create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.addition,parameters.addition2.__current_case__,parameters.addition2.addition2_select,parameters.addition2.fd,parameters.addition2.fu,parameters.addition2.id,parameters.addition2.iu,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.io,parameters.k,parameters.mdb,parameters.strand,parameters.ties,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-26 13:45:01.884664,slurm_normal,1477489549.0,0,1.0,main_w3_handler0,2868501,14180683,False,,9340063,bed,1306068,1306068,bed,,,,,,,,,bed,8393224.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b556d66ee276b3002c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c55fa2910c536d0d'}]","""false""","""1""","""each""","""""","""all""",32.0,,33876881,1477489525.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-26 13:45:54.375960,92152.0,24.0
2016-10-26 18:12:50.893807,slurm_normal,1477505613.0,0,1.0,main_w3_handler0,2867371,14182906,False,,4839474,bed,324270,324270,bed,,,,,,,,,bed,8395515.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1e2df1220c6fa0c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5649448d20eab6f52'}]","""false""","""1""","""each""","""""","""all""",32.0,,33531882,1477505595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-26 18:14:14.118998,65684.0,18.0
2016-10-03 13:36:49.287085,slurm_normal,1475501992.0,0,1.0,main_w4_handler1,2836029,13996218,False,,5898360,bed,939695,939695,bed,,,,,,,,,bed,8215448.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53d80b89267ce7992'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c4ca8206acdda07a'}]","""false""","""1""","""each""","""""","""all""",32.0,,33357027,1475501984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-03 13:39:54.983995,44628.0,8.0
2016-10-04 04:00:26.275411,slurm_normal,1475553711.0,0,1.0,main_w4_handler1,2841837,14002067,False,,247468,bed,9005,9005,bed,,,,,,,,,bed,8220995.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5377eeb8580b0d134'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51cc9d5d08bcf3356'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475553708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 04:01:54.593194,91171.0,3.0
2016-10-04 03:52:09.578797,slurm_normal,1475553186.0,0,1.0,main_w4_handler0,2841837,14002051,False,,247468,bed,2636,2636,bed,,,,,,,,,bed,8220981.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5377eeb8580b0d134'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdea9cc796ad490c'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475553180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 03:53:07.322260,91171.0,6.0
2016-10-04 19:49:42.168407,slurm_normal,1475611262.0,0,1.0,main_w3_handler0,2842850,14007145,False,,247468,bed,4652,4652,bed,,,,,,,,,bed,8225583.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5988f4ebdb0dfeb1d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc509a282ed55e40'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475611225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 20:01:25.728644,91171.0,37.0
2016-10-04 19:54:04.186866,slurm_normal,1475611369.0,0,1.0,main_w3_handler1,2842850,14007172,False,,4652,bed,247468,247468,bed,,,,,,,,,bed,8225605.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cc509a282ed55e40'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5988f4ebdb0dfeb1d'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475611361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 20:03:15.800596,91171.0,8.0
2016-10-04 19:50:07.045307,slurm_normal,1475611376.0,0,1.0,main_w3_handler0,2842850,14007148,False,,247468,bed,1393,1393,bed,,,,,,,,,bed,8225607.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5988f4ebdb0dfeb1d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5961df61bcaac905a'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475611363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 20:03:06.073479,91171.0,13.0
2016-10-04 19:57:14.391165,slurm_normal,1475611380.0,0,1.0,main_w3_handler1,2842850,14007191,False,,1393,bed,247468,247468,bed,,,,,,,,,bed,8225608.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5961df61bcaac905a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5988f4ebdb0dfeb1d'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475611365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 20:03:15.799441,91171.0,15.0
2016-10-04 20:18:52.805207,slurm_normal,1475612570.0,0,1.0,main_w3_handler1,2837847,14007306,False,,37912,bed,28580,28580,bed,,,,,,,,,bed,8225739.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3ee524b44ec3b94'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51d7a927f45961a07'}]","""false""","""1""","""each""","""""","""all""",32.0,,32978670,1475612503.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-04 20:23:00.318150,90273.0,67.0
2016-10-05 02:29:41.190240,slurm_normal,1475634660.0,0,1.0,main_w3_handler1,2843190,14009374,False,,166059,bed,1393,1393,bed,,,,,,,,,bed,8227894.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8efba321b2497fb'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475634657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 02:31:04.443830,91171.0,3.0
2016-10-05 02:29:20.075726,slurm_normal,1475634628.0,0,1.0,main_w4_handler1,2843190,14009373,False,,166059,bed,4652,4652,bed,,,,,,,,,bed,8227892.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475634625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 02:30:29.985869,91171.0,3.0
2016-10-05 04:02:58.798813,slurm_normal,1475640230.0,0,1.0,main_w4_handler0,2843190,14009754,False,,166059,bed,1393,1393,bed,,,,,,,,,bed,8228232.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8efba321b2497fb'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475640225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 04:03:53.005796,91171.0,5.0
2016-10-05 02:30:08.577239,slurm_normal,1475634671.0,0,1.0,main_w4_handler1,2843190,14009377,False,,4652,bed,166059,166059,bed,,,,,,,,,bed,8227896.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475634666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 02:31:13.771761,91171.0,5.0
2016-10-05 04:51:20.340683,slurm_normal,1475643172.0,0,1.0,main_w3_handler1,2843190,14009988,False,,166059,bed,1393,1393,bed,,,,,,,,,bed,8228423.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,true,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8efba321b2497fb'}]","""true""","""1""","""each""","""""","""all""",32.0,,33314788,1475643167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 04:52:57.196951,91171.0,5.0
2016-10-05 02:30:26.983441,slurm_normal,1475634701.0,0,1.0,main_w3_handler1,2843190,14009380,False,,1393,bed,166059,166059,bed,,,,,,,,,bed,8227898.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8efba321b2497fb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475634698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 02:31:42.383652,91171.0,3.0
2016-10-05 04:01:35.034600,slurm_normal,1475640231.0,0,1.0,main_w4_handler0,2843190,14009742,False,,4652,bed,166059,166059,bed,,,,,,,,,bed,8228231.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475640227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 04:03:55.432904,91171.0,4.0
2016-10-05 04:01:53.384139,slurm_normal,1475640196.0,0,1.0,main_w4_handler1,2843190,14009746,False,,1393,bed,166059,166059,bed,,,,,,,,,bed,8228224.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8efba321b2497fb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475640192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 04:03:18.898714,91171.0,4.0
2016-10-05 04:52:28.550325,slurm_normal,1475643211.0,0,1.0,main_w4_handler0,2843190,14009992,False,,166059,bed,4652,4652,bed,,,,,,,,,bed,8228426.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,true,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","""true""","""1""","""each""","""""","""all""",32.0,,33314788,1475643205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 04:53:33.537043,91171.0,6.0
2016-10-05 04:02:21.089368,slurm_normal,1475640243.0,0,1.0,main_w4_handler1,2843190,14009749,False,,166059,bed,4652,4652,bed,,,,,,,,,bed,8228234.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475640236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 04:04:05.317117,91171.0,7.0
2017-01-12 13:24:55.551231,slurm_normal,1484227534.0,0,1.0,main_w3_handler0,2954068,14748823,False,,17268,bed,2958228,2958228,bed,,,,,,,,,bed,8913490.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27904762}]","[{'src': 'hda', 'id': 27904498}]","""false""","""1""","""each""","""""","""all""",32.0,,35331366,1484227521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-01-12 13:25:35.674368,88896.0,13.0
2016-10-05 22:47:28.862394,slurm_normal,1475707707.0,0,1.0,main_w3_handler1,2843190,14015962,False,,166059,bed,4652,4652,bed,,,,,,,,,bed,8234273.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,true,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475707676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 22:48:31.485501,91171.0,31.0
2016-10-05 20:29:18.477043,slurm_normal,1475699411.0,0,1.0,main_w3_handler0,2843051,14015015,False,,485534,bed,7896847,7896847,bed,,,,,,,,,bed,8233324.roundup,slurm,,132112168.0,corral-repl,,"""true""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b53a6917e1bbf27dba'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd8c227e5aa96b12'}]","""false""","""1""","""each""","""""","""all""",32.0,,33464503,1475699407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 20:30:15.144699,91599.0,4.0
2016-10-05 23:01:30.212702,slurm_normal,1475708543.0,0,1.0,main_w4_handler1,2843190,14016027,False,,166059,bed,4652,4652,bed,,,,,,,,,bed,8234346.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,true,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475708531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 23:02:26.812671,91171.0,12.0
2016-10-05 22:48:20.483309,slurm_normal,1475707740.0,0,1.0,main_w4_handler1,2843190,14015972,False,,166059,bed,1393,1393,bed,,,,,,,,,bed,8234277.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,true,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8efba321b2497fb'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475707729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 22:49:04.913022,91171.0,11.0
2016-10-05 22:55:37.540499,slurm_normal,1475708168.0,0,1.0,main_w4_handler0,2843190,14016002,False,,4652,bed,166059,166059,bed,,,,,,,,,bed,8234317.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,true,false,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b533ec93a0c3a95bc5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f99ec6a2904ac2a1'}]","""false""","""1""","""each""","""""","""all""",32.0,,33314788,1475708163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-05 22:56:10.127881,91171.0,5.0
2017-01-12 13:07:28.165972,slurm_normal,1484226457.0,0,1.0,main_w3_handler1,2954068,14748676,False,,9714,bed,2958228,2958228,bed,,,,,,,,,bed,8913239.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27904332}]","[{'src': 'hda', 'id': 27904498}]","""false""","""1""","""each""","""""","""all""",32.0,,35331366,1484226451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-01-12 13:07:39.159393,88896.0,6.0
2016-11-02 11:48:30.537748,slurm_normal,1478087331.0,0,1.0,main_w4_handler1,2844174,14232252,False,,1368933,bed,188725,188725,bed,,,,,,,,,bed,8441995.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5411ee56ddb77b92e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58dd4bed6a02dc995'}]","""false""","""1""","""each""","""""","""all""",32.0,,34040906,1478087313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-11-02 11:48:55.557709,91518.0,18.0
2016-10-08 12:44:39.085332,slurm_normal,1475930725.0,0,1.0,main_w3_handler1,2806818,14035444,False,,8741,bed,565410,565410,bed,,,,,,,,,bed,8252887.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5df94582735b8c299'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55930f1ef2739874d'}]","""false""","""1""","""each""","""""","""all""",32.0,,33537560,1475930721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-08 12:45:26.880914,89286.0,4.0
2016-10-08 12:45:18.119015,slurm_normal,1475930761.0,0,1.0,main_w3_handler0,2806818,14035450,False,,522832,bed,565410,565410,bed,,,,,,,,,bed,8252890.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce4aea6e1108a79e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55930f1ef2739874d'}]","""false""","""1""","""each""","""""","""all""",32.0,,33537560,1475930756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-08 12:46:03.080772,89286.0,5.0
2016-10-08 12:46:20.486770,slurm_normal,1475930814.0,0,1.0,main_w3_handler1,2806818,14035452,False,,40691,bed,565410,565410,bed,,,,,,,,,bed,8252894.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51fbeda9108b34458'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55930f1ef2739874d'}]","""false""","""1""","""each""","""""","""all""",32.0,,33537560,1475930809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-10-08 12:46:55.510451,89286.0,5.0
2016-11-08 08:18:10.197261,slurm_normal,1478593099.0,0,1.0,main_w4_handler0,2845124,14280810,False,,41,bed,165479,165479,bed,,,,,,,,,bed,8489541.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b59d62a29351889311'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b595cf5c0758849a67'}]","""false""","""1""","""each""","""""","""all""",32.0,,33501719,1478593094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-11-08 08:18:21.900480,91735.0,5.0
2017-02-23 18:36:35.793927,slurm_normal,1487875076.0,0,1.0,main_w3_handler0,2788464,15121558,False,,2519082,bed,14583342,14583342,bed,,,,,,,,,bed,9275582.roundup,slurm,,132112168.0,corral-repl,,"""false""",1,ref,false,false,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484016}]","[{'src': 'hda', 'id': 28435331}]","""false""","""1""","""each""","""""","""all""",32.0,,35483211,1487875004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-02-23 18:37:59.784601,66832.0,72.0
2016-11-11 12:44:11.323204,slurm_normal,1478868261.0,0,1.0,main_w4_handler0,2890706,14316092,False,,4135,bed,1106636,1106636,bed,,,,,,,,,bed,8524229.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eec3726b68bc70b2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d922895bc15cfe5'}]","""false""","""1""","""each""","""""","""all""",32.0,,34206681,1478868256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-11-11 12:44:25.517488,84446.0,5.0
2016-11-11 12:48:55.688366,slurm_normal,1478868570.0,0,1.0,main_w4_handler1,2890706,14316130,False,,4135,bed,1106636,1106636,bed,,,,,,,,,bed,8524267.roundup,slurm,,132112168.0,corral-repl,,"""false""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eec3726b68bc70b2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d922895bc15cfe5'}]","""false""","""1""","""each""","""""","""first""",32.0,,34206681,1478868542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2016-11-11 12:49:32.017332,84446.0,28.0
2017-03-21 16:30:16.414761,slurm_normal,1490114090.0,0,1.0,main_w4_handler0,2788464,15356540,False,,2979976,bed,53392842,53392842,bed,,,,,,,,,bed,9495687.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28094823}]","[{'src': 'hda', 'id': 28862440}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1490114080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-21 16:43:21.610404,66832.0,10.0
2017-03-21 16:30:24.843685,slurm_normal,1490113913.0,0,1.0,main_w3_handler0,2788464,15356545,False,,5030948,bed,53392842,53392842,bed,,,,,,,,,bed,9495672.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28818249}]","[{'src': 'hda', 'id': 28862440}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1490113835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-21 16:31:56.788283,66832.0,78.0
2017-03-21 16:30:23.267937,slurm_normal,1490113840.0,0,1.0,main_w3_handler1,2788464,15356544,False,,1590960,bed,53392842,53392842,bed,,,,,,,,,bed,9495670.roundup,slurm,,132112168.0,corral-repl,,"""true""",0,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28484282}]","[{'src': 'hda', 'id': 28862440}]","""false""","""1""","""each""","""""","""all""",32.0,,36330861,1490113828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.24.0,2.24.0,,2017-03-21 16:30:47.315200,66832.0,12.0
