create_time,destination_id,end_epoch,exit_code,galaxy_slots,geneMap,geneMap_filetype,handler,history_id,id,imported,info,input_mate1,input_mate1_filetype,input_mate2,input_mate2_filetype,input_singles,input_singles_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv.biasSpeedSamp,parameters.adv.consistentHits,parameters.adv.coverage,parameters.adv.dumpEq,parameters.adv.extraSensitive,parameters.adv.fldMax,parameters.adv.fldMean,parameters.adv.fldSD,parameters.adv.forgettingFactor,parameters.adv.gcSizeSamp,parameters.adv.incompatPrior,parameters.adv.initUniform,parameters.adv.maxOcc,parameters.adv.maxReadOcc,parameters.adv.minLen,parameters.adv.noBiasLengthThreshold,parameters.adv.noEffectiveLengthCorrection,parameters.adv.noFragLengthDist,parameters.adv.numAuxModelSamples,parameters.adv.numBiasSamples,parameters.adv.numBootstraps,parameters.adv.numGibbsSamples,parameters.adv.numPreAuxModelSamples,parameters.adv.perTranscriptPrior,parameters.adv.sensitive,parameters.adv.splitSpanningSeeds,parameters.adv.splitWidth,parameters.adv.strictIntersect,parameters.adv.useVBOpt,parameters.adv.vbPrior,parameters.adv.writeMappings,parameters.adv.writeUnmappedNames,parameters.chromInfo,parameters.dbkey,parameters.gcBias,parameters.geneMap.values,parameters.input_mate1|__identifier__,parameters.input_mate2|__identifier__,parameters.perfectHash,parameters.quasi_orphans.__current_case__,parameters.quasi_orphans.allowOrphans,parameters.quasi_orphans.type,parameters.refTranscriptSource.TranscriptSource,parameters.refTranscriptSource.__current_case__,parameters.refTranscriptSource.kmerLen,parameters.refTranscriptSource.ownFile.values,parameters.sasamp,parameters.seqBias,parameters.single_or_paired.__current_case__,parameters.single_or_paired.input_mate1.values,parameters.single_or_paired.input_mate2.values,parameters.single_or_paired.input_singles.values,parameters.single_or_paired.orientation,parameters.single_or_paired.single_or_paired_opts,parameters.single_or_paired.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-03-07 20:09:36.201433,slurm_normal,1488918947.0,0,1.0,,,main_w3_handler0,2900634,15234834,False,,7342973209.0,fastqsanger,7342973209.0,fastqsanger,,,9383054.roundup,slurm,,132112168.0,corral-repl,41296183,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 27318932}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27385698}]","[{'src': 'hda', 'id': 27385699}]",,I,paired,U,32.0,,36490597.0,1488917381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-07 20:35:49.608505,76703.0,1566.0
2017-03-07 20:08:31.052681,slurm_normal,1488918750.0,0,1.0,,,main_w3_handler0,2900634,15234818,False,,6085008240.0,fastqsanger,6085008240.0,fastqsanger,,,9383035.roundup,slurm,,132112168.0,corral-repl,41296183,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 27318932}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27385703}]","[{'src': 'hda', 'id': 27385704}]",,I,paired,U,32.0,,36490597.0,1488917316.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-07 20:32:36.005005,76703.0,1434.0
2017-03-07 20:10:21.936657,slurm_normal,1488919151.0,0,1.0,,,main_w3_handler0,2900634,15234846,False,,7294304165.0,fastqsanger,7294304165.0,fastqsanger,,,9383072.roundup,slurm,,132112168.0,corral-repl,41296183,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 27318932}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27385648}]","[{'src': 'hda', 'id': 27385649}]",,I,paired,U,32.0,,36490597.0,1488917429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-07 20:39:14.269426,76703.0,1722.0
2017-03-07 20:13:13.126885,slurm_normal,1488921327.0,0,1.0,,,main_w3_handler0,2900634,15234878,False,,7801382167.0,fastqsanger,7801382167.0,fastqsanger,,,9383387.roundup,slurm,,132112168.0,corral-repl,41296183,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 27318932}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27385631}]","[{'src': 'hda', 'id': 27385632}]",,I,paired,U,32.0,,36490597.0,1488918759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-07 21:15:29.568680,76703.0,2568.0
2017-04-10 04:43:19.668548,slurm_normal,1491799716.0,0,1.0,,,main_w4_handler0,2849762,15537938,False,,,,,,7960778.0,fastqsanger,9663427.roundup,slurm,,132112168.0,corral-repl,190674744,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29145752}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29144101}]",,single,SF,32.0,,37237997.0,1491799401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-10 04:48:39.477121,76993.0,315.0
2017-04-10 04:30:56.785304,slurm_normal,1491799210.0,0,1.0,,,main_w3_handler1,2849762,15537845,False,,,,,,24585320.0,fastqsanger,9663367.roundup,slurm,,132112168.0,corral-repl,226866929,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29145507}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29144106}]",,single,SF,32.0,,37237997.0,1491798997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-10 04:40:13.423063,76993.0,213.0
2017-04-05 18:52:00.976293,slurm_normal,1491422535.0,0,1.0,,,main_w4_handler0,3044854,15498276,False,,,,,,7847770543.0,fastqsanger,9625771.roundup,slurm,,132112168.0,corral-repl,37306615,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28972783}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29086056}]",,single,U,32.0,,37109582.0,1491420269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-05 20:02:24.059831,102774.0,2266.0
2017-03-08 14:00:49.608107,slurm_normal,1488982903.0,0,1.0,554176748.0,gff,main_w3_handler0,2950872,15243197,False,,5227540186.0,fastqsanger,5227540186.0,fastqsanger,,,9390366.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28090096}]","""FASTQsanger_8T1""","""FASTQsanger_8T1""","""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919870}]","[{'src': 'hda', 'id': 27919870}]",,I,paired,U,32.0,,35275797.0,1488981656.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-08 14:21:45.579310,97818.0,1247.0
2017-03-08 14:08:22.583951,slurm_normal,1488986116.0,0,1.0,554176748.0,gff,main_w4_handler1,2950872,15243257,False,,5354100860.0,fastqsanger,5354100860.0,fastqsanger,,,9390634.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28090096}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919856}]","[{'src': 'hda', 'id': 27919857}]",,I,paired,U,32.0,,35275797.0,1488984760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-08 16:45:41.847486,97818.0,1356.0
2017-03-08 14:00:47.962950,slurm_normal,1488985601.0,0,1.0,554176748.0,gff,main_w4_handler1,2950872,15243194,False,,5718962424.0,fastqsanger,5718962424.0,fastqsanger,,,9390586.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28090096}]","""FASTQsanger_9F1""","""FASTQsanger_9F1""","""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919872}]","[{'src': 'hda', 'id': 27919872}]",,I,paired,U,32.0,,35275797.0,1488984247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-08 16:38:10.275096,97818.0,1354.0
2017-03-08 14:00:47.427683,slurm_normal,1488986169.0,0,1.0,554176748.0,gff,main_w4_handler0,2950872,15243193,False,,5718962424.0,fastqsanger,5718962424.0,fastqsanger,,,9390654.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28090096}]","""FASTQsanger_9F2""","""FASTQsanger_9F2""","""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919873}]","[{'src': 'hda', 'id': 27919873}]",,I,paired,U,32.0,,35275797.0,1488984958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-08 16:51:00.848988,97818.0,1211.0
2017-04-05 20:18:27.743326,slurm_normal,1491425885.0,0,1.0,,,main_w4_handler1,3044854,15499459,False,,,,,,7847770543.0,fastqsanger,9626330.roundup,slurm,,132112168.0,corral-repl,37306615,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28972783}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29086062}]",,single,U,32.0,,37109582.0,1491423706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-05 20:58:09.053683,102774.0,2179.0
2017-04-10 04:43:20.242050,slurm_normal,1491799727.0,0,1.0,,,main_w4_handler0,2849762,15537940,False,,,,,,4326822.0,fastqsanger,9663432.roundup,slurm,,132112168.0,corral-repl,190674744,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29145752}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29144103}]",,single,SF,32.0,,37237997.0,1491799413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-10 04:48:49.910265,76993.0,314.0
2017-04-10 04:43:21.038111,slurm_normal,1491800075.0,0,1.0,,,main_w4_handler0,2849762,15537942,False,,,,,,28945452.0,fastqsanger,9663458.roundup,slurm,,132112168.0,corral-repl,190674744,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29145752}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29144105}]",,single,SF,32.0,,37237997.0,1491799753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-10 04:55:17.335398,76993.0,322.0
2017-04-10 04:43:21.541027,slurm_normal,1491800014.0,0,1.0,,,main_w4_handler1,2849762,15537943,False,,,,,,24585320.0,fastqsanger,9663459.roundup,slurm,,132112168.0,corral-repl,190674744,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 29145752}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 29144106}]",,single,SF,32.0,,37237997.0,1491799752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-04-10 04:54:20.616202,76993.0,262.0
2017-03-09 00:35:56.972215,slurm_normal,1489021069.0,0,1.0,,,main_w3_handler0,2950872,15248602,False,,5717378509.0,fastqsanger,5717378509.0,fastqsanger,,,9395062.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919858}]","[{'src': 'hda', 'id': 27919859}]",,I,paired,U,32.0,,35275797.0,1489019763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 00:57:52.299697,97818.0,1306.0
2017-03-09 01:17:01.823034,slurm_normal,1489023604.0,0,1.0,,,main_w4_handler1,2950872,15248804,False,,6099599843.0,fastqsanger,6099599843.0,fastqsanger,,,9395253.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919860}]","[{'src': 'hda', 'id': 27919861}]",,I,paired,U,32.0,,35275797.0,1489022227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 01:40:07.318637,97818.0,1377.0
2017-03-09 03:21:41.772950,slurm_normal,1489032466.0,0,1.0,94926257.0,gtf,main_w3_handler1,3023523,15249473,False,,3721117344.0,fastq,3721117344.0,fastq,,,9395921.roundup,slurm,,132112168.0,corral-repl,220162169,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 28688469}]",,,"""false""",1,true,fmd,history,1,31,"[{'src': 'hda', 'id': 28688876}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28678933}]","[{'src': 'hda', 'id': 28678934}]",,I,paired,U,32.0,,36522905.0,1489029704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 04:07:49.813038,83541.0,2762.0
2017-03-09 08:46:29.919275,slurm_normal,1489051661.0,0,1.0,,,main_w3_handler0,3003960,15251241,False,,,,,,9394709938.0,fastqsanger,9397547.roundup,slurm,,132112168.0,corral-repl,121662621,fasta,,,1,false,0.7,false,false,3500,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,true,true,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28452648}]","""1""","""false""",0,,,"[{'src': 'hda', 'id': 28443360}]",,single,U,32.0,,36138485.0,1489049195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 09:27:44.312936,94149.0,2466.0
2017-03-09 10:52:22.680784,slurm_normal,1489060458.0,0,1.0,94926257.0,gtf,main_w4_handler0,3023523,15252045,False,,3721117344.0,fastq,3721117344.0,fastq,,,9398273.roundup,slurm,,132112168.0,corral-repl,379137091,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","[{'src': 'hda', 'id': 28688469}]",,,"""false""",1,true,fmd,history,1,31,"[{'src': 'hda', 'id': 28689607}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28678933}]","[{'src': 'hda', 'id': 28678934}]",,I,paired,U,32.0,,36524326.0,1489056747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 11:54:23.511917,83541.0,3711.0
2017-03-09 20:27:18.882122,slurm_normal,1489103085.0,0,1.0,,,main_w4_handler0,3022793,15257117,False,,275267418.0,fastqsanger,274819626.0,fastqsanger,,,9403203.roundup,slurm,,132112168.0,corral-repl,337773359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28698191}]","""1""","""true""",1,"[{'src': 'hda', 'id': 28672078}]","[{'src': 'hda', 'id': 28672079}]",,I,paired,SF,32.0,,36483985.0,1489091241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 23:48:19.179289,12159.0,11844.0
2017-03-09 20:27:38.867265,slurm_normal,1489102858.0,0,1.0,,,main_w3_handler0,3022793,15257120,False,,269924585.0,fastqsanger,269487133.0,fastqsanger,,,9403205.roundup,slurm,,132112168.0,corral-repl,337773359,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""true""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28698191}]","""1""","""true""",1,"[{'src': 'hda', 'id': 28672080}]","[{'src': 'hda', 'id': 28672081}]",,I,paired,SF,32.0,,36483985.0,1489091262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-09 23:41:00.127736,12159.0,11596.0
2017-03-11 00:04:04.941334,slurm_normal,1489190683.0,0,1.0,1837325.0,tabular,main_w4_handler1,2914464,15267873,False,,46128178.0,fastqsanger,45894750.0,fastqsanger,,,9413752.roundup,slurm,,132112168.0,corral-repl,1865509,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28714785}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28023574}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28710137}]","[{'src': 'hda', 'id': 28710138}]",,I,paired,U,32.0,,35703088.0,1489190657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 00:04:44.947600,78019.0,26.0
2017-03-11 00:13:52.575465,slurm_normal,1489191277.0,0,1.0,2560556.0,tabular,main_w3_handler1,2914464,15267909,False,,117779630.0,fastqsanger,117694522.0,fastqsanger,,,9413785.roundup,slurm,,132112168.0,corral-repl,2600248,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","[{'src': 'hda', 'id': 28714848}]",,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28023581}]","""1""","""false""",1,"[{'src': 'hda', 'id': 28710139}]","[{'src': 'hda', 'id': 28710140}]",,I,paired,U,32.0,,35703088.0,1489191244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 00:14:41.022227,78019.0,33.0
2017-03-11 06:49:44.113773,slurm_normal,1489216307.0,0,1.0,,,main_w3_handler1,2950872,15268830,False,,5974887622.0,fastqsanger,5974887622.0,fastqsanger,,,9414617.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919864}]","[{'src': 'hda', 'id': 27919865}]",,I,paired,U,32.0,,35275797.0,1489214988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 07:11:48.803115,97818.0,1319.0
2017-03-11 08:39:06.876884,slurm_normal,1489222800.0,0,1.0,,,main_w4_handler1,2950872,15269107,False,,5597474823.0,fastqsanger,5597474823.0,fastqsanger,,,9414820.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919866}]","[{'src': 'hda', 'id': 27919867}]",,I,paired,U,32.0,,35275797.0,1489221550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 09:00:04.159471,97818.0,1250.0
2017-03-11 12:17:37.718432,slurm_normal,1489235690.0,0,1.0,,,main_w3_handler1,2950872,15269642,False,,5227540186.0,fastqsanger,5227540186.0,fastqsanger,,,9415303.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919870}]","[{'src': 'hda', 'id': 27919871}]",,I,paired,U,32.0,,35275797.0,1489234661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 12:34:55.820400,97818.0,1029.0
2017-03-11 13:52:50.928261,slurm_normal,1489241654.0,0,1.0,,,main_w3_handler0,2950872,15269914,False,,5718962424.0,fastqsanger,5718962424.0,fastqsanger,,,9415538.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,,,"""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919872}]","[{'src': 'hda', 'id': 27919873}]",,I,paired,U,32.0,,35275797.0,1489240373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-11 14:14:17.395429,97818.0,1281.0
2017-03-13 07:11:12.907558,slurm_normal,1489390276.0,0,1.0,,,main_w3_handler0,2950872,15277898,False,,5597474823.0,fastqsanger,5597474823.0,fastqsanger,,,9422393.roundup,slurm,,132112168.0,corral-repl,187843041,fasta,,,1,false,0.7,false,false,1000,200,80,0.65,1,1e-20,false,200,100,19,false,false,false,5000000,2000000,0,0,1000000,false,false,false,0,false,false,0.001,false,false,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",,"""reverse""","""reverse""","""false""",0,,quasi,history,1,31,"[{'src': 'hda', 'id': 28190772}]","""1""","""false""",1,"[{'src': 'hda', 'id': 27919867}]","[{'src': 'hda', 'id': 27919867}]",,I,paired,U,32.0,,35275797.0,1489389079.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/0.7.2,0.7.2,,2017-03-13 07:31:17.981156,97818.0,1197.0
