create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.clustering_mode.__current_case__,parameters.clustering_mode.clustering_mode_select,parameters.cons_truncate,parameters.dbkey,parameters.id,parameters.iddef,parameters.infile,parameters.maxaccepts,parameters.maxrejects,parameters.outputs,parameters.qmask,parameters.sizein,parameters.sizeout,parameters.strand,parameters.uc,parameters.usersort,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-11 10:54:35.964436,slurm_normal,1455188105.0,0,1.0,main_w2_handler0,2593537,11786243,False,17081,fasta,,6041310.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.99""","""2""",23292231,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""False""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455188100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-11 10:55:13.265497,60032.0,5.0
2016-02-11 11:35:03.600572,slurm_normal,1455190541.0,0,1.0,main_w2_handler0,2593537,11788800,False,17081,fasta,,6041869.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""2""",23292231,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455190536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-11 11:35:50.345380,60032.0,5.0
2016-02-11 11:45:29.131843,slurm_normal,1455191179.0,0,1.0,main_w2_handler1,2593537,11788837,False,17081,fasta,,6042009.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23292231,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455191172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-11 11:46:25.314937,60032.0,7.0
2016-02-11 11:54:58.701781,slurm_normal,1455192244.0,0,1.0,main_w2_handler1,2593537,11788884,False,211177481,fasta,,6042161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.95""","""2""",23248627,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455191774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-11 12:04:10.945827,60032.0,470.0
2016-02-11 15:48:33.555186,slurm_normal,1455205762.0,0,1.0,main_w1_handler2,2593537,11792868,False,14147,fasta,,6045410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.94""","""2""",23300353,"""1""","""32""","[""--alnout"", ""--blast6out"", ""--fastapairs"", ""--msaout"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,26689588,1455205757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-11 15:49:25.880938,60032.0,5.0
2016-03-12 19:49:02.374301,slurm_normal,1457812308.0,0,1.0,main_w1_handler0,2631020,12115279,False,85769131,fasta,,6338515.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23805237,"""1""","""32""","[""--blast6out"", ""--consout"", ""--centroids"", ""--notmatched"", ""--matched""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28110459,1457812181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-12 19:51:51.798162,77870.0,127.0
2016-03-13 00:26:09.672809,slurm_normal,1457829136.0,0,1.0,main_w2_handler0,2631563,12116673,False,85769131,fasta,,6339573.roundup,slurm,,132112168.0,corral-repl,,"""2bf667bce8b211e59b95005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.95""","""2""",23812630,"""1""","""32""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28110459,1457829017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-13 00:32:21.403696,77870.0,119.0
2016-03-13 23:05:40.034075,slurm_normal,1457910746.0,0,1.0,main_w1_handler0,2632325,12123005,False,85769131,fasta,,6344387.roundup,slurm,,132112168.0,corral-repl,,"""1698b0b4e97011e5afdc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.9""","""2""",23821364,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28110459,1457910625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-13 23:12:29.447555,77870.0,121.0
2016-03-13 11:43:41.436228,slurm_normal,1457869799.0,0,1.0,main_w1_handler0,2631894,12119431,False,85769131,fasta,,6341849.roundup,slurm,,132112168.0,corral-repl,,"""d0f02466e91011e59b95005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.95""","""2""",23816389,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28110459,1457869682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-13 11:50:04.014486,77870.0,117.0
2016-03-13 13:09:30.708145,slurm_normal,1457874924.0,0,1.0,main_w1_handler1,2631935,12119737,False,85769131,fasta,,6342054.roundup,slurm,,132112168.0,corral-repl,,"""cf4b64a2e91c11e5bf7a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.95""","""2""",23816847,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28110459,1457874805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-13 13:15:26.825538,77870.0,119.0
2016-03-13 19:33:30.665291,slurm_normal,1457897977.0,0,1.0,main_w1_handler0,2632178,12121552,False,85769131,fasta,,6343376.roundup,slurm,,132112168.0,corral-repl,,"""7419fcc0e95211e5aac8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.9""","""2""",23819465,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28110459,1457897861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-13 19:39:41.404988,77870.0,116.0
2016-03-13 21:32:18.848167,slurm_normal,1457906926.0,0,1.0,main_w2_handler1,2632264,12122381,False,85769131,fasta,,6344103.roundup,slurm,,132112168.0,corral-repl,,"""0bf9a562e96311e591f7005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.95""","""2""",23820624,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28110459,1457906806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-13 22:08:52.399501,77870.0,120.0
2016-02-17 12:04:08.181107,slurm_normal,1455710725.0,0,1.0,main_w2_handler0,2602573,11856564,False,395605,fasta,,6098604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",23389482,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,28440564,1455710682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-17 12:05:29.417353,78763.0,43.0
2016-03-14 07:30:38.266405,slurm_normal,1457941030.0,0,1.0,main_w2_handler1,2632558,12124959,False,85769131,fasta,,6345737.roundup,slurm,,132112168.0,corral-repl,,"""a265f3fee9b611e5bf7a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.95""","""2""",23824057,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28104360,1457940903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-14 07:37:13.704732,77870.0,127.0
2016-03-14 09:51:18.318174,slurm_normal,1457949637.0,0,1.0,main_w2_handler1,2632686,12125977,False,85769131,fasta,,6346487.roundup,slurm,,132112168.0,corral-repl,,"""45987412e9ca11e5bf7a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""False""","""hg19""","""0.9""","""2""",23825746,"""1""","""30""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28104360,1457949516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-14 10:00:40.469011,77870.0,121.0
2016-02-26 17:43:58.248266,slurm_normal,1456508728.0,0,1.0,main_w1_handler1,2556206,11952734,False,268286,fasta,,6186108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23530992,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1456508696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-26 17:45:32.521644,76210.0,32.0
2016-02-26 17:43:58.535135,slurm_normal,1456508677.0,0,1.0,main_w1_handler2,2556206,11952735,False,248714,fasta,,6186105.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23530993,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1456508667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-26 17:44:41.340501,76210.0,10.0
2016-02-26 17:43:58.884756,slurm_normal,1456508697.0,0,1.0,main_w2_handler0,2556206,11952736,False,484477,fasta,,6186106.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""0.98""","""0""",23530994,"""1""","""32""","[""--centroids""]","""dust""","""True""","""True""","""plus""","""False""","""False""",32.0,,27209967,1456508692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-02-26 17:45:00.934385,76210.0,5.0
2016-03-16 20:59:31.290577,slurm_normal,1458165269.0,0,1.0,main_w2_handler1,2636329,12160004,False,85769131,fasta,,6376739.roundup,slurm,,132112168.0,corral-repl,,"""f5b3950cebb911e5a4ad005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23875050,"""1""","""32""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""False""",32.0,,28137263,1458165125.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-16 21:54:36.257617,77870.0,144.0
2016-03-16 22:34:41.979759,slurm_normal,1458168073.0,0,1.0,main_w1_handler2,2636329,12160546,False,85769131,fasta,,6377156.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""",0,cluster_fast,"""True""","""hg19""","""0.95""","""2""",23875050,"""1""","""32""","[""--blast6out"", ""--consout"", ""--centroids""]","""none""","""True""","""True""","""plus""","""False""","""True""",32.0,,28137263,1458167929.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-16 22:41:19.760566,77870.0,144.0
2016-03-17 08:59:21.017125,slurm_normal,1458205216.0,0,1.0,main_w2_handler0,2636778,12163449,False,11855560,fasta,,6380805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""",0,cluster_fast,"""False""","""?""","""""","""2""",23882012,"""1""","""32""","[""--blast6out""]","""dust""","""False""","""False""","""plus""","""False""","""False""",32.0,,29038394,1458205196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,1.1.3.2,,2016-03-17 09:00:20.278497,,20.0
