chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addition.__current_case__,parameters.addition.addition_select,parameters.addition.b,parameters.addition.l,parameters.addition.r,parameters.chromInfo,parameters.dbkey,parameters.genome.values,parameters.header,parameters.inputA.values,parameters.pct,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-03-23 19:45:08.159395,slurm_normal,1490299293.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379700,False,,58,bed,9517374.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899754}]","""false""","""false""",32.0,,36815471.0,1490299130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:01:51.883168,88896.0,163.0
,,2017-03-23 19:45:10.405767,slurm_normal,1490299319.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379703,False,,174,bed,9517415.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28899757}]","""false""","""false""",32.0,,36815471.0,1490299315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:02:03.538001,88896.0,4.0
,,2017-03-23 20:11:09.633846,slurm_normal,1490299925.0,0,1.0,1971,gg,main_w4_handler0,2799745,15379950,False,,54,bed,9517503.roundup,slurm,,132112168.0,corral-repl,,,0,b,20000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900217}]","""false""","""false""",32.0,,36815471.0,1490299921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:12:14.583852,88896.0,4.0
,,2017-03-23 17:20:14.762650,slurm_normal,1490289621.0,0,1.0,1971,gg,main_w3_handler0,2799745,15378035,False,,399,bed,9515906.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897244}]","""false""","""false""",32.0,,36815471.0,1490289617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:24.218282,88896.0,4.0
,,2017-03-23 17:20:15.792701,slurm_normal,1490289624.0,0,1.0,1971,gg,main_w3_handler0,2799745,15378038,False,,58,bed,9515909.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897246}]","""false""","""false""",32.0,,36815471.0,1490289620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:27.617558,88896.0,4.0
,,2017-03-23 17:20:13.832669,slurm_normal,1490289630.0,0,1.0,1971,gg,main_w4_handler0,2799745,15378034,False,,116,bed,9515910.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897243}]","""false""","""false""",32.0,,36815471.0,1490289624.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:33.160318,88896.0,6.0
,,2017-03-23 17:20:16.233485,slurm_normal,1490289631.0,0,1.0,1971,gg,main_w4_handler0,2799745,15378039,False,,58,bed,9515913.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897247}]","""false""","""false""",32.0,,36815471.0,1490289627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:38.949081,88896.0,4.0
,,2017-03-23 17:20:17.697076,slurm_normal,1490289647.0,0,1.0,1971,gg,main_w3_handler0,2799745,15378042,False,,54,bed,9515920.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897250}]","""false""","""false""",32.0,,36815471.0,1490289644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:20:49.698168,88896.0,3.0
,,2017-03-23 17:20:18.988319,slurm_normal,1490289651.0,0,1.0,1971,gg,main_w4_handler0,2799745,15378045,False,,55,bed,9515922.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28897252}]","""false""","""false""",32.0,,36815471.0,1490289647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 17:21:05.690642,88896.0,4.0
,,2017-03-23 20:44:30.777152,slurm_normal,1490301879.0,0,1.0,1971,gg,main_w4_handler1,2799745,15380311,False,,54,bed,9517819.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900698}]","""false""","""false""",32.0,,36815471.0,1490301873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:44:40.373354,88896.0,6.0
,,2017-03-23 20:44:29.329344,slurm_normal,1490301879.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380308,False,,51,bed,9517820.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900696}]","""false""","""false""",32.0,,36815471.0,1490301875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:44:44.650752,88896.0,4.0
,,2017-03-23 20:44:30.024589,slurm_normal,1490301880.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380309,False,,57,bed,9517822.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900697}]","""false""","""false""",32.0,,36815471.0,1490301875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:44:44.806074,88896.0,5.0
,,2017-03-23 20:44:32.147848,slurm_normal,1490301888.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380313,False,,112,bed,9517823.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900700}]","""false""","""false""",32.0,,36815471.0,1490301882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:44:52.297227,88896.0,6.0
,,2017-03-23 20:44:34.481844,slurm_normal,1490301891.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380317,False,,110,bed,9517824.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900704}]","""false""","""false""",32.0,,36815471.0,1490301886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:44:55.266245,88896.0,5.0
,,2017-03-23 20:44:33.539899,slurm_normal,1490301892.0,0,1.0,1971,gg,main_w4_handler1,2799745,15380315,False,,336,bed,9517825.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900702}]","""false""","""false""",32.0,,36815471.0,1490301887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:44:55.300654,88896.0,5.0
,,2017-03-23 21:24:47.048323,slurm_normal,1490304388.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380622,False,,54,bed,9518128.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901062}]","""false""","""false""",32.0,,36815471.0,1490304384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:26:35.267712,88896.0,4.0
,,2017-03-23 21:24:45.313546,slurm_normal,1490304304.0,0,1.0,1971,gg,main_w4_handler0,2799745,15380619,False,,106,bed,9518116.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901059}]","""false""","""false""",32.0,,36815471.0,1490304291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:25:08.157822,88896.0,13.0
,,2017-03-23 20:44:31.538813,slurm_normal,1490301899.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380312,False,,56,bed,9517830.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900699}]","""false""","""false""",32.0,,36815471.0,1490301895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:01.791939,88896.0,4.0
,,2017-03-23 20:44:34.985389,slurm_normal,1490301903.0,0,1.0,1971,gg,main_w4_handler1,2799745,15380318,False,,55,bed,9517833.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900705}]","""false""","""false""",32.0,,36815471.0,1490301898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:04.819229,88896.0,5.0
,,2017-03-23 20:44:36.512782,slurm_normal,1490301902.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380320,False,,275,bed,9517832.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900707}]","""false""","""false""",32.0,,36815471.0,1490301897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:05.419658,88896.0,5.0
,,2017-03-23 20:44:28.511304,slurm_normal,1490301909.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380307,False,,116,bed,9517818.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900695}]","""false""","""false""",32.0,,36815471.0,1490301876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:13.429624,88896.0,33.0
,,2017-03-23 20:44:33.990965,slurm_normal,1490301915.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380316,False,,116,bed,9517837.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900703}]","""false""","""false""",32.0,,36815471.0,1490301908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:17.464090,88896.0,7.0
,,2017-03-23 21:24:45.750929,slurm_normal,1490304350.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380620,False,,56,bed,9518117.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901060}]","""false""","""false""",32.0,,36815471.0,1490304312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:25:52.908441,88896.0,38.0
,,2017-03-23 20:44:35.702638,slurm_normal,1490301916.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380319,False,,108,bed,9517838.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900706}]","""false""","""false""",32.0,,36815471.0,1490301911.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:20.738972,88896.0,5.0
,,2017-03-23 20:44:32.736088,slurm_normal,1490301942.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380314,False,,224,bed,9517835.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28900701}]","""false""","""false""",32.0,,36815471.0,1490301904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 20:45:44.680032,88896.0,38.0
,,2017-01-04 01:34:59.829176,slurm_normal,1483493713.0,0,1.0,11715511,bed,main_w3_handler0,2935015,14684482,False,,11715511,bed,8854545.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,1000,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27804402}]","""false""","[{'src': 'hda', 'id': 27804402}]","""false""","""true""",32.0,,34958225.0,1483493707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-04 01:35:17.203074,,6.0
,,2017-03-23 21:24:50.432760,slurm_normal,1490304593.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380627,False,,56,bed,9518147.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901067}]","""false""","""false""",32.0,,36815471.0,1490304585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:29:57.873482,88896.0,8.0
,,2017-03-23 21:24:47.790617,slurm_normal,1490304363.0,0,1.0,1971,gg,main_w4_handler0,2799745,15380623,False,,58,bed,9518124.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901063}]","""false""","""false""",32.0,,36815471.0,1490304357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:26:06.015216,88896.0,6.0
,,2017-03-23 21:24:49.145231,slurm_normal,1490304864.0,0,1.0,1971,gg,main_w4_handler1,2799745,15380625,False,,174,bed,9518150.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901065}]","""false""","""false""",32.0,,36815471.0,1490304590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:34:29.369940,88896.0,274.0
,,2017-03-23 21:24:44.925349,slurm_normal,1490304400.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380618,False,,53,bed,9518115.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901058}]","""false""","""false""",32.0,,36815471.0,1490304294.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:26:41.832239,88896.0,106.0
,,2017-03-23 21:24:49.786143,slurm_normal,1490304359.0,0,1.0,1971,gg,main_w3_handler1,2799745,15380626,False,,112,bed,9518123.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901066}]","""false""","""false""",32.0,,36815471.0,1490304354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:26:02.201626,88896.0,5.0
,,2017-03-23 21:24:46.094129,slurm_normal,1490304380.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380621,False,,224,bed,9518125.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901061}]","""false""","""false""",32.0,,36815471.0,1490304368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:26:21.927227,88896.0,12.0
,,2017-03-23 21:24:48.601199,slurm_normal,1490304409.0,0,1.0,1971,gg,main_w3_handler0,2799745,15380624,False,,174,bed,9518131.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27455037}]","""false""","[{'src': 'hda', 'id': 28901064}]","""false""","""false""",32.0,,36815471.0,1490304404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-23 21:26:53.620671,88896.0,5.0
,,2017-03-24 08:36:08.209929,slurm_normal,1490347052.0,0,1.0,3137162640,tabular,main_w4_handler1,3029276,15383904,False,,858174,gff,9521032.roundup,slurm,,132112168.0,corral-repl,,,0,b,5000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28735890}]","""false""","[{'src': 'hda', 'id': 28905434}]","""false""","""false""",32.0,,36488446.0,1490347037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-24 09:38:12.537768,72450.0,15.0
,,2017-03-24 13:33:48.113493,slurm_normal,1490362434.0,0,1.0,1971,gg,main_w3_handler1,2806818,15385503,False,,6355,bed,9522031.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28678346}]","""false""","[{'src': 'hda', 'id': 28907854}]","""false""","""false""",32.0,,36834976.0,1490362430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-24 13:33:56.711852,89286.0,4.0
,,2017-01-05 18:03:37.688684,slurm_normal,1483639433.0,0,1.0,1405,gg,main_w4_handler0,2947638,14697875,False,,36939307,bed,8868284.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824578}]","""false""","""true""",32.0,,35214555.0,1483639423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:03:57.497318,78993.0,10.0
,,2017-01-05 18:03:38.951467,slurm_normal,1483639437.0,0,1.0,1405,gg,main_w3_handler1,2947638,14697878,False,,62549131,bed,8868287.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824581}]","""false""","""true""",32.0,,35214555.0,1483639426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:03:59.120731,78993.0,11.0
,,2017-01-05 18:03:38.148478,slurm_normal,1483639436.0,0,1.0,1405,gg,main_w3_handler0,2947638,14697876,False,,36303878,bed,8868285.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824579}]","""false""","""true""",32.0,,35214555.0,1483639426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:03:59.563753,78993.0,10.0
,,2017-03-24 17:15:08.431975,slurm_normal,1490375802.0,0,1.0,1971,gg,main_w3_handler1,2806818,15389399,False,,6355,bed,9525296.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28678346}]","""false""","[{'src': 'hda', 'id': 28907865}]","""false""","""false""",32.0,,36845319.0,1490375718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-24 17:16:45.699700,89286.0,84.0
,,2017-01-04 01:21:26.515503,slurm_normal,1483492898.0,0,1.0,11178447,bed,main_w4_handler1,2935015,14684418,False,,11178447,bed,8854499.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,1000,0,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27804318}]","""false""","[{'src': 'hda', 'id': 27804318}]","""false""","""true""",32.0,,34958225.0,1483492892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-04 01:21:42.048382,,6.0
,,2017-03-24 15:10:56.374616,slurm_normal,1490369567.0,0,1.0,9622384,bed,main_w4_handler0,3029276,15387182,False,,72736,bed,9523331.roundup,slurm,,132112168.0,corral-repl,,,0,b,1000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28906168}]","""false""","[{'src': 'hda', 'id': 28826786}]","""false""","""false""",32.0,,36488446.0,1490369306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-24 15:33:20.805038,72450.0,261.0
,,2017-01-05 18:03:39.325025,slurm_normal,1483639440.0,0,1.0,1405,gg,main_w3_handler1,2947638,14697879,False,,78340007,bed,8868288.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824582}]","""false""","""true""",32.0,,35214555.0,1483639429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:04:05.108948,78993.0,11.0
,,2017-01-05 18:03:38.553450,slurm_normal,1483639435.0,0,1.0,1405,gg,main_w4_handler1,2947638,14697877,False,,18113425,bed,8868286.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824580}]","""false""","""true""",32.0,,35214555.0,1483639426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:04:00.865403,78993.0,9.0
,,2017-01-05 18:03:39.692441,slurm_normal,1483639437.0,0,1.0,1405,gg,main_w4_handler1,2947638,14697880,False,,15046980,bed,8868289.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824583}]","""false""","""true""",32.0,,35214555.0,1483639429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:04:01.065637,78993.0,8.0
,,2017-01-05 18:03:40.384580,slurm_normal,1483639451.0,0,1.0,1405,gg,main_w4_handler1,2947638,14697881,False,,24150564,bed,8868291.roundup,slurm,,132112168.0,corral-repl,,,1,lr,,0,100,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 27823451}]","""false""","[{'src': 'hda', 'id': 27824584}]","""false""","""true""",32.0,,35214555.0,1483639443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-01-05 18:04:15.342634,78993.0,8.0
,,2017-03-24 17:43:42.677533,slurm_normal,1490377496.0,0,1.0,1971,gg,main_w4_handler1,2806818,15389923,False,,6355,bed,9525882.roundup,slurm,,132112168.0,corral-repl,,,0,b,2000,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28678346}]","""false""","[{'src': 'hda', 'id': 28914742}]","""false""","""false""",32.0,,36845319.0,1490377488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.24.0,2.24.0,,2017-03-24 17:45:00.702820,89286.0,8.0
