chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.ignore_list,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.metric_accumulation_level,parameters.minimum_length,parameters.refFlat,parameters.refFlat.values,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.ribosomal_intervals.values,parameters.rrna_fragment_percentage,parameters.strand_specificity,parameters.validation_stringency,processor_count,refFlat,refFlat_filetype,ref_file,ref_file_filetype,ribosomal_intervals,ribosomal_intervals_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-14 21:35:09.345719,slurm_normal_16gb,1473889092.0,0,1.0,main_w3_handler1,2808282,13852637,False,,671403306,bam,8075644.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5697a3c328fe77f41'}]",,"[""READ_GROUP""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5d0dfcac5fe3c99'}]",0,ce10,,cached,,"""0.8""","""NONE""","""SILENT""",32.0,7023084,tabular,,,,,,32945058.0,1473888934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-14 21:38:13.998142,89358.0,158.0
,,2016-07-07 12:43:33.757109,slurm_normal_16gb,1467895936.0,0,1.0,main_w1_handler0,2746926,13352769,False,,748594744,bam,7562416.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5761378f50aa3c2d1'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895831.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:52:18.838965,56535.0,105.0
,,2016-07-07 12:43:25.194184,slurm_normal_16gb,1467895669.0,0,1.0,main_w1_handler0,2746926,13352764,False,,797346157,bam,7562359.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56375909de3d5b9ec'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895445.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:47:55.218050,56535.0,224.0
,,2016-07-07 12:43:31.349892,slurm_normal_16gb,1467895806.0,0,1.0,main_w1_handler0,2746926,13352766,False,,727487341,bam,7562388.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58476a7bc74242b08'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:50:09.821790,56535.0,126.0
,,2016-09-15 22:27:33.651298,slurm_normal_16gb,1473978700.0,0,1.0,main_w4_handler0,2808282,13861483,False,,1428477443,bam,8084490.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ccae22eed8f801c'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5d0dfcac5fe3c99'}]",0,ce10,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,7023084,tabular,,,,,,32945058.0,1473978465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-09-15 22:31:43.251592,89358.0,235.0
300.0,len,2016-10-17 16:18:56.845768,slurm_normal,1476721440.0,0,1.0,main_w4_handler1,2834310,14100017,False,,2468723679,bam,8314877.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5693245f1cd6bb34d'}]","""WT3_7a_GCCAAT_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476721190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:24:02.961205,80786.0,250.0
300.0,len,2016-10-17 16:10:56.005779,slurm_normal,1476720922.0,0,1.0,main_w4_handler1,2834310,14099881,False,,2250715624,bam,8314765.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584b8ee7658f4dce5'}]","""WT4_15b_ATCACG_R_concat""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476720686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:15:26.521973,80786.0,236.0
,,2016-07-07 12:43:36.072248,slurm_normal_16gb,1467895679.0,0,1.0,main_w2_handler0,2746926,13352771,False,,796153758,bam,7562361.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50635c9f65886fd16'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:48:06.533223,56535.0,232.0
,,2016-07-07 12:43:26.933339,slurm_normal_16gb,1467895814.0,0,1.0,main_w2_handler1,2746926,13352765,False,,712146365,bam,7562391.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5847e1d9f824c1b43'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:50:21.135846,56535.0,112.0
,,2016-07-07 12:43:41.505166,slurm_normal_16gb,1467895967.0,0,1.0,main_w1_handler1,2746926,13352775,False,,921039240,bam,7562418.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550b8ae14972c16bd'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:52:50.559756,56535.0,133.0
,,2016-07-07 12:43:37.377724,slurm_normal_16gb,1467896072.0,0,1.0,main_w1_handler0,2746926,13352773,False,,763525072,bam,7562433.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edd0d076f34f3cd6'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467895977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:54:36.581627,56535.0,95.0
,,2016-07-07 12:43:38.874122,slurm_normal_16gb,1467896153.0,0,1.0,main_w2_handler0,2746926,13352774,False,,818446128,bam,7562439.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c294309df843111'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467896009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:55:54.848630,56535.0,144.0
,,2016-07-07 12:43:32.529508,slurm_normal_16gb,1467896252.0,0,1.0,main_w2_handler1,2746926,13352767,False,,837927594,bam,7562456.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e57c7a4c9940dd36'}]",,"[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5933b4b71d2f5b628'}]",0,mm9canon,,cached,,"""0.8""","""FIRST_READ_TRANSCRIPTION_STRAND""","""LENIENT""",32.0,898035336,gff,,,,,,31317124.0,1467896095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-07 12:57:36.321747,56535.0,157.0
,,2016-05-17 09:48:41.112102,slurm_normal_16gb,1463478561.0,0,1.0,main_w2_handler0,2678126,12916580,False,,1061,bam,7111415.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/015/783/dataset_15783574.dat""","""FaustoE12_MCP""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a15d8db7e84cb606'}]",,"[""ALL_READS""]","""200""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b524caa307563e8a20'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c9d891fa6b4741b7'}]",history,,"""0.8""","""NONE""","""SILENT""",32.0,29748,gff3,17639.0,fasta,,,,30083080.0,1463478556.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-05-17 09:49:26.129855,80465.0,5.0
300.0,len,2016-10-17 16:48:22.927298,slurm_normal,1476723103.0,0,1.0,main_w4_handler0,2834310,14100408,False,,2174641146,bam,8315242.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56aa7b4a90992c677'}]","""WT2_15a_ACAGTG_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476722927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:51:45.484572,80786.0,176.0
300.0,len,2016-10-17 16:48:24.952834,slurm_normal,1476723169.0,0,1.0,main_w4_handler1,2834310,14100411,False,,2965714535,bam,8315244.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c045e5cd111095d8'}]","""WT5_19c_CAGATC_concat_R_001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476722930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:52:52.489489,80786.0,239.0
300.0,len,2016-10-17 16:48:22.412779,slurm_normal,1476723103.0,0,1.0,main_w4_handler1,2834310,14100407,False,,2265875397,bam,8315243.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4cab8eb440ac768'}]","""WT1_27a_TGACCA_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476722930.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:51:46.638480,80786.0,173.0
300.0,len,2016-10-17 16:48:24.085818,slurm_normal,1476723108.0,0,1.0,main_w3_handler0,2834310,14100410,False,,2250715624,bam,8315245.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584b8ee7658f4dce5'}]","""WT4_15b_ATCACG_R_concat""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476722940.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:51:52.250414,80786.0,168.0
300.0,len,2016-10-17 16:48:23.543993,slurm_normal,1476723147.0,0,1.0,main_w3_handler1,2834310,14100409,False,,2464235537,bam,8315249.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a52d9ba4226047e'}]","""WT3_7a_GCCAAT_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476722947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:52:30.975649,80786.0,200.0
300.0,len,2016-10-17 16:10:55.476746,slurm_normal,1476720886.0,0,1.0,main_w4_handler1,2834310,14099880,False,,2464235537,bam,8314761.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53a52d9ba4226047e'}]","""WT3_7a_GCCAAT_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476720686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:14:50.593168,80786.0,200.0
300.0,len,2016-10-17 16:10:54.930164,slurm_normal,1476720892.0,0,1.0,main_w4_handler1,2834310,14099879,False,,2174641146,bam,8314762.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56aa7b4a90992c677'}]","""WT2_15a_ACAGTG_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476720686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:14:53.353390,80786.0,206.0
300.0,len,2016-10-17 16:10:56.515122,slurm_normal,1476720911.0,0,1.0,main_w3_handler1,2834310,14099882,False,,2965714535,bam,8314766.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c045e5cd111095d8'}]","""WT5_19c_CAGATC_concat_R_001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476720690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:15:15.169994,80786.0,221.0
300.0,len,2016-10-17 16:18:57.863365,slurm_normal,1476721555.0,0,1.0,main_w4_handler0,2834310,14100019,False,,2952136539,bam,8314883.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589a2d54e30443e49'}]","""WT5_19c_CAGATC_concat_R_001""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476721168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:26:00.318799,80786.0,387.0
300.0,len,2016-10-17 16:18:55.918725,slurm_normal,1476721406.0,0,1.0,main_w3_handler0,2834310,14100016,False,,2166497474,bam,8314875.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a4973ec6dccf4fe'}]","""WT2_15a_ACAGTG_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476721166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:23:28.589368,80786.0,240.0
300.0,len,2016-10-17 16:18:55.299986,slurm_normal,1476721444.0,0,1.0,main_w4_handler0,2834310,14100015,False,,2258599133,bam,8314881.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d412f5f1ed2b5e0b'}]","""WT1_27a_TGACCA_R""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476721168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:24:07.482729,80786.0,276.0
300.0,len,2016-10-17 16:18:57.341844,slurm_normal,1476721486.0,0,1.0,main_w3_handler0,2834310,14100018,False,,2235284890,bam,8314874.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/main/files/017/317/dataset_17317869.dat""","""?""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5253d41d79ffc7f98'}]","""WT4_15b_ATCACG_R_concat""","[""ALL_READS""]","""500""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d9577d614be4e97'}]",1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51be16e511af7572a'}]",history,,"""0.8""","""NONE""","""LENIENT""",32.0,15995264,tabular,1359596620.0,fasta,,,,33328624.0,1476721166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-10-17 16:24:49.007681,80786.0,320.0
,,2016-07-12 07:40:54.009218,slurm_normal_16gb,1468314332.0,0,1.0,main_w2_handler1,2717113,13382913,False,,3079856519,bam,7594825.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ae9f27fc55e5660'}]",,"[""ALL_READS""]","""400""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a37d112ec6ceda83'}]",0,rn6,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,78934032,gtf,,,,,,30983209.0,1468314082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-12 09:05:35.146673,50398.0,250.0
,,2016-07-12 07:40:49.014650,slurm_normal_16gb,1468313942.0,0,1.0,main_w1_handler0,2717113,13382909,False,,2597230067,bam,7594766.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b03fcc6cf623e306'}]",,"[""ALL_READS""]","""400""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a37d112ec6ceda83'}]",0,rn6,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,78934032,gtf,,,,,,30983209.0,1468313725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-12 08:59:04.663042,50398.0,217.0
,,2016-07-12 07:40:50.303633,slurm_normal_16gb,1468312465.0,0,1.0,main_w2_handler0,2717113,13382910,False,,2914472700,bam,7594601.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525bcf5b5f8eccf23'}]",,"[""ALL_READS""]","""400""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a37d112ec6ceda83'}]",0,rn6,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,78934032,gtf,,,,,,30983209.0,1468312235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-12 08:34:27.205845,50398.0,230.0
,,2016-07-12 07:40:43.780752,slurm_normal_16gb,1468312612.0,0,1.0,main_w2_handler1,2717113,13382904,False,,2567627787,bam,7594606.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4143f0510deeb98'}]",,"[""ALL_READS""]","""400""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a37d112ec6ceda83'}]",0,rn6,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,78934032,gtf,,,,,,30983209.0,1468312318.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-12 08:36:53.571824,50398.0,294.0
,,2016-07-12 07:40:44.832939,slurm_normal_16gb,1468312841.0,0,1.0,main_w2_handler1,2717113,13382905,False,,2991372946,bam,7594623.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/rn6.len""","""rn6""",[],,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bc082b016c68996'}]",,"[""ALL_READS""]","""400""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a37d112ec6ceda83'}]",0,rn6,,cached,,"""0.8""","""NONE""","""LENIENT""",32.0,78934032,gtf,,,,,,30983209.0,1468312622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/1.136.0,1.136.0,,2016-07-12 08:40:43.222254,50398.0,219.0
