chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.adv_opts.__current_case__,parameters.adv_opts.adv_opts_selector,parameters.adv_opts.silent,parameters.chromInfo,parameters.code,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-25 21:08:46.630042,slurm_normal,1495746748.0,0,,1.0,main_w3_handler1,3127478,15940977,False,5415849,tabular,,10039852.roundup,slurm,,132112168.0,corral-repl,,"""4fb5f4fc418e11e78663005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29776237}]",,32.0,,,1495746740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 21:12:34.178310,88885.0,8.0
,,2017-05-25 21:50:20.680064,slurm_normal,1495749209.0,0,,1.0,main_w3_handler0,2799379,15941273,False,4891227,tabular,,10040149.roundup,slurm,,132112168.0,corral-repl,,"""1e8d3bf0419411e7a34c005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@chr/""","""?""",,"[{'src': 'hda', 'id': 29776778}]",,32.0,,,1495749192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 21:53:33.197933,88885.0,17.0
,,2017-05-25 21:46:35.130937,slurm_normal,1495748964.0,0,,1.0,main_w4_handler0,3127566,15941219,False,4891227,tabular,,10040096.roundup,slurm,,132112168.0,corral-repl,,"""98f71eac419311e79428005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@chr/""","""?""",,"[{'src': 'hda', 'id': 29776692}]",,32.0,,,1495748957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 21:49:30.282858,88885.0,7.0
,,2017-05-25 21:46:36.466993,slurm_normal,1495749013.0,0,,1.0,main_w4_handler1,3127566,15941222,False,5415849,tabular,,10040102.roundup,slurm,,132112168.0,corral-repl,,"""98f71eac419311e79428005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29776696}]",,32.0,,,1495749005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 21:50:15.322675,88885.0,8.0
,,2017-05-25 21:50:22.255382,slurm_normal,1495749257.0,0,,1.0,main_w3_handler0,2799379,15941276,False,5415849,tabular,,10040153.roundup,slurm,,132112168.0,corral-repl,,"""1e8d3bf0419411e7a34c005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29776782}]",,32.0,,,1495749249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 21:54:19.646061,88885.0,8.0
,,2017-05-25 23:24:06.077140,slurm_normal,1495754864.0,0,,1.0,main_w4_handler1,3127649,15941691,False,5415849,tabular,,10040585.roundup,slurm,,132112168.0,corral-repl,,"""38af892c41a111e792ff005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29777352}]",,32.0,,,1495754856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:27:47.277864,88885.0,8.0
,,2017-05-25 23:14:56.109765,slurm_normal,1495754269.0,0,,1.0,main_w4_handler0,3127640,15941643,False,3667796,tabular,,10040523.roundup,slurm,,132112168.0,corral-repl,,"""ee1a27c4419f11e7be53005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29777303}]",,32.0,,,1495754259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:17:55.826586,88885.0,10.0
,,2017-05-25 23:12:58.622610,slurm_normal,1495754130.0,0,,1.0,main_w4_handler1,3127638,15941610,False,4891227,tabular,,10040497.roundup,slurm,,132112168.0,corral-repl,,"""a810ad2a419f11e7af9f005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@chr/""","""?""",,"[{'src': 'hda', 'id': 29777265}]",,32.0,,,1495754123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:15:32.350818,88885.0,7.0
,,2017-05-25 23:13:00.560508,slurm_normal,1495754169.0,0,,1.0,main_w4_handler0,3127638,15941614,False,5415849,tabular,,10040508.roundup,slurm,,132112168.0,corral-repl,,"""a810ad2a419f11e7af9f005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29777269}]",,32.0,,,1495754161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:16:10.872996,88885.0,8.0
,,2017-05-25 23:24:04.970770,slurm_normal,1495754822.0,0,,1.0,main_w3_handler0,3127649,15941688,False,4891227,tabular,,10040577.roundup,slurm,,132112168.0,corral-repl,,"""38af892c41a111e792ff005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@chr/""","""?""",,"[{'src': 'hda', 'id': 29777348}]",,32.0,,,1495754812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:27:03.096716,88885.0,10.0
,,2017-05-25 23:35:52.335309,slurm_normal,1495755554.0,0,,1.0,main_w3_handler0,2799379,15941741,False,4891227,tabular,,10040633.roundup,slurm,,132112168.0,corral-repl,,"""dd8f19c041a211e78094005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@chr/""","""?""",,"[{'src': 'hda', 'id': 29777415}]",,32.0,,,1495755547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:39:18.018450,88885.0,7.0
,,2017-05-25 23:35:53.550438,slurm_normal,1495755610.0,0,,1.0,main_w4_handler0,2799379,15941745,False,5415849,tabular,,10040641.roundup,slurm,,132112168.0,corral-repl,,"""dd8f19c041a211e78094005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29777420}]",,32.0,,,1495755599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-25 23:40:12.633910,88885.0,11.0
,,2017-05-26 18:35:48.364694,slurm_normal,1495823879.0,0,,1.0,main_w4_handler1,3128831,15948098,False,1474919,tabular,,10046594.roundup,slurm,,132112168.0,corral-repl,,"""1f2a8e10424211e7b3f4005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29787114}]",,32.0,,,1495823873.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:38:01.854101,88885.0,6.0
,,2017-05-26 18:35:47.097776,slurm_normal,1495823841.0,0,,1.0,main_w3_handler0,3128831,15948094,False,1212608,tabular,,10046590.roundup,slurm,,132112168.0,corral-repl,,"""1f2a8e10424211e7b3f4005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@/""","""?""",,"[{'src': 'hda', 'id': 29787109}]",,32.0,,,1495823836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:37:22.382840,88885.0,5.0
,,2017-05-26 18:22:05.610517,slurm_normal,1495823055.0,0,,1.0,main_w4_handler0,3128820,15947893,False,1212608,tabular,,10046402.roundup,slurm,,132112168.0,corral-repl,,"""30c1a304424011e79903005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@/""","""?""",,"[{'src': 'hda', 'id': 29786769}]",,32.0,,,1495823050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:24:18.738375,88885.0,5.0
,,2017-05-26 18:22:07.538634,slurm_normal,1495823102.0,0,,1.0,main_w3_handler1,3128820,15947897,False,1474919,tabular,,10046426.roundup,slurm,,132112168.0,corral-repl,,"""30c1a304424011e79903005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29786774}]",,32.0,,,1495823096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:25:05.259120,88885.0,6.0
,,2017-05-26 18:32:07.145303,slurm_normal,1495823689.0,0,,1.0,main_w3_handler1,3128828,15948061,False,1474919,tabular,,10046565.roundup,slurm,,132112168.0,corral-repl,,"""98b2b858424111e799b2005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29787076}]",,32.0,,,1495823672.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:34:52.966562,88885.0,17.0
,,2017-05-26 18:37:58.957009,slurm_normal,1495824037.0,0,,1.0,main_w4_handler0,2799379,15948128,False,1474919,tabular,,10046633.roundup,slurm,,132112168.0,corral-repl,,"""6d2fe722424211e7aa3f005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29787151}]",,32.0,,,1495824032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:40:39.006485,88885.0,5.0
,,2017-05-26 18:25:07.279198,slurm_normal,1495823226.0,0,,1.0,main_w4_handler1,3128824,15947940,False,1212608,tabular,,10046486.roundup,slurm,,132112168.0,corral-repl,,"""9f2fb8a8424011e7bd6b005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@/""","""?""",,"[{'src': 'hda', 'id': 29786855}]",,32.0,,,1495823221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:27:08.184047,88885.0,5.0
,,2017-05-26 18:25:08.284373,slurm_normal,1495823275.0,0,,1.0,main_w4_handler0,3128824,15947944,False,1474919,tabular,,10046500.roundup,slurm,,132112168.0,corral-repl,,"""9f2fb8a8424011e7bd6b005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29786860}]",,32.0,,,1495823269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:27:56.583164,88885.0,6.0
,,2017-05-26 18:32:04.803788,slurm_normal,1495823633.0,0,,1.0,main_w4_handler0,3128828,15948057,False,1212608,tabular,,10046559.roundup,slurm,,132112168.0,corral-repl,,"""98b2b858424111e799b2005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@/""","""?""",,"[{'src': 'hda', 'id': 29787068}]",,32.0,,,1495823629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:33:55.565733,88885.0,4.0
,,2017-05-26 18:37:58.122293,slurm_normal,1495823989.0,0,,1.0,main_w4_handler0,2799379,15948124,False,1212608,tabular,,10046620.roundup,slurm,,132112168.0,corral-repl,,"""6d2fe722424211e7aa3f005056a52a46""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@/""","""?""",,"[{'src': 'hda', 'id': 29787146}]",,32.0,,,1495823984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 18:39:51.822332,88885.0,5.0
,,2017-05-26 19:32:28.855415,slurm_normal,1495827168.0,0,,1.0,main_w4_handler0,3128841,15948467,False,2520,tabular,,10046917.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/ /_/g""","""?""",,"[{'src': 'hda', 'id': 29787381}]",,32.0,,38167228.0,1495827163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 19:32:51.229539,1224.0,5.0
,,2017-05-26 20:29:22.921208,slurm_normal,1495830667.0,0,,1.0,main_w4_handler0,3128913,15948711,False,1212608,tabular,,10047149.roundup,slurm,,132112168.0,corral-repl,,"""fcbbcdb6425111e7b6d9005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/prefix/\\|@/""","""?""",,"[{'src': 'hda', 'id': 29788271}]",,32.0,,,1495830662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 20:31:09.561834,99638.0,5.0
,,2017-05-26 20:29:24.679078,slurm_normal,1495830715.0,0,,1.0,main_w3_handler1,3128913,15948715,False,1474919,tabular,,10047152.roundup,slurm,,132112168.0,corral-repl,,"""fcbbcdb6425111e7b6d9005056a51846""",0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/suffix/\\|/""","""?""",,"[{'src': 'hda', 'id': 29788276}]",,32.0,,,1495830708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-26 20:31:57.332394,99638.0,7.0
,,2017-05-27 03:26:15.134567,slurm_normal,1495855623.0,0,,1.0,main_w4_handler0,3129210,15950197,False,303652715,fasta,,10048512.roundup,slurm,,132112168.0,corral-repl,,"""3aced26c428c11e7b843005056a52a46""",1,advanced,,"""/galaxy-repl/localdata/chrom/ailMel1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""ailMel1""",,"[{'src': 'hda', 'id': 29790425}]",,32.0,,,1495855611.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-27 03:27:05.198236,35039.0,12.0
,,2017-05-28 11:17:11.803297,slurm_normal,1495970247.0,0,,1.0,main_w3_handler1,3130518,15954677,False,0,txt,,10052409.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""?""",,"[{'src': 'hda', 'id': 29796972}]",,32.0,,38269834.0,1495970242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-05-28 11:17:28.110217,106756.0,5.0
,,2017-06-19 16:35:48.621700,slurm_normal,1497890239.0,0,,1.0,main_w4_handler0,3163104,16134096,False,343857174,tabular,,10213550.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30081709}]",,32.0,,38506200.0,1497890167.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:37:32.215156,107266.0,72.0
,,2017-06-19 16:35:49.638752,slurm_normal,1497890240.0,0,,1.0,main_w4_handler0,3163104,16134099,False,331901112,tabular,,10213553.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30082134}]",,32.0,,38506200.0,1497890175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:37:32.190496,107266.0,65.0
,,2017-06-19 16:35:55.198611,slurm_normal,1497890621.0,0,,1.0,main_w3_handler0,3163104,16134115,False,76018342,tabular,,10213590.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30082681}]",,32.0,,38506200.0,1497890547.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:51:38.597702,107266.0,74.0
,,2017-06-19 16:35:47.619637,slurm_normal,1497890237.0,0,,1.0,main_w4_handler0,3163104,16134094,False,381182258,tabular,,10213551.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30081477}]",,32.0,,38506200.0,1497890170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:37:25.660658,107266.0,67.0
,,2017-06-19 16:35:53.778646,slurm_normal,1497890844.0,0,,1.0,main_w3_handler1,3163104,16134110,False,159018787,tabular,,10213611.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30082619}]",,32.0,,38506200.0,1497890774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:53:22.133510,107266.0,70.0
,,2017-06-19 16:35:52.279113,slurm_normal,1497890764.0,0,,1.0,main_w3_handler1,3163104,16134106,False,241688693,tabular,,10213601.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30082437}]",,32.0,,38506200.0,1497890693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:49:57.216910,107266.0,71.0
,,2017-06-19 16:35:49.294789,slurm_normal,1497890751.0,0,,1.0,main_w3_handler1,3163104,16134098,False,314705772,tabular,,10213600.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30082013}]",,32.0,,38506200.0,1497890682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-19 16:49:27.506086,107266.0,69.0
,,2017-06-20 13:23:11.150501,slurm_normal,1497965033.0,0,,1.0,main_w4_handler1,3164935,16143178,False,13972599,tabular,,10222199.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30096091}]",,32.0,,38506200.0,1497965004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-20 13:23:56.640749,107266.0,29.0
,,2017-06-21 14:27:58.816432,slurm_normal,1498055311.0,0,,1.0,main_w3_handler1,3158498,16154132,False,48622320,bed,,10232626.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg19.len""","""s/_exon([^ ]+)//""","""hg19""",,"[{'src': 'hda', 'id': 30112024}]",,32.0,,38500791.0,1498055302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-21 14:28:35.588365,,9.0
,,2017-06-27 11:53:57.682300,slurm_normal,1498564456.0,0,,1.0,main_w4_handler0,3173164,16198315,False,374911646,fastqsanger.gz,,10274342.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/^\\+SRR.*$/\\+/""","""?""",,"[{'src': 'hda', 'id': 30175788}]","""SRR3001797""",32.0,,38924475.0,1498564446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-06-27 11:54:19.404283,52034.0,10.0
,,2017-07-01 22:12:21.423448,slurm_normal,1498947210.0,0,,1.0,main_w3_handler0,3178919,16239499,False,347934088,fasta,,10315103.roundup,slurm,,132112168.0,corral-repl,,"""57daa1c65eaa11e79fb4005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/nasLar1.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""nasLar1""",,"[{'src': 'hda', 'id': 30259790}]",,32.0,,,1498947194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-01 22:13:32.094646,35039.0,16.0
,,2017-07-02 00:16:31.531182,slurm_normal,1498954651.0,0,,1.0,main_w3_handler0,3178919,16239779,False,427791590,fasta,,10315354.roundup,slurm,,132112168.0,corral-repl,,"""b0d76a465ebb11e7808b005056a51846""",1,advanced,,"""/galaxy-repl/localdata/chrom/chlSab2.len""","""/^[^>]/s/[^ATGCNatgcn]/ZZZZZZZZ/g""","""chlSab2""",,"[{'src': 'hda', 'id': 30260229}]",,32.0,,,1498954637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-02 00:17:32.833110,35039.0,14.0
,,2017-07-13 16:50:20.996096,slurm_normal,1499964782.0,0,,1.0,main_w3_handler1,3192071,16335469,False,2045519012,tabular,,10400839.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/ /~/g""","""?""",,"[{'src': 'hda', 'id': 30477766}]",,32.0,,38167228.0,1499964641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-13 16:53:05.162987,1224.0,141.0
,,2017-07-13 17:18:09.348073,slurm_normal,1499966457.0,0,,1.0,main_w3_handler1,3192071,16335674,False,2045519012,tabular,,10401365.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\\t\\t/\\t\\.\\t/g""","""?""",,"[{'src': 'hda', 'id': 30478088}]",,32.0,,38167228.0,1499966308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-13 17:20:59.411992,1224.0,149.0
,,2017-07-24 14:05:37.333425,slurm_normal,1500905168.0,0,,1.0,main_w4_handler0,3197513,16405131,False,1455194682,bedgraph,,10469664.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/hg38.len""","""s/_//""","""hg38""",,"[{'src': 'hda', 'id': 30590854}]",,32.0,,39086603.0,1500905147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-24 14:06:11.687148,108353.0,21.0
,,2017-07-25 03:31:52.031634,slurm_normal,1500953524.0,0,,1.0,main_w4_handler0,3201490,16409785,False,123,tabular,,10474762.roundup,slurm,,132112168.0,corral-repl,,,1,advanced,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30598426}]",,32.0,,39488009.0,1500953521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-25 03:32:06.102690,109338.0,3.0
,,2017-07-25 16:13:25.032159,slurm_normal,1501000178.0,0,,1.0,main_w3_handler0,3201490,16415131,False,6379204090,csv,,10480142.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/\""//g""","""?""",,"[{'src': 'hda', 'id': 30598349}]",,32.0,,39483659.0,1500999416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-25 16:29:43.121655,109338.0,762.0
,,2017-07-26 16:02:04.053806,slurm_normal,1501084949.0,0,,1.0,main_w3_handler1,3172046,16425585,False,85357837,txt,,10492207.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/;/ /g""","""?""",,"[{'src': 'hda', 'id': 30625467}]",,32.0,,39306791.0,1501084935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-26 16:02:34.361748,99983.0,14.0
,,2017-07-26 16:04:41.673455,slurm_normal,1501085152.0,0,,1.0,main_w4_handler1,3172046,16425637,False,85357837,txt,,10492227.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/=/ /g""","""?""",,"[{'src': 'hda', 'id': 30625467}]",,32.0,,39306791.0,1501085139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-26 16:05:54.556366,99983.0,13.0
,,2017-07-26 16:06:29.435299,slurm_normal,1501085204.0,0,,1.0,main_w3_handler1,3172046,16425675,False,39798539,tabular,,10492252.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/=/ /g""","""?""",,"[{'src': 'hda', 'id': 30625480}]",,32.0,,39306791.0,1501085196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-07-26 16:06:45.702828,99983.0,8.0
,,2017-08-12 02:07:30.691253,slurm_normal,1502503672.0,0,,1.0,main_w4_handler0,3126403,16564314,False,5768653,tabular,,10635695.roundup,slurm,,132112168.0,corral-repl,,,0,basic,,"""/galaxy-repl/localdata/chrom/?.len""","""s/.[0-9]//g ""","""?""",,"[{'src': 'hda', 'id': 30848329}]",,32.0,,39820140.0,1502503658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.0.0,1.0.0,,2017-08-12 02:07:52.911259,106599.0,14.0
