chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.g_option,parameters.input,parameters.null_filler,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-12-11 09:03:53.922736,rodeo_normal,1418288663.0,0,1.0,main_w1_handler0,2122923,8395180,False,,32710954,vcf,532988.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",17902334,"""""",1.0,,16999451,1418288642.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-11 09:04:24.960277,41856.0,21.0
,,2014-12-11 17:37:40.252471,rodeo_normal,1418319470.0,0,1.0,main_w2_handler1,2125024,8399337,False,,1754083,vcf,2297409.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17910532,"""""",32.0,,19629763,1418319466.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-11 17:37:53.029873,56264.0,4.0
,,2014-12-14 06:25:35.954179,rodeo_normal,1418538364.0,0,1.0,main_w2_handler1,2144999,8412191,False,,45558483,vcf,555656.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17932787,"""NULL""",2.0,,20028819,1418538339.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-14 06:26:07.098471,40724.0,25.0
,,2015-02-05 14:36:14.764841,rodeo_normal,1423147000.0,0,1.0,main_w2_handler1,2196377,8669389,False,,35985,vcf,2653968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18420428,"""""",32.0,,21033165,1423146998.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:36:44.239502,56382.0,2.0
,,2014-12-15 08:01:01.214874,rodeo_normal,1418630482.0,0,1.0,main_w1_handler0,2144999,8415815,False,,18989272,vcf,560648.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17936137,"""NULL""",2.0,,17615271,1418630465.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-15 08:01:24.415918,40724.0,17.0
,,2014-12-15 08:00:36.783067,rodeo_normal,1418630456.0,0,1.0,main_w1_handler0,2144999,8415814,False,,15630050,vcf,560646.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17936127,"""NULL""",2.0,,17615271,1418630442.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-15 08:00:59.110781,40724.0,14.0
,,2014-12-15 08:00:24.602001,rodeo_normal,1418630451.0,0,1.0,main_w2_handler0,2144999,8415812,False,,15630050,vcf,560644.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17936127,"""NULL""",2.0,,17615271,1418630437.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-15 08:00:55.170757,40724.0,14.0
,,2015-02-05 11:39:27.541054,rodeo_normal,1423136385.0,0,1.0,main_w1_handler1,2171999,8668765,False,,42218,vcf,2652762.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18419426,"""""",32.0,,21031223,1423136383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 11:39:46.481747,56382.0,2.0
,,2014-12-15 20:01:10.750650,rodeo_normal,1418673713.0,0,1.0,main_w2_handler0,2149849,8420102,False,,46522317,vcf,566457.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",17970494,"""NULL""",2.0,,20070010,1418673673.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-15 20:01:57.918670,,40.0
,,2014-12-16 07:34:40.165993,rodeo_normal,1418715299.0,0,1.0,main_w2_handler1,2144999,8422958,False,,11279576,vcf,570999.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17936129,"""""",2.0,,17615271,1418715286.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-16 07:35:04.922423,40724.0,13.0
,,2014-12-16 15:36:08.316282,rodeo_normal,1418744193.0,0,1.0,main_w1_handler1,1964918,8425282,False,,19403063,vcf,574790.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""True""",17989414,""".""",2.0,,20084949,1418744172.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-16 15:36:39.159703,50824.0,21.0
,,2014-12-17 01:47:03.838076,rodeo_normal,1418780849.0,0,1.0,main_w2_handler1,2144999,8428588,False,,45558483,vcf,579037.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17982339,"""""",2.0,,17615271,1418780827.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 01:47:34.503818,40724.0,22.0
,,2014-12-17 01:06:05.715650,rodeo_normal,1418778394.0,0,1.0,main_w1_handler0,2144999,8428500,False,,45558483,vcf,578892.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17982339,"""""",2.0,,17615271,1418778373.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 01:06:43.025864,40724.0,21.0
,,2014-12-17 02:54:28.472708,rodeo_normal,1418784879.0,0,1.0,main_w1_handler1,2144999,8428760,False,,2519543,vcf,579315.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17998928,"""""",2.0,,17615271,1418784874.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 02:54:42.918917,40724.0,5.0
,,2014-12-17 03:02:04.891336,rodeo_normal,1418785336.0,0,1.0,main_w1_handler1,2144999,8428781,False,,1021272,vcf,579352.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999036,"""""",2.0,,17615271,1418785331.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 03:02:21.762962,40724.0,5.0
,,2014-12-17 03:22:08.028856,rodeo_normal,1418786538.0,0,1.0,main_w2_handler1,2144999,8428808,False,,2478103,vcf,579411.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999114,"""""",2.0,,17615271,1418786532.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 03:22:21.876052,40724.0,6.0
,,2014-12-17 03:22:53.385257,rodeo_normal,1418786752.0,0,1.0,main_w2_handler1,2144999,8428811,False,,1630398,vcf,579427.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999123,"""""",2.0,,17615271,1418786746.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 03:25:57.126453,40724.0,6.0
,,2014-12-17 03:22:44.883639,rodeo_normal,1418786705.0,0,1.0,main_w1_handler0,2144999,8428810,False,,6915271,vcf,579423.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999122,"""""",2.0,,17615271,1418786694.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 03:25:08.759792,40724.0,11.0
,,2014-12-17 03:22:23.279799,rodeo_normal,1418786556.0,0,1.0,main_w1_handler0,2144999,8428809,False,,1180849,vcf,579413.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999115,"""""",2.0,,17615271,1418786551.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 03:22:40.957003,40724.0,5.0
,,2014-12-17 04:26:22.671821,rodeo_normal,1418790570.0,0,1.0,main_w2_handler0,2144999,8428992,False,,1374338,vcf,579695.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999359,"""""",2.0,,17615271,1418790567.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 04:29:33.990273,40724.0,3.0
,,2014-12-17 04:26:13.433940,rodeo_normal,1418790540.0,0,1.0,main_w2_handler1,2144999,8428991,False,,3812916,vcf,579693.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999356,"""""",2.0,,17615271,1418790535.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 04:29:04.357100,40724.0,5.0
,,2014-12-17 15:00:47.111254,rodeo_normal,1418828504.0,0,1.0,main_w1_handler1,1691164,8432470,False,,37895471,vcf,2333705.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",17388808,""".""",32.0,,18070744,1418828456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-17 15:01:56.770081,41661.0,48.0
,,2014-12-18 00:43:49.317416,rodeo_normal,1418863467.0,0,1.0,main_w1_handler1,2144999,8436955,False,,1282704,vcf,2339167.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999834,"""""",32.0,,17615271,1418863463.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 00:44:30.380077,40724.0,4.0
,,2014-12-18 01:22:15.240356,rodeo_normal,1418865755.0,0,1.0,main_w1_handler1,2144999,8437030,False,,4702364,vcf,591312.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014860,"""""",2.0,,17615271,1418865748.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 01:22:39.611726,40724.0,7.0
,,2014-12-18 00:52:47.044758,rodeo_normal,1418863986.0,0,1.0,main_w2_handler0,2144999,8436970,False,,3203791,vcf,591221.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014647,"""""",2.0,,17615271,1418863979.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 00:53:10.402582,40724.0,7.0
,,2014-12-18 00:43:37.129007,rodeo_normal,1418863443.0,0,1.0,main_w2_handler1,2144999,8436953,False,,4345640,vcf,590973.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",17999764,"""""",2.0,,17615271,1418863437.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 00:44:07.640773,40724.0,6.0
,,2014-12-18 01:37:58.934454,rodeo_normal,1418866759.0,0,1.0,main_w1_handler0,2144999,8437069,False,,1295142,vcf,2339466.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014978,"""""",32.0,,17615271,1418866754.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 01:39:22.030690,40724.0,5.0
,,2014-12-18 00:53:07.597505,rodeo_normal,1418864006.0,0,1.0,main_w2_handler0,2144999,8436972,False,,1153733,vcf,591224.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014817,"""""",2.0,,17615271,1418864001.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 00:53:31.323960,40724.0,5.0
,,2014-12-18 01:22:38.826081,rodeo_normal,1418865952.0,0,1.0,main_w2_handler1,2144999,8437033,False,,5421058,vcf,591330.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014922,"""""",2.0,,17615271,1418865944.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 01:25:56.049611,40724.0,8.0
,,2014-12-18 01:22:27.543466,rodeo_normal,1418865769.0,0,1.0,main_w2_handler0,2144999,8437032,False,,5421058,vcf,591314.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014867,"""""",2.0,,17615271,1418865761.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 01:22:52.252460,40724.0,8.0
,,2014-12-18 01:22:49.248271,rodeo_normal,1418865933.0,0,1.0,main_w2_handler1,2144999,8437034,False,,1606441,vcf,591324.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18014923,"""""",2.0,,17615271,1418865927.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 01:25:39.743602,40724.0,6.0
,,2014-12-18 07:55:07.370711,rodeo_normal,1418890894.0,0,1.0,main_w2_handler1,2144999,8437905,False,,1632171,vcf,592612.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18016374,"""""",2.0,,17615271,1418890889.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 08:21:38.660917,40724.0,5.0
,,2014-12-18 07:54:56.538231,rodeo_normal,1418890953.0,0,1.0,main_w1_handler0,2144999,8437904,False,,5024714,vcf,592616.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18016365,"""""",2.0,,17615271,1418890944.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 08:22:36.937323,40724.0,9.0
,,2015-02-04 10:44:38.383264,rodeo_normal,1423046706.0,0,1.0,main_w2_handler1,2188582,8662284,False,,2373754,vcf,2641298.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18409527,"""""",32.0,,20747572,1423046702.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-04 10:45:08.782710,,4.0
,,2015-02-04 11:08:14.329371,rodeo_normal,1423048124.0,0,1.0,main_w1_handler0,2188582,8662369,False,,1502114,vcf,2641462.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18409660,"""""",32.0,,20747572,1423048119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-04 11:08:47.324353,,5.0
,,2015-02-05 14:15:21.127568,rodeo_normal,1423145738.0,0,1.0,main_w1_handler0,2171993,8669269,False,,50221,vcf,2653754.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18420305,"""""",32.0,,21033165,1423145736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:15:39.925887,56382.0,2.0
,,2015-02-05 14:39:21.169940,rodeo_normal,1423147250.0,0,1.0,main_w1_handler0,2196378,8669404,False,,37397,vcf,2654045.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18420453,"""""",32.0,,21033165,1423147247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:40:51.659354,56382.0,3.0
,,2015-02-05 14:30:50.974738,rodeo_normal,1423146680.0,0,1.0,main_w2_handler1,2196365,8669345,False,,44048,vcf,2653884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18420387,"""""",32.0,,21033165,1423146678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:31:22.534679,56382.0,2.0
,,2015-02-05 14:33:26.512289,rodeo_normal,1423146892.0,0,1.0,main_w1_handler0,2196374,8669365,False,,41949,vcf,2653940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18420408,"""""",32.0,,21033165,1423146890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:34:54.932982,56382.0,2.0
,,2015-02-05 14:42:08.227021,rodeo_normal,1423147400.0,0,1.0,main_w1_handler0,2196383,8669460,False,,40467,vcf,2654081.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",18420528,"""""",32.0,,21033165,1423147398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:43:21.727425,56382.0,2.0
,,2015-02-05 14:43:47.539924,rodeo_normal,1423147518.0,0,1.0,main_w1_handler1,2166693,8669478,False,,59754,vcf,2654122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18420548,"""""",32.0,,21033165,1423147516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:45:19.810892,56382.0,2.0
,,2015-02-05 14:42:53.114629,rodeo_normal,1423147481.0,0,1.0,main_w1_handler0,2166595,8669467,False,,42300,vcf,2654116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18420538,"""""",32.0,,21033165,1423147480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:44:45.246905,56382.0,1.0
,,2015-02-05 14:46:51.137449,rodeo_normal,1423147637.0,0,1.0,main_w2_handler1,2166693,8669491,False,,41851,vcf,2654133.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18420601,"""""",32.0,,21033165,1423147635.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2015-02-05 14:47:19.159990,56382.0,2.0
,,2014-12-18 14:53:00.055626,rodeo_normal,1418914406.0,0,1.0,main_w1_handler0,2149849,8439933,False,,22988938,vcf,595157.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",18022977,""".""",2.0,,20070010,1418914400.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 14:53:30.402931,,6.0
,,2014-12-18 15:12:30.137217,rodeo_normal,1418915591.0,0,1.0,main_w1_handler0,2149849,8439980,False,,46522317,vcf,595247.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""",18023031,""".""",2.0,,20070010,1418915561.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 15:13:15.362901,,30.0
,,2014-12-18 15:15:10.774321,rodeo_normal,1418915765.0,0,1.0,main_w2_handler0,2149849,8439986,False,,46522317,vcf,595258.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""True""",18023031,""".""",2.0,,20070010,1418915725.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 15:16:10.615941,,40.0
,,2014-12-18 17:12:43.262808,rodeo_normal,1418922805.0,0,1.0,main_w1_handler0,2149849,8440833,False,,45270687,vcf,596584.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""False""",18024048,"""""",2.0,,20070010,1418922776.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-18 17:13:29.940499,,29.0
,,2014-12-19 20:13:13.878576,rodeo_normal,1419020016.0,0,1.0,main_w1_handler1,2080743,8446680,False,,184229,vcf,2350826.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/listInno.len""","""listInno""","""True""",18031707,"""""",32.0,,17492315,1419020013.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-19 20:13:39.740215,,3.0
,,2014-12-26 06:14:05.502186,rodeo_normal,1419584712.0,0,1.0,main_w1_handler1,1860811,8468460,False,,1323523,vcf,2377707.roundup,slurm,,132112068.0,corral-repl,,"""61d941b88cc611e4b7f5005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18070575,"""""",32.0,,17615271,1419584709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 09:05:14.536423,40724.0,3.0
,,2014-12-20 12:30:12.489153,rodeo_normal,1419078669.0,0,1.0,main_w1_handler1,1691164,8448833,False,,37895471,vcf,609476.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""True""",17388808,""".""",2.0,,18070744,1419078623.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-20 12:31:14.166792,41661.0,46.0
,,2014-12-23 08:12:17.127240,rodeo_normal,1419322363.0,0,1.0,main_w1_handler1,2154054,8459502,False,,668525,vcf,626818.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18033075,"""""",2.0,,17353548,1419322356.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-23 08:12:48.245064,6102.0,7.0
,,2014-12-26 02:11:22.413454,rodeo_normal,1419562817.0,0,1.0,main_w1_handler1,2157546,8468153,False,,771258,vcf,2377006.roundup,slurm,,132112068.0,corral-repl,,"""7a5a19968ca411e49d2b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18069697,"""""",32.0,,17615212,1419562815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 03:00:19.524476,40724.0,2.0
,,2014-12-26 02:11:21.337217,rodeo_normal,1419566007.0,0,1.0,main_w1_handler1,2157546,8468152,False,,9795140,vcf,640794.rodeo,slurm,,16332532.0,corral-repl,,"""7a5a19968ca411e49d2b005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18069696,"""""",2.0,,17615212,1419565995.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 03:53:32.199887,40724.0,12.0
,,2014-12-26 02:08:02.208437,rodeo_normal,1419567825.0,0,1.0,main_w2_handler0,2157546,8468142,False,,915895,vcf,2377158.roundup,slurm,,132112264.0,corral-repl,,"""0368ee3e8ca411e48979005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18069684,"""""",32.0,,17615212,1419567821.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 04:23:46.573326,40724.0,4.0
,,2014-12-26 02:17:49.438316,rodeo_normal,1419566029.0,0,1.0,main_w1_handler1,2157546,8468186,False,,2489150,vcf,640797.rodeo,slurm,,16332532.0,corral-repl,,"""6131a29e8ca511e4b977005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18069734,"""""",2.0,,17615212,1419566022.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 03:53:53.852017,40724.0,7.0
,,2014-12-26 05:31:07.217452,rodeo_normal,1419571893.0,0,1.0,main_w1_handler1,2157546,8468381,False,,11800181,vcf,641002.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18070155,"""""",2.0,,17615212,1419571879.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 05:31:35.371870,40724.0,14.0
,,2014-12-26 02:16:30.589406,rodeo_normal,1419567806.0,0,1.0,main_w2_handler0,2157546,8468179,False,,10205152,vcf,640862.rodeo,slurm,,16332532.0,corral-repl,,"""32388a3e8ca511e48b85005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""True""",18069726,"""""",2.0,,17615212,1419567795.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/anton/vcf2tsv/vcf2tsv/0.0.2,0.0.2,,2014-12-26 04:23:29.543091,40724.0,11.0
