chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB18,inputB18_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.count,parameters.dbkey,parameters.fraction,parameters.header,parameters.inputA,parameters.inputA.values,parameters.inputB,parameters.inputB.values,parameters.invert,parameters.once,parameters.overlap_mode,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-26 21:52:13.835881,slurm_normal,1456523581.0,0,1.0,main_w1_handler1,2557147,11954970,False,,701714,bed,2313930,2313930,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6188250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23322367,,"""23518787""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28640823.0,1456523561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-26 21:53:06.137917,76207.0,20.0
,,2016-02-26 21:52:50.955054,slurm_normal,1456523624.0,0,1.0,main_w1_handler1,2557147,11954978,False,,770751,bed,2313930,2313930,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6188258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23322369,,"""23518787""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28640823.0,1456523618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-26 21:53:48.718085,76207.0,6.0
,,2016-02-26 21:52:30.976571,slurm_normal,1456523611.0,0,1.0,main_w1_handler0,2557147,11954974,False,,63318,bed,2313930,2313930,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6188256.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23322368,,"""23518787""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28640823.0,1456523607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-26 21:53:36.432727,76207.0,4.0
,,2016-02-26 21:51:49.240503,slurm_normal,1456523553.0,0,1.0,main_w1_handler0,2557147,11954969,False,Job output deleted by user before job completed.,701714,bed,3031402,3031402,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6188248.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23322367,,"""23518790""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28640823.0,1456523548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-26 21:52:36.255105,76207.0,5.0
,,2016-02-28 15:09:49.265830,slurm_normal,1456672282.0,0,1.0,main_w1_handler2,2557147,11961334,False,,295122,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194677.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",""".5""","""False""",23304435,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:11:25.393517,76207.0,5.0
,,2016-02-28 15:16:36.204558,slurm_normal,1456672641.0,0,1.0,main_w1_handler0,2557147,11961380,False,,2452684,bed,28168,28168,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194705.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544348,,"""23544438""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:17:24.811999,76207.0,4.0
,,2016-02-28 15:09:28.244429,slurm_normal,1456672280.0,0,1.0,main_w1_handler1,2557147,11961333,False,,4119,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",""".5""","""False""",23304434,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:11:25.792447,76207.0,3.0
,,2016-02-28 15:10:44.509359,slurm_normal,1456672290.0,0,1.0,main_w2_handler1,2557147,11961355,False,,1286265,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194678.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",""".5""","""False""",23304433,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:11:33.459421,76207.0,4.0
,,2016-02-28 15:11:22.888055,slurm_normal,1456672316.0,0,1.0,main_w1_handler0,2557147,11961357,False,,63318,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194680.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",""".5""","""False""",23322368,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:11:59.572326,76207.0,4.0
,,2016-02-28 15:10:58.974423,slurm_normal,1456672312.0,0,1.0,main_w1_handler2,2557147,11961356,False,,701714,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",""".5""","""False""",23322367,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:11:55.367405,76207.0,11.0
,,2016-02-28 15:11:42.494408,slurm_normal,1456672367.0,0,1.0,main_w1_handler1,2557147,11961359,False,,770751,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194684.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""",""".5""","""False""",23322369,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:12:53.559397,76207.0,6.0
,,2016-02-27 09:50:37.485011,slurm_normal,1456566696.0,0,1.0,main_w2_handler0,2583833,11956897,False,,593019385,bed,314,314,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6190272.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""False""",23537083,,"""23536959""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,27945584.0,1456566681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-27 09:51:38.950544,,15.0
,,2016-02-27 09:54:31.123885,slurm_normal,1456566975.0,0,1.0,main_w2_handler1,2583833,11956905,False,,314,bed,593019385,593019385,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6190279.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""False""",23536959,,"""23537083""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,27945584.0,1456566938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-27 09:56:17.884268,,37.0
,,2016-02-27 09:54:32.967763,slurm_normal,1456567603.0,0,1.0,main_w1_handler1,2583833,11956906,False,,593019385,bed,593019385,593019385,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6190281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""""","""False""",23537083,,"""23537083""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,27945584.0,1456567006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-27 10:06:46.346480,,597.0
,,2016-02-28 15:38:11.757780,slurm_normal,1456674008.0,0,1.0,main_w1_handler1,2557147,11961460,False,,4504344,bed,51456,51456,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194795.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544608""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:40:11.656383,76207.0,4.0
,,2016-02-28 15:15:54.855882,slurm_normal,1456672608.0,0,1.0,main_w2_handler1,2557147,11961375,False,,2452684,bed,475,475,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194699.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544348,,"""23544350""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:16:51.432774,76207.0,6.0
,,2016-02-28 15:16:51.505669,slurm_normal,1456672645.0,0,1.0,main_w1_handler1,2557147,11961381,False,,2452684,bed,5047,5047,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194706.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544348,,"""23544439""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672642.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:17:29.593185,76207.0,3.0
,,2016-02-28 15:16:05.866638,slurm_normal,1456672615.0,0,1.0,main_w2_handler0,2557147,11961377,False,,2452684,bed,109387,109387,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544348,,"""23544351""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:16:57.159429,76207.0,6.0
,,2016-02-27 21:51:46.474594,slurm_normal,1456609957.0,0,1.0,main_w1_handler2,2611606,11958624,False,,7599389,bam,354377,354377,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6191945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23539994,,"""23504395""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28601128.0,1456609950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-27 21:52:42.205854,39804.0,7.0
,,2016-02-28 15:16:22.703365,slurm_normal,1456672628.0,0,1.0,main_w1_handler1,2557147,11961378,False,,2452684,bed,363288,363288,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194702.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544348,,"""23544437""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:17:12.181793,76207.0,5.0
,,2016-02-28 15:17:04.683914,slurm_normal,1456672666.0,0,1.0,main_w2_handler1,2557147,11961382,False,,2452684,bed,45150,45150,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194707.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544348,,"""23544445""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456672662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:17:49.964512,76207.0,4.0
,,2016-02-28 15:38:30.077836,slurm_normal,1456673995.0,0,1.0,main_w2_handler0,2557147,11961462,False,,4504344,bed,153066,153066,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194793.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544610""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456673991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:40:00.450755,76207.0,4.0
,,2016-02-27 21:18:12.095816,slurm_normal,1456607930.0,0,1.0,main_w1_handler1,2611606,11958552,False,,7514803,bam,354377,354377,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6191888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23512095,,"""23504395""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28601128.0,1456607924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-27 21:18:52.221694,39804.0,6.0
,,2016-02-27 21:51:11.028960,slurm_normal,1456609907.0,0,1.0,main_w1_handler0,2611606,11958620,False,,8442157,bam,354377,354377,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6191940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23539991,,"""23504395""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28601128.0,1456609901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-27 21:51:51.501049,39804.0,6.0
,,2016-02-28 15:38:52.837316,slurm_normal,1456674031.0,0,1.0,main_w1_handler2,2557147,11961471,False,,4504344,bed,18845,18845,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544618""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:40:34.814784,76207.0,3.0
,,2016-02-28 15:46:34.233702,slurm_normal,1456674426.0,0,1.0,main_w1_handler2,2557147,11961491,False,,153066,bed,28798,28798,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194820.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544610,,"""23544623""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:47:08.035939,76207.0,4.0
,,2016-02-28 15:37:54.163152,slurm_normal,1456673985.0,0,1.0,main_w1_handler2,2557147,11961457,False,,4504344,bed,332,332,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544605""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456673982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:39:49.038432,76207.0,3.0
,,2016-02-28 15:37:31.272597,slurm_normal,1456673899.0,0,1.0,main_w1_handler1,2557147,11961455,False,,4504344,bed,2452684,2452684,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544348""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456673896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:38:22.225793,76207.0,3.0
,,2016-02-28 15:45:50.501526,slurm_normal,1456674382.0,0,1.0,main_w1_handler2,2557147,11961486,False,,332,bed,18845,18845,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544605,,"""23544618""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:46:24.087134,76207.0,6.0
,,2016-02-28 15:49:15.899910,slurm_normal,1456674596.0,0,1.0,main_w1_handler0,2557147,11961507,False,,9205,bed,9205,9205,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544691,,"""23544691""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:49:59.218611,76207.0,4.0
,,2016-02-28 15:39:50.757644,slurm_normal,1456674110.0,0,1.0,main_w2_handler0,2557147,11961473,False,,4504344,bed,3340,3340,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194804.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544621""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:41:53.898422,76207.0,5.0
,,2016-02-28 15:40:05.402515,slurm_normal,1456674114.0,0,1.0,main_w1_handler1,2557147,11961475,False,,4504344,bed,28798,28798,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23506580,,"""23544623""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:42:00.435672,76207.0,4.0
,,2016-02-28 15:46:16.851183,slurm_normal,1456674429.0,0,1.0,main_w2_handler1,2557147,11961490,False,,51456,bed,3340,3340,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6194821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""False""","""?""","""""","""False""",23544608,,"""23544621""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28650522.0,1456674425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-28 15:47:12.565511,76207.0,4.0
,,2016-05-02 12:01:10.109402,slurm_normal,1462190504.0,0,1.0,main_w1_handler1,2691575,12731204,False,,39793,bed,97,97,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6929701.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","""""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a543d572ea4b8d83'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa5c4a130ea228e1'}]","""false""","""false""","[""-wa""]","""false""","""false""","""""",32.0,,29984922.0,1462190498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-05-02 12:01:49.141797,,6.0
,,2016-02-29 05:45:49.995636,slurm_normal,1456724822.0,0,1.0,main_w1_handler1,2615276,11964519,False,,303,bed,593019385,593019385,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6197549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""True""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""True""",23549065,,"""23549067""",,"""False""","""True""","[""-wa""]","""False""","""False""","""""",32.0,,28673969.0,1456724782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-29 05:47:05.771472,,40.0
,,2016-02-29 05:46:38.426514,slurm_normal,1456724863.0,0,1.0,main_w1_handler1,2615276,11964522,False,,303,bed,593019385,593019385,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6197551.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""False""","""Homo_sapiens_nuHg19_mtrCRS""","""1.0""","""False""",23549065,,"""23549067""",,"""False""","""False""","[""-wa""]","""False""","""False""","""""",32.0,,28673969.0,1456724828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-29 05:47:45.682410,,35.0
,,2016-02-29 09:31:47.130280,slurm_normal,1456738386.0,0,1.0,main_w1_handler0,2613514,11965697,False,,5392,bed,23083616,23083616,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6198526.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""0.25""","""False""",23525962,,"""23525884""",,"""False""","""False""","[""-wa""]","""False""","""False""","""-s""",32.0,,28694447.0,1456738382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-29 09:33:10.996595,79365.0,4.0
,,2016-02-29 09:40:32.454822,slurm_normal,1456738945.0,0,1.0,main_w1_handler2,2616018,11965718,False,,828,bed,2007544,2007544,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6198554.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""False""","""hg19""","""""","""False""",23550583,,"""23550749""",,"""False""","""False""","[""-wa""]","""False""","""False""","""-s""",32.0,,28690884.0,1456738941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-29 09:42:45.180180,,4.0
,,2016-02-29 09:39:01.674454,slurm_normal,1456738792.0,0,1.0,main_w2_handler1,2613514,11965711,False,,5392,bed,23083616,23083616,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6198543.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""0.5""","""False""",23525962,,"""23525884""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""-s""",32.0,,28694447.0,1456738788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-29 09:39:58.570584,79365.0,4.0
,,2016-02-29 09:45:18.304286,slurm_normal,1456739206.0,0,1.0,main_w2_handler1,2613514,11965734,False,,5392,bed,23083616,23083616,,,,,,,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,bed,6198584.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""False""","""hg38""","""0.75""","""False""",23525962,,"""23525884""",,"""False""","""False""","[""-wa"", ""-wb""]","""False""","""False""","""-s""",32.0,,28694447.0,1456739199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.22.0,2.22.0,,2016-02-29 09:46:54.443288,79365.0,7.0
