bias_correction|ref_file,bias_correction|ref_file_filetype,chromInfo,chromInfo_filetype,conditions1,conditions1_filetype,conditions2,conditions2_filetype,conditions3,conditions3_filetype,conditions4,conditions4_filetype,conditions5,conditions5_filetype,conditions6,conditions6_filetype,conditions_0|samples,conditions_0|samples1,conditions_0|samples10,conditions_0|samples10_filetype,conditions_0|samples11,conditions_0|samples11_filetype,conditions_0|samples1_filetype,conditions_0|samples2,conditions_0|samples2_filetype,conditions_0|samples3,conditions_0|samples3_filetype,conditions_0|samples4,conditions_0|samples4_filetype,conditions_0|samples5,conditions_0|samples5_filetype,conditions_0|samples6,conditions_0|samples6_filetype,conditions_0|samples7,conditions_0|samples7_filetype,conditions_0|samples8,conditions_0|samples8_filetype,conditions_0|samples9,conditions_0|samples9_filetype,conditions_0|samples_filetype,conditions_10|samples,conditions_10|samples1,conditions_10|samples1_filetype,conditions_10|samples2,conditions_10|samples2_filetype,conditions_10|samples3,conditions_10|samples3_filetype,conditions_10|samples_filetype,conditions_11|samples,conditions_11|samples1,conditions_11|samples1_filetype,conditions_11|samples2,conditions_11|samples2_filetype,conditions_11|samples3,conditions_11|samples3_filetype,conditions_11|samples_filetype,conditions_12|samples,conditions_12|samples1,conditions_12|samples1_filetype,conditions_12|samples2,conditions_12|samples2_filetype,conditions_12|samples3,conditions_12|samples3_filetype,conditions_12|samples4,conditions_12|samples4_filetype,conditions_12|samples_filetype,conditions_13|samples,conditions_13|samples1,conditions_13|samples1_filetype,conditions_13|samples2,conditions_13|samples2_filetype,conditions_13|samples3,conditions_13|samples3_filetype,conditions_13|samples_filetype,conditions_14|samples,conditions_14|samples1,conditions_14|samples1_filetype,conditions_14|samples2,conditions_14|samples2_filetype,conditions_14|samples3,conditions_14|samples3_filetype,conditions_14|samples_filetype,conditions_15|samples,conditions_15|samples1,conditions_15|samples1_filetype,conditions_15|samples2,conditions_15|samples2_filetype,conditions_15|samples_filetype,conditions_16|samples,conditions_16|samples1,conditions_16|samples1_filetype,conditions_16|samples2,conditions_16|samples2_filetype,conditions_16|samples3,conditions_16|samples3_filetype,conditions_16|samples_filetype,conditions_17|samples,conditions_17|samples1,conditions_17|samples1_filetype,conditions_17|samples2,conditions_17|samples2_filetype,conditions_17|samples3,conditions_17|samples3_filetype,conditions_17|samples_filetype,conditions_18|samples,conditions_18|samples1,conditions_18|samples1_filetype,conditions_18|samples2,conditions_18|samples2_filetype,conditions_18|samples3,conditions_18|samples3_filetype,conditions_18|samples_filetype,conditions_19|samples,conditions_19|samples1,conditions_19|samples1_filetype,conditions_19|samples2,conditions_19|samples2_filetype,conditions_19|samples3,conditions_19|samples3_filetype,conditions_19|samples_filetype,conditions_1|samples,conditions_1|samples1,conditions_1|samples10,conditions_1|samples10_filetype,conditions_1|samples11,conditions_1|samples11_filetype,conditions_1|samples12,conditions_1|samples12_filetype,conditions_1|samples13,conditions_1|samples13_filetype,conditions_1|samples14,conditions_1|samples14_filetype,conditions_1|samples15,conditions_1|samples15_filetype,conditions_1|samples16,conditions_1|samples16_filetype,conditions_1|samples17,conditions_1|samples17_filetype,conditions_1|samples18,conditions_1|samples18_filetype,conditions_1|samples19,conditions_1|samples19_filetype,conditions_1|samples1_filetype,conditions_1|samples2,conditions_1|samples20,conditions_1|samples20_filetype,conditions_1|samples21,conditions_1|samples21_filetype,conditions_1|samples22,conditions_1|samples22_filetype,conditions_1|samples23,conditions_1|samples23_filetype,conditions_1|samples24,conditions_1|samples24_filetype,conditions_1|samples25,conditions_1|samples25_filetype,conditions_1|samples26,conditions_1|samples26_filetype,conditions_1|samples27,conditions_1|samples27_filetype,conditions_1|samples28,conditions_1|samples28_filetype,conditions_1|samples2_filetype,conditions_1|samples3,conditions_1|samples3_filetype,conditions_1|samples4,conditions_1|samples4_filetype,conditions_1|samples5,conditions_1|samples5_filetype,conditions_1|samples6,conditions_1|samples6_filetype,conditions_1|samples7,conditions_1|samples7_filetype,conditions_1|samples8,conditions_1|samples8_filetype,conditions_1|samples9,conditions_1|samples9_filetype,conditions_1|samples_filetype,conditions_2|samples,conditions_2|samples1,conditions_2|samples1_filetype,conditions_2|samples2,conditions_2|samples2_filetype,conditions_2|samples3,conditions_2|samples3_filetype,conditions_2|samples4,conditions_2|samples4_filetype,conditions_2|samples5,conditions_2|samples5_filetype,conditions_2|samples6,conditions_2|samples6_filetype,conditions_2|samples7,conditions_2|samples7_filetype,conditions_2|samples8,conditions_2|samples8_filetype,conditions_2|samples_filetype,conditions_3|samples,conditions_3|samples1,conditions_3|samples1_filetype,conditions_3|samples2,conditions_3|samples2_filetype,conditions_3|samples3,conditions_3|samples3_filetype,conditions_3|samples4,conditions_3|samples4_filetype,conditions_3|samples5,conditions_3|samples5_filetype,conditions_3|samples6,conditions_3|samples6_filetype,conditions_3|samples_filetype,conditions_4|samples,conditions_4|samples1,conditions_4|samples1_filetype,conditions_4|samples2,conditions_4|samples2_filetype,conditions_4|samples3,conditions_4|samples3_filetype,conditions_4|samples4,conditions_4|samples4_filetype,conditions_4|samples5,conditions_4|samples5_filetype,conditions_4|samples6,conditions_4|samples6_filetype,conditions_4|samples_filetype,conditions_5|samples,conditions_5|samples1,conditions_5|samples1_filetype,conditions_5|samples2,conditions_5|samples2_filetype,conditions_5|samples3,conditions_5|samples3_filetype,conditions_5|samples4,conditions_5|samples4_filetype,conditions_5|samples5,conditions_5|samples5_filetype,conditions_5|samples_filetype,conditions_6|samples,conditions_6|samples1,conditions_6|samples1_filetype,conditions_6|samples2,conditions_6|samples2_filetype,conditions_6|samples3,conditions_6|samples3_filetype,conditions_6|samples_filetype,conditions_7|samples,conditions_7|samples1,conditions_7|samples1_filetype,conditions_7|samples2,conditions_7|samples2_filetype,conditions_7|samples3,conditions_7|samples3_filetype,conditions_7|samples_filetype,conditions_8|samples,conditions_8|samples1,conditions_8|samples1_filetype,conditions_8|samples2,conditions_8|samples2_filetype,conditions_8|samples3,conditions_8|samples3_filetype,conditions_8|samples_filetype,conditions_9|samples,conditions_9|samples1,conditions_9|samples1_filetype,conditions_9|samples2,conditions_9|samples2_filetype,conditions_9|samples3,conditions_9|samples3_filetype,conditions_9|samples_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,in_type|conditions_0|samples,in_type|conditions_0|samples1,in_type|conditions_0|samples1_filetype,in_type|conditions_0|samples2,in_type|conditions_0|samples2_filetype,in_type|conditions_0|samples3,in_type|conditions_0|samples3_filetype,in_type|conditions_0|samples_filetype,in_type|conditions_1|samples,in_type|conditions_1|samples1,in_type|conditions_1|samples1_filetype,in_type|conditions_1|samples2,in_type|conditions_1|samples2_filetype,in_type|conditions_1|samples3,in_type|conditions_1|samples3_filetype,in_type|conditions_1|samples4,in_type|conditions_1|samples4_filetype,in_type|conditions_1|samples_filetype,in_type|conditions_2|samples,in_type|conditions_2|samples1,in_type|conditions_2|samples1_filetype,in_type|conditions_2|samples2,in_type|conditions_2|samples2_filetype,in_type|conditions_2|samples_filetype,in_type|conditions_3|samples,in_type|conditions_3|samples1,in_type|conditions_3|samples1_filetype,in_type|conditions_3|samples2,in_type|conditions_3|samples2_filetype,in_type|conditions_3|samples_filetype,in_type|conditions_4|samples,in_type|conditions_4|samples1,in_type|conditions_4|samples1_filetype,in_type|conditions_4|samples2,in_type|conditions_4|samples2_filetype,in_type|conditions_4|samples_filetype,in_type|conditions_5|samples,in_type|conditions_5|samples1,in_type|conditions_5|samples1_filetype,in_type|conditions_5|samples2,in_type|conditions_5|samples2_filetype,in_type|conditions_5|samples_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,mask_file,mask_file_filetype,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.advanced_settings.__current_case__,parameters.advanced_settings.hits_norm,parameters.advanced_settings.library_type,parameters.advanced_settings.mask_file,parameters.advanced_settings.max_bundle_frags,parameters.advanced_settings.max_mle_iterations,parameters.advanced_settings.min_reps_for_js_test,parameters.advanced_settings.num_frag_assign_draws,parameters.advanced_settings.num_frag_count_draws,parameters.advanced_settings.sAdvanced,parameters.advanced_settings.time_series,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index,parameters.bias_correction.seq_source.index.__class__,parameters.bias_correction.seq_source.index.value,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.bias_correction.seq_source.ref_file.values,parameters.chromInfo,parameters.conditions_0|samples,parameters.conditions_10|samples,parameters.conditions_11|samples,parameters.conditions_12|samples,parameters.conditions_13|samples,parameters.conditions_14|samples,parameters.conditions_15|samples,parameters.conditions_16|samples,parameters.conditions_17|samples,parameters.conditions_18|samples,parameters.conditions_19|samples,parameters.conditions_1|samples,parameters.conditions_2|samples,parameters.conditions_3|samples,parameters.conditions_4|samples,parameters.conditions_5|samples,parameters.conditions_6|samples,parameters.conditions_7|samples,parameters.conditions_8|samples,parameters.conditions_9|samples,parameters.dbkey,parameters.dispersion_method,parameters.fdr,parameters.generate_sqlite,parameters.gtf_input,parameters.gtf_input.values,parameters.gtf_input|__identifier__,parameters.in_type.__current_case__,parameters.in_type.conditions,parameters.in_type.set_in_type,parameters.in_type|conditions_0|samples,parameters.in_type|conditions_1|samples,parameters.include_count_files,parameters.include_read_group_files,parameters.length_correction,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.omit_tabular_output,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,,,,,,,,,,,2371018466.0,2371018466.0,,,,,bam,2297604145.0,bam,2711942666.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145697065.0,2145697065.0,,,,,,,,,,,,,,,,,,,,,bam,2803647745.0,,,,,,,,,,,,,,,,,,,bam,2092202629.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-21 15:09:17.408558,slurm_multi_dynamic_walltime,1437547731.0,0,,6.0,90409783,gtf,main_w2_handler2,2384064,9927865,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4222689,slurm,,,,132112168.0,corral-repl,,0,no,,"""5c9a0eac2fba11e59b53005056a51846""",0,,,No,0.0,,,,,,,,,No,,0,Yes,0.0,,UnvalidatedValue,hg19,cached,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20451647,,,0,"[{'__index__': 0, 'name': 'adipose', 'samples': '20451639,20451618,20451613'}, {'__index__': 1, 'name': 'liver', 'samples': '20451644,20451632,20451625'}]",BAM,,,"""Yes""","""Yes""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24002738.0,1437536520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-22 06:49:13.754572,65647,11211.0
,,,,,,,,,,,,,,,,1560353.0,1560353.0,,,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560353.0,1560353.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-18 20:05:34.154102,slurm_multi_dynamic_walltime,1437250125.0,0,,6.0,4506530,gtf,main_w2_handler2,2381052,9904015,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192604,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20414743,,,0,"[{'__index__': 0, 'name': '', 'samples': '20413788'}, {'__index__': 1, 'name': '', 'samples': '20413788'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24205362.0,1437249975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-18 20:08:55.915357,66479,150.0
,,,,,,,,,,,,,,,,2962693821.0,2962693821.0,,,,,bam,2325733557.0,bam,1736821834.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787188624.0,1787188624.0,,,,,,,,,,,,,,,,,,,,,bam,2500813076.0,,,,,,,,,,,,,,,,,,,bam,2467032075.0,bam,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-18 19:22:46.906076,slurm_multi_dynamic_walltime,1437250861.0,0,,6.0,92441739,gtf,main_w2_handler2,2375311,9903810,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192397,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""",,,,,,,,,,,,,,,,,,,,,"""mm10""","""pooled""","""0.05""","""False""",20413984,,,0,"[{'__index__': 0, 'name': '', 'samples': '20391058,20391065,20391070'}, {'__index__': 1, 'name': '', 'samples': '20391075,20391080,20391085'}]",BAM,,,"""Yes""","""Yes""","""""","""geometric""","""10""","""True""","""False""",32.0,,,,24139943.0,1437247431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-18 20:21:14.970461,66144,3430.0
,,,,,,,,,,,,,,,,1091454673.0,1091454673.0,,,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969670701.0,969670701.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-18 21:13:47.847331,slurm_multi_dynamic_walltime,1437254895.0,0,,6.0,38547123,gtf,main_w2_handler2,2369262,9904327,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192930,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""",,,,,,,,,,,,,,,,,,,,,"""rn5""","""pooled""","""0.1""","""True""",20414824,,,0,"[{'__index__': 0, 'name': 'Control A48 Lung', 'samples': '20413224'}, {'__index__': 1, 'name': 'Exposed E120 Lung', 'samples': '20413218'}]",BAM,,,"""No""","""No""","""""","""geometric""","""5""","""False""","""False""",32.0,,,,24071250.0,1437254069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-18 21:28:25.286034,65823,826.0
,,,,,,,,,,,,,,,,969670701.0,969670701.0,,,,,bam,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091454673.0,1091454673.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-18 20:24:51.771773,slurm_multi_dynamic_walltime,1437252077.0,0,,6.0,38547123,gtf,main_w2_handler2,2369262,9904113,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192703,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""",,,,,,,,,,,,,,,,,,,,,"""rn5""","""pooled""","""0.1""","""True""",20414824,,,0,"[{'__index__': 0, 'name': 'Exposed E120 Lung', 'samples': '20413218'}, {'__index__': 1, 'name': 'Control A48 Lung', 'samples': '20413224'}]",BAM,,,"""No""","""No""","""""","""geometric""","""5""","""False""","""False""",32.0,,,,24071250.0,1437251139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-18 20:41:28.351666,65823,938.0
,,,,,,,,,,,,,,,,41378467.0,41378467.0,,,,,bam,47383660.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11071100.0,11071100.0,,,,,,,,,,,,,,,,,,,,,bam,14462782.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-18 21:15:05.960623,slurm_multi_dynamic_walltime,1437254387.0,0,,6.0,5192394,gtf,main_w2_handler2,2381183,9904330,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4192940,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20415161,,,0,"[{'__index__': 0, 'name': 'c1', 'samples': '20414977,20414982'}, {'__index__': 1, 'name': 'c2', 'samples': '20414952,20414972'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24199949.0,1437254138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-07-18 21:20:00.370970,66448,249.0
,,,,,,,,,,,,,,,,11071100.0,11071100.0,,,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378467.0,41378467.0,,,,,,,,,,,,,,,,,,,,,bam,47383660.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-07 22:27:58.449293,slurm_multi_dynamic_walltime,1438986759.0,0,,6.0,4913413,gtf,main_w2_handler2,2403700,10081457,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358696,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20716755,,,0,"[{'__index__': 0, 'name': 'cd20', 'samples': '20716190,20716292'}, {'__index__': 1, 'name': 'h1gesc', 'samples': '20716298,20716303'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24578276.0,1438986533.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-08-07 22:32:54.382984,67440,226.0
,,,,,,,,,,,,,,,,11071100.0,11071100.0,,,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378467.0,41378467.0,,,,,,,,,,,,,,,,,,,,,bam,47383660.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-07 22:28:16.924792,slurm_multi_dynamic_walltime,1438986781.0,0,,6.0,4939340,gtf,main_w2_handler2,2403700,10081460,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358699,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20716765,,,0,"[{'__index__': 0, 'name': 'cd20', 'samples': '20716190,20716292'}, {'__index__': 1, 'name': 'h1gesc', 'samples': '20716298,20716303'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24578276.0,1438986562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-08-07 22:33:10.223545,67440,219.0
,,,,,,,,,,,,,,,,11071100.0,11071100.0,,,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378467.0,41378467.0,,,,,,,,,,,,,,,,,,,,,bam,47383660.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-07 22:28:07.132418,slurm_multi_dynamic_walltime,1438986759.0,0,,6.0,4926982,gtf,main_w2_handler2,2403700,10081459,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358697,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20716760,,,0,"[{'__index__': 0, 'name': 'cd20', 'samples': '20716190,20716292'}, {'__index__': 1, 'name': 'h1gesc', 'samples': '20716298,20716303'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24578276.0,1438986536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-08-07 22:32:55.579339,67440,223.0
,,,,,,,,,,,,,,,,11071100.0,11071100.0,,,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378467.0,41378467.0,,,,,,,,,,,,,,,,,,,,,bam,47383660.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-07 22:36:57.539276,slurm_multi_dynamic_walltime,1438987304.0,0,,6.0,5192396,gtf,main_w2_handler2,2403700,10081484,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358721,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20717524,,,0,"[{'__index__': 0, 'name': 'cd20', 'samples': '20716190,20716292'}, {'__index__': 1, 'name': 'h2hesc', 'samples': '20716298,20716303'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24578276.0,1438987056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-08-07 22:41:53.397504,67440,248.0
,,,,,,,,,,,,,,,,11071100.0,11071100.0,,,,,bam,14462782.0,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41378467.0,41378467.0,,,,,,,,,,,,,,,,,,,,,bam,47383660.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-07 22:28:25.971287,slurm_multi_dynamic_walltime,1438986811.0,0,,6.0,4944526,gtf,main_w2_handler2,2403700,10081462,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358700,slurm,,,,132112168.0,corral-repl,,0,no,,,0,,,No,0.0,,,,,,,,,No,,1,No,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,,,,,,,,,,,,,,,,,,,,"""hg19""","""pooled""","""0.05""","""False""",20716771,,,0,"[{'__index__': 0, 'name': 'cd20', 'samples': '20716190,20716292'}, {'__index__': 1, 'name': 'h1gesc', 'samples': '20716298,20716303'}]",BAM,,,"""No""","""No""","""""","""geometric""","""10""","""False""","""False""",32.0,,,,24578276.0,1438986581.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.2,2.2.1.2,,2015-08-07 22:33:49.034640,67440,230.0
