chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.removeIfOverlap,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-10-21 08:47:09.001283,slurm_normal,1477039720.0,0,1.0,main_w3_handler0,2716382,14137680,False,,242253,bed,500016,vcf,8351271.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55b82f13fae48c069'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55404f4396d2aef46'}]","""1e-09""","""""","""""",32.0,,33838981,1477039714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-21 08:48:43.497898,77417.0,6.0
,,2016-10-21 09:00:32.039428,slurm_normal,1477040449.0,0,1.0,main_w3_handler1,2716382,14137757,False,,24993,bed,500016,vcf,8351332.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b556bdecd193fc1973'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55404f4396d2aef46'}]","""1e-09""","""-A""","""""",32.0,,33838981,1477040444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-21 09:00:53.307913,77417.0,5.0
,,2016-10-21 08:59:11.571309,slurm_normal,1477040374.0,0,1.0,main_w4_handler0,2716382,14137744,False,,500016,vcf,24993,bed,8351324.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b55404f4396d2aef46'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b556bdecd193fc1973'}]","""1e-09""","""-A""","""""",32.0,,33838981,1477040363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-21 08:59:38.903656,77417.0,11.0
,,2016-08-09 18:19:40.233813,slurm_normal,1470766868.0,0,1.0,main_w2_handler0,2785126,13632005,False,,6415,bed,129572,bed,7845404.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b536231319fc786fbb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5490975d0dabba70d'}]","""1e-09""","""""","""""",32.0,,31758137,1470766857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-09 18:21:11.820773,63217.0,11.0
,,2016-08-09 19:29:12.786529,slurm_normal,1470771050.0,0,1.0,main_w1_handler1,2785126,13632344,False,,6415,bed,109951,bed,7845843.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b536231319fc786fbb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5498709e88c66a58c'}]","""1e-09""","""""","""""",32.0,,31758137,1470771041.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-09 19:30:54.924766,63217.0,9.0
,,2016-08-09 19:44:07.021543,slurm_normal,1470771932.0,0,1.0,main_w2_handler1,2785126,13632448,False,,49375,bed,109951,bed,7845943.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b523e9257a83744a4d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5498709e88c66a58c'}]","""1e-09""","""""","""""",32.0,,31758137,1470771923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-09 19:45:45.119204,63217.0,9.0
,,2016-08-09 20:02:39.553316,slurm_normal,1470773101.0,0,1.0,main_w2_handler1,2785126,13632636,False,,48728,bed,109951,bed,7846165.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b598be1d11472a3dfd'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5498709e88c66a58c'}]","""1e-09""","""""","""""",32.0,,31758137,1470773086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-09 20:05:03.924799,63217.0,15.0
,,2016-08-10 11:33:58.248644,slurm_normal,1470828966.0,0,1.0,main_w2_handler1,2746087,13635929,False,,324447,bed,60887,bed,7849662.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5391856bfcc4735b9'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b545ace0c51228a595'}]","""1e-09""","""""","""""",32.0,,32134728,1470828962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-10 11:36:08.175628,35589.0,4.0
,,2016-08-10 15:42:25.248183,slurm_normal,1470843918.0,0,1.0,main_w2_handler1,2785126,13637256,False,,477,bed,91939,bed,7851069.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b582b48f52b17a2929'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57afb98d5840fe3fe'}]","""1e-09""","""""","""""",32.0,,31758137,1470843913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-10 15:45:20.766291,63217.0,5.0
,,2016-08-10 13:38:00.679921,slurm_normal,1470836381.0,0,1.0,main_w2_handler0,2746087,13636487,False,,35378,bed,45296,bed,7850220.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7757af3114d4dbf'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b567b0fa6c609d637c'}]","""1e-09""","""""","""""",32.0,,32134728,1470836365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-10 13:39:42.994866,35589.0,16.0
,,2016-08-10 13:42:34.579878,slurm_normal,1470836686.0,0,1.0,main_w1_handler1,2746087,13636521,False,,45296,bed,35378,bed,7850249.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b567b0fa6c609d637c'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7757af3114d4dbf'}]","""1e-09""","""""","""""",32.0,,32134728,1470836675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-10 13:44:48.304340,35589.0,11.0
,,2016-08-10 19:04:02.331495,slurm_normal,1470855969.0,0,1.0,main_w1_handler0,2788464,13638510,False,,81979,bed,7809138,bed,7852377.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b545e81922875ee2a7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4848d5b96c41bd8'}]","""1e-09""","""""","""""",32.0,,32108995,1470855964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-10 19:06:11.146531,66832.0,5.0
,,2016-08-11 11:41:37.288357,slurm_normal,1470915782.0,0,1.0,main_w1_handler1,2779074,13643477,False,,11315,bed,8144,bed,7857833.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f8be40d9c4cb4b8f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58ec812389c0a3328'}]","""1e-09""","""""","""""",32.0,,31815600,1470915778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-11 11:43:06.404980,,4.0
,,2016-10-21 15:51:04.098468,slurm_normal,1477065085.0,0,1.0,main_w4_handler0,2845124,14142191,False,,354453,bed,8147,bed,8355458.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c61bd466fdf61d3b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51e6da450ad164577'}]","""1e-09""","""-A""","""""",32.0,,33501719,1477065080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-21 15:51:29.766263,91735.0,5.0
,,2016-10-21 16:34:46.777533,slurm_normal,1477067712.0,0,1.0,main_w3_handler1,2858536,14142721,False,,354453,bed,8147,bed,8355835.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b506a89905b55bbd1b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b574f0e81cb124e61f'}]","""1e-09""","""-A""","""""",32.0,,33339535,1477067707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-21 16:35:14.726150,,5.0
,,2016-08-16 21:33:10.141126,slurm_normal,1471383223.0,0,1.0,main_w1_handler0,2794429,13671975,False,,2695211,bed,1001260,bed,7889107.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0551320802cce8b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b54494aad78d510c85'}]","""1e-09""","""""","""""",32.0,,32316351,1471383216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-16 21:33:46.756414,88168.0,7.0
,,2016-08-17 10:56:45.847648,slurm_normal,1471431426.0,0,1.0,main_w1_handler1,2788864,13675487,False,,1705402,bed,1303434,bed,7893015.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","[{'src': 'hda', 'id': 'bbd44e69cb8906b56d52b2241edeb866'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55e2bd3a7ee61f20b'}]","""1e-09""","""""","""""",32.0,,32324114,1471431422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-17 10:57:10.521882,88168.0,4.0
,,2016-10-22 02:21:53.392059,slurm_normal,1477102937.0,0,1.0,main_w4_handler0,2863918,14145465,False,,676020,bed,105702,bed,8358430.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b542a8fa2055c5beaa'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b535a8d19c17359ee0'}]","""1e-09""","""-A""","""""",32.0,,32395818,1477102932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-22 02:22:18.847728,50798.0,5.0
,,2016-08-17 23:06:07.639195,slurm_normal,1471475188.0,0,1.0,main_w4_handler0,2795182,13679514,False,,3666344,bed,2919309,bed,7897248.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5378c3277904e8e95'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5c223277ba307236f'}]","""1e-09""","""""","""""",32.0,,31656448,1471475181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-17 23:06:29.120915,83068.0,7.0
,,2016-10-23 05:15:21.831856,slurm_normal,1477199750.0,0,1.0,main_w4_handler1,2864278,14149601,False,,765289,bed,128415,bed,8361851.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b54cb37e03b923540d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca74446dd0b23a7'}]","""1e-09""","""-A""","""""",32.0,,32395818,1477199744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-23 05:15:53.156341,50798.0,6.0
,,2016-10-23 05:15:44.713445,slurm_normal,1477199789.0,0,1.0,main_w3_handler0,2864278,14149602,False,,128415,bed,44454,bed,8361853.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eca74446dd0b23a7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b51c86ecdf3209f7bf'}]","""1e-09""","""-A""","""""",32.0,,32395818,1477199784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-23 05:16:31.334272,50798.0,5.0
,,2016-08-23 20:06:14.908236,slurm_normal,1471982802.0,0,1.0,main_w3_handler0,2800249,13707259,False,,3839562,bed,6788177,bed,7923664.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e19a0351f9a26259'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5499b3aeabea840ca'}]","""1e-09""","""""","""""",32.0,,32481283,1471982789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-23 20:06:43.971386,,13.0
,,2016-10-23 09:23:25.169094,slurm_normal,1477214637.0,0,1.0,main_w3_handler0,2865581,14150173,False,,8147,bed,354453,bed,8362272.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5442518f0191a3ba1'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5433e929cfd2a3051'}]","""1e-09""","""""","""""",32.0,,33860904,1477214634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-23 09:23:58.770276,,3.0
,,2016-10-23 09:24:58.258271,slurm_normal,1477214739.0,0,1.0,main_w4_handler0,2865581,14150182,False,,354453,bed,8147,bed,8362277.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5433e929cfd2a3051'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5442518f0191a3ba1'}]","""1e-09""","""""","""""",32.0,,33860904,1477214733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-23 09:25:40.834782,,6.0
,,2016-10-23 09:24:21.620940,slurm_normal,1477214710.0,0,1.0,main_w3_handler1,2865581,14150180,False,,354453,bed,8147,bed,8362276.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5433e929cfd2a3051'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5442518f0191a3ba1'}]","""1e-09""","""-A""","""""",32.0,,33860904,1477214696.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-10-23 09:25:11.157196,,14.0
,,2016-08-26 17:05:04.560367,slurm_normal,1472231127.0,0,1.0,main_w3_handler0,2785126,13727424,False,,2449,bed,48728,bed,7944953.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5efec36603e1a9ce3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b598be1d11472a3dfd'}]","""1e-09""","""""","""""",32.0,,31758137,1472231117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-26 17:05:29.286707,63217.0,10.0
,,2016-08-24 21:33:27.683427,slurm_normal,1472074466.0,0,1.0,main_w3_handler0,2795182,13713972,False,,3776545,bed,2961384,bed,7930682.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 'bbd44e69cb8906b527984274a76e3ce5'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5279bacc6c91ed86c'}]","""1e-09""","""""","""""",32.0,,31656448,1472074423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-24 21:34:29.000215,83068.0,43.0
,,2016-08-25 11:08:27.478361,slurm_normal,1472123371.0,0,1.0,main_w4_handler1,2793928,13716877,False,,154467,bed,135221,bed,7933853.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2087552d89fb9c7'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a90c6e2ee75353c4'}]","""1e-09""","""""","""""",32.0,,32290113,1472123338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 11:09:32.878663,77683.0,33.0
,,2016-08-25 17:06:03.536272,slurm_normal,1472144828.0,0,1.0,main_w3_handler0,2785126,13719524,False,,65677,bed,129417,bed,7936553.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e7f739c8b69d5dd8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0fc2cb2f3cb427'}]","""1e-09""","""""","""""",32.0,,31067765,1472144790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 17:07:10.456252,63217.0,38.0
,,2016-08-25 18:27:34.470916,slurm_normal,1472149701.0,0,1.0,main_w4_handler0,2785126,13719993,False,,65677,bed,129417,bed,7937054.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5017f696ee74b5eef'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0fc2cb2f3cb427'}]","""1e-09""","""""","""""",32.0,,31067765,1472149681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 18:28:23.204913,63217.0,20.0
,,2016-08-25 20:56:56.034643,slurm_normal,1472158636.0,0,1.0,main_w3_handler0,2785126,13720928,False,,33230,bed,129417,bed,7937956.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea64f3ad67d0214d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0fc2cb2f3cb427'}]","""1e-09""","""""","""""",32.0,,31067765,1472158632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 20:57:17.314265,63217.0,4.0
,,2016-08-25 20:49:11.160387,slurm_normal,1472158199.0,0,1.0,main_w4_handler1,2785126,13720892,False,,40284,bed,129417,bed,7937914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52600bc4c795b803d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0fc2cb2f3cb427'}]","""1e-09""","""""","""""",32.0,,31067765,1472158194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 20:50:00.724153,63217.0,5.0
,,2016-08-25 20:51:21.953813,slurm_normal,1472158311.0,0,1.0,main_w3_handler1,2785126,13720903,False,,21412,bed,129417,bed,7937927.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d17a8a58949bc13b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0fc2cb2f3cb427'}]","""1e-09""","""""","""""",32.0,,31067765,1472158308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 20:51:53.172997,63217.0,3.0
,,2016-08-25 21:00:14.587579,slurm_normal,1472158850.0,0,1.0,main_w3_handler1,2785126,13720940,False,,38877,bed,129417,bed,7937971.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b549a7620238dbd07f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb0fc2cb2f3cb427'}]","""1e-09""","""""","""""",32.0,,31067765,1472158846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-25 21:00:52.847137,63217.0,4.0
,,2016-08-30 02:25:29.270829,slurm_normal,1472523953.0,0,1.0,main_w4_handler0,2797734,13745084,False,,9537,bed,8090,bed,7965259.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 'bbd44e69cb8906b51ffd6888af14fa7f'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50a37a781d5a3d6f6'}]","""1e-09""","""""","""""",32.0,,32288269,1472523946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-30 02:25:55.617159,88572.0,7.0
,,2016-08-30 08:40:11.405571,slurm_normal,1472546440.0,0,1.0,main_w3_handler1,2805864,13746511,False,,465,gff,465,gff,7966886.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b57c9d035667c76770'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57c9d035667c76770'}]","""1e-09""","""""","""""",32.0,,32655979,1472546437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-30 08:40:42.888708,,3.0
,,2016-08-31 14:22:59.428030,slurm_normal,1472653450.0,0,1.0,main_w4_handler0,2806992,13755192,False,,14278,bed,1349746,bed,7975982.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b587ad79bcfe5f20d3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b56f5ba13dd76baceb'}]","""1e-09""","""""","""""",32.0,,32687445,1472653446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-31 14:24:11.996016,,4.0
,,2016-08-30 17:20:30.274436,slurm_normal,1472577678.0,0,1.0,main_w3_handler1,2785126,13749437,False,,1617746,bed,130432,bed,7969858.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e42f92b986b410a8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e25384bb7a41d89b'}]","""1e-09""","""""","""""",32.0,,31758137,1472577665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-30 17:21:19.017527,63217.0,13.0
,,2016-09-29 18:14:29.017842,slurm_normal,1475172980.0,0,1.0,main_w4_handler0,2837128,13976985,False,,659733,bed,72057,bed,8196326.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","[{'src': 'hda', 'id': 'bbd44e69cb8906b58d3fca500193390b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b55d747ae5122928db'}]","""1e-09""","""-A""","""""",32.0,,33321505,1475172936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-09-29 18:16:24.809349,63407.0,44.0
,,2016-08-26 13:49:54.179950,slurm_normal,1472219423.0,0,1.0,main_w3_handler0,2731249,13725952,False,,12532,bed,694,bed,7943227.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b52eb930859e553859'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5357864cc92cfe13f'}]","""1e-09""","""""","""""",32.0,,30712358,1472219409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-26 13:50:28.133078,79114.0,14.0
,,2016-08-26 15:02:49.138577,slurm_normal,1472223807.0,0,1.0,main_w3_handler1,2803196,13726658,False,,12532,bed,694,bed,7944124.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe8249ce2d709a65'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d9857b5e516ace59'}]","""1e-09""","""""","""""",32.0,,32577838,1472223784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-26 15:03:29.272517,,23.0
,,2016-08-26 19:01:29.766268,slurm_normal,1472238123.0,0,1.0,main_w4_handler0,2785126,13728106,False,,65677,bed,2449,bed,7945668.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 'bbd44e69cb8906b5017f696ee74b5eef'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5efec36603e1a9ce3'}]","""1e-09""","""""","""""",32.0,,31758137,1472238111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.24.0,2.24.0,,2016-08-26 19:02:11.530028,63217.0,12.0
