create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.gap,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-02-04 17:12:10.083300,slurm_normal,1486228339.0,1.0,,1.0,main_w4_handler1,2973611,14951079,False,,456,fasta,9108696.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209588}]",,"""6""",32.0,,35809586.0,1486228333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:12:22.131026,72029.0,6.0
2017-02-04 17:18:34.528069,slurm_normal,1486228724.0,1.0,,1.0,main_w4_handler0,2973611,14951110,False,,456,fasta,9108733.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210263}]",,"""6""",32.0,,35809586.0,1486228719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:18:47.341065,72029.0,5.0
2017-02-04 17:33:24.227482,slurm_normal,1486229614.0,1.0,,1.0,main_w3_handler0,2973611,14951145,False,,816,fasta,9108779.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210314}]",,"""6""",32.0,,35809586.0,1486229608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:33:37.811870,72029.0,6.0
2017-02-04 17:16:56.785068,slurm_normal,1486228626.0,1.0,,1.0,main_w3_handler1,2973611,14951105,False,,917,fasta,9108726.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210259}]",,"""6""",32.0,,35809586.0,1486228621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:17:08.872198,72029.0,5.0
2017-02-04 17:27:33.994642,slurm_normal,1486229265.0,1.0,,1.0,main_w3_handler1,2973611,14951131,False,,461,fasta,9108763.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209575}]",,"""6""",32.0,,35809586.0,1486229257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:27:46.790340,72029.0,8.0
2017-02-04 17:29:28.098651,slurm_normal,1486229440.0,1.0,,1.0,main_w4_handler0,2973611,14951136,False,,917,fasta,9108768.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210305}]",,"""3""",32.0,,35809586.0,1486229374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:30:43.637591,72029.0,66.0
2017-02-04 17:15:09.801223,slurm_normal,1486228520.0,1.0,,1.0,main_w3_handler1,2973611,14951098,False,,461,fasta,9108717.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209575}]",,"""6""",32.0,,35809586.0,1486228515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:15:22.333785,72029.0,5.0
2017-02-04 17:43:40.184994,slurm_normal,1486230229.0,1.0,,1.0,main_w3_handler1,2973611,14951190,False,,461,fasta,9108824.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209575}]",,"""6""",32.0,,35809586.0,1486230224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:43:50.540291,72029.0,5.0
2017-02-04 17:27:34.517284,slurm_normal,1486229265.0,1.0,,1.0,main_w3_handler0,2973611,14951132,False,,456,fasta,9108764.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209588}]",,"""6""",32.0,,35809586.0,1486229260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:27:48.458164,72029.0,5.0
2017-02-04 17:40:20.553285,slurm_normal,1486230032.0,1.0,,1.0,main_w3_handler0,2973611,14951175,False,,456,fasta,9108808.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210346}]",,"""6""",32.0,,35809586.0,1486230026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:40:34.873518,72029.0,6.0
2017-02-04 17:25:02.502618,slurm_normal,1486229177.0,1.0,,1.0,main_w3_handler1,2973611,14951128,False,,1645,fasta,9108759.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210295}]",,"""6""",32.0,,35809586.0,1486229169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:26:21.468915,72029.0,8.0
2017-02-04 17:41:45.819063,slurm_normal,1486230114.0,1.0,,1.0,main_w3_handler0,2973611,14951180,False,,917,fasta,9108811.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210357}]",,"""6""",32.0,,35809586.0,1486230109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:41:56.630117,72029.0,5.0
2017-02-04 17:35:05.402081,slurm_normal,1486229712.0,1.0,,1.0,main_w4_handler1,2973611,14951159,False,,461,fasta,9108793.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209575}]",,"""6""",32.0,,35809586.0,1486229708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:35:15.263998,72029.0,4.0
2017-02-04 17:40:20.133834,slurm_normal,1486230032.0,1.0,,1.0,main_w3_handler0,2973611,14951174,False,,461,fasta,9108807.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28210345}]",,"""6""",32.0,,35809586.0,1486230026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:40:34.542080,72029.0,6.0
2017-02-04 17:43:40.635596,slurm_normal,1486230228.0,1.0,,1.0,main_w4_handler0,2973611,14951191,False,,456,fasta,9108825.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209588}]",,"""6""",32.0,,35809586.0,1486230224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 17:43:50.774129,72029.0,4.0
2017-02-04 22:37:23.660406,slurm_normal,1486247859.0,1.0,,1.0,main_w4_handler1,2973611,14952218,False,,461,fasta,9109891.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28209575}]",,"""6""",32.0,,35812672.0,1486247852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:37:40.553627,72029.0,7.0
2017-02-04 22:51:56.884908,slurm_normal,1486248728.0,1.0,,1.0,main_w3_handler1,2973611,14952276,False,,843,fasta,9109951.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211990}]",,"""6""",32.0,,35812672.0,1486248721.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:52:11.557603,72029.0,7.0
2017-02-04 22:54:04.905238,slurm_normal,1486248852.0,1.0,,1.0,main_w4_handler1,2973611,14952284,False,,1672,fasta,9109961.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211999}]",,"""6""",32.0,,35812672.0,1486248848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:54:14.405801,72029.0,4.0
2017-02-04 22:32:07.990822,slurm_normal,1486247535.0,1.0,,1.0,main_w4_handler0,2973611,14952205,False,,1672,fasta,9109877.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211907}]",,"""6""",32.0,,35812672.0,1486247530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:32:17.816431,72029.0,5.0
2017-02-04 22:35:21.352861,slurm_normal,1486247731.0,1.0,,1.0,main_w4_handler0,2973611,14952211,False,,843,fasta,9109884.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211911}]",,"""6""",32.0,,35812672.0,1486247726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:35:33.603690,72029.0,5.0
2017-02-04 22:43:48.052479,slurm_normal,1486248256.0,1.0,,1.0,main_w3_handler0,2973611,14952237,False,,843,fasta,9109912.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""5""",,"[{'src': 'hda', 'id': 28211924}]",,"""6""",32.0,,35812672.0,1486248237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:44:18.719538,72029.0,19.0
2017-02-04 22:37:24.159797,slurm_normal,1486247861.0,1.0,,1.0,main_w3_handler1,2973611,14952219,False,,382,fasta,9109892.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211923}]",,"""6""",32.0,,35812672.0,1486247856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:37:42.849537,72029.0,5.0
2017-02-04 22:48:38.674502,slurm_normal,1486248527.0,1.0,,1.0,main_w3_handler1,2973611,14952262,False,,1225,fasta,9109932.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211974}]",,"""6""",32.0,,35812672.0,1486248522.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:48:49.492922,72029.0,5.0
2017-02-04 22:38:13.013698,slurm_normal,1486247901.0,1.0,,1.0,main_w3_handler1,2973611,14952225,False,,843,fasta,9109897.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211924}]",,"""6""",32.0,,35812672.0,1486247896.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:38:23.706896,72029.0,5.0
2017-02-04 22:50:04.571118,slurm_normal,1486248614.0,1.0,,1.0,main_w4_handler0,2973611,14952270,False,,843,fasta,9109944.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211984}]",,"""6""",32.0,,35812672.0,1486248609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-04 22:50:15.884631,72029.0,5.0
2017-02-05 00:21:50.945334,slurm_normal,1486254118.0,1.0,,1.0,main_w4_handler0,2981974,14952568,False,,816,fasta,9110238.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28212467}]",,"""6""",32.0,,35811313.0,1486254114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-05 00:22:00.449792,,4.0
2017-02-05 00:14:11.007705,slurm_normal,1486253710.0,1.0,,1.0,main_w4_handler1,2981974,14952536,False,,373,fasta,9110220.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28211985}]",,"""6""",32.0,,35811313.0,1486253705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-05 00:15:13.290447,,5.0
2017-02-05 22:29:44.838297,slurm_normal,1486333791.0,1.0,,1.0,main_w4_handler1,2980979,14955829,False,,355,fasta,9113421.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""10""",,"[{'src': 'hda', 'id': 28200818}]",,"""6""",32.0,,35795585.0,1486333787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-05 22:29:52.895163,91694.0,4.0
2017-02-05 22:29:44.278282,slurm_normal,1486333795.0,1.0,,1.0,main_w4_handler0,2980979,14955828,False,,461,fasta,9113422.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""10""",,"[{'src': 'hda', 'id': 28200817}]",,"""6""",32.0,,35795585.0,1486333790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-05 22:29:58.236826,91694.0,5.0
2017-02-06 12:33:49.718871,slurm_normal,1486384440.0,1.0,,1.0,main_w3_handler0,2900139,14960007,False,,373,fasta,9117592.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223569}]",,"""6""",32.0,,35831160.0,1486384435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:34:04.202439,92253.0,5.0
2017-02-06 12:33:48.397725,slurm_normal,1486384438.0,1.0,,1.0,main_w3_handler0,2900139,14960004,False,,461,fasta,9117591.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223552}]",,"""6""",32.0,,35831160.0,1486384432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:34:04.087979,92253.0,6.0
2017-02-06 12:33:48.806958,slurm_normal,1486384438.0,1.0,,1.0,main_w3_handler1,2900139,14960005,False,,355,fasta,9117589.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223554}]",,"""6""",32.0,,35831160.0,1486384432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:34:02.448484,92253.0,6.0
2017-02-06 12:33:49.218478,slurm_normal,1486384437.0,1.0,,1.0,main_w4_handler0,2900139,14960006,False,,456,fasta,9117590.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223562}]",,"""6""",32.0,,35831160.0,1486384432.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:33:58.127007,92253.0,5.0
2017-02-06 12:36:03.962209,slurm_normal,1486384573.0,1.0,,1.0,main_w3_handler0,2900139,14960020,False,,456,fasta,9117608.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223562}]",,"""6""",32.0,,35831160.0,1486384569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:36:14.779477,92253.0,4.0
2017-02-06 12:36:03.077890,slurm_normal,1486384570.0,1.0,,1.0,main_w4_handler0,2900139,14960018,False,,461,fasta,9117607.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28223552}]",,"""6""",32.0,,35831160.0,1486384566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 12:36:13.969340,92253.0,4.0
2017-02-06 13:17:53.493349,slurm_normal,1486387179.0,1.0,,1.0,main_w4_handler0,2900139,14960384,False,,728,fasta,9118012.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28226148}]",,"""6""",32.0,,35831160.0,1486387083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 13:19:42.332062,92253.0,96.0
2017-02-06 13:25:57.899703,slurm_normal,1486387566.0,1.0,,1.0,main_w3_handler1,2900139,14960428,False,,816,fasta,9118054.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28226214}]",,"""6""",32.0,,35831160.0,1486387562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 13:26:08.677604,92253.0,4.0
2017-02-06 17:03:34.893398,slurm_normal,1486400627.0,1.0,,1.0,main_w3_handler1,2981419,14962287,False,,462,fasta,9119914.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28205783}]",,"""6""",32.0,,35801447.0,1486400621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 17:03:50.993111,71936.0,6.0
2017-02-06 17:03:35.343757,slurm_normal,1486400640.0,1.0,,1.0,main_w3_handler1,2981419,14962288,False,,374,fasta,9119915.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28205785}]",,"""6""",32.0,,35801447.0,1486400622.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 17:04:01.747006,71936.0,18.0
2017-02-06 17:03:35.836582,slurm_normal,1486400625.0,1.0,,1.0,main_w3_handler0,2981419,14962289,False,,356,fasta,9119913.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28205790}]",,"""6""",32.0,,35801447.0,1486400620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 17:03:51.836812,71936.0,5.0
2017-02-06 17:03:36.313967,slurm_normal,1486400624.0,1.0,,1.0,main_w4_handler0,2981419,14962290,False,,457,fasta,9119912.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28205791}]",,"""6""",32.0,,35801447.0,1486400620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 17:03:47.408855,71936.0,4.0
2017-02-06 17:07:33.374786,slurm_normal,1486400862.0,1.0,,1.0,main_w3_handler0,2981419,14962304,False,,374,fasta,9119933.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28205785}]",,"""6""",32.0,,35801447.0,1486400857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 17:07:45.779947,71936.0,5.0
2017-02-06 17:07:34.158805,slurm_normal,1486400862.0,1.0,,1.0,main_w4_handler1,2981419,14962305,False,,457,fasta,9119932.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",,"[{'src': 'hda', 'id': 28205791}]",,"""6""",32.0,,35801447.0,1486400857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 17:07:42.525879,71936.0,5.0
2017-02-07 00:08:17.697264,slurm_normal,1486426107.0,1.0,,1.0,main_w3_handler1,2982944,14965747,False,,733,fasta,9123408.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",,"[{'src': 'hda', 'id': 28234656}]",,"""6""",32.0,,34223636.0,1486426103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-07 00:08:28.629419,91799.0,4.0
2017-02-06 23:55:15.193253,slurm_normal,1486425323.0,1.0,,1.0,main_w3_handler0,2982944,14965692,False,,657,fasta,9123379.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",,"[{'src': 'hda', 'id': 28234469}]",,"""6""",32.0,,34223636.0,1486425319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-06 23:55:26.194129,91799.0,4.0
2017-02-07 01:25:25.748743,slurm_normal,1486430734.0,1.0,,1.0,main_w3_handler1,2984373,14965987,False,,657,fasta,9123703.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",,"[{'src': 'hda', 'id': 28235025}]",,"""6""",32.0,,35852543.0,1486430730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-07 01:25:36.605288,92265.0,4.0
2017-02-07 01:26:35.405395,slurm_normal,1486430804.0,1.0,,1.0,main_w3_handler1,2984373,14965993,False,,1309,fasta,9123709.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",,"[{'src': 'hda', 'id': 28235034}]",,"""6""",32.0,,35852543.0,1486430800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2017-02-07 01:26:46.464589,92265.0,4.0
2015-02-09 20:36:24.380797,rodeo_normal,1423514207.0,1.0,,1.0,main_w1_handler0,2200347,8689052,False,,1648,fasta,2691669.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",18454091,,,"""6""",32.0,,21141387.0,1423514204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-02-09 20:36:52.164366,,3.0
2015-01-21 16:55:08.629711,rodeo_normal,1421859329.0,1.0,,1.0,main_w1_handler1,2180612,8580528,False,,12423,fasta,2524666.roundup,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",18258994,,,"""6""",32.0,,20592885.0,1421859324.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-01-21 16:55:32.630396,,5.0
2015-01-21 20:05:30.185940,rodeo_normal,1421870755.0,1.0,,1.0,main_w1_handler1,2180600,8581604,False,,231493,fasta,2526462.roundup,slurm,,132112264.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",18258817,,,"""500""",32.0,,20592740.0,1421870745.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-01-21 20:06:14.644186,,10.0
2014-12-22 11:50:26.234357,rodeo_normal,1419249048.0,1.0,,1.0,main_w2_handler0,1654212,8455408,False,,2944,fasta,620050.rodeo,slurm,,16332532.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""10""",18046682,,,"""6""",2.0,,18310075.0,1419249044.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2014-12-22 11:50:51.034468,29342.0,4.0
2015-02-11 22:33:03.203401,rodeo_normal,1423694011.0,1.0,,1.0,main_w1_handler0,2198549,8707766,False,,461,fasta,2727011.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""10""",18441821,,,"""6""",32.0,,21079082.0,1423694008.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: polydot77/5.0.0,5.0.0,,2015-02-11 22:33:32.960001,59366.0,3.0
