chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-02-15 00:49:24.592529,slurm_normal_16gb,1455497398.0,0,,1.0,main_w1_handler2,2599435,11823591,False,,29673815,bam,6072733.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23341371,,,"""LENIENT""",32.0,,27959489.0,1455497387.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 00:50:00.951060,77584.0,11.0
,,2016-02-15 03:32:25.175735,slurm_normal_16gb,1455507301.0,0,,1.0,main_w1_handler0,2599460,11824314,False,,29747949,bam,6073415.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23342334,,,"""LENIENT""",32.0,,27965062.0,1455507287.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 03:35:07.670792,66928.0,14.0
,,2016-02-15 03:04:33.033163,slurm_normal_16gb,1455505553.0,0,,1.0,main_w2_handler1,2599519,11824181,False,,7118976,bam,6073301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23342105,,,"""LENIENT""",32.0,,28380628.0,1455505544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 03:05:55.183834,78241.0,9.0
,,2016-02-15 03:04:32.456812,slurm_normal_16gb,1455505601.0,0,,1.0,main_w1_handler0,2599519,11824180,False,,5928632,bam,6073304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23342103,,,"""LENIENT""",32.0,,28380628.0,1455505590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 03:06:48.594915,78241.0,11.0
,,2016-02-15 03:04:30.721076,slurm_normal_16gb,1455505525.0,0,,1.0,main_w1_handler2,2599519,11824178,False,,6011118,bam,6073295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23342101,,,"""LENIENT""",32.0,,28380628.0,1455505502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 03:05:36.090252,78241.0,23.0
,,2016-02-15 04:30:38.397184,slurm_normal_16gb,1455510679.0,0,,1.0,main_w1_handler1,2599563,11824763,False,,316334,bam,6073817.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23342887,,,"""LENIENT""",32.0,,28043041.0,1455510670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 04:31:21.202157,77945.0,9.0
,,2016-02-15 04:25:37.383957,slurm_normal_16gb,1455511053.0,0,,1.0,main_w1_handler0,2599604,11824715,False,,23925951,bam,6073853.roundup,slurm,,132112168.0,corral-repl,,"""1fc54e48d39c11e598d6005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23342878,,,"""LENIENT""",32.0,,26919315.0,1455511026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 04:37:36.353775,75619.0,27.0
,,2016-02-15 05:05:45.339682,slurm_normal_16gb,1455513276.0,0,,1.0,main_w1_handler2,2599628,11824949,False,,29777564,bam,6074048.roundup,slurm,,132112168.0,corral-repl,,"""c05c5086d3a111e598d6005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23343145,,,"""LENIENT""",32.0,,28043041.0,1455513263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 05:14:40.049642,77945.0,13.0
,,2016-02-15 06:27:19.291919,slurm_normal_16gb,1455518124.0,0,,1.0,main_w2_handler1,2599628,11825406,False,,29777565,bam,6074452.roundup,slurm,,132112168.0,corral-repl,,"""238a072ed3ad11e5bb80005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23343725,,,"""LENIENT""",32.0,,28043041.0,1455518113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 06:35:27.816712,77945.0,11.0
,,2016-02-15 08:05:00.985077,slurm_normal_16gb,1455523711.0,0,,1.0,main_w2_handler0,2598943,11825740,False,,29800,bam,6074757.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23344233,,,"""LENIENT""",32.0,,28362916.0,1455523705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 08:08:34.724369,77526.0,6.0
,,2016-02-15 08:50:26.858058,slurm_normal_16gb,1455526507.0,0,,1.0,main_w1_handler2,2599756,11825988,False,,26857741,bam,6074987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23344541,,,"""LENIENT""",32.0,,28362916.0,1455526479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 08:55:09.125479,77526.0,28.0
,,2016-03-12 19:35:04.878518,slurm_normal_16gb,1457811702.0,0,,1.0,main_w2_handler1,2631341,12115229,False,,1768,bam,6338470.roundup,slurm,,132112168.0,corral-repl,,"""82a2eda2e88911e59a64005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23810480,,,"""LENIENT""",32.0,,28960956.0,1457811697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-12 19:41:43.588503,73509.0,5.0
,,2016-03-12 19:42:11.201157,slurm_normal_16gb,1457812011.0,0,,1.0,main_w1_handler2,2631341,12115258,False,,1770,bam,6338502.roundup,slurm,,132112168.0,corral-repl,,"""81840dbae88a11e5876a005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23810516,,,"""LENIENT""",32.0,,28960956.0,1457812004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-12 19:46:55.007254,73509.0,7.0
,,2016-02-12 15:57:36.506371,slurm_normal_16gb,1455292949.0,0,,1.0,main_w2_handler1,2597904,11811267,False,,6150,bam,6058511.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23322528,,,"""LENIENT""",32.0,,28090998.0,1455292692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-12 16:02:33.902736,77352.0,257.0
,,2016-02-12 16:43:10.327491,slurm_normal_16gb,1455296578.0,0,,1.0,main_w2_handler0,2597904,11811901,False,,1833,bam,6059095.roundup,slurm,,132112168.0,corral-repl,,"""a2749886d1a711e5b0dc005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23323399,,,"""LENIENT""",32.0,,28090998.0,1455296567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-12 17:03:06.451631,77352.0,11.0
,,2016-02-13 10:16:00.282743,slurm_normal_16gb,1455358642.0,0,,1.0,main_w1_handler0,2598548,11816186,False,,29781096,bam,6065828.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23329405,,,"""LENIENT""",32.0,,27966049.0,1455358632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-13 10:17:24.030530,77779.0,10.0
,,2016-02-13 11:44:34.048824,slurm_normal_16gb,1455363923.0,0,,1.0,main_w1_handler1,2598579,11816332,False,,6119,bam,6065951.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23329699,,,"""LENIENT""",32.0,,27585767.0,1455363915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-13 11:45:26.121424,77191.0,8.0
,,2016-02-13 13:49:01.900874,slurm_normal_16gb,1455371409.0,0,,1.0,main_w2_handler1,2596429,11816647,False,,9738331,bam,6066201.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23330013,,,"""LENIENT""",32.0,,28295289.0,1455371386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-13 13:50:12.468067,77209.0,23.0
,,2016-02-13 12:06:56.894819,slurm_normal_16gb,1455365261.0,0,,1.0,main_w2_handler0,2598579,11816376,False,,29747852,bam,6065995.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23329742,,,"""LENIENT""",32.0,,27585767.0,1455365249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-13 12:07:44.913354,77191.0,12.0
,,2016-02-14 10:48:46.185741,slurm_normal_16gb,1455447066.0,0,,1.0,main_w1_handler0,2599055,11819925,False,,6252,bam,6069344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23334748,,,"""LENIENT""",32.0,,27959489.0,1455447060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-14 10:51:09.491204,77584.0,6.0
,,2016-03-13 10:35:58.076043,slurm_normal_16gb,1457865638.0,0,,1.0,main_w1_handler2,2631477,12118893,False,,1766,bam,6341454.roundup,slurm,,132112168.0,corral-repl,,"""5df40c06e90711e58177005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23815388,,,"""LENIENT""",32.0,,28960956.0,1457865634.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 10:40:40.777267,73509.0,4.0
,,2016-03-13 10:34:59.387871,slurm_normal_16gb,1457865623.0,0,,1.0,main_w2_handler0,2631477,12118883,False,,1767,bam,6341453.roundup,slurm,,132112168.0,corral-repl,,"""3a7c187ce90711e59210005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23815373,,,"""LENIENT""",32.0,,28960956.0,1457865617.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 10:40:24.819273,73509.0,6.0
,,2016-03-13 10:37:10.710621,slurm_normal_16gb,1457865685.0,0,,1.0,main_w2_handler1,2631477,12118906,False,,1770,bam,6341461.roundup,slurm,,132112168.0,corral-repl,,"""891be818e90711e5a86e005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23815407,,,"""LENIENT""",32.0,,28960956.0,1457865682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 10:41:28.948058,73509.0,3.0
,,2016-03-13 10:46:52.282511,slurm_normal_16gb,1457866265.0,0,,1.0,main_w2_handler0,2631477,12118955,False,,2990,bam,6341513.roundup,slurm,,132112168.0,corral-repl,,"""e3a84e4ce90811e5b2df005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23815480,,,"""LENIENT""",32.0,,28960956.0,1457866260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 10:51:07.417819,73509.0,5.0
,,2016-03-13 11:41:02.844685,slurm_normal_16gb,1457869291.0,0,,1.0,main_w1_handler1,2631477,12119380,False,,5054483,bam,6341761.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23816275,,,"""LENIENT""",32.0,,28960956.0,1457869286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 11:41:33.193437,73509.0,5.0
,,2016-02-15 21:35:12.556104,slurm_normal_16gb,1455572806.0,0,,1.0,main_w1_handler2,2600602,11837647,False,,29747955,bam,6082195.roundup,slurm,,132112168.0,corral-repl,,"""f1edd36ad42b11e5af24005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23358572,,,"""LENIENT""",32.0,,28145519.0,1455572772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 21:46:48.664614,75619.0,34.0
,,2016-02-15 23:06:14.039800,slurm_normal_16gb,1455579695.0,0,,1.0,main_w1_handler1,2600671,11838404,False,,21118505,bam,6083202.roundup,slurm,,132112168.0,corral-repl,,"""a3c7263ed43811e58f30005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23359636,,,"""LENIENT""",32.0,,27848891.0,1455579589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-15 23:41:41.482930,77668.0,106.0
,,2016-03-13 19:01:12.518427,slurm_normal_16gb,1457895697.0,0,,1.0,main_w2_handler1,2632173,12121301,False,,1874864,bam,6343206.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23819131,,,"""LENIENT""",32.0,,28960956.0,1457895691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 19:01:39.689060,73509.0,6.0
,,2016-03-13 19:40:17.065466,slurm_normal_16gb,1457898401.0,0,,1.0,main_w1_handler2,2632205,12121609,False,,2168872,bam,6343453.roundup,slurm,,132112168.0,corral-repl,,"""663fac52e95311e59210005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23819532,,,"""LENIENT""",32.0,,28960956.0,1457898394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 19:46:44.856380,73509.0,7.0
,,2016-03-13 19:55:30.578922,slurm_normal_16gb,1457899276.0,0,,1.0,main_w2_handler1,2632218,12121761,False,,1274717,bam,6343580.roundup,slurm,,132112168.0,corral-repl,,"""8899899ce95511e58552005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23819737,,,"""LENIENT""",32.0,,28960956.0,1457899270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 20:01:19.088920,73509.0,6.0
,,2016-03-13 20:15:57.639920,slurm_normal_16gb,1457900471.0,0,,1.0,main_w1_handler2,2632228,12121884,False,,1874862,bam,6343716.roundup,slurm,,132112168.0,corral-repl,,"""641b9404e95811e5ab19005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23819882,,,"""LENIENT""",32.0,,28960956.0,1457900467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 20:21:13.188530,73509.0,4.0
,,2016-02-16 14:45:30.799226,slurm_normal_16gb,1455634411.0,0,,1.0,main_w1_handler2,2601397,11844540,False,,29754170,bam,6091899.roundup,slurm,,132112168.0,corral-repl,,"""d3e2ac70d4bb11e58dbe005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23371323,,,"""LENIENT""",32.0,,27550817.0,1455634394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-16 14:53:37.411716,77098.0,17.0
,,2016-02-16 15:26:58.753729,slurm_normal_16gb,1455636880.0,0,,1.0,main_w1_handler2,2601474,11844888,False,,29747545,bam,6092235.roundup,slurm,,132112168.0,corral-repl,,"""ab266398d4c111e594d0005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23371972,,,"""LENIENT""",32.0,,27550817.0,1455636868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-16 15:34:43.620331,77098.0,12.0
,,2016-02-18 11:54:27.943662,slurm_normal_16gb,1455796608.0,0,,1.0,main_w2_handler1,2573293,11866686,False,,738252897,bam,6107529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",22990346,,,"""LENIENT""",32.0,,28469181.0,1455796499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 11:56:53.202746,10211.0,109.0
,,2016-03-13 08:35:17.039293,slurm_normal_16gb,1457858546.0,0,,1.0,main_w1_handler0,2631787,12118609,False,,26857748,bam,6341179.roundup,slurm,,132112168.0,corral-repl,,"""805e9ad8e8f611e5aac8005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23815027,,,"""LENIENT""",32.0,,28963901.0,1457858524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-13 08:42:28.194039,79025.0,22.0
,,2016-02-17 11:35:46.349495,slurm_normal_16gb,1455709559.0,0,,1.0,main_w1_handler2,2602663,11856396,False,,29673817,bam,6098512.roundup,slurm,,132112168.0,corral-repl,,"""8c5f12eed56a11e5af24005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23389403,,,"""LENIENT""",32.0,,27585767.0,1455709509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-17 11:46:04.016620,77191.0,50.0
,,2016-02-17 14:08:13.312944,slurm_normal_16gb,1455718256.0,0,,1.0,main_w1_handler2,2602804,11857462,False,,18261818,bam,6099146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23390942,,,"""LENIENT""",32.0,,28423205.0,1455718247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-17 14:11:04.965630,21007.0,9.0
,,2016-02-17 19:06:12.886265,slurm_normal_16gb,1455739735.0,0,,1.0,main_w2_handler0,2510113,11860152,False,,12587381801,bam,6101215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23359103,,,"""LENIENT""",32.0,,28208226.0,1455736159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-17 20:09:01.658996,73652.0,3576.0
,,2016-10-12 15:12:51.482651,slurm_normal_16gb,1476302210.0,0,,1.0,main_w4_handler0,2849309,14064482,False,,13538918086,bam,8283641.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55fac26482bda5186'}]",,"""LENIENT""",32.0,,32065860.0,1476299267.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-10-12 19:56:52.869320,73652.0,2943.0
,,2016-02-18 11:54:29.066042,slurm_normal_16gb,1455796776.0,0,,1.0,main_w1_handler1,2573293,11866687,False,,566082174,bam,6107546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",22990410,,,"""LENIENT""",32.0,,28469181.0,1455796694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 11:59:41.763750,10211.0,82.0
,,2016-02-18 13:05:58.969229,slurm_normal_16gb,1455801482.0,0,,1.0,main_w1_handler2,2604144,11867330,False,,24295413,bam,6108270.roundup,slurm,,132112168.0,corral-repl,,"""50f4f26ad64011e5ad3b005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23404649,,,"""LENIENT""",32.0,,28366005.0,1455801468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 13:18:06.471976,77849.0,14.0
,,2016-02-18 13:39:47.189547,slurm_normal_16gb,1455803651.0,0,,1.0,main_w1_handler1,2604185,11867817,False,,19848370,bam,6108688.roundup,slurm,,132112168.0,corral-repl,,"""00b8feb8d64511e5ac47005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23405235,,,"""LENIENT""",32.0,,28366005.0,1455803541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 13:54:15.874523,77849.0,110.0
,,2016-02-18 14:08:57.226808,slurm_normal_16gb,1455806767.0,0,,1.0,main_w2_handler0,2604213,11868259,False,,22210535,bam,6109276.roundup,slurm,,132112168.0,corral-repl,,"""0f75a060d64911e59b3a005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23405781,,,"""LENIENT""",32.0,,28366005.0,1455806754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 14:46:11.214816,77849.0,13.0
,,2016-02-18 15:19:45.477446,slurm_normal_16gb,1455809484.0,0,,1.0,main_w1_handler1,2604310,11868804,False,,22847735,bam,6109636.roundup,slurm,,132112168.0,corral-repl,,"""ff859d9ad65211e5b4df005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23406681,,,"""LENIENT""",32.0,,28366005.0,1455809469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 15:31:28.229390,77849.0,15.0
,,2016-02-18 15:28:07.917401,slurm_normal_16gb,1455811594.0,0,,1.0,main_w1_handler0,2604313,11868937,False,,25440831,bam,6109959.roundup,slurm,,132112168.0,corral-repl,,"""29154402d65411e59103005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23406839,,,"""LENIENT""",32.0,,28366005.0,1455811439.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 16:06:38.738993,77849.0,155.0
,,2016-02-18 16:41:02.707774,slurm_normal_16gb,1455818182.0,0,,1.0,main_w1_handler2,2604447,11870436,False,,30268436,bam,6110831.roundup,slurm,,132112168.0,corral-repl,,"""4d8dbe40d65e11e5b39f005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23409265,,,"""LENIENT""",32.0,,28366005.0,1455818138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 17:56:26.852954,77849.0,44.0
,,2016-02-18 17:55:39.108319,slurm_normal_16gb,1455819781.0,0,,1.0,main_w2_handler0,2604528,11870839,False,,30268447,bam,6111077.roundup,slurm,,132112168.0,corral-repl,,"""c3ee0c52d66811e5b489005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23410004,,,"""LENIENT""",32.0,,28366005.0,1455819768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 18:23:08.436142,77849.0,13.0
,,2016-02-18 21:53:25.045648,slurm_normal_16gb,1455832501.0,0,,1.0,main_w1_handler0,2603235,11872536,False,,29462160,bam,6112850.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",23412312,,,"""LENIENT""",32.0,,27556781.0,1455832447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-18 21:55:06.162319,77122.0,54.0
,,2016-05-01 07:17:24.549375,slurm_normal_16gb,1462087093.0,0,,1.0,main_w1_handler2,2690827,12706176,False,,29777492,bam,6912507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cebfd6f207c52fd7'}]",,"""LENIENT""",32.0,,29969440.0,1462087082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-05-01 07:18:15.549535,83659.0,11.0
,,2016-03-14 03:41:23.579310,slurm_normal_16gb,1457926919.0,0,,1.0,main_w2_handler0,2632402,12124200,False,,25598167,bam,6345273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23822972,,,"""LENIENT""",32.0,,28968914.0,1457926908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-03-14 03:42:02.459525,79488.0,11.0
,,2016-02-19 22:39:04.979227,slurm_normal_16gb,1455921625.0,0,,1.0,main_w2_handler0,2605991,11881895,False,,31780107,bam,6121535.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23428829,,,"""LENIENT""",32.0,,27556781.0,1455921589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-19 22:40:28.210912,77122.0,36.0
,,2016-02-19 23:26:10.434517,slurm_normal_16gb,1455925124.0,0,,1.0,main_w1_handler1,2606334,11882045,False,,6152,bam,6121872.roundup,slurm,,132112168.0,corral-repl,,"""1e47acb0d76011e59010005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23429067,,,"""LENIENT""",32.0,,28145519.0,1455925119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.136.0,1.136.0,,2016-02-19 23:38:49.673882,75619.0,5.0
