chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.accession,parameters.chromInfo,parameters.dbkey,parameters.description,parameters.disname,parameters.gi,parameters.heading,parameters.html_out1,parameters.input1,parameters.input1.values,parameters.length,parameters.pgc,parameters.type,parameters.usa,parameters.version,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-30 14:06:32.486742,slurm_normal,1448892475.0,0.0,,1.0,main_w2_handler1,2522336,11043210,False,,265503629,fasta,5298507.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""yes""","""no""","""no""",22208901,,"""no""","""yes""","""no""","""no""","""no""",32.0,,26483121.0,1448892440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-11-30 14:07:58.225410,73445.0,35.0
,,2015-12-01 11:52:29.276411,slurm_normal,1448970784.0,0.0,,1.0,main_w1_handler2,2101129,11051923,False,,2508701,fasta,5306681.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""yes""",17366422,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26514956.0,1448970779.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-01 11:53:10.679608,55106.0,5.0
,,2015-12-02 09:49:55.560172,slurm_normal,1449049833.0,0.0,,1.0,main_w2_handler1,2521235,11061888,False,,130251075,fasta,5315718.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22224652,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26534057.0,1449049816.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-02 09:50:36.761268,74287.0,17.0
,,2015-12-05 15:20:53.718451,slurm_normal,1449328889.0,0.0,,1.0,main_w1_handler1,2529599,11095906,False,,17177,fasta,5353695.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22317635,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25978385.0,1449328880.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-05 15:21:33.294204,70650.0,9.0
,,2015-12-06 11:23:30.150151,slurm_normal,1449401043.0,0.0,,1.0,main_w1_handler0,2530026,11102735,False,,17002,fasta,5363175.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22326775,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26613487.0,1449401035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-06 11:24:06.578673,,8.0
,,2015-12-06 11:25:11.809113,slurm_normal,1449401146.0,0.0,,1.0,main_w1_handler1,2530026,11102737,False,,17002,fasta,5363183.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""no""","""no""","""no""","""yes""","""no""",22326775,,"""yes""","""yes""","""yes""","""no""","""no""",32.0,,26613487.0,1449401141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-06 11:25:48.761407,,5.0
,,2015-12-06 16:17:38.819451,slurm_normal,1449418692.0,0.0,,1.0,main_w1_handler2,2484281,11103371,False,,2441,cusp,5364781.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/cb4.len""","""cb4""","""yes""","""yes""","""no""","""yes""","""no""",22327893,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25878919.0,1449418689.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-06 16:18:14.992569,72089.0,3.0
,,2015-12-21 11:21:05.524434,slurm_normal,1450696904.0,0.0,,1.0,main_w1_handler0,2520179,11276032,False,,15971,fasta,5555705.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""yes""",22587115,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26932723.0,1450696900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-21 11:21:46.265356,70638.0,4.0
,,2016-02-03 02:15:32.558769,slurm_normal,1454465753.0,0.0,,1.0,main_w2_handler1,2587006,11690051,False,,8618,fasta,5946170.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",23155089,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27603594.0,1454465749.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-03 02:15:58.762162,76285.0,4.0
,,2016-02-03 02:16:09.498668,slurm_normal,1454465794.0,0.0,,1.0,main_w1_handler0,2581801,11690060,False,,2862,fasta,5946182.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",23155107,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27450334.0,1454465790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-03 02:16:35.769072,76803.0,4.0
,,2016-02-03 02:17:21.325313,slurm_normal,1454465865.0,0.0,,1.0,main_w2_handler0,2581835,11690073,False,,10258,fasta,5946194.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",23155082,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27252723.0,1454465861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-03 02:17:49.708202,76295.0,4.0
,,2015-12-25 09:10:00.797826,slurm_normal,1451034657.0,0.0,,1.0,main_w1_handler2,2548044,11325039,False,,43275,fasta,5602537.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22649677,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26997444.0,1451034650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-25 09:11:00.145769,70843.0,7.0
,,2015-12-24 15:24:27.169428,slurm_normal,1450970713.0,0.0,,1.0,main_w2_handler1,2464695,11322618,False,,47486,fasta,5600208.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22644905,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25571641.0,1450970708.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-24 15:25:18.983141,70777.0,5.0
,,2015-12-24 16:33:56.499962,slurm_normal,1450974882.0,0.0,,1.0,main_w1_handler1,2547746,11322842,False,,17002,fasta,5600415.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22645550,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25979696.0,1450974877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-24 16:34:46.363697,72332.0,5.0
,,2015-12-27 18:19:06.838592,slurm_normal,1451240387.0,0.0,,1.0,main_w1_handler2,2549506,11337633,False,,24937,fasta,5613558.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""yes""",22669314,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27031265.0,1451240383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-27 18:19:49.460631,70631.0,4.0
,,2015-12-27 19:39:56.736584,slurm_normal,1451245233.0,0.0,,1.0,main_w2_handler0,2549555,11338021,False,,40618,fasta,5613926.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22669918,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27031750.0,1451245228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-27 19:40:36.279899,70994.0,5.0
,,2015-12-28 09:21:26.320795,slurm_normal,1451294546.0,0.0,,1.0,main_w1_handler1,2549861,11340871,False,,40618,fasta,5616575.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22674650,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27037532.0,1451294541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-28 09:22:29.419505,,5.0
,,2015-12-28 15:22:38.397610,slurm_normal,1451316194.0,0.0,,1.0,main_w2_handler1,2523365,11341804,False,,43275,fasta,5617446.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22676291,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27041216.0,1451316188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-28 15:23:16.665307,70841.0,6.0
,,2015-12-31 11:41:17.781727,slurm_normal,1451562117.0,0.0,,1.0,main_w1_handler1,2542108,11353586,False,,14717,fasta,5626443.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/cb4.len""","""cb4""","""yes""","""yes""","""no""","""yes""","""no""",22698227,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25878919.0,1451562110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-31 11:42:01.621112,72089.0,7.0
,,2015-12-29 21:59:22.666417,slurm_normal,1451426523.0,0.0,,1.0,main_w1_handler1,2551218,11346593,False,,16987,fasta,5620203.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22684261,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26827783.0,1451426407.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-29 22:02:04.583566,70784.0,116.0
,,2015-12-29 22:06:11.327944,slurm_normal,1451426865.0,0.0,,1.0,main_w1_handler2,2551218,11346637,False,,24937,fasta,5620267.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22684310,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26827783.0,1451426859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-29 22:07:50.050013,70784.0,6.0
,,2015-12-30 10:11:11.904423,slurm_normal,1451470314.0,0.0,,1.0,main_w1_handler2,2551475,11348434,False,,41378,fasta,5621993.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22686885,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26850813.0,1451470311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-30 10:11:55.706070,74508.0,3.0
,,2015-12-31 14:32:12.910910,slurm_normal,1451572401.0,0.0,,1.0,main_w2_handler1,2523390,11353883,False,,17177,fasta,5626809.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22698788,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27099741.0,1451572385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-31 14:33:22.763872,74097.0,16.0
,,2015-12-30 11:08:12.321677,slurm_normal,1451473724.0,0.0,,1.0,main_w1_handler1,2551498,11348514,False,,17177,fasta,5622072.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22686994,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27074359.0,1451473719.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-30 11:08:46.081597,75515.0,5.0
,,2015-12-30 17:13:24.580077,slurm_normal,1451495644.0,0.0,,1.0,main_w1_handler1,2551666,11350356,False,,14717,fasta,5623401.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22691529,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26862379.0,1451495640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-30 17:14:06.764585,74099.0,4.0
,,2015-12-30 17:18:44.557721,slurm_normal,1451495971.0,0.0,,1.0,main_w1_handler1,2551660,11350374,False,,14717,fasta,5623426.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22691511,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27079388.0,1451495957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-30 17:19:33.898291,,14.0
,,2015-12-30 20:17:06.677789,slurm_normal,1451506672.0,0.0,,1.0,main_w1_handler2,2551770,11350963,False,,16987,fasta,5624070.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22692471,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27031265.0,1451506666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-30 20:17:54.329483,70631.0,6.0
,,2015-12-25 18:09:19.158903,slurm_normal,1451066994.0,0.0,,1.0,main_w1_handler1,2548240,11325974,False,,16987,fasta,5603412.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22651446,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25878930.0,1451066990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-25 18:09:56.582593,70791.0,4.0
,,2015-12-26 19:37:47.198872,slurm_normal,1451158717.0,0.0,,1.0,main_w1_handler2,2539372,11330750,False,,24937,fastq,5607761.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22659595,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,26867653.0,1451158711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-26 19:38:41.683869,74511.0,6.0
,,2016-02-03 17:38:18.705908,slurm_normal,1454521143.0,0.0,,1.0,main_w2_handler0,2586144,11703473,False,,120403952,fasta,5958921.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""no""","""no""","""no""","""no""",23171365,,"""yes""","""yes""","""no""","""no""","""no""",32.0,,28028388.0,1454521126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-03 17:39:11.599822,56174.0,17.0
,,2016-02-03 17:36:11.632897,slurm_normal,1454521016.0,0.0,,1.0,main_w1_handler2,2586144,11703449,False,,120403952,fasta,5958873.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",23171365,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,28028388.0,1454520996.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-03 17:37:10.118705,56174.0,20.0
,,2016-01-02 09:26:54.762058,slurm_normal,1451726865.0,0.0,,1.0,main_w1_handler0,2524657,11359744,False,,54873,fasta,5632809.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22709472,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27130983.0,1451726842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-01-02 09:27:48.842980,70846.0,23.0
,,2016-01-02 11:25:39.086829,slurm_normal,1451733979.0,0.0,,1.0,main_w1_handler2,2553037,11359882,False,,16724,fasta,5632973.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22709863,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25986932.0,1451733973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-01-02 11:26:22.081897,70641.0,6.0
,,2016-01-03 16:57:10.898081,slurm_normal,1451840262.0,0.0,,1.0,main_w2_handler0,2548240,11365877,False,,24937,fasta,5638123.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22722124,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,25878930.0,1451840258.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-01-03 16:57:44.773493,70791.0,4.0
,,2016-03-11 09:56:42.850716,slurm_normal,1457690240.0,0.0,,1.0,main_w1_handler1,2630031,12104560,False,,873,fasta,6328511.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",23793659,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,28935109.0,1457690235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-03-11 09:57:24.395652,80421.0,5.0
,,2015-12-31 14:44:21.055500,slurm_normal,1451573107.0,0.0,,1.0,main_w1_handler2,2523390,11353904,False,,41378,fasta,5626841.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22698864,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27099741.0,1451573104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-31 14:45:10.463806,74097.0,3.0
,,2015-12-31 16:30:03.166602,slurm_normal,1451579479.0,0.0,,1.0,main_w2_handler0,2550931,11354189,False,,15679,fasta,5627134.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22699346,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27052734.0,1451579474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-31 16:31:22.608530,70778.0,5.0
,,2015-12-31 18:29:29.800774,slurm_normal,1451586610.0,0.0,,1.0,main_w1_handler2,2552323,11354484,False,,17002,fasta,5627451.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22700888,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27102545.0,1451586606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2015-12-31 18:30:13.456987,,4.0
,,2016-01-06 19:25:11.058651,slurm_normal,1452108344.0,0.0,,1.0,main_w1_handler2,2496598,11396436,False,,80751,fasta,5664326.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""no""","""yes""","""no""","""no""","""no""",22759105,,"""yes""","""yes""","""no""","""no""","""no""",32.0,,27201505.0,1452108333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-01-06 19:25:45.815206,21298.0,11.0
,,2016-01-06 19:17:20.643327,slurm_normal,1452107863.0,0.0,,1.0,main_w1_handler2,2496598,11396376,False,,116297,fasta,5664253.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""no""","""yes""","""no""","""no""","""no""",22740521,,"""yes""","""yes""","""no""","""no""","""no""",32.0,,27201505.0,1452107858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-01-06 19:17:46.605384,21298.0,5.0
,,2016-02-07 18:05:10.368848,slurm_normal,1454868339.0,0.0,,1.0,main_w1_handler0,1669989,11739002,False,,3843221,fasta,5995263.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22962316,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27722362.0,1454868334.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-07 18:05:41.415111,34662.0,5.0
,,2016-02-07 18:09:42.086490,slurm_normal,1454868605.0,0.0,,1.0,main_w1_handler2,1669989,11739013,False,,56249456,fasta,5995281.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",21736607,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27722362.0,1454868599.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-07 18:10:07.245345,34662.0,6.0
,,2016-02-07 18:07:36.857141,slurm_normal,1454868480.0,0.0,,1.0,main_w2_handler1,1669989,11739008,False,,2364300,fasta,5995272.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",22961694,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27722362.0,1454868475.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-07 18:08:03.217226,34662.0,5.0
,,2016-02-07 18:14:55.820198,slurm_normal,1454868922.0,0.0,,1.0,main_w2_handler1,1669989,11739023,False,,65365379,fasta,5995334.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",15260841,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27722362.0,1454868913.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-07 18:15:25.028644,34662.0,9.0
,,2016-02-07 20:26:10.470978,slurm_normal,1454876789.0,0.0,,1.0,main_w1_handler2,2591769,11739377,False,,3555,fasta,5995949.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""yes""","""yes""","""no""","""yes""","""no""",23226772,,"""yes""","""yes""","""yes""","""yes""","""no""",32.0,,27453510.0,1454876786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0,5.0.0,,2016-02-07 20:26:31.346063,76798.0,3.0
