bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles49,bamfiles49_filetype,bamfiles4_filetype,bamfiles5,bamfiles50,bamfiles50_filetype,bamfiles51,bamfiles51_filetype,bamfiles52,bamfiles52_filetype,bamfiles53,bamfiles53_filetype,bamfiles54,bamfiles54_filetype,bamfiles55,bamfiles55_filetype,bamfiles56,bamfiles56_filetype,bamfiles57,bamfiles57_filetype,bamfiles58,bamfiles58_filetype,bamfiles59,bamfiles59_filetype,bamfiles5_filetype,bamfiles6,bamfiles60,bamfiles60_filetype,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file,parameters.mode.region_file.values,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.__class__,parameters.multibam_conditional.orderMatters,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:27:02.415856,slurm_normal,1461331681.0,0,1.0,main_w1_handler1,2661936,12568137,False,,6753541.roundup,slurm,,132112168.0,corral-repl,,,,,1,true,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,15000,0,bins,,,,,,"""false""","""""",32.0,,,,29515524.0,1461331636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 13:28:03.258072,63534.0,45.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:29:37.654275,slurm_normal,1461331825.0,0,1.0,main_w1_handler1,2661936,12568164,False,,6753563.roundup,slurm,,132112168.0,corral-repl,,,,,1,true,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,50000,0,bins,,,,,,"""false""","""""",32.0,,,,29515524.0,1461331790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 13:30:28.062987,63534.0,35.0
302615473,302615473,,,,,,,,,,,,,,,,,,,,,bam,60325069,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 10:28:57.703928,slurm_normal,1461320992.0,0,1.0,main_w1_handler0,2400504,12566305,False,,6751148.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50312249fc37b7d9c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54a46bb40dc3ed888'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca4fc1d5b076db21'}]",,,,"""true""","""""",32.0,8538.0,bed,,29404913.0,1461320962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 10:29:54.753835,55228.0,30.0
302615473,302615473,,,,,,,,,,,,,,,,,,,,,bam,60325069,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 10:46:21.283381,slurm_normal,1461321999.0,0,1.0,main_w1_handler2,2400504,12566536,False,,6751521.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50312249fc37b7d9c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54a46bb40dc3ed888'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b085f8f966d55b1b'}]",,,,"""true""","""""",32.0,120.0,bed,,29404913.0,1461321992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 10:46:41.176878,55228.0,7.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:33:39.728488,slurm_normal,1461332068.0,0,1.0,main_w1_handler1,2661936,12568220,False,,6753612.roundup,slurm,,132112168.0,corral-repl,,,,,1,true,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,100000,0,bins,,,,,,"""true""","""""",32.0,,,,29515524.0,1461332033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 13:34:32.070001,63534.0,35.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,25913332,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 23:52:29.259892,slurm_normal,1461282798.0,0,1.0,main_w2_handler0,2661936,12555858,False,,6744960.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461282771.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-21 23:53:20.528351,63534.0,27.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 01:37:18.483428,slurm_normal,1461289106.0,0,1.0,main_w2_handler1,2661936,12556397,False,,6745837.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,3000,0,bins,,,,,,"""true""","""""",32.0,,,,29753726.0,1461289057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 01:38:28.929107,63534.0,49.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,25913332,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-21 23:53:07.299276,slurm_normal,1461282824.0,0,1.0,main_w1_handler2,2661936,12555864,False,,6744970.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,29439861.0,1461282798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-21 23:53:47.396954,63534.0,26.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 01:19:17.260099,slurm_normal,1461288048.0,0,1.0,main_w1_handler2,2661936,12556340,False,,6745681.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5000,0,bins,,,,,,"""true""","""""",32.0,,,,29753726.0,1461287968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 01:20:52.859443,63534.0,80.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 01:52:52.144758,slurm_normal,1461290084.0,0,1.0,main_w1_handler1,2661936,12556451,False,,6745931.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,1000,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461289983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 01:54:48.163784,63534.0,101.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 02:00:53.865726,slurm_normal,1461290628.0,0,1.0,main_w1_handler1,2661936,12556487,False,,6745999.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461290469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 02:03:49.777142,63534.0,159.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 01:57:29.134322,slurm_normal,1461290322.0,0,1.0,main_w1_handler2,2661936,12556467,False,,6745979.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,15000,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461290261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 01:58:45.999298,63534.0,61.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 02:39:27.459226,slurm_normal,1461292830.0,0,1.0,main_w2_handler1,2661936,12556577,False,,6746244.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,100,1000,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461292777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 02:40:33.757905,63534.0,53.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,25913332,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 02:48:19.786319,slurm_normal,1461293342.0,0,1.0,main_w2_handler0,2661936,12556619,False,,6746323.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,,,,,"""false""","""""",32.0,,,,29439861.0,1461293309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 02:49:04.880624,63534.0,33.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 02:59:32.769484,slurm_normal,1461294056.0,0,1.0,main_w1_handler1,2661936,12556696,False,,6746403.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5000,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461293982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 03:00:58.562922,63534.0,74.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 04:58:15.498839,slurm_normal,1461301995.0,0,1.0,main_w2_handler0,2661936,12557356,False,,6746893.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,50,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461301109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 05:13:17.890788,63534.0,886.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 04:33:34.227792,slurm_normal,1461299742.0,0,1.0,main_w1_handler1,2661936,12557131,False,,6746779.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461299623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 04:35:45.790916,63534.0,119.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 04:36:56.235552,slurm_normal,1461299979.0,0,1.0,main_w1_handler0,2661936,12557145,False,,6746791.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,1000,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461299826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 04:39:42.281229,63534.0,153.0
25913332,25913332,,,,,,,,,,,,,,,,,,,,,bam,488177195,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 05:16:11.312528,slurm_normal,1461302234.0,0,1.0,main_w1_handler1,2661936,12557456,False,,6746945.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c53db4939be4e7d6'}, {'src': 'hda', 'id': 'bbd44e69cb8906b596a14e7f84f3b6f3'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,25,1000,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461302182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 05:17:18.161479,63534.0,52.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 05:25:22.737346,slurm_normal,1461303110.0,0,1.0,main_w1_handler1,2661936,12557508,False,,6746983.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,false,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,50,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461302731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 05:31:52.400406,63534.0,379.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 05:19:36.125599,slurm_normal,1461302445.0,0,1.0,main_w2_handler0,2661936,12557494,False,,6746965.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,500,0,bins,,,,,,"""true""","""""",32.0,,,,29439861.0,1461302389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 05:20:50.155620,63534.0,56.0
302615473,302615473,,,,,,,,,,,,,,,,,,,,,bam,60325069,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 08:51:52.250364,slurm_normal,1461315147.0,0,1.0,main_w1_handler1,2400504,12564931,False,,6749237.roundup,slurm,,132112168.0,corral-repl,,,,,0,,,,,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50312249fc37b7d9c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b54a46bb40dc3ed888'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,,BED-file,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca4fc1d5b076db21'}]",,,,"""false""","""""",32.0,8538.0,bed,,29404913.0,1461315122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 08:52:31.090953,55228.0,25.0
31642494,31642494,,,,,,,,,,,,,,,,,,,,,bam,100155625,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2016-04-22 13:18:41.612755,slurm_normal,1461331183.0,0,1.0,main_w2_handler0,2661936,12568020,False,,6753419.roundup,slurm,,132112168.0,corral-repl,,,,,1,false,0.0,no,,true,1,,,yes,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db361e2a5d10b9b3'}, {'src': 'hda', 'id': 'bbd44e69cb8906b52b9a1084afd79d32'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,750,0,bins,,,,,,"""false""","""""",32.0,,,,29515524.0,1461331138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,2.2.2.0,,2016-04-22 13:19:46.399018,63534.0,45.0
