chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.out_format1,parameters.reverse,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-08-25 15:09:31.327038,slurm_normal,1472137840.0,0.0,,1.0,main_w3_handler0,2802141,13718446,False,,2340209,fasta,7935477.roundup,slurm,,132112168.0,corral-repl,,"""eb959b886ad511e6bc4e005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59c174c2b7f70cab1'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472137835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:10:41.900106,14250.0,5.0
,,2016-08-25 15:15:54.832226,slurm_normal,1472138241.0,0.0,,1.0,main_w3_handler0,2802159,13718533,False,,5988767,fasta,7935557.roundup,slurm,,132112168.0,corral-repl,,"""d027b8806ad611e68e35005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ac317a10bb0f9b7c'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138237.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:17:23.822318,14250.0,4.0
,,2016-08-25 15:16:37.061760,slurm_normal,1472138276.0,0.0,,1.0,main_w4_handler0,2802160,13718541,False,,7002361,fasta,7935567.roundup,slurm,,132112168.0,corral-repl,,"""e998a0226ad611e69efc005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57090f5e540fcbfbb'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:17:56.808294,14250.0,6.0
,,2016-08-25 15:15:21.651971,slurm_normal,1472138219.0,0.0,,1.0,main_w3_handler0,2802157,13718518,False,,8948879,fasta,7935551.roundup,slurm,,132112168.0,corral-repl,,"""bbe6313a6ad611e6aa60005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b875ff91da4151a8'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:17:02.645421,14250.0,4.0
,,2016-08-25 15:11:42.750783,slurm_normal,1472137977.0,0.0,,1.0,main_w3_handler0,2802143,13718461,False,,2340209,fasta,7935492.roundup,slurm,,132112168.0,corral-repl,,"""3905c3f26ad611e6b04e005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e29f0aaa021b976c'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472137974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:12:59.063385,14250.0,3.0
,,2016-08-25 15:14:03.213617,slurm_normal,1472138107.0,0.0,,1.0,main_w3_handler0,2802150,13718490,False,,305205,fasta,7935525.roundup,slurm,,132112168.0,corral-repl,,"""8c3c0ce86ad611e6abc2005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5838d309a932c7f9b'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:15:08.565720,14250.0,3.0
,,2016-08-25 15:15:36.893279,slurm_normal,1472138220.0,0.0,,1.0,main_w4_handler1,2802158,13718527,False,,10163573,fasta,7935549.roundup,slurm,,132112168.0,corral-repl,,"""c4f2cafe6ad611e6aac8005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5186c603feb99f508'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:17:02.660259,14250.0,5.0
,,2016-08-25 15:13:40.382482,slurm_normal,1472138097.0,0.0,,1.0,main_w4_handler0,2802148,13718482,False,,6789055,fasta,7935521.roundup,slurm,,132112168.0,corral-repl,,"""7f4eb5d06ad611e6bedb005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5edc31beb69263150'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:14:58.065965,14250.0,5.0
,,2016-08-25 15:14:18.147478,slurm_normal,1472138141.0,0.0,,1.0,main_w3_handler0,2802152,13718499,False,,6827852,fasta,7935533.roundup,slurm,,132112168.0,corral-repl,,"""963122d86ad611e68ef3005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b539cc65ef00da4792'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:15:44.355303,14250.0,4.0
,,2016-08-25 15:25:44.468060,slurm_normal,1472138860.0,0.0,,1.0,main_w3_handler0,2802166,13718605,False,,9691683,fasta,7935637.roundup,slurm,,132112168.0,corral-repl,,"""2fadcdc06ad811e6b9a1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59bcc6dfb55ce8636'}]",,"""fasta""","""yes""",32.0,,31977509.0,1472138854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-25 15:27:40.884661,14250.0,6.0
,,2016-08-31 12:26:59.582066,slurm_normal,1472646487.0,0.0,,1.0,main_w4_handler1,2333259,13754623,False,,4186,fasta,7975444.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c76729343223131'}]",,"""fasta""","""yes""",32.0,,32682294.0,1472646465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:28:09.530984,53582.0,22.0
,,2016-08-31 12:05:59.033260,slurm_normal,1472645191.0,0.0,,1.0,main_w4_handler0,2333259,13754570,False,,4190,fasta,7975395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537909bdc6c39e01a'}]",,"""fasta""","""yes""",32.0,,32682294.0,1472645187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:06:34.093679,53582.0,4.0
,,2016-08-31 11:32:38.816760,slurm_normal,1472643204.0,0.0,,1.0,main_w4_handler1,2333259,13754373,False,,4190,fasta,7975153.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a6c1f5fd033157c'}]",,"""fasta""","""yes""",32.0,,32682294.0,1472643194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 11:33:27.771617,53582.0,10.0
,,2016-08-30 09:28:50.622766,slurm_normal,1472549378.0,0.0,,1.0,main_w3_handler1,2333259,13746770,False,,64186,fasta,7967137.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa6f2dfd972c4ca6'}]",,"""fasta""","""yes""",32.0,,32656843.0,1472549362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-30 09:29:40.929983,53582.0,16.0
,,2016-08-30 11:43:34.270477,slurm_normal,1472557444.0,0.0,,1.0,main_w3_handler0,2804918,13747653,False,,1683,fasta,7967991.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584c5e4ccb7e6d780'}]",,"""fasta""","""yes""",32.0,,32630084.0,1472557442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-30 11:44:07.018097,,2.0
,,2016-08-30 09:55:53.122919,slurm_normal,1472550984.0,0.0,,1.0,main_w3_handler0,2333259,13747066,False,,36836,fasta,7967428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55820004755bc5885'}]",,"""fasta""","""yes""",32.0,,32656843.0,1472550978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-30 09:56:27.358158,53582.0,6.0
,,2016-08-30 10:52:26.341794,slurm_normal,1472554381.0,0.0,,1.0,main_w3_handler0,2333259,13747313,False,,35256,fasta,7967669.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6dc450dfee9544d'}]",,"""fasta""","""yes""",32.0,,32656843.0,1472554373.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-30 10:53:04.000618,53582.0,8.0
,,2016-08-30 10:51:12.190134,slurm_normal,1472554310.0,0.0,,1.0,main_w3_handler1,2333259,13747309,False,,35533,fasta,7967666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510e5667a70228547'}]",,"""fasta""","""yes""",32.0,,32656843.0,1472554306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-30 10:51:51.975719,53582.0,4.0
,,2016-08-30 13:12:45.373184,slurm_normal,1472562812.0,0.0,,1.0,main_w3_handler1,2804918,13748155,False,,1697,fasta,7968589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f04a4e76389e9aa4'}]",,"""fasta""","""yes""",32.0,,32630084.0,1472562799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-30 13:13:33.813661,,13.0
,,2016-08-31 11:33:10.181810,slurm_normal,1472643226.0,0.0,,1.0,main_w3_handler1,2333259,13754375,False,,4186,fasta,7975161.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a366d4de47e1e377'}]",,"""fasta""","""yes""",32.0,,32682294.0,1472643223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 11:33:49.170480,53582.0,3.0
,,2016-08-31 12:42:12.529523,slurm_normal,1472647369.0,0.0,,1.0,main_w3_handler0,2333259,13754665,False,,4186,fasta,7975495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5226a4c1c2e561e75'}]",,"""fasta""","""yes""",32.0,,32682294.0,1472647366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:42:51.679258,53582.0,3.0
,,2016-08-31 12:52:38.245843,slurm_normal,1472648006.0,0.0,,1.0,main_w3_handler0,2517706,13754719,False,,588707,fasta,7975546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""yes""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c252b824d35f10a'}]",,"""fasta""","""yes""",32.0,,32685771.0,1472648000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:53:28.600678,37197.0,6.0
,,2016-08-31 12:52:44.694236,slurm_normal,1472648010.0,0.0,,1.0,main_w3_handler1,2333259,13754720,False,,4186,fasta,7975549.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1cf88b2444561dc'}]",,"""fasta""","""yes""",32.0,,32682294.0,1472648006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:53:34.758188,53582.0,4.0
,,2016-08-31 12:52:37.426267,slurm_normal,1472648009.0,0.0,,1.0,main_w3_handler1,2517706,13754717,False,,1062659,fasta,7975547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""yes""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55836d6f7d2c7e302'}]",,"""fasta""","""yes""",32.0,,32685771.0,1472648004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:53:31.155413,37197.0,5.0
,,2016-08-31 12:52:37.852598,slurm_normal,1472648010.0,0.0,,1.0,main_w3_handler1,2517706,13754718,False,,588707,fasta,7975548.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""yes""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dd6789ab0bb5c1d'}]",,"""fasta""","""yes""",32.0,,32685771.0,1472648006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-08-31 12:53:34.586065,37197.0,4.0
,,2016-09-01 10:30:31.182447,slurm_normal,1472725856.0,0.0,,1.0,main_w3_handler1,2333259,13761390,False,,8368,fasta,7982806.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ea36e839a13a9ad9'}]",,"""fasta""","""yes""",32.0,,32708760.0,1472725846.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-01 10:30:58.466697,53582.0,10.0
,,2016-09-01 11:30:58.830679,slurm_normal,1472729475.0,0.0,,1.0,main_w3_handler1,2333259,13761668,False,,8372,fasta,7983099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bced4a4bf7e70d7a'}]",,"""fasta""","""yes""",32.0,,32708760.0,1472729471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-01 11:31:16.654732,53582.0,4.0
,,2016-09-01 11:53:14.579704,slurm_normal,1472730844.0,0.0,,1.0,main_w3_handler0,2333259,13761742,False,,8372,fasta,7983187.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534677ddbd08aea1d'}]",,"""fasta""","""yes""",32.0,,32708760.0,1472730812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-01 11:54:07.293169,53582.0,32.0
,,2016-09-30 14:49:26.064504,slurm_normal,1475247152.0,0.0,,1.0,main_w3_handler1,2822285,13983051,False,,44,fasta,8202451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b583a9a9e1b93e127d'}]",,"""fasta""","""yes""",32.0,,33356801.0,1475247064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:52:39.724882,90329.0,88.0
,,2016-09-30 14:42:22.555055,slurm_normal,1475246697.0,0.0,,1.0,main_w4_handler0,2822288,13982968,False,,39,fasta,8202381.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b56763d99f0d108d'}]",,"""fasta""","""yes""",32.0,,33356552.0,1475246604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:44:59.458059,90332.0,93.0
,,2016-09-30 14:41:29.721960,slurm_normal,1475246626.0,0.0,,1.0,main_w3_handler0,2838779,13982960,False,,38,fasta,8202374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1c378f7123208cb'}]",,"""fasta""","""yes""",32.0,,33356699.0,1475246561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:43:51.306681,90335.0,65.0
,,2016-09-30 14:49:03.573335,slurm_normal,1475247191.0,0.0,,1.0,main_w4_handler1,2822279,13983048,False,,45,fasta,8202449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53ce643e45408e985'}]",,"""fasta""","""yes""",32.0,,33356545.0,1475247023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:53:13.585911,90323.0,168.0
,,2016-09-30 14:41:29.667983,slurm_normal,1475246636.0,0.0,,1.0,main_w4_handler1,2838776,13982959,False,,38,fasta,8202369.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4d817f6b0f83b0c'}]",,"""fasta""","""yes""",32.0,,33353327.0,1475246540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:43:57.277893,90322.0,96.0
,,2016-09-30 14:49:32.523524,slurm_normal,1475247151.0,0.0,,1.0,main_w3_handler1,2822298,13983055,False,,44,fasta,8202454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b503f82512c6b0ddba'}]",,"""fasta""","""yes""",32.0,,33356776.0,1475247066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:52:41.071293,90338.0,85.0
,,2016-09-30 14:49:24.975033,slurm_normal,1475247127.0,0.0,,1.0,main_w3_handler0,2838782,13983050,False,,45,fasta,8202459.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4e7a56e70cad06f'}]",,"""fasta""","""yes""",32.0,,33356796.0,1475247073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:52:10.334738,90316.0,54.0
,,2016-09-30 14:41:28.972027,slurm_normal,1475246669.0,0.0,,1.0,main_w3_handler1,2822280,13982958,False,,38,fasta,8202376.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b568f8428b2665665a'}]",,"""fasta""","""yes""",32.0,,33355306.0,1475246582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:44:33.246809,90324.0,87.0
,,2016-09-30 14:41:35.998605,slurm_normal,1475246623.0,0.0,,1.0,main_w4_handler0,2822299,13982962,False,,39,fasta,8202373.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dda5f5bd9e12cb69'}]",,"""fasta""","""yes""",32.0,,33355300.0,1475246553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:43:46.697616,90339.0,70.0
,,2016-09-30 14:41:28.890185,slurm_normal,1475246709.0,0.0,,1.0,main_w4_handler0,2838775,13982957,False,,38,fasta,8202372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52dece060e69fe814'}]",,"""fasta""","""yes""",32.0,,33356793.0,1475246551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:45:20.381648,90179.0,158.0
,,2016-09-30 14:41:41.682446,slurm_normal,1475246724.0,0.0,,1.0,main_w4_handler1,2838797,13982965,False,,38,fasta,8202379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0d692faa614be9e'}]",,"""fasta""","""yes""",32.0,,33356803.0,1475246592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:45:27.870606,90313.0,132.0
,,2016-09-30 14:46:01.359291,slurm_normal,1475246925.0,0.0,,1.0,main_w4_handler1,2838781,13982994,False,,38,fasta,8202409.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5118d2de79f1e1574'}]",,"""fasta""","""yes""",32.0,,33357472.0,1475246824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:48:49.216373,90312.0,101.0
,,2016-09-30 14:49:34.763675,slurm_normal,1475247124.0,0.0,,1.0,main_w3_handler1,2830445,13983056,False,,44,fasta,8202455.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570517b555e9970a8'}]",,"""fasta""","""yes""",32.0,,33356809.0,1475247067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:52:06.278297,90330.0,57.0
,,2016-09-30 14:49:44.812574,slurm_normal,1475247130.0,0.0,,1.0,main_w4_handler1,2822277,13983059,False,,1966,fasta,8202453.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1060dec61e855ee'}]",,"""fasta""","""yes""",32.0,,33356551.0,1475247067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:52:13.872623,90321.0,63.0
,,2016-09-30 14:48:38.320723,slurm_normal,1475247058.0,0.0,,1.0,main_w3_handler0,2822281,13983044,False,,3594,fasta,8202445.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e848dad659bf08b'}]",,"""fasta""","""yes""",32.0,,33356837.0,1475247004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:51:00.742854,90325.0,54.0
,,2016-09-30 14:50:58.365303,slurm_normal,1475247164.0,0.0,,1.0,main_w4_handler0,2822274,13983067,False,,44,fasta,8202467.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c6998fa9e210017'}]",,"""fasta""","""yes""",32.0,,33356825.0,1475247119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 14:52:48.051204,90319.0,45.0
,,2016-09-30 14:41:41.951895,slurm_normal,1475248192.0,0.0,,1.0,main_w4_handler1,2838782,13982966,False,,45,fasta,8202380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b4e7a56e70cad06f'}]",,"""fasta""","""yes""",32.0,,33356796.0,1475246591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 15:09:56.292727,90316.0,1601.0
,,2016-09-30 14:49:26.210632,slurm_normal,1475248315.0,0.0,,1.0,main_w4_handler1,2838782,13983052,False,,38,fasta,8202580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""yes""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa8576f64137f939'}]",,"""fasta""","""yes""",32.0,,33356796.0,1475248280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: revseq82/5.0.0,5.0.0,,2016-09-30 15:11:58.081664,90316.0,35.0
