chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.aligned_reads_only,parameters.assume_sorted,parameters.chromInfo,parameters.dbkey,parameters.include_no_calls,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.pf_reads_only,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-19 15:52:57.884113,slurm_normal,1519055631.0,0,7680.0,1.0,main_w3_handler1,3433632,18437256,False,,361955212,bam,12531910,slurm,,132112168.0,corral-repl,,,"""false""","""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""false""","[{'src': 'hda', 'id': 33938650}]",,"""false""",1,,"[{'src': 'hda', 'id': 33938643}]",history,"""LENIENT""",32.0,145942238.0,fasta,,42784465.0,1519055587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-19 15:53:54.552869,65162.0,44.0
,,2018-02-19 15:44:18.698464,slurm_normal,1519061158.0,0,7680.0,1.0,main_w3_handler0,3421953,18437168,False,,778469459,bam,12532880,slurm,,132112168.0,corral-repl,,"""b1858d60158b11e88c23005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33941081}]",,"""false""",1,,"[{'src': 'hda', 'id': 33941063}]",history,"""LENIENT""",32.0,540433666.0,fasta,,,1519061084.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-19 17:26:04.162478,116857.0,74.0
,,2018-02-19 16:08:33.297475,slurm_normal,1519063684.0,0,7680.0,1.0,main_w4_handler0,3434775,18437467,False,,778598911,bam,12533336,slurm,,132112168.0,corral-repl,,"""1aa5c974158f11e8a5bb005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33941626}]",,"""false""",1,,"[{'src': 'hda', 'id': 33941613}]",history,"""LENIENT""",32.0,544779569.0,fasta,,,1519063636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-19 18:08:07.987096,116857.0,48.0
,,2018-02-19 15:57:39.353022,slurm_normal,1519074047.0,0,7680.0,1.0,main_w4_handler0,3434728,18437326,False,,778598909,bam,12535171,slurm,,132112168.0,corral-repl,,"""930a747a158d11e89749005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33941330}]",,"""false""",1,,"[{'src': 'hda', 'id': 33941316}]",history,"""LENIENT""",32.0,544779569.0,fasta,,,1519073995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-19 21:00:49.423613,116857.0,52.0
,,2018-02-20 13:12:41.702416,slurm_normal,1519137832.0,0,7680.0,1.0,main_w4_handler1,3421953,18446490,False,,778469465,bam,12542397,slurm,,132112168.0,corral-repl,,"""b148936a163f11e8b180005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33957038}]",,"""false""",1,,"[{'src': 'hda', 'id': 33957025}]",history,"""LENIENT""",32.0,540433666.0,fasta,,,1519137802.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-20 14:43:54.839459,116857.0,30.0
,,2018-02-20 13:43:29.189927,slurm_normal,1519140618.0,0,7680.0,1.0,main_w4_handler0,3435973,18446837,False,,778598911,bam,12543109,slurm,,132112168.0,corral-repl,,"""fe65eae0164311e89cc4005056ba55fb""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33957463}]",,"""false""",1,,"[{'src': 'hda', 'id': 33957450}]",history,"""LENIENT""",32.0,544779569.0,fasta,,,1519140549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-20 15:30:21.259312,116857.0,69.0
,,2018-02-20 14:27:50.790940,slurm_normal,1519143751.0,0,7680.0,1.0,main_w4_handler0,3421953,18447221,False,,778598912,bam,12544043,slurm,,132112168.0,corral-repl,,"""308ebd0c164a11e8b081005056ba2773""","""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","""false""","[{'src': 'hda', 'id': 33958330}]",,"""false""",1,,"[{'src': 'hda', 'id': 33958317}]",history,"""LENIENT""",32.0,544779569.0,fasta,,,1519143716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-20 16:22:34.218002,116857.0,35.0
,,2018-02-27 15:13:57.143531,slurm_normal,1519744656.0,0,7680.0,1.0,main_w3_handler1,3151106,18536264,False,,2181273421,bam,12632785,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","[{'src': 'hda', 'id': 34095820}]",,"""false""",0,hg38,,cached,"""LENIENT""",32.0,,,,44176375.0,1519744447.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-27 15:17:39.346471,72924.0,209.0
,,2018-02-28 04:17:56.999716,slurm_normal,1519791498.0,0,7680.0,1.0,main_w4_handler0,3445642,18543616,False,,46698147,bam,12640161,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 34108904}]",,"""true""",1,,"[{'src': 'hda', 'id': 34109161}]",history,"""LENIENT""",32.0,4444903621.0,fasta,,44214895.0,1519791488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-28 04:18:22.813877,94233.0,10.0
,,2018-02-28 04:17:57.843575,slurm_normal,1519791504.0,0,7680.0,1.0,main_w3_handler1,3445642,18543617,False,,26815540,bam,12640160,slurm,,132112168.0,corral-repl,,,"""true""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 34108926}]",,"""true""",1,,"[{'src': 'hda', 'id': 34109161}]",history,"""LENIENT""",32.0,4444903621.0,fasta,,44214895.0,1519791486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-28 04:18:26.781459,94233.0,18.0
,,2018-02-28 05:11:45.304517,slurm_normal,1519794759.0,0,7680.0,1.0,main_w4_handler0,3439012,18543921,False,,244758028,bam,12640478,slurm,,132112168.0,corral-repl,,,"""false""","""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","[{'src': 'hda', 'id': 34044267}]",,"""false""",0,hg19,,cached,"""LENIENT""",32.0,,,,44127212.0,1519794718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,2.7.1.0,,2018-02-28 05:12:41.516648,121467.0,41.0
