bamInput,bamInput_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
1441905887,bam,2016-08-25 15:34:12.707960,slurm_multi,1472148140.0,0,,,6.0,main_w3_handler2,2802104,13718678,False,,,,7935704,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56fcdcad795cb6183'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30666772,1472147550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-25 18:02:22.892232,63149,590.0
1619659147,bam,2016-08-26 03:01:46.218738,slurm_multi,1472184264.0,0,,,6.0,main_w4_handler2,2802427,13722271,False,,,,7939504,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ec8d5c33c9a72020'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472183684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 04:04:26.849051,63149,580.0
1171484985,bam,2016-08-26 03:01:46.439771,slurm_multi,1472189733.0,0,,,6.0,main_w4_handler2,2802427,13722272,False,,,,7939912,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5379d06c1a26f88eb'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472188973.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 05:35:33.991732,63149,760.0
1441905887,bam,2016-08-26 03:01:45.722964,slurm_multi,1472194927.0,0,,,6.0,main_w3_handler2,2802427,13722269,False,,,,7940371,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5404f301a173697ab'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472194361.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 07:02:09.671147,63149,566.0
1782572071,bam,2016-08-26 03:01:45.967003,slurm_multi,1472198323.0,0,,,6.0,main_w3_handler2,2802427,13722270,False,,,,7940661,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b1acbc6814c6a1e0'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,32563978,1472197562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-26 07:58:47.308273,63149,761.0
692989831,bam,2016-08-29 13:59:46.649610,slurm_multi,1472479747.0,0,,,6.0,main_w4_handler2,2778343,13740774,False,,,,7960242,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5402a525f7a224c79'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31815404,1472479203.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-29 14:09:08.398804,21426,544.0
1613300274,bam,2016-08-29 22:58:15.333807,slurm_multi,1472512174.0,0,,,6.0,main_w4_handler2,2802427,13744578,False,,,,7964554,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53bda1d1dc75a7912'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,30666772,1472511576.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-29 23:09:35.879050,63149,598.0
2390707076,bam,2016-08-27 13:11:07.224525,slurm_multi,1472304876.0,0,,,6.0,main_w3_handler2,2714516,13731101,False,,,,7949585,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5224fc40d28cd00b9'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,32592100,1472304138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-27 13:34:37.656433,84889,738.0
2353497303,bam,2016-08-27 13:11:06.867109,slurm_multi,1472304733.0,0,,,6.0,main_w4_handler2,2714516,13731099,False,,,,7949584,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5af59e7b5060116c2'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,32592100,1472304137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-27 13:32:15.244185,84889,596.0
2546156611,bam,2016-08-27 13:11:06.660089,slurm_multi,1472304124.0,0,,,6.0,main_w4_handler2,2714516,13731098,False,,,,7949562,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b525d0bcb6fb7b09f4'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,32592100,1472303479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-27 13:22:06.104561,84889,645.0
2290461191,bam,2016-08-27 13:11:07.050278,slurm_multi,1472305448.0,0,,,6.0,main_w4_handler2,2714516,13731100,False,,,,7949616,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56b72acea7fb66546'}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,32592100,1472304886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-08-27 13:44:09.877301,84889,562.0
1000113253,bam,2016-09-01 14:14:05.526176,slurm_multi,1472746178.0,0,,,6.0,main_w3_handler2,2793784,13762446,False,,3593400.0,twobit,7984262,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595472c83017427a9'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472743148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 16:09:49.295660,77683,3030.0
586800165,bam,2016-09-01 14:14:06.228781,slurm_multi,1472748042.0,0,,,6.0,main_w3_handler2,2793784,13762447,False,,3593400.0,twobit,7984968,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f2a3b8473685b26'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472746199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 16:44:25.141953,77683,1843.0
699444183,bam,2016-09-01 14:14:07.212050,slurm_multi,1472748394.0,0,,,6.0,main_w4_handler2,2793784,13762448,False,,3593400.0,twobit,7984966,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8e7dce4b83d5fac'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472746196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 16:46:49.420355,77683,2198.0
323201475,bam,2016-09-01 14:14:11.654831,slurm_multi,1472756711.0,0,,,6.0,main_w3_handler2,2793784,13762454,False,,3593400.0,twobit,7986218,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b298896794cbbb4b'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472755800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 19:05:15.597239,77683,911.0
600603403,bam,2016-09-01 14:14:09.564824,slurm_multi,1472752156.0,0,,,6.0,main_w3_handler2,2793784,13762451,False,,3593400.0,twobit,7985520,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558a27b36d8cddfb7'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472750380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 17:49:51.668177,77683,1776.0
684017891,bam,2016-09-01 14:14:08.931167,slurm_multi,1472750355.0,0,,,6.0,main_w3_handler2,2793784,13762450,False,,3593400.0,twobit,7985269,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f19c34ab89eda2bf'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472748417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 17:19:21.543000,77683,1938.0
856641340,bam,2016-09-01 14:14:08.133884,slurm_multi,1472752815.0,0,,,6.0,main_w4_handler2,2793784,13762449,False,,3593400.0,twobit,7985517,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2b906d08a1c1590'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472750375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 18:00:19.549839,77683,2440.0
499621244,bam,2016-09-01 14:14:10.701286,slurm_multi,1472754341.0,0,,,6.0,main_w4_handler2,2793784,13762453,False,,3593400.0,twobit,7985838,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b593c967064d4f3981'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472752840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 18:25:48.817855,77683,1501.0
384107748,bam,2016-09-01 14:14:10.069962,slurm_multi,1472754025.0,0,,,6.0,main_w3_handler2,2793784,13762452,False,,3593400.0,twobit,7985836,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e6626f0819730d9d'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472752830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 18:20:45.472382,77683,1195.0
436254256,bam,2016-09-01 14:14:12.892343,slurm_multi,1472755784.0,0,,,6.0,main_w4_handler2,2793784,13762455,False,,3593400.0,twobit,7985989,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1eb4d7fe54b17db'}]","""/galaxy-repl/main/files/016/481/dataset_16481201.dat""","""SC5314_A19""",0,14000000,specific,"""50""","""png""","""""",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d48a24bc84a6cc2'}]",,history,32.0,,32290113,1472754360.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 18:49:49.400505,77683,1424.0
2754595074,bam,2016-09-01 23:10:52.758877,slurm_multi,1472772062.0,0,,,6.0,main_w3_handler2,2771636,13766671,False,,,,7988019,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56956036b2288ddad'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472771465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-01 23:21:04.905741,73080,597.0
3350146808,bam,2016-09-02 02:30:02.021580,slurm_multi,1472784031.0,0,,,6.0,main_w3_handler2,2771636,13767376,False,,,,7988749,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5054cfff31ff54eed'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472783427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 02:40:33.620260,73080,604.0
3048155819,bam,2016-09-02 02:30:00.774916,slurm_multi,1472784630.0,0,,,6.0,main_w4_handler2,2771636,13767374,False,,,,7988784,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1064ce39733066b'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472784040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 02:50:47.387074,73080,590.0
2871709471,bam,2016-09-02 02:30:01.425799,slurm_multi,1472785252.0,0,,,6.0,main_w4_handler2,2771636,13767375,False,,,,7988834,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db32f9813d8ed333'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1472784657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-09-02 03:01:16.597092,73080,595.0
217675132,bam,2016-10-03 09:17:42.700274,slurm_multi,1475486697.0,0,,,6.0,main_w4_handler2,2771636,13994675,False,,,,8213952,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53fc0447c74977e5a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475486448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:25:00.194253,73080,249.0
254555253,bam,2016-10-03 09:17:49.313982,slurm_multi,1475488621.0,0,,,6.0,main_w3_handler2,2771636,13994684,False,,,,8214179,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5abdee4ec929f56bd'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475488372.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:57:05.200377,73080,249.0
279165198,bam,2016-10-03 09:17:43.665280,slurm_multi,1475486996.0,0,,,6.0,main_w3_handler2,2771636,13994676,False,,,,8214006,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b537fbf2e6e818de4d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475486747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:29:58.340809,73080,249.0
298347768,bam,2016-10-03 09:17:44.272728,slurm_multi,1475487245.0,0,,,6.0,main_w4_handler2,2771636,13994677,False,,,,8214043,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502b49b9929ef5b37'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475487004.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:34:07.438933,73080,241.0
242003524,bam,2016-10-03 09:17:48.789717,slurm_multi,1475487777.0,0,,,6.0,main_w4_handler2,2771636,13994683,False,,,,8214102,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ac3d7c20e4941e5'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475487549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:42:59.784087,73080,228.0
209634271,bam,2016-10-03 09:17:47.905615,slurm_multi,1475487508.0,0,,,6.0,main_w4_handler2,2771636,13994681,False,,,,8214067,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6fb61e0d4b9f64f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475487275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:38:30.146644,73080,233.0
214309596,bam,2016-10-03 09:17:44.943099,slurm_multi,1475488077.0,0,,,6.0,main_w3_handler2,2771636,13994679,False,,,,8214141,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0fbdeebee2d38fa'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475487828.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:47:59.611957,73080,249.0
191417139,bam,2016-10-03 09:17:48.366337,slurm_multi,1475488363.0,0,,,6.0,main_w3_handler2,2771636,13994682,False,,,,8214164,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5422289d8229fa018'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""100""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,31578981,1475488130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-03 09:52:47.550373,73080,233.0
29739638,bam,2016-10-07 22:08:24.935565,reserved_multi,1475878626.0,0,,,4.0,main_w4_handler2,2651662,14033338,False,,,,8250768.roundup,slurm,,132112168.0,corral-repl,,0,no,0.0,no,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5886ad09deb52b944'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,32443707,1475878151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-07 22:17:10.285714,5254,475.0
29739638,bam,2016-10-10 17:41:14.241346,reserved_multi,1476121734.0,0,,,4.0,main_w4_handler2,2651662,14046877,False,,,,8264405.roundup,slurm,,132112168.0,corral-repl,,0,no,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5886ad09deb52b944'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""png""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,32443707,1476121328.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,2.2.3.0,,2016-10-10 17:48:56.501712,5254,406.0
