create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-06-17 10:26:46.815569,slurm_normal,1466159228.0,0,1.0,main_w2_handler1,2739622,13192144,False,,7376896.roundup,slurm,,2237082,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,2.5kb,30.0,15.0,black,true,SR,Midpoint,,H3K4me1 H3K27ac,yes,descend,mean,2.5kb,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from Ascl1 peak center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff0be55ab310c9c0'}]",1,png,true,false,yes,32.0,,30748407.0,1466159218.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 10:27:11.612397,37946,10.0
2016-06-17 10:33:13.272751,slurm_normal,1466159619.0,0,1.0,main_w1_handler0,2739622,13192200,False,,7376949.roundup,slurm,,2237082,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,2.5kb,30.0,15.0,black,true,SR,Midpoint,,H3K4me1 H3K27ac,yes,descend,mean,2.5kb,0.0,0.0,kmeans,3,,no,"plot, heatmap and colorbar",distance from Ascl1 peak center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff0be55ab310c9c0'}]",1,png,true,false,yes,32.0,,30748407.0,1466159606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 10:33:41.890019,37946,13.0
2016-06-17 10:09:27.056427,slurm_normal,1466158192.0,0,1.0,main_w1_handler1,2739622,13192064,False,,7376811.roundup,slurm,,2140834,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,1kb,50.0,20.0,black,true,Self-Renewing Specific Ascl1 Peaks,Midpoint,,H3K4me1 H3K27ac,yes,descend,mean,1kb,0.0,0.0,kmeans,2,,no,"plot, heatmap and colorbar",distance from Ascl1 peak center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bb53ecd3a7f0dff'}]",1,png,true,false,yes,32.0,,30748407.0,1466158179.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 10:09:55.528034,37946,13.0
2016-09-07 23:08:16.122151,slurm_normal,1473289728.0,0,1.0,main_w3_handler1,2778213,13802182,False,,8022600.roundup,slurm,,1045267,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,TES,25.0,7.5,black,false,Oct4 G1 peaks,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf9f2dcf8b49fd03'}]",1,png,false,false,yes,32.0,,31779472.0,1473289713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-07 23:08:52.789542,51642,15.0
2016-06-17 10:15:27.761277,slurm_normal,1466158552.0,0,1.0,main_w1_handler1,2739622,13192077,False,,7376825.roundup,slurm,,2140834,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,2.5kb,20.0,15.0,black,true,SR,Midpoint,,H3K4me1 H3K27ac,yes,descend,mean,2.5kb,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from Ascl1 peak center (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bb53ecd3a7f0dff'}]",1,png,true,false,yes,32.0,,30748407.0,1466158541.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 10:15:53.140616,37946,11.0
2016-09-08 02:35:29.529147,slurm_normal,1473302173.0,0,1.0,main_w4_handler0,2648948,13802854,False,,8023378.roundup,slurm,,13720815,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51711cafeb3715060'}]",0,,,,no,32.0,,32803902.0,1473302142.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 02:36:15.075490,81516,31.0
2016-09-08 03:24:01.725644,slurm_normal,1473305071.0,0,1.0,main_w3_handler1,2776915,13803059,False,,8023617.roundup,slurm,,1010761,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdc1b048fac9f5c6'}]",0,,,,no,32.0,,31745742.0,1473305053.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 03:24:33.440794,65128,18.0
2016-09-08 03:24:31.490387,slurm_normal,1473305102.0,0,1.0,main_w3_handler0,2776915,13803062,False,,8023620.roundup,slurm,,1531357,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccbbda7911bfbdd0'}]",0,,,,no,32.0,,31745742.0,1473305086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 03:25:03.448554,65128,16.0
2016-09-08 05:14:44.224853,slurm_normal,1473311718.0,0,1.0,main_w3_handler0,2813000,13803478,False,,8024000.roundup,slurm,,23601,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,7.8209,3.0097,black,false,,TSS,,,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,genes,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512cff530933d944e'}]",0,,,,no,32.0,,31721770.0,1473311701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:15:21.435458,65191,17.0
2016-09-08 01:46:48.912074,slurm_normal,1473299244.0,0,1.0,main_w4_handler1,2648948,13802671,False,,8023180.roundup,slurm,,22154810,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,true,,TSS,,MMC_digitonin MMC_NP40,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b942ef83b782ac6'}]",0,,,,no,32.0,,32803902.0,1473299222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 01:47:28.263116,81516,22.0
2016-09-08 05:38:48.813691,slurm_normal,1473313172.0,0,1.0,main_w3_handler0,2813000,13803527,False,,8024052.roundup,slurm,,817157,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,25.0,7.5,black,false,,TSS,,,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,GRO seq,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a509a3334e102a5c'}]",0,,,,no,32.0,,31721770.0,1473313162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:39:34.431618,65191,10.0
2016-09-08 08:49:24.119890,slurm_normal,1473324661.0,0,1.0,main_w4_handler0,2776129,13804281,False,,8024810.roundup,slurm,,8141925,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,white,false,,TSS,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58fae15a715bc832c'}]",1,png,false,false,yes,32.0,,31725443.0,1473324582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 08:51:04.037978,87810,79.0
2016-09-08 05:10:31.070675,slurm_normal,1473311449.0,0,1.0,main_w4_handler1,2813000,13803466,False,,8023987.roundup,slurm,,23601,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,15.0086,6.0094,black,false,,TSS,,,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,genes,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512cff530933d944e'}]",0,,,,no,32.0,,31721770.0,1473311441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:10:51.376146,65191,8.0
2016-09-08 05:12:59.859593,slurm_normal,1473311622.0,0,1.0,main_w4_handler1,2813000,13803471,False,,8023993.roundup,slurm,,23601,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,10.0034,5.0095,black,false,,TSS,,,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,genes,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512cff530933d944e'}]",0,,,,no,32.0,,31721770.0,1473311598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:13:44.159731,65191,24.0
2016-09-08 09:11:39.641263,slurm_normal,1473325974.0,0,1.0,main_w3_handler1,2813000,13804405,False,,8024929.roundup,slurm,,9780,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d20603d08a117c2'}]",0,,,,no,32.0,,31721770.0,1473325934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:12:56.278434,65191,40.0
2016-09-08 05:47:03.844409,slurm_normal,1473313647.0,0,1.0,main_w4_handler0,2813000,13803540,False,,8024065.roundup,slurm,,817157,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,25.0,7.5,black,false,,TSS,BRwEnwG BRwEn BR,E2+ E2- EtOH+ EtOH-,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,GRO seq,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a509a3334e102a5c'}]",0,,,,no,32.0,,31721770.0,1473313637.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:47:29.915534,65191,10.0
2016-09-08 05:45:38.965768,slurm_normal,1473313562.0,0,1.0,main_w4_handler1,2813000,13803538,False,,8024063.roundup,slurm,,817157,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,25.0,7.5,black,false,,TSS,BR BRwEn BRwEnwG,E2+ E2- EtOH+ EtOH-,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,GRO seq,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a509a3334e102a5c'}]",0,,,,no,32.0,,31721770.0,1473313552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:46:05.638624,65191,10.0
2016-09-08 05:40:54.654498,slurm_normal,1473313280.0,0,1.0,main_w4_handler0,2813000,13803529,False,,8024053.roundup,slurm,,817157,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,E,25.0,7.5,black,false,,TSS,,,yes,descend,mean,S,1.0,,,,,yes,"plot, heatmap and colorbar",BR,GRO seq,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a509a3334e102a5c'}]",0,,,,no,32.0,,31721770.0,1473313271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 05:41:23.096284,65191,9.0
2016-06-17 20:45:29.030422,slurm_normal,1466196376.0,0,1.0,main_w2_handler0,2731389,13196011,False,,7380631.roundup,slurm,,36975681,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f7cd430da051899'}]",0,,,,no,32.0,,30717330.0,1466196339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 20:46:20.161637,85659,37.0
2016-09-08 09:25:16.278536,slurm_normal,1473326861.0,0,1.0,main_w3_handler0,2776129,13804485,False,,8025019.roundup,slurm,,8067145,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,white,false,,TSS,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56332a091283d3e0c'}]",1,png,false,false,yes,32.0,,31725443.0,1473326835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:27:45.290051,87810,26.0
2016-09-08 10:20:16.738430,slurm_normal,1473330101.0,0,1.0,main_w4_handler0,2813000,13804913,False,,8025500.roundup,slurm,,568941,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b565e43805af0be3d6'}]",0,,,,no,32.0,,31721770.0,1473330067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 10:21:44.054768,65191,34.0
2016-09-08 09:41:22.979144,slurm_normal,1473327748.0,0,1.0,main_w3_handler1,2813000,13804558,False,,8025082.roundup,slurm,,15083,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b580cabc8008a60ab9'}]",0,,,,no,32.0,,31721770.0,1473327720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:42:35.639916,65191,28.0
2016-06-17 19:40:24.489648,slurm_normal,1466192457.0,0,1.0,main_w1_handler0,2731389,13195394,False,,7380030.roundup,slurm,,13376758,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6b271966f046352'}]",0,,,,no,32.0,,30717330.0,1466192436.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 19:40:59.908278,85659,21.0
2016-09-08 08:37:03.053992,slurm_normal,1473323856.0,0,1.0,main_w3_handler0,2767074,13804198,False,,8024716.roundup,slurm,,136255,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Reds,,25.0,7.5,black,false,,,,,yes,no,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a5dbd70f48320c1'}]",0,,,,no,32.0,,32835360.0,1473323839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 08:37:37.848950,10553,17.0
2016-09-08 09:04:47.606220,slurm_normal,1473326010.0,0,1.0,main_w3_handler0,2813000,13804367,False,,8024935.roundup,slurm,,251126,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fcdcd023ba920a3f'}]",0,,,,no,32.0,,31721770.0,1473325974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:13:34.018478,65191,36.0
2016-09-08 09:14:10.023569,slurm_normal,1473326101.0,0,1.0,main_w3_handler1,2813000,13804415,False,,8024942.roundup,slurm,,12671,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bdbef42b9ef5f62'}]",0,,,,no,32.0,,31721770.0,1473326085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:15:03.811568,65191,16.0
2016-09-08 10:06:05.401081,slurm_normal,1473329219.0,0,1.0,main_w3_handler0,2813000,13804833,False,,8025376.roundup,slurm,,352359,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50a59690b05a01cfe'}]",0,,,,no,32.0,,31721770.0,1473329208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 10:07:01.284957,65191,11.0
2016-09-08 09:21:34.797230,slurm_normal,1473326521.0,0,1.0,main_w3_handler1,2776129,13804468,False,,8024976.roundup,slurm,,6545600,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,white,false,,TSS,,,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b502e9fb97d7994ecc'}]",1,png,false,false,yes,32.0,,31725443.0,1473326507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:22:04.565580,87810,14.0
2016-09-08 10:13:50.117152,slurm_normal,1473329703.0,0,1.0,main_w4_handler0,2813000,13804876,False,,8025437.roundup,slurm,,291876,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e26f0d2b5073123d'}]",0,,,,no,32.0,,31721770.0,1473329662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 10:15:06.096624,65191,41.0
2016-09-08 09:42:12.591143,slurm_normal,1473327886.0,0,1.0,main_w4_handler1,2776129,13804563,False,,8025101.roundup,slurm,,8815534,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,white,false,,TSS,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55238fd5829c577ca'}]",1,png,false,false,yes,32.0,,31725443.0,1473327843.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:44:54.020933,87810,43.0
2016-09-08 09:48:59.685840,slurm_normal,1473328216.0,0,1.0,main_w4_handler0,2813000,13804659,False,,8025166.roundup,slurm,,195273,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Greens,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,1.0,,1.0,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579069635fe80959d'}]",0,,,,no,32.0,,31721770.0,1473328198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 09:50:25.891790,65191,18.0
2016-06-17 19:57:38.540255,slurm_normal,1466193501.0,0,1.0,main_w2_handler0,2731389,13195543,False,,7380170.roundup,slurm,,17512210,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,RdYlBu,TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54dc3b51453b7efd6'}]",0,,,,no,32.0,,30717330.0,1466193476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-06-17 19:58:28.082722,85659,25.0
2016-09-08 08:50:38.460075,slurm_normal,1473324703.0,0,1.0,main_w4_handler0,2776129,13804288,False,,8024824.roundup,slurm,,7177681,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,mean,Blues,TES,25.0,7.5,white,false,,TSS,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55063118d82382a32'}]",1,png,false,false,yes,32.0,,31725443.0,1473324681.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.2.3.0,2.2.3.0,,2016-09-08 08:51:46.760716,87810,22.0
