create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB1,inputB10,inputB10_filetype,inputB11,inputB11_filetype,inputB12,inputB12_filetype,inputB13,inputB13_filetype,inputB14,inputB14_filetype,inputB15,inputB15_filetype,inputB16,inputB16_filetype,inputB17,inputB17_filetype,inputB1_filetype,inputB2,inputB2_filetype,inputB3,inputB3_filetype,inputB4,inputB4_filetype,inputB5,inputB5_filetype,inputB6,inputB6_filetype,inputB7,inputB7_filetype,inputB8,inputB8_filetype,inputB9,inputB9_filetype,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.d,parameters.dbkey,parameters.hist,parameters.inputA.values,parameters.inputA|__identifier__,parameters.inputB.values,parameters.split,parameters.strandedness,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-11-03 07:35:33.490706,slurm_normal,1509694859.0,0,,1.0,main_w4_handler0,3307637,17313631,False,,11213,bed,36403516,36403516,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373597,slurm,,132112168.0,corral-repl,,"""704f8174c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044617}]","""false""","""false""",32.0,,,1509694850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:41:08.767554,58799.0,9.0
2017-11-03 07:34:35.357161,slurm_normal,1509694568.0,0,,1.0,main_w4_handler1,3307637,17313616,False,,11213,bed,70723869,70723869,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373546,slurm,,132112168.0,corral-repl,,"""6b608b18c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044603}]","""false""","""false""",32.0,,,1509694559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:36:21.415924,58799.0,9.0
2017-11-03 07:34:56.773005,slurm_normal,1509695139.0,0,,1.0,main_w4_handler1,3307637,17313621,False,,11213,bed,44151545,44151545,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373650,slurm,,132112168.0,corral-repl,,"""6ce6fe22c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044608}]","""false""","""false""",32.0,,,1509695132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:45:48.553271,58799.0,7.0
2017-11-03 06:36:55.233955,slurm_normal,1509691185.0,0,,1.0,main_w4_handler1,3307637,17312899,False,,11213,bed,53899818,53899818,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11372720,slurm,,132112168.0,corral-repl,,"""146c03dac06111e787a0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039977}]","""false""","""false""",32.0,,,1509691177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 06:39:50.374742,58799.0,8.0
2017-11-03 08:26:06.445730,slurm_normal,1509697630.0,0,,1.0,main_w4_handler1,3307637,17313930,False,,11213,bed,1717093,1717093,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373909,slurm,,132112168.0,corral-repl,,"""68d430f0c07011e79526005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045191}]","""false""","""false""",32.0,,,1509697625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 08:27:17.146602,58799.0,5.0
2017-11-03 08:27:10.246450,slurm_normal,1509697721.0,0,,1.0,main_w4_handler1,3307637,17313956,False,,11213,bed,1370265,1370265,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373929,slurm,,132112168.0,corral-repl,,"""6e041d1ac07011e79526005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045206}]","""false""","""false""",32.0,,,1509697715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 08:28:45.731480,58799.0,6.0
2017-11-03 08:27:17.118225,slurm_normal,1509697735.0,0,,1.0,main_w4_handler1,3307637,17313957,False,,11213,bed,1764089,1764089,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373931,slurm,,132112168.0,corral-repl,,"""6e4cde1ac07011e79526005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32045207}]","""false""","""false""",32.0,,,1509697729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 08:29:02.418182,58799.0,6.0
2017-11-03 06:36:23.950561,slurm_normal,1509691425.0,0,,1.0,main_w4_handler0,3307637,17312850,False,,11213,bed,75272254,75272254,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11372777,slurm,,132112168.0,corral-repl,,"""133fab9cc06111e787a0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039974}]","""false""","""false""",32.0,,,1509691415.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 06:43:55.776861,58799.0,10.0
2017-11-03 07:37:05.575339,slurm_normal,1509695013.0,0,,1.0,main_w3_handler0,3307637,17313663,False,,11213,bed,86706844,86706844,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373624,slurm,,132112168.0,corral-repl,,"""7a4efe16c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044648}]","""false""","""false""",32.0,,,1509695003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:43:43.196998,58799.0,10.0
2017-11-03 02:43:15.350654,slurm_normal,1509677027.0,0,,1.0,main_w3_handler0,3307637,17311431,False,,11213,bed,38764790,38764790,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371163,slurm,,132112168.0,corral-repl,,"""bb727af4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039879}]","""false""","""false""",32.0,,,1509677019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:43:51.456980,58799.0,8.0
2017-11-03 02:43:57.458578,slurm_normal,1509677079.0,0,,1.0,main_w3_handler1,3307637,17311440,False,,11213,bed,31841666,31841666,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371172,slurm,,132112168.0,corral-repl,,"""be1b0a14c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039889}]","""false""","""false""",32.0,,,1509677072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:44:46.287743,58799.0,7.0
2017-11-03 02:45:07.216557,slurm_normal,1509677240.0,0,,1.0,main_w4_handler1,3307637,17311464,False,,11213,bed,56902837,56902837,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371209,slurm,,132112168.0,corral-repl,,"""c26c4740c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039906}]","""false""","""false""",32.0,,,1509677231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:47:28.970247,58799.0,9.0
2017-11-03 02:43:52.564780,slurm_normal,1509677082.0,0,,1.0,main_w3_handler0,3307637,17311439,False,,11213,bed,42271556,42271556,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371173,slurm,,132112168.0,corral-repl,,"""bd97ada4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039888}]","""false""","""false""",32.0,,,1509677074.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:44:45.015464,58799.0,8.0
2017-11-03 06:39:10.385327,slurm_normal,1509692359.0,0,,1.0,main_w4_handler1,3307637,17313023,False,,11213,bed,60865822,60865822,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373052,slurm,,132112168.0,corral-repl,,"""18b9019ac06111e787a0005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039993}]","""false""","""false""",32.0,,,1509692351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 06:59:25.751483,58799.0,8.0
2017-11-03 02:44:12.913882,slurm_normal,1509677114.0,0,,1.0,main_w4_handler0,3307637,17311451,False,,11213,bed,43882036,43882036,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371178,slurm,,132112168.0,corral-repl,,"""bf2b59f4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039892}]","""false""","""false""",32.0,,,1509677102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:45:22.593737,58799.0,12.0
2017-11-03 06:26:16.324989,slurm_normal,1509690426.0,0,,1.0,main_w4_handler0,3307637,17312623,False,,11213,bed,29659639,29659639,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11372548,slurm,,132112168.0,corral-repl,,"""088bebfec05f11e7b95e005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039957}]","""false""","""false""",32.0,,,1509690419.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 06:27:15.735744,58799.0,7.0
2017-11-03 02:44:30.853149,slurm_normal,1509677109.0,0,,1.0,main_w4_handler1,3307637,17311455,False,,11213,bed,43630898,43630898,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371177,slurm,,132112168.0,corral-repl,,"""c05ad4a8c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039896}]","""false""","""false""",32.0,,,1509677101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:45:15.297497,58799.0,8.0
2017-11-03 07:37:20.227097,slurm_normal,1509694749.0,0,,1.0,main_w3_handler1,3307637,17313671,False,,11213,bed,82283217,82283217,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373578,slurm,,132112168.0,corral-repl,,"""7c90f49ac06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044655}]","""false""","""false""",32.0,,,1509694740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:39:11.089580,58799.0,9.0
2017-11-03 07:37:39.375504,slurm_normal,1509694825.0,0,,1.0,main_w3_handler1,3307637,17313684,False,,11213,bed,13990288,13990288,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373593,slurm,,132112168.0,corral-repl,,"""80957516c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044667}]","""false""","""false""",32.0,,,1509694818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:40:27.562873,58799.0,7.0
2017-11-03 02:43:21.393425,slurm_normal,1509677051.0,0,,1.0,main_w4_handler1,3307637,17311432,False,,11213,bed,50981482,50981482,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371165,slurm,,132112168.0,corral-repl,,"""bbbc7aaac04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039880}]","""false""","""false""",32.0,,,1509677042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:44:15.727207,58799.0,9.0
2017-11-03 07:35:14.882575,slurm_normal,1509694793.0,0,,1.0,main_w4_handler0,3307637,17313627,False,,11213,bed,38241890,38241890,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373585,slurm,,132112168.0,corral-repl,,"""6e91acb8c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044613}]","""false""","""false""",32.0,,,1509694784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:40:04.359024,58799.0,9.0
2017-11-03 02:43:29.102798,slurm_normal,1509677053.0,0,,1.0,main_w4_handler1,3307637,17311434,False,,11213,bed,44039822,44039822,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371166,slurm,,132112168.0,corral-repl,,"""bc4085d4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039882}]","""false""","""false""",32.0,,,1509677045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:44:21.169402,58799.0,8.0
2017-11-03 02:44:02.116529,slurm_normal,1509677110.0,0,,1.0,main_w4_handler1,3307637,17311444,False,,11213,bed,42163662,42163662,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371175,slurm,,132112168.0,corral-repl,,"""be92430ec04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039890}]","""false""","""false""",32.0,,,1509677101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:45:16.183924,58799.0,9.0
2017-11-03 02:44:47.689148,slurm_normal,1509677156.0,0,,1.0,main_w4_handler1,3307637,17311459,False,,11213,bed,35404142,35404142,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371189,slurm,,132112168.0,corral-repl,,"""c148d7fcc04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039902}]","""false""","""false""",32.0,,,1509677148.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:46:02.801672,58799.0,8.0
2017-11-03 07:35:29.200852,slurm_normal,1509694842.0,0,,1.0,main_w4_handler0,3307637,17313630,False,,11213,bed,47386233,47386233,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373596,slurm,,132112168.0,corral-repl,,"""6ff53ad4c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044616}]","""false""","""false""",32.0,,,1509694834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:40:50.109658,58799.0,8.0
2017-11-03 07:36:56.714674,slurm_normal,1509695110.0,0,,1.0,main_w4_handler0,3307637,17313661,False,,11213,bed,13165588,13165588,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373644,slurm,,132112168.0,corral-repl,,"""79b91beec06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044646}]","""false""","""false""",32.0,,,1509695103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:45:17.697113,58799.0,7.0
2017-11-03 02:44:20.555095,slurm_normal,1509677168.0,0,,1.0,main_w4_handler0,3307637,17311453,False,,11213,bed,42850819,42850819,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371193,slurm,,132112168.0,corral-repl,,"""bfc46eb4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039894}]","""false""","""false""",32.0,,,1509677160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:46:14.123929,58799.0,8.0
2017-11-03 02:43:36.359667,slurm_normal,1509677047.0,0,,1.0,main_w3_handler1,3307637,17311435,False,,11213,bed,44700233,44700233,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371164,slurm,,132112168.0,corral-repl,,"""bc82fb30c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039883}]","""false""","""false""",32.0,,,1509677038.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:44:15.553982,58799.0,9.0
2017-11-03 02:44:17.659557,slurm_normal,1509677141.0,0,,1.0,main_w4_handler0,3307637,17311452,False,,11213,bed,47953961,47953961,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371184,slurm,,132112168.0,corral-repl,,"""bf783e68c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039893}]","""false""","""false""",32.0,,,1509677133.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:45:46.215764,58799.0,8.0
2017-11-03 02:44:57.089419,slurm_normal,1509677199.0,0,,1.0,main_w3_handler1,3307637,17311461,False,,11213,bed,64221764,64221764,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371201,slurm,,132112168.0,corral-repl,,"""c1d0173ac04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039904}]","""false""","""false""",32.0,,,1509677191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:46:49.003231,58799.0,8.0
2017-11-03 07:34:52.608376,slurm_normal,1509694618.0,0,,1.0,main_w3_handler1,3307637,17313620,False,,11213,bed,42628631,42628631,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11373555,slurm,,132112168.0,corral-repl,,"""6c9d6e88c06911e79e97005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32044607}]","""false""","""false""",32.0,,,1509694610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 07:37:03.845570,58799.0,8.0
2017-11-03 02:44:07.703870,slurm_normal,1509677138.0,0,,1.0,main_w3_handler1,3307637,17311448,False,,11213,bed,48459190,48459190,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371182,slurm,,132112168.0,corral-repl,,"""beda4320c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039891}]","""false""","""false""",32.0,,,1509677130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:45:50.375488,58799.0,8.0
2017-11-03 02:44:25.182190,slurm_normal,1509677106.0,0,,1.0,main_w3_handler0,3307637,17311454,False,,11213,bed,53629505,53629505,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371174,slurm,,132112168.0,corral-repl,,"""c0141112c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039895}]","""false""","""false""",32.0,,,1509677098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:45:11.956884,58799.0,8.0
2017-11-03 02:44:44.121202,slurm_normal,1509677202.0,0,,1.0,main_w4_handler0,3307637,17311458,False,,11213,bed,38832959,38832959,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371202,slurm,,132112168.0,corral-repl,,"""c108d1d4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039901}]","""false""","""false""",32.0,,,1509677194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:46:48.536438,58799.0,8.0
2017-11-03 02:45:02.094806,slurm_normal,1509677218.0,0,,1.0,main_w4_handler1,3307637,17311462,False,,11213,bed,41119355,41119355,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371206,slurm,,132112168.0,corral-repl,,"""c2208fe4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039905}]","""false""","""false""",32.0,,,1509677207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:47:07.104391,58799.0,11.0
2017-11-03 02:43:43.920055,slurm_normal,1509677076.0,0,,1.0,main_w4_handler0,3307637,17311437,False,,11213,bed,43569206,43569206,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371170,slurm,,132112168.0,corral-repl,,"""bd007ca4c04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039885}]","""false""","""false""",32.0,,,1509677068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:44:43.050542,58799.0,8.0
2017-11-03 02:44:35.787252,slurm_normal,1509677199.0,0,,1.0,main_w4_handler0,3307637,17311456,False,,11213,bed,36101450,36101450,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,bam,11371200,slurm,,132112168.0,corral-repl,,"""c0983fdcc04011e79fc0005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""true""","""?""","""false""","[{'src': 'hda', 'id': 32013675}]",,"[{'src': 'hda', 'id': 32039897}]","""false""","""false""",32.0,,,1509677191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed/2.26.0.0,2.26.0.0,,2017-11-03 02:46:46.102309,58799.0,8.0
