bgzip,bgzip_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bgzip,parameters.bgzip.values,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
51468,bgzip,8.0,len,2017-06-26 21:16:19.346676,slurm_normal,1498511789.0,0.0,,1.0,main_w4_handler0,3172232,16192845,False,,157648,vcf,10269090.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30167501}]","""/galaxy-repl/main/files/020/421/dataset_20421334.dat""","""?""",,"[{'src': 'hda', 'id': 30167351}]",32.0,,38921053,1498511785.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-06-26 21:16:32.666786,108180,4.0
824,bgzip,8.0,len,2017-06-27 15:14:30.083595,slurm_normal,1498576530.0,0.0,,1.0,main_w4_handler0,3172232,16201006,False,,2486,vcf,10276984.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30181528}]","""/galaxy-repl/main/files/020/421/dataset_20421334.dat""","""?""",,"[{'src': 'hda', 'id': 30181106}]",32.0,,38921053,1498576499.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-06-27 15:15:46.541044,108180,31.0
8771,bgzip,,,2017-07-02 08:48:00.870359,slurm_normal,1498985379.0,0.0,,1.0,main_w3_handler0,3179068,16240880,False,,53349,vcf,10316395.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30262537}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30262525}]",32.0,,37895113,1498985375.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-07-02 08:50:12.839574,50395,4.0
1059627,bgzip,,,2017-07-12 07:50:24.882086,slurm_normal,1499845838.0,0.0,,1.0,main_w3_handler1,3186126,16317396,False,,6337705,vcf,10384301.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30451497}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30450484}]",32.0,,39229711,1499845834.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-07-12 07:50:41.934981,35253,4.0
25031,bgzip,,,2017-12-15 10:14:37.464236,slurm_normal,1513332895.0,0.0,,1.0,main_w3_handler0,3366664,17815963,False,,101720,vcf,11884629,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32945861}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945593}]",32.0,,42674785,1513332890.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 10:14:57.965465,118694,5.0
25030,bgzip,,,2017-12-15 10:14:35.917482,slurm_normal,1513332892.0,0.0,,1.0,main_w4_handler0,3366674,17815962,False,,101720,vcf,11884628,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32945857}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945592}]",32.0,,42674778,1513332887.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 10:14:55.231663,118692,5.0
25031,bgzip,,,2017-12-15 10:14:33.257826,slurm_normal,1513332886.0,0.0,,1.0,main_w4_handler0,3366662,17815960,False,,101720,vcf,11884626,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32945856}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945590}]",32.0,,42675375,1513332880.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 10:14:48.920279,57789,6.0
25034,bgzip,,,2017-12-15 10:14:39.372798,slurm_normal,1513332895.0,0.0,,1.0,main_w4_handler0,3366676,17815964,False,,101720,vcf,11884630,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32945860}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945598}]",32.0,,42674783,1513332890.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 10:14:57.474384,118693,5.0
25031,bgzip,,,2017-12-15 10:14:43.136405,slurm_normal,1513332896.0,0.0,,1.0,main_w3_handler1,3366634,17815965,False,,101720,vcf,11884631,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32945865}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945595}]",32.0,,42674769,1513332892.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 10:14:57.798978,118691,4.0
25032,bgzip,,,2017-12-15 10:15:20.602200,slurm_normal,1513332936.0,0.0,,1.0,main_w4_handler0,3366665,17815973,False,,101720,vcf,11884638,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32945876}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32945596}]",32.0,,42674985,1513332930.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 10:15:38.662209,118695,6.0
8765,bgzip,35.0,len,2017-07-27 19:45:40.712859,slurm_normal,1501184751.0,0.0,,1.0,main_w3_handler1,3200346,16437227,False,,108777,vcf,10504956.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30643373}]","""/galaxy-repl/main/files/020/726/dataset_20726245.dat""","""?""",,"[{'src': 'hda', 'id': 30643328}]",32.0,,39527008,1501184746.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-07-27 19:45:55.274026,109295,5.0
8765,bgzip,35.0,len,2017-07-27 19:44:59.760586,slurm_normal,1501184711.0,0.0,,1.0,main_w3_handler1,3200346,16437221,False,,108777,vcf,10504950.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30643365}]","""/galaxy-repl/main/files/020/726/dataset_20726245.dat""","""?""",,"[{'src': 'hda', 'id': 30643328}]",32.0,,39527008,1501184707.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-07-27 19:45:14.272706,109295,4.0
27026,bgzip,,,2017-07-31 21:29:25.727197,slurm_normal,1501536577.0,0.0,,1.0,main_w4_handler0,3208061,16473635,False,,95680,vcf,10541931.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30705330}]","""/galaxy-repl/localdata/chrom/pseuAeru.len""","""pseuAeru""",,"[{'src': 'hda', 'id': 30705306}]",32.0,,39621842,1501536574.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-07-31 21:29:41.513535,109618,3.0
1238,bgzip,,,2017-12-15 11:05:02.864799,slurm_normal,1513335915.0,0.0,,1.0,main_w3_handler1,3366897,17816849,False,,4866,vcf,11885047,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32947287}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32946143}]",32.0,,42678738,1513335911.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 11:05:17.499924,92079,4.0
104750,bgzip,,,2017-11-12 00:15:08.893275,slurm_normal,1510445714.0,0.0,,1.0,main_w4_handler0,3312195,17422043,False,,695393,vcf,11482901,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32253051}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32253040}]",32.0,,41922529,1510445710.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-11-12 00:15:15.235537,114672,4.0
42927209,bgzip,,,2017-11-13 11:51:42.470384,slurm_normal,1510573910.0,0.0,,1.0,main_w4_handler1,2792401,17436776,False,,263597532,vcf,11495414,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32280116}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32279622}]",32.0,,41914672,1510573905.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-11-13 11:51:52.135655,88508,5.0
36432,bgzip,,,2017-12-15 23:36:18.088549,slurm_normal,1513380993.0,0.0,,1.0,main_w4_handler1,3367396,17823000,False,,156471,vcf,11891585,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32957974}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/eschColi_K12.len""","""eschColi_K12""",,"[{'src': 'hda', 'id': 32957570}]",32.0,,42687555,1513380989.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-15 23:36:35.812574,105862,4.0
83711,bgzip,,,2017-08-20 04:38:23.638905,slurm_normal,1503203917.0,0.0,,1.0,main_w4_handler0,3227073,16615940,False,,482926,vcf,10687724.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 30925813}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 30925728}]",32.0,,39969189,1503203913.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-08-20 04:38:38.313250,100358,4.0
9887665,bgzip,,,2017-11-16 18:31:29.881155,slurm_normal,1510857120.0,0.0,,1.0,main_w4_handler0,3318794,17485260,False,,66101421,vcf,11543083,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32361617}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",,"[{'src': 'hda', 'id': 32360590}]",32.0,,41894749,1510857114.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-11-16 18:32:07.581632,60244,6.0
27283,bgzip,,,2017-11-17 11:31:54.343537,slurm_normal,1510918325.0,0.0,,1.0,main_w3_handler1,3327734,17492279,False,,449770,vcf,11550737,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32371638}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32371623}]",32.0,,42040719,1510918319.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-11-17 11:32:07.911595,116351,6.0
35326,bgzip,,,2017-08-26 19:23:50.792535,slurm_normal,1503775441.0,0.0,,1.0,main_w3_handler0,3209350,16665447,False,,222882,vcf,10737867.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31002971}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 30990119}]",32.0,,40091442,1503775438.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-08-26 19:24:05.496054,110602,3.0
169105,bgzip,,,2017-12-16 13:18:46.109766,slurm_normal,1513430336.0,0.0,,1.0,main_w3_handler0,3364444,17825124,False,,1185336,vcf,11898188,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32964366}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32964308}]",32.0,,41933804,1513430333.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-16 13:18:59.187402,82859,3.0
171674,bgzip,,,2017-12-16 22:09:09.315337,slurm_normal,1513462162.0,0.0,,1.0,main_w3_handler0,3360801,17827007,False,,1193675,vcf,11900502,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32967293}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32850549}]",32.0,,41777505,1513462158.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-16 22:09:23.793689,115366,4.0
29134,bgzip,,,2017-09-05 08:14:21.955301,slurm_normal,1504599275.0,0.0,,1.0,main_w3_handler0,3176330,16735374,False,,104236,vcf,10804178.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31107848}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 31107841}]",32.0,,38990596,1504599272.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-09-05 08:14:37.726465,108358,3.0
4678108,bgzip,,,2017-12-17 06:56:13.513654,slurm_normal,1513493783.0,0.0,,1.0,main_w3_handler0,3364904,17827996,False,,18825238,vcf,11901538,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32968692}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32968673}]",32.0,,42706685,1513493780.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-17 06:56:25.550994,118275,3.0
297721,bgzip,,,2017-12-17 11:08:18.457943,slurm_normal,1513508914.0,0.0,,1.0,main_w4_handler1,3368202,17829391,False,,1834522,vcf,11902528,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32970957}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32970828}]",32.0,,42691595,1513508910.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-17 11:08:36.781811,118730,4.0
6447,bgzip,,,2017-12-17 11:21:19.709889,slurm_normal,1513509695.0,0.0,,1.0,main_w4_handler1,3334159,17829464,False,,19516,vcf,11902613,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32971049}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32455714}]",32.0,,41043893,1513509691.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-17 11:21:36.055535,112791,4.0
113568,bgzip,,,2017-09-10 05:05:39.457745,slurm_normal,1505019959.0,0.0,,1.0,main_w3_handler1,3247661,16780883,False,,1387014,vcf,10849250.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31173643}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 31173529}]",32.0,,40370891,1505019955.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-09-10 05:06:02.489662,111169,4.0
3160834,bgzip,,,2017-09-12 16:35:36.581069,slurm_normal,1505234150.0,0.0,,1.0,main_w4_handler0,2120977,16796910,False,,16517384,vcf,10865779.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31199056}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 17575315}]",32.0,,40433252,1505234147.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-09-12 16:35:53.540757,55366,3.0
176650,bgzip,,,2017-12-17 13:10:39.691494,slurm_normal,1513516258.0,0.0,,1.0,main_w4_handler1,3360678,17829829,False,,1323921,vcf,11903123,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32971520}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32885234}]",32.0,,42429685,1513516254.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-17 13:11:00.526748,116583,4.0
3156406,bgzip,,,2017-09-22 03:28:16.497397,slurm_normal,1506050915.0,0.0,,1.0,main_w3_handler0,3261190,16895511,False,,19045115,vcf,10964307.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31361462}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""",,"[{'src': 'hda', 'id': 31360878}]",32.0,,39069255,1506050912.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-09-22 03:28:43.169671,108461,3.0
41277,bgzip,,,2017-12-18 06:07:23.780371,slurm_normal,1513577256.0,0.0,,1.0,main_w4_handler1,3342055,17834483,False,,200960,vcf,11908189,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32980432}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32573272}]",32.0,,42718354,1513577252.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-18 06:07:38.392140,77856,4.0
16570,bgzip,,,2017-11-29 21:52:09.100111,slurm_normal,1511992335.0,0.0,,1.0,main_w3_handler1,3343672,17642754,False,,336444,vcf,11702423,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32633930}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32632994}]",32.0,,41712987,1511992331.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-11-29 21:52:16.728769,112905,4.0
5400603,bgzip,,,2018-01-21 16:00:05.597685,slurm_normal,1516550419.0,0.0,,1.0,main_w3_handler1,3397637,18101268,False,,58611038,vcf,12181634,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33418452}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 33418355}]",32.0,,42940718,1516550415.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-01-21 16:00:20.104770,119263,4.0
97384,bgzip,,,2017-12-18 21:55:58.018505,slurm_normal,1513634169.0,0.0,,1.0,main_w3_handler1,3354605,17841961,False,,688113,vcf,11916245,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32993944}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 32993786}]",32.0,,42491337,1513634165.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-18 21:56:11.121855,118110,4.0
1088244,bgzip,1519.0,len,2017-12-19 07:28:26.402309,slurm_normal,1513668523.0,0.0,,1.0,main_w3_handler0,3369144,17844740,False,,10804508,vcf,11919099,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 32998120}]","""/galaxy-repl/main/files/022/817/dataset_22817254.dat""","""?""",,"[{'src': 'hda', 'id': 32994832}]",32.0,,42634039,1513668519.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-19 07:28:46.210708,96266,4.0
32387,bgzip,,,2018-02-20 19:55:20.856718,slurm_normal,1519156536.0,0.0,7680.0,1.0,main_w4_handler0,3417769,18451867,False,,111301,vcf,12546872,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33966883}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33966846}]",32.0,,44039410,1519156533.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-02-20 19:55:38.628771,57675,3.0
114652,bgzip,,,2018-03-03 01:53:15.254540,slurm_normal,1520042005.0,0.0,7680.0,1.0,main_w4_handler0,3414121,18588201,False,,451969,vcf,12683230,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34181218}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 34181207}]",32.0,,43679309,1520042002.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-03-03 01:53:27.341960,107086,3.0
6447,bgzip,,,2017-12-21 16:23:44.707654,slurm_normal,1513873444.0,0.0,,1.0,main_w4_handler0,3332337,17872032,False,,19516,vcf,11944497,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33039629}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 32423359}]",32.0,,42731626,1513873440.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-21 16:24:10.885648,112800,4.0
11654248,bgzip,,,2017-12-21 04:25:53.010135,slurm_normal,1513830362.0,0.0,,1.0,main_w4_handler1,3354792,17866660,False,,127361500,vcf,11938827,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33031046}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce11.len""","""ce11""",,"[{'src': 'hda', 'id': 33030932}]",32.0,,42601356,1513830358.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-21 04:26:03.541087,118073,4.0
639502,bgzip,,,2017-10-11 13:42:59.291450,slurm_normal,1507729388.0,0.0,,1.0,main_w3_handler0,3268362,17078189,False,,8361952,vcf,11134035.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31649831}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""gasAcu1""",,"[{'src': 'hda', 'id': 31649737}]",32.0,,41216486,1507729383.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-10-11 13:43:10.205874,112304,5.0
9030,bgzip,,,2017-10-11 14:55:54.051876,slurm_normal,1507733768.0,0.0,,1.0,main_w3_handler1,3142322,17079247,False,,44258,vcf,11134992.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31651313}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31651121}]",32.0,,41219431,1507733764.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-10-11 14:56:18.230163,23209,4.0
9041,bgzip,,,2018-02-25 14:50:09.231009,slurm_normal,1519570224.0,0.0,7680.0,1.0,main_w4_handler0,3434644,18512328,False,,38890,vcf,12608670,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34056333}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 34017412}]",32.0,,44001394,1519570220.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-02-25 14:50:28.160769,122228,4.0
55613,bgzip,,,2018-02-25 15:44:07.212077,slurm_normal,1519573457.0,0.0,7680.0,1.0,main_w3_handler0,3434644,18512739,False,,263536,vcf,12608894,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34056854}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 34056834}]",32.0,,44001394,1519573455.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-02-25 15:44:18.888933,122228,2.0
11654241,bgzip,82.0,len,2017-12-22 00:41:52.880120,slurm_normal,1513903327.0,0.0,,1.0,main_w4_handler0,3354792,17875732,False,,127361500,vcf,11948822,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33045719}]","""/galaxy-repl/main/files/022/863/dataset_22863697.dat""","""ce11""",,"[{'src': 'hda', 'id': 33045714}]",32.0,,42601356,1513903323.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-22 00:42:11.819329,118073,4.0
3166962138,bgzip,82.0,len,2017-12-22 03:53:49.191928,slurm_normal,1513914937.0,0.0,,1.0,main_w3_handler0,3354792,17876664,False,,17786154893,vcf,11949799,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33030603}]","""/galaxy-repl/main/files/022/863/dataset_22863697.dat""","""ce11""",,"[{'src': 'hda', 'id': 33012218}]",32.0,,42601356,1513914833.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-22 03:55:39.134504,118073,104.0
11654245,bgzip,82.0,len,2017-12-22 04:07:12.716194,slurm_normal,1513915640.0,0.0,,1.0,main_w3_handler1,3354792,17876699,False,,127361500,vcf,11949839,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33047213}]","""/galaxy-repl/main/files/022/863/dataset_22863697.dat""","""ce11""",,"[{'src': 'hda', 'id': 33047204}]",32.0,,42601356,1513915635.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-22 04:07:22.007465,118073,5.0
55852,bgzip,,,2017-10-16 08:53:41.886503,slurm_normal,1508144029.0,0.0,,1.0,main_w3_handler1,3288587,17109569,False,,394485,vcf,11166654.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31701296}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 31701003}]",32.0,,41309813,1508144026.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-10-16 08:53:52.399257,111721,3.0
10210860,bgzip,,,2018-01-23 16:30:09.794703,slurm_normal,1516725024.0,0.0,,1.0,main_w4_handler0,2680044,18135635,False,,71119169,vcf,12215218,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33466178}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19Patch10.len""","""hg19Patch10""",,"[{'src': 'hda', 'id': 33465398}]",32.0,,43367524,1516725019.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-01-23 16:30:26.282656,83147,5.0
19416897,bgzip,,,2017-10-18 15:48:44.508475,slurm_normal,1508341770.0,0.0,,1.0,main_w4_handler0,3291009,17133991,False,,158951598,vcf,11190805,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 31741484}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/arabidopsis.len""","""arabidopsis""",,"[{'src': 'hda', 'id': 31741458}]",32.0,,41358849,1508341765.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-10-18 15:49:41.390295,19930,5.0
98664,bgzip,,,2017-12-23 23:12:56.222500,slurm_normal,1514070791.0,0.0,,1.0,main_w4_handler0,3025031,17887717,False,,793607,vcf,11961293,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33069595}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33069497}]",32.0,,41954592,1514070788.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2017-12-23 23:13:14.663807,75552,3.0
176648,bgzip,,,2018-01-22 12:11:12.419005,slurm_normal,1516623089.0,0.0,,1.0,main_w3_handler1,3400572,18117963,False,,1323918,vcf,12197618,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 33439636}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33439603}]",32.0,,43343847,1516623084.0,ok,1023996.0,CONVERTER_vcf_to_tabix_0,1.0.0,,2018-01-22 12:11:30.924456,118881,5.0
