advanced_options|bed_regions,advanced_options|bed_regions_filetype,bed_regions,bed_regions_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_23|input_bam,input_bams_23|input_bam_filetype,input_bams_24|input_bam,input_bams_24|input_bam_filetype,input_bams_25|input_bam,input_bams_25|input_bam_filetype,input_bams_26|input_bam,input_bams_26|input_bam_filetype,input_bams_27|input_bam,input_bams_27|input_bam_filetype,input_bams_28|input_bam,input_bams_28|input_bam_filetype,input_bams_29|input_bam,input_bams_29|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_30|input_bam,input_bams_30|input_bam_filetype,input_bams_31|input_bam,input_bams_31|input_bam_filetype,input_bams_32|input_bam,input_bams_32|input_bam_filetype,input_bams_33|input_bam,input_bams_33|input_bam_filetype,input_bams_34|input_bam,input_bams_34|input_bam_filetype,input_bams_35|input_bam,input_bams_35|input_bam_filetype,input_bams_36|input_bam,input_bams_36|input_bam_filetype,input_bams_37|input_bam,input_bams_37|input_bam_filetype,input_bams_38|input_bam,input_bams_38|input_bam_filetype,input_bams_39|input_bam,input_bams_39|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_40|input_bam,input_bams_40|input_bam_filetype,input_bams_41|input_bam,input_bams_41|input_bam_filetype,input_bams_42|input_bam,input_bams_42|input_bam_filetype,input_bams_43|input_bam,input_bams_43|input_bam_filetype,input_bams_44|input_bam,input_bams_44|input_bam_filetype,input_bams_45|input_bam,input_bams_45|input_bam_filetype,input_bams_46|input_bam,input_bams_46|input_bam_filetype,input_bams_47|input_bam,input_bams_47|input_bam_filetype,input_bams_48|input_bam,input_bams_48|input_bam_filetype,input_bams_49|input_bam,input_bams_49|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_50|input_bam,input_bams_50|input_bam_filetype,input_bams_51|input_bam,input_bams_51|input_bam_filetype,input_bams_52|input_bam,input_bams_52|input_bam_filetype,input_bams_53|input_bam,input_bams_53|input_bam_filetype,input_bams_54|input_bam,input_bams_54|input_bam_filetype,input_bams_55|input_bam,input_bams_55|input_bam_filetype,input_bams_56|input_bam,input_bams_56|input_bam_filetype,input_bams_57|input_bam,input_bams_57|input_bam_filetype,input_bams_58|input_bam,input_bams_58|input_bam_filetype,input_bams_59|input_bam,input_bams_59|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_60|input_bam,input_bams_60|input_bam_filetype,input_bams_61|input_bam,input_bams_61|input_bam_filetype,input_bams_62|input_bam,input_bams_62|input_bam_filetype,input_bams_63|input_bam,input_bams_63|input_bam_filetype,input_bams_64|input_bam,input_bams_64|input_bam_filetype,input_bams_65|input_bam,input_bams_65|input_bam_filetype,input_bams_66|input_bam,input_bams_66|input_bam_filetype,input_bams_67|input_bam,input_bams_67|input_bam_filetype,input_bams_68|input_bam,input_bams_68|input_bam_filetype,input_bams_69|input_bam,input_bams_69|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_70|input_bam,input_bams_70|input_bam_filetype,input_bams_71|input_bam,input_bams_71|input_bam_filetype,input_bams_72|input_bam,input_bams_72|input_bam_filetype,input_bams_73|input_bam,input_bams_73|input_bam_filetype,input_bams_74|input_bam,input_bams_74|input_bam_filetype,input_bams_75|input_bam,input_bams_75|input_bam_filetype,input_bams_76|input_bam,input_bams_76|input_bam_filetype,input_bams_77|input_bam,input_bams_77|input_bam_filetype,input_bams_78|input_bam,input_bams_78|input_bam_filetype,input_bams_79|input_bam,input_bams_79|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_80|input_bam,input_bams_80|input_bam_filetype,input_bams_81|input_bam,input_bams_81|input_bam_filetype,input_bams_82|input_bam,input_bams_82|input_bam_filetype,input_bams_83|input_bam,input_bams_83|input_bam_filetype,input_bams_84|input_bam,input_bams_84|input_bam_filetype,input_bams_85|input_bam,input_bams_85|input_bam_filetype,input_bams_86|input_bam,input_bams_86|input_bam_filetype,input_bams_87|input_bam,input_bams_87|input_bam_filetype,input_bams_88|input_bam,input_bams_88|input_bam_filetype,input_bams_89|input_bam,input_bams_89|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_90|input_bam,input_bams_90|input_bam_filetype,input_bams_91|input_bam,input_bams_91|input_bam_filetype,input_bams_92|input_bam,input_bams_92|input_bam_filetype,input_bams_93|input_bam,input_bams_93|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coefficient_for_downgrading,parameters.advanced_options.disable_probabilistic_realignment,parameters.advanced_options.exclude_read_group.__current_case__,parameters.advanced_options.exclude_read_group.exclude_read_groups,parameters.advanced_options.extended_BAQ_computation,parameters.advanced_options.filter_by_flags.__current_case__,parameters.advanced_options.filter_by_flags.exclude_flags,parameters.advanced_options.filter_by_flags.filter_flags,parameters.advanced_options.filter_by_flags.require_flags,parameters.advanced_options.ignore_overlaps,parameters.advanced_options.limit_by_region.__current_case__,parameters.advanced_options.limit_by_region.bed_regions,parameters.advanced_options.limit_by_region.bed_regions.values,parameters.advanced_options.limit_by_region.limit_by_regions,parameters.advanced_options.limit_by_region.region_paste,parameters.advanced_options.max_reads_per_bam,parameters.advanced_options.minimum_base_quality,parameters.advanced_options.minimum_mapping_quality,parameters.advanced_options.region_string,parameters.advanced_options.skip_anomalous_read_pairs,parameters.chromInfo,parameters.dbkey,parameters.genotype_likelihood_computation_type.__current_case__,parameters.genotype_likelihood_computation_type.base_position_on_reads,parameters.genotype_likelihood_computation_type.genotype_likelihood_computation_type_selector,parameters.genotype_likelihood_computation_type.output_mapping_quality,parameters.input_bams_0|input_bam|__identifier__,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,reference_source|input_bams_1|input_bam,reference_source|input_bams_1|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,,,2015-09-18 15:58:43.872457,slurm_normal,1442594183.0,0,,1.0,main_w2_handler1,2443797,10354944,False,,112775024.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637669.roundup,slurm,,132112168.0,corral-repl,,"""f077a6b65e1d11e5a2cf005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165090}]",21164921,,,,history,32.0,899.0,fasta,,,,,,25162645.0,1442594139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:36:28.780203,68996.0,44.0
,,,,,,2015-09-18 16:09:23.498056,slurm_normal,1442594881.0,0,,1.0,main_w2_handler1,2443814,10355173,False,,74933759.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637838.roundup,slurm,,132112168.0,corral-repl,,"""81475b2c5e1f11e5a5b3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165454}]",21164917,,,,history,32.0,1774.0,fasta,,,,,,25162645.0,1442594872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:48:04.886305,68996.0,9.0
,,,,,,2015-09-18 16:00:43.904849,slurm_normal,1442594247.0,0,,1.0,main_w1_handler0,2443801,10355007,False,,83294743.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637690.roundup,slurm,,132112168.0,corral-repl,,"""57f3b8485e1e11e59e27005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165190}]",21164925,,,,history,32.0,2351.0,fasta,,,,,,25162645.0,1442594209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:37:31.803490,68996.0,38.0
,,,,,,2015-09-18 16:01:00.375810,slurm_normal,1442594273.0,0,,1.0,main_w1_handler0,2443801,10355020,False,,79254708.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637696.roundup,slurm,,132112168.0,corral-repl,,"""57f3b8485e1e11e59e27005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165197}]",21164917,,,,history,32.0,1774.0,fasta,,,,,,25162645.0,1442594241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:37:57.087065,68996.0,32.0
,,,,,,2015-08-13 17:11:16.686111,slurm_normal,1439485924.0,0,,1.0,main_w1_handler1,2389445,10111020,False,,154104060.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384724.roundup,slurm,,132112168.0,corral-repl,,,1.0,basic,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,1,"[{'__index__': 0, 'input_bam': 20761644}]",20712039,,,,history,32.0,3289.0,fasta,,,,,,24313846.0,1439485915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-08-13 17:12:08.853445,31162.0,9.0
,,,,,,2015-09-18 16:01:10.725344,slurm_normal,1442594297.0,0,,1.0,main_w1_handler1,2443801,10355025,False,,79738779.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637700.roundup,slurm,,132112168.0,corral-repl,,"""57f3b8485e1e11e59e27005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165199}]",21164919,,,,history,32.0,1476.0,fasta,,,,,,25162645.0,1442594274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:38:21.453161,68996.0,23.0
,,,,,,2015-09-18 16:04:04.786310,slurm_normal,1442594677.0,0,,1.0,main_w1_handler1,2443810,10355113,False,,139698819.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637791.roundup,slurm,,132112168.0,corral-repl,,"""cbc65cd05e1e11e5a2cf005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165321}]",21164917,,,,history,32.0,1774.0,fasta,,,,,,25162645.0,1442594629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:44:42.097673,68996.0,48.0
,,,,,,2015-09-18 16:09:11.576517,slurm_normal,1442594805.0,0,,1.0,main_w1_handler1,2443814,10355167,False,,75592415.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637821.roundup,slurm,,132112168.0,corral-repl,,"""81475b2c5e1f11e5a5b3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165447}]",21164925,,,,history,32.0,2351.0,fasta,,,,,,25162645.0,1442594777.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:46:50.631500,68996.0,28.0
,,,,,,2015-09-18 16:09:20.374408,slurm_normal,1442594957.0,0,,1.0,main_w1_handler0,2443814,10355171,False,,74199246.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637843.roundup,slurm,,132112168.0,corral-repl,,"""81475b2c5e1f11e5a5b3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165452}]",21164923,,,,history,32.0,2242.0,fasta,,,,,,25162645.0,1442594891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:49:20.935622,68996.0,66.0
,,,,,,2015-09-18 16:04:01.480720,slurm_normal,1442594560.0,0,,1.0,main_w2_handler1,2443810,10355111,False,,141327953.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637759.roundup,slurm,,132112168.0,corral-repl,,"""cbc65cd05e1e11e5a2cf005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165320}]",21164923,,,,history,32.0,2242.0,fasta,,,,,,25162645.0,1442594506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:42:46.975391,68996.0,54.0
,,,,,,2015-09-18 16:09:34.111899,slurm_normal,1442594997.0,0,,1.0,main_w2_handler1,2443814,10355182,False,,73771992.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637857.roundup,slurm,,132112168.0,corral-repl,,"""81475b2c5e1f11e5a5b3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165462}]",21164921,,,,history,32.0,899.0,fasta,,,,,,25162645.0,1442594970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:50:08.999566,68996.0,27.0
,,,,,,2015-09-18 16:03:55.153440,slurm_normal,1442594606.0,0,,1.0,main_w1_handler2,2443810,10355107,False,,149549197.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637763.roundup,slurm,,132112168.0,corral-repl,,"""cbc65cd05e1e11e5a2cf005056a52a46""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165316}]",21164925,,,,history,32.0,2351.0,fasta,,,,,,25162645.0,1442594528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:43:30.271918,68996.0,78.0
,,,,,,2015-08-13 17:26:22.611019,slurm_normal,1439486975.0,0,,1.0,main_w2_handler0,2389445,10111201,False,,152535833.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384884.roundup,slurm,,132112168.0,corral-repl,,,1.0,basic,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,,,,1,"[{'__index__': 0, 'input_bam': 20761909}]",20712039,,,,history,32.0,3289.0,fasta,,,,,,24313846.0,1439486820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-08-13 17:29:38.416826,31162.0,155.0
,,,,111.0,len,2015-09-18 17:44:05.428562,slurm_normal,1442602148.0,0,,1.0,main_w1_handler0,2443923,10356063,False,,116431159.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639006.roundup,slurm,,132112168.0,corral-repl,,"""bd6bafce5e2c11e590f3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/main/files/012/413/dataset_12413321.dat""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21167288}]",21165670,,,,history,32.0,1573.0,fasta,,,,,,25162645.0,1442602075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 18:49:12.023081,68996.0,73.0
,,,,111.0,len,2015-09-18 17:44:11.687909,slurm_normal,1442602164.0,0,,1.0,main_w1_handler1,2443923,10356065,False,,118215651.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639007.roundup,slurm,,132112168.0,corral-repl,,"""bd6bafce5e2c11e590f3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/main/files/012/413/dataset_12413321.dat""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21167292}]",21165672,,,,history,32.0,1467.0,fasta,,,,,,25162645.0,1442602116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 18:49:31.584253,68996.0,48.0
,,,,111.0,len,2015-09-18 17:43:56.950020,slurm_normal,1442602164.0,0,,1.0,main_w1_handler2,2443923,10356061,False,,118132323.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639005.roundup,slurm,,132112168.0,corral-repl,,"""bd6bafce5e2c11e590f3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/main/files/012/413/dataset_12413321.dat""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21167282}]",21165673,,,,history,32.0,1786.0,fasta,,,,,,25162645.0,1442602116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 18:49:31.735879,68996.0,48.0
,,,,,,2015-09-18 16:09:16.418084,slurm_normal,1442595051.0,0,,1.0,main_w1_handler1,2443814,10355169,False,,74768266.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637866.roundup,slurm,,132112168.0,corral-repl,,"""81475b2c5e1f11e5a5b3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165450}]",21164924,,,,history,32.0,2351.0,fasta,,,,,,25162645.0,1442595036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:50:54.886461,68996.0,15.0
,,,,,,2015-09-18 16:17:00.704576,slurm_normal,1442595182.0,0,,1.0,main_w1_handler1,2443823,10355244,False,,99798918.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4637894.roundup,slurm,,132112168.0,corral-repl,,"""a0ec0cd85e2011e5a5b3005056a51846""",0.0,advanced,0,False,2.0,no_limit,False,1.0,,nofilter,,False,2.0,,,no_limit,,500,20,1,,False,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1.0,True,do_not_perform_genotype_likelihood_computation,True,,1,"[{'__index__': 0, 'input_bam': 21165595}]",21164924,,,,history,32.0,2351.0,fasta,,,,,,25162645.0,1442595162.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.0,2.0,,2015-09-18 16:53:06.038844,68996.0,20.0
