create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dist,parameters.input.values,parameters.mapq,parameters.pos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-09-28 14:47:23.851484,slurm_normal,1506610405.0,0,1.0,main_w4_handler0,3269621,16962601,False,,1385626094,tabular,11030055.roundup,slurm,,132112168.0,corral-repl,,"""ea7e72a4a45b11e78cb6005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 31466201}]","""20""","""2""",32.0,,,1506610274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-09-28 14:53:32.619910,73233,131.0
2017-10-09 14:37:14.875077,slurm_normal,1507560521.0,0,1.0,main_w3_handler0,3263892,17056119,False,,2941725066,tabular,11113316.roundup,slurm,,132112168.0,corral-repl,,"""4c2a402cacff11e7b412005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""7""","[{'src': 'hda', 'id': 31611661}]","""20""","""2""",32.0,,,1507560295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-09 14:48:46.712008,61346,226.0
2017-10-09 14:39:57.655155,slurm_normal,1507560601.0,0,1.0,main_w3_handler1,3263884,17056163,False,,3564979404,tabular,11113331.roundup,slurm,,132112168.0,corral-repl,,"""b0bd2e28acff11e79de8005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""7""","[{'src': 'hda', 'id': 31611714}]","""20""","""2""",32.0,,,1507560352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-09 14:50:05.548016,61346,249.0
2017-10-19 20:25:37.153158,slurm_normal,1508445176.0,0,1.0,main_w3_handler1,3293102,17149117,False,,977371806,tabular,11207002,slurm,,132112168.0,corral-repl,,"""9fa0cadcb50b11e7a224005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""1""","[{'src': 'hda', 'id': 31765596}]","""20""","""2""",32.0,,,1508445092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-19 20:32:57.871347,73233,84.0
2017-10-20 15:52:58.744333,slurm_normal,1508515161.0,0,1.0,main_w4_handler1,3294019,17156035,False,,977371806,tabular,11214532,slurm,,132112168.0,corral-repl,,"""ba432f08b5ae11e791c3005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 31777422}]","""20""","""2""",32.0,,,1508515063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-20 15:59:26.977185,73233,98.0
2017-10-27 01:17:18.874559,slurm_normal,1509067476.0,0,1.0,main_w3_handler1,3301605,17235332,False,,977371806,tabular,11295777,slurm,,132112168.0,corral-repl,,"""8de2de8abab411e783a8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 31916263}]","""20""","""2""",32.0,,,1509067374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-27 01:24:37.611004,73233,102.0
2017-10-27 01:16:29.447034,slurm_normal,1509067478.0,0,1.0,main_w3_handler0,3301598,17235318,False,,1385626094,tabular,11295778,slurm,,132112168.0,corral-repl,,"""6742f7babab411e78876005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 31916239}]","""20""","""2""",32.0,,,1509067378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-27 01:24:53.810780,73233,100.0
2017-10-27 14:05:06.505827,slurm_normal,1509113459.0,0,1.0,main_w4_handler1,3302269,17239934,False,,1385626094,tabular,11300795,slurm,,132112168.0,corral-repl,,"""cda84e54bb1f11e783a8005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 31924128}]","""20""","""2""",32.0,,,1509113362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-27 14:11:11.090933,73233,97.0
2017-10-27 15:49:40.245774,slurm_normal,1509119860.0,0,1.0,main_w3_handler1,3302271,17241471,False,,977371806,tabular,11302213,slurm,,132112168.0,corral-repl,,"""6f64abeebb2e11e7b00d005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 31926042}]","""20""","""2""",32.0,,,1509119778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-10-27 15:58:06.416844,73233,82.0
2017-11-03 19:03:25.151651,slurm_normal,1509736507.0,0,1.0,main_w4_handler1,3310594,17321804,False,,977371806,tabular,11381682,slurm,,132112168.0,corral-repl,,"""a26425c4c0c911e7a847005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 32056626}]","""20""","""2""",32.0,,,1509736406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-11-03 19:15:29.408827,73233,101.0
2017-11-03 19:03:32.814581,slurm_normal,1509736657.0,0,1.0,main_w3_handler1,3310595,17321812,False,,1385626094,tabular,11381716,slurm,,132112168.0,corral-repl,,"""9573baaac0c911e7bf09005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 32056623}]","""20""","""2""",32.0,,,1509736553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-11-03 19:17:46.462948,73233,104.0
2017-11-06 19:56:58.144898,slurm_normal,1510000849.0,0,1.0,main_w3_handler1,3313863,17349979,False,,1178027156,tabular,11413513,slurm,,132112168.0,corral-repl,,"""95f483bec32c11e7ab93005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 32099095}]","""20""","""2""",32.0,,,1510000740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-11-06 20:44:56.908457,73233,109.0
2017-11-07 14:16:46.315579,slurm_normal,1510065309.0,0,1.0,main_w3_handler0,3315072,17365886,False,,1178027156,tabular,11424921,slurm,,132112168.0,corral-repl,,"""3caf2b52c3c611e7b014005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 32125182}]","""20""","""2""",32.0,,,1510065200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-11-07 14:35:14.828763,73233,109.0
2017-11-08 21:21:14.330159,slurm_normal,1510176542.0,0,1.0,main_w3_handler1,3317405,17387354,False,,1178027156,tabular,11448954,slurm,,132112168.0,corral-repl,,"""aef8611ac4ca11e7a727005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""10""","[{'src': 'hda', 'id': 32168849}]","""20""","""2""",32.0,,,1510176431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,0.7,,2017-11-08 21:29:12.179826,73233,111.0
