count,count_filetype,create_time,destination_id,end_epoch,exit_code,fasta,fasta_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,name,name_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.chromInfo,parameters.classify.__current_case__,parameters.classify.cutoff,parameters.classify.iters,parameters.classify.ksize,parameters.classify.method,parameters.classify.probs,parameters.count.values,parameters.count|__identifier__,parameters.dbkey,parameters.fasta.values,parameters.fasta|__identifier__,parameters.name.values,parameters.relabund,parameters.tax.__current_case__,parameters.tax.source2,parameters.tax.taxonomy.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,taxonomy,taxonomy_filetype,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-02-26 06:47:54.259666,slurm_normal,1519627737.0,0,336323,fasta,7680.0,1.0,main_w4_handler0,3440036,18519748,False,,12615834,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 34031083}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 34067702}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 34067764}]",32.0,,44116570.0,1519627700.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-02-26 06:48:59.689783,122045.0,37.0
229292.0,mothur.count_table,2017-10-06 11:41:47.282117,slurm_normal,1507290207.0,0,1110368,fasta,,1.0,main_w4_handler1,3277547,17038764,False,,11095918.roundup,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31581325}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 31582398}]",,"""?""","[{'src': 'hda', 'id': 31582397}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31582438}]",32.0,,39823809.0,1507290141.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-06 11:43:37.631745,29532.0,66.0
229292.0,mothur.count_table,2017-12-17 16:31:38.401373,slurm_normal,1513528389.0,0,1110368,fasta,,1.0,main_w4_handler0,3368213,17830694,False,,11904175,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32969464}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32969662}]",,"""?""","[{'src': 'hda', 'id': 32969661}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32972775}]",32.0,,42702488.0,1513528328.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-17 16:33:11.699191,97420.0,61.0
603285.0,mothur.count_table,2017-12-18 13:22:24.848945,slurm_normal,1513605391.0,0,6839471,fasta,,1.0,main_w3_handler1,3361613,17837313,False,,11911299,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32984970}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32862367}]",,"""?""","[{'src': 'hda', 'id': 32862366}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32985020}]",32.0,,41551881.0,1513603354.0,ok,1023996.0,19877941,mothur.seq.taxonomy,9554447505,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-18 13:56:34.198545,50169.0,2037.0
640920.0,mothur.count_table,2017-12-18 13:14:52.675348,slurm_normal,1513605039.0,0,7316346,fasta,,1.0,main_w3_handler1,3361613,17837263,False,,11911241,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32984970}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32862349}]",,"""?""","[{'src': 'hda', 'id': 32862348}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32985020}]",32.0,,41551881.0,1513602917.0,ok,1023996.0,19877941,mothur.seq.taxonomy,9554447505,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-18 13:50:41.539711,50169.0,2122.0
643487.0,mothur.count_table,2017-12-18 16:22:33.513048,slurm_normal,1513616325.0,0,7560485,fasta,,1.0,main_w3_handler0,3361613,17839377,False,,11913643,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32984970}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32862371}]",,"""?""","[{'src': 'hda', 'id': 32862370}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32985020}]",32.0,,41551881.0,1513614163.0,ok,1023996.0,19877941,mothur.seq.taxonomy,9554447505,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-18 16:58:48.550801,50169.0,2162.0
229292.0,mothur.count_table,2017-12-18 19:54:52.122534,reserved_normal,1513627011.0,0,1110368,fasta,,1.0,main_w3_handler0,3280912,17841240,False,,11915493.roundup,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31618583}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32992706}]",,"""?""","[{'src': 'hda', 'id': 32992705}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32992787}]",32.0,,42691248.0,1513626926.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-18 19:56:54.442702,5254.0,85.0
229292.0,mothur.count_table,2017-10-06 19:55:26.767573,slurm_normal,1507319824.0,0,1110368,fasta,,1.0,main_w4_handler1,3278085,17043256,False,,11100560.roundup,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31588458}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 31589619}]",,"""?""","[{'src': 'hda', 'id': 31589618}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31589638}]",32.0,,41097146.0,1507319765.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-06 19:57:06.680338,112430.0,59.0
618926.0,mothur.count_table,2017-12-18 16:26:59.079994,slurm_normal,1513616585.0,0,7172090,fasta,,1.0,main_w4_handler1,3361613,17839489,False,,11913712,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 32984970}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 32862394}]",,"""?""","[{'src': 'hda', 'id': 32862393}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 32985020}]",32.0,,41551881.0,1513614435.0,ok,1023996.0,19877941,mothur.seq.taxonomy,9554447505,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-18 17:03:10.417476,50169.0,2150.0
,,2017-12-19 15:08:12.544508,slurm_normal,1513697336.0,0,31339453,fasta,,1.0,main_w3_handler1,3363441,17850206,False,,11923244,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33005603}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33005301}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33005627}]",32.0,,42668866.0,1513696122.0,ok,1023996.0,1372242,mothur.seq.taxonomy,20883523,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-12-19 15:28:57.533135,112430.0,1214.0
37116854.0,mothur.count_table,2017-10-13 07:40:19.193554,slurm_normal,1507954105.0,0,344749343,fasta,,1.0,main_w3_handler1,3269217,17092912,False,,11155812.roundup,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31673252}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 31673209}]",,"""?""","[{'src': 'hda', 'id': 31673208}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31673255}]",32.0,,40906309.0,1507930939.0,ok,1023996.0,1358204,mothur.seq.taxonomy,20667354,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-14 04:08:27.317338,20086.0,23166.0
61667.0,mothur.count_table,2017-10-16 09:16:01.839249,slurm_normal,1508145393.0,0,550335,fasta,,1.0,main_w3_handler0,3288284,17109861,False,,11166951.roundup,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31698289}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 31701598}]",,"""?""","[{'src': 'hda', 'id': 31701690}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31701704}]",32.0,,41306462.0,1508145379.0,ok,1023996.0,19877941,mothur.seq.taxonomy,114284887,mothur.align,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-16 09:16:36.133612,113456.0,14.0
,,2018-01-26 10:21:22.673377,slurm_normal,1516962340.0,0,6453,fasta,,1.0,main_w4_handler1,3401761,18163781,False,,12244994,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 33510749}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 33511181}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 33511499}]",32.0,,43450952.0,1516962118.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2018-01-26 10:25:43.415786,72172.0,222.0
7977810.0,mothur.count_table,2017-10-16 23:51:15.884120,slurm_normal,1508203080.0,0,132528589,fasta,,1.0,main_w4_handler0,3288291,17117901,False,,11175309,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31699883}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 31718097}]",,"""?""","[{'src': 'hda', 'id': 31718096}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31718239}]",32.0,,41327851.0,1508197884.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-17 01:18:04.611737,113697.0,5196.0
,,2017-10-18 11:20:56.768857,slurm_normal,1508332944.0,0,4944303,fasta,,1.0,main_w4_handler1,3290738,17130155,False,,11187768,slurm,,132112168.0,,,corral-repl,,"""46a276bcb3f611e79573005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31736119}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31736165}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31736166}]",32.0,,,1508332094.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:22:44.921953,72172.0,850.0
,,2017-10-18 10:35:03.904150,slurm_normal,1508323630.0,0,12906,fasta,,1.0,main_w4_handler1,3290680,17129821,False,,11186374,slurm,,132112168.0,,,corral-repl,,"""e53f5972b3ef11e7b0d4005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735104}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735382}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735385}]",32.0,,,1508323397.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 10:47:26.154636,72172.0,233.0
,,2017-10-18 11:01:03.647958,slurm_normal,1508329042.0,0,3143584,fasta,,1.0,main_w4_handler0,3290713,17129961,False,,11187138,slurm,,132112168.0,,,corral-repl,,"""84f910aeb3f311e7a7ee005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735515}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735682}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735683}]",32.0,,,1508328366.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:17:42.540189,72172.0,676.0
,,2017-10-18 10:55:27.153542,slurm_normal,1508330369.0,0,6615691,fasta,,1.0,main_w3_handler1,3290715,17129932,False,,11187309,slurm,,132112168.0,,,corral-repl,,"""8c7db592b3f211e78b96005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735501}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735629}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735630}]",32.0,,,1508329552.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:39:46.914835,72172.0,817.0
,,2017-10-18 11:03:00.940172,slurm_normal,1508330394.0,0,3913997,fasta,,1.0,main_w3_handler1,3290714,17129982,False,,11187344,slurm,,132112168.0,,,corral-repl,,"""b187f64eb3f311e7a400005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735507}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735733}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735734}]",32.0,,,1508329764.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:40:16.693278,72172.0,630.0
,,2017-10-18 11:18:53.908110,slurm_normal,1508332035.0,0,3991731,fasta,,1.0,main_w4_handler0,3290737,17130131,False,,11187649,slurm,,132112168.0,,,corral-repl,,"""17c50198b3f611e7a306005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31736078}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31736110}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31736111}]",32.0,,,1508331444.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:07:35.829244,72172.0,591.0
,,2017-10-18 11:11:22.156959,slurm_normal,1508330516.0,0,3116575,fasta,,1.0,main_w3_handler0,3290727,17130043,False,,11187380,slurm,,132112168.0,,,corral-repl,,"""d119ac0eb3f411e7b62c005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735837}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735903}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735907}]",32.0,,,1508329965.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:42:02.543046,72172.0,551.0
,,2017-10-18 11:11:35.662429,slurm_normal,1508330986.0,0,490453,fasta,,1.0,main_w4_handler1,3290726,17130047,False,,11187513,slurm,,132112168.0,,,corral-repl,,"""f98160ecb3f411e7a761005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735854}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735926}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735927}]",32.0,,,1508330663.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:49:55.733892,72172.0,323.0
,,2017-10-18 11:12:43.800905,slurm_normal,1508332942.0,0,3380178,fasta,,1.0,main_w3_handler0,3290725,17130063,False,,11187857,slurm,,132112168.0,,,corral-repl,,"""334a5806b3f511e79332005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735924}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31735966}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31735967}]",32.0,,,1508332454.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:22:25.636392,72172.0,488.0
,,2017-10-18 11:15:06.898254,slurm_normal,1508334295.0,0,3232137,fasta,,1.0,main_w4_handler0,3290723,17130097,False,,11188232,slurm,,132112168.0,,,corral-repl,,"""5c55f430b3f511e7b7db005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31735964}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31736027}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31736030}]",32.0,,,1508333630.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:51:20.989513,72172.0,665.0
,,2017-10-19 11:04:48.530469,slurm_normal,1508417071.0,0,4213996,fasta,,1.0,main_w3_handler1,3292287,17143909,False,,11202140,slurm,,132112168.0,,,corral-repl,,"""14431d08b4bd11e79a30005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756144}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756313}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756314}]",32.0,,,1508416289.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:44:34.962749,72172.0,782.0
,,2017-10-19 11:08:51.856210,slurm_normal,1508419721.0,0,3198373,fasta,,1.0,main_w3_handler1,3292283,17143982,False,,11202585,slurm,,132112168.0,,,corral-repl,,"""b02d85beb4bd11e79578005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756113}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756489}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756493}]",32.0,,,1508419175.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 13:28:44.222512,72172.0,546.0
,,2017-10-19 11:10:18.430283,slurm_normal,1508421066.0,0,659978,fasta,,1.0,main_w4_handler1,3292281,17144021,False,,11202886,slurm,,132112168.0,,,corral-repl,,"""04b60eb2b4be11e797a3005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756084}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756586}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756587}]",32.0,,,1508420677.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 13:51:21.714014,72172.0,389.0
,,2017-10-19 11:09:47.841938,slurm_normal,1508421086.0,0,4282604,fasta,,1.0,main_w3_handler0,3292282,17144007,False,,11202788,slurm,,132112168.0,,,corral-repl,,"""d5c2582cb4bd11e79d1a005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756108}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756549}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756550}]",32.0,,,1508420367.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 13:51:39.337817,72172.0,719.0
,,2017-10-19 11:06:45.899556,slurm_normal,1508419474.0,0,3850646,fasta,,1.0,main_w3_handler1,3292285,17143955,False,,11202511,slurm,,132112168.0,,,corral-repl,,"""861ea12cb4bd11e79578005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756134}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756443}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756444}]",32.0,,,1508418775.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 13:24:39.645639,72172.0,699.0
,,2017-10-19 11:06:10.320169,slurm_normal,1508419020.0,0,5741638,fasta,,1.0,main_w4_handler0,3292286,17143940,False,,11202376,slurm,,132112168.0,,,corral-repl,,"""534dfe1eb4bd11e797a3005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756136}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756400}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756401}]",32.0,,,1508418027.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 13:17:14.811230,72172.0,993.0
,,2017-10-19 11:15:03.015989,slurm_normal,1508422136.0,0,2293685,fasta,,1.0,main_w3_handler1,3292278,17144076,False,,11203039,slurm,,132112168.0,,,corral-repl,,"""98c4c4c2b4be11e78282005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756071}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756727}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756728}]",32.0,,,1508421606.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 14:09:03.295966,72172.0,530.0
,,2017-10-19 11:13:03.171502,slurm_normal,1508422452.0,0,3274618,fasta,,1.0,main_w3_handler1,3292277,17144058,False,,11203075,slurm,,132112168.0,,,corral-repl,,"""65f903f0b4be11e7a902005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756066}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756679}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756680}]",32.0,,,1508421801.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 14:14:22.843384,72172.0,651.0
,,2017-10-19 11:11:22.390842,slurm_normal,1508424320.0,0,4124688,fasta,,1.0,main_w4_handler1,3292280,17144040,False,,11203347,slurm,,132112168.0,,,corral-repl,,"""354207deb4be11e7b49b005056ba2773""",1,hist,"[{'src': 'hda', 'id': 31756073}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,0,100,8,wang,true,,,"""?""","[{'src': 'hda', 'id': 31756637}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31756638}]",32.0,,,1508423643.0,ok,1023996.0,19877941,mothur.seq.taxonomy,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-19 14:45:26.580709,72172.0,677.0
7975139.0,mothur.count_table,2017-10-20 13:53:40.474718,slurm_normal,1508512080.0,0,132487204,fasta,,1.0,main_w4_handler1,3288291,17154709,False,,11213086,slurm,,132112168.0,,,corral-repl,,,1,hist,"[{'src': 'hda', 'id': 31759536}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",0,80,100,8,wang,true,"[{'src': 'hda', 'id': 31775171}]",,"""?""","[{'src': 'hda', 'id': 31775170}]",,,"""false""",1,hist,"[{'src': 'hda', 'id': 31775456}]",32.0,,41420328.0,1508507715.0,ok,1023996.0,1123514,mothur.seq.taxonomy,15907100,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,1.36.1.0,,2017-10-20 15:08:07.674481,113697.0,4365.0
