create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.addoverlap,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.out_format1,parameters.overlap,parameters.size,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-12-21 10:55:13.325924,slurm_normal,1482317720.0,0.0,1.0,main_w3_handler0,2929766,14623031,False,,227,fasta,8799715.roundup,slurm,,132112168.0,corral-repl,,"""f233b716c76b11e6bd0f005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27699749}]","""fasta""","""0""","""1""",32.0,,,1482317716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-21 10:55:22.166830,9209.0,4.0
2016-12-21 13:18:28.758370,slurm_normal,1482326316.0,0.0,1.0,main_w3_handler0,2934654,14624469,False,,228,fasta,8801124.roundup,slurm,,132111800.0,corral-repl,,"""f587b502c77f11e680db005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27708224}]","""fasta""","""0""","""1""",32.0,,,1482326312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-21 13:18:38.508621,9209.0,4.0
2016-12-22 09:38:28.588127,slurm_normal,1482399518.0,0.0,1.0,main_w3_handler1,2477009,14631153,False,,1835841,fasta,8807142.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27718163}]","""fasta""","""0""","""120""",32.0,,34863731.0,1482399514.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2016-12-22 09:38:40.433322,71665.0,4.0
2017-01-05 05:41:26.426874,slurm_normal,1483594944.0,0.0,1.0,main_w4_handler1,2563733,14693904,False,,4172829,fasta,8863794.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27818638}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483594891.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 05:42:26.450455,76714.0,53.0
2017-01-05 08:18:47.874530,slurm_normal,1483604512.0,0.0,1.0,main_w3_handler0,2563733,14694348,False,,1161149134,fasta,8864209.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27819515}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483604382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 08:21:54.387034,76714.0,130.0
2017-01-04 05:56:34.565294,slurm_normal,1483509454.0,0.0,1.0,main_w4_handler1,2563733,14685788,False,,3983274,fasta,8855776.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805957}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483509403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-04 05:57:37.583912,76714.0,51.0
2017-01-04 09:01:13.980973,slurm_normal,1483520532.0,0.0,1.0,main_w4_handler1,2563733,14687251,False,,3915966,fasta,8857350.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805958}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483520478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-04 09:02:16.296634,76714.0,54.0
2017-01-05 08:17:07.760111,slurm_normal,1483604299.0,0.0,1.0,main_w3_handler0,2563733,14694337,False,,5346245,fasta,8864193.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27819496}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483604231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 08:18:21.909954,76714.0,68.0
2017-01-05 08:17:44.807499,slurm_normal,1483604340.0,0.0,1.0,main_w4_handler0,2563733,14694340,False,,5481482,fasta,8864194.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27819497}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483604270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 08:19:03.148314,76714.0,70.0
2017-01-05 08:18:19.953526,slurm_normal,1483604372.0,0.0,1.0,main_w4_handler1,2563733,14694345,False,,5165113,fasta,8864197.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27819498}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483604305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 08:19:34.573326,76714.0,67.0
2017-01-05 04:51:15.522058,slurm_normal,1483591936.0,0.0,1.0,main_w3_handler1,2563733,14693725,False,,4177065,fasta,8863617.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27818633}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483591879.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 04:52:18.385879,76714.0,57.0
2017-01-05 04:02:19.541716,slurm_normal,1483588999.0,0.0,1.0,main_w4_handler0,2563733,14693561,False,,4408181,fasta,8863447.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805960}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483588943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 04:03:22.216884,76714.0,56.0
2017-01-05 03:56:24.635032,slurm_normal,1483588645.0,0.0,1.0,main_w4_handler0,2563733,14693548,False,,3866830,fasta,8863429.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805959}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483588589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 03:57:28.808948,76714.0,56.0
2017-01-05 04:13:25.288227,slurm_normal,1483589672.0,0.0,1.0,main_w4_handler1,2563733,14693588,False,,3982068,fasta,8863475.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805961}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483589615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 04:14:34.691042,76714.0,57.0
2017-01-05 05:04:28.626559,slurm_normal,1483592732.0,0.0,1.0,main_w4_handler1,2563733,14693787,False,,4178606,fasta,8863675.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27818637}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483592676.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 05:05:36.423359,76714.0,56.0
2017-01-05 04:49:58.841535,slurm_normal,1483591864.0,0.0,1.0,main_w4_handler1,2563733,14693720,False,,4169169,fasta,8863613.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27818631}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483591805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 04:51:07.232483,76714.0,59.0
2017-01-05 05:03:45.104328,slurm_normal,1483592691.0,0.0,1.0,main_w4_handler0,2563733,14693781,False,,4173904,fasta,8863673.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27818635}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483592631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 05:04:54.469823,76714.0,60.0
2017-01-05 19:26:03.199637,slurm_normal,1483644438.0,0.0,1.0,main_w3_handler0,2563733,14698242,False,,5582328,fasta,8868625.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27819499}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483644368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 19:27:21.075567,76714.0,70.0
2017-01-05 22:06:30.790806,slurm_normal,1483654063.0,0.0,1.0,main_w4_handler1,2563733,14699093,False,,4806215,fasta,8869452.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27819495}]","""fasta""","""99""","""100""",32.0,,34924171.0,1483653994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-05 22:07:45.622048,76714.0,69.0
2017-01-06 17:58:48.600875,slurm_normal,1483725597.0,0.0,1.0,main_w4_handler1,2563733,14704871,False,,3983274,fasta,8874529.roundup,slurm,,132111800.0,corral-repl,,"""e86ce5b4d24111e6972c005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27805957}]","""fasta""","""99""","""100""",32.0,,,1483725536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-06 18:00:04.340537,76714.0,61.0
2017-01-26 14:35:18.021869,slurm_normal,1485441331.0,0.0,1.0,main_w4_handler1,2900634,14878184,False,,41296183,fasta,9037692.roundup,slurm,,132111800.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27318932}]","""fasta""","""0""","""1000""",32.0,,34606579.0,1485441323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-26 14:35:34.305850,76703.0,8.0
2017-01-28 19:16:47.538037,slurm_normal,1485631030.0,0.0,1.0,main_w3_handler1,2563733,14898394,False,,1073404,fasta,9057235.roundup,slurm,,132111800.0,corral-repl,,"""4f169706e58e11e697b0005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128069}]","""fasta""","""99""","""100""",32.0,,,1485631011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:17:12.206507,76714.0,19.0
2017-01-28 19:23:02.429380,slurm_normal,1485631402.0,0.0,1.0,main_w3_handler0,2563733,14898416,False,,1068280,fasta,9057267.roundup,slurm,,132112168.0,corral-repl,,"""2ef87ff6e58f11e683f9005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128075}]","""fasta""","""99""","""100""",32.0,,,1485631385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:23:25.672238,76714.0,17.0
2017-01-28 19:28:27.333666,slurm_normal,1485631727.0,0.0,1.0,main_w3_handler0,2563733,14898449,False,,1059053,fasta,9057299.roundup,slurm,,132111800.0,corral-repl,,"""f06cd54ce58f11e6bab0005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128100}]","""fasta""","""99""","""100""",32.0,,,1485631711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:28:51.329525,76714.0,16.0
2017-01-28 19:27:44.256323,slurm_normal,1485631683.0,0.0,1.0,main_w4_handler1,2563733,14898441,False,,1060240,fasta,9057291.roundup,slurm,,132112168.0,corral-repl,,"""d71c9406e58f11e697bb005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128097}]","""fasta""","""99""","""100""",32.0,,,1485631667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:28:04.761746,76714.0,16.0
2017-01-28 19:18:13.505819,slurm_normal,1485631114.0,0.0,1.0,main_w3_handler1,2563733,14898397,False,,1068331,fasta,9057243.roundup,slurm,,132112168.0,corral-repl,,"""82e12326e58e11e6854c005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128070}]","""fasta""","""99""","""100""",32.0,,,1485631097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:18:36.410397,76714.0,17.0
2017-01-28 19:21:07.877465,slurm_normal,1485631287.0,0.0,1.0,main_w4_handler1,2563733,14898412,False,,1068284,fasta,9057263.roundup,slurm,,132112168.0,corral-repl,,"""e92e0c52e58e11e6ba8a005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128074}]","""fasta""","""99""","""100""",32.0,,,1485631270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:21:28.534138,76714.0,17.0
2017-01-28 19:23:51.058604,slurm_normal,1485631452.0,0.0,1.0,main_w4_handler0,2563733,14898421,False,,1067270,fasta,9057272.roundup,slurm,,132112168.0,corral-repl,,"""4a55e2fce58f11e6b978005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128089}]","""fasta""","""99""","""100""",32.0,,,1485631435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:24:15.305141,76714.0,17.0
2017-01-28 19:28:12.732147,slurm_normal,1485631714.0,0.0,1.0,main_w4_handler1,2563733,14898447,False,,1060072,fasta,9057297.roundup,slurm,,132112168.0,corral-repl,,"""e7cd51bee58f11e6b978005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128099}]","""fasta""","""99""","""100""",32.0,,,1485631695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:28:36.972112,76714.0,19.0
2017-01-28 19:20:41.133377,slurm_normal,1485631261.0,0.0,1.0,main_w4_handler1,2563733,14898410,False,,1068288,fasta,9057261.roundup,slurm,,132112168.0,corral-repl,,"""d9bf24eae58e11e6bb93005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128073}]","""fasta""","""99""","""100""",32.0,,,1485631243.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:21:01.875470,76714.0,18.0
2017-01-28 19:25:35.626765,slurm_normal,1485631554.0,0.0,1.0,main_w4_handler0,2563733,14898430,False,,1060702,fasta,9057281.roundup,slurm,,132112168.0,corral-repl,,"""8a2d87b8e58f11e6aec6005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128092}]","""fasta""","""99""","""100""",32.0,,,1485631538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:25:56.426798,76714.0,16.0
2017-01-28 19:16:36.862479,slurm_normal,1485631018.0,0.0,1.0,main_w3_handler1,2563733,14898392,False,,1073404,fasta,9057233.roundup,slurm,,132112168.0,corral-repl,,"""4625d850e58e11e69ec9005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128069}]","""fasta""","""99""","""100""",32.0,,,1485630999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:16:59.989424,76714.0,19.0
2017-01-28 19:18:44.464618,slurm_normal,1485631144.0,0.0,1.0,main_w3_handler1,2563733,14898401,False,,1068318,fasta,9057248.roundup,slurm,,132112168.0,corral-repl,,"""94a3444ae58e11e69309005056a51846""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128072}]","""fasta""","""99""","""100""",32.0,,,1485631127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:19:06.680936,76714.0,17.0
2017-01-28 19:25:06.565699,slurm_normal,1485631528.0,0.0,1.0,main_w4_handler0,2563733,14898428,False,,1064076,fasta,9057279.roundup,slurm,,132112168.0,corral-repl,,"""78e78e72e58f11e683f9005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128091}]","""fasta""","""99""","""100""",32.0,,,1485631510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:25:31.080148,76714.0,18.0
2017-01-28 19:24:12.049970,slurm_normal,1485631475.0,0.0,1.0,main_w3_handler1,2563733,14898423,False,,1064080,fasta,9057273.roundup,slurm,,132112168.0,corral-repl,,"""586c49a8e58f11e68808005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128090}]","""fasta""","""99""","""100""",32.0,,,1485631455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:24:39.075597,76714.0,20.0
2017-01-28 19:26:06.920950,slurm_normal,1485631588.0,0.0,1.0,main_w4_handler1,2563733,14898432,False,,1060666,fasta,9057283.roundup,slurm,,132112168.0,corral-repl,,"""9c307b50e58f11e6bd5c005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128093}]","""fasta""","""99""","""100""",32.0,,,1485631570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:26:31.182975,76714.0,18.0
2017-01-28 19:27:59.617008,slurm_normal,1485631702.0,0.0,1.0,main_w3_handler0,2563733,14898445,False,,1060093,fasta,9057295.roundup,slurm,,132111800.0,corral-repl,,"""dfd2a05ee58f11e6aec6005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128098}]","""fasta""","""99""","""100""",32.0,,,1485631685.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:28:25.664897,76714.0,17.0
2017-01-28 19:23:27.076487,slurm_normal,1485631428.0,0.0,1.0,main_w4_handler1,2563733,14898419,False,,1067984,fasta,9057270.roundup,slurm,,132112168.0,corral-repl,,"""3cb930fee58f11e68005005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128077}]","""fasta""","""99""","""100""",32.0,,,1485631409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:23:50.855279,76714.0,19.0
2017-01-28 19:27:29.722175,slurm_normal,1485631670.0,0.0,1.0,main_w4_handler1,2563733,14898439,False,,1060254,fasta,9057289.roundup,slurm,,132111800.0,corral-repl,,"""cdaf4cf6e58f11e68e38005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128096}]","""fasta""","""99""","""100""",32.0,,,1485631653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:27:53.471762,76714.0,17.0
2017-01-28 19:26:21.917278,slurm_normal,1485631634.0,0.0,1.0,main_w4_handler0,2563733,14898434,False,,1060492,fasta,9057284.roundup,slurm,,132111800.0,corral-repl,,"""a5d0e38ee58f11e68747005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128094}]","""fasta""","""99""","""100""",32.0,,,1485631585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:27:15.781732,76714.0,49.0
2017-01-28 19:27:16.718904,slurm_normal,1485631657.0,0.0,1.0,main_w4_handler0,2563733,14898436,False,,1060261,fasta,9057287.roundup,slurm,,132112168.0,corral-repl,,"""c5e3ad46e58f11e6890d005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28128095}]","""fasta""","""99""","""100""",32.0,,,1485631641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-01-28 19:27:38.629167,76714.0,16.0
2017-04-10 16:43:26.644540,slurm_normal,1491842697.0,0.0,1.0,main_w3_handler1,3067608,15542934,False,,1641433,fasta,9667813.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152676}]","""fasta""","""99""","""100""",32.0,,,1491842653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:45:01.474226,76714.0,44.0
2017-04-10 16:43:32.491108,slurm_normal,1491842828.0,0.0,1.0,main_w3_handler1,3067608,15542946,False,,1535866,fasta,9667885.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152684}]","""fasta""","""99""","""100""",32.0,,,1491842786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:47:11.593885,76714.0,42.0
2017-04-10 16:43:23.498990,slurm_normal,1491842645.0,0.0,1.0,main_w3_handler0,3067608,15542928,False,,1686830,fasta,9667805.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152667}]","""fasta""","""99""","""100""",32.0,,,1491842609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:44:08.767334,76714.0,36.0
2017-04-10 16:43:27.412661,slurm_normal,1491842735.0,0.0,1.0,main_w4_handler0,3067608,15542935,False,,1631090,fasta,9667839.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152677}]","""fasta""","""99""","""100""",32.0,,,1491842705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:45:42.293623,76714.0,30.0
2017-04-10 16:43:23.179849,slurm_normal,1491842710.0,0.0,1.0,main_w4_handler1,3067608,15542927,False,,1687681,fasta,9667816.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152666}]","""fasta""","""99""","""100""",32.0,,,1491842674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:45:15.815543,76714.0,36.0
2017-02-08 08:28:06.256388,slurm_normal,1486542492.0,0.0,1.0,main_w4_handler1,2986570,14980131,False,,9864,fasta,9137549.roundup,slurm,,132112168.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28259832}]","""fasta""","""0""","""120""",32.0,,35881583.0,1486542488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-02-08 08:28:13.661953,99671.0,4.0
2017-04-10 16:43:28.480068,slurm_normal,1491842788.0,0.0,1.0,main_w4_handler0,3067608,15542936,False,,1631068,fasta,9667868.roundup,slurm,,132112168.0,corral-repl,,"""cd62d1861e0c11e7b013005056a52a46""","""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29152678}]","""fasta""","""99""","""100""",32.0,,,1491842758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2017-04-10 16:46:40.389506,76714.0,30.0
2014-09-17 14:28:21.336616,roundup_single,1410964123.0,0.0,1.0,main_w1_handler1,2051665,7807845,False,,80,fasta,1792674,slurm,,132112264.0,corral-repl,,,"""no""","""/galaxy-repl/localdata/chrom/?.len""","""?""",16914871,,"""fasta""","""5""","""10""",32.0,,16973951.0,1410964120.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0,5.0.0,,2014-09-17 14:28:45.194418,,3.0
