count_in,count_in_filetype,create_time,destination_id,end_epoch,exit_code,fasta_in,fasta_in_filetype,galaxy_memory_mb,galaxy_slots,groups_in,groups_in_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.count_in.values,parameters.count_in|__identifier__,parameters.criteria,parameters.dbkey,parameters.end,parameters.fasta_in.values,parameters.fasta_in|__identifier__,parameters.groups_in.values,parameters.maxambig,parameters.maxhomop,parameters.maxlength,parameters.minlength,parameters.optimize,parameters.qfile_in.values,parameters.start,parameters.summary.values,processor_count,qfile_in,qfile_in_filetype,runner_name,session_id,start_epoch,state,summary,summary_filetype,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
71395.0,mothur.count_table,2017-11-01 20:24:13.373891,slurm_normal,1509567884.0,0,20651799,mothur.align,,1.0,,,main_w4_handler1,3305052,17289961,False,,11351879,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31973107}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32009592}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,41049125,1509567878.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-01 20:24:54.178579,112818.0,6.0
71395.0,mothur.count_table,2017-11-01 20:19:51.607152,slurm_normal,1509567621.0,0,20651799,mothur.align,,1.0,,,main_w4_handler0,3305055,17289894,False,,11351807,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31973109}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32009564}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,41227103,1509567616.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-01 20:20:26.543965,113422.0,5.0
71395.0,mothur.count_table,2017-11-01 20:19:33.382841,slurm_normal,1509567622.0,0,20651799,mothur.align,,1.0,,,main_w3_handler1,3305056,17289890,False,,11351806,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31973105}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32009576}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,41324958,1509567616.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-01 20:20:34.007337,112817.0,6.0
71395.0,mothur.count_table,2017-11-01 20:20:37.165092,slurm_normal,1509567659.0,0,20651799,mothur.align,,1.0,,,main_w3_handler0,3305053,17289901,False,,11351822,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 31973111}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32009587}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,41680810,1509567654.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-01 20:21:06.053194,108184.0,5.0
,,2017-11-02 02:11:28.794709,slurm_normal,1509588730.0,0,206217185,fasta,,1.0,,,main_w4_handler0,3307676,17293436,False,,11355552,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32014715}]",,,"""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,41627267,1509588707.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 02:12:12.692219,36706.0,23.0
,,2017-11-02 02:49:06.030920,slurm_normal,1509591002.0,0,206217185,fasta,,1.0,37413638.0,mothur.groups,main_w4_handler0,3307676,17293988,False,,11355956,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32014715}]",,"[{'src': 'hda', 'id': 32014720}]","""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,41627267,1509590974.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 02:50:14.308137,36706.0,28.0
8844360.0,mothur.count_table,2017-11-02 04:39:18.938333,slurm_normal,1509597630.0,0,1515661366,mothur.align,,1.0,,,main_w3_handler0,3307676,17294638,False,,11356740,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32016035}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 32016784}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,41627267,1509597571.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 04:40:32.292293,36706.0,59.0
,,2017-11-02 06:35:13.539998,slurm_normal,1509604553.0,0,207654319,fasta,,1.0,37650359.0,mothur.groups,main_w3_handler1,3307905,17295037,False,,11357395,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32017690}]",,"[{'src': 'hda', 'id': 32017695}]","""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,41627267,1509604524.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 06:35:56.940747,36706.0,29.0
9112881.0,mothur.count_table,2017-11-02 07:06:09.183152,slurm_normal,1509606434.0,0,1522922539,mothur.align,,1.0,,,main_w3_handler0,3307905,17295118,False,,11357468,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32017898}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 32017905}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,41627267,1509606378.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 07:07:17.688767,36706.0,56.0
,,2017-11-02 13:56:07.126415,slurm_normal,1509631100.0,0,616390480,fasta,,1.0,,,main_w4_handler1,3308120,17301244,False,,11362474,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32025801}]",,,"""-1""","""8""","""-1""","""-1""","[""maxhomop""]",,"""-1""",,32.0,,,,40637334,1509631030.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 13:58:33.328569,97627.0,70.0
,,2017-11-02 19:53:09.574057,slurm_normal,1509652656.0,0,207654319,fasta,,1.0,37650359.0,mothur.groups,main_w3_handler1,3308920,17308003,False,,11367315,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32035506}]",,"[{'src': 'hda', 'id': 32035512}]","""-1""","""-1""","""500""","""0""",,,"""-1""",,32.0,,,,41628482,1509652625.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 19:59:59.870473,110821.0,31.0
,,2017-11-02 19:53:32.915790,slurm_normal,1509652688.0,0,189801863,fasta,,1.0,37650359.0,mothur.groups,main_w3_handler1,3308941,17308017,False,,11367321,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32035555}]",,"[{'src': 'hda', 'id': 32035561}]","""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,41709546,1509652658.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-02 20:00:20.312136,111190.0,30.0
,,2017-11-04 09:05:13.608483,slurm_normal,1509786342.0,0,44321114,fasta,,1.0,7610825.0,mothur.groups,main_w3_handler0,3310785,17325707,False,,11386595,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32061874}]",,"[{'src': 'hda', 'id': 32061879}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,40381825,1509786332.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-04 09:05:49.305782,94887.0,10.0
1347991.0,mothur.count_table,2017-11-04 09:59:55.228286,slurm_normal,1509789620.0,0,214466793,mothur.align,,1.0,,,main_w4_handler0,3310785,17325928,False,,11386839,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32062011}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32062238}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,40381825,1509789608.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-04 10:00:23.504476,94887.0,12.0
,,2017-11-04 13:42:32.074732,slurm_normal,1509802978.0,0,45758248,fasta,,1.0,7852325.0,mothur.groups,main_w3_handler0,3310785,17327217,False,,11388698,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32064330}]",,"[{'src': 'hda', 'id': 32064335}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,40381825,1509802967.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-04 13:43:01.360426,94887.0,11.0
1423682.0,mothur.count_table,2017-11-04 14:30:26.876578,slurm_normal,1509805856.0,0,221283377,mothur.align,,1.0,,,main_w3_handler0,3310785,17327388,False,,11388933,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32064434}]",,"""-1""","""?""","""11550""","[{'src': 'hda', 'id': 32064632}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1968""",,32.0,,,,40381825,1509805842.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-04 14:30:58.111222,94887.0,14.0
,,2017-11-06 00:56:18.632775,slurm_normal,1509929834.0,0,3943783,fasta,,1.0,,,main_w4_handler1,2965092,17339761,False,,11402411,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32083626}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41342331,1509929828.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-06 00:57:30.206044,91848.0,6.0
,,2017-11-06 12:32:24.553066,slurm_normal,1509971609.0,0,7042626,fasta,,1.0,,,main_w3_handler0,3313016,17344519,False,,11407706,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32090744}]",,,"""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,41782476,1509971603.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-06 12:33:43.616247,,6.0
,,2017-11-06 16:28:48.937850,slurm_normal,1509985785.0,0,206217185,fasta,,1.0,37413638.0,mothur.groups,main_w4_handler1,3312502,17347661,False,,11410957,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32084145}]",,"[{'src': 'hda', 'id': 32084150}]","""0""","""-1""","""300""","""-1""",,,"""-1""",,32.0,,,,40487806,1509985755.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-06 16:29:51.647914,110860.0,30.0
13713636.0,mothur.count_table,2017-11-06 19:13:51.685176,slurm_normal,1509995763.0,0,2293341159,mothur.align,,1.0,,,main_w4_handler1,3308920,17349409,False,,11412692,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32097919}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 32097950}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,41628482,1509995676.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-06 19:16:19.753518,110821.0,87.0
7975822.0,mothur.count_table,2017-11-06 23:14:50.781350,slurm_normal,1510012180.0,0,1366599438,mothur.align,,1.0,,,main_w3_handler1,3312502,17351746,False,,11415131,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32101232}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 32101378}]",,,"""-1""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,40487806,1510012127.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-06 23:53:01.345681,110860.0,53.0
,,2017-11-07 14:01:17.912859,slurm_normal,1510063505.0,0,3994280,fasta,,1.0,669668.0,mothur.groups,main_w4_handler1,3276720,17365386,False,,11424453,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32121928}]",,"[{'src': 'hda', 'id': 32121933}]","""0""","""-1""","""275""","""-1""",,,"""-1""",,32.0,,,,41090485,1510063484.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-07 14:05:19.913213,112972.0,21.0
760936.0,mothur.count_table,2018-03-05 21:17:54.409511,slurm_normal,1520284690.0,0,5313335,fasta,7680.0,1.0,,,main_w4_handler1,3441943,18615521,False,,12711370,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 34207745}]",,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 34207710}]",,,"""0""","""8""","""275""","""225""",,,"""-1""",,32.0,,,,44355330,1520284684.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2018-03-05 21:18:11.478817,122741.0,6.0
,,2017-11-08 00:22:28.554831,slurm_normal,1510100683.0,0,207654319,fasta,,1.0,37650359.0,mothur.groups,main_w4_handler1,3315882,17375079,False,,11435274,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32139521}]",,"[{'src': 'hda', 'id': 32139526}]","""0""","""-1""","""500""","""-1""",,,"""-1""",,32.0,,,,40487806,1510100651.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-08 00:25:02.573901,110860.0,32.0
9112881.0,mothur.count_table,2017-11-08 02:09:35.405737,slurm_normal,1510107099.0,0,1522922539,mothur.align,,1.0,,,main_w4_handler0,3315882,17376269,False,,11437129,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32140893}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 32140936}]",,,"""0""","""8""","""-1""","""-1""",,,"""1""",,32.0,,,,40487806,1510107039.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-08 02:11:47.910755,110860.0,60.0
,,2017-11-08 11:48:17.190104,slurm_normal,1510141731.0,0,93796495,fasta,,1.0,,,main_w4_handler1,3316403,17379802,False,,11441312,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32146562}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41844374,1510141722.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-08 11:48:55.381330,113498.0,9.0
8158855.0,mothur.count_table,2017-11-09 09:08:01.678109,slurm_normal,1510218523.0,0,68864344,fasta,,1.0,,,main_w4_handler0,3318049,17393309,False,,11455146,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32188792}]",,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32188751}]",,,"""0""","""8""","""275""","""225""",,,"""-1""",,32.0,,,,41878332,1510218512.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 09:08:52.738500,112972.0,11.0
645726.0,mothur.count_table,2017-11-09 10:14:17.779971,slurm_normal,1510222500.0,0,220186401,mothur.align,,1.0,,,main_w3_handler0,3318049,17393686,False,,11455606,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32188817}]",,"""-1""","""?""","""13425""","[{'src': 'hda', 'id': 32188830}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""1925""",,32.0,,,,41878332,1510222489.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:15:04.393908,112972.0,11.0
645726.0,mothur.count_table,2017-11-09 10:27:26.383171,slurm_normal,1510223283.0,0,220186401,mothur.align,,1.0,,,main_w3_handler0,3318049,17394084,False,,11455869,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32188817}]",,"""-1""","""?""","""13424""","[{'src': 'hda', 'id': 32188830}]",,,"""-1""","""-1""","""-1""","""-1""",,,"""3080""",,32.0,,,,41878332,1510223272.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:28:15.750770,112972.0,11.0
,,2017-11-09 10:40:13.165937,slurm_normal,1510224027.0,0,1765478,fasta,,1.0,,,main_w3_handler1,3318186,17394283,False,,11456055,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189575}]","""F3D1""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224022.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:40:28.988305,113498.0,5.0
,,2017-11-09 10:40:13.736006,slurm_normal,1510224032.0,0,5892370,fasta,,1.0,,,main_w3_handler1,3318186,17394284,False,,11456058,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189582}]","""F3D2""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224027.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:40:37.853593,113498.0,5.0
,,2017-11-09 10:40:21.753253,slurm_normal,1510224076.0,0,5124561,fasta,,1.0,,,main_w3_handler1,3318186,17394297,False,,11456069,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189661}]","""F3D147""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224071.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:41:20.545754,113498.0,5.0
,,2017-11-09 10:40:14.990169,slurm_normal,1510224052.0,0,2399896,fasta,,1.0,,,main_w4_handler0,3318186,17394287,False,,11456064,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189600}]","""F3D6""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224048.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:41:09.685722,113498.0,4.0
,,2017-11-09 10:40:14.689960,slurm_normal,1510224044.0,0,1336778,fasta,,1.0,,,main_w3_handler1,3318186,17394286,False,,11456060,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189594}]","""F3D5""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224039.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:40:47.929608,113498.0,5.0
,,2017-11-09 10:40:15.598140,slurm_normal,1510224048.0,0,1539756,fasta,,1.0,,,main_w3_handler1,3318186,17394288,False,,11456062,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189606}]","""F3D7""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224043.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:40:51.027895,113498.0,5.0
,,2017-11-09 10:40:12.706228,slurm_normal,1510224041.0,0,2340381,fasta,,1.0,,,main_w4_handler1,3318186,17394282,False,,11456059,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189568}]","""F3D0""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224036.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:40:46.840819,113498.0,5.0
,,2017-11-09 10:40:20.353444,slurm_normal,1510224061.0,0,1449590,fasta,,1.0,,,main_w3_handler1,3318186,17394294,False,,11456065,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189643}]","""F3D144""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224056.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:41:04.076426,113498.0,5.0
,,2017-11-09 10:40:18.034792,slurm_normal,1510224076.0,0,1788568,fasta,,1.0,,,main_w3_handler0,3318186,17394291,False,,11456068,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189624}]","""F3D141""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224071.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:41:34.537108,113498.0,5.0
,,2017-11-09 10:40:22.500757,slurm_normal,1510224094.0,0,3725562,fasta,,1.0,,,main_w3_handler0,3318186,17394298,False,,11456072,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189667}]","""F3D148""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224090.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:41:50.791250,113498.0,4.0
,,2017-11-09 10:40:21.282978,slurm_normal,1510224073.0,0,1507980,fasta,,1.0,,,main_w4_handler0,3318186,17394296,False,,11456067,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""",,,"""-1""","""?""","""-1""","[{'src': 'hda', 'id': 32189655}]","""F3D146""",,"""-1""","""-1""","""-1""","""-1""",,,"""-1""",,32.0,,,,41880136,1510224068.0,ok,,,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.36.1.0,1.36.1.0,,2017-11-09 10:41:25.593443,113498.0,5.0
