chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile1,inputFile10,inputFile100,inputFile100_filetype,inputFile10_filetype,inputFile11,inputFile11_filetype,inputFile12,inputFile12_filetype,inputFile13,inputFile13_filetype,inputFile14,inputFile14_filetype,inputFile15,inputFile15_filetype,inputFile16,inputFile16_filetype,inputFile17,inputFile17_filetype,inputFile18,inputFile18_filetype,inputFile19,inputFile19_filetype,inputFile1_filetype,inputFile2,inputFile20,inputFile20_filetype,inputFile21,inputFile21_filetype,inputFile22,inputFile22_filetype,inputFile23,inputFile23_filetype,inputFile24,inputFile24_filetype,inputFile25,inputFile25_filetype,inputFile26,inputFile26_filetype,inputFile27,inputFile27_filetype,inputFile28,inputFile28_filetype,inputFile29,inputFile29_filetype,inputFile2_filetype,inputFile3,inputFile30,inputFile30_filetype,inputFile31,inputFile31_filetype,inputFile32,inputFile32_filetype,inputFile33,inputFile33_filetype,inputFile34,inputFile34_filetype,inputFile35,inputFile35_filetype,inputFile36,inputFile36_filetype,inputFile37,inputFile37_filetype,inputFile38,inputFile38_filetype,inputFile39,inputFile39_filetype,inputFile3_filetype,inputFile4,inputFile40,inputFile40_filetype,inputFile41,inputFile41_filetype,inputFile42,inputFile42_filetype,inputFile43,inputFile43_filetype,inputFile44,inputFile44_filetype,inputFile45,inputFile45_filetype,inputFile46,inputFile46_filetype,inputFile47,inputFile47_filetype,inputFile48,inputFile48_filetype,inputFile49,inputFile49_filetype,inputFile4_filetype,inputFile5,inputFile50,inputFile50_filetype,inputFile51,inputFile51_filetype,inputFile52,inputFile52_filetype,inputFile53,inputFile53_filetype,inputFile54,inputFile54_filetype,inputFile55,inputFile55_filetype,inputFile56,inputFile56_filetype,inputFile57,inputFile57_filetype,inputFile58,inputFile58_filetype,inputFile59,inputFile59_filetype,inputFile5_filetype,inputFile6,inputFile60,inputFile60_filetype,inputFile61,inputFile61_filetype,inputFile62,inputFile62_filetype,inputFile63,inputFile63_filetype,inputFile64,inputFile64_filetype,inputFile65,inputFile65_filetype,inputFile66,inputFile66_filetype,inputFile67,inputFile67_filetype,inputFile68,inputFile68_filetype,inputFile69,inputFile69_filetype,inputFile6_filetype,inputFile7,inputFile70,inputFile70_filetype,inputFile71,inputFile71_filetype,inputFile72,inputFile72_filetype,inputFile73,inputFile73_filetype,inputFile74,inputFile74_filetype,inputFile75,inputFile75_filetype,inputFile76,inputFile76_filetype,inputFile77,inputFile77_filetype,inputFile78,inputFile78_filetype,inputFile79,inputFile79_filetype,inputFile7_filetype,inputFile8,inputFile80,inputFile80_filetype,inputFile81,inputFile81_filetype,inputFile82,inputFile82_filetype,inputFile83,inputFile83_filetype,inputFile84,inputFile84_filetype,inputFile85,inputFile85_filetype,inputFile86,inputFile86_filetype,inputFile87,inputFile87_filetype,inputFile88,inputFile88_filetype,inputFile89,inputFile89_filetype,inputFile8_filetype,inputFile9,inputFile90,inputFile90_filetype,inputFile91,inputFile91_filetype,inputFile92,inputFile92_filetype,inputFile93,inputFile93_filetype,inputFile94,inputFile94_filetype,inputFile95,inputFile95_filetype,inputFile96,inputFile96_filetype,inputFile97,inputFile97_filetype,inputFile98,inputFile98_filetype,inputFile99,inputFile99_filetype,inputFile9_filetype,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.assume_sorted,parameters.chromInfo,parameters.comments,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.merge_sequence_dictionaries,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-06-01 20:32:23.057421,reserved,1496349174.0,0,,1.0,main_w3_handler0,3136491,15992732,False,,7846270,7846270,,,,,,,,,,,,,,,,,,,,,,,bam,15056106.0,,,,,,,,,,,,,,,,,,,,,bam,7846288.0,,,,,,,,,,,,,,,,,,,,,bam,7846285.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10087493.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""",,"[{'src': 'hdca', 'id': 57856}]","""false""","""LENIENT""",32.0,,38168481.0,1496349160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-01 20:32:57.924566,621.0,14.0
,,2017-06-02 13:10:36.808962,slurm_normal,1496410706.0,0,,1.0,main_w4_handler1,3137345,15999107,False,,13870346,13870346,,,,,,,,,,,,,,,,,,,,,,,bam,10509657.0,,,,,,,,,,,,,,,,,,,,,bam,10509576.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10093274.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29864450}, {'src': 'hda', 'id': 29864538}, {'src': 'hda', 'id': 29864621}]","""true""","""LENIENT""",32.0,,38369784.0,1496410684.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-02 13:38:30.092055,106310.0,22.0
,,2017-06-02 16:24:20.858584,slurm_normal,1496420849.0,0,,1.0,main_w4_handler0,3137050,16000745,False,,51109548,51109548,,,,,,,,,,,,,,,,,,,,,,,bam,206083908.0,,,,,,,,,,,,,,,,,,,,,bam,24971716.0,,,,,,,,,,,,,,,,,,,,,bam,165222032.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10094989.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/sacCer2.len""",[],"""sacCer2""",,"[{'src': 'hdca', 'id': 57871}]","""false""","""LENIENT""",32.0,,38046387.0,1496420675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-02 16:27:32.749104,106132.0,174.0
,,2017-06-19 03:45:04.390327,slurm_normal,1497844007.0,0,,1.0,main_w4_handler0,3151188,16128589,False,,112947274,112947274,,,,,,,,,,,,,,,,,,,,,,,bam,123583601.0,,,,,,,,,,,,,,,,,,,,,bam,148911186.0,,,,,,,,,,,,,,,,,,,,,bam,62396980.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10209083.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 30054116}, {'src': 'hda', 'id': 30066850}, {'src': 'hda', 'id': 30066851}, {'src': 'hda', 'id': 30074212}]","""true""","""LENIENT""",32.0,,38764924.0,1497843928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-19 03:46:49.175824,101614.0,79.0
,,2017-06-03 05:37:44.213005,slurm_normal,1496468593.0,0,,1.0,main_w4_handler1,3138259,16004031,False,,10278500,10278500,,,,,,,,,,,,,,,,,,,,,,,bam,10289761.0,,,,,,,,,,,,,,,,,,,,,bam,13578338.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10098027.roundup,slurm,,132112168.0,corral-repl,,"""c0396b82481e11e7b014005056a51846""","""false""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29873378}, {'src': 'hda', 'id': 29873377}, {'src': 'hda', 'id': 29873376}]","""false""","""LENIENT""",32.0,,,1496468567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 05:43:16.750806,106284.0,26.0
,,2017-06-03 12:45:35.931386,slurm_normal,1496493959.0,0,,1.0,main_w3_handler0,3138544,16005001,False,,13868562,13868562,,,,,,,,,,,,,,,,,,,,,,,bam,10509669.0,,,,,,,,,,,,,,,,,,,,,bam,10509690.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10098681.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","[{""comment"": ""father, mother, child sequence"", ""__index__"": 0}]","""hg19""",,"[{'src': 'hda', 'id': 29874871}, {'src': 'hda', 'id': 29874878}, {'src': 'hda', 'id': 29875072}]","""false""","""STRICT""",32.0,,38369784.0,1496493949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 12:46:01.642547,106310.0,10.0
,,2017-06-03 16:57:56.861237,slurm_normal,1496509105.0,0,,1.0,main_w3_handler1,3131243,16005658,False,,13852572,13852572,,,,,,,,,,,,,,,,,,,,,,,bam,10495739.0,,,,,,,,,,,,,,,,,,,,,bam,10456359.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10099316.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29876803}, {'src': 'hda', 'id': 29876833}, {'src': 'hda', 'id': 29876858}]","""true""","""LENIENT""",32.0,,38419120.0,1496509092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 16:58:27.207473,105373.0,13.0
,,2017-06-03 14:58:10.572127,slurm_normal,1496501916.0,0,,1.0,main_w3_handler0,3138583,16005426,False,,13868470,13868470,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10099087.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29876281}]","""false""","""LENIENT""",32.0,,38418206.0,1496501903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 14:58:38.128532,106310.0,13.0
,,2017-06-03 22:29:15.610845,slurm_normal,1496528992.0,0,,1.0,main_w3_handler0,3138952,16006664,False,,13852461,13852461,,,,,,,,,,,,,,,,,,,,,,,bam,10495522.0,,,,,,,,,,,,,,,,,,,,,bam,10456288.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10100223.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29879003}, {'src': 'hda', 'id': 29879020}, {'src': 'hda', 'id': 29879030}]","""true""","""LENIENT""",32.0,,38419120.0,1496528969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 22:29:54.379984,105373.0,23.0
,,2017-06-03 23:56:46.558763,slurm_normal,1496534239.0,0,,1.0,main_w3_handler1,3139057,16006892,False,,13852500,13852500,,,,,,,,,,,,,,,,,,,,,,,bam,10495542.0,,,,,,,,,,,,,,,,,,,,,bam,10480353.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10100388.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29879399}, {'src': 'hda', 'id': 29879408}, {'src': 'hda', 'id': 29879410}]","""true""","""LENIENT""",32.0,,38423216.0,1496534217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 23:57:22.671612,105598.0,22.0
,,2017-06-03 20:38:54.780186,slurm_normal,1496522358.0,0,,1.0,main_w3_handler1,3120021,16006221,False,,10456237,10456237,,,,,,,,,,,,,,,,,,,,,,,bam,10495542.0,,,,,,,,,,,,,,,,,,,,,bam,13852500.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10099775.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29878098}, {'src': 'hda', 'id': 29878103}, {'src': 'hda', 'id': 29878111}]","""true""","""LENIENT""",32.0,,38418804.0,1496522348.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-03 20:39:20.426426,105598.0,10.0
,,2017-06-05 02:41:09.639019,slurm_normal,1496630494.0,0,,1.0,main_w4_handler0,3140021,16012005,False,,9572406,9572406,,,,,,,,,,,,,,,,,,,,,,,bam,9473012.0,,,,,,,,,,,,,,,,,,,,,bam,12518374.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10104910.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29887443}, {'src': 'hda', 'id': 29887444}, {'src': 'hda', 'id': 29887445}]","""true""","""LENIENT""",32.0,,37946262.0,1496630483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-05 02:41:35.750532,59195.0,11.0
,,2017-06-04 22:37:45.057742,slurm_normal,1496616774.0,0,,1.0,main_w4_handler1,3132002,16010867,False,,807104691,807104691,,,,,,,,,,,,,,,,,,,,,,,bam,784385509.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10103941.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29885974}, {'src': 'hda', 'id': 29885975}]","""false""","""SILENT""",32.0,,36702210.0,1496616520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-04 22:52:56.145768,40000.0,254.0
,,2017-06-05 02:41:27.252817,slurm_normal,1496630519.0,0,,1.0,main_w3_handler0,3140021,16012006,False,,66624243,66624243,,,,,,,,,,,,,,,,,,,,,,,sam,63228291.0,,,,,,,,,,,,,,,,,,,,,sam,84497263.0,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,10104911.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",,"[{'src': 'hda', 'id': 29887258}, {'src': 'hda', 'id': 29887259}, {'src': 'hda', 'id': 29887260}]","""false""","""LENIENT""",32.0,,37946262.0,1496630496.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-05 02:42:01.421149,59195.0,23.0
,,2017-06-05 05:39:08.845312,slurm_normal,1496641175.0,0,,1.0,main_w4_handler1,3140173,16012889,False,,12827724,12827724,,,,,,,,,,,,,,,,,,,,,,,bam,9809222.0,,,,,,,,,,,,,,,,,,,,,bam,9685195.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10105718.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29888482}, {'src': 'hda', 'id': 29888646}, {'src': 'hda', 'id': 29888651}]","""true""","""LENIENT""",32.0,,37946262.0,1496641159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-05 05:39:36.964636,59195.0,16.0
,,2017-06-07 14:22:48.096903,slurm_normal,1496845485.0,0,,1.0,main_w4_handler0,3135275,16040934,False,,121748556,121748556,,,,,,,,,,,,,,,,,,,,,,,bam,146242456.0,,,,,,,,,,,,,,,,,,,,,bam,120136275.0,,,,,,,,,,,,,,,,,,,,,bam,57822456.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10130987.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29867555}, {'src': 'hda', 'id': 29867557}, {'src': 'hda', 'id': 29931862}, {'src': 'hda', 'id': 29931865}]","""true""","""LENIENT""",32.0,,38224661.0,1496845383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-07 14:24:48.236021,101614.0,102.0
,,2017-07-13 02:00:25.265472,slurm_normal,1499911277.0,0,,1.0,main_w3_handler1,3191110,16327421,False,,1870411,1870411,,,,,,,,,,,,,,,,,,,,,,,bam,1870412.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10394027.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/vicPac1.len""",[],"""vicPac1""",,"[{'src': 'hda', 'id': 30466291}, {'src': 'hda', 'id': 30466292}]","""false""","""LENIENT""",32.0,,39256053.0,1499911248.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-07-13 02:01:20.205344,95834.0,29.0
,,2017-06-09 00:34:53.953710,slurm_normal,1496968530.0,0,,1.0,main_w4_handler1,3145995,16059032,False,,13578340,13578340,,,,,,,,,,,,,,,,,,,,,,,bam,10289940.0,,,,,,,,,,,,,,,,,,,,,bam,10278960.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10148290.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","[{""comment"": ""NGS-picard mergesamfiles"", ""__index__"": 0}]","""hg19""",,"[{'src': 'hda', 'id': 29960720}, {'src': 'hda', 'id': 29960753}, {'src': 'hda', 'id': 29960794}]","""false""","""LENIENT""",32.0,,38536672.0,1496968509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-09 00:35:32.123683,105147.0,21.0
,,2017-06-09 00:59:03.042313,slurm_normal,1496969979.0,0,,1.0,main_w3_handler0,3145995,16059130,False,,13578340,13578340,,,,,,,,,,,,,,,,,,,,,,,bam,10289940.0,,,,,,,,,,,,,,,,,,,,,bam,10278960.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10148345.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29960720}, {'src': 'hda', 'id': 29960753}, {'src': 'hda', 'id': 29960794}]","""true""","""LENIENT""",32.0,,38536672.0,1496969962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-09 00:59:40.965154,105147.0,17.0
,,2017-06-08 14:21:15.938510,slurm_normal,1496931699.0,0,,1.0,main_w4_handler1,3143628,16053897,False,,7185,7185,,,,,,,,,,,,,,,,,,,,,,,bam,7183.0,,,,,,,,,,,,,,,,,,,,,bam,7183.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10143500.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""",[],"""hg38""",,"[{'src': 'hda', 'id': 29938687}, {'src': 'hda', 'id': 29938688}, {'src': 'hda', 'id': 29938689}]","""false""","""LENIENT""",32.0,,38512447.0,1496931693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-08 14:21:42.465422,100781.0,6.0
,,2017-06-20 05:08:43.864523,slurm_normal,1497935348.0,0,,1.0,main_w4_handler1,3162402,16139401,False,,10480261,10480261,,,,,,,,,,,,,,,,,,,,,,,bam,10495547.0,,,,,,,,,,,,,,,,,,,,,bam,13852453.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10219120.roundup,slurm,,132112168.0,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 30090644}, {'src': 'hda', 'id': 30090648}, {'src': 'hda', 'id': 30090718}]","""false""","""LENIENT""",32.0,,38796195.0,1497935338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-20 05:09:11.225412,107357.0,10.0
,,2017-06-11 14:20:17.071663,slurm_normal,1497190971.0,0,,1.0,main_w4_handler1,3135275,16074579,False,,121748556,121748556,,,,,,,,,,,,,,,,,,,,,,,bam,146242456.0,,,,,,,,,,,,,,,,,,,,,bam,120136275.0,,,,,,,,,,,,,,,,,,,,,bam,57822456.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,10162149.roundup,slurm,,132112168.0,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",,"[{'src': 'hda', 'id': 29867555}, {'src': 'hda', 'id': 29867557}, {'src': 'hda', 'id': 29931862}, {'src': 'hda', 'id': 29931865}]","""true""","""LENIENT""",32.0,,38224661.0,1497190829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/2.7.1.0,2.7.1.0,,2017-06-11 14:22:52.804695,101614.0,142.0
