chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.complement,parameters.count,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-04-29 08:37:34.800006,slurm_normal,1461919092.0,0,,1.0,main_w2_handler1,2689281,12681405,False,212,tabular,,6883589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""10""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5755469628df58ae8'}]",,32.0,,29938577.0,1461919088.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 08:38:15.991806,,4.0
,,2016-04-29 08:41:58.341325,slurm_normal,1461919359.0,0,,1.0,main_w1_handler1,2689281,12681427,False,212,tabular,,6883606.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""10""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5755469628df58ae8'}]",,32.0,,29938577.0,1461919354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 08:42:43.889699,,5.0
,,2016-05-02 21:44:05.808893,slurm_normal,1462225548.0,0,,1.0,main_w2_handler1,2692340,12740172,False,68,bed,,6939394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""1""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5194c12a9832463cc'}]",,32.0,,29970047.0,1462225544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-02 21:45:54.050173,63136.0,4.0
,,2016-04-29 17:41:45.235335,slurm_normal,1461951740.0,0,,1.0,main_w2_handler0,2688811,12691037,False,35865493,gtf,,6891893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""0""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57886f39197a79bc5'}]",,32.0,,29936109.0,1461951736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 17:42:21.867723,82896.0,4.0
,,2017-01-09 22:07:19.754933,slurm_normal,1483999892.0,0,,1.0,main_w3_handler0,2951038,14719938,False,1422595,tabular,,8888851.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 27859648}]",,32.0,,35253895.0,1483999662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-09 22:11:37.309918,97777.0,230.0
,,2016-04-29 18:07:16.982248,slurm_normal,1461953276.0,0,,1.0,main_w2_handler0,2689830,12691177,False,3991998,bed,,6892235.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""14000""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5073860403551281a'}]",,32.0,,29936109.0,1461953273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:07:59.770761,82896.0,3.0
,,2016-04-29 18:08:23.961658,slurm_normal,1461953356.0,0,,1.0,main_w2_handler1,2689829,12691184,False,2637182,bed,,6892257.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""0""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6c8c949b6d322c0'}]",,32.0,,29936109.0,1461953353.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:09:19.143103,82896.0,3.0
,,2016-04-29 18:13:25.091282,slurm_normal,1461953630.0,0,,1.0,main_w1_handler1,2689828,12691201,False,3289911,bed,,6892339.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""0""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b848d869bceae7af'}]",,32.0,,29936109.0,1461953628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:13:52.421003,82896.0,2.0
,,2016-04-29 18:09:16.552453,slurm_normal,1461953399.0,0,,1.0,main_w2_handler0,2689828,12691189,False,3289911,bed,,6892273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""0""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b848d869bceae7af'}]",,32.0,,29936109.0,1461953395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:10:03.003704,82896.0,4.0
,,2016-04-29 18:15:35.334484,slurm_normal,1461953779.0,0,,1.0,main_w1_handler2,2689829,12691215,False,2637182,bed,,6892371.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""9645""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6c8c949b6d322c0'}]",,32.0,,29936109.0,1461953776.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:16:21.090617,82896.0,3.0
,,2016-04-29 18:17:24.088219,slurm_normal,1461953889.0,0,,1.0,main_w1_handler0,2689828,12691217,False,3289911,bed,,6892376.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""11000""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b848d869bceae7af'}]",,32.0,,29936109.0,1461953886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:18:11.395132,82896.0,3.0
,,2016-04-29 18:46:27.225533,slurm_normal,1461955640.0,0,,1.0,main_w1_handler1,2689869,12691402,False,110742,tabular,,6892855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""7000""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2d854435d5dc6a1'}]",,32.0,,29955392.0,1461955618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:47:23.155779,82896.0,22.0
,,2016-04-29 18:49:10.086080,slurm_normal,1461955797.0,0,,1.0,main_w1_handler1,2689869,12691420,False,76376,tabular,,6892939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""5500""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b9f96cbb5231889'}]",,32.0,,29955392.0,1461955794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:50:01.540907,82896.0,3.0
,,2016-04-29 18:45:18.230147,slurm_normal,1461955559.0,0,,1.0,main_w1_handler1,2689869,12691391,False,87697,tabular,,6892839.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""5500""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a35f58bd3bef5f4f'}]",,32.0,,29955392.0,1461955557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:46:03.578245,82896.0,2.0
,,2016-04-29 18:46:16.816793,slurm_normal,1461955615.0,0,,1.0,main_w1_handler2,2689869,12691400,False,76376,tabular,,6892852.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""4823""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b9f96cbb5231889'}]",,32.0,,29955392.0,1461955612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 18:46:56.587817,82896.0,3.0
,,2016-04-29 19:09:20.899223,slurm_normal,1461957025.0,0,,1.0,main_w2_handler0,2689870,12691537,False,2676385,tabular,,6893211.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""9797""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca789495c5f3d04d'}]",,32.0,,29955392.0,1461957021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 19:10:41.854303,82896.0,4.0
,,2016-04-29 19:10:14.770144,slurm_normal,1461957059.0,0,,1.0,main_w2_handler0,2689906,12691539,False,3712355,tabular,,6893223.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""13000""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50e23b733e7d3b3ae'}]",,32.0,,29955392.0,1461957056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 19:11:15.383413,82896.0,3.0
,,2016-04-29 19:10:49.499176,slurm_normal,1461957094.0,0,,1.0,main_w1_handler1,2689905,12691542,False,3954796,tabular,,6893229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""14000""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ad5be9391f44f99'}]",,32.0,,29955392.0,1461957085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 19:11:36.273725,82896.0,9.0
,,2016-04-29 21:25:53.592917,slurm_normal,1461965235.0,0,,1.0,main_w2_handler0,2689613,12693384,False,105681,bed,,6895395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""""","""1000""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9b0b29ababd6f6a'}]",,32.0,,29960483.0,1461965230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-29 21:27:18.052684,14166.0,5.0
,,2016-10-12 22:18:28.045839,slurm_normal,1476310717.0,0,,1.0,main_w3_handler1,2829696,14067756,False,143328,tabular,,8284892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56385c0c0b42450cb'}]",,32.0,,33308499.0,1476310714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-10-12 22:18:40.127125,90810.0,3.0
,,2016-06-20 09:28:37.741447,slurm_normal,1466414932.0,0,,1.0,main_w2_handler0,2744011,13208257,False,166664,tabular,,7392698.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5895dec2f5b19b2e8'}]",,32.0,,30960787.0,1466414926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-06-20 09:28:55.260443,86336.0,6.0
,,2016-09-08 20:29:59.625027,slurm_normal,1473366619.0,0,,1.0,main_w3_handler0,2814560,13810942,False,150609,tabular,,8031925.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552f2564ab21237ce'}]",,32.0,,32851127.0,1473366612.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-09-08 20:30:23.120845,89796.0,7.0
,,2016-09-08 19:31:38.024903,slurm_normal,1473363135.0,0,,1.0,main_w4_handler1,2814500,13810388,False,148755,tabular,,8031344.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55472fac6ea910d2c'}]",,32.0,,32848937.0,1473363118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-09-08 19:32:17.685258,89788.0,17.0
,,2016-09-08 20:53:43.013110,slurm_normal,1473368731.0,0,,1.0,main_w3_handler1,2814616,13811130,False,1223218,tabular,,8032206.roundup,slurm,,132112168.0,corral-repl,,"""52e70b9c760611e6bac9005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f970c5ca7191040c'}]",,32.0,,32848937.0,1473368726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-09-08 21:05:33.567722,89788.0,5.0
,,2016-04-30 21:03:21.541509,slurm_normal,1462050234.0,0,,1.0,main_w2_handler0,2690635,12701007,False,14959,tabular,,6905886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""10""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7289e56cce17333'}]",,32.0,,29964237.0,1462050231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-30 21:03:56.885239,83644.0,3.0
,,2016-04-30 21:25:43.343961,slurm_normal,1462051694.0,0,,1.0,main_w1_handler0,2690662,12701069,False,45331,tabular,,6906013.roundup,slurm,,132112168.0,corral-repl,,"""17106bb60f1a11e6a50e005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""10""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56bf4c1f30479c01f'}]",,32.0,,29964237.0,1462051690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-04-30 21:28:16.438127,83644.0,4.0
,,2016-06-20 09:41:52.068060,slurm_normal,1466415729.0,0,,1.0,main_w2_handler0,2743999,13208375,False,166664,tabular,,7392809.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5470558afaee083f5'}]",,32.0,,30960691.0,1466415726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-06-20 09:42:12.081735,86333.0,3.0
,,2016-09-08 20:56:18.927239,slurm_normal,1473368205.0,0,,1.0,main_w4_handler1,2814566,13811146,False,29728,tabular,,8032122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f26307b5c73b1af'}]",,32.0,,32851120.0,1473368199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-09-08 20:56:49.516495,89794.0,6.0
,,2016-10-12 22:18:31.806881,slurm_normal,1476310723.0,0,,1.0,main_w4_handler1,2833752,14067759,False,143328,tabular,,8284894.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50b26661290a3ca26'}]",,32.0,,33226416.0,1476310720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-10-12 22:18:47.502346,90979.0,3.0
,,2016-03-14 15:15:37.633667,slurm_normal,1457968562.0,0,,1.0,main_w2_handler0,2632983,12128034,False,165317,tabular,,6347929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",23829102,,,32.0,,28979716.0,1457968557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-03-14 15:16:05.111011,79945.0,5.0
,,2016-03-14 19:42:12.253045,slurm_normal,1457984556.0,0,,1.0,main_w1_handler1,2633390,12130605,False,151411,tabular,,6350038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",23833638,,,32.0,,28988428.0,1457984552.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-03-14 19:42:38.439683,80598.0,4.0
,,2016-03-14 20:10:01.632531,slurm_normal,1457986235.0,0,,1.0,main_w1_handler1,2632496,12130882,False,528,tabular,,6350321.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""""","""5""","""hg19""",23833996,,,32.0,,28981091.0,1457986229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-03-14 20:10:36.757531,79482.0,6.0
,,2016-03-14 20:20:44.518048,slurm_normal,1457987625.0,0,,1.0,main_w1_handler0,2633478,12130971,False,28412,tabular,,6350548.roundup,slurm,,132112168.0,corral-repl,,"""39a39a58ea2211e58caf005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""20""","""hg38""",23834145,,,32.0,,28988514.0,1457987621.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-03-14 20:33:47.511193,33623.0,4.0
,,2016-05-02 14:24:58.562087,slurm_normal,1462199149.0,0,,1.0,main_w1_handler0,2691837,12734040,False,74005,tabular,,6931974.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b511ed005db5025d86'}]",,32.0,,29988982.0,1462199132.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-02 14:25:53.073156,73657.0,17.0
,,2016-05-02 15:50:57.075808,slurm_normal,1462204420.0,0,,1.0,main_w1_handler0,2691985,12734810,False,5937,tabular,,6933283.roundup,slurm,,132112168.0,corral-repl,,"""a710fd16107d11e6839d005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540de3b19808bd35e'}]",,32.0,,29988982.0,1462204418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-02 15:53:42.725790,73657.0,2.0
,,2017-01-10 03:37:58.595811,slurm_normal,1484019486.0,0,,1.0,main_w3_handler1,2951277,14721445,False,148755,tabular,,8890292.roundup,slurm,,132111800.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 27862334}]",,32.0,,35282897.0,1484019483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2017-01-10 03:38:09.694130,,3.0
,,2016-06-21 18:30:58.482458,slurm_normal,1466533876.0,0,,1.0,main_w1_handler1,2745927,13227604,False,151411,tabular,,7412442.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6984148b0e9260d'}]",,32.0,,30999353.0,1466533872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-06-21 18:31:17.991087,86443.0,4.0
,,2016-05-03 09:30:11.161111,slurm_normal,1462267857.0,0,,1.0,main_w1_handler2,2692719,12744684,False,166664,tabular,,6949055.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb7208ada494980b'}]",,32.0,,30007391.0,1462267853.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-03 09:31:00.920518,83753.0,4.0
,,2016-05-03 09:52:38.769131,slurm_normal,1462270120.0,0,,1.0,main_w1_handler0,2692844,12744907,False,1403713,tabular,,6949589.roundup,slurm,,132112168.0,corral-repl,,"""c24d8e4a111411e68dfc005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b16090cc17000b76'}]",,32.0,,30007391.0,1462270117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-03 10:08:43.594330,83753.0,3.0
,,2016-03-03 11:05:58.703052,slurm_normal,1457003183.0,0,,1.0,main_w2_handler0,2619468,12006281,False,165317,tabular,,6235006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",23641301,,,32.0,,28780081.0,1457003178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-03-03 11:06:27.877303,79718.0,5.0
,,2016-10-13 16:26:06.424584,slurm_normal,1476376709.0,0,,1.0,main_w3_handler1,2853697,14074709,False,1422595,tabular,,8291605.roundup,slurm,,132112168.0,corral-repl,,"""bcf572c8916111e6a1ba005056a52a46""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d61df2afb8223782'}]",,32.0,,33658732.0,1476376701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-10-13 16:38:33.552878,55350.0,8.0
,,2016-03-16 07:38:58.610407,slurm_normal,1458113968.0,0,,1.0,main_w1_handler2,2635259,12150376,False,151411,tabular,,6368715.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",23859876,,,32.0,,28674085.0,1458113965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-03-16 07:39:31.772171,46469.0,3.0
,,2016-10-13 15:57:57.325744,slurm_normal,1476374312.0,0,,1.0,main_w3_handler1,2853606,14074433,False,148755,tabular,,8291237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c1b65a9d3571d8f'}]",,32.0,,33657863.0,1476374303.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-10-13 15:58:41.106041,92165.0,9.0
,,2016-10-13 15:54:55.032539,slurm_normal,1476374121.0,0,,1.0,main_w4_handler1,2107119,14074404,False,148755,tabular,,8291208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a490768a907f68f'}]",,32.0,,33658732.0,1476374108.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-10-13 15:55:26.030277,55350.0,13.0
,,2016-05-03 21:38:42.408647,slurm_normal,1462311561.0,0,,1.0,main_w1_handler0,2693638,12762299,False,88,tabular,,6961222.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""11""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536ded53b504ff4ba'}]",,32.0,,30024140.0,1462311558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-03 21:39:24.424021,,3.0
,,2016-05-03 21:38:26.533928,slurm_normal,1462311536.0,0,,1.0,main_w1_handler2,2693638,12762298,False,88,tabular,Job output deleted by user before job completed.,6961217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""""","""11""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b536ded53b504ff4ba'}]",,32.0,,30024140.0,1462311528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-03 21:38:58.388805,,8.0
,,2016-05-03 22:52:56.034112,slurm_normal,1462316019.0,0,,1.0,main_w2_handler0,2693711,12762744,False,157917,tabular,,6962145.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""10""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59eb381bf8e867648'}]",,32.0,,30025207.0,1462316013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-05-03 22:53:47.644534,83805.0,6.0
,,2016-09-10 05:06:20.354572,slurm_normal,1473483996.0,0,,1.0,main_w3_handler0,2815989,13819830,False,150609,tabular,,8041491.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""""","""5""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575a80f1dadc34b9e'}]",,32.0,,32881913.0,1473483992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-09-10 05:06:37.082949,89662.0,4.0
,,2016-09-10 05:57:46.700197,slurm_normal,1473487156.0,0,,1.0,main_w3_handler0,2816014,13819918,False,2322,tabular,,8041581.roundup,slurm,,132112168.0,corral-repl,,"""7e7e644c771b11e6bfd5005056a51846""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""20""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5009f39f8c81409fd'}]",,32.0,,32881913.0,1473487151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.0.0,1.0.0,,2016-09-10 05:59:18.496603,89662.0,5.0
