chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams,input_bams1,input_bams10,input_bams100,input_bams100_filetype,input_bams101,input_bams101_filetype,input_bams102,input_bams102_filetype,input_bams103,input_bams103_filetype,input_bams104,input_bams104_filetype,input_bams105,input_bams105_filetype,input_bams106,input_bams106_filetype,input_bams107,input_bams107_filetype,input_bams108,input_bams108_filetype,input_bams10_filetype,input_bams11,input_bams11_filetype,input_bams12,input_bams12_filetype,input_bams13,input_bams13_filetype,input_bams14,input_bams14_filetype,input_bams15,input_bams15_filetype,input_bams16,input_bams16_filetype,input_bams17,input_bams17_filetype,input_bams18,input_bams18_filetype,input_bams19,input_bams19_filetype,input_bams1_filetype,input_bams2,input_bams20,input_bams20_filetype,input_bams21,input_bams21_filetype,input_bams22,input_bams22_filetype,input_bams23,input_bams23_filetype,input_bams24,input_bams24_filetype,input_bams25,input_bams25_filetype,input_bams26,input_bams26_filetype,input_bams27,input_bams27_filetype,input_bams28,input_bams28_filetype,input_bams29,input_bams29_filetype,input_bams2_filetype,input_bams3,input_bams30,input_bams30_filetype,input_bams31,input_bams31_filetype,input_bams32,input_bams32_filetype,input_bams33,input_bams33_filetype,input_bams34,input_bams34_filetype,input_bams35,input_bams35_filetype,input_bams36,input_bams36_filetype,input_bams37,input_bams37_filetype,input_bams38,input_bams38_filetype,input_bams39,input_bams39_filetype,input_bams3_filetype,input_bams4,input_bams40,input_bams40_filetype,input_bams41,input_bams41_filetype,input_bams42,input_bams42_filetype,input_bams43,input_bams43_filetype,input_bams44,input_bams44_filetype,input_bams45,input_bams45_filetype,input_bams46,input_bams46_filetype,input_bams47,input_bams47_filetype,input_bams48,input_bams48_filetype,input_bams49,input_bams49_filetype,input_bams4_filetype,input_bams5,input_bams50,input_bams50_filetype,input_bams51,input_bams51_filetype,input_bams52,input_bams52_filetype,input_bams53,input_bams53_filetype,input_bams54,input_bams54_filetype,input_bams55,input_bams55_filetype,input_bams56,input_bams56_filetype,input_bams57,input_bams57_filetype,input_bams58,input_bams58_filetype,input_bams59,input_bams59_filetype,input_bams5_filetype,input_bams6,input_bams60,input_bams60_filetype,input_bams61,input_bams61_filetype,input_bams62,input_bams62_filetype,input_bams63,input_bams63_filetype,input_bams64,input_bams64_filetype,input_bams65,input_bams65_filetype,input_bams66,input_bams66_filetype,input_bams67,input_bams67_filetype,input_bams68,input_bams68_filetype,input_bams69,input_bams69_filetype,input_bams6_filetype,input_bams7,input_bams70,input_bams70_filetype,input_bams71,input_bams71_filetype,input_bams72,input_bams72_filetype,input_bams73,input_bams73_filetype,input_bams74,input_bams74_filetype,input_bams75,input_bams75_filetype,input_bams76,input_bams76_filetype,input_bams77,input_bams77_filetype,input_bams78,input_bams78_filetype,input_bams79,input_bams79_filetype,input_bams7_filetype,input_bams8,input_bams80,input_bams80_filetype,input_bams81,input_bams81_filetype,input_bams82,input_bams82_filetype,input_bams83,input_bams83_filetype,input_bams84,input_bams84_filetype,input_bams85,input_bams85_filetype,input_bams86,input_bams86_filetype,input_bams87,input_bams87_filetype,input_bams88,input_bams88_filetype,input_bams89,input_bams89_filetype,input_bams8_filetype,input_bams9,input_bams90,input_bams90_filetype,input_bams91,input_bams91_filetype,input_bams92,input_bams92_filetype,input_bams93,input_bams93_filetype,input_bams94,input_bams94_filetype,input_bams95,input_bams95_filetype,input_bams96,input_bams96_filetype,input_bams97,input_bams97_filetype,input_bams98,input_bams98_filetype,input_bams99,input_bams99_filetype,input_bams9_filetype,input_bams_filetype,input_bed,input_bed_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bams,parameters.input_bams.values,parameters.input_bed,parameters.input_bed.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-09-21 13:58:43.110862,slurm_normal,1442843959.0,0,1.0,main_w1_handler0,2424659,10373132,False,,57660087,57660087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,5410,bed,4654282.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""20978505""",,21194156,,32.0,,24724718.0,1442843954.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-21 13:59:24.173720,58799.0,5.0
,,2015-09-21 14:20:40.459834,slurm_normal,1442845266.0,0,1.0,main_w1_handler1,2424659,10373311,False,,57140289,57140289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,5410,bed,4654411.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""20969482""",,21194156,,32.0,,24724718.0,1442845261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-21 14:21:09.536720,58799.0,5.0
,,2015-09-21 14:48:26.918121,slurm_normal,1442846937.0,0,1.0,main_w1_handler2,2424659,10373583,False,,57660087,57660087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,5410,bed,4654670.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""20978505""",,21194156,,32.0,,24724718.0,1442846932.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-21 14:49:01.185728,58799.0,5.0
,,2016-04-26 10:23:20.669733,slurm_normal,1461666213.0,0,1.0,main_w1_handler0,2660894,12621857,False,,25867903,25867903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,30725524.0,,,,,,,,,,,,,,,,,,,,,bam,6958.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2496,bed,6824499.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595acf79dbcf4162d'}, {'src': 'hda', 'id': 'bbd44e69cb8906b53f1f23a7306988bf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5eb7de325b185ec10'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a09a024160ba0daf'}]",32.0,,28469836.0,1461666209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-26 10:23:36.204372,73208.0,4.0
,,2015-09-06 15:24:29.158209,slurm_normal,1441553129.0,0,1.0,main_w1_handler0,2371575,10267507,False,,2059907349,2059907349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7932,bed,4554168.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""20370289""",,21022713,,32.0,,25030444.0,1441553086.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-06 15:25:31.345531,58466.0,43.0
,,2016-03-10 01:13:25.072647,slurm_normal,1457572531.0,0,1.0,main_w1_handler0,2186621,12091279,False,,2505422848,2505422848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315866.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23327181""",,23762787,,32.0,,28904697.0,1457572444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:15:33.435478,58857.0,87.0
,,2016-03-10 01:14:12.956159,slurm_normal,1457572591.0,0,1.0,main_w2_handler0,2186621,12091283,False,,2416591384,2416591384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333162""",,23762787,,32.0,,28904697.0,1457572478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:16:32.989959,58857.0,113.0
,,2016-03-10 01:16:43.950762,slurm_normal,1457572775.0,0,1.0,main_w2_handler0,2186621,12091293,False,,1925182118,1925182118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333203""",,23762787,,32.0,,28904697.0,1457572695.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:19:39.366504,58857.0,80.0
,,2016-03-10 01:14:59.544680,slurm_normal,1457572781.0,0,1.0,main_w1_handler1,2186621,12091286,False,,2060207872,2060207872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333161""",,23762787,,32.0,,28904697.0,1457572602.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:19:45.851484,58857.0,179.0
,,2016-03-10 01:11:43.446961,slurm_normal,1457572388.0,0,1.0,main_w1_handler2,2186621,12091266,False,,1786214685,1786214685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315847.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23762213""",,23762787,,32.0,,28904697.0,1457572322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:13:13.246883,58857.0,66.0
,,2015-09-04 09:31:38.225718,slurm_normal,1441359148.0,0,1.0,main_w1_handler1,2421866,10257961,False,,142393851,142393851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,49152,bed,4545290.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""20994588""",,21006500,,32.0,,24887549.0,1441359124.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-04 09:32:30.754698,54854.0,24.0
,,2016-04-26 10:43:26.698635,slurm_normal,1461667428.0,0,1.0,main_w1_handler0,2660894,12622015,False,,25867903,25867903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2502,bed,6824785.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b595acf79dbcf4162d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9f6ab71261bb52f'}]",32.0,,28469836.0,1461667418.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-04-26 10:43:50.650817,73208.0,10.0
,,2015-09-08 22:10:32.140184,slurm_normal,1441750267.0,0,1.0,main_w2_handler1,2020960,10280901,False,,19162954,19162954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11564,bed,4566587.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""21049517""",,21049530,,32.0,,25075862.0,1441750249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-08 22:11:11.179908,52107.0,18.0
,,2015-09-08 22:09:20.457371,slurm_normal,1441750179.0,0,1.0,main_w2_handler0,2020960,10280895,False,,19162954,19162954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11564,bed,4566580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""21049517""",,21049530,,32.0,,25075862.0,1441750175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-08 22:09:43.386838,52107.0,4.0
,,2015-09-09 14:22:11.950495,slurm_normal,1441808691.0,0,1.0,main_w1_handler2,2431026,10286341,False,,455495,455495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3691599,bed,4571771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""21056197""",,21055942,,32.0,,25040054.0,1441808553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-09 14:24:54.990287,68519.0,138.0
,,2015-09-09 21:56:10.276887,slurm_normal,1441835829.0,0,1.0,main_w2_handler1,2020960,10290292,False,,171421213,171421213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,11564,bed,4575601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""21064334""",,21049530,,32.0,,25075862.0,1441835796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-09 21:57:22.241154,52107.0,33.0
,,2016-03-10 01:17:32.857925,slurm_normal,1457572851.0,0,1.0,main_w1_handler2,2186621,12091294,False,,1610550386,1610550386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333204""",,23762787,,32.0,,28904697.0,1457572785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:20:55.843042,58857.0,66.0
,,2016-03-10 01:18:39.725427,slurm_normal,1457572971.0,0,1.0,main_w1_handler0,2186621,12091297,False,,3352467263,3352467263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,893702,bed,6315890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""23333266""",,23762787,,32.0,,28904697.0,1457572877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2016-03-10 01:22:54.297854,58857.0,94.0
,,2015-09-06 15:22:58.573923,slurm_normal,1441553049.0,0,1.0,main_w1_handler1,2371575,10267503,False,,2253655180,2253655180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7932,bed,4554165.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""20370281""",,21022713,,32.0,,25030444.0,1441553002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-06 15:24:12.912166,58466.0,47.0
,,2015-09-06 15:24:56.747577,slurm_normal,1441553154.0,0,1.0,main_w1_handler1,2371575,10267508,False,,2032795297,2032795297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7932,bed,4554169.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""20370295""",,21022713,,32.0,,25030444.0,1441553117.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-06 15:25:57.872216,58466.0,37.0
,,2015-09-06 15:10:44.682997,slurm_normal,1441552385.0,0,1.0,main_w1_handler1,2371575,10267442,False,,2253655180,2253655180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,2059907349.0,,,,,,,,,,,,,,,,,,,,,bam,2032795297.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,7932,bed,4554117.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""20370281,20370289,20370295""",,21022713,,32.0,,25030444.0,1441552265.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-06 15:13:07.501429,58466.0,120.0
,,2015-09-08 10:35:30.678025,slurm_normal,1441708558.0,0,1.0,main_w2_handler1,1962926,10276467,False,,103334493,103334493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,122098375.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,3197,bed,4562483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""20886045,20886057""",,21038253,,32.0,,24548702.0,1441708545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-08 10:36:02.370126,50762.0,13.0
,,2015-12-10 17:29:45.177072,slurm_normal,1449768622.0,0,1.0,main_w2_handler0,2533328,11142152,False,,4317944,4317944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,27119,bed,5411297.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""22392009""",,22392487,,32.0,,26696340.0,1449768616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-12-10 17:30:28.227149,75044.0,6.0
,,2015-09-24 02:50:59.899470,slurm_normal,1443063115.0,0,1.0,main_w2_handler1,2052019,10403168,False,,51985863,51985863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,543,bed,4682164.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""21236649""",,21238747,,32.0,,24646394.0,1443063109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0,2.0,,2015-09-24 02:51:57.690482,44221.0,6.0
