bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numberOfSamples,parameters.advancedOpt.plotTitle,parameters.advancedOpt.region,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipZeros,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3175414878,3175414878,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-03 18:06:32.107040,slurm_multi,1486148438.0,0,6.0,main_w3_handler2,2956227,14945652,False,,9103153,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28001880}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""png""","""true""",32.0,,34488366.0,1486146228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-03 19:00:38.881394,36816,2210.0
2211882,2211882,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-05 00:13:42.531192,slurm_multi,1486254255.0,0,6.0,main_w3_handler2,2957975,14952535,False,,9110239,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27953576}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,35791876.0,1486254238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-05 00:24:16.549075,93822,17.0
787752,787752,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-05 00:14:42.067025,slurm_multi,1486255413.0,0,6.0,main_w4_handler2,2957975,14952538,False,,9110278,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 27953580}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,35791876.0,1486255397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-05 00:43:34.612599,93822,16.0
1483241,1483241,,,,,,,,,,,,,,,,,,,,,bam,1919986.0,,,,,,,,,,,,,,,,,,,,,bam,2396977.0,,,,,,,,,,,,,,,,,,,,,bam,975393.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-02-06 14:55:22.067750,slurm_multi,1486395001.0,0,6.0,main_w4_handler2,2957975,14961112,False,,9118780,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28217706}, {'src': 'hda', 'id': 28217708}, {'src': 'hda', 'id': 28217710}, {'src': 'hda', 'id': 28217712}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,35791876.0,1486393382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-06 15:30:03.140522,93822,1619.0
172198353,172198353,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-03-29 09:03:46.918524,slurm_multi,1490790649.0,0,6.0,main_w4_handler2,1243107,15422069,False,,9555852,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28952713}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,36734586.0,1490790610.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-03-29 12:30:51.320290,29366,39.0
4729839,4729839,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-08 01:46:48.660360,slurm_multi,1486518534.0,0,6.0,main_w3_handler2,2661692,14978192,False,,9135682,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28256339}]","""/galaxy-repl/localdata/chrom/phiX.len""","""phiX""","""png""","""false""",32.0,,35853648.0,1486518519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-08 01:48:55.914686,17409,15.0
781035,781035,,,,,,,,,,,,,,,,,,,,,bam,775808.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-08 11:44:19.458835,slurm_multi,1486554431.0,0,6.0,main_w4_handler2,2986725,14981832,False,,9139219,slurm,,132112168.0,corral-repl,,0,no,,"""e614fa04edf311e68523005056a52a46""",0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28262154}, {'src': 'hda', 'id': 28262151}]","""/galaxy-repl/main/files/018/759/dataset_18759356.dat""","""tp_ref""","""png""","""false""",32.0,,,1486554417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-08 11:47:12.249942,99677,14.0
797096,797096,,,,,,,,,,,,,,,,,,,,,bam,801033.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-08 11:32:27.812699,slurm_multi,1486553675.0,0,6.0,main_w3_handler2,2986725,14981737,False,,9139116,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28261764}, {'src': 'hda', 'id': 28261766}]","""/galaxy-repl/main/files/018/759/dataset_18759356.dat""","""tp_ref""","""png""","""false""",32.0,,35884217.0,1486553652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-08 11:34:36.817066,99677,23.0
1183493624,1183493624,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-08 11:36:28.438408,slurm_multi,1486555051.0,0,6.0,main_w4_handler2,2823032,14981761,False,,9139142,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26502715}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,35880626.0,1486553870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-08 11:57:33.491157,90378,1181.0
781104,781104,,,,,,,,,,,,,,,,,,,,,bam,775843.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-08 11:47:09.385016,slurm_multi,1486554644.0,0,6.0,main_w4_handler2,2986837,14981877,False,,9139252,slurm,,132111800.0,corral-repl,,0,no,,"""4a213c2eedf411e6827d005056a52a46""",0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28262213}, {'src': 'hda', 'id': 28262210}]","""/galaxy-repl/main/files/018/759/dataset_18759356.dat""","""tp_ref""","""png""","""false""",32.0,,,1486554628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-08 11:50:46.440353,99677,16.0
596839251,596839251,,,,,,,,,,,,,,,,,,,,,bam,830026496.0,,,,,,,,,,,,,,,,,,,,,bam,872430077.0,,,,,,,,,,,,,,,,,,,,,bam,892680446.0,,,,,,,,,,,,,,,,,,,bam,798029863.0,bam,881401036.0,bam,753259634.0,bam,1045382303.0,bam,1603652481.0,bam,bam,,,,,,,2017-02-08 15:05:59.182291,slurm_multi,1486567324.0,0,6.0,main_w3_handler2,2857468,14985373,False,,9142143,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28265066}, {'src': 'hda', 'id': 28265068}, {'src': 'hda', 'id': 28265070}, {'src': 'hda', 'id': 28265072}, {'src': 'hda', 'id': 28265074}, {'src': 'hda', 'id': 28265076}, {'src': 'hda', 'id': 28265078}, {'src': 'hda', 'id': 28265080}, {'src': 'hda', 'id': 28265082}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""png""","""false""",32.0,,35758980.0,1486566460.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-08 15:22:07.196174,92335,864.0
589748105,589748105,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-09 14:40:14.161089,slurm_multi,1486653289.0,0,6.0,main_w3_handler2,2887385,14995012,False,,9150440,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28261737}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,35856766.0,1486651324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-09 15:14:51.246104,75878,1965.0
589675380,589675380,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-09 14:40:27.718250,slurm_multi,1486662590.0,0,6.0,main_w4_handler2,2887385,14995016,False,,9151950,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28280657}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""",32.0,,35856766.0,1486660438.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-09 17:49:52.359091,75878,2152.0
6650918,6650918,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-03-30 07:25:56.409599,slurm_multi,1490860719.0,0,6.0,main_w3_handler2,3048701,15432306,False,,9564632,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28982139}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""true""",32.0,,36922923.0,1490860699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-03-30 07:58:41.175507,103028,20.0
2430692112,2430692112,,,,,,,,,,,,,,,,,,,,,bam,2521864050.0,,,,,,,,,,,,,,,,,,,,,bam,1631691910.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-13 03:55:07.127583,slurm_multi,1486958622.0,0,6.0,main_w3_handler2,2776915,15019954,False,,9176393,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28102195}, {'src': 'hda', 'id': 28102196}, {'src': 'hda', 'id': 28190785}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""png""","""false""",32.0,,35748526.0,1486958572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 04:03:44.651772,65128,50.0
1241313924,1241313924,,,,,,,,,,,,,,,,,,,,,bam,1282994314.0,,,,,,,,,,,,,,,,,,,,,bam,703220857.0,,,,,,,,,,,,,,,,,,,,,bam,1263349782.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-02-13 04:04:55.816887,slurm_multi,1486959154.0,0,6.0,main_w4_handler2,2776915,15019982,False,,9176407,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26351128}, {'src': 'hda', 'id': 26351238}, {'src': 'hda', 'id': 28276201}, {'src': 'hda', 'id': 28276202}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""png""","""false""",32.0,,35748526.0,1486958835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 04:12:37.255248,65128,319.0
1289446594,1289446594,,,,,,,,,,,,,,,,,,,,,bam,1148126642.0,,,,,,,,,,,,,,,,,,,,,bam,1462128445.0,,,,,,,,,,,,,,,,,,,,,bam,1353654164.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-02-13 04:05:23.410371,slurm_multi,1486959639.0,0,6.0,main_w4_handler2,2776915,15019983,False,,9176433,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 26350952}, {'src': 'hda', 'id': 26350998}, {'src': 'hda', 'id': 28221009}, {'src': 'hda', 'id': 28221010}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""png""","""false""",32.0,,35748526.0,1486959270.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 04:20:41.451973,65128,369.0
2759941798,2759941798,2524663611.0,bam,3331745585.0,bam,3377815309.0,bam,3112036389.0,bam,2941779112.0,bam,2665190008.0,bam,3641971733.0,bam,3100125177.0,bam,3330961280.0,bam,2725725589.0,bam,bam,3315585290.0,3183598470.0,bam,,,,,,,,,,,,,,,,,,,bam,3575887290.0,,,,,,,,,,,,,,,,,,,,,bam,3465143200.0,,,,,,,,,,,,,,,,,,,bam,2540590320.0,bam,2813269604.0,bam,3286280010.0,bam,3421089610.0,bam,3484218897.0,bam,bam,,,,,,,2017-02-12 08:56:59.201184,slurm_multi,1486954474.0,0,6.0,main_w4_handler2,2956227,15015713,False,,9173323,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28049992}, {'src': 'hda', 'id': 28050028}, {'src': 'hda', 'id': 28057356}, {'src': 'hda', 'id': 28057362}, {'src': 'hda', 'id': 28059024}, {'src': 'hda', 'id': 28059032}, {'src': 'hda', 'id': 28070294}, {'src': 'hda', 'id': 28070306}, {'src': 'hda', 'id': 28071868}, {'src': 'hda', 'id': 28071876}, {'src': 'hda', 'id': 28076220}, {'src': 'hda', 'id': 28076255}, {'src': 'hda', 'id': 28082126}, {'src': 'hda', 'id': 28082141}, {'src': 'hda', 'id': 28089636}, {'src': 'hda', 'id': 28089643}, {'src': 'hda', 'id': 28093047}, {'src': 'hda', 'id': 28093058}, {'src': 'hda', 'id': 28103656}, {'src': 'hda', 'id': 28103667}]","""/cvmfs/data.galaxyproject.org/managed/len/rn6.len""","""rn6""","""png""","""false""",32.0,,34488366.0,1486914507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 02:54:38.214210,36816,39967.0
5578733009,5578733009,,,,,,,,,,,,,,,,,,,,,bam,6793646667.0,,,,,,,,,,,,,,,,,,,,,bam,5403970619.0,,,,,,,,,,,,,,,,,,,,,bam,5656599839.0,,,,,,,,,,,,,,,,,,,bam,5837242946.0,bam,,,,,,,,,bam,,,,,,,2017-02-12 21:41:50.556739,slurm_multi,1486936565.0,0,6.0,main_w3_handler2,2991567,15018556,False,,9174994,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28316963}, {'src': 'hda', 'id': 28316964}, {'src': 'hda', 'id': 28316967}, {'src': 'hda', 'id': 28316969}, {'src': 'hda', 'id': 28316974}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""false""",32.0,,35944196.0,1486935854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-12 21:56:08.548595,99814,711.0
39384173,39384173,,,,,,,,,,,,,,,,,,,,,bam,25276258.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-12 23:44:41.764219,slurm_multi,1486943203.0,0,6.0,main_w4_handler2,2985951,15019002,False,,9175457,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28267426}, {'src': 'hda', 'id': 28267427}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""png""","""true""",32.0,,35986775.0,1486943171.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-12 23:46:45.736810,99620,32.0
25276258,25276258,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-12 23:39:04.522031,slurm_multi,1486942905.0,0,6.0,main_w4_handler2,2985951,15018977,False,,9175429,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28267427}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""pdf""","""true""",32.0,,35986775.0,1486942852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-12 23:41:48.231056,99620,53.0
2430692112,2430692112,,,,,,,,,,,,,,,,,,,,,bam,2521864050.0,,,,,,,,,,,,,,,,,,,,,bam,1631691910.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-13 03:54:09.423435,slurm_multi,1486958474.0,0,6.0,main_w3_handler2,2776915,15019949,False,,9176380,slurm,,132111800.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28102195}, {'src': 'hda', 'id': 28102196}, {'src': 'hda', 'id': 28190785}]","""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""png""","""false""",32.0,,35748526.0,1486958153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 04:01:15.589809,65128,321.0
66754413,66754413,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-13 01:57:52.404283,slurm_multi,1486951207.0,0,6.0,main_w4_handler2,2970627,15019454,False,,9175916,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28318180}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""",32.0,,35871410.0,1486951180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 02:00:08.645197,99639,27.0
65383389,65383389,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-02-13 02:07:02.821288,slurm_multi,1486951753.0,0,6.0,main_w4_handler2,2970627,15019486,False,,9175947,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28318311}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""true""",32.0,,35871410.0,1486951736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 02:09:15.361183,99639,17.0
1620398957,1620398957,,,,,,,,,,,,,,,,,,,,,bam,594381393.0,,,,,,,,,,,,,,,,,,,,,bam,946326406.0,,,,,,,,,,,,,,,,,,,,,bam,1696712548.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-02-13 10:48:22.162226,slurm_multi,1486983333.0,0,6.0,main_w3_handler2,605821,15022122,False,,9178384,slurm,,132112168.0,corral-repl,,0,no,,,0.0,,,,,,,,,,,,,,no,,"[{'src': 'hda', 'id': 28307222}, {'src': 'hda', 'id': 28307329}, {'src': 'hda', 'id': 28307579}, {'src': 'hda', 'id': 28323046}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""false""",32.0,,34508217.0,1486983040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 10:55:34.353724,12956,293.0
1620398957,1620398957,,,,,,,,,,,,,,,,,,,,,bam,594381393.0,,,,,,,,,,,,,,,,,,,,,bam,946326406.0,,,,,,,,,,,,,,,,,,,,,bam,1696712548.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-02-13 11:01:07.074791,slurm_multi,1486983869.0,0,6.0,main_w3_handler2,605821,15022193,False,,9178468,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28307222}, {'src': 'hda', 'id': 28307329}, {'src': 'hda', 'id': 28307579}, {'src': 'hda', 'id': 28323046}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""false""",32.0,,34508217.0,1486983769.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 11:04:30.455571,12956,100.0
1620398957,1620398957,,,,,,,,,,,,,,,,,,,,,bam,594381393.0,,,,,,,,,,,,,,,,,,,,,bam,946326406.0,,,,,,,,,,,,,,,,,,,,,bam,1696712548.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-02-13 11:24:42.859775,slurm_multi,1486985677.0,0,6.0,main_w4_handler2,605821,15022355,False,,9178652,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 28307222}, {'src': 'hda', 'id': 28307329}, {'src': 'hda', 'id': 28307579}, {'src': 'hda', 'id': 28323046}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""png""","""false""",32.0,,34508217.0,1486985625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.3.6.0,2.3.6.0,,2017-02-13 11:34:39.593510,12956,52.0
