beds,beds1,beds1_filetype,beds2,beds2_filetype,beds3,beds3_filetype,beds4,beds4_filetype,beds5,beds5_filetype,beds6,beds6_filetype,beds7,beds7_filetype,beds8,beds8_filetype,beds_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,names|beds_0|input,names|beds_0|input_filetype,names|beds_1|input,names|beds_1|input_filetype,names|beds_2|input,names|beds_2|input_filetype,names|beds_3|input,names|beds_3|input_filetype,names|beds_4|input,names|beds_4|input_filetype,names|beds_5|input,names|beds_5|input_filetype,names|beds_6|input,names|beds_6|input_filetype,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.both,parameters.chromInfo,parameters.counts,parameters.dbkey,parameters.inputA.values,parameters.names.__current_case__,parameters.names.beds,parameters.names.beds.values,parameters.names.names_select,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6507228.0,6507228.0,bed,,,,,,,,,,,,,,,bed,2017-07-14 22:23:29.733314,slurm_normal,1500071042.0,0,,1.0,main_w4_handler0,3193324,16349197,False,,6507228,bed,10414592.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30499183}]",1,,"[{'src': 'hda', 'id': 30499183}]",no,"""""",32.0,,39320638.0,1500071033.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-14 22:24:05.170786,,9.0
203614.0,203614.0,bed,,,,,,,,,,,,,,,bed,2017-07-17 11:48:36.458261,slurm_normal,1500292127.0,0,,1.0,main_w4_handler1,3195174,16359088,False,,203614,bed,10422231.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 30515049}]",1,,"[{'src': 'hda', 'id': 30515049}]",no,"""""",32.0,,39356893.0,1500292121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-17 11:48:55.080596,,6.0
818445.0,818445.0,bed6,,,,,,,,,,,,,,,bed6,2017-07-17 13:34:30.759400,slurm_normal,1500298487.0,0,,1.0,main_w4_handler1,3184976,16359948,False,,17180013,gff,10423056.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/main/files/020/542/dataset_20542144.dat""","""false""","""BrapaV1.5""","[{'src': 'hda', 'id': 30373088}]",1,,"[{'src': 'hda', 'id': 30488716}]",no,"""""",32.0,,39289075.0,1500298478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-17 13:34:49.436576,80827.0,9.0
2167400.0,2167400.0,bed,,,,,,,,,,,,,,,bed,2017-10-06 09:07:45.141301,slurm_normal,1507280880.0,0,,1.0,main_w3_handler1,1276133,17037572,False,,112296,bed,11094698.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 31580501}]",1,,"[{'src': 'hda', 'id': 31580573}]",no,"""""",32.0,,41084498.0,1507280875.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-10-06 09:08:03.576320,30359.0,5.0
12048677.0,12048677.0,bed,,,,,,,,,,,,,,,bed,2017-09-29 11:06:22.538753,slurm_normal,1506683198.0,0,,1.0,main_w3_handler1,3267160,16971622,False,,12048677,bed,11039239.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""true""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 31478683}]",1,,"[{'src': 'hda', 'id': 31478683}]",no,"""""",32.0,,40880572.0,1506683189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-09-29 11:06:42.657722,112319.0,9.0
12152200.0,12152200.0,bed,,,,,,,,,,,,,,,bed,2017-09-29 11:15:52.504562,slurm_normal,1506683769.0,0,,1.0,main_w3_handler0,3267160,16971641,False,,8298203,bed,11039265.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""true""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 31478621}]",1,,"[{'src': 'hda', 'id': 31479473}]",no,"""""",32.0,,40880572.0,1506683757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-09-29 11:16:10.609498,112319.0,12.0
8298203.0,8298203.0,bed,,,,,,,,,,,,,,,bed,2017-09-29 11:18:19.865046,slurm_normal,1506683915.0,0,,1.0,main_w3_handler0,3267160,16971644,False,,8298203,bed,11039268.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""true""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 31478621}]",1,,"[{'src': 'hda', 'id': 31478621}]",no,"""""",32.0,,40880572.0,1506683904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-09-29 11:18:38.051036,112319.0,11.0
,,,,,,,,,,,,,,,,,,2017-07-21 18:34:19.035943,slurm_normal,1500662072.0,0,,1.0,main_w3_handler0,3198953,16390471,False,,1636214,gff3,10454478.roundup,slurm,,132112168.0,5029.0,bed,7850.0,bed,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 30564888}]",0,"[{'__index__': 0, 'inputName': 'NA1000', 'input': {'values': [{'src': 'hda', 'id': 30564905}]}}, {'__index__': 1, 'inputName': 'FLAG-HFQ', 'input': {'values': [{'src': 'hda', 'id': 30564906}]}}]",,yes,"""""",32.0,,39433682.0,1500662068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-21 18:34:36.740460,67439.0,4.0
,,,,,,,,,,,,,,,,,,2017-07-21 17:58:59.721301,slurm_normal,1500659978.0,0,,1.0,main_w4_handler1,3198953,16390063,False,,1636214,gff3,10453822.roundup,slurm,,132112168.0,5029.0,bed,7850.0,bed,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30564888}]",0,"[{'__index__': 0, 'inputName': 'NA1000', 'input': {'values': [{'src': 'hda', 'id': 30564905}]}}, {'__index__': 1, 'inputName': 'FLAG-Hfq', 'input': {'values': [{'src': 'hda', 'id': 30564906}]}}]",,yes,"""""",32.0,,39432967.0,1500659970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-21 17:59:41.329589,67439.0,8.0
7850.0,7850.0,bed,5029.0,bed,,,,,,,,,,,,,bed,2017-07-21 18:23:36.963859,slurm_normal,1500661433.0,0,,1.0,main_w4_handler1,3198953,16390322,False,,462056,gtf,10454221.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 30565190}]",1,,"[{'src': 'hda', 'id': 30564906}, {'src': 'hda', 'id': 30564905}]",no,"""""",32.0,,39432967.0,1500661428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-21 18:23:58.106680,67439.0,5.0
54196.0,54196.0,bed,,,,,,,,,,,,,,,bed,2017-07-24 07:25:12.912463,slurm_normal,1500881128.0,0,,1.0,main_w4_handler0,3200771,16402312,False,,10749,bed,10466452.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30584474}]",1,,"[{'src': 'hda', 'id': 30584472}]",no,"""""",32.0,,39065809.0,1500881123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-24 07:25:31.153589,108456.0,5.0
3976946.0,3976946.0,bed,,,,,,,,,,,,,,,bed,2017-09-29 14:19:28.850220,slurm_normal,1506694794.0,0,,1.0,main_w4_handler0,3267160,16973014,False,,17105972,gtf,11040768.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""false""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 31481410}]",1,,"[{'src': 'hda', 'id': 31481429}]",no,"""""",32.0,,40880572.0,1506694789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-09-29 14:19:58.211431,112319.0,5.0
112296.0,112296.0,bed,,,,,,,,,,,,,,,bed,2017-10-06 09:08:07.911732,slurm_normal,1507280924.0,0,,1.0,main_w4_handler0,1276133,17037574,False,,2167400,bed,11094702.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 31580573}]",1,,"[{'src': 'hda', 'id': 31580501}]",no,"""""",32.0,,41084498.0,1507280909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-10-06 09:08:54.725181,30359.0,15.0
5349730.0,5349730.0,bed,,,,,,,,,,,,,,,bed,2017-07-27 02:01:29.179037,slurm_normal,1501120914.0,0,,1.0,main_w4_handler1,2025542,16429855,False,,1343771,bed,10496955.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 30632075}]",1,,"[{'src': 'hda', 'id': 30632135}]",no,"""""",32.0,,39540118.0,1501120901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-27 02:01:57.147382,8394.0,13.0
2491126.0,2491126.0,bed,,,,,,,,,,,,,,,bed,2017-07-27 02:02:38.847598,slurm_normal,1501120981.0,0,,1.0,main_w4_handler0,2025542,16429857,False,,5349730,bed,10496957.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm10.len""","""true""","""mm10""","[{'src': 'hda', 'id': 30632135}]",1,,"[{'src': 'hda', 'id': 30632074}]",no,"""""",32.0,,39540118.0,1501120966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-27 02:03:03.868961,8394.0,15.0
1343771.0,1343771.0,bed,,,,,,,,,,,,,,,bed,2017-07-27 02:26:22.447870,slurm_normal,1501122404.0,0,,1.0,main_w4_handler0,2025542,16430095,False,,1143838,bed,10497197.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm10.len""","""false""","""mm10""","[{'src': 'hda', 'id': 30632575}]",1,,"[{'src': 'hda', 'id': 30632075}]",no,"""""",32.0,,39540118.0,1501122393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-27 02:26:47.515949,8394.0,11.0
1337158.0,1337158.0,bed,,,,,,,,,,,,,,,bed,2017-09-29 20:17:04.673744,slurm_normal,1506716236.0,0,,1.0,main_w4_handler0,3267160,16975313,False,,3976946,bed,11043120.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""false""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 31481429}]",1,,"[{'src': 'hda', 'id': 31484568}]",no,"""""",32.0,,40966011.0,1506716229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-09-29 20:17:20.301566,112319.0,7.0
3976946.0,3976946.0,bed,,,,,,,,,,,,,,,bed,2017-09-29 20:19:07.188886,slurm_normal,1506716359.0,0,,1.0,main_w3_handler0,3267160,16975320,False,,17105972,gtf,11043127.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Schizosaccharomyces_pombe_1.1.len""","""false""","""Schizosaccharomyces_pombe_1.1""","[{'src': 'hda', 'id': 31481410}]",1,,"[{'src': 'hda', 'id': 31481429}]",no,"""""",32.0,,40966011.0,1506716351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-09-29 20:19:22.376515,112319.0,8.0
,,,,,,,,,,,,,,,,,,2017-07-28 12:26:15.676732,slurm_normal,1501244892.0,0,,1.0,main_w3_handler1,3205249,16442708,False,,624685,bed,10510617.roundup,slurm,,132112168.0,493281.0,bed,54196.0,bed,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 30652285}]",0,"[{'__index__': 0, 'inputName': 'Kotwice', 'input': {'values': [{'src': 'hda', 'id': 30652286}]}}, {'__index__': 1, 'inputName': 'Domeny', 'input': {'values': [{'src': 'hda', 'id': 30652284}]}}]",,yes,"""""",32.0,,39065809.0,1501244786.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-07-28 12:28:17.149565,108456.0,106.0
,,,,,,,,,,,,,,,,,,2017-08-01 16:37:50.047896,slurm_normal,1501605482.0,0,,1.0,main_w4_handler0,3208117,16479944,False,,462056,gtf,10548656.roundup,slurm,,132112168.0,7617.0,bed,17420.0,bed,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 30704483}]",0,"[{'__index__': 0, 'inputName': 'Hits-0835', 'input': {'values': [{'src': 'hda', 'id': 30715235}]}}, {'__index__': 1, 'inputName': 'Hits-Hfq', 'input': {'values': [{'src': 'hda', 'id': 30715229}]}}]",,yes,"""""",32.0,,39622971.0,1501605478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-01 16:38:06.474304,67439.0,4.0
,,,,,,,,,,,,,,,,,,2017-08-01 17:33:51.462678,slurm_normal,1501608851.0,0,,1.0,main_w3_handler0,3208117,16480304,False,,1636214,gff3,10549085.roundup,slurm,,132112168.0,7617.0,bed,17420.0,bed,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30704484}]",0,"[{'__index__': 0, 'inputName': 'ale', 'input': {'values': [{'src': 'hda', 'id': 30715235}]}}, {'__index__': 1, 'inputName': 'nad', 'input': {'values': [{'src': 'hda', 'id': 30715229}]}}]",,yes,"""""",32.0,,39622971.0,1501608839.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-01 17:34:17.355188,67439.0,12.0
4792.0,4792.0,bed,,,,,,,,,,,,,,,bed,2017-08-01 17:51:55.474645,slurm_normal,1501609930.0,0,,1.0,main_w3_handler0,3208117,16480435,False,,462056,gtf,10549209.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30704483}]",1,,"[{'src': 'hda', 'id': 30716140}]",no,"""""",32.0,,39622971.0,1501609926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-01 17:52:11.365230,67439.0,4.0
4541497.0,4541497.0,bed,,,,,,,,,,,,,,,bed,2017-10-01 20:33:45.020128,slurm_normal,1506890034.0,0,,1.0,main_w4_handler0,2241549,16981384,False,,73797,vcf,11048616.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/gasAcu1.len""","""true""","""gasAcu1""","[{'src': 'hda', 'id': 31079396}]",1,,"[{'src': 'hda', 'id': 31127890}]",no,"""""",32.0,,40989144.0,1506890027.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-10-01 20:33:58.520120,51510.0,7.0
368491036.0,368491036.0,bed,,,,,,,,,,,,,,,bed,2017-08-02 06:26:04.345863,slurm_normal,1501655270.0,0,,1.0,main_w3_handler0,3203921,16484039,False,,7847590,bed,10553347.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 30686136}]",1,,"[{'src': 'hda', 'id': 30686224}]",no,"""""",32.0,,39542196.0,1501655180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-02 06:27:54.047034,109470.0,90.0
493281.0,493281.0,bed,54196.0,bed,,,,,,,,,,,,,bed,2017-08-02 06:41:41.012532,slurm_normal,1501656216.0,0,,1.0,main_w4_handler1,3208775,16484072,False,,117596,bed,10553441.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 30714182}]",1,,"[{'src': 'hda', 'id': 30709632}, {'src': 'hda', 'id': 30709633}]",no,"""""",32.0,,39065809.0,1501656109.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-02 06:43:41.483816,108456.0,107.0
32959.0,32959.0,bed,,,,,,,,,,,,,,,bed,2017-08-03 06:26:23.584796,slurm_normal,1501741601.0,0,,1.0,main_w4_handler1,3208424,16495043,False,,83361,gtf,10564580.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30742950}]",1,,"[{'src': 'hda', 'id': 30708502}]",no,"""""",32.0,,39686510.0,1501741590.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-03 06:26:44.083915,12601.0,11.0
3891418.0,3891418.0,bed,3400902.0,bed,4422180.0,bed,3399815.0,bed,5071061.0,bed,5602040.0,bed,,,,,bed,2017-10-07 09:23:26.548059,slurm_normal,1507368228.0,0,,1.0,main_w3_handler1,2716612,17045117,False,,28170,bed,11102669.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 31589880}]",1,,"[{'src': 'hda', 'id': 31592851}, {'src': 'hda', 'id': 31592852}, {'src': 'hda', 'id': 31592854}, {'src': 'hda', 'id': 31592855}, {'src': 'hda', 'id': 31592856}, {'src': 'hda', 'id': 31592857}]",no,"""""",32.0,,41099145.0,1507368217.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-10-07 09:23:49.720530,70907.0,11.0
12218393.0,12218393.0,bed,,,,,,,,,,,,,,,bed,2017-08-05 08:01:16.498589,slurm_normal,1501920092.0,0,,1.0,main_w4_handler0,2095819,16509402,False,,3526507,bed,10579373.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/mm9.len""","""true""","""mm9""","[{'src': 'hda', 'id': 30599798}]",1,,"[{'src': 'hda', 'id': 30765664}]",no,"""""",32.0,,39711593.0,1501920085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-05 08:01:35.637612,54852.0,7.0
12218393.0,12218393.0,bed,,,,,,,,,,,,,,,bed,2017-08-05 07:53:36.738013,slurm_normal,1501919633.0,0,,1.0,main_w4_handler1,2095819,16509348,False,,3526507,bed,10579331.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/mm9.len""","""false""","""mm9""","[{'src': 'hda', 'id': 30599798}]",1,,"[{'src': 'hda', 'id': 30765664}]",no,"""""",32.0,,39711593.0,1501919625.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-05 07:53:54.563100,54852.0,8.0
298909.0,298909.0,bed,,,,,,,,,,,,,,,bed,2017-08-06 15:36:52.763309,slurm_normal,1502034111.0,0,,1.0,main_w4_handler0,2393221,16515321,False,,10439612,bed,10584912.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 30742809}]",1,,"[{'src': 'hda', 'id': 30742949}]",no,"""""",32.0,,39597665.0,1502034096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-06 15:44:49.970818,67238.0,15.0
28253.0,28253.0,bed,,,,,,,,,,,,,,,bed,2017-08-07 10:53:03.556107,slurm_normal,1502103206.0,0,,1.0,main_w3_handler1,2393221,16519509,False,,12058080,bed,10588985.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""false""","""hg19""","[{'src': 'hda', 'id': 30779698}]",1,,"[{'src': 'hda', 'id': 30775514}]",no,"""""",32.0,,39597665.0,1502103191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-07 10:53:27.912492,67238.0,15.0
28253.0,28253.0,bed,,,,,,,,,,,,,,,bed,2017-08-07 11:26:57.536183,slurm_normal,1502105245.0,0,,1.0,main_w4_handler1,2393221,16519688,False,,10439612,bed,10589154.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 30742809}]",1,,"[{'src': 'hda', 'id': 30775514}]",no,"""""",32.0,,39597665.0,1502105230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-07 11:27:35.415724,67238.0,15.0
,,,,,,,,,,,,,,,,,,2017-08-07 20:01:02.472682,slurm_normal,1502136088.0,0,,1.0,main_w3_handler0,3208117,16523730,False,,1636214,gff3,10593255.roundup,slurm,,132112168.0,16641.0,bed,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""false""","""?""","[{'src': 'hda', 'id': 30704484}]",0,"[{'__index__': 0, 'inputName': 'nad', 'input': {'values': [{'src': 'hda', 'id': 30733080}]}}]",,yes,"""""",32.0,,39622971.0,1502136073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-07 20:01:30.479037,67439.0,15.0
16641.0,16641.0,bed,,,,,,,,,,,,,,,bed,2017-08-07 20:11:07.160045,slurm_normal,1502136692.0,0,,1.0,main_w3_handler0,3208117,16523769,False,,462056,gtf,10593312.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""true""","""?""","[{'src': 'hda', 'id': 30704483}]",1,,"[{'src': 'hda', 'id': 30733080}]",no,"""""",32.0,,39622971.0,1502136680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-08-07 20:11:35.311737,67439.0,12.0
1889537.0,1889537.0,bed,2124611.0,bed,1686498.0,bed,,,,,,,,,,,bed,2017-10-07 14:45:10.065116,slurm_normal,1507387520.0,0,,1.0,main_w4_handler1,3210869,17045823,False,,12237,bed,11103430.roundup,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""true""","""hg19""","[{'src': 'hda', 'id': 31594276}]",1,,"[{'src': 'hda', 'id': 31488333}, {'src': 'hda', 'id': 31594152}, {'src': 'hda', 'id': 31366726}]",no,"""""",32.0,,41116279.0,1507387513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-10-07 14:45:23.736064,109716.0,7.0
155590.0,155590.0,bed,,,,,,,,,,,,,,,bed,2017-12-15 18:48:17.191333,slurm_normal,1513363735.0,0,,1.0,main_w3_handler0,3338739,17821136,False,,302138293,gtf,11889860,slurm,,132112168.0,,,,,,,,,,,,,,,corral-repl,,,"""false""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""false""","""hg38""","[{'src': 'hda', 'id': 32953576}]",1,,"[{'src': 'hda', 'id': 32778553}]",no,"""""",32.0,,42244089.0,1513363709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.26.0.0,2.26.0.0,,2017-12-15 18:48:56.712743,66153.0,26.0
