create_time,destination_id,end_epoch,exit_code,galaxy_slots,genome,genome_filetype,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs2_filetype,inputs3,inputs3_filetype,inputs4,inputs4_filetype,inputs5,inputs5_filetype,inputs6,inputs6_filetype,inputs7,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.filler,parameters.genome.values,parameters.header,parameters.tag.__current_case__,parameters.tag.bedgraphs,parameters.tag.inputs.values,parameters.tag.tag_select,parameters.zero,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tag|bedgraphs_0|input,tag|bedgraphs_0|input1,tag|bedgraphs_0|input1_filetype,tag|bedgraphs_0|input_filetype,tag|bedgraphs_1|input,tag|bedgraphs_1|input1,tag|bedgraphs_1|input1_filetype,tag|bedgraphs_1|input_filetype,tag|bedgraphs_2|input,tag|bedgraphs_2|input1,tag|bedgraphs_2|input1_filetype,tag|bedgraphs_2|input_filetype,tag|bedgraphs_3|input,tag|bedgraphs_3|input1,tag|bedgraphs_3|input1_filetype,tag|bedgraphs_3|input_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-04-03 08:46:13.876156,slurm_normal,1491209204.0,0,1.0,14323634,tabular,main_w3_handler1,3052275,15469206,False,,68035181.0,68035181.0,,,,,,,,,,,,,,,,,,,,,bedgraph,68086332.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9598815.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 29036831}]","""false""",0,,"[{'src': 'hda', 'id': 29036782}, {'src': 'hda', 'id': 29036783}]",tag,"""true""",32.0,,36977659,1491209183.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-04-03 08:46:52.721717,77683.0,21.0
2017-02-17 00:19:38.582204,slurm_normal,1487293724.0,0,1.0,2730875941,tabular,main_w4_handler0,2986409,15062631,False,,314055248.0,314055248.0,261283509.0,bedgraph,343108280.0,bedgraph,341703020.0,bedgraph,311592925.0,bedgraph,313814287.0,bedgraph,361377812.0,bedgraph,362585882.0,bedgraph,256962900.0,bedgraph,258111590.0,bedgraph,351173125.0,bedgraph,bedgraph,298123598.0,350055216.0,bedgraph,327493218.0,bedgraph,327434919.0,bedgraph,292376478.0,bedgraph,302463514.0,bedgraph,bedgraph,295046255.0,bedgraph,360774417.0,bedgraph,363022742.0,bedgraph,313554929.0,bedgraph,394142815.0,bedgraph,394496204.0,bedgraph,260969076.0,bedgraph,bedgraph,9218021.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""N/A""","[{'src': 'hda', 'id': 28391225}]","""false""",0,,"[{'src': 'hda', 'id': 28391819}, {'src': 'hda', 'id': 28391820}, {'src': 'hda', 'id': 28391821}, {'src': 'hda', 'id': 28391822}, {'src': 'hda', 'id': 28391823}, {'src': 'hda', 'id': 28391824}, {'src': 'hda', 'id': 28391825}, {'src': 'hda', 'id': 28391826}, {'src': 'hda', 'id': 28391827}, {'src': 'hda', 'id': 28391828}, {'src': 'hda', 'id': 28391829}, {'src': 'hda', 'id': 28391830}, {'src': 'hda', 'id': 28391831}, {'src': 'hda', 'id': 28391832}, {'src': 'hda', 'id': 28391833}, {'src': 'hda', 'id': 28391834}, {'src': 'hda', 'id': 28391835}, {'src': 'hda', 'id': 28391836}, {'src': 'hda', 'id': 28391837}, {'src': 'hda', 'id': 28391838}, {'src': 'hda', 'id': 28391839}, {'src': 'hda', 'id': 28391840}, {'src': 'hda', 'id': 28391841}, {'src': 'hda', 'id': 28391842}]",tag,"""true""",32.0,,36074759,1487290783.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 01:08:47.325753,99665.0,2941.0
2017-02-17 05:48:32.546891,slurm_normal,1487310567.0,0,1.0,119667792,tabular,main_w4_handler0,2997826,15064062,False,,81945398.0,81945398.0,,,,,,,,,,,,,,,,,,,,,bedgraph,79246626.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9219543.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28380820}]","""false""",0,,"[{'src': 'hda', 'id': 28393792}, {'src': 'hda', 'id': 28393793}]",tag,"""true""",32.0,,36078085,1487310519.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 05:49:30.565865,,48.0
2017-02-17 07:50:50.974230,slurm_normal,1487317910.0,0,1.0,81945398,bedgraph,main_w4_handler0,2997826,15064750,False,,79246626.0,79246626.0,,,,,,,,,,,,,,,,,,,,,bedgraph,81945398.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9220204.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395436}]","""false""",0,,"[{'src': 'hda', 'id': 28395375}, {'src': 'hda', 'id': 28395436}]",tag,"""true""",32.0,,36078085,1487317855.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 07:51:52.747461,,55.0
2017-02-17 07:43:33.726919,slurm_normal,1487317476.0,0,1.0,81945398,bedgraph,main_w4_handler1,2997826,15064727,False,,79246626.0,79246626.0,,,,,,,,,,,,,,,,,,,,,bedgraph,81945398.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9220179.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""N/A""","[{'src': 'hda', 'id': 28395436}]","""false""",0,,"[{'src': 'hda', 'id': 28395375}, {'src': 'hda', 'id': 28395436}]",tag,"""true""",32.0,,36078085,1487317419.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 07:44:39.423555,,57.0
2017-02-17 08:07:39.014815,slurm_normal,1487318914.0,0,1.0,131202859,bedgraph,main_w4_handler0,2997826,15064833,False,,79246626.0,79246626.0,,,,,,,,,,,,,,,,,,,,,bedgraph,81945398.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9220280.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395496}]","""true""",0,,"[{'src': 'hda', 'id': 28395375}, {'src': 'hda', 'id': 28395436}]",tag,"""false""",32.0,,36078085,1487318863.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 08:08:37.010172,,51.0
2017-02-17 13:03:02.268576,slurm_normal,1487336930.0,0,1.0,216866950,bedgraph,main_w3_handler0,2997826,15066623,False,,315085241.0,315085241.0,,,,,,,,,,,,,,,,,,,,,bedgraph,139108797.0,,,,,,,,,,,bedgraph,116221323.0,bedgraph,228415068.0,bedgraph,210989345.0,bedgraph,201258895.0,bedgraph,216866950.0,bedgraph,,,,,bedgraph,9221899.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28398159}]","""true""",0,,"[{'src': 'hda', 'id': 28397721}, {'src': 'hda', 'id': 28397722}, {'src': 'hda', 'id': 28398155}, {'src': 'hda', 'id': 28398156}, {'src': 'hda', 'id': 28398157}, {'src': 'hda', 'id': 28398158}, {'src': 'hda', 'id': 28398159}]",tag,"""false""",32.0,,36078085,1487336586.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 13:08:53.028999,,344.0
2017-02-17 14:26:17.064390,slurm_normal,1487341803.0,0,1.0,119667792,tabular,main_w3_handler0,2997826,15067479,False,,403079640.0,403079640.0,,,,,,,,,,,,,,,,,,,,,bedgraph,390757147.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9222747.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395070}]","""false""",0,,"[{'src': 'hda', 'id': 28399293}, {'src': 'hda', 'id': 28399294}]",tag,"""false""",32.0,,36078085,1487341584.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 14:30:06.990230,,219.0
2017-02-17 15:02:23.983396,slurm_normal,1487344129.0,0,1.0,119667792,tabular,main_w3_handler1,2997826,15067770,False,,346512858.0,346512858.0,,,,,,,,,,,,,,,,,,,,,bedgraph,109217929.0,,,,,,,,,,,bedgraph,108051679.0,bedgraph,313797665.0,bedgraph,263556882.0,bedgraph,248539991.0,bedgraph,276525898.0,bedgraph,,,,,bedgraph,9222997.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395070}]","""false""",0,,"[{'src': 'hda', 'id': 28399576}, {'src': 'hda', 'id': 28399577}, {'src': 'hda', 'id': 28399578}, {'src': 'hda', 'id': 28399579}, {'src': 'hda', 'id': 28399757}, {'src': 'hda', 'id': 28399829}, {'src': 'hda', 'id': 28399846}]",tag,"""false""",32.0,,36078085,1487343747.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 15:08:50.825918,,382.0
2017-02-17 16:14:44.320978,slurm_normal,1487348528.0,0,1.0,119667792,tabular,main_w4_handler1,2997826,15068539,False,,282410927.0,282410927.0,,,,,,,,,,,,,,,,,,,,,bedgraph,151919698.0,,,,,,,,,,,bedgraph,144151225.0,bedgraph,,,,,,,,,,,,,bedgraph,9223749.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395070}]","""true""",0,,"[{'src': 'hda', 'id': 28400081}, {'src': 'hda', 'id': 28400930}, {'src': 'hda', 'id': 28400931}]",tag,"""false""",32.0,,36078085,1487348309.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-17 16:22:11.675169,,219.0
2017-04-03 08:46:41.310737,slurm_normal,1491209226.0,0,1.0,14323634,tabular,main_w4_handler1,3052275,15469210,False,,68113506.0,68113506.0,,,,,,,,,,,,,,,,,,,,,bedgraph,68166696.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9598824.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 29036831}]","""false""",0,,"[{'src': 'hda', 'id': 29036786}, {'src': 'hda', 'id': 29036787}]",tag,"""true""",32.0,,36977659,1491209204.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-04-03 08:47:07.275444,77683.0,22.0
2017-04-03 08:46:28.506780,slurm_normal,1491209213.0,0,1.0,14323634,tabular,main_w4_handler1,3052275,15469208,False,,68162186.0,68162186.0,,,,,,,,,,,,,,,,,,,,,bedgraph,68158334.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9598818.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 29036831}]","""false""",0,,"[{'src': 'hda', 'id': 29036784}, {'src': 'hda', 'id': 29036785}]",tag,"""true""",32.0,,36977659,1491209192.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-04-03 08:46:56.275827,77683.0,21.0
2017-04-03 08:46:05.341048,slurm_normal,1491209202.0,0,1.0,14323634,tabular,main_w4_handler0,3052275,15469205,False,,68159341.0,68159341.0,,,,,,,,,,,,,,,,,,,,,bedgraph,68111976.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9598814.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/104/dataset_18104818.dat""","""SC5314 A22""","""0.0""","[{'src': 'hda', 'id': 29036831}]","""false""",0,,"[{'src': 'hda', 'id': 29036780}, {'src': 'hda', 'id': 29036781}]",tag,"""true""",32.0,,36977659,1491209180.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-04-03 08:46:43.211773,77683.0,22.0
2017-02-20 03:12:14.311974,slurm_normal,1487560430.0,0,1.0,119667792,tabular,main_w4_handler1,2997826,15082351,False,,84883330.0,84883330.0,,,,,,,,,,,,,,,,,,,,,bedgraph,72216892.0,,,,,,,,,,,bedgraph,92491942.0,bedgraph,85791244.0,bedgraph,,,,,,,,,,,bedgraph,9237575.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395070}]","""false""",0,,"[{'src': 'hda', 'id': 28422052}, {'src': 'hda', 'id': 28422053}, {'src': 'hda', 'id': 28422059}, {'src': 'hda', 'id': 28422060}]",tag,"""false""",32.0,,36078085,1487560338.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-20 03:13:51.357987,,92.0
2017-02-20 04:09:16.867548,slurm_normal,1487563927.0,0,1.0,119667792,tabular,main_w3_handler1,2997826,15082622,False,,149448855.0,149448855.0,,,,,,,,,,,,,,,,,,,,,bedgraph,228430609.0,,,,,,,,,,,bedgraph,276078727.0,bedgraph,,,,,,,,,,,,,bedgraph,9237856.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395070}]","""false""",0,,"[{'src': 'hda', 'id': 28422143}, {'src': 'hda', 'id': 28422145}, {'src': 'hda', 'id': 28422146}]",tag,"""false""",32.0,,36162499,1487563761.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-20 04:12:09.768726,100478.0,166.0
2017-02-20 06:54:13.621754,slurm_normal,1487574934.0,0,1.0,119667792,tabular,main_w4_handler1,2997826,15083288,False,,343841797.0,343841797.0,383467702.0,bedgraph,212294530.0,bedgraph,421013277.0,bedgraph,281801156.0,bedgraph,340441864.0,bedgraph,282288020.0,bedgraph,342677563.0,bedgraph,263646596.0,bedgraph,268982540.0,bedgraph,167416109.0,bedgraph,bedgraph,417281123.0,117644019.0,bedgraph,341538577.0,bedgraph,332500567.0,bedgraph,305060670.0,bedgraph,,,bedgraph,225401305.0,bedgraph,149874297.0,bedgraph,103776137.0,bedgraph,238407797.0,bedgraph,257900342.0,bedgraph,320208919.0,bedgraph,355702698.0,bedgraph,bedgraph,9238443.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""0""","[{'src': 'hda', 'id': 28395070}]","""false""",0,,"[{'src': 'hda', 'id': 28423221}, {'src': 'hda', 'id': 28423222}, {'src': 'hda', 'id': 28423223}, {'src': 'hda', 'id': 28423224}, {'src': 'hda', 'id': 28423225}, {'src': 'hda', 'id': 28423226}, {'src': 'hda', 'id': 28423227}, {'src': 'hda', 'id': 28423229}, {'src': 'hda', 'id': 28423231}, {'src': 'hda', 'id': 28423233}, {'src': 'hda', 'id': 28423235}, {'src': 'hda', 'id': 28423236}, {'src': 'hda', 'id': 28423237}, {'src': 'hda', 'id': 28423238}, {'src': 'hda', 'id': 28423239}, {'src': 'hda', 'id': 28423240}, {'src': 'hda', 'id': 28423241}, {'src': 'hda', 'id': 28423242}, {'src': 'hda', 'id': 28423243}, {'src': 'hda', 'id': 28423244}, {'src': 'hda', 'id': 28423245}, {'src': 'hda', 'id': 28423246}, {'src': 'hda', 'id': 28423247}]",tag,"""false""",32.0,,36162499,1487573658.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-20 07:15:37.515382,100478.0,1276.0
2017-02-23 04:44:53.907235,slurm_normal,1487825708.0,0,1.0,2791,tabular,main_w3_handler0,2960023,15114945,False,,1244302433.0,1244302433.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1123797999.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9269514.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""N/A""","[{'src': 'hda', 'id': 28474267}]","""false""",0,,"[{'src': 'hda', 'id': 28379359}, {'src': 'hda', 'id': 28379626}]",tag,"""true""",32.0,,35456018,1487825096.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-23 04:55:09.771066,98341.0,612.0
2017-02-23 04:43:57.049927,slurm_normal,1487825669.0,0,1.0,2791,tabular,main_w3_handler0,2960023,15114943,False,,1244302433.0,1244302433.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1123797999.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9269513.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""N/A""","[{'src': 'hda', 'id': 28474267}]","""false""",0,,"[{'src': 'hda', 'id': 28379359}, {'src': 'hda', 'id': 28379626}]",tag,"""true""",32.0,,35456018,1487825040.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-23 04:54:31.029002,98341.0,629.0
2017-02-23 19:05:07.355470,slurm_normal,1487878200.0,0,1.0,119668263,tabular,main_w4_handler0,2870024,15121851,False,,1835912831.0,1835912831.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1906907214.0,,,,,,,,,,,bedgraph,1813409616.0,bedgraph,,,,,,,,,,,,,bedgraph,9275825.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""N/A""","[{'src': 'hda', 'id': 27800164}]","""true""",0,,"[{'src': 'hda', 'id': 28471327}, {'src': 'hda', 'id': 28471351}, {'src': 'hda', 'id': 28471352}]",tag,"""true""",32.0,,35727477,1487876715.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-02-23 19:30:03.673221,93092.0,1485.0
2017-03-01 08:43:51.820165,slurm_normal,1488357851.0,0,1.0,20515346,bedgraph,main_w4_handler1,2764972,15176019,False,,32088710.0,32088710.0,,,,,,,,,,,,,,,,,,,,,bedgraph,18820648.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9326650.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 28567096}]","""false""",0,,"[{'src': 'hda', 'id': 28567093}, {'src': 'hda', 'id': 28567095}]",tag,"""true""",32.0,,36280351,1488357834.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-01 08:44:14.709043,87308.0,17.0
2017-03-01 09:06:17.443494,slurm_normal,1488359198.0,0,1.0,30653306,bedgraph,main_w3_handler1,2764972,15176174,False,,30653306.0,30653306.0,,,,,,,,,,,,,,,,,,,,,bedgraph,20515346.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9326781.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""N/A""","[{'src': 'hda', 'id': 28567094}]","""false""",0,,"[{'src': 'hda', 'id': 28567094}, {'src': 'hda', 'id': 28567096}]",tag,"""true""",32.0,,36280351,1488359181.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-01 09:06:41.642366,87308.0,17.0
2017-03-03 13:01:31.988466,slurm_normal,1488547001.0,0,1.0,1270,tabular,main_w3_handler0,2957354,15199245,False,,1450012.0,1450012.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1473324.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9349773.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 28603138}]","""false""",0,,"[{'src': 'hda', 'id': 28602327}, {'src': 'hda', 'id': 28603162}]",tag,"""true""",32.0,,36301621,1488546993.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-03 13:16:43.323719,78967.0,8.0
2017-03-03 12:58:32.022398,slurm_normal,1488545925.0,0,1.0,1270,tabular,main_w3_handler0,2957354,15199230,False,,1450012.0,1450012.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1468852.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9349609.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 28603138}]","""false""",0,,"[{'src': 'hda', 'id': 28602327}, {'src': 'hda', 'id': 28602335}]",tag,"""true""",32.0,,36301621,1488545916.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-03 12:58:48.089743,78967.0,9.0
2017-03-05 19:12:07.823987,slurm_normal,1488741137.0,0,1.0,1270,tabular,main_w4_handler1,3019460,15213465,False,,1224912.0,1224912.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1217808.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9362593.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""N/A""","[{'src': 'hda', 'id': 28625116}]","""false""",0,,"[{'src': 'hda', 'id': 28625163}, {'src': 'hda', 'id': 28625169}]",tag,"""true""",32.0,,35110906,1488741131.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-05 19:12:19.886230,78967.0,6.0
2017-03-06 10:11:48.745212,slurm_normal,1488795119.0,0,1.0,1270,tabular,main_w4_handler1,3019460,15217774,False,,1235625.0,1235625.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1238633.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9366779.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 28625116}]","""false""",0,,"[{'src': 'hda', 'id': 28625157}, {'src': 'hda', 'id': 28625171}]",tag,"""true""",32.0,,36444096,1488795112.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-06 10:12:01.296428,78967.0,7.0
2017-03-06 09:23:55.398948,slurm_normal,1488792438.0,0,1.0,1270,tabular,main_w3_handler0,3019460,15217370,False,,1224912.0,1224912.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1217808.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9366355.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 28625116}]","""false""",0,,"[{'src': 'hda', 'id': 28625163}, {'src': 'hda', 'id': 28625169}]",tag,"""true""",32.0,,36444096,1488792243.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-06 09:27:22.031492,78967.0,195.0
2017-03-06 10:05:41.259548,slurm_normal,1488794751.0,0,1.0,1270,tabular,main_w4_handler1,3019460,15217750,False,,1224912.0,1224912.0,,,,,,,,,,,,,,,,,,,,,bedgraph,1217808.0,,,,,,,,,,,bedgraph,,,,,,,,,,,,,,,bedgraph,9366732.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""0.0""","[{'src': 'hda', 'id': 28625116}]","""false""",0,,"[{'src': 'hda', 'id': 28625163}, {'src': 'hda', 'id': 28625169}]",tag,"""true""",32.0,,36444096,1488794745.0,ok,1023996.0,,,,,,,,,,,,,,,,,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_unionbedgraph/2.24.0,2.24.0,,2017-03-06 10:05:54.396663,78967.0,6.0
