BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED6,BED6_filetype,BED7,BED7_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,multibam_conditional|multibam_repeats_0|bamfiles,multibam_conditional|multibam_repeats_0|bamfiles_filetype,multibam_conditional|multibam_repeats_1|bamfiles,multibam_conditional|multibam_repeats_1|bamfiles_filetype,multibam_conditional|multibam_repeats_2|bamfiles,multibam_conditional|multibam_repeats_2|bamfiles_filetype,multibam_conditional|multibam_repeats_3|bamfiles,multibam_conditional|multibam_repeats_3|bamfiles_filetype,multibam_conditional|multibam_repeats_4|bamfiles,multibam_conditional|multibam_repeats_4|bamfiles_filetype,multibam_conditional|multibam_repeats_5|bamfiles,multibam_conditional|multibam_repeats_5|bamfiles_filetype,object_store_id,param_filename,parameters.BED.values,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.Offset,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.colors,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.keepExons,parameters.advancedOpt.labels,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.numPlotsPerRow,parameters.advancedOpt.perSample,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionLabels,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.variableScales,parameters.chromInfo,parameters.dbkey,parameters.multibam_conditional.__current_case__,parameters.multibam_conditional.bamfiles.values,parameters.multibam_conditional.multibam_repeats,parameters.multibam_conditional.orderMatters,parameters.multibam_conditional|multibam_repeats_0|bamfiles|__identifier__,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
216270,216270,bed,,,,,,,,,,,,,bed,459241248.0,459241248.0,,,,,,,,,,,,,,,,,,,,,bam,8729983524.0,,,,,,,,,,,,,,,,,,,,,bam,41958240.0,,,,,,,,,,,,,,,,,,,,,bam,817808906.0,,,,,,,,,,,,,bam,582808221.0,bam,803838416.0,bam,792122637.0,bam,685362771.0,bam,,,bam,,,,,,,2017-05-12 16:47:25.594514,slurm_normal,1494612117.0,0,,1.0,main_w4_handler1,3108501,15825377,False,,9927705.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29581015}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""",0,"[{'src': 'hda', 'id': 29578559}, {'src': 'hda', 'id': 29578560}, {'src': 'hda', 'id': 29578562}, {'src': 'hda', 'id': 29578564}, {'src': 'hda', 'id': 29578565}, {'src': 'hda', 'id': 29578566}, {'src': 'hda', 'id': 29578567}, {'src': 'hda', 'id': 29578568}]",,No,,"""png""","""false""","""""",32.0,,37928270.0,1494607650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-12 18:01:59.604153,90526.0,4467.0
526281,526281,bed,,,,,,,,,,,,,bed,983446520.0,983446520.0,,,,,,,,,,,,,,,,,,,,,bam,984751829.0,,,,,,,,,,,,,,,,,,,,,bam,1022256799.0,,,,,,,,,,,,,,,,,,,,,bam,993649343.0,,,,,,,,,,,,,bam,1503762225.0,bam,1371262124.0,bam,,,,,,,bam,,,,,,,2017-06-13 20:36:14.142787,slurm_normal,1497388306.0,0,,1.0,main_w3_handler1,3098567,16094091,False,,10179624.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29482637}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hda', 'id': 29474046}, {'src': 'hda', 'id': 29474061}, {'src': 'hda', 'id': 29474066}, {'src': 'hda', 'id': 29474070}, {'src': 'hda', 'id': 29474093}, {'src': 'hda', 'id': 29475458}]",,No,,"""png""","""false""","""""",32.0,,38063413.0,1497386262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-06-13 21:11:50.427980,83791.0,2044.0
2465774,2465774,bed,16561.0,bed,16559.0,bed,,,,,,,,,bed,1797743957.0,1797743957.0,,,,,,,,,,,,,,,,,,,,,bam,2270135868.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-05-15 04:47:28.565471,slurm_normal,1494824985.0,0,,1.0,main_w3_handler0,3089657,15834859,False,,9936086.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29594021}, {'src': 'hda', 'id': 29594085}, {'src': 'hda', 'id': 29594087}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 29387800}, {'src': 'hda', 'id': 29388701}]",,No,,"""png""","""false""","""""",32.0,,37032143.0,1494823652.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-15 05:09:47.674985,97264.0,1333.0
6652527,6652527,gtf,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-14 07:01:59.280492,slurm_normal,1497423792.0,0,,1.0,main_w3_handler1,3128245,16096833,False,,10181994.roundup,slurm,,132112168.0,12763615.0,bam,10058088.0,bam,10298560.0,bam,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30013139}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 29782239}]}}, {'__index__': 1, 'bamfiles': {'values': [{'src': 'hda', 'id': 29782241}]}}, {'__index__': 2, 'bamfiles': {'values': [{'src': 'hda', 'id': 29782246}]}}]",Yes,,"""png""","""false""","""chr12""",32.0,,38112031.0,1497423738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-06-14 07:03:21.583000,93401.0,54.0
699,699,bed,,,,,,,,,,,,,bed,1064717895.0,1064717895.0,,,,,,,,,,,,,,,,,,,,,bam,338740982.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-06-14 17:17:17.531898,slurm_normal,1497461457.0,0,,1.0,main_w4_handler0,3034706,16101695,False,,10185842.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30018423}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,"[{'src': 'hdca', 'id': 59120}]",,No,,"""png""","""false""","""""",32.0,,36667435.0,1497460653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-06-14 17:30:59.473719,,804.0
63980,63980,bed,2465774.0,bed,16559.0,bed,16561.0,bed,,,,,,,bed,1613093741.0,1613093741.0,,,,,,,,,,,,,,,,,,,,,bam,1739564140.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-05-17 05:07:59.527970,slurm_normal,1494998900.0,0,,1.0,main_w3_handler1,3060657,15864189,False,,9964495.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29508269}, {'src': 'hda', 'id': 29642983}, {'src': 'hda', 'id': 29642900}, {'src': 'hda', 'id': 29642903}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,"[{'src': 'hda', 'id': 29085764}, {'src': 'hda', 'id': 29085820}]",,No,,"""png""","""false""","""""",32.0,,37032143.0,1494997717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-17 05:28:23.743127,97264.0,1183.0
72940,72940,gtf,,,,,,,,,,,,,gtf,344006540.0,344006540.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-05-18 11:25:40.948653,slurm_normal,1495106953.0,0,,1.0,main_w3_handler0,3116280,15878173,False,,9977949.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29668335}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29668353}]",,No,,"""png""","""false""","""""",32.0,,37978934.0,1495106751.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-18 11:29:15.732326,41703.0,202.0
544602,544602,bed,,,,,,,,,,,,,bed,1434090778.0,1434090778.0,,,,,,,,,,,,,,,,,,,,,bam,1333160031.0,,,,,,,,,,,,,,,,,,,,,bam,1574999625.0,,,,,,,,,,,,,,,,,,,,,bam,797687558.0,,,,,,,,,,,,,bam,1364978198.0,bam,1599888159.0,bam,1359515817.0,bam,1255554879.0,bam,1521296168.0,bam,bam,,,,,,,2017-05-18 18:34:02.884661,slurm_normal,1495135492.0,0,,1.0,main_w4_handler1,3117033,15882701,False,,9982482.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29676166}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29675655}, {'src': 'hda', 'id': 29675663}, {'src': 'hda', 'id': 29675676}, {'src': 'hda', 'id': 29675688}, {'src': 'hda', 'id': 29675752}, {'src': 'hda', 'id': 29675763}, {'src': 'hda', 'id': 29675769}, {'src': 'hda', 'id': 29675773}, {'src': 'hda', 'id': 29675779}]",,No,,"""png""","""false""","""""",32.0,,37981871.0,1495132462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-18 19:24:56.823776,87393.0,3030.0
198582,198582,bed,3169.0,bed,,,,,,,,,,,bed,906586943.0,906586943.0,,,,,,,,,,,,,,,,,,,,,bam,964750473.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-05-19 15:34:46.857856,slurm_normal,1495208567.0,0,,1.0,main_w3_handler0,2951117,15891260,False,,9991067.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 28712118}, {'src': 'hda', 'id': 29690337}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",0,"[{'src': 'hda', 'id': 28096415}, {'src': 'hda', 'id': 28096432}]",,No,,"""pdf""","""false""","""""",32.0,,37458752.0,1495208106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-19 15:42:48.228101,44999.0,461.0
72940,72940,gtf,,,,,,,,,,,,,gtf,344006540.0,344006540.0,,,,,,,,,,,,,,,,,,,,,bam,417177034.0,,,,,,,,,,,,,,,,,,,,,bam,228146780.0,,,,,,,,,,,,,,,,,,,,,bam,277297458.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-05-20 17:06:35.681924,slurm_normal,1495300365.0,0,,1.0,main_w4_handler0,3116280,15897178,False,,9996550.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29668335}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29668353}, {'src': 'hda', 'id': 29668360}, {'src': 'hda', 'id': 29668367}, {'src': 'hda', 'id': 29668376}]",,No,,"""png""","""false""","""""",32.0,,38100233.0,1495300013.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-20 17:12:46.454153,41703.0,352.0
72940,72940,gtf,,,,,,,,,,,,,gtf,256707206.0,256707206.0,,,,,,,,,,,,,,,,,,,,,bam,91131136.0,,,,,,,,,,,,,,,,,,,,,bam,188287471.0,,,,,,,,,,,,,,,,,,,,,bam,223932684.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-05-20 17:19:01.861710,slurm_normal,1495300993.0,0,,1.0,main_w3_handler0,1692361,15897223,False,,9996597.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29651931}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29652384}, {'src': 'hda', 'id': 29652392}, {'src': 'hda', 'id': 29652401}, {'src': 'hda', 'id': 29652408}]",,No,,"""png""","""false""","""""",32.0,,38100233.0,1495300753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-20 17:23:14.746931,41703.0,240.0
72940,72940,gtf,,,,,,,,,,,,,gtf,344006540.0,344006540.0,,,,,,,,,,,,,,,,,,,,,bam,417177034.0,,,,,,,,,,,,,,,,,,,,,bam,228146780.0,,,,,,,,,,,,,,,,,,,,,bam,277297458.0,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,,,2017-05-21 06:00:44.476647,slurm_normal,1495346766.0,0,,1.0,main_w3_handler0,3116280,15899287,False,,9998463.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29668335}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 29668353}, {'src': 'hda', 'id': 29668360}, {'src': 'hda', 'id': 29668367}, {'src': 'hda', 'id': 29668376}]",,No,,"""png""","""false""","""""",32.0,,37978934.0,1495346455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-21 06:06:07.390545,41703.0,311.0
4070,4070,bed,,,,,,,,,,,,,bed,27921990.0,27921990.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-05-22 08:03:37.041987,slurm_normal,1495440271.0,0,,1.0,main_w3_handler0,3091560,15903872,False,,10002418.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29712532}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",0,"[{'src': 'hda', 'id': 29712065}]",,No,,"""png""","""false""","""""",32.0,,38124564.0,1495440228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-22 08:04:33.020457,97958.0,43.0
219118375,219118375,gtf,,,,,,,,,,,,,gtf,4434313241.0,4434313241.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,24025.0,len,2017-05-26 17:01:20.845372,slurm_normal,1495821160.0,0,,1.0,main_w4_handler1,2233547,15947314,False,,10045853.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29785424}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/main/files/012/575/dataset_12575329.dat""","""?""",0,"[{'src': 'hda', 'id': 29785523}]",,No,,"""png""","""false""","""""",32.0,,38237164.0,1495818094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-26 17:52:43.680950,60757.0,3066.0
219118375,219118375,gtf,,,,,,,,,,,,,gtf,2891408394.0,2891408394.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,24025.0,len,2017-05-26 17:24:14.536338,slurm_normal,1495819539.0,0,,1.0,main_w4_handler1,2233547,15947483,False,,10045991.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29785424}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/main/files/012/575/dataset_12575329.dat""","""?""",0,"[{'src': 'hda', 'id': 29785522}]",,No,,"""png""","""false""","""chr21:4600559:4686464""",32.0,,38237164.0,1495819469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-26 17:25:41.115430,60757.0,70.0
219118375,219118375,gtf,,,,,,,,,,,,,gtf,4434313241.0,4434313241.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,24025.0,len,2017-05-26 17:38:14.781600,slurm_normal,1495820418.0,0,,1.0,main_w4_handler0,2233547,15947521,False,,10046033.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29785424}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/main/files/012/575/dataset_12575329.dat""","""?""",0,"[{'src': 'hda', 'id': 29785523}]",,No,,"""png""","""false""","""chr21:4600559:4686464""",32.0,,38237164.0,1495820309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-26 17:40:18.668977,60757.0,109.0
219118375,219118375,gtf,,,,,,,,,,,,,gtf,2891408394.0,2891408394.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,24025.0,len,2017-05-26 18:18:24.649009,slurm_normal,1495824839.0,0,,1.0,main_w4_handler0,2233547,15947786,False,,10046307.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29785424}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/main/files/012/575/dataset_12575329.dat""","""?""",0,"[{'src': 'hda', 'id': 29785522}]",,No,,"""png""","""false""","""""",32.0,,38237164.0,1495822722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-26 18:54:01.062613,60757.0,2117.0
75237340,75237340,gtf,,,,,,,,,,,,,gtf,7162667223.0,7162667223.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-05-29 11:11:58.578098,slurm_normal,1496057305.0,0,,1.0,main_w4_handler1,3114522,15959921,False,,10057062.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29802121}]",,,0.0,,,,,,,,,,,,,,,,,,,,,no,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,"[{'src': 'hda', 'id': 29802262}]",,No,,"""png""","""false""","""chr10""",32.0,,37749247.0,1496056332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-05-29 11:28:29.937786,34556.0,973.0
4657,4657,bed,,,,,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8573.0,8573.0,bed,bed,,,2017-06-20 04:49:30.958174,slurm_normal,1497935415.0,0,,1.0,main_w4_handler0,3089657,16139344,False,,10219043.roundup,slurm,,132112168.0,1797743957.0,bam,2270135868.0,bam,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30090656}]",,,1.0,0.9,"[{'src': 'hda', 'id': 30072782}]",false,,0.0,no,false,false,,0,0,1,4,false,20,DKO upregulated genes,20,,,,yes,true,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 29387800}]}}, {'__index__': 1, 'bamfiles': {'values': [{'src': 'hda', 'id': 29388701}]}}]",Yes,,"""png""","""true""","""""",32.0,,37032143.0,1497934214.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-06-20 05:10:18.359373,97264.0,1201.0
3451862,3451862,bed,4657.0,bed,1350721.0,bed,,,,,,,,,bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8573.0,8573.0,bed,bed,,,2017-06-20 05:05:47.524480,slurm_normal,1497936528.0,0,,1.0,main_w4_handler0,3089657,16139394,False,,10219109.roundup,slurm,,132112168.0,1613093741.0,bam,1739564140.0,bam,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 29902976}, {'src': 'hda', 'id': 30090656}, {'src': 'hda', 'id': 30090713}]",,,1.0,0.9,"[{'src': 'hda', 'id': 30072782}]",false,,0.0,no,false,false,,0,0,1,4,false,20,,20,,,,yes,true,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,"[{'__index__': 0, 'bamfiles': {'values': [{'src': 'hda', 'id': 30090689}]}}, {'__index__': 1, 'bamfiles': {'values': [{'src': 'hda', 'id': 30090691}]}}]",Yes,,"""png""","""false""","""""",32.0,,37032143.0,1497935182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-06-20 05:28:50.818154,97264.0,1346.0
1175571066,1175571066,gtf,,,,,,,,,,,,,gtf,99727517.0,99727517.0,,,,,,,,,,,,,,,,,,,,,bam,658136073.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,2017-06-24 17:47:07.426111,slurm_normal,1498328997.0,0,,1.0,main_w4_handler0,3151466,16175751,False,,10252304.roundup,slurm,,132112168.0,,,,,,,,,,,,,corral-repl,,"[{'src': 'hda', 'id': 30142254}]",,,,,,,,,,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,"[{'src': 'hda', 'id': 30140504}, {'src': 'hda', 'id': 30140505}]",,No,,"""png""","""false""","""""",32.0,,38879017.0,1498326532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.5.0.0,2.5.0.0,,2017-06-24 18:29:59.672064,24123.0,2465.0
