bamfile,bamfile_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.bamfile,parameters.bamfile.values,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.source_select,parameters.reference,parameters.reference.values,processor_count,reference,reference_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
28706795,bam,39.0,len,2015-12-02 21:15:23.567505,slurm_normal,1449101848.0,0,,1.0,main_w1_handler0,2480260,11069443,False,,5324044.roundup,slurm,,132112168.0,corral-repl,,,22268861,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449101801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 00:17:33.614781,71890.0,47.0
35270633,bam,39.0,len,2015-12-02 21:15:24.700592,slurm_normal,1449107100.0,0,,1.0,main_w2_handler0,2480260,11069444,False,,5324696.roundup,slurm,,132112168.0,corral-repl,,,22268864,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449107082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 01:45:05.968848,71890.0,18.0
37295808,bam,39.0,len,2015-12-02 21:16:10.314145,slurm_normal,1449107180.0,0,,1.0,main_w1_handler0,2480260,11069452,False,,5324715.roundup,slurm,,132112168.0,corral-repl,,,22268873,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449107158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 01:46:23.835614,71890.0,22.0
33844121,bam,39.0,len,2015-12-02 21:15:32.657786,slurm_normal,1449107166.0,0,,1.0,main_w2_handler1,2480260,11069446,False,,5324711.roundup,slurm,,132112168.0,corral-repl,,,22268868,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449107146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 01:46:10.562703,71890.0,20.0
8418427869,bam,39.0,len,2015-12-03 01:19:47.540090,slurm_normal,1449108676.0,0,,1.0,main_w1_handler0,2480260,11072609,False,,5324500.roundup,slurm,,132112168.0,corral-repl,,,22262023,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26400850.0,1449105608.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 02:11:18.918010,71890.0,3068.0
39496472,bam,39.0,len,2015-12-02 21:16:27.954850,slurm_normal,1449111770.0,0,,1.0,main_w1_handler2,2480260,11069455,False,,5325222.roundup,slurm,,132112168.0,corral-repl,,,22268879,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449111746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 03:02:52.894896,71890.0,24.0
34407728,bam,39.0,len,2015-12-02 21:18:22.080499,slurm_normal,1449116038.0,0,,1.0,main_w2_handler1,2480260,11069467,False,,5325727.roundup,slurm,,132112168.0,corral-repl,,,22268890,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449116017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:14:01.285134,71890.0,21.0
35764712,bam,39.0,len,2015-12-02 21:16:22.843618,slurm_normal,1449111740.0,0,,1.0,main_w2_handler0,2480260,11069454,False,,5325217.roundup,slurm,,132112168.0,corral-repl,,,22268878,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449111718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 03:02:23.441564,71890.0,22.0
44435624,bam,39.0,len,2015-12-02 21:16:33.342458,slurm_normal,1449111813.0,0,,1.0,main_w2_handler0,2480260,11069457,False,,5325231.roundup,slurm,,132112168.0,corral-repl,,,22268880,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449111793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 03:03:39.630337,71890.0,20.0
25104983,bam,39.0,len,2015-12-02 21:16:42.856478,slurm_normal,1449112148.0,0,,1.0,main_w1_handler0,2480260,11069458,False,,5325262.roundup,slurm,,132112168.0,corral-repl,,,22268881,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449112134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 03:09:10.426319,71890.0,14.0
30014947,bam,39.0,len,2015-12-02 21:16:42.939382,slurm_normal,1449115267.0,0,,1.0,main_w2_handler1,2480260,11069459,False,,5325646.roundup,slurm,,132112168.0,corral-repl,,,22268882,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449115252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:01:11.137323,71890.0,15.0
30688823,bam,39.0,len,2015-12-02 21:18:11.903994,slurm_normal,1449115315.0,0,,1.0,main_w2_handler1,2480260,11069465,False,,5325654.roundup,slurm,,132112168.0,corral-repl,,,22268883,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449115285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:01:57.464727,71890.0,30.0
37530466,bam,39.0,len,2015-12-02 21:18:18.931027,slurm_normal,1449115314.0,0,,1.0,main_w2_handler0,2480260,11069466,False,,5325661.roundup,slurm,,132112168.0,corral-repl,,,22268888,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449115298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:01:56.859546,71890.0,16.0
10414225,bam,39.0,len,2015-12-02 21:18:58.441311,slurm_normal,1449120012.0,0,,1.0,main_w2_handler0,2480260,11069478,False,,5326193.roundup,slurm,,132112168.0,corral-repl,,,22268901,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449119983.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:20:17.760715,71890.0,29.0
44526627,bam,39.0,len,2015-12-02 21:18:26.630944,slurm_normal,1449118679.0,0,,1.0,main_w2_handler1,2480260,11069469,False,,5325966.roundup,slurm,,132112168.0,corral-repl,,,22268892,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449118661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:58:01.099907,71890.0,18.0
23929673,bam,39.0,len,2015-12-02 21:18:43.716288,slurm_normal,1449118770.0,0,,1.0,main_w1_handler0,2480260,11069473,False,,5325981.roundup,slurm,,132112168.0,corral-repl,,,22268894,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449118758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:59:33.071707,71890.0,12.0
20354032,bam,39.0,len,2015-12-02 21:18:49.919280,slurm_normal,1449119019.0,0,,1.0,main_w2_handler1,2480260,11069474,False,,5326003.roundup,slurm,,132112168.0,corral-repl,,,22268895,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449119006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:03:42.977537,71890.0,13.0
20265304,bam,39.0,len,2015-12-02 21:18:39.387579,slurm_normal,1449118740.0,0,,1.0,main_w1_handler2,2480260,11069471,False,,5325976.roundup,slurm,,132112168.0,corral-repl,,,22268893,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449118725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 04:59:01.707152,71890.0,15.0
24173242,bam,39.0,len,2015-12-02 21:18:50.533583,slurm_normal,1449119883.0,0,,1.0,main_w1_handler1,2480260,11069475,False,,5326160.roundup,slurm,,132112168.0,corral-repl,,,22268896,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449119870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:18:04.943285,71890.0,13.0
4172485,bam,39.0,len,2015-12-02 21:18:59.021831,slurm_normal,1449119940.0,0,,1.0,main_w2_handler0,2480260,11069479,False,,5326178.roundup,slurm,,132112168.0,corral-repl,,,22268900,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449119923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:19:04.221239,71890.0,17.0
5431792,bam,39.0,len,2015-12-02 21:18:57.466991,slurm_normal,1449119949.0,0,,1.0,main_w1_handler1,2480260,11069477,False,,5326169.roundup,slurm,,132112168.0,corral-repl,,,22268898,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449119906.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:19:11.711848,71890.0,43.0
7915746,bam,39.0,len,2015-12-02 21:20:13.593344,slurm_normal,1449120609.0,0,,1.0,main_w1_handler2,2480260,11069494,False,,5326262.roundup,slurm,,132112168.0,corral-repl,,,22268973,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449120592.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:30:11.630610,71890.0,17.0
18664218,bam,39.0,len,2015-12-02 21:19:20.882496,slurm_normal,1449120472.0,0,,1.0,main_w1_handler1,2480260,11069485,False,,5326244.roundup,slurm,,132112168.0,corral-repl,,,22268915,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449120394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:27:55.161236,71890.0,78.0
19457777,bam,39.0,len,2015-12-02 21:19:13.056073,slurm_normal,1449120569.0,0,,1.0,main_w1_handler1,2480260,11069483,False,,5326239.roundup,slurm,,132112168.0,corral-repl,,,22268903,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449120376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:29:31.493155,71890.0,193.0
8812132,bam,39.0,len,2015-12-02 21:19:10.445077,slurm_normal,1449120566.0,0,,1.0,main_w2_handler1,2480260,11069482,False,,5326238.roundup,slurm,,132112168.0,corral-repl,,,22268902,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449120365.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:29:30.099157,71890.0,201.0
4361556,bam,39.0,len,2015-12-02 21:20:00.644519,slurm_normal,1449120564.0,0,,1.0,main_w2_handler0,2480260,11069491,False,,5326256.roundup,slurm,,132112168.0,corral-repl,,,22268916,,"""/galaxy-repl/main/files/013/168/dataset_13168842.dat""","""?""",0,pre_set,21684907,,32.0,16885,fasta,,26544656.0,1449120488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2015-12-03 05:29:28.385205,71890.0,76.0
20999110,bam,,,2016-04-27 19:10:51.176803,slurm_normal,1461784435.0,0,,1.0,main_w1_handler0,2687200,12653408,False,,6856387.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7cd84419dc4a53c'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990cdf61ee33f4aa'}]",32.0,7369,fasta,,28981702.0,1461784275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-04-27 19:13:56.660838,6515.0,160.0
498426578,bam,,,2016-03-11 15:31:55.296508,slurm_normal,1457710931.0,0,,1.0,main_w2_handler0,2627586,12107264,False,,6331201.roundup,slurm,,132112168.0,corral-repl,,,23789844,,"""/galaxy-repl/localdata/chrom/90.len""","""90""",0,pre_set,23765831,,32.0,3314975,fasta,,27177858.0,1457710339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-11 15:42:14.323139,57573.0,592.0
498426578,bam,,,2016-03-11 15:31:56.365178,slurm_normal,1457710947.0,0,,1.0,main_w2_handler1,2627586,12107265,False,,6331200.roundup,slurm,,132112168.0,corral-repl,,,23789844,,"""/galaxy-repl/localdata/chrom/90.len""","""90""",0,pre_set,23765831,,32.0,3314975,fasta,,27177858.0,1457710378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-11 15:42:29.879199,57573.0,569.0
37092319,bam,,,2016-01-14 21:08:20.185097,slurm_normal,1452805781.0,0,,1.0,main_w1_handler2,2513891,11507457,False,,5775458.roundup,slurm,,132112168.0,corral-repl,,,22903831,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,22903611,,32.0,1664945,fasta,,26375205.0,1452805722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-01-14 21:09:47.086288,55820.0,59.0
289708122,bam,,,2016-02-09 09:36:10.494940,slurm_normal,1455011158.0,0,,1.0,main_w2_handler1,2276715,11756065,False,,6012095.roundup,slurm,,132112168.0,corral-repl,,,23238546,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23239970,,32.0,32853167,fasta,,28123383.0,1455010589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-02-09 09:46:02.165617,62597.0,569.0
94141599,bam,,,2016-04-28 17:43:59.628012,slurm_normal,1461866214.0,0,,1.0,main_w1_handler2,2687200,12674121,False,,6875125.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bf8ccd23ab8c4d0e'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5990cdf61ee33f4aa'}]",32.0,7369,fasta,,28981702.0,1461865477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-04-28 17:56:56.377711,6515.0,737.0
95289063,bam,,,2016-02-18 06:48:10.107193,slurm_normal,1455778453.0,0,,1.0,main_w2_handler1,2523734,11863935,False,,6104744.roundup,slurm,,132112168.0,corral-repl,,,22327569,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23379319,,32.0,380710510,fasta,,26915837.0,1455778129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-02-18 06:54:16.829255,67460.0,324.0
1241742279,bam,,,2016-02-29 07:57:55.736957,slurm_normal,1456734773.0,0,,1.0,main_w1_handler1,2585939,11965311,False,,6198168.roundup,slurm,,132112168.0,corral-repl,,,23550025,,"""/galaxy-repl/main/files/012/720/dataset_12720835.dat""","""v3""",0,pre_set,23137363,,32.0,4708053,fasta,,27516249.0,1456732720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-02-29 08:32:58.970505,42165.0,2053.0
626948553,bam,,,2016-02-29 07:57:56.381805,slurm_normal,1456734860.0,0,,1.0,main_w1_handler0,2585939,11965312,False,,6198212.roundup,slurm,,132112168.0,corral-repl,,,23550034,,"""/galaxy-repl/main/files/012/720/dataset_12720835.dat""","""v3""",0,pre_set,23137363,,32.0,4708053,fasta,,27516249.0,1456733408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-02-29 08:34:23.362455,42165.0,1452.0
1446772754,bam,,,2016-02-29 07:57:56.899981,slurm_normal,1456738422.0,0,,1.0,main_w1_handler0,2585939,11965313,False,,6198335.roundup,slurm,,132112168.0,corral-repl,,,23550041,,"""/galaxy-repl/main/files/012/720/dataset_12720835.dat""","""v3""",0,pre_set,23137363,,32.0,4708053,fasta,,27516249.0,1456735901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-02-29 09:33:46.229453,42165.0,2521.0
547640635,bam,27.0,len,2016-06-26 23:04:42.531072,slurm_normal,1466983731.0,0,,1.0,main_w1_handler1,2687035,13263608,False,,7451600.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dca41fcfa3bb2c9e'}]","""/galaxy-repl/main/files/015/887/dataset_15887964.dat""","""?""",0,pre_set,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f5757802708dd73'}]",32.0,28011,fasta,,30296517.0,1466982302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-06-26 23:28:53.697749,83512.0,1429.0
1736862143,bam,,,2016-03-22 13:19:43.921886,slurm_normal,1458656766.0,0,,1.0,main_w1_handler2,2641147,12225613,False,,6439297.roundup,slurm,,132112168.0,corral-repl,,,23963550,,"""/galaxy-repl/localdata/chrom/taeGut1.len""","""taeGut1""",0,pre_set,23955235,,32.0,1257850809,fasta,,29091351.0,1458652830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-22 14:26:11.209453,4358.0,3936.0
1845009634,bam,,,2016-03-22 13:19:57.855315,slurm_normal,1458657393.0,0,,1.0,main_w2_handler1,2641147,12225618,False,,6439299.roundup,slurm,,132112168.0,corral-repl,,,23963537,,"""/galaxy-repl/localdata/chrom/taeGut1.len""","""taeGut1""",0,pre_set,23955235,,32.0,1257850809,fasta,,29091351.0,1458652852.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-22 14:36:36.202589,4358.0,4541.0
1736862143,bam,,,2016-03-22 17:29:19.982653,slurm_normal,1458671514.0,0,,1.0,main_w2_handler1,2641147,12228575,False,,6442382.roundup,slurm,,132112168.0,corral-repl,,,23963550,,"""/galaxy-repl/localdata/chrom/taeGut1.len""","""taeGut1""",0,pre_set,23955235,,32.0,1257850809,fasta,,29091351.0,1458667835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-22 18:31:58.643062,4358.0,3679.0
1827842378,bam,,,2016-03-22 17:29:12.018783,slurm_normal,1458671569.0,0,,1.0,main_w1_handler0,2641147,12228573,False,,6442394.roundup,slurm,,132112168.0,corral-repl,,,23963544,,"""/galaxy-repl/localdata/chrom/taeGut1.len""","""taeGut1""",0,pre_set,23955235,,32.0,1257850809,fasta,,29091351.0,1458667900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-22 18:32:53.198477,4358.0,3669.0
1845009634,bam,,,2016-03-22 17:48:55.595717,slurm_normal,1458673077.0,0,,1.0,main_w1_handler0,2641147,12228735,False,,6442630.roundup,slurm,,132112168.0,corral-repl,,,23963537,,"""/galaxy-repl/localdata/chrom/taeGut1.len""","""taeGut1""",0,pre_set,23955235,,32.0,1257850809,fasta,,29091351.0,1458669035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-22 18:58:00.180440,4358.0,4042.0
1827842414,bam,,,2016-03-23 23:12:25.550965,slurm_normal,1458798626.0,0,,1.0,main_w1_handler1,2644996,12240375,False,,6454235.roundup,slurm,,132112168.0,corral-repl,,,23999792,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999598,,32.0,1257850809,fasta,,29172319.0,1458795396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 05:50:28.153229,79224.0,3230.0
1840394036,bam,,,2016-03-23 23:11:52.959210,slurm_normal,1458798838.0,0,,1.0,main_w1_handler2,2644996,12240350,False,,6454239.roundup,slurm,,132112168.0,corral-repl,,,23999711,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999598,,32.0,1257850809,fasta,,29172319.0,1458795479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 05:54:00.808638,79224.0,3359.0
1845009634,bam,,,2016-03-24 13:14:05.204286,slurm_normal,1458829564.0,0,,1.0,main_w1_handler0,2644955,12242834,False,,6455222.roundup,slurm,,132112168.0,corral-repl,,,23999253,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999228,,32.0,1257850809,fasta,,28571669.0,1458825910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 14:26:06.308035,79211.0,3654.0
1840394036,bam,,,2016-03-24 13:14:03.864915,slurm_normal,1458829816.0,0,,1.0,main_w2_handler0,2644955,12242833,False,,6455216.roundup,slurm,,132112168.0,corral-repl,,,23999248,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999228,,32.0,1257850809,fasta,,28571669.0,1458825639.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 14:30:21.088227,79211.0,4177.0
1827842414,bam,,,2016-03-24 13:14:07.593456,slurm_normal,1458829702.0,0,,1.0,main_w1_handler2,2644955,12242835,False,,6455217.roundup,slurm,,132112168.0,corral-repl,,,23999258,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999228,,32.0,1257850809,fasta,,28571669.0,1458825730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 14:28:25.425358,79211.0,3972.0
1895045452,bam,,,2016-03-24 13:14:09.003094,slurm_normal,1458833762.0,0,,1.0,main_w1_handler2,2644955,12242836,False,,6455397.roundup,slurm,,132112168.0,corral-repl,,,23999263,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999228,,32.0,1257850809,fasta,,28571669.0,1458829795.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 15:36:04.861041,79211.0,3967.0
1895045452,bam,,,2016-03-23 23:12:33.534053,slurm_normal,1458852883.0,0,,1.0,main_w2_handler1,2644996,12240376,False,,6456289.roundup,slurm,,132112168.0,corral-repl,,,23999800,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999598,,32.0,1257850809,fasta,,29172319.0,1458847095.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 20:54:46.859813,79224.0,5788.0
1845009634,bam,,,2016-03-23 23:12:16.526446,slurm_normal,1458853217.0,0,,1.0,main_w2_handler1,2644996,12240372,False,,6456287.roundup,slurm,,132112168.0,corral-repl,,,23999776,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999598,,32.0,1257850809,fasta,,29172319.0,1458847085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-24 21:00:25.716050,79224.0,6132.0
1895045452,bam,,,2016-03-25 17:35:54.999299,slurm_normal,1458931296.0,0,,1.0,main_w2_handler1,2644958,12253575,False,,6464881.roundup,slurm,,132112168.0,corral-repl,,,23999679,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,pre_set,23999272,,32.0,1257850809,fasta,,28738659.0,1458927380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes_wrapper/freebayes_wrapper/0.5.0,0.5.0,,2016-03-25 18:41:38.290102,79233.0,3916.0
