candidate,candidate_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.align,parameters.alignment.__current_case__,parameters.alignment.source,parameters.alignment.template.values,parameters.candidate.values,parameters.candidate|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.reverse.__current_case__,parameters.reverse.flip,parameters.reverse.threshold,parameters.scoring.__current_case__,parameters.scoring.adjust,parameters.search.__current_case__,parameters.search.ksize,parameters.search.method,processor_count,runner_name,session_id,start_epoch,state,swaptotal,template,template_filetype,tool_id,tool_version,traceback,update_time,user_id,runtime
162834133,fasta,2017-10-18 09:46:57.500086,slurm_normal,1508329260.0,0,,1.0,main_w4_handler1,3290359,17129275,False,,11185867,slurm,,132112168.0,corral-repl,,"""1ff378e8b3d011e7bcd3005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31730267}]","[{'src': 'hda', 'id': 31734580}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508320077.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-18 12:21:07.021155,113456.0,9183.0
35004975,fasta,2017-10-18 11:12:24.093717,slurm_normal,1508331918.0,0,,1.0,main_w4_handler1,3290725,17130052,False,,11187341,slurm,,132112168.0,corral-repl,,"""334a5806b3f511e79332005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31735924}]","[{'src': 'hda', 'id': 31735935}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508329739.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:05:22.115845,72172.0,2179.0
36657894,fasta,2017-10-18 11:13:48.158810,slurm_normal,1508333025.0,0,,1.0,main_w4_handler0,3290723,17130072,False,,11187525,slurm,,132112168.0,corral-repl,,"""5c55f430b3f511e7b7db005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31735964}]","[{'src': 'hda', 'id': 31735981}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508330749.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-18 13:24:03.714557,72172.0,2276.0
21612,fasta,2018-03-03 21:21:46.491516,slurm_normal,1520112128.0,0,7680.0,1.0,main_w3_handler1,3437115,18594776,False,,12689498,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 34190410}]","[{'src': 'hda', 'id': 34190610}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,44053269.0,1520112116.0,ok,1023996.0,200975572,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2018-03-03 21:22:10.967518,122464.0,12.0
8536480,fasta,2017-12-24 02:57:59.867777,slurm_normal,1514084783.0,0,,1.0,main_w3_handler0,3372226,17888274,False,,11961971,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33070352}]","[{'src': 'hda', 'id': 33070402}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,yes,1.0,1,no,0,8,kmer,32.0,,42793071.0,1514084288.0,ok,1023996.0,61915316,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-12-24 03:06:25.624660,,495.0
6403707,fasta,2017-12-24 03:27:28.846564,slurm_normal,1514086455.0,0,,1.0,main_w3_handler0,3373128,17888348,False,,11962023,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33070502}]","[{'src': 'hda', 'id': 33070492}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,yes,1.0,1,no,0,8,kmer,32.0,,42817322.0,1514086055.0,ok,1023996.0,61915316,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-12-24 03:34:18.132742,,400.0
9118057,fasta,2017-12-24 03:15:05.584242,slurm_normal,1514085821.0,0,,1.0,main_w3_handler1,3372226,17888313,False,,11962002,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 33070352}]","[{'src': 'hda', 'id': 33070450}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",0,yes,1.0,1,no,0,8,kmer,32.0,,42793071.0,1514085310.0,ok,1023996.0,61915316,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-12-24 03:23:42.991682,,511.0
44169459,fasta,2017-10-19 11:06:23.254869,slurm_normal,1508413955.0,0,,1.0,main_w3_handler0,3292285,17143943,False,,11201659,slurm,,132112168.0,corral-repl,,"""861ea12cb4bd11e79578005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756134}]","[{'src': 'hda', 'id': 31756410}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508411243.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 11:52:42.802620,72172.0,2712.0
49113074,fasta,2017-10-19 11:05:04.728471,slurm_normal,1508414147.0,0,,1.0,main_w3_handler1,3292286,17143917,False,,11201650,slurm,,132112168.0,corral-repl,,"""534dfe1eb4bd11e797a3005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756136}]","[{'src': 'hda', 'id': 31756320}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508411164.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 11:55:56.858646,72172.0,2983.0
41513228,fasta,2017-10-19 11:03:29.693870,slurm_normal,1508413789.0,0,,1.0,main_w4_handler0,3292287,17143883,False,,11201642,slurm,,132112168.0,corral-repl,,"""14431d08b4bd11e79a30005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756144}]","[{'src': 'hda', 'id': 31756268}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508411079.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 11:50:00.689536,72172.0,2710.0
6717004,fasta,2017-10-19 11:09:54.167271,slurm_normal,1508414737.0,0,,1.0,main_w3_handler0,3292281,17144009,False,,11201906,slurm,,132112168.0,corral-repl,,"""04b60eb2b4be11e797a3005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756084}]","[{'src': 'hda', 'id': 31756556}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508414163.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:05:42.611821,72172.0,574.0
33303268,fasta,2017-10-19 11:12:38.130893,slurm_normal,1508416266.0,0,,1.0,main_w3_handler0,3292277,17144045,False,,11201889,slurm,,132112168.0,corral-repl,,"""65f903f0b4be11e7a902005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756066}]","[{'src': 'hda', 'id': 31756648}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508414059.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:31:15.657825,72172.0,2207.0
42600040,fasta,2017-10-19 11:08:44.824852,slurm_normal,1508417841.0,0,,1.0,main_w3_handler0,3292282,17143974,False,,11202037,slurm,,132112168.0,corral-repl,,"""d5c2582cb4bd11e79d1a005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756108}]","[{'src': 'hda', 'id': 31756491}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508415213.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:57:31.539250,72172.0,2628.0
40068869,fasta,2017-10-19 11:07:45.146600,slurm_normal,1508417841.0,0,,1.0,main_w4_handler0,3292283,17143960,False,,11202042,slurm,,132112168.0,corral-repl,,"""b02d85beb4bd11e79578005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756113}]","[{'src': 'hda', 'id': 31756459}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508415311.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 12:57:36.237507,72172.0,2530.0
31402923,fasta,2017-10-19 11:14:09.843604,slurm_normal,1508420313.0,0,,1.0,main_w4_handler0,3292278,17144062,False,,11202419,slurm,,132112168.0,corral-repl,,"""98c4c4c2b4be11e78282005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756071}]","[{'src': 'hda', 'id': 31756694}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508418258.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 13:38:42.393350,72172.0,2055.0
47005787,fasta,2017-10-19 11:11:14.157965,slurm_normal,1508422998.0,0,,1.0,main_w4_handler1,3292280,17144026,False,,11202717,slurm,,132112168.0,corral-repl,,"""354207deb4be11e7b49b005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31756073}]","[{'src': 'hda', 'id': 31756604}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508419962.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-19 14:23:27.660440,72172.0,3036.0
129127220,fasta,2017-10-20 07:51:14.184350,slurm_normal,1508487182.0,0,,1.0,main_w3_handler1,3288291,17152330,False,,11210519,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 31759500}]","[{'src': 'hda', 'id': 31771132}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,41327851.0,1508485879.0,ok,1023996.0,283293396,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-20 08:13:11.482603,113697.0,1303.0
129289178,fasta,2017-10-21 01:59:01.148173,slurm_normal,1508552364.0,0,,1.0,main_w3_handler0,3288291,17160742,False,,11219575,slurm,,132112168.0,corral-repl,,,"""needleman""",1,history,"[{'src': 'hda', 'id': 31759500}]","[{'src': 'hda', 'id': 31784592}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,41432916.0,1508551144.0,ok,1023996.0,283293396,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-21 02:19:26.523320,113697.0,1220.0
35709790,fasta,2017-10-23 07:41:06.760617,slurm_normal,1508757874.0,0,,1.0,main_w3_handler1,3295997,17172948,False,,11234102,slurm,,132112168.0,corral-repl,,"""83eeb648b7c511e7b2ef005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31810370}]","[{'src': 'hda', 'id': 31810387}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508755719.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 11:24:38.813831,72172.0,2155.0
34913040,fasta,2017-10-23 07:42:15.254350,slurm_normal,1508753076.0,0,,1.0,main_w3_handler1,3295998,17172974,False,,11233396,slurm,,132112168.0,corral-repl,,"""ae8243f2b7c511e7a5a1005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31810421}]","[{'src': 'hda', 'id': 31810443}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508751050.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 10:04:42.981518,72172.0,2026.0
45767185,fasta,2017-10-23 06:30:32.590079,slurm_normal,1508743098.0,0,,1.0,main_w4_handler1,3295922,17172207,False,,11232235,slurm,,132112168.0,corral-repl,,"""a9f0c052b7bb11e7b2d7005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808427}]","[{'src': 'hda', 'id': 31808458}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508740262.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:18:21.077255,72172.0,2836.0
35253849,fasta,2017-10-23 06:25:07.420820,slurm_normal,1508742069.0,0,,1.0,main_w4_handler0,3295918,17172153,False,,11232184,slurm,,132112168.0,corral-repl,,"""e848990cb7ba11e78824005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808301}]","[{'src': 'hda', 'id': 31808321}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508739926.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:01:10.993134,72172.0,2143.0
42608264,fasta,2017-10-23 06:41:58.659554,slurm_normal,1508745885.0,0,,1.0,main_w3_handler0,3295930,17172283,False,,11232525,slurm,,132112168.0,corral-repl,,"""42b852d6b7bd11e78745005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808631}]","[{'src': 'hda', 'id': 31808660}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508743324.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:04:50.467258,72172.0,2561.0
47815808,fasta,2017-10-23 06:28:12.619144,slurm_normal,1508742919.0,0,,1.0,main_w4_handler0,3295920,17172177,False,,11232204,slurm,,132112168.0,corral-repl,,"""55dd8752b7bb11e7b2d7005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808362}]","[{'src': 'hda', 'id': 31808389}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508740111.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:15:22.705896,72172.0,2808.0
43410294,fasta,2017-10-23 06:33:57.484099,slurm_normal,1508743055.0,0,,1.0,main_w3_handler1,3295925,17172237,False,,11232260,slurm,,132112168.0,corral-repl,,"""22584ef2b7bc11e78d9e005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808507}]","[{'src': 'hda', 'id': 31808525}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508740472.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:17:39.515620,72172.0,2583.0
38434362,fasta,2017-10-23 07:26:06.823692,slurm_normal,1508754712.0,0,,1.0,main_w4_handler0,3295978,17172725,False,,11233571,slurm,,132112168.0,corral-repl,,"""6d97f4ecb7c311e78d95005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809815}]","[{'src': 'hda', 'id': 31809825}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508752530.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 10:31:55.135576,72172.0,2182.0
8076096,fasta,2017-10-23 06:50:26.799512,slurm_normal,1508744435.0,0,,1.0,main_w3_handler0,3295940,17172358,False,,11232602,slurm,,132112168.0,corral-repl,,"""717cbb06b7be11e78355005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808824}]","[{'src': 'hda', 'id': 31808848}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508743807.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:40:37.890805,72172.0,628.0
38756148,fasta,2017-10-23 06:46:57.170487,slurm_normal,1508745793.0,0,,1.0,main_w4_handler0,3295937,17172330,False,,11232556,slurm,,132112168.0,corral-repl,,"""f2552ae8b7bd11e7a5a1005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808753}]","[{'src': 'hda', 'id': 31808775}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508743467.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:03:14.984234,72172.0,2326.0
42069886,fasta,2017-10-23 06:37:46.964755,slurm_normal,1508744804.0,0,,1.0,main_w3_handler0,3295926,17172258,False,,11232392,slurm,,132112168.0,corral-repl,,"""ac4f9570b7bc11e78d9e005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808568}]","[{'src': 'hda', 'id': 31808588}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508742237.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:46:45.952597,72172.0,2567.0
40875976,fasta,2017-10-23 07:43:28.651292,slurm_normal,1508767109.0,0,,1.0,main_w4_handler1,3295999,17172992,False,,11236198,slurm,,132112168.0,corral-repl,,"""d9a4e6e8b7c511e7b705005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31810478}]","[{'src': 'hda', 'id': 31810491}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508764670.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 13:58:32.123381,72172.0,2439.0
989328,fasta,2017-10-23 06:44:15.977253,slurm_normal,1508745084.0,0,,1.0,main_w4_handler0,3295933,17172303,False,,11232720,slurm,,132112168.0,corral-repl,,"""923cdc46b7bd11e7bf17005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808695}]","[{'src': 'hda', 'id': 31808712}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508744879.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 07:51:27.029790,72172.0,205.0
44316993,fasta,2017-10-23 07:01:59.557441,slurm_normal,1508748461.0,0,,1.0,main_w4_handler0,3295958,17172428,False,,11232836,slurm,,132112168.0,corral-repl,,"""0e14f2b6b7c011e7a63b005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809024}]","[{'src': 'hda', 'id': 31809035}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508745801.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:47:42.808241,72172.0,2660.0
32335581,fasta,2017-10-23 07:32:38.891397,slurm_normal,1508750509.0,0,,1.0,main_w4_handler1,3295987,17172812,False,,11233112,slurm,,132112168.0,corral-repl,,"""55b27752b7c411e7b179005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31810018}]","[{'src': 'hda', 'id': 31810042}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508748494.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 09:21:51.407968,72172.0,2015.0
23420,fasta,2017-10-23 07:04:57.030717,slurm_normal,1508746494.0,0,,1.0,main_w3_handler0,3295959,17172453,False,,11232906,slurm,,132112168.0,corral-repl,,"""782a8d32b7c011e7807d005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809072}]","[{'src': 'hda', 'id': 31809098}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508746348.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:14:57.789049,72172.0,146.0
35997347,fasta,2017-10-23 07:39:40.188554,slurm_normal,1508748661.0,0,,1.0,main_w4_handler0,3295996,17172924,False,,11232935,slurm,,132112168.0,corral-repl,,"""51297fc2b7c511e7b9aa005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31810316}]","[{'src': 'hda', 'id': 31810329}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508746558.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:51:06.111957,72172.0,2103.0
6919255,fasta,2017-10-23 06:51:57.860401,slurm_normal,1508747095.0,0,,1.0,main_w4_handler1,3295945,17172378,False,,11232922,slurm,,132112168.0,corral-repl,,"""a4b17836b7be11e790e2005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31808887}]","[{'src': 'hda', 'id': 31808900}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508746502.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:24:59.856470,72172.0,593.0
36320176,fasta,2017-10-23 07:16:09.747520,slurm_normal,1508749564.0,0,,1.0,main_w4_handler1,3295968,17172589,False,,11233015,slurm,,132112168.0,corral-repl,,"""0824f1e2b7c211e7b9aa005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809416}]","[{'src': 'hda', 'id': 31809427}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508747379.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 09:06:08.152437,72172.0,2185.0
39339976,fasta,2017-10-23 07:27:35.670956,slurm_normal,1508751926.0,0,,1.0,main_w4_handler0,3295979,17172740,False,,11233258,slurm,,132112168.0,corral-repl,,"""9e8fe802b7c311e79ae5005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809862}]","[{'src': 'hda', 'id': 31809874}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508749495.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 09:45:28.539273,72172.0,2431.0
38864776,fasta,2017-10-23 07:10:48.391562,slurm_normal,1508750871.0,0,,1.0,main_w4_handler0,3295965,17172515,False,,11233117,slurm,,132112168.0,corral-repl,,"""43e1ae2eb7c111e78d9e005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809233}]","[{'src': 'hda', 'id': 31809249}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508748561.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 09:27:54.411395,72172.0,2310.0
37278656,fasta,2017-10-23 07:12:43.234414,slurm_normal,1508748269.0,0,,1.0,main_w4_handler0,3295966,17172543,False,,11232851,slurm,,132112168.0,corral-repl,,"""8e7a3c76b7c111e7b1da005056ba2773""","""needleman""",1,history,"[{'src': 'hda', 'id': 31809275}]","[{'src': 'hda', 'id': 31809318}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",1,no,,1,no,0,8,kmer,32.0,,,1508746013.0,ok,1023996.0,3658446741,fasta,toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.36.1.0,1.36.1.0,,2017-10-23 08:44:30.617291,72172.0,2256.0
