bamInput,bamInput_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.MNase,parameters.advancedOpt.__current_case__,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.filterRNAstrand,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.ignoreForNormalization,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.advancedOpt.smoothLength,parameters.bamInput,parameters.bamInput.values,parameters.binSize,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.region,parameters.scaling.__current_case__,parameters.scaling.effectiveGenomeSize.__current_case__,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize,parameters.scaling.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.scaling.scaleFactor,parameters.scaling.type,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2585612372,bam,,,2016-04-26 17:58:04.842435,slurm_normal,1461695193.0,0,,1.0,main_w2_handler1,2586387,12625865,False,,6829578.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b531c8c847b8308eda'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461693512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:26:40.586887,15202.0,1681.0
217153351,bam,,,2016-04-26 18:10:54.223996,slurm_normal,1461694542.0,0,,1.0,main_w2_handler1,2185573,12625978,False,,6829677.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d025f9654ee3629'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,0.0,150000000,specific,1.462176,1x,32.0,,29541402.0,1461694266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:15:47.047282,28313.0,276.0
2405998077,bam,,,2016-04-26 17:58:07.032379,slurm_normal,1461695026.0,0,,1.0,main_w1_handler1,2586387,12625868,False,,6829575.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52c02f198ee252069'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461693509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:23:51.766591,15202.0,1517.0
377020522,bam,,,2016-04-26 17:33:03.569173,slurm_normal,1461692250.0,0,,1.0,main_w2_handler1,2185573,12625722,False,,6829056.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e34febc4f3371e2'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,0.0,150000000,specific,0.780561,1x,32.0,,29541402.0,1461692000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 17:37:32.200558,28313.0,250.0
929069061,bam,,,2016-04-26 17:32:42.010435,slurm_normal,1461692574.0,0,,1.0,main_w1_handler0,2185573,12625720,False,,6829052.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e95d215bbbc26fe6'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,0.0,150000000,specific,1.99515,1x,32.0,,29541402.0,1461691975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 17:42:57.915388,28313.0,599.0
1986653917,bam,,,2016-04-26 17:58:07.453686,slurm_normal,1461695760.0,0,,1.0,main_w2_handler1,2586387,12625869,False,,6829826.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e5ad5accf46df7a'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461694623.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:36:07.255657,15202.0,1137.0
217153351,bam,,,2016-04-26 17:33:52.160561,slurm_normal,1461692229.0,0,,1.0,main_w2_handler1,2185573,12625726,False,,6829063.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d025f9654ee3629'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,0.0,150000000,specific,0.683912,1x,32.0,,29541402.0,1461692048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 17:37:11.609365,28313.0,181.0
282768166,bam,,,2016-04-26 17:33:28.078187,slurm_normal,1461692268.0,0,,1.0,main_w1_handler1,2185573,12625725,False,,6829061.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f03afd5143e2d0a'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,0.0,150000000,specific,0.97991,1x,32.0,,29541402.0,1461692026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 17:37:50.303544,28313.0,242.0
1971990968,bam,,,2016-04-26 17:58:07.850718,slurm_normal,1461694618.0,0,,1.0,main_w1_handler0,2586387,12625870,False,,6829576.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c1052c23af20324'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461693509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:17:00.680904,15202.0,1109.0
1119814493,bam,,,2016-04-26 15:35:35.713258,slurm_normal,1461689415.0,0,,1.0,main_w1_handler1,2681984,12624561,False,,6827868.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b507c9ad1e384ff240'}]","""2""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29565737.0,1461684951.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 16:50:17.152407,69385.0,4464.0
2304968351,bam,,,2016-04-26 17:58:06.684600,slurm_normal,1461695022.0,0,,1.0,main_w1_handler2,2586387,12625867,False,,6829574.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573c86b1947103682'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461693509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:23:45.349246,15202.0,1513.0
2217008499,bam,,,2016-04-26 17:58:09.435218,slurm_normal,1461694994.0,0,,1.0,main_w1_handler0,2586387,12625873,False,,6829577.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5203a7cf17d2b59a7'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461693509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:23:19.251202,15202.0,1485.0
282768166,bam,,,2016-04-26 18:10:27.317271,slurm_normal,1461694480.0,0,,1.0,main_w2_handler0,2185573,12625973,False,,6829675.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f03afd5143e2d0a'}]","""10""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""bigwig""","""""",2,0.0,150000000,specific,1.020519,1x,32.0,,29541402.0,1461694239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:14:43.428181,28313.0,241.0
1985618216,bam,,,2016-04-26 17:58:05.665853,slurm_normal,1461694838.0,0,,1.0,main_w2_handler0,2586387,12625866,False,,6829579.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eef580ea22732ceb'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461693512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:20:40.825985,15202.0,1326.0
2491262454,bam,,,2016-04-26 17:58:08.503296,slurm_normal,1461696185.0,0,,1.0,main_w1_handler2,2586387,12625871,False,,6830126.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d0f0fbebb289fd81'}]","""50""","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29549360.0,1461694848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 18:43:06.871274,15202.0,1337.0
973506556,bam,,,2016-04-26 21:37:18.891365,slurm_normal,1461707617.0,0,,1.0,main_w2_handler0,2680160,12631038,False,,6833616.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51129e28fcf4d1f94'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29307570.0,1461706663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 21:53:48.369600,80466.0,954.0
1083743160,bam,,,2016-04-26 21:37:18.299886,slurm_normal,1461707705.0,0,,1.0,main_w2_handler0,2680160,12631037,False,,6833615.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c5a6dbc248f7ba2'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29307570.0,1461706663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 21:55:10.777876,80466.0,1042.0
1181825726,bam,,,2016-04-26 21:37:17.794925,slurm_normal,1461707938.0,0,,1.0,main_w2_handler1,2680160,12631036,False,,6833614.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fbb0205910a3f3e3'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29307570.0,1461706659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 22:00:05.565634,80466.0,1279.0
1382737666,bam,,,2016-04-26 21:37:17.152629,slurm_normal,1461708082.0,0,,1.0,main_w2_handler1,2680160,12631035,False,,6833612.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52a7a262838eb910e'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",2,2.0,,2451960000,1.0,1x,32.0,,29307570.0,1461706650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 22:01:28.620320,80466.0,1432.0
973506556,bam,,,2016-04-26 22:23:48.432978,slurm_normal,1461711091.0,0,,1.0,main_w1_handler0,2680160,12634170,False,Job output deleted by user before job completed.,6834319.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51129e28fcf4d1f94'}]","""50""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""bigwig""","""""",1,,,,,no,32.0,,29307570.0,1461709441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-26 22:51:34.591671,80466.0,1650.0
4107236041,bam,,,2016-04-27 04:18:20.484751,slurm_normal,1461732375.0,0,,1.0,main_w2_handler1,2632353,12638116,False,,6840241.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fe96e8d02326ed2d'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461731487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:46:20.241058,43569.0,888.0
5271894954,bam,,,2016-04-27 04:18:22.042275,slurm_normal,1461732412.0,0,,1.0,main_w1_handler1,2632353,12638117,False,,6840236.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c290a5ac76dfede7'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461731416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:46:55.809463,43569.0,996.0
3008665353,bam,,,2016-04-27 04:18:13.494744,slurm_normal,1461731407.0,0,,1.0,main_w1_handler1,2632353,12638111,False,,6840113.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50afb8b47c202843f'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461730715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:30:12.940664,43569.0,692.0
3399307035,bam,,,2016-04-27 04:18:17.911244,slurm_normal,1461731474.0,0,,1.0,main_w1_handler0,2632353,12638114,False,,6840111.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5029ecc46fa3f65ac'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461730713.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:31:16.932442,43569.0,761.0
3746638956,bam,,,2016-04-27 04:18:14.707870,slurm_normal,1461731520.0,0,,1.0,main_w2_handler1,2632353,12638112,False,,6840115.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541ebf49d78f57a3c'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461730718.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:32:02.770929,43569.0,802.0
3912284584,bam,,,2016-04-27 04:18:11.843879,slurm_normal,1461731616.0,0,,1.0,main_w1_handler1,2632353,12638110,False,,6840108.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b505c060e242e3c73d'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461730704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:33:38.222591,43569.0,912.0
3856411099,bam,,,2016-04-27 04:18:18.970514,slurm_normal,1461731619.0,0,,1.0,main_w1_handler1,2632353,12638115,False,,6840118.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f8f7feeaa76b9a8'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461730727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:33:40.985199,43569.0,892.0
5343569001,bam,,,2016-04-27 04:18:16.372161,slurm_normal,1461731871.0,0,,1.0,main_w1_handler1,2632353,12638113,False,,6840114.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5175e47c423154689'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461730715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 04:37:53.360389,43569.0,1156.0
5954776881,bam,,,2016-04-27 04:18:23.334615,slurm_normal,1461739206.0,0,,1.0,main_w2_handler0,2632353,12638118,False,,6842393.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5517ab76591c4e19d'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",0,,,,1.0,rpkm,32.0,,29591805.0,1461738119.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 06:40:08.663734,43569.0,1087.0
449201877,bam,,,2016-04-27 08:54:18.219560,slurm_normal,1461747567.0,0,,1.0,main_w2_handler0,2185573,12639466,False,,6844237.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58d90a562f887d249'}]","""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",2,0.0,150000000,specific,1.316073,1x,32.0,,29541402.0,1461747274.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 08:59:30.732267,28313.0,293.0
311275580,bam,,,2016-04-27 08:55:21.942237,slurm_normal,1461747594.0,0,,1.0,main_w1_handler1,2185573,12639485,False,,6844259.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53e3467617b67baa7'}]","""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",2,0.0,150000000,specific,1.434214,1x,32.0,,29541402.0,1461747342.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 08:59:56.170822,28313.0,252.0
395042122,bam,,,2016-04-27 08:54:53.512260,slurm_normal,1461747623.0,0,,1.0,main_w1_handler2,2185573,12639478,False,,6844252.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5542f8a17eb1c5933'}]","""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",2,0.0,150000000,specific,0.986212,1x,32.0,,29541402.0,1461747309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 09:00:24.610626,28313.0,314.0
1031536608,bam,,,2016-04-27 08:53:37.986882,slurm_normal,1461747879.0,0,,1.0,main_w2_handler1,2185573,12639462,False,,6844230.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b527017518824c48'}]","""10""","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",2,0.0,150000000,specific,0.514316,1x,32.0,,29541402.0,1461747234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 09:04:41.525058,28313.0,645.0
294103785,bam,,,2016-04-27 16:06:07.736875,slurm_normal,1461773217.0,0,,1.0,main_w1_handler2,2681473,12649037,False,,6853081.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fd4408975c717e9'}]","""1""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""chr15:73095844-73184840""",1,,,,,no,32.0,,29669319.0,1461773194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 16:07:02.655103,82760.0,23.0
256360875,bam,,,2016-04-27 16:06:33.670160,slurm_normal,1461773232.0,0,,1.0,main_w1_handler2,2681473,12649067,False,,6853084.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e76df4c513c0c6d'}]","""1""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""chr15:73095844-73184840""",1,,,,,no,32.0,,29669319.0,1461773223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 16:07:16.814468,82760.0,9.0
925729588,bam,,,2016-04-27 15:55:52.636411,slurm_normal,1461773842.0,0,,1.0,main_w2_handler1,2679206,12648533,False,,6852662.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58c600699b26c3489'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29183917.0,1461772582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 16:17:26.093531,81363.0,1260.0
833564645,bam,,,2016-04-27 15:57:05.707591,slurm_normal,1461774779.0,0,,1.0,main_w2_handler1,2679206,12648541,False,,6853201.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5403a7e3765b500a5'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29183917.0,1461773842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 16:33:05.168800,81363.0,937.0
619061817,bam,,,2016-04-27 15:56:41.430004,slurm_normal,1461773818.0,0,,1.0,main_w1_handler2,2679206,12648538,False,,6852674.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59dedf847ca2ccce9'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29183917.0,1461772627.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 16:17:01.473583,81363.0,1191.0
2519020,bam,,,2016-04-27 15:57:17.291980,slurm_normal,1461774065.0,0,,1.0,main_w2_handler1,2679206,12648542,False,,6853205.roundup,slurm,,132112168.0,corral-repl,,,,,,0,,,,,,,,,,,no,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5677ac2a5c0b09e18'}]","""50""","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""bigwig""","""""",2,1.0,,2150570000,1.0,1x,32.0,,29183917.0,1461773858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.2.2.0,2.2.2.0,,2016-04-27 16:21:09.376045,81363.0,207.0
