bams,bams1,bams10,bams10_filetype,bams11,bams11_filetype,bams12,bams12_filetype,bams1_filetype,bams2,bams2_filetype,bams3,bams3_filetype,bams4,bams4_filetype,bams5,bams5_filetype,bams6,bams6_filetype,bams7,bams7_filetype,bams8,bams8_filetype,bams9,bams9_filetype,bams_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.bams,parameters.bams.values,parameters.chromInfo,parameters.dbkey,parameters.duplicate,parameters.failed,parameters.input,parameters.input.values,parameters.overlap,parameters.proper,parameters.q,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
3921003171,3921003171,,,,,,,bam,3870628195.0,bam,3610798370.0,bam,,,,,,,,,,,,,bam,2016-06-06 10:02:09.892107,slurm_normal,1465207473.0,0,1.0,main_w1_handler0,2714845,13080824,False,,31058,bed,7265667.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59b8472fa9b295469'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5f8b655ec39170977'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51d7c111edeba387d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56c81399753dbbd66'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30661902,1465207437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 10:04:35.943912,84254,36.0
298192438,298192438,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-03 21:16:07.110436,slurm_normal,1464988605.0,0,1.0,main_w1_handler0,2696874,13064719,False,,41130,bed,7250741.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b081a74db655e1a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:16:49.648795,83951,7.0
237776297,237776297,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-03 21:15:34.140206,slurm_normal,1464988579.0,0,1.0,main_w1_handler0,2696874,13064716,False,,49333,bed,7250737.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533073d6de205eb9a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:16:22.231723,83951,8.0
237776297,237776297,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-03 21:17:14.526916,slurm_normal,1464988770.0,0,1.0,main_w2_handler1,2696874,13064730,False,,903404,bed,7250756.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53143b4a3d118a4fc'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:19:34.370887,83951,47.0
250997249,250997249,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-03 21:15:52.905181,slurm_normal,1464988597.0,0,1.0,main_w1_handler1,2696874,13064717,False,,55934,bed,7250739.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528fbaddd884697e2'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988589.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:16:39.563499,83951,8.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-03 21:12:43.838172,slurm_normal,1464988414.0,0,1.0,main_w2_handler1,2696874,13064713,False,,55934,bed,7250732.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b528fbaddd884697e2'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30613185,1464988395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-03 21:13:38.045317,83951,19.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-04 14:54:09.817229,slurm_normal,1465052172.0,0,1.0,main_w2_handler0,2696874,13068166,False,,153402,bed,7254221.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51d6e2a80eed75a2e'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30626940,1465052141.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-04 14:56:14.888780,83951,31.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-04 15:30:55.776447,slurm_normal,1465054327.0,0,1.0,main_w2_handler0,2696874,13068290,False,,184541,bed,7254317.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50f096062328f0bd4'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30626940,1465054279.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-04 15:32:09.388042,83951,48.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-04 14:37:11.491149,slurm_normal,1465051108.0,0,1.0,main_w2_handler0,2696874,13068110,False,,436916,bed,7254145.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c50b33aaec6e8994'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30626940,1465051073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-04 14:38:31.483664,83951,35.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 08:01:35.581192,slurm_normal,1465113960.0,0,1.0,main_w2_handler1,2702444,13072207,False,,231731,bed,7257681.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51535089f54165b57'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465113782.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 08:06:01.983797,84255,178.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 08:19:24.656412,slurm_normal,1465114972.0,0,1.0,main_w2_handler1,2702444,13072294,False,,153399,bed,7257791.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c77ed1a01c88185d'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465114850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 08:22:54.654140,84255,122.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 08:33:09.810157,slurm_normal,1465115768.0,0,1.0,main_w1_handler0,2702444,13072379,False,,153385,bed,7257852.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c0d8c15919be166'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465115674.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 08:36:10.802116,84255,94.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 08:35:56.101317,slurm_normal,1465116006.0,0,1.0,main_w2_handler1,2702444,13072390,False,,231729,bed,7257863.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c1dde01cef499fc'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465115850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 08:40:10.642299,84255,156.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 08:49:22.561050,slurm_normal,1465116674.0,0,1.0,main_w2_handler1,2702444,13072469,False,,411687,bed,7257953.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5775c4bec196f0921'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465116606.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 08:51:17.402655,84255,68.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 08:42:14.165167,slurm_normal,1465116322.0,0,1.0,main_w1_handler1,2702444,13072433,False,,436916,bed,7257916.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b512ad2d2b4582d45b'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465116164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 08:45:25.653355,84255,158.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 09:02:36.652300,slurm_normal,1465117477.0,0,1.0,main_w1_handler1,2702444,13072572,False,,20238,bed,7258084.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c5518119676513a0'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465117458.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 09:04:42.220945,84255,19.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 09:21:13.542309,slurm_normal,1465118576.0,0,1.0,main_w2_handler0,2702444,13072657,False,,54938,bed,7258160.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a1b74155aee2fae'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465118557.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 09:22:59.111537,84255,19.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 09:11:21.764450,slurm_normal,1465117944.0,0,1.0,main_w2_handler1,2702444,13072608,False,,38311,bed,7258122.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b501737ace9cf0175f'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465117924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 09:12:26.599132,84255,20.0
2395950289,2395950289,,,,,,,bam,2454347090.0,bam,2001465073.0,bam,,,,,,,,,,,,,bam,2016-06-05 09:45:02.529121,slurm_normal,1465120004.0,0,1.0,main_w1_handler0,2702444,13072770,False,,22842,bed,7258293.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d661d912cc38d6b'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51bb4506a12263df5'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c3c62b2ab2957f8d'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b522d6073d7de17efc'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30627949,1465119994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-05 09:46:45.387710,84255,10.0
3563854139,3563854139,,,,,,,bam,3478220170.0,bam,3403502739.0,bam,,,,,,,,,,,,,bam,2016-06-06 16:49:46.642580,slurm_normal,1465232069.0,0,1.0,main_w2_handler0,2714845,13087639,False,,210114,bed,7271609.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aee3131f706a6cef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fab93ac68e29e7e1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dcc1b70c16e942dc'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582d9c9d59024d922'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30672464,1465231850.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 16:54:32.049497,84254,219.0
3563854139,3563854139,,,,,,,bam,3478220170.0,bam,3403502739.0,bam,,,,,,,,,,,,,bam,2016-06-06 17:01:49.830815,slurm_normal,1465232770.0,0,1.0,main_w2_handler0,2714845,13087704,False,,266440,bed,7271844.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aee3131f706a6cef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fab93ac68e29e7e1'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5dcc1b70c16e942dc'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d90994d3d7806da'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30672464,1465232578.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 17:06:12.936965,84254,192.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-06 17:41:27.578971,slurm_normal,1465235035.0,0,1.0,main_w2_handler0,2696874,13087999,False,,266440,bed,7272175.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbd6a3047d265c4e'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30674139,1465234919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 17:43:59.117937,83951,116.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-06 17:31:33.320893,slurm_normal,1465234486.0,0,1.0,main_w1_handler1,2696874,13087954,False,,210114,bed,7272129.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d352b1b03253c7a0'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30674139,1465234395.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 17:34:49.466734,83951,91.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-06 18:35:58.679345,slurm_normal,1465238192.0,0,1.0,main_w1_handler1,2696874,13088343,False,,1787,bed,7272555.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500c861c39fc8a18d'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30678023,1465238181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 18:36:35.888629,83951,11.0
237776297,237776297,,,,,,,bam,250997249.0,bam,298192438.0,bam,,,,,,,,,,,,,bam,2016-06-06 18:40:20.867966,slurm_normal,1465238515.0,0,1.0,main_w2_handler0,2696874,13088365,False,,1811,bed,7272582.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561a5b8c7f25508b8'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5298c88871684b132'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5df4d8c598e5ee3a7'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e60e3d38e8d3853e'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30678023,1465238500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-06 18:41:58.039983,83951,15.0
2151506118,2151506118,,,,,,,bam,2471309692.0,bam,1745950142.0,bam,1812895212.0,bam,,,,,,,,,,,bam,2016-06-07 17:33:59.669345,slurm_normal,1465343343.0,0,1.0,main_w2_handler1,2729499,13099357,False,,116410471,bed,7283688.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52eb00e1d71c17faf'}, {'src': 'hda', 'id': 'bbd44e69cb8906b51b7ea45db0c995ef'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5d56bb1000dc59bd9'}, {'src': 'hda', 'id': 'bbd44e69cb8906b504506f32b571cd43'}]","""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5659f7dec8c4ae02d'}]","""1e-09""","""false""","""0""","""false""","""true""","""""",32.0,,28981702,1465320868.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-07 23:49:05.146631,6515,22475.0
1629083404,1629083404,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-10 22:44:40.912266,slurm_normal,1465598732.0,0,1.0,main_w1_handler1,2478539,13137478,False,,304396,bed,7321793.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558a9c7d9bbd86d7f'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55ce44c0664d17af8'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30790136,1465598693.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-10 22:45:34.442436,70907,39.0
1812373155,1812373155,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-10 22:44:06.337799,slurm_normal,1465598769.0,0,1.0,main_w2_handler0,2478539,13137477,False,,400340,bed,7321787.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57b7e1e17bd6571f4'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30790136,1465598663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-10 22:46:10.705960,70907,106.0
1682051441,1682051441,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-10 22:45:57.327683,slurm_normal,1465598811.0,0,1.0,main_w2_handler1,2478539,13137532,False,,308994,bed,7321814.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d540fe3896a49196'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57fb1325c1da0560a'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30790136,1465598768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-10 22:46:53.809144,70907,43.0
1812373155,1812373155,,,,,,,bam,,,,,,,,,,,,,,,,,bam,2016-06-10 23:48:04.088073,slurm_normal,1465602510.0,0,1.0,main_w1_handler1,2478539,13137796,False,,26072,bed,7322550.roundup,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55e11471703f6533a'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51a42257f95579d5b'}]","""1e-09""","""false""","""0""","""false""","""false""","""""",32.0,,30790136,1465602499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,2.22.0,,2016-06-10 23:48:32.377094,70907,11.0
