chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.__index__,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-03-04 18:54:59.471563,slurm_normal,1520190514.0,0,7680.0,1.0,main_w3_handler0,1022123,18602141,False,,2118508,bam_native,12697510,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194567}]",,32.0,,44312273.0,1520190508.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:08:42.138543,22860.0,6.0
,,2018-03-04 18:55:12.646264,slurm_normal,1520190585.0,0,7680.0,1.0,main_w3_handler0,1022123,18602185,False,,2071696,bam_native,12697522,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194653}]",,32.0,,44312273.0,1520190576.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:54.901429,22860.0,9.0
,,2018-03-04 18:55:04.959593,slurm_normal,1520190552.0,0,7680.0,1.0,main_w3_handler0,1022123,18602163,False,,2187841,bam_native,12697519,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194594}]",,32.0,,44312273.0,1520190544.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:20.845371,22860.0,8.0
,,2018-03-04 18:54:56.578309,slurm_normal,1520190479.0,0,7680.0,1.0,main_w3_handler0,1022123,18602130,False,,2048843,bam_native,12697499,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194550}]",,32.0,,44312273.0,1520190473.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:08:04.448539,22860.0,6.0
,,2018-03-04 18:54:57.324919,slurm_normal,1520190486.0,0,7680.0,1.0,main_w3_handler0,1022123,18602133,False,,2055071,bam_native,12697502,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194554}]",,32.0,,44312273.0,1520190481.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:08:13.444627,22860.0,5.0
,,2018-03-04 18:55:13.606002,slurm_normal,1520190590.0,0,7680.0,1.0,main_w3_handler0,1022123,18602188,False,,2129301,bam_native,12697525,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194656}]",,32.0,,44312273.0,1520190583.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:56.205744,22860.0,7.0
,,2018-03-04 18:55:03.032466,slurm_normal,1520190526.0,0,7680.0,1.0,main_w3_handler0,1022123,18602155,False,,2075272,bam_native,12697513,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194587}]",,32.0,,44312273.0,1520190520.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:00.083734,22860.0,6.0
,,2018-03-04 18:55:04.633840,slurm_normal,1520190552.0,0,7680.0,1.0,main_w3_handler0,1022123,18602161,False,,2177398,bam_native,12697518,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194593}]",,32.0,,44312273.0,1520190544.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:20.778962,22860.0,8.0
,,2018-03-04 18:55:05.978447,slurm_normal,1520190570.0,0,7680.0,1.0,main_w3_handler0,1022123,18602166,False,,2157876,bam_native,12697520,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194597}]",,32.0,,44312273.0,1520190562.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:41.159154,22860.0,8.0
,,2018-03-04 18:55:04.119429,slurm_normal,1520190545.0,0,7680.0,1.0,main_w3_handler0,1022123,18602159,False,,2204470,bam_native,12697517,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194591}]",,32.0,,44312273.0,1520190538.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:19.799006,22860.0,7.0
,,2018-03-04 18:55:10.457026,slurm_normal,1520190588.0,0,7680.0,1.0,main_w3_handler0,1022123,18602177,False,,2151673,bam_native,12697523,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34194631}]",,32.0,,44312273.0,1520190579.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:09:55.842817,22860.0,9.0
,,2018-03-04 17:22:54.970119,slurm_normal,1520191011.0,0,7680.0,1.0,main_w3_handler1,3447425,18601295,False,,7482817322,sam,12697421,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34201618}]",,32.0,,44271116.0,1520190026.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-04 19:16:52.996246,109561.0,985.0
,,2018-03-05 05:14:48.273332,slurm_normal,1520227591.0,0,7680.0,1.0,main_w3_handler1,3447285,18605566,False,,6037516940,sam,12700858,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 34208841}]",,32.0,,44249344.0,1520226899.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 05:26:32.690836,123059.0,692.0
,,2018-03-05 02:10:15.107956,slurm_normal,1520215839.0,0,7680.0,1.0,main_w4_handler1,3451560,18604462,False,,139044321,sam,12699788,slurm,,132112168.0,corral-repl,,0,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34207281}]",,32.0,,42909753.0,1520215822.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 02:10:41.649282,119166.0,17.0
,,2018-03-05 01:57:17.765912,slurm_normal,1520215062.0,0,7680.0,1.0,main_w3_handler1,3441618,18604376,False,,130996116,sam,12699691,slurm,,132112168.0,corral-repl,,0,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34067249}]",,32.0,,43877739.0,1520215046.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 01:57:44.665703,107312.0,16.0
,,2018-03-05 03:35:46.330772,slurm_normal,1520220956.0,0,7680.0,1.0,main_w3_handler0,3447285,18604739,False,,195,sam,12700105,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 34207184}]",,32.0,,44249344.0,1520220952.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 03:35:58.537277,123059.0,4.0
,,2018-03-05 10:12:56.317741,slurm_normal,1520244791.0,0,7680.0,1.0,main_w4_handler1,3451950,18607632,False,,8337953,bam_native,12702992,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34212168}]",,32.0,,44324900.0,1520244782.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 10:13:12.468156,123243.0,9.0
,,2018-03-05 10:51:31.875305,slurm_normal,1520248143.0,0,7680.0,1.0,main_w3_handler0,3452130,18608238,False,,983400446,sam,12703938,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34213108}]",,32.0,,,1520248002.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:09:05.229423,39548.0,141.0
,,2018-03-05 10:51:32.506423,slurm_normal,1520247995.0,0,7680.0,1.0,main_w4_handler0,3452133,18608239,False,,861807660,sam,12703921,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34213114}]",,32.0,,,1520247894.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:06:37.728001,39548.0,101.0
,,2018-03-05 08:53:44.262813,slurm_normal,1520240038.0,0,7680.0,1.0,main_w3_handler0,3451387,18606891,False,,8337953,bam_native,12702286,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34210462}]",,32.0,,44324900.0,1520240031.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 08:54:01.246920,123243.0,7.0
,,2018-03-05 09:12:09.262095,slurm_normal,1520241162.0,0,7680.0,1.0,main_w3_handler1,3451120,18606962,False,,35344434,sam,12702378,slurm,,132112168.0,corral-repl,,,,,,"""422b467e205511e88896005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34211044}]","""SRR1611127""",32.0,,,1520241154.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 09:12:44.260445,79386.0,8.0
,,2018-03-05 09:12:06.750489,slurm_normal,1520241660.0,0,7680.0,1.0,main_w3_handler0,3451120,18606960,False,,411866973,sam,12702410,slurm,,132112168.0,corral-repl,,,,,,"""422b467e205511e88896005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34211043}]","""SRR1611000""",32.0,,,1520241604.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 09:21:02.525908,79386.0,56.0
,,2018-03-05 09:26:16.259734,slurm_normal,1520242904.0,0,7680.0,1.0,main_w3_handler0,3451953,18607103,False,,874894577,sam,12702599,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34211276}]",,32.0,,,1520242794.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 09:41:49.891167,39548.0,110.0
,,2018-03-05 09:26:06.904330,slurm_normal,1520242934.0,0,7680.0,1.0,main_w3_handler0,3451954,18607078,False,,883999293,sam,12702597,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34211243}]",,32.0,,,1520242789.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 09:42:16.476633,39548.0,145.0
,,2018-03-05 09:26:06.909270,slurm_normal,1520243568.0,0,7680.0,1.0,main_w4_handler1,3451952,18607079,False,,1543250494,sam,12702689,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34211242}]",,32.0,,,1520243359.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 09:52:50.778841,39548.0,209.0
,,2018-03-05 21:57:29.395846,slurm_normal,1520287063.0,0,7680.0,1.0,main_w4_handler1,2834824,18615856,False,,2030229,bam_native,12711727,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34225932}]",,32.0,,42657798.0,1520287058.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 21:57:45.311947,75043.0,5.0
,,2018-03-05 11:47:59.925901,slurm_normal,1520250581.0,0,7680.0,1.0,main_w3_handler1,3452205,18608969,False,,6722,sam,12704355,slurm,,132112168.0,corral-repl,,,,,,"""0a147f7e206b11e8a9d7005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34214169}]",,32.0,,,1520250577.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:49:42.804381,111867.0,4.0
,,2018-03-05 11:55:22.003707,slurm_normal,1520250941.0,0,7680.0,1.0,main_w4_handler0,3452157,18609022,False,,40250533,sam,12704405,slurm,,132112168.0,corral-repl,,0,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34214227}]",,32.0,,44337247.0,1520250932.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:55:44.378093,64295.0,9.0
,,2018-03-05 10:51:44.247897,slurm_normal,1520248306.0,0,7680.0,1.0,main_w3_handler1,3452132,18608262,False,,1128889629,sam,12703951,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34213142}]",,32.0,,,1520248152.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:11:49.388720,39548.0,154.0
,,2018-03-05 10:51:31.712051,slurm_normal,1520248493.0,0,7680.0,1.0,main_w3_handler1,3452131,18608236,False,,1277315277,sam,12703978,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34213109}]",,32.0,,,1520248315.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:14:55.975617,39548.0,178.0
,,2018-03-05 09:12:11.652021,slurm_normal,1520249056.0,0,7680.0,1.0,main_w3_handler1,3451120,18606965,False,,11680372544,sam,12703675,slurm,,132112168.0,corral-repl,,,,,,"""422b467e205511e88896005056ba55fb""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34211045}]","""SRR1611128""",32.0,,,1520247197.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 11:24:18.821770,79386.0,1859.0
,,2018-03-05 14:11:32.622783,slurm_normal,1520259420.0,0,7680.0,1.0,main_w4_handler1,3451120,18610783,False,,2644922444,sam,12706488,slurm,,132112168.0,corral-repl,,,,,,"""15dffe50207f11e89a8f005056ba2773""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34216808}]","""SRR6432709 Paired non human mapped bam""",32.0,,,1520259197.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 14:17:04.139219,79386.0,223.0
,,2018-03-05 13:16:53.687373,slurm_normal,1520267592.0,0,7680.0,1.0,main_w4_handler1,3437020,18610041,False,,28845598895,bam_native,12705473,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34215420}]",,32.0,,44338276.0,1520255825.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 16:33:14.138676,122457.0,11767.0
,,2018-03-05 16:54:40.323253,slurm_normal,1520269519.0,0,7680.0,1.0,main_w3_handler0,3449576,18612691,False,,3886457085,sam,12708502,slurm,,132112168.0,corral-repl,,,0,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","[{'src': 'hda', 'id': 34220147}]",,32.0,,44229525.0,1520269022.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 17:05:21.096114,121976.0,497.0
,,2018-03-05 18:56:56.270377,slurm_normal,1520276237.0,0,7680.0,1.0,main_w3_handler1,3452592,18614160,False,,8337953,bam_native,12709815,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34223022}]",,32.0,,44351862.0,1520276227.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 18:57:20.097609,123341.0,10.0
,,2018-03-05 20:16:25.276646,slurm_normal,1520281005.0,0,7680.0,1.0,main_w4_handler0,3452726,18614958,False,,8337953,bam_native,12710735,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34224228}]",,32.0,,44351775.0,1520280995.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-05 20:16:47.608140,123347.0,10.0
,,2018-03-06 10:19:26.882283,slurm_normal,1520331583.0,0,7680.0,1.0,main_w4_handler0,3453450,18621111,False,,8337953,bam_native,12717467,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 34234613}]",,32.0,,44097120.0,1520331575.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 10:19:45.885884,122630.0,8.0
,,2018-03-06 15:24:20.588017,slurm_normal,1520349879.0,0,7680.0,1.0,main_w4_handler1,3448271,18624919,False,,40155566,sam,12721206,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34151471}]",,32.0,,44174554.0,1520349869.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 15:24:41.441343,55351.0,10.0
,,2018-03-06 15:24:33.639062,slurm_normal,1520349894.0,0,7680.0,1.0,main_w3_handler1,3448271,18624922,False,,38839972,sam,12721215,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34151476}]",,32.0,,44174554.0,1520349885.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 15:24:57.848718,55351.0,9.0
,,2018-03-06 15:24:06.632330,slurm_normal,1520349863.0,0,7680.0,1.0,main_w4_handler1,3448271,18624916,False,,35779073,sam,12721202,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34151467}]",,32.0,,44174554.0,1520349855.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 15:24:26.239447,55351.0,8.0
,,2018-03-06 17:53:20.528996,slurm_normal,1520358969.0,0,7680.0,1.0,main_w4_handler1,3451268,18627023,False,,303456706,bam_native,12723126,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34244194}]",,32.0,,43209292.0,1520358809.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:56:13.171294,105771.0,160.0
,,2018-03-06 17:53:19.434776,slurm_normal,1520359165.0,0,7680.0,1.0,main_w3_handler0,3451268,18627021,False,,325362288,bam_native,12723168,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34243937}]",,32.0,,43209292.0,1520358977.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:59:27.305193,105771.0,188.0
,,2018-03-06 17:53:14.436476,slurm_normal,1520359097.0,0,7680.0,1.0,main_w3_handler0,3451268,18627013,False,,243817544,bam_native,12723162,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34243159}]",,32.0,,43209292.0,1520358960.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:58:20.370425,105771.0,137.0
,,2018-03-06 17:53:17.627915,slurm_normal,1520359137.0,0,7680.0,1.0,main_w3_handler1,3451268,18627017,False,,328986977,bam_native,12723160,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34243510}]",,32.0,,43209292.0,1520358946.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:59:03.699872,105771.0,191.0
,,2018-03-06 17:13:39.850793,slurm_normal,1520356437.0,0,7680.0,1.0,main_w3_handler1,3453915,18626549,False,,15822670,sam,12722796,slurm,,132112168.0,corral-repl,,1,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34242558}]",,32.0,,44373219.0,1520356432.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:14:00.418090,123434.0,5.0
,,2018-03-06 17:53:11.249205,slurm_normal,1520358933.0,0,7680.0,1.0,main_w3_handler0,3451268,18627009,False,,247953880,bam_native,12723123,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34242980}]",,32.0,,43209292.0,1520358805.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:55:36.198457,105771.0,128.0
,,2018-03-06 17:53:15.785063,slurm_normal,1520358937.0,0,7680.0,1.0,main_w3_handler1,3451268,18627015,False,,232864719,bam_native,12723121,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34243302}]",,32.0,,43209292.0,1520358802.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:55:41.112662,105771.0,135.0
,,2018-03-06 17:53:12.724554,slurm_normal,1520358952.0,0,7680.0,1.0,main_w3_handler0,3451268,18627011,False,,244692506,bam_native,12723124,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34243069}]",,32.0,,43209292.0,1520358807.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:55:54.052529,105771.0,145.0
,,2018-03-06 13:37:55.807754,slurm_normal,1520359361.0,0,7680.0,1.0,main_w4_handler0,3437020,18623747,False,,37263887813,bam_native,12720062,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34238429}]",,32.0,,44371059.0,1520343483.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 18:02:43.013824,122457.0,15878.0
,,2018-03-06 17:53:18.711860,slurm_normal,1520358968.0,0,7680.0,1.0,main_w4_handler0,3451268,18627019,False,,322241242,bam_native,12723125,slurm,,132112168.0,corral-repl,,,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 34243676}]",,32.0,,43209292.0,1520358807.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 17:56:11.055762,105771.0,161.0
,,2018-03-06 19:58:00.178603,slurm_normal,1520366298.0,0,7680.0,1.0,main_w3_handler0,3454151,18629367,False,,16312970,sam,12725595,slurm,,132112168.0,corral-repl,,1,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34247197}]",,32.0,,44379272.0,1520366292.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 19:58:22.685896,123450.0,6.0
,,2018-03-06 19:56:17.806278,slurm_normal,1520366200.0,0,7680.0,1.0,main_w3_handler1,3453102,18629316,False,,15465095,sam,12725552,slurm,,132112168.0,corral-repl,,1,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34247353}]",,32.0,,44378615.0,1520366193.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 19:56:42.300721,123378.0,7.0
,,2018-03-06 19:53:38.583776,slurm_normal,1520366040.0,0,7680.0,1.0,main_w3_handler1,3452909,18629255,False,,15401127,sam,12725480,slurm,,132112168.0,corral-repl,,1,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34246819}]",,32.0,,44378659.0,1520366033.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 19:54:04.479624,123361.0,7.0
,,2018-03-06 19:56:43.867542,slurm_normal,1520366230.0,0,7680.0,1.0,main_w4_handler1,3454175,18629335,False,,15647220,sam,12725564,slurm,,132112168.0,corral-repl,,1,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34247359}]",,32.0,,44378729.0,1520366223.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 19:57:12.318111,123459.0,7.0
,,2018-03-06 19:55:36.558590,slurm_normal,1520366156.0,0,7680.0,1.0,main_w4_handler0,3454162,18629306,False,,15338679,sam,12725543,slurm,,132112168.0,corral-repl,,1,,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/sacCer3.len""","""sacCer3""","[{'src': 'hda', 'id': 34246931}]",,32.0,,44378678.0,1520366149.0,ok,1023996.0,CONVERTER_bam_to_coodinate_sorted_bam,1.0.0,,2018-03-06 19:55:57.952688,123455.0,7.0
