create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.coverage_cap,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.minimum_base_quality,parameters.minimum_mapping_quality,parameters.reference_source.__current_case__,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.validation_stringency,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-12-12 23:54:40.886162,slurm_normal,1513122996.0,0,,1.0,main_w4_handler1,3329671,17791116,False,,109877120,bam,11860169,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887292}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513122890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-12 23:56:40.561050,116556.0,106.0
2017-12-13 14:12:09.230615,slurm_normal,1513174609.0,0,,1.0,main_w3_handler1,3329671,17797009,False,,143956804,bam,11866221,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32903768}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:16:51.509369,116556.0,135.0
2017-12-13 14:12:06.011819,slurm_normal,1513174466.0,0,,1.0,main_w4_handler1,3329671,17797003,False,,89813643,bam,11866210,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887296}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:14:29.807853,116556.0,127.0
2017-12-13 14:12:06.430149,slurm_normal,1513174576.0,0,,1.0,main_w3_handler1,3329671,17797004,False,,124270514,bam,11866217,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887300}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:16:17.475915,116556.0,114.0
2017-12-13 14:12:08.651831,slurm_normal,1513174591.0,0,,1.0,main_w4_handler1,3329671,17797008,False,,103929444,bam,11866220,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887316}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174474.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:16:32.224171,116556.0,117.0
2017-12-13 14:12:04.022329,slurm_normal,1513174441.0,0,,1.0,main_w3_handler0,3329671,17797000,False,,67733429,bam,11866207,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887284}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:14:03.552921,116556.0,111.0
2017-12-13 14:12:07.747021,slurm_normal,1513174464.0,0,,1.0,main_w4_handler1,3329671,17797006,False,,108440740,bam,11866211,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887308}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:14:25.511664,116556.0,124.0
2017-12-13 14:12:04.759032,slurm_normal,1513174467.0,0,,1.0,main_w3_handler0,3329671,17797001,False,,133712909,bam,11866208,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887288}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:14:29.293225,116556.0,131.0
2017-12-13 14:32:56.317198,slurm_normal,1513175727.0,0,,1.0,main_w4_handler1,3329671,17797118,False,,143956804,bam,11866330,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32903768}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""SILENT""",32.0,4668277.0,fasta,,42078248,1513175616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:35:28.394033,116556.0,111.0
2017-12-13 14:12:05.413675,slurm_normal,1513174457.0,0,,1.0,main_w3_handler1,3329671,17797002,False,,109877120,bam,11866209,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887292}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:14:19.152510,116556.0,121.0
2017-12-13 14:12:07.372283,slurm_normal,1513174588.0,0,,1.0,main_w4_handler0,3329671,17797005,False,,128040383,bam,11866219,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887304}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174471.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:16:30.871465,116556.0,117.0
2017-12-13 14:12:08.165951,slurm_normal,1513174695.0,0,,1.0,main_w4_handler0,3329671,17797007,False,,177269185,bam,11866230,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32887312}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""LENIENT""",32.0,4668277.0,fasta,,42078248,1513174586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:18:16.892407,116556.0,109.0
2017-12-13 14:33:17.889187,slurm_normal,1513175733.0,0,,1.0,main_w4_handler1,3329671,17797122,False,,143956804,bam,11866332,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""250""","""?""","[{'src': 'hda', 'id': 32903768}]",,"""20""","""20""",1,,"[{'src': 'hda', 'id': 32887108}]",history,"""STRICT""",32.0,4668277.0,fasta,,42078248,1513175616.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.7.1.0,2.7.1.0,,2017-12-13 14:35:34.450121,116556.0,117.0
