bigwigFile1,bigwigFile1_filetype,bigwigFile2,bigwigFile2_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.binSize,parameters.advancedOpt.plotTitle,parameters.advancedOpt.scaleFactor1,parameters.advancedOpt.scaleFactor2,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.skipNAs,parameters.bigwigFile1.values,parameters.bigwigFile2.values,parameters.chromInfo,parameters.comparison.__current_case__,parameters.comparison.comparison_select,parameters.comparison.pseudocount,parameters.dbkey,parameters.outFileFormat,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
405665742,bigwig,325052092,bigwig,,,2016-09-20 14:33:04.336516,slurm_multi,1474383176.0,0,6.0,main_w4_handler2,2735142,13893768,False,,8117327,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f6d2728bbc2076d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57dcc2c6db8790f66'}]","""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,33057110,1474382003.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-20 14:53:07.135878,50798,1173.0
342357327,bigwig,364180274,bigwig,,,2016-09-20 14:33:25.827742,slurm_multi,1474384192.0,0,6.0,main_w3_handler2,2735142,13893772,False,,8117494,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b527a9fbde5f83e569'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b356675dea060e74'}]","""/galaxy-repl/localdata/chrom/mm10.len""",3,add,,"""mm10""","""bigwig""","""""",32.0,,33057110,1474383226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-20 15:09:54.651273,50798,966.0
164648438,bigwig,181420939,bigwig,,,2016-07-13 20:45:43.167832,slurm_multi,1468443845.0,0,6.0,main_w1_handler2,2765101,13400175,False,,7612090,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ab9ff05f363a59f8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b58938bdcb3d82b4a9'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,31450929,1468442792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-13 21:04:07.796030,87325,1053.0
184417656,bigwig,144619208,bigwig,,,2016-07-13 20:45:42.751664,slurm_multi,1468444798.0,0,6.0,main_w2_handler2,2765101,13400174,False,,7612235,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e63ebb187c21fc80'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5f76240b064a283d7'}]","""/galaxy-repl/localdata/chrom/mm10.len""",2,subtract,,"""mm10""","""bigwig""","""""",32.0,,31450929,1468443887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-13 21:20:06.145145,87325,911.0
121409798,bigwig,137452868,bigwig,,,2016-09-20 15:35:16.920962,slurm_multi,1474386890.0,0,6.0,main_w3_handler2,2248935,13894303,False,,8117868,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5562e653891d06827'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b536fff4375d1ed88e'}]","""/galaxy-repl/localdata/chrom/hg19.len""",0,log2,1.0,"""hg19""","""bigwig""","""""",32.0,,32645623,1474385745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-20 15:54:58.445510,61447,1145.0
520216484,bigwig,877827774,bigwig,,,2016-07-14 01:13:46.938369,slurm_multi,1468459785.0,0,6.0,main_w1_handler2,2652459,13401895,False,,7614034,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5972467420ca319ce'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b507fa399b16470c4d'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31410693,1468458862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-14 01:29:47.296996,81710,923.0
5038,bigwig,3157,bigwig,,,2016-09-21 08:37:29.710274,slurm_multi,1474447128.0,0,6.0,main_w3_handler2,2683154,13903397,False,,8126220,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbf05ac160fdf0f4'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474447075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 08:38:49.606081,54621,53.0
5038,bigwig,3157,bigwig,,,2016-09-21 10:45:23.895257,slurm_multi,1474454835.0,0,6.0,main_w4_handler2,2683154,13904514,False,,8127323,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5bbf05ac160fdf0f4'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""chr1""",32.0,,32952641,1474454759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 10:47:17.268795,54621,76.0
5038,bigwig,30719,bigwig,,,2016-09-21 11:21:28.559894,slurm_multi,1474456963.0,0,6.0,main_w4_handler2,2683154,13904723,False,,8127507,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b588f0b586665a7a59'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474456910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 11:22:56.023943,54621,53.0
5038,bigwig,30746,bigwig,,,2016-09-21 13:21:10.692072,slurm_multi,1474464179.0,0,6.0,main_w3_handler2,2683154,13905809,False,,8128479,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b57f719a7601d54ae2'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474464102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 13:23:00.509284,54621,77.0
5038,bigwig,5178,bigwig,,,2016-09-21 14:08:25.463899,slurm_multi,1474467037.0,0,6.0,main_w3_handler2,2683154,13906206,False,,8128855,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474466936.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 14:10:44.990248,54621,101.0
176921940,bigwig,158606504,bigwig,,,2016-09-21 14:16:47.414372,slurm_multi,1474469536.0,0,6.0,main_w3_handler2,2722937,13906286,False,,8128937,slurm,,132112168.0,corral-repl,,0,no,,1,1,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f4eb9b85a231844'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513246061339191de'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,0.5,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,32660858,1474467430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 14:52:19.107696,64516,2106.0
34510,bigwig,444070,bigwig,,,2016-09-21 15:17:17.293214,slurm_multi,1474471264.0,0,6.0,main_w4_handler2,2683154,13907187,False,,8129845,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510451bd51498452d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5887e54cbe5b50083'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474471200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 15:21:05.085769,54621,64.0
34510,bigwig,467618,bigwig,,,2016-09-21 15:16:55.648808,slurm_multi,1474471175.0,0,6.0,main_w3_handler2,2683154,13907183,False,,8129831,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510451bd51498452d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d70653e3fbd0a1c2'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474471110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 15:19:39.094199,54621,65.0
34510,bigwig,36152,bigwig,,,2016-09-21 14:47:17.249466,slurm_multi,1474471000.0,0,6.0,main_w3_handler2,2683154,13906864,False,,8129790,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510451bd51498452d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d58a56f5a111caf6'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""chr1""",32.0,,32952641,1474470928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 15:16:42.213831,54621,72.0
34510,bigwig,471598,bigwig,,,2016-09-21 15:17:39.601469,slurm_multi,1474471338.0,0,6.0,main_w3_handler2,2683154,13907193,False,,8129853,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510451bd51498452d'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b580017c9a2e130f5a'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474471276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 15:22:20.945839,54621,62.0
176921940,bigwig,158606504,bigwig,,,2016-09-21 15:09:26.359448,slurm_multi,1474472893.0,0,6.0,main_w4_handler2,2722937,13907108,False,,8129724,slurm,,132112168.0,corral-repl,,0,no,,1,1,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52f4eb9b85a231844'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513246061339191de'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,0.1,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,32660858,1474470600.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 15:48:15.560272,64516,2293.0
5038,bigwig,5178,bigwig,,,2016-09-21 16:44:40.087335,slurm_multi,1474476815.0,0,6.0,main_w3_handler2,2683154,13908357,False,,8131094,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","""/galaxy-repl/localdata/chrom/hg38.len""",4,reciprocal_ratio,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474476765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 16:53:37.857201,54621,50.0
5038,bigwig,5178,bigwig,,,2016-09-21 16:50:01.227196,slurm_multi,1474477476.0,0,6.0,main_w3_handler2,2683154,13908387,False,,8131149,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474477421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 17:04:38.194371,54621,55.0
178631608,bigwig,178551026,bigwig,,,2016-09-21 15:11:00.295468,slurm_multi,1474478473.0,0,6.0,main_w4_handler2,2722937,13907120,False,,8130885,slurm,,132112168.0,corral-repl,,0,no,,1,1,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55312a884f40c95a4'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5d5b098638c848758'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,0.1,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,32660858,1474476105.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 17:21:19.626478,64516,2368.0
161411092,bigwig,158606504,bigwig,,,2016-09-21 15:09:51.352954,slurm_multi,1474483299.0,0,6.0,main_w3_handler2,2722937,13907110,False,,8131305,slurm,,132112168.0,corral-repl,,0,no,,1,1,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f1a1a5a99da30339'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513246061339191de'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,0.1,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,32660858,1474480680.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 18:41:41.675563,64516,2619.0
5038,bigwig,5356,bigwig,,,2016-09-21 18:35:50.369981,slurm_multi,1474485378.0,0,6.0,main_w3_handler2,2683154,13909528,False,,8132178,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53718ed87bb15e67a'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474485311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 19:16:19.632799,54621,67.0
135125974,bigwig,137763780,bigwig,,,2016-07-15 14:26:03.098871,slurm_multi,1468595083.0,0,6.0,main_w2_handler2,2229015,13419973,False,,7632786,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a41348136e5af0b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59fbed05a420012e7'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31503765,1468594186.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-17 15:24:05.581901,60604,897.0
5038,bigwig,444070,bigwig,,,2016-09-21 18:37:42.433062,slurm_multi,1474486971.0,0,6.0,main_w4_handler2,2683154,13909555,False,,8132414,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5887e54cbe5b50083'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474486884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 19:42:54.155695,54621,87.0
5038,bigwig,57388,bigwig,,,2016-09-21 18:38:25.778115,slurm_multi,1474488800.0,0,6.0,main_w4_handler2,2683154,13909556,False,,8132658,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f24902dd4bd384c3'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b50c1d2d51b7f9ef31'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474488733.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 20:13:22.922772,54621,67.0
5178,bigwig,5356,bigwig,,,2016-09-21 19:21:02.289046,slurm_multi,1474491161.0,0,6.0,main_w4_handler2,2683154,13909907,False,,8132936,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b53718ed87bb15e67a'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474491081.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 21:05:28.016838,54621,80.0
735744425,bigwig,877827774,bigwig,,,2016-07-15 11:58:35.235558,slurm_multi,1468585739.0,0,6.0,main_w1_handler2,2652459,13419106,False,,7631753,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52187cbc0db496a1b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5cd27f2d9cae3e483'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31498294,1468584773.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-15 12:29:01.728335,81710,966.0
5356,bigwig,5178,bigwig,,,2016-09-21 21:38:58.785020,slurm_multi,1474496268.0,0,6.0,main_w4_handler2,2683154,13910797,False,,8133475,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53718ed87bb15e67a'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474496184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 22:17:49.720716,54621,84.0
56604,bigwig,5178,bigwig,,,2016-09-21 21:39:36.341114,slurm_multi,1474496837.0,0,6.0,main_w3_handler2,2683154,13910803,False,,8133730,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cbb1ce576beea980'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474496750.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 22:27:27.653919,54621,87.0
57388,bigwig,5178,bigwig,,,2016-09-21 21:40:06.721398,slurm_multi,1474496514.0,0,6.0,main_w4_handler2,2683154,13910809,False,,8133717,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c1d2d51b7f9ef31'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3e0e2d7af8d87cb'}]","""/galaxy-repl/localdata/chrom/hg38.len""",0,log2,1.0,"""hg38""","""bigwig""","""""",32.0,,32952641,1474496441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 22:21:55.426934,54621,73.0
141232548,bigwig,158228482,bigwig,,,2016-07-15 14:22:10.397996,slurm_multi,1468593625.0,0,6.0,main_w1_handler2,2229015,13419885,False,,7632634,slurm,,132112168.0,corral-repl,,0,no,,1,50,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51dc964defe8f85a2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b553b9e73fe6c89a92'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31503765,1468592658.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-15 14:40:29.218847,60604,967.0
178420004,bigwig,158606504,bigwig,,,2016-09-21 15:10:22.479885,slurm_multi,1474475450.0,0,6.0,main_w4_handler2,2722937,13907113,False,,8130339,slurm,,132112168.0,corral-repl,,0,no,,1,1,,1.0,1.0,yes,false,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d904e1bfd267c402'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b513246061339191de'}]","""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""",0,log2,0.1,"""Arabidopsis_thaliana_TAIR10""","""bigwig""","""""",32.0,,32660858,1474472949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-09-21 16:30:51.817471,64516,2501.0
135125974,bigwig,137763780,bigwig,,,2016-07-15 14:25:31.293419,slurm_multi,1468770963.0,0,6.0,main_w1_handler2,2229015,13419970,False,,7635910,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57a41348136e5af0b'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b59fbed05a420012e7'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31503765,1468770018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-17 15:56:07.972048,60604,945.0
195802846,bigwig,145256962,bigwig,,,2016-07-15 22:05:22.784073,slurm_multi,1468769826.0,0,6.0,main_w2_handler2,2762041,13422282,False,,7635826,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b845204c21e7b5e'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b585a6cd69ae6769db'}]","""/galaxy-repl/localdata/chrom/dm6.len""",0,log2,1.0,"""dm6""","""bigwig""","""""",32.0,,31075343,1468769715.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-17 15:37:25.925868,86595,111.0
133898622,bigwig,154428029,bigwig,,,2016-07-15 14:24:45.327756,slurm_multi,1468769999.0,0,6.0,main_w1_handler2,2229015,13419936,False,,7635172,slurm,,132112168.0,corral-repl,,0,no,,0,,,,,no,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0bc0433126746a2'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5a67f0925e5a1aabb'}]","""/galaxy-repl/localdata/chrom/mm9.len""",2,subtract,,"""mm9""","""bigwig""","""""",32.0,,31503765,1468769052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-17 15:40:04.785154,60604,947.0
2045558,bigwig,2176521,bigwig,,,2016-07-18 07:37:30.457619,slurm_multi,1468827526.0,0,6.0,main_w1_handler2,2549611,13429393,False,,7640894,slurm,,132112168.0,corral-repl,,0,no,,1,10,,1.0,1.0,yes,true,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52721adf62dc04fe8'}]","[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3387c60e5fc7db4'}]","""/galaxy-repl/localdata/chrom/caulCres.len""",0,log2,1.0,"""caulCres""","""bigwig""","""""",32.0,,31124690,1468827494.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.3.0,2.2.3.0,,2016-07-18 07:38:48.954905,75857,32.0
