chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gene_annotation_model,gene_annotation_model_filetype,handler,history_id,id,imported,info,input1,input10,input10_filetype,input11,input11_filetype,input12,input12_filetype,input13,input13_filetype,input14,input14_filetype,input15,input15_filetype,input16,input16_filetype,input17,input17_filetype,input18,input18_filetype,input19,input19_filetype,input1_filetype,input2,input20,input20_filetype,input21,input21_filetype,input22,input22_filetype,input23,input23_filetype,input24,input24_filetype,input25,input25_filetype,input26,input26_filetype,input27,input27_filetype,input28,input28_filetype,input29,input29_filetype,input2_filetype,input3,input30,input30_filetype,input31,input31_filetype,input32,input32_filetype,input33,input33_filetype,input34,input34_filetype,input35,input35_filetype,input36,input36_filetype,input37,input37_filetype,input38,input38_filetype,input39,input39_filetype,input3_filetype,input4,input40,input40_filetype,input41,input41_filetype,input42,input42_filetype,input43,input43_filetype,input44,input44_filetype,input45,input45_filetype,input46,input46_filetype,input47,input47_filetype,input48,input48_filetype,input49,input49_filetype,input4_filetype,input5,input50,input50_filetype,input5_filetype,input6,input6_filetype,input7,input7_filetype,input8,input8_filetype,input9,input9_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.params.__current_case__,parameters.params.anchor_length,parameters.params.bowtie2_settings.__current_case__,parameters.params.bowtie2_settings.b2_settings,parameters.params.bowtie2_settings.preset.__current_case__,parameters.params.bowtie2_settings.preset.b2_preset,parameters.params.bowtie2_settings.preset.b2_preset_select,parameters.params.bowtie_n,parameters.params.coverage_search.__current_case__,parameters.params.coverage_search.max_coverage_intron,parameters.params.coverage_search.min_coverage_intron,parameters.params.coverage_search.use_search,parameters.params.fusion_search.__current_case__,parameters.params.fusion_search.anchor_len,parameters.params.fusion_search.do_search,parameters.params.fusion_search.ignore_chromosomes,parameters.params.fusion_search.min_dist,parameters.params.fusion_search.multipairs,parameters.params.fusion_search.multireads,parameters.params.fusion_search.read_mismatches,parameters.params.indel_search.__current_case__,parameters.params.indel_search.allow_indel_search,parameters.params.indel_search.max_deletion_length,parameters.params.indel_search.max_insertion_length,parameters.params.library_type,parameters.params.max_intron_length,parameters.params.max_multihits,parameters.params.max_segment_intron,parameters.params.microexon_search,parameters.params.min_intron_length,parameters.params.min_segment_intron,parameters.params.own_junctions.__current_case__,parameters.params.own_junctions.gene_model_ann.__current_case__,parameters.params.own_junctions.gene_model_ann.gene_annotation_model,parameters.params.own_junctions.gene_model_ann.gene_annotation_model.values,parameters.params.own_junctions.gene_model_ann.use_annotations,parameters.params.own_junctions.no_novel_juncs,parameters.params.own_junctions.raw_juncs.__current_case__,parameters.params.own_junctions.raw_juncs.raw_juncs,parameters.params.own_junctions.raw_juncs.use_juncs,parameters.params.own_junctions.use_junctions,parameters.params.read_edit_dist,parameters.params.read_mismatches,parameters.params.read_realign_edit_dist,parameters.params.seg_length,parameters.params.seg_mismatches,parameters.params.settingsType,parameters.params.splice_mismatches,parameters.readGroup.__current_case__,parameters.readGroup.rgid,parameters.readGroup.rglb,parameters.readGroup.rgpl,parameters.readGroup.rgsm,parameters.readGroup.specReadGroup,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.genomeSource,parameters.refGenomeSource.index,parameters.refGenomeSource.index.__class__,parameters.refGenomeSource.index.value,parameters.refGenomeSource.ownFile,parameters.refGenomeSource.ownFile.values,parameters.singlePaired.__current_case__,parameters.singlePaired.input,parameters.singlePaired.input.values,parameters.singlePaired.input1,parameters.singlePaired.input1.values,parameters.singlePaired.input2,parameters.singlePaired.input2.values,parameters.singlePaired.mate_inner_distance,parameters.singlePaired.mate_std_dev,parameters.singlePaired.report_discordant_pairs,parameters.singlePaired.sPaired,params|own_junctions|gene_annotation_model,params|own_junctions|gene_annotation_model_filetype,processor_count,raw_juncs,raw_juncs_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-05-06 00:16:40.815009,slurm_multi_dynamic_walltime,1430874070.0,0,6.0,,,main_w2_handler2,2294863,9404667,False,,474498942,,,,,,,,,,,,,,,,,,,,,fastqsanger,474515106.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735516,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""285e2bb2f38511e4a1c2005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19594546.0,,19594547.0,,300,20,Yes,paired,,,32.0,,,,21483654.0,1430872028.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 01:01:20.502278,48193.0,2042.0
,,2015-04-02 20:55:32.056673,slurm_multi,1428165352.0,0,6.0,,,main_w2_handler2,2255614,9128353,False,,5950981590,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3420286,slurm,,132112168.0,corral-repl,,,,,,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,mm10,,,,,0,,,19129050.0,,,,,,,single,,,32.0,,,,21151664.0,1428117992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 16:35:57.127386,51464.0,47360.0
,,2015-04-04 17:56:20.569927,slurm_multi,1428171385.0,0,6.0,,,main_w2_handler2,2259707,9139836,False,,8202597,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422921,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,110,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19144557.0,,,,,,,single,,,32.0,,,,22124569.0,1428170890.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 18:16:31.303059,61607.0,495.0
,,2015-04-04 17:56:18.468767,slurm_multi,1428171338.0,0,6.0,,,main_w2_handler2,2259707,9139835,False,,8202597,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422920,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,110,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19144554.0,,,,,,,single,,,32.0,,,,22124569.0,1428170830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 18:15:42.071881,61607.0,508.0
,,2015-05-06 00:11:16.447471,slurm_multi_dynamic_walltime,1430873782.0,0,6.0,92382491.0,gtf,main_w2_handler2,2289598,9404619,False,,4330835371,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735395,slurm,,132112168.0,corral-repl,,,,0.0,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,8,1.0,Yes,0.0,Yes,sensitive,No,1.0,,,No,0.0,,No,,,,,,0.0,No,,,fr-unstranded,500000,20,500000,No,70,50,0.0,1.0,19593738.0,,Yes,Yes,0.0,,No,Yes,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,mm9,,,,,0,,,19576807.0,,,,,,,single,,,32.0,,,,22744693.0,1430871103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 00:56:26.224049,62858.0,2679.0
,,2015-04-02 09:26:42.004744,slurm_multi,1428170154.0,0,6.0,,,main_w2_handler2,2249971,9122700,False,,1859100122,,,,,,,,,,,,,,,,,,,,,fastqsanger,1859100122.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421615,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19081302.0,,19081303.0,,300,20,Yes,paired,,,32.0,,,,21474564.0,1428148278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 17:56:00.050001,59547.0,21876.0
,,2015-04-02 09:25:15.758747,slurm_multi,1428172556.0,0,6.0,,,main_w2_handler2,2249971,9122690,False,,1860788111,,,,,,,,,,,,,,,,,,,,,fastqsanger,1860788111.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421611,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19026281.0,,19026261.0,,300,20,Yes,paired,,,32.0,,,,21474564.0,1428148262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 18:36:04.505225,59547.0,24294.0
,,2015-04-04 15:44:18.604417,slurm_multi,1428173364.0,0,6.0,,,main_w2_handler2,2259175,9139329,False,,4858202579,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422737,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,sensitive,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,rheMac3,,,,,0,,,19144522.0,,,,,,,single,,,32.0,,,,22241112.0,1428166952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 18:49:29.850847,61941.0,6412.0
,,2015-04-03 08:09:20.820064,slurm_multi,1428176143.0,0,6.0,,,main_w2_handler2,2061243,9130765,False,Job output deleted by user before job completed.,5889477959,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415376,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,papHam1,,,,,0,,,19124677.0,,,,,,,single,,,32.0,,,,22217219.0,1428066992.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 19:35:49.562272,51104.0,109151.0
,,2015-04-06 19:16:04.744941,slurm_multi,1428367627.0,0,6.0,,,main_w2_handler2,2241176,9151808,False,,8943587559,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434915,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/rn5.len""","""rn5""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,rn5,,,,,0,,,19151392.0,,,,,,,single,,,32.0,,,,22257845.0,1428357422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-07 00:47:17.315086,61082.0,10205.0
,,2015-04-04 19:15:58.520839,slurm_multi,1428176568.0,0,6.0,,,main_w2_handler2,2259707,9140130,False,,6218201,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423246,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,110,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19144558.0,,,,,,,single,,,32.0,,,,22124569.0,1428176072.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 19:42:53.033576,61607.0,496.0
,,2015-04-04 19:15:59.284842,slurm_multi,1428176923.0,0,6.0,,,main_w2_handler2,2259707,9140131,False,,6218201,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423247,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,110,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,hg19,,,,,0,,,19144559.0,,,,,,,single,,,32.0,,,,22124569.0,1428176492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 19:48:47.610093,61607.0,431.0
,,2015-04-03 20:39:22.174268,slurm_multi,1428179761.0,0,6.0,,,main_w2_handler2,2256761,9136524,False,,4356265994,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421782,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,0,,,19140221.0,,,,,,,single,,,32.0,,,,22220929.0,1428151982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 20:36:11.417343,61898.0,27779.0
,,2015-04-03 19:50:28.786983,slurm_multi,1428181969.0,0,6.0,,,main_w2_handler2,2258263,9136363,False,,6255632334,,,,,,,,,,,,,,,,,,,,,fastqsanger,6255632334.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422183,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19128722.0,,19128723.0,,300,20,Yes,paired,,,32.0,,,,22223496.0,1428157052.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 21:12:55.893298,61906.0,24917.0
,,2015-04-02 20:55:34.204880,slurm_multi,1428182981.0,0,6.0,,,main_w2_handler2,2255614,9128354,False,,2781606041,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422665,slurm,,132112168.0,corral-repl,,,,,,,"""938912fad97a11e4b3e0005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,mm10,,,,,0,,,19129051.0,,,,,,,single,,,32.0,,,,21151664.0,1428165692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 21:29:46.185014,51464.0,17289.0
,,2015-04-03 19:51:05.587112,slurm_multi,1428183696.0,0,6.0,,,main_w2_handler2,2258263,9136366,False,,4912157158,,,,,,,,,,,,,,,,,,,,,fastqsanger,4912157158.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422626,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19128724.0,,19128726.0,,300,20,Yes,paired,,,32.0,,,,22223496.0,1428165092.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 21:41:40.810639,61906.0,18604.0
,,2015-04-04 18:45:09.355861,slurm_multi,1428185186.0,0,6.0,,,main_w2_handler2,2259175,9140040,False,,4634936531,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423372,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,sensitive,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,0,indexed,gorGor3,,,,,0,,,19145414.0,,,,,,,single,,,32.0,,,,22241112.0,1428177482.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 22:06:31.446731,61941.0,7704.0
,,2015-04-06 18:51:44.905862,slurm_multi,1428350071.0,0,6.0,,,main_w2_handler2,2261224,9151574,False,,8096882,,,,,,,,,,,,,,,,,,,,,fastqsanger,7887426.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434354,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19canon,,,,,1,,,19162763.0,,19162764.0,,110,20,Yes,paired,,,32.0,,,,22275544.0,1428349532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-06 19:54:39.429618,,539.0
,,2015-04-06 18:33:10.216286,slurm_multi,1428348679.0,0,6.0,,,main_w2_handler2,2250313,9151392,False,,8835637245,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434168,slurm,,132112168.0,corral-repl,75201077.0,fasta,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,0.0,No,,,,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-firststrand,50000,20,50000,No,25,25,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,1,history,,,,19127186.0,,0,,,19162531.0,,,,,,,single,,,32.0,,,,22273157.0,1428345205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-06 19:31:25.915269,61523.0,3474.0
,,2015-04-04 20:57:06.056213,slurm_multi,1428201935.0,0,6.0,,,main_w2_handler2,2256153,9140735,False,,8642683071,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424553,slurm,,132112168.0,corral-repl,,,,,,,"""255193f4db0d11e4a56f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,0,,,19146436.0,,,,,,,single,,,32.0,,,,22194501.0,1428191833.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-05 02:45:40.778118,61794.0,10102.0
,,2015-04-02 09:28:56.315049,slurm_multi,1428190984.0,0,6.0,,,main_w2_handler2,2249971,9122707,False,,1794633194,,,,,,,,,,,,,,,,,,,,,fastqsanger,1794633194.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422919,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19081323.0,,19081324.0,,300,20,Yes,paired,,,32.0,,,,21474564.0,1428170728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-04 23:43:11.648537,59547.0,20256.0
,,2015-04-02 09:29:34.293695,slurm_multi,1428192512.0,0,6.0,,,main_w2_handler2,2249971,9122723,False,,1500179243,,,,,,,,,,,,,,,,,,,,,fastqsanger,1500179243.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423101,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19081327.0,,19081326.0,,300,20,Yes,paired,,,32.0,,,,21474564.0,1428173462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-05 00:08:37.578151,59547.0,19050.0
,,2015-04-04 22:34:02.257436,slurm_multi,1428193262.0,0,6.0,,,main_w2_handler2,1639242,9141229,False,,1367946064,,,,,,,,,,,,,,,,,,,,,fastqsanger,1367946064.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424390,slurm,,132112168.0,corral-repl,2075422051.0,fasta,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,8,1.0,Yes,0.0,Yes,very-fast,No,1.0,,,No,0.0,,No,,,,,,1.0,Yes,3,3,fr-unstranded,500000,20,500000,No,70,50,1.0,,,,,,,,,No,2,2,1000,25,2,full,0,1,,,,,no,1,history,,,,19129407.0,,1,,,19144347.0,,19144348.0,,300,20,Yes,paired,,,32.0,,,,20379755.0,1428187022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-05 00:21:09.821531,31997.0,6240.0
,,2015-04-04 13:40:02.442629,slurm_multi,1428194943.0,0,6.0,,,main_w2_handler2,2245398,9138835,False,,4844902596,,,,,,,,,,,,,,,,,,,,,fastqsanger,4848531438.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421907,slurm,,132112168.0,corral-repl,,,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,mm9canon,,,,,1,,,19141873.0,,19141871.0,,300,20,Yes,paired,,,32.0,,,,22249735.0,1428155485.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-05 00:49:10.068390,48080.0,39458.0
,,2015-04-04 20:56:39.979818,slurm_multi,1428199687.0,0,6.0,,,main_w2_handler2,2256153,9140731,False,,8643415623,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3424542,slurm,,132112168.0,corral-repl,,,,,,,"""1526a744db0d11e4a56f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,0,,,19146424.0,,,,,,,single,,,32.0,,,,22194501.0,1428191472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-04-05 02:08:13.958614,61794.0,8215.0
,,2015-05-06 00:50:42.701211,slurm_multi_dynamic_walltime,1430875352.0,0,6.0,,,main_w2_handler2,2294881,9404881,False,,163854547,,,,,,,,,,,,,,,,,,,,,fastqsanger,163865117.0,,,,,,,,,,,,,,,,,,,,,fastqsanger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3735769,slurm,,132112168.0,corral-repl,,,,0.0,no,,"""ea67f5c2f38911e4bfdd005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,preSet,,1,,,,,no,0,indexed,hg19,,,,,1,,,19595053.0,,19595054.0,,300,20,Yes,paired,,,32.0,,,,21483654.0,1430874299.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.7,0.7,,2015-05-06 01:22:43.126050,48193.0,1053.0
