chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.minlen,parameters.minoe,parameters.minpc,parameters.shift,parameters.window,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-10-09 09:51:24.941329,slurm_normal,1444384319.0,0.0,,1.0,main_w1_handler0,2465752,10533874,False,,59455099,fasta,4807952.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21453316,,"""250""","""0.6""","""60.0""","""100000""","""100000""",32.0,,25590253.0,1444384301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-09 09:52:01.835991,,18.0
,,2015-10-09 09:54:08.333214,slurm_normal,1444384484.0,0.0,,1.0,main_w1_handler1,2465713,10533893,False,,59455099,fasta,4807979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452715,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25589699.0,1444384464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-09 09:54:46.939418,,20.0
,,2015-10-02 08:35:19.626366,slurm_normal,1443774960.0,0.0,,1.0,main_w2_handler0,1988418,10487123,False,,59455099,fasta,4763432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21370903,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25445315.0,1443774948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-02 08:36:06.895362,42146.0,12.0
,,2015-10-07 12:56:07.591609,slurm_normal,1444222613.0,0.0,,1.0,main_w1_handler1,2463297,10519046,False,,59455099,fasta,4793910.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427716,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546458.0,1444222587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:56:59.875822,,26.0
,,2015-10-07 13:07:38.666571,slurm_normal,1444223418.0,0.0,,1.0,main_w2_handler1,2463294,10519151,False,,59455099,fasta,4794036.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427739,,"""400""","""0.6""","""50.0""","""100000""","""100000""",32.0,,25546429.0,1444223398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 13:10:24.477189,,20.0
,,2015-10-07 13:04:45.963491,slurm_normal,1444223181.0,0.0,,1.0,main_w2_handler1,2463280,10519130,False,,59455099,fasta,4794007.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427741,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25546299.0,1444223116.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 13:06:24.608078,,65.0
,,2016-03-10 05:49:50.179081,slurm_normal,1457589018.0,0.0,,1.0,main_w1_handler2,2626948,12092483,False,,265027,fasta,6317012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",23756465,,"""50""","""0.6""","""50.0""","""1""","""100""",32.0,,28893635.0,1457589011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2016-03-10 05:50:20.845650,,7.0
,,2015-10-28 11:56:06.145863,slurm_normal,1446033387.0,0.0,,1.0,main_w1_handler0,2487737,10752689,False,,346,fasta,5012207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21779147,,"""1""","""0.6""","""50.0""","""1""","""1""",32.0,,25945370.0,1446033382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-28 11:56:32.247348,,5.0
,,2015-10-28 11:57:56.964025,slurm_normal,1446033503.0,0.0,,1.0,main_w2_handler0,2487737,10752701,False,,346,fasta,5012217.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21779147,,"""20""","""0.6""","""50.0""","""20""","""20""",32.0,,25945370.0,1446033500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-28 11:58:27.142561,,3.0
,,2015-10-07 12:59:04.139615,slurm_normal,1444222829.0,0.0,,1.0,main_w1_handler0,2463292,10519085,False,,59455099,fasta,4793960.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427692,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546373.0,1444222814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 13:00:33.617000,,15.0
,,2015-10-07 12:22:34.801050,slurm_normal,1444220741.0,0.0,,1.0,main_w2_handler1,2460787,10518539,False,,59455099,fasta,4793508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427292,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25506809.0,1444220668.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:25:43.992433,,73.0
,,2015-10-07 12:17:36.676712,slurm_normal,1444220288.0,0.0,,1.0,main_w1_handler2,2463278,10518507,False,,59455099,fasta,4793466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427652,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546288.0,1444220275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:18:09.754304,,13.0
,,2015-10-07 12:48:26.505937,slurm_normal,1444222145.0,0.0,,1.0,main_w1_handler2,2463282,10518969,False,,59455099,fasta,4793835.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427684,,"""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,25546300.0,1444222126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:49:08.444680,,19.0
,,2015-10-07 12:44:15.339902,slurm_normal,1444221883.0,0.0,,1.0,main_w2_handler1,2463361,10518892,False,,59455099,fasta,4793763.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428009,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25548346.0,1444221872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:44:46.535946,,11.0
,,2015-10-07 12:43:54.230655,slurm_normal,1444221870.0,0.0,,1.0,main_w2_handler1,2463281,10518879,False,,59455099,fasta,4793758.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427727,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546301.0,1444221859.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:44:35.500114,,11.0
,,2015-10-07 13:08:58.172142,slurm_normal,1444223507.0,0.0,,1.0,main_w1_handler0,2463305,10519158,False,,59455099,fasta,4794033.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427778,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546680.0,1444223358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 13:11:51.169062,,149.0
,,2015-10-07 12:52:42.621043,slurm_normal,1444222441.0,0.0,,1.0,main_w1_handler0,2463359,10519015,False,,59455099,fasta,4793885.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428059,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25548297.0,1444222384.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:54:03.671102,,57.0
,,2015-10-07 12:41:56.582602,slurm_normal,1444221758.0,0.0,,1.0,main_w2_handler0,2463306,10518849,False,,59455099,fasta,4793730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427755,,"""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,25546679.0,1444221742.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:42:41.672151,,16.0
,,2015-10-07 12:55:36.501934,slurm_normal,1444222585.0,0.0,,1.0,main_w2_handler0,2463316,10519037,False,,59455099,fasta,4793906.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427807,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25547042.0,1444222565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:56:30.184731,,20.0
,,2015-10-07 12:43:32.623599,slurm_normal,1444221837.0,0.0,,1.0,main_w1_handler2,2463295,10518870,False,,59455099,fasta,4793749.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427691,,"""200""","""0.6""","""50.0""","""15000""","""15000""",32.0,,25546430.0,1444221826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:43:58.935696,,11.0
,,2015-10-07 12:47:22.619801,slurm_normal,1444222092.0,0.0,,1.0,main_w2_handler1,2463318,10518956,False,,59455099,fasta,4793819.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427766,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25547058.0,1444222070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:48:15.131878,,22.0
,,2015-10-07 12:45:36.088650,slurm_normal,1444222023.0,0.0,,1.0,main_w1_handler0,2463306,10518916,False,,59455099,fasta,4793794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427755,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25546679.0,1444221959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:47:06.976863,,64.0
,,2015-10-07 12:59:51.266551,slurm_normal,1444222833.0,0.0,,1.0,main_w2_handler0,2463289,10519088,False,,59455099,fasta,4793958.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427704,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546322.0,1444222814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 13:00:37.715536,,19.0
,,2015-10-07 12:46:06.907763,slurm_normal,1444221999.0,0.0,,1.0,main_w1_handler2,2463295,10518927,False,,59455099,fasta,4793800.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427691,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546430.0,1444221984.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:46:42.940813,,15.0
,,2015-10-07 12:51:07.164398,slurm_normal,1444222303.0,0.0,,1.0,main_w1_handler2,2463283,10519008,False,,59455099,fasta,4793875.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427780,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546302.0,1444222291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:51:45.963890,,12.0
,,2015-10-07 12:48:37.688678,slurm_normal,1444222150.0,0.0,,1.0,main_w2_handler1,2463383,10518971,False,,59455099,fasta,4793837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21428277,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25548690.0,1444222137.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:49:14.041110,,13.0
,,2015-10-07 12:57:25.592142,slurm_normal,1444222692.0,0.0,,1.0,main_w2_handler1,2463288,10519060,False,,59455099,fasta,4793928.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427746,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25546321.0,1444222669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 12:58:14.328693,,23.0
,,2015-10-07 12:58:11.448761,slurm_normal,1444222857.0,0.0,,1.0,main_w1_handler1,2463290,10519074,False,,59455099,fasta,4793948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21427760,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25546329.0,1444222794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-07 13:01:00.345120,,63.0
,,2015-10-08 13:45:12.413115,slurm_normal,1444311960.0,0.0,,1.0,main_w2_handler1,2464696,10527953,False,,59455099,fasta,4802397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441818,,"""200""","""0.6""","""50.0""","""1000""","""1000""",32.0,,25570384.0,1444311939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:46:02.574690,,21.0
,,2015-10-08 13:42:42.335097,slurm_normal,1444311874.0,0.0,,1.0,main_w1_handler2,2464742,10527935,False,,59455099,fasta,4802387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21442025,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570521.0,1444311849.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:44:36.175295,,25.0
,,2015-10-08 13:42:14.731881,slurm_normal,1444311766.0,0.0,,1.0,main_w1_handler2,2464733,10527929,False,,59455099,fasta,4802372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441746,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570471.0,1444311752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:42:51.566905,,14.0
,,2015-10-08 13:31:48.282370,slurm_normal,1444311194.0,0.0,,1.0,main_w1_handler2,2464706,10527865,False,,59455099,fasta,4802311.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441666,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25570425.0,1444311129.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:33:16.133125,,65.0
,,2015-10-08 13:27:26.352916,slurm_normal,1444310877.0,0.0,,1.0,main_w1_handler1,2464716,10527801,False,,59455099,fasta,4802243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441680,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570442.0,1444310864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:28:01.244571,,13.0
,,2015-10-08 13:23:50.520773,slurm_normal,1444310683.0,0.0,,1.0,main_w2_handler1,2464689,10527756,False,,59455099,fasta,4802214.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441653,,"""200""","""0.6""","""50.0""","""100000""","""100000""",32.0,,25570360.0,1444310648.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:24:46.107847,,35.0
,,2015-10-08 13:43:04.459276,slurm_normal,1444311841.0,0.0,,1.0,main_w1_handler2,2464695,10527937,False,,59455099,fasta,4802380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441705,,"""200""","""0.6""","""50.0""","""100000""","""100000""",32.0,,25570383.0,1444311798.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:44:06.122522,,43.0
,,2015-10-08 13:41:14.066137,slurm_normal,1444311756.0,0.0,,1.0,main_w1_handler0,2464699,10527919,False,,59455099,fasta,4802364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441758,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25570393.0,1444311690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:42:38.677273,,66.0
,,2015-10-08 13:57:14.393433,slurm_normal,1444312672.0,0.0,,1.0,main_w2_handler0,2464688,10528040,False,,59455099,fasta,4802483.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441671,,"""200""","""0.6""","""50.0""","""100000""","""100000""",32.0,,25570357.0,1444312659.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:57:55.980497,,13.0
,,2015-10-08 13:50:08.586697,slurm_normal,1444312277.0,0.0,,1.0,main_w2_handler0,2464717,10527995,False,,59455099,fasta,4802436.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441785,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570444.0,1444312236.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:51:23.906669,,41.0
,,2015-10-08 13:48:52.545765,slurm_normal,1444312422.0,0.0,,1.0,main_w1_handler2,2464712,10527980,False,,59455099,fasta,4802421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441674,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25570434.0,1444312149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:53:46.798014,,273.0
,,2015-10-08 13:48:24.487126,slurm_normal,1444312139.0,0.0,,1.0,main_w1_handler1,2464734,10527974,False,,59455099,fasta,4802417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441703,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570501.0,1444312127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:49:01.932636,,12.0
,,2015-10-08 14:03:18.235090,slurm_normal,1444313193.0,0.0,,1.0,main_w1_handler1,2464711,10528091,False,,59455099,fasta,4802534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441693,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25570432.0,1444313114.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 14:06:39.948464,,79.0
,,2015-10-08 13:55:24.623012,slurm_normal,1444312572.0,0.0,,1.0,main_w1_handler1,2464711,10528030,False,,59455099,fasta,4802471.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441693,,"""200""","""0.6""","""50.0""","""10000""","""10000""",32.0,,25570432.0,1444312545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:56:42.465758,,27.0
,,2015-10-08 13:48:49.527921,slurm_normal,1444312161.0,0.0,,1.0,main_w1_handler1,2464694,10527978,False,,59455099,fasta,4802422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441692,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570379.0,1444312149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:49:23.975566,,12.0
,,2015-10-08 13:43:28.064405,slurm_normal,1444311853.0,0.0,,1.0,main_w1_handler1,2464700,10527942,False,,59455099,fasta,4802384.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441781,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570400.0,1444311824.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:44:16.624018,,29.0
,,2015-10-08 14:09:20.554321,slurm_normal,1444313397.0,0.0,,1.0,main_w2_handler0,2464690,10528159,False,,59455099,fasta,4802570.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441809,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570361.0,1444313385.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 14:10:00.907060,,12.0
,,2015-10-08 14:03:28.187824,slurm_normal,1444313098.0,0.0,,1.0,main_w1_handler2,2464688,10528093,False,,59455099,fasta,4802529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441671,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25570357.0,1444313034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 14:05:05.154380,,64.0
,,2015-10-08 13:50:14.388718,slurm_normal,1444312257.0,0.0,,1.0,main_w1_handler2,2464714,10527997,False,,59455099,fasta,4802435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441725,,"""200""","""0.6""","""50.0""","""100""","""100""",32.0,,25570438.0,1444312230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 13:51:03.104693,,27.0
,,2015-10-08 13:59:45.504820,slurm_normal,1444312815.0,0.0,,1.0,main_w2_handler0,2464711,10528060,False,,59455099,fasta,4802500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21441693,,"""200""","""0.3""","""30""","""1000""","""1000""",32.0,,25570432.0,1444312804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-08 14:00:20.545331,,11.0
,,2015-10-28 18:16:12.981681,slurm_normal,1446056360.0,0.0,,1.0,main_w2_handler1,2487863,10756722,False,,59455099,fasta,5015834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21780388,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25955489.0,1446056195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-28 18:19:25.106319,70849.0,165.0
,,2015-10-09 10:27:25.970094,slurm_normal,1444386523.0,0.0,,1.0,main_w2_handler1,2465732,10534153,False,,59455099,fasta,4808271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21453324,,"""200""","""0.6""","""50.0""","""1""","""100""",32.0,,25589914.0,1444386469.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-09 10:28:47.206614,,54.0
,,2015-10-09 09:27:58.530129,slurm_normal,1444382915.0,0.0,,1.0,main_w2_handler0,2465723,10533668,False,,59455099,fasta,4807724.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",21452738,,"""200""","""0.6""","""50.0""","""50000""","""50000""",32.0,,25589800.0,1444382902.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0,5.0.0,,2015-10-09 09:28:37.904906,,13.0
