create_time,destination_id,end_epoch,exit_code,fastq,fastq1,fastq1_filetype,fastq2,fastq2_filetype,fastq_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.allow_and_ignore_empty_lines,parameters.chromInfo,parameters.comment,parameters.dbkey,parameters.description,parameters.fastq2|__identifier__,parameters.fastq|__identifier__,parameters.input_type.__current_case__,parameters.input_type.fastq.values,parameters.input_type.fastq2.values,parameters.input_type.input_type_selector,parameters.library_name,parameters.max_q,parameters.min_q,parameters.platform,parameters.platform_unit,parameters.predicted_insert_size,parameters.quality_format,parameters.read_group_name,parameters.run_date,parameters.sample_name,parameters.sequencing_center,parameters.strip_unpairied_mate_number,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-06-04 23:01:37.971220,slurm_normal,1496617320.0,0,32247479.0,,,,,fastq,,1.0,main_w4_handler0,3139915,16010946,False,,10104002.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29885700}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496617309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-04 23:02:02.040226,106297.0,11.0
2017-06-05 02:20:41.076584,slurm_normal,1496629269.0,0,32247479.0,,,,,fastq,,1.0,main_w3_handler0,3139915,16011815,False,,10104718.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29885700}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496629254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:21:13.430998,106297.0,15.0
2017-06-05 02:37:39.038622,slurm_normal,1496630277.0,0,32247479.0,,,,,fastq,,1.0,main_w3_handler0,3139915,16011989,False,,10104886.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29885700}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496630269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:37:59.508646,106297.0,8.0
2017-06-05 02:58:44.126364,slurm_normal,1496631559.0,0,25389640.0,,,,,fastq,,1.0,main_w3_handler1,3140125,16012119,False,,10105007.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29887569}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496631551.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:59:21.036322,106297.0,8.0
2017-06-05 02:58:43.112673,slurm_normal,1496631551.0,0,32247479.0,,,,,fastq,,1.0,main_w4_handler0,3140125,16012117,False,,10105004.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29887544}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496631542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:59:12.110145,106297.0,9.0
2017-06-05 02:58:43.583242,slurm_normal,1496631549.0,0,32246969.0,,,,,fastq,,1.0,main_w3_handler1,3140125,16012118,False,,10105006.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29887553}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496631542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:59:11.632691,106297.0,7.0
2017-06-05 02:58:45.056908,slurm_normal,1496631568.0,0,24143463.0,,,,,fastq,,1.0,main_w3_handler1,3140125,16012121,False,,10105009.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29887584}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496631561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:59:31.584900,106297.0,7.0
2017-06-05 02:58:45.426365,slurm_normal,1496631568.0,0,24144275.0,,,,,fastq,,1.0,main_w3_handler1,3140125,16012122,False,,10105010.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29887612}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496631561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 02:59:31.863714,106297.0,7.0
2017-06-05 03:17:01.089807,slurm_normal,1496632638.0,0,25390880.0,,,,,fastq,,1.0,main_w3_handler0,3140125,16012174,False,,10105054.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29887659}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496632631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 03:17:19.944639,106297.0,7.0
2017-06-05 03:16:59.716837,slurm_normal,1496632636.0,0,32246969.0,,,,,fastq,,1.0,main_w3_handler1,3140125,16012172,False,,10105052.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29887646}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496632628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 03:17:17.830657,106297.0,8.0
2017-06-05 03:16:59.315244,slurm_normal,1496632639.0,0,32247479.0,,,,,fastq,,1.0,main_w3_handler0,3140125,16012171,False,,10105053.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29887643}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496632631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 03:17:21.769552,106297.0,8.0
2017-06-05 03:17:02.024915,slurm_normal,1496632657.0,0,24144275.0,,,,,fastq,,1.0,main_w3_handler1,3140125,16012176,False,,10105059.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 29887685}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38224256,1496632651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 03:17:39.224642,106297.0,6.0
2017-06-05 18:56:34.474714,slurm_normal,1496689022.0,0,24143463.0,,,24144275.0,fastq,fastq,,1.0,main_w3_handler0,3140816,16018886,False,,10110902.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29896935}]","[{'src': 'hda', 'id': 29896944}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38450050,1496689014.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 18:57:03.953166,107138.0,8.0
2017-06-05 19:03:22.734171,slurm_normal,1496689439.0,0,25389640.0,,,25390880.0,fastq,fastq,,1.0,main_w3_handler1,3140816,16018939,False,,10110948.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29896926}]","[{'src': 'hda', 'id': 29896943}]",pe,"""Targeted Resequencing""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""12878""","""""","""false""","""LENIENT""",32.0,,38450050,1496689424.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 19:04:02.021947,107138.0,15.0
2017-06-05 19:06:29.036266,slurm_normal,1496689620.0,0,32247479.0,,,32246969.0,fastq,fastq,,1.0,main_w4_handler1,3140816,16018957,False,,10110973.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29896919}]","[{'src': 'hda', 'id': 29896942}]",pe,"""Targeted Resequencing""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""12877""","""""","""false""","""LENIENT""",32.0,,38450050,1496689604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 19:07:03.140468,107138.0,16.0
2017-06-05 19:08:43.112259,slurm_normal,1496689751.0,0,24143463.0,,,24144275.0,fastq,fastq,,1.0,main_w4_handler0,3140816,16018971,False,,10110987.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29896935}]","[{'src': 'hda', 'id': 29896944}]",pe,"""Targeted Resequencing""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""12880""","""""","""false""","""LENIENT""",32.0,,38450050,1496689738.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 19:09:13.317658,107138.0,13.0
2017-06-05 20:44:44.497587,slurm_normal,1496695516.0,0,32247479.0,,,32246969.0,fastqsanger,fastqsanger,,1.0,main_w3_handler0,3140226,16019771,False,,10111738.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,1,"[{'src': 'hda', 'id': 29897377}]","[{'src': 'hda', 'id': 29897400}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""true""","""LENIENT""",32.0,,38224256,1496695497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 20:45:19.319484,106297.0,19.0
2017-06-05 18:47:44.089628,slurm_normal,1496688489.0,0,24144275.0,,,24144275.0,fastq,fastq,,1.0,main_w3_handler0,3140816,16018820,False,,10110851.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29896944}]","[{'src': 'hda', 'id': 29896944}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38450050,1496688479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 18:48:13.098997,107138.0,10.0
2017-06-05 19:01:41.719017,slurm_normal,1496689329.0,0,24144275.0,,,,,fastq,,1.0,main_w4_handler1,3140816,16018931,False,,10110937.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29896944}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38450050,1496689315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-05 19:02:11.329210,107138.0,14.0
2017-06-06 22:21:30.721398,slurm_normal,1496788160.0,0,4552003566.0,,,,,fastq,,1.0,main_w3_handler1,3142767,16032487,False,,10123376.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29920209}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38489419,1496787707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-06 22:29:27.340977,107212.0,453.0
2017-06-06 22:42:12.773199,slurm_normal,1496789374.0,0,4552003566.0,,,,,fastq,,1.0,main_w3_handler1,3142767,16032730,False,,10123569.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""""","""Homo_sapiens_nuHg19_mtrCRS""","""""",,,0,"[{'src': 'hda', 'id': 29920209}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38489419,1496788946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-06 22:49:38.997862,107212.0,428.0
2017-06-07 14:25:05.650095,slurm_normal,1496845810.0,0,2997585444.0,,,,,fastq,,1.0,main_w4_handler0,1295933,16040964,False,,10131011.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29931990}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38466426,1496845517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-07 14:30:15.724164,30791.0,293.0
2017-06-08 18:11:53.225787,slurm_normal,1496945611.0,0,24144275.0,,,,,fastq,,1.0,main_w4_handler1,3140816,16056070,False,,10145667.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29910624}]",,se,"""NA12880 R1""","""93""","""0""","""Illumina""","""MiSeq""","""""","""Standard""","""Illumina""","""""","""Daughter NA12880""","""Coriell""","""false""","""LENIENT""",32.0,,38532432,1496945536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-08 18:13:34.479945,107138.0,75.0
2017-06-08 18:03:12.806518,slurm_normal,1496945066.0,0,32247479.0,,,,,fastq,,1.0,main_w3_handler0,3140816,16056011,False,,10145610.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29910611}]",,se,"""NA12877 R1""","""93""","""0""","""Illumina ""","""MiSeq""","""125""","""Standard""","""Illumina""","""""","""Father NA12877""","""Corriell""","""false""","""LENIENT""",32.0,,38532432,1496945010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-08 18:04:29.864591,107138.0,56.0
2017-06-08 18:10:41.490745,slurm_normal,1496945470.0,0,25390880.0,,,,,fastq,,1.0,main_w3_handler0,3140816,16056044,False,,10145653.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29910616}]",,se,"""NA12878 R2""","""93""","""0""","""Illumina""","""MiSeq""","""125""","""Standard""","""Illumina""","""""","""Mother NA12878""","""Coriell""","""false""","""LENIENT""",32.0,,38532432,1496945454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-08 18:11:17.076947,107138.0,16.0
2017-06-08 18:13:38.068676,slurm_normal,1496945667.0,0,24144275.0,,,,,fastq,,1.0,main_w4_handler0,3140816,16056085,False,,10145683.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29910624}]",,se,"""NA12880 R2""","""93""","""0""","""Illumina""","""MiSeq""","""125""","""Standard""","""Illumina""","""""","""Daughter NA12880""","""Coriell""","""false""","""LENIENT""",32.0,,38532432,1496945632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-08 18:14:29.336311,107138.0,35.0
2017-06-08 18:06:59.840778,slurm_normal,1496945236.0,0,32246969.0,,,,,fastq,,1.0,main_w4_handler0,3140816,16056030,False,,10145629.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29910613}]",,se,"""NA12877 R2""","""93""","""0""","""Illumina""","""MiSeq""","""125""","""Standard""","""Illumina""","""""","""Father NA12877""","""Coriell""","""false""","""LENIENT""",32.0,,38532432,1496945229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-08 18:07:19.249786,107138.0,7.0
2017-06-08 18:09:13.579408,slurm_normal,1496945378.0,0,25389640.0,,,,,fastq,,1.0,main_w3_handler0,3140816,16056040,False,,10145640.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29910614}]",,se,"""NA12878 R2""","""93""","""0""","""Illumina""","""MiSeq""","""125""","""Standard""","""Illumina""","""""","""Mother NA12878""","""Coriell""","""false""","""LENIENT""",32.0,,38532432,1496945363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-08 18:09:42.534115,107138.0,15.0
2017-06-12 21:16:14.266606,slurm_normal,1497310449.0,0,50501101504.0,,,50501101504.0,fastqsanger,fastqsanger,,1.0,main_w3_handler0,3124633,16086172,False,,10172429.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29919503}]","[{'src': 'hda', 'id': 29919504}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38616965,1497303216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-12 23:34:14.325252,106511.0,7233.0
2017-06-12 21:17:06.162195,slurm_normal,1497308943.0,0,50342117307.0,,,50342117307.0,fastqsanger,fastqsanger,,1.0,main_w3_handler1,3124633,16086174,False,,10172356.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 29919505}]","[{'src': 'hda', 'id': 29919513}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38616965,1497302506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-12 23:09:06.339581,106511.0,6437.0
2017-06-13 04:49:07.847908,slurm_normal,1497330722.0,0,14446538738.0,,,,,fastq,,1.0,main_w3_handler0,3150202,16087524,False,,10173740.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 30004310}]",,se,"""""","""93""","""0""","""Ion Torrent""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""true""","""SILENT""",32.0,,38462079,1497329362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-13 05:12:04.091125,107086.0,1360.0
2017-06-13 04:49:07.400539,slurm_normal,1497330870.0,0,15176857187.0,,,,,fastq,,1.0,main_w3_handler0,3150202,16087523,False,,10173739.roundup,slurm,,132112168.0,corral-repl,,"""true""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,0,"[{'src': 'hda', 'id': 30004309}]",,se,"""""","""93""","""0""","""Ion Torrent""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""true""","""SILENT""",32.0,,38462079,1497329362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-13 05:14:33.392389,107086.0,1508.0
2017-06-13 11:07:13.537742,slurm_normal,1497352073.0,0,122481074.0,,,122494802.0,fastq,fastq,,1.0,main_w3_handler0,3145058,16089388,False,,10175435.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,1,"[{'src': 'hda', 'id': 30007762}]","[{'src': 'hda', 'id': 30007763}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38525870,1497352051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-13 11:07:55.149970,107319.0,22.0
2017-05-24 19:34:17.487310,slurm_normal,1495654735.0,0,185347245.0,,,,,fastqsanger,,1.0,main_w4_handler0,3125878,15931094,False,,10029232.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29758125}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38196907,1495654706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-05-24 19:38:58.969988,,29.0
2017-05-24 19:33:55.747053,slurm_normal,1495654695.0,0,185347245.0,,,,,fastqsanger,,1.0,main_w4_handler1,3125878,15931092,False,,10029228.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29758123}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38196907,1495654675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-05-24 19:38:21.268190,,20.0
2017-05-24 20:56:31.056582,slurm_normal,1495659462.0,0,339046219.0,,,,,fastqsanger,,1.0,main_w3_handler1,3125878,15931872,False,,10030043.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 29758171}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38196907,1495659410.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-05-24 20:57:43.461921,,52.0
2017-06-20 20:24:39.169306,slurm_normal,1497990636.0,0,1037890765.0,,,1037890765.0,fastq,fastq,,1.0,main_w3_handler1,3163807,16147600,False,,10226368.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg38.len""","""""","""hg38""","""""",,,1,"[{'src': 'hda', 'id': 30102250}]","[{'src': 'hda', 'id': 30102253}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""Hu_003_FFT_RNA_L001""","""""","""false""","""LENIENT""",32.0,,38793765,1497990379.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-20 20:30:40.678984,107892.0,257.0
2017-06-21 13:55:30.049678,slurm_normal,1498053945.0,0,8548006739.0,,,,,fastq,,1.0,main_w4_handler0,3099847,16153780,False,,10232352.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/?.len""","""""","""?""","""""",,,0,"[{'src': 'hda', 'id': 30111713}]",,se,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,37781162,1498053443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-21 14:05:49.971044,24375.0,502.0
2017-06-22 19:48:53.129753,slurm_normal,1498160966.0,0,32247479.0,,,32246969.0,fastqsanger,fastqsanger,,1.0,main_w4_handler1,3168521,16168119,False,,10245164.roundup,slurm,,132112168.0,corral-repl,,"""false""","""/galaxy-repl/localdata/chrom/hg19.len""","""""","""hg19""","""""",,,1,"[{'src': 'hda', 'id': 30129920}]","[{'src': 'hda', 'id': 30129926}]",pe,"""""","""93""","""0""","""""","""""","""""","""Standard""","""A""","""""","""sample-a""","""""","""false""","""LENIENT""",32.0,,38141805,1498160955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.7.1.0,2.7.1.0,,2017-06-22 19:49:27.767712,106416.0,11.0
