chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,history_item,history_item_filetype,id,imported,info,input_format|reads,input_format|reads1,input_format|reads1_filetype,input_format|reads2,input_format|reads2_filetype,input_format|reads_f,input_format|reads_f_filetype,input_format|reads_filetype,input_format|reads_r,input_format|reads_r_filetype,job_runner_external_id,job_runner_name,known_splice_gtf,known_splice_gtf_filetype,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.alignment_options.__current_case__,parameters.alignment_options.alignment_options_selector,parameters.alignment_options.coefficient,parameters.alignment_options.constant_term,parameters.alignment_options.function_type,parameters.alignment_options.ignore_quals,parameters.alignment_options.skip_forward,parameters.alignment_options.skip_reverse,parameters.chromInfo,parameters.dbkey,parameters.input_format.__current_case__,parameters.input_format.input_format_selector,parameters.input_format.paired.__current_case__,parameters.input_format.paired.paired_end_options.__current_case__,parameters.input_format.paired.paired_end_options.no_discordant,parameters.input_format.paired.paired_end_options.no_mixed,parameters.input_format.paired.paired_end_options.paired_end_options_selector,parameters.input_format.paired.paired_end_options.skip_reverse,parameters.input_format.paired.paired_selector,parameters.input_format.paired.reads,parameters.input_format.paired.reads.values,parameters.input_format.paired.reads_f,parameters.input_format.paired.reads_f.values,parameters.input_format.paired.reads_r,parameters.input_format.paired.reads_r.values,parameters.input_format|reads|__identifier__,parameters.input_options.__current_case__,parameters.input_options.input_options_selector,parameters.input_options.skip,parameters.input_options.stop_after,parameters.input_options.trim_five,parameters.input_options.trim_three,parameters.max_primary,parameters.paired_options.__current_case__,parameters.paired_options.contain,parameters.paired_options.dovetail,parameters.paired_options.maxins,parameters.paired_options.minins,parameters.paired_options.no_discordant,parameters.paired_options.no_mixed,parameters.paired_options.overlap,parameters.paired_options.paired_options_selector,parameters.reads|__identifier__,parameters.reference_genome.__current_case__,parameters.reference_genome.history_item,parameters.reference_genome.history_item.values,parameters.reference_genome.index,parameters.reference_genome.reference_genome_source,parameters.scoring_options.__current_case__,parameters.scoring_options.ambiguous_penalty,parameters.scoring_options.coefficient,parameters.scoring_options.constant_term,parameters.scoring_options.function_type,parameters.scoring_options.match_bonus,parameters.scoring_options.max_mismatch,parameters.scoring_options.min_mismatch,parameters.scoring_options.read_extend_penalty,parameters.scoring_options.read_open_penalty,parameters.scoring_options.ref_extend_penalty,parameters.scoring_options.ref_open_penalty,parameters.scoring_options.scoring_options_selector,parameters.scoring_options.soft_clip_penalty_max,parameters.scoring_options.soft_clip_penalty_min,parameters.spliced_options.__current_case__,parameters.spliced_options.canonical_penalty,parameters.spliced_options.coefficient,parameters.spliced_options.constant_term,parameters.spliced_options.function_type,parameters.spliced_options.known_splice_gtf,parameters.spliced_options.known_splice_gtf.values,parameters.spliced_options.max_intron,parameters.spliced_options.min_intron,parameters.spliced_options.nc_coefficient,parameters.spliced_options.nc_constant_term,parameters.spliced_options.nc_function_type,parameters.spliced_options.no_spliced_alignment,parameters.spliced_options.noncanonical_penalty,parameters.spliced_options.rna_strandness,parameters.spliced_options.spliced_options_selector,parameters.spliced_options.tma,processor_count,reads,reads1,reads1_filetype,reads2,reads2_filetype,reads_f,reads_f_filetype,reads_filetype,reads_r,reads_r_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-06-16 14:35:47.428642,slurm_multi,1466126197.0,0.0,6.0,main_w1_handler2,2736267,,,13184278,False,,8438805985.0,,,,,,,fastqsanger,,,7374025,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5a15313e2912484'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,ce10,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30803785,1466125796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:16:40.441867,23663.0,401.0
,,2016-06-17 01:37:59.100838,slurm_multi,1466129128.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189455,False,,1915985112.0,,,,,,,fastq,,,7374223,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5301064b9174ed61b'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466128927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 02:05:31.431866,85263.0,201.0
,,2016-06-17 01:37:59.539473,slurm_multi,1466129355.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189456,False,,2072386490.0,,,,,,,fastq,,,7374239,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b584fd645414ffd880'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466129138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 02:09:19.970484,85263.0,217.0
,,2016-06-17 01:37:57.605894,slurm_multi,1466127700.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189451,False,,2090637481.0,,,,,,,fastq,,,7374117,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e9796ce98bc70799'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466127490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:41:42.344387,85263.0,210.0
,,2016-06-17 01:37:57.998934,slurm_multi,1466127911.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189452,False,,1944790143.0,,,,,,,fastq,,,7374131,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59f2ba34af8cca90f'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466127709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:45:14.283729,85263.0,202.0
,,2016-06-17 01:37:58.396679,slurm_multi,1466128116.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189453,False,,1848118759.0,,,,,,,fastq,,,7374140,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52691b6c5d8a4f565'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466127919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:48:36.954303,85263.0,197.0
,,2016-06-17 01:37:58.749108,slurm_multi,1466128574.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189454,False,,1928475487.0,,,,,,,fastq,,,7374180,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5db6b59779559d574'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466128375.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:56:18.751490,85263.0,199.0
,,2016-06-17 01:38:00.022638,slurm_multi,1466129604.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189457,False,,2567698190.0,,,,,,,fastq,,,7374255,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5eb9c0d932bf1c77b'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466129370.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 02:13:29.803474,85263.0,234.0
,,2016-04-26 19:04:50.707825,slurm_multi,1461705765.0,0.0,6.0,main_w2_handler2,1599173,,,12626631,False,,38981827471.0,,,,,,,fastqsanger,,,6830875,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55105b56510028fb8'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29687319,1461699315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-26 21:22:48.909792,38960.0,6450.0
,,2016-06-17 01:38:01.269763,slurm_multi,1466128139.0,0.0,6.0,main_w1_handler2,2722741,121164057.0,fasta,13189459,False,,2054573074.0,,,,,,,fastq,,,7374141,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526236868f49518e7'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466127922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:49:01.645840,85263.0,217.0
,,2016-06-17 01:38:01.780576,slurm_multi,1466128360.0,0.0,6.0,main_w1_handler2,2722741,121164057.0,fasta,13189460,False,,2095001695.0,,,,,,,fastq,,,7374151,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e02ff851b02131a5'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466128146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 01:52:48.502865,85263.0,214.0
,,2016-06-17 01:38:02.781451,slurm_multi,1466130053.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189462,False,,2088312950.0,,,,,,,fastq,,,7374274,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca91428c0011157e'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466129815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 02:20:55.742588,85263.0,238.0
,,2016-06-17 01:38:02.264859,slurm_multi,1466128609.0,0.0,6.0,main_w1_handler2,2722741,121164057.0,fasta,13189461,False,,2082910741.0,,,,,,,fastq,,,7374181,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e1a70423472c29c0'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466128381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 02:01:59.496306,85263.0,228.0
,,2016-06-17 01:38:00.555908,slurm_multi,1466129806.0,0.0,6.0,main_w2_handler2,2722741,121164057.0,fasta,13189458,False,,1714551692.0,,,,,,,fastq,,,7374258,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bb52729002e10aa8'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5702a06c8a846ea2c'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30655168,1466129618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 02:16:49.503377,85263.0,188.0
,,2016-06-15 15:52:15.378484,slurm_multi,1466137663.0,0.0,6.0,main_w1_handler2,1639242,,,13170771,False,,32886386024.0,,,,,,,fastqsanger,,,7374762,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ace1da8d3e761528'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,loxAfr3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,30440657,1466135526.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-06-17 04:27:47.023257,31997.0,2137.0
,,2016-03-10 16:56:15.663121,slurm_normal,1457639227.0,0.0,1.0,main_w1_handler2,2562512,3199905909.0,fasta,12097560,False,,,,,,,,,,,,6321858.roundup,slurm,,,,132112168.0,corral-repl,,,,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,22852762.0,,22852926.0,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,23771723.0,,,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,26689814.0,fastqsanger,,12144656.0,fastqsanger,,28921525,1457629006.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-03-10 19:47:11.344550,76641.0,10221.0
,,2016-03-10 19:29:09.967104,slurm_normal,1457643615.0,0.0,1.0,main_w2_handler0,2562512,3199905909.0,fasta,12098871,False,,,,,,,,,,,,6322864.roundup,slurm,,,,132112168.0,corral-repl,,,,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,1,0.0,,,defaults,,paired,,,23783031.0,,23783032.0,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,23771723.0,,,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,27199274.0,fastqsanger,,26700874.0,fastqsanger,,28921525,1457638688.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-03-10 21:00:23.843180,76641.0,4927.0
,,2016-04-27 03:25:55.744855,slurm_multi,1461733161.0,0.0,6.0,main_w2_handler2,2656411,,,12637857,False,,5687890321.0,,,,,,,fastqsanger,,,6840482,slurm,,,,132112168.0,corral-repl,,0.0,no,,,1,advanced,0,0,C,false,false,false,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5317c486cf078509e'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,mm10,indexed,0,,,,,,,,,,,,defaults,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,29399425,1461732123.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 05:01:25.019924,81907.0,1038.0
,,2016-04-27 10:06:45.733066,slurm_multi,1461756373.0,0.0,6.0,main_w2_handler2,2670810,3199905909.0,fasta,12641291,False,,1731391182.0,,,,,,,fastqsanger,,,6846128,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cae7ef372003677a'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,1,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b545d055dece8e02df'}]",,history,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29863096,1461752422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 11:26:17.835963,37746.0,3951.0
,,2016-04-27 14:10:16.617789,slurm_multi,1461767903.0,0.0,6.0,main_w2_handler2,2685307,,,12645187,False,,644913645.0,,,,,,,fastqsanger,,,6851295,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ae6567a4a14210b4'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461767810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:38:37.155968,77421.0,93.0
,,2016-04-27 14:10:20.204936,slurm_multi,1461768347.0,0.0,6.0,main_w2_handler2,2685307,,,12645190,False,,402699765.0,,,,,,,fastqsanger,,,6851492,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5d419b4e6f6b984'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461768307.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:45:52.867651,77421.0,40.0
,,2016-04-27 14:10:17.289750,slurm_multi,1461768080.0,0.0,6.0,main_w2_handler2,2685307,,,12645188,False,,297619580.0,,,,,,,fastqsanger,,,6851367,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d33dcac9fa403cf'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461768042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:41:52.855951,77421.0,38.0
,,2016-04-27 14:10:20.739449,slurm_multi,1461768535.0,0.0,6.0,main_w2_handler2,2685307,,,12645191,False,,154846475.0,,,,,,,fastqsanger,,,6851546,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5348a0d76c49caed6'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461768515.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:48:58.271755,77421.0,20.0
,,2016-04-27 14:10:19.476239,slurm_multi,1461768298.0,0.0,6.0,main_w2_handler2,2685307,,,12645189,False,,884256566.0,,,,,,,fastqsanger,,,6851454,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578d62e28f95ee761'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461768189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:45:02.896591,77421.0,109.0
,,2016-04-27 14:10:21.021865,slurm_multi,1461768722.0,0.0,6.0,main_w2_handler2,2685307,,,12645192,False,,71703222.0,,,,,,,fastqsanger,,,6851599,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8aec9c491274c90'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461768705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:52:11.726957,77421.0,17.0
,,2016-04-27 14:10:21.381955,slurm_multi,1461768887.0,0.0,6.0,main_w2_handler2,2685307,,,12645193,False,,154990502.0,,,,,,,fastqsanger,,,6851647,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b591d26dc36d5dd8ba'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461768869.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:54:53.841357,77421.0,18.0
,,2016-04-27 14:10:21.720584,slurm_multi,1461769015.0,0.0,6.0,main_w2_handler2,2685307,,,12645194,False,,71480678.0,,,,,,,fastqsanger,,,6851671,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d87e6e1526cfa403'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461769005.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 14:56:57.514175,77421.0,10.0
,,2016-04-27 14:10:22.257111,slurm_multi,1461769304.0,0.0,6.0,main_w2_handler2,2685307,,,12645195,False,,701846452.0,,,,,,,fastqsanger,,,6851711,slurm,,,,132112168.0,corral-repl,,0.0,no,,,0,defaults,,,,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",1,fastq,2,,,,,,single,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6f54b8c7e950788'}]",,,,,,0,defaults,,,,,"""5""",0,,,,,,,,defaults,,0,,,dm3,indexed,0,,,,,,,,,,,,defaults,,,0.0,,,,,,,,,,,,,,,defaults,,32.0,,,,,,,,,,,,29707355,1461769210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.1,1.0.1,,2016-04-27 15:01:52.004854,77421.0,94.0
