chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bams_0|input_bam,input_bams_0|input_bam_filetype,input_bams_10|input_bam,input_bams_10|input_bam_filetype,input_bams_11|input_bam,input_bams_11|input_bam_filetype,input_bams_12|input_bam,input_bams_12|input_bam_filetype,input_bams_13|input_bam,input_bams_13|input_bam_filetype,input_bams_14|input_bam,input_bams_14|input_bam_filetype,input_bams_15|input_bam,input_bams_15|input_bam_filetype,input_bams_16|input_bam,input_bams_16|input_bam_filetype,input_bams_17|input_bam,input_bams_17|input_bam_filetype,input_bams_18|input_bam,input_bams_18|input_bam_filetype,input_bams_19|input_bam,input_bams_19|input_bam_filetype,input_bams_1|input_bam,input_bams_1|input_bam_filetype,input_bams_20|input_bam,input_bams_20|input_bam_filetype,input_bams_21|input_bam,input_bams_21|input_bam_filetype,input_bams_22|input_bam,input_bams_22|input_bam_filetype,input_bams_2|input_bam,input_bams_2|input_bam_filetype,input_bams_3|input_bam,input_bams_3|input_bam_filetype,input_bams_4|input_bam,input_bams_4|input_bam_filetype,input_bams_5|input_bam,input_bams_5|input_bam_filetype,input_bams_6|input_bam,input_bams_6|input_bam_filetype,input_bams_7|input_bam,input_bams_7|input_bam_filetype,input_bams_8|input_bam,input_bams_8|input_bam_filetype,input_bams_9|input_bam,input_bams_9|input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advanced_options.__current_case__,parameters.advanced_options.advanced_options_selector,parameters.advanced_options.coverage_dtype,parameters.advanced_options.safe,parameters.chromInfo,parameters.coverage_dtype,parameters.dbkey,parameters.input_bams_0|input_bam|__identifier__,parameters.min_base_quality,parameters.min_mapping_quality,parameters.min_support_depth,parameters.ploidy,parameters.reference_source.__current_case__,parameters.reference_source.input_bams,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.regions,parameters.use_strand,parameters.variants_only,processor_count,ref_file,ref_file_filetype,reference_source|input_bams_0|input_bam,reference_source|input_bams_0|input_bam_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-07-23 17:28:43.917316,slurm_normal_16gb,1437673588.0,0,1.0,main_w1_handler1,2380182,9957031,False,,140864.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241767.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""40""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20502064}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24225379.0,1437672545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 17:46:30.166123,64170.0,1043.0
,,2015-07-23 18:04:50.618508,slurm_normal_16gb,1437674716.0,0,1.0,main_w1_handler2,2387227,9957349,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,92.0,bam,,,,,,,92.0,bam,,,,,,,,,,,,,,,4242025.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20502686}, {'__index__': 1, 'input_bam': 20502699}, {'__index__': 2, 'input_bam': 20502711}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24278957.0,1437674707.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 18:05:20.318174,64830.0,9.0
,,2015-07-23 18:29:13.869649,slurm_normal_16gb,1437677035.0,0,1.0,main_w1_handler0,2380182,9957574,False,,140864.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4242236.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""40""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20502064}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24225379.0,1437676174.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 18:43:59.257112,64170.0,861.0
,,2015-07-23 19:07:22.785584,slurm_normal_16gb,1437678557.0,0,1.0,main_w1_handler1,2387307,9957950,False,,795822.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4242594.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/rn5.len""",,"""rn5""",,"""""","""""","""4""","""2""",,,,,,,,[],"""False""","""False""",32.0,,,,,,24281395.0,1437678464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 19:09:19.837428,,93.0
,,2015-07-23 19:15:36.167600,slurm_normal_16gb,1437679061.0,0,1.0,main_w1_handler0,2387307,9958030,False,,713420.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4242684.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/rn5.len""",,"""rn5""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20503997}]",rn5,,,,cached,[],"""False""","""False""",32.0,,,,,,24281395.0,1437678967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 19:17:44.890399,,94.0
,,2015-07-23 19:41:37.842286,slurm_normal_16gb,1437680531.0,0,1.0,main_w1_handler1,2383223,9958265,False,,36820669.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4242936.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""0""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20504023}]",hg19,,,,cached,"[{""__index__"": 0, ""end"": ""90354753"", ""chromosome"": ""16"", ""start"": ""1""}]","""True""","""True""",32.0,,,,,,24080279.0,1437680520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 19:42:15.237267,54146.0,11.0
,,2015-07-23 19:59:33.305116,slurm_normal_16gb,1437681605.0,0,1.0,main_w2_handler0,2383223,9958425,False,,36820669.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4243090.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""0""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20504023}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24080279.0,1437681598.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-23 20:00:09.953159,54146.0,7.0
,,2015-08-06 23:36:09.383018,slurm_normal_16gb,1438918639.0,0,1.0,main_w1_handler2,2400145,10075874,False,Job output deleted by user before job completed.,9445634.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4353722.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg18.len""",,"""hg18""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20705709}]",Homo_sapiens_AK1,,,,cached,[],"""False""","""False""",32.0,,,,,,24358693.0,1438909887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-07 03:37:22.880700,67085.0,8752.0
,,2015-07-24 05:09:37.064825,slurm_normal_16gb,1437714604.0,0,1.0,main_w2_handler0,2387758,9962096,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246693.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""0""","""""","""0""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20510139}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24282885.0,1437714595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:10:07.490473,66780.0,9.0
,,2015-07-24 05:22:15.797171,slurm_normal_16gb,1437715360.0,0,1.0,main_w1_handler1,2387758,9962145,False,,62.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246742.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510255}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24282885.0,1437715356.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:22:42.178873,66780.0,4.0
,,2015-07-24 05:06:24.221769,slurm_normal_16gb,1437714414.0,0,1.0,main_w1_handler1,2387758,9962080,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246678.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20510139}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24282885.0,1437714405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:06:55.835912,66780.0,9.0
,,2015-07-24 05:49:23.359843,slurm_normal_16gb,1437716986.0,0,1.0,main_w1_handler1,2387802,9962306,False,,165.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246897.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510134}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24025127.0,1437716982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:49:48.677736,28811.0,4.0
,,2015-07-24 05:18:45.049198,slurm_normal_16gb,1437715150.0,0,1.0,main_w2_handler1,2387802,9962131,False,,165.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246728.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,guess,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20510162}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24025127.0,1437715147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:19:14.350817,28811.0,3.0
,,2015-07-24 05:11:44.881183,slurm_normal_16gb,1437714733.0,0,1.0,main_w1_handler0,2387758,9962105,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246702.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""0""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510139}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24282885.0,1437714725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:12:15.439639,66780.0,8.0
,,2015-07-24 05:27:36.796604,slurm_normal_16gb,1437715684.0,0,1.0,main_w1_handler2,2387758,9962170,False,,62.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246762.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510255}]",hg38,,,,cached,[],"""True""","""True""",32.0,,,,,,24282885.0,1437715678.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:28:06.435819,66780.0,6.0
,,2015-07-24 05:51:05.563437,slurm_normal_16gb,1437717088.0,0,1.0,main_w1_handler1,2387802,9962321,False,,165.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246911.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,guess,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20510134}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24025127.0,1437717085.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 05:51:30.777160,28811.0,3.0
,,2015-07-24 06:06:24.352636,slurm_normal_16gb,1437718004.0,0,1.0,main_w1_handler0,2387869,9962414,False,,148.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246975.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510615}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24272128.0,1437718000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 06:06:47.098039,66670.0,4.0
,,2015-07-24 06:08:42.996590,slurm_normal_16gb,1437718153.0,0,1.0,main_w2_handler1,2387869,9962437,False,,148.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4246984.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510615}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24272128.0,1437718143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 06:09:14.142249,66670.0,10.0
,,2015-07-24 06:28:52.749302,slurm_normal_16gb,1437719357.0,0,1.0,main_w2_handler1,2387869,9962534,False,,101.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247049.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510806}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""False""","""False""",32.0,,,,,,24272128.0,1437719352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 06:29:19.885581,66670.0,5.0
,,2015-07-24 07:00:36.933225,slurm_normal_16gb,1437744338.0,0,1.0,main_w2_handler1,2387869,9962656,False,,10166761.0,bam,,,,,,,,,,,,,,,,,,,,,10137593.0,bam,,,,,,,13455359.0,bam,,,,,,,,,,,,,,,4247160.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20510865}, {'__index__': 1, 'input_bam': 20510846}, {'__index__': 2, 'input_bam': 20510824}]",hg19,,,,cached,[],"""False""","""True""",32.0,,,,,,24272128.0,1437721255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 13:25:44.168765,66670.0,23083.0
,,2015-07-24 15:57:12.201732,slurm_normal_16gb,1437753468.0,0,1.0,main_w1_handler1,2388515,9967765,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252115.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,guess,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20518377}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24186905.0,1437753457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 15:57:50.454504,66362.0,11.0
,,2015-07-24 16:17:48.769349,slurm_normal_16gb,1437754703.0,0,1.0,main_w2_handler0,2388515,9968035,False,,135.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252385.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,guess,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20519138}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24186905.0,1437754694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 16:18:27.684170,66362.0,9.0
,,2015-07-24 16:37:49.498728,slurm_normal_16gb,1437755912.0,0,1.0,main_w1_handler1,2388515,9968253,False,,145.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252580.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,guess,False,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""",,"""Homo_sapiens_nuHg19_mtrCRS""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20519476}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24186905.0,1437755898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 16:38:36.151585,66362.0,14.0
,,2015-07-24 17:10:39.044777,slurm_normal_16gb,1437760172.0,0,1.0,main_w2_handler1,2387795,9968542,False,,453719.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252865.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,guess,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""40""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20520147}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24225379.0,1437757926.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-24 17:49:37.508139,64170.0,2246.0
,,2015-07-22 08:18:35.318005,slurm_normal_16gb,1437553155.0,0,1.0,main_w1_handler1,2383633,9938254,False,,147.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224129.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20472460}]",hg38,,,,cached,[],"""True""","""True""",32.0,,,,,,24225756.0,1437553147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 08:19:19.310888,66571.0,8.0
,,2015-07-22 09:14:18.128432,slurm_normal_16gb,1437556484.0,0,1.0,main_w1_handler2,2383633,9938944,False,,131.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4224810.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg38.len""",,"""hg38""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20472154}]",hg38,,,,cached,[],"""False""","""False""",32.0,,,,,,24225756.0,1437556472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 09:14:48.138353,66571.0,12.0
,,2015-07-22 11:50:59.663321,slurm_normal_16gb,1437565893.0,0,1.0,main_w1_handler2,2383690,9940344,False,,49310619.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225962.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20475802}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24254868.0,1437565882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 11:51:37.863361,60824.0,11.0
,,2015-07-22 12:07:23.554383,slurm_normal_16gb,1437567231.0,0,1.0,main_w2_handler1,2383690,9940557,False,,49310619.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4226107.roundup,slurm,,132112168.0,corral-repl,,"""31508de2306a11e5b5e5005056a52a46""",0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20476528}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24254868.0,1437567035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 12:13:54.709920,60824.0,196.0
,,2015-08-07 17:36:29.754973,slurm_normal_16gb,1438969047.0,0,1.0,main_w2_handler1,2403518,10079316,False,,166.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356743.roundup,slurm,,132112168.0,corral-repl,,,1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20713386}]",hg19,,,,cached,[],"""True""","""True""",32.0,,,,,,24119934.0,1438969029.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-07 17:37:31.357562,57670.0,18.0
,,2015-07-22 07:57:52.028589,slurm_normal_16gb,1437575568.0,0,1.0,main_w1_handler2,2367537,9937995,False,,10148972.0,bam,,,,,,,,,,,,,,,,,,,,,10127557.0,bam,,,,,,,13440237.0,bam,,,,,,,,,,,,,,,4223940.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""""","""""","""0""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20471374}, {'__index__': 1, 'input_bam': 20471373}, {'__index__': 2, 'input_bam': 20471372}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24244008.0,1437551895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 14:32:53.904226,65733.0,23673.0
,,2015-08-07 17:45:55.314507,slurm_normal_16gb,1438969946.0,0,1.0,main_w2_handler1,2403555,10079366,False,,154.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356825.roundup,slurm,,132112168.0,corral-repl,,"""1c487d003d2c11e5a307005056a52a46""",1.0,advanced,uint8,False,"""/galaxy-repl/localdata/chrom/?.len""","""uint16""","""?""",,"""20""","""""","""10""","""1""",0.0,"[{'__index__': 0, 'input_bam': 20713460}]",Homo_sapiens_nuHg19_mtrCRS,,,,cached,[],"""True""","""True""",32.0,,,,,,24321626.0,1438969938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-08-07 17:52:31.421740,66906.0,8.0
,,2015-07-22 15:42:47.932411,slurm_normal_16gb,1437579852.0,0,1.0,main_w2_handler1,2384285,9943104,False,,148.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228558.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""0""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20480576}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24013118.0,1437579790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 15:44:17.326044,65700.0,62.0
,,2015-07-22 15:49:19.059793,slurm_normal_16gb,1437580201.0,0,1.0,main_w1_handler0,2384285,9943204,False,,92.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4228642.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,,,"""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""",,"""20""","""0""","""10""","""2""",0.0,"[{'__index__': 0, 'input_bam': 20480323}]",hg19,,,,cached,[],"""False""","""False""",32.0,,,,,,24013118.0,1437580180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.1,0.0.1,,2015-07-22 15:50:06.814804,65700.0,21.0
