chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.boxit,parameters.chromInfo,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input1|__identifier__,parameters.input2,parameters.input2.values,parameters.input2|__identifier__,parameters.wordsize,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-19 13:28:04.690065,slurm_normal,1453210155.0,1.0,,1.0,main_w1_handler0,2570270,11545071,False,,327,fasta,991,fasta,5811389.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954761,,,22954162,,,"""4""",32.0,,27545747,1453210151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:29:19.463531,,4.0
,,2016-01-19 13:42:54.712794,slurm_normal,1453211000.0,1.0,,1.0,main_w2_handler1,2570279,11545368,False,,400,fasta,604,fasta,5811758.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954227,,,22954191,,,"""4""",32.0,,27545780,1453210995.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:43:23.426713,,5.0
,,2016-01-19 13:17:13.050562,slurm_normal,1453209467.0,1.0,,1.0,main_w2_handler0,2570132,11544788,False,,476,fasta,463,fasta,5811002.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954085,,,22954108,,,"""10""",32.0,,27544603,1453209457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:17:51.229665,,10.0
,,2015-02-14 01:26:22.931032,rodeo_normal,1423877208.0,1.0,,1.0,main_w1_handler0,2204901,8724724,False,,4066,fasta,3170,fasta,2756918.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18511271,,,18511273,,,"""6""",32.0,,21250956,1423877205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-14 01:26:49.625301,59590.0,3.0
,,2016-10-07 11:51:43.475747,slurm_normal,1475841153.0,1.0,,1.0,main_w3_handler0,2822288,14028124,False,,39,fasta,39,fasta,8245760.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b56763d99f0d108d'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b06f5abf9053e521'}]",,"""2""",32.0,,33521713,1475841136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 11:52:35.084222,90332.0,17.0
,,2016-01-19 13:51:22.953503,slurm_normal,1453211503.0,1.0,,1.0,main_w2_handler1,2570277,11545675,False,,662,fasta,651,fasta,5811962.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954735,,,22955150,,,"""5""",32.0,,27545777,1453211499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:51:47.699565,,4.0
,,2015-06-10 18:24:28.180266,slurm_normal,1433960712.0,1.0,,1.0,main_w1_handler0,2336957,9629045,False,,84897,fasta,84897,fasta,3939593.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967250,,,19967250,,,"""2000""",32.0,,23566025,1433960705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-06-10 18:25:16.221472,,7.0
,,2017-09-29 14:29:32.183307,slurm_normal,1506695382.0,1.0,,1.0,main_w4_handler1,3254433,16973143,False,,32,txt,32,txt,11040897.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481482}]",,,"[{'src': 'hda', 'id': 31481482}]",,"""2""",32.0,,40959540,1506695378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:29:45.646175,111624.0,4.0
,,2016-01-22 13:25:30.334891,slurm_normal,1453469157.0,1.0,,1.0,main_w2_handler0,2574419,11580405,False,,476,fasta,462,fasta,5846072.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004674,,,23004676,,,"""4""",32.0,,27649598,1453469147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 13:26:01.427566,,10.0
,,2016-05-27 15:18:57.493678,slurm_normal,1464362396.0,1.0,,1.0,main_w1_handler0,2719896,13005330,False,,233,fasta,1305,fasta,7191784.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53dfe50b576353152'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c17e5bef285a2844'}]",,"""3""",32.0,,30454815,1464362393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-05-27 15:19:57.277348,,3.0
,,2016-01-19 13:17:41.974457,slurm_normal,1453209514.0,1.0,,1.0,main_w1_handler0,2570273,11544797,False,,656,fasta,676,fasta,5811026.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954033,,,22954079,,,"""4""",32.0,,27545748,1453209509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:18:40.203932,,5.0
,,2016-01-19 13:54:09.300768,slurm_normal,1453211673.0,1.0,,1.0,main_w2_handler1,2570274,11545714,False,,685,fasta,651,fasta,5812023.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954992,,,22955353,,,"""10""",32.0,,27545750,1453211666.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:54:35.634099,,7.0
,,2016-10-27 21:12:15.847064,slurm_normal,1477605502.0,1.0,,1.0,main_w3_handler1,2699298,14194723,False,,4320569,fasta,624385,fasta,8406838.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b526c4e454585f3fdd'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a97bda6dfd5ee441'}]",,"""10""",32.0,,33953121,1477605468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-27 21:58:26.283499,84107.0,34.0
,,2015-06-10 17:07:18.324861,slurm_normal,1433956251.0,1.0,,1.0,main_w2_handler0,2336957,9628677,False,,84897,fasta,84897,fasta,3939260.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19967250,,,19967250,,,"""4""",32.0,,23566025,1433956067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-06-10 17:10:55.232300,,184.0
,,2016-10-07 12:36:52.425265,slurm_normal,1475843889.0,1.0,,1.0,main_w3_handler1,2830445,14028415,False,,13041,fasta,2730,fasta,8246173.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4f5ff0649b76223'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51159a779df55c616'}]",,"""4""",32.0,,33522417,1475843884.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 12:38:13.908252,90330.0,5.0
,,2018-02-16 07:33:04.764989,slurm_normal,1518766396.0,1.0,7680.0,1.0,main_w3_handler1,3431337,18406917,False,,1042,fasta,824,fasta,12492627,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 33891349}]",,,"[{'src': 'hda', 'id': 33890979}]",,"""4""",32.0,,43952758,1518766393.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2018-02-16 07:33:18.374063,,3.0
,,2016-09-30 14:45:35.632934,slurm_normal,1475247008.0,1.0,,1.0,main_w3_handler0,2822315,13982985,False,,33,txt,33,txt,8202413.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d3dc5a8ef1170cb'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55d3dc5a8ef1170cb'}]",,"""4""",32.0,,33357423,1475246829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-30 14:50:13.861967,90345.0,179.0
,,2015-02-20 02:16:53.726418,rodeo_normal,1424398621.0,1.0,,1.0,main_w2_handler0,2210397,8773271,False,,77,fasta,78,fasta,2844297.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551539,,,18582312,,,"""7""",32.0,,21348197,1424398620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:17:05.736999,59588.0,1.0
,,2016-10-07 11:55:10.076652,slurm_normal,1475841371.0,1.0,,1.0,main_w4_handler1,2838783,14028144,False,,38,fasta,38,fasta,8245793.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56d7d894ea1ad5596'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ca590a55e3a8ea72'}]",,"""4""",32.0,,33521722,1475841351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 11:56:13.372823,90315.0,20.0
,,2016-01-19 13:09:47.089001,slurm_normal,1453209036.0,1.0,,1.0,main_w2_handler1,2570270,11544621,False,,1009,fasta,937,fasta,5810791.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954061,,,22954172,,,"""4""",32.0,,27545747,1453209019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:10:39.928362,,17.0
,,2017-09-29 14:32:10.354499,slurm_normal,1506695538.0,1.0,,1.0,main_w3_handler0,3270719,16973174,False,,37,fasta,37,fasta,11040928.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481493}]",,,"[{'src': 'hda', 'id': 31481623}]",,"""2""",32.0,,40961075,1506695535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:32:22.323813,,3.0
,,2017-03-13 10:50:35.525655,slurm_normal,1489402245.0,1.0,,1.0,main_w3_handler0,2993193,15280309,False,,2712,fasta,13025,fasta,9424620.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28733925}]",,,"[{'src': 'hda', 'id': 28733924}]",,"""125""",32.0,,36586915,1489402241.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-03-13 10:50:48.064172,99971.0,4.0
,,2016-09-17 16:12:12.188531,slurm_normal,1474128755.0,1.0,,1.0,main_w4_handler1,2699327,13871699,False,,281301,fasta,4914267,fasta,8095018.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5675cd9360f2fc933'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5571d843d95669018'}]",,"""10""",32.0,,33002663,1474128746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-17 16:12:37.092105,84107.0,9.0
,,2015-02-14 01:29:15.000205,rodeo_normal,1423877379.0,1.0,,1.0,main_w2_handler0,2204901,8724726,False,,4066,fasta,3170,fasta,2756928.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18511271,,,18511273,,,"""20""",32.0,,21250956,1423877376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-14 01:29:42.662622,59590.0,3.0
,,2016-05-27 14:15:19.179361,slurm_normal,1464358566.0,1.0,,1.0,main_w2_handler1,2719896,13004780,False,,12,fasta,12,fasta,7190940.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1a766790a812fec'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b570a0ac23d00df79e'}]",,"""2""",32.0,,30454815,1464358562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-05-27 14:16:10.734060,,4.0
,,2015-02-24 03:59:56.051200,rodeo_normal,1424750405.0,1.0,,1.0,main_w1_handler1,2204901,8799942,False,,20635,fasta,20635,fasta,2891967.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18623047,,,18623048,,,"""20""",32.0,,21250956,1424750402.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-24 04:00:07.864762,59590.0,3.0
,,2016-01-19 13:46:22.766925,slurm_normal,1453211227.0,1.0,,1.0,main_w1_handler0,2570279,11545425,False,,400,fasta,584,fasta,5811855.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954227,,,22954157,,,"""4""",32.0,,27545780,1453211216.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:47:11.395736,,11.0
,,2016-09-30 14:29:05.546006,slurm_normal,1475246015.0,1.0,,1.0,main_w3_handler0,2838774,13982856,False,,32,txt,32,txt,8202247.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f75231be17475373'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f75231be17475373'}]",,"""2""",32.0,,33356795,1475245834.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-09-30 14:33:41.655886,90310.0,181.0
,,2016-01-19 13:24:18.024286,slurm_normal,1453209892.0,1.0,,1.0,main_w1_handler1,2570332,11544983,False,,329,fasta,474,fasta,5811253.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954702,,,22954705,,,"""10""",32.0,,27545787,1453209889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:24:54.928210,,3.0
,,2015-02-18 06:35:47.055397,rodeo_normal,1424241357.0,1.0,,1.0,main_w2_handler1,2210397,8751872,False,,4780,fasta,4705,fasta,2806230.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551530,,,18551531,,,"""4""",32.0,,21314146,1424241352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-18 06:35:58.484116,59588.0,5.0
,,2017-09-29 14:19:26.562523,slurm_normal,1506694776.0,1.0,,1.0,main_w3_handler1,3270738,16973012,False,,37,fasta,37,fasta,11040764.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31481385}]",,,"[{'src': 'hda', 'id': 31481385}]",,"""2""",32.0,,40961173,1506694772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 14:19:39.459834,111601.0,4.0
,,2015-03-29 02:36:02.586072,rodeo_normal,1427596597.0,1.0,,1.0,main_w1_handler0,2252849,9075765,False,,1057,fasta,784,fasta,3362207.roundup,slurm,,132112168.0,corral-repl,,"""56bd0f50d5bc11e48998005056a51846""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",19047091,,,19048611,,,"""6""",32.0,,21257082,1427596595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-03-29 02:36:39.039869,59590.0,2.0
,,2016-01-19 13:17:57.751217,slurm_normal,1453209511.0,1.0,,1.0,main_w2_handler0,2570286,11544798,False,,329,txt,472,txt,5811021.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22953992,,,22954008,,,"""10""",32.0,,27545787,1453209506.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:18:35.766298,,5.0
,,2016-01-19 13:23:46.038280,slurm_normal,1453209861.0,1.0,,1.0,main_w1_handler2,2570275,11544975,False,,445,fasta,1089,fasta,5811232.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954043,,,22954234,,,"""4""",32.0,,27545772,1453209856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:24:28.152003,,5.0
,,2015-02-18 07:15:51.911395,rodeo_normal,1424251342.0,1.0,,1.0,main_w2_handler1,2210485,8752082,False,,4780,fasta,3170,fasta,2808354.roundup,slurm,,132112168.0,corral-repl,,"""f6889c72b73d11e4b3af005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18551530,,,18551533,,,"""9""",32.0,,21314146,1424251338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-18 09:22:27.794710,59588.0,4.0
,,2017-10-06 12:33:58.161394,slurm_normal,1507293256.0,1.0,,1.0,main_w3_handler1,3277688,17039096,False,,13024,fasta,2712,fasta,11096266.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31583081}]",,,"[{'src': 'hda', 'id': 31583082}]",,"""4""",32.0,,41087026,1507293250.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-10-06 12:34:23.261369,,6.0
,,2015-02-24 11:38:04.050747,rodeo_normal,1424777896.0,1.0,,1.0,main_w1_handler0,2204901,8801950,False,,4483,fasta,4497,fasta,2895596.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18626029,,,18626028,,,"""4""",32.0,,21250956,1424777892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-24 11:38:18.852025,59590.0,4.0
,,2015-02-20 02:48:44.764931,rodeo_normal,1424400539.0,1.0,,1.0,main_w1_handler1,2204914,8773368,False,,4066,fasta,4780,fasta,2844487.roundup,slurm,,132112168.0,corral-repl,,"""fb9ff0acb8aa11e4a00a005056a52a46""","""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18498153,,,18498055,,,"""10""",32.0,,21233472,1424400536.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:49:03.408007,59587.0,3.0
,,2015-02-20 02:08:03.071102,rodeo_normal,1424398093.0,1.0,,1.0,main_w1_handler1,2212815,8773251,False,,88,fasta,88,fasta,2844224.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18582115,,,18582115,,,"""7""",32.0,,21233472,1424398091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2015-02-20 02:08:14.974726,59587.0,2.0
,,2016-10-07 12:36:42.815071,slurm_normal,1475843881.0,1.0,,1.0,main_w4_handler0,2846470,14028410,False,,2730,fasta,13042,fasta,8246167.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5bc1973724dc7b324'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2d3d9b958263a44'}]",,"""4""",32.0,,33521869,1475843877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-10-07 12:38:04.112361,90333.0,4.0
,,2017-01-25 07:46:53.815027,slurm_normal,1485330421.0,1.0,,1.0,main_w4_handler1,2940492,14863654,False,,1910111818,fasta,1903330327,fasta,9023209.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28072848}]",,,"[{'src': 'hda', 'id': 27761038}]",,"""4""",32.0,,35556292,1485330416.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-01-25 07:47:03.318430,97420.0,5.0
,,2017-11-02 15:20:07.337541,slurm_normal,1509636055.0,1.0,,1.0,main_w4_handler0,3308232,17303032,False,,13025,fasta,2712,fasta,11363568,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32029297}]",,,"[{'src': 'hda', 'id': 32029309}]",,"""100""",32.0,,41695636,1509636051.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-11-02 15:21:06.700335,,4.0
,,2017-09-29 06:04:52.014798,slurm_normal,1506665102.0,1.0,,1.0,main_w3_handler0,3267734,16969947,False,,1080,txt,1080,txt,11037628.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 31476611}]",,,"[{'src': 'hda', 'id': 31476611}]",,"""1200""",32.0,,39946346,1506665098.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-09-29 06:05:06.162270,110291.0,4.0
,,2016-01-19 13:20:34.649326,slurm_normal,1453209684.0,1.0,,1.0,main_w2_handler1,2570269,11544875,False,,489,fasta,539,fasta,5811109.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",22954028,,,22954063,,,"""4""",32.0,,27545745,1453209677.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-19 13:21:28.630636,,7.0
,,2017-12-04 12:26:09.103263,slurm_normal,1512390387.0,1.0,,1.0,main_w3_handler0,3352162,17689491,False,,508353,fasta,508344,fasta,11753872,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32716384}]",,,"[{'src': 'hda', 'id': 32716383}]",,"""24""",32.0,,42445666,1512390381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-12-04 12:26:28.239434,,6.0
,,2016-01-22 13:31:28.712622,slurm_normal,1453469511.0,1.0,,1.0,main_w2_handler1,2574390,11580445,False,,509,fasta,517,fasta,5846119.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23004349,,,23004504,,,"""4""",32.0,,27648950,1453469505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-22 13:31:54.724051,,6.0
,,2017-11-08 18:27:07.055528,slurm_normal,1510165640.0,1.0,,1.0,main_w3_handler1,3270744,17384694,False,,38,fasta,37,fasta,11446048,slurm,,132112168.0,corral-repl,,,"""yes""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 32157745}]",,,"[{'src': 'hda', 'id': 32157757}]",,"""2""",32.0,,41860461,1510165636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2017-11-08 18:27:21.612706,111596.0,4.0
,,2016-01-25 13:12:28.329242,slurm_normal,1453727570.0,1.0,,1.0,main_w2_handler1,2576882,11596154,False,,309,fasta,324,fasta,5861195.roundup,slurm,,132112168.0,corral-repl,,,"""yes""","""/galaxy-repl/localdata/chrom/?.len""","""?""",23031222,,,23031103,,,"""4""",32.0,,27716094,1453727566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0,5.0.0,,2016-01-25 13:12:55.815309,,4.0
