chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_vcf,input_vcf_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.failure_selector,parameters.reference_source.__current_case__,parameters.reference_source.input_vcf.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-05-16 06:48:08.484472,slurm_normal,1494917295.0,1,,1.0,main_w3_handler0,3110597,15849553,False,,11369021,vcf,9950205.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-k""",0,"[{'src': 'hda', 'id': 29597343}]",hg19,,cached,32.0,,,,37972738,1494917291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-16 06:48:19.715817,105808.0,4.0
,,2017-05-17 05:20:09.011275,slurm_normal,1494998425.0,0,,1.0,main_w3_handler1,3112343,15864226,False,,6398,vcf,9964536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 29642936}]",hg19,,cached,32.0,,,,36913506,1494998420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-17 05:20:29.115669,92358.0,5.0
,,2017-05-17 18:29:00.366061,slurm_normal,1495045850.0,0,,1.0,main_w4_handler1,3115464,15870449,False,,115141168,vcf,9970640.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 29652672}]",hg19,,cached,32.0,,,,38032544,1495045760.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-17 18:30:54.174817,,90.0
,,2017-05-17 21:48:06.177908,slurm_normal,1495057742.0,1,,1.0,main_w3_handler0,3113987,15872902,False,,1427825140,vcf,9973079.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 29652886}]",Araly1,,cached,32.0,,,,38037834,1495057710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-17 21:49:06.147892,106135.0,32.0
,,2017-05-19 11:55:39.319207,slurm_normal,1495194987.0,0,,1.0,main_w4_handler0,3085834,15889173,False,,2509125,vcf,9988892.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683656}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194980.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:56:28.504725,104651.0,7.0
,,2017-05-19 11:55:36.275706,slurm_normal,1495194954.0,0,,1.0,main_w4_handler1,3085834,15889164,False,,3737,vcf,9988882.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683644}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:55:58.957964,104651.0,7.0
,,2017-05-19 11:55:38.574356,slurm_normal,1495194969.0,0,,1.0,main_w3_handler1,3085834,15889171,False,,2156,vcf,9988888.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683651}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:56:11.383044,104651.0,8.0
,,2017-05-19 11:55:37.608362,slurm_normal,1495194972.0,0,,1.0,main_w4_handler0,3085834,15889168,False,,9609,vcf,9988890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683649}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:56:13.225098,104651.0,5.0
,,2017-05-19 11:55:38.969925,slurm_normal,1495194987.0,0,,1.0,main_w4_handler0,3085834,15889172,False,,2888753,vcf,9988891.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683652}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194978.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:56:31.596891,104651.0,9.0
,,2017-05-19 11:55:38.081761,slurm_normal,1495194971.0,0,,1.0,main_w4_handler1,3085834,15889169,False,,12715,vcf,9988889.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683650}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:56:14.125306,104651.0,7.0
,,2017-05-19 11:55:37.355203,slurm_normal,1495194955.0,0,,1.0,main_w4_handler0,3085834,15889167,False,,6625,vcf,9988884.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683647}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:55:56.709511,104651.0,5.0
,,2017-05-19 11:55:36.651429,slurm_normal,1495194954.0,0,,1.0,main_w4_handler1,3085834,15889165,False,,313516,vcf,9988883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683645}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:55:59.274463,104651.0,7.0
,,2017-05-19 11:55:37.096950,slurm_normal,1495194958.0,0,,1.0,main_w3_handler0,3085834,15889166,False,,26775,vcf,9988886.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29683646}]",,"[{'src': 'hda', 'id': 29683710}]",history,32.0,11935832.0,fasta,,37538899,1495194953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-19 11:56:00.398130,104651.0,5.0
,,2017-05-21 03:58:34.977500,slurm_normal,1495339136.0,0,,1.0,main_w4_handler0,3073560,15899135,False,,3340912,vcf,9998323.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 29704481}]",mm10,,cached,32.0,,,,38105831,1495339127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-21 03:59:00.297623,47785.0,9.0
,,2017-05-21 02:13:19.699135,slurm_normal,1495332829.0,0,,1.0,main_w3_handler1,3073560,15898765,False,,1039995,vcf,9997990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""-x""",0,"[{'src': 'hda', 'id': 29704034}]",mm10,,cached,32.0,,,,38105831,1495332815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-21 02:13:51.376041,47785.0,14.0
,,2017-05-21 02:13:19.541999,slurm_normal,1495332829.0,0,,1.0,main_w4_handler0,3073560,15898764,False,,573343,vcf,9997989.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""-x""",0,"[{'src': 'hda', 'id': 29704031}]",mm10,,cached,32.0,,,,38105831,1495332808.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-21 02:13:51.596357,47785.0,21.0
,,2017-05-21 03:58:35.135495,slurm_normal,1495339137.0,0,,1.0,main_w3_handler1,3073560,15899137,False,,3877469,vcf,9998324.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 29704489}]",mm10,,cached,32.0,,,,38105831,1495339127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-21 03:58:59.361138,47785.0,10.0
,,2017-05-22 04:36:36.396802,slurm_normal,1495427830.0,0,,1.0,main_w4_handler0,3117754,15903021,False,,36437328,vcf,10001674.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""-x""",0,"[{'src': 'hda', 'id': 29682223}]",Arabidopsis_thaliana_TAIR10,,cached,32.0,,,,37925372,1495427810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-22 04:37:12.954809,99287.0,20.0
,,2017-05-23 18:59:05.177282,slurm_normal,1495565961.0,0,,1.0,main_w3_handler1,3059857,15920231,False,,1372952,vcf,10018076.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 29081732}]",hg19,,cached,32.0,,,,38062862,1495565956.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-23 18:59:25.819490,102248.0,5.0
,,2017-06-19 10:18:11.140348,slurm_normal,1497867519.0,0,,1.0,main_w4_handler1,3162662,16130765,False,,274323,vcf,10210982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/canFam3.len""","""canFam3""","""-x""",0,"[{'src': 'hda', 'id': 30077093}]",canFam3,,cached,32.0,,,,38772711,1497867510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-19 10:18:44.092988,,9.0
,,2017-05-26 13:23:47.231254,slurm_normal,1495805044.0,1,,1.0,main_w4_handler1,3118586,15945926,False,,430038,vcf,10044490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29774623}]",,"[{'src': 'hda', 'id': 29773661}]",history,32.0,28154794.0,fasta,,38084291,1495805039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-26 13:24:07.988625,96136.0,5.0
,,2017-05-26 13:21:54.685701,slurm_normal,1495804945.0,0,,1.0,main_w3_handler0,3118586,15945914,False,,430038,vcf,10044479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",1,"[{'src': 'hda', 'id': 29774623}]",,"[{'src': 'hda', 'id': 29694517}]",history,32.0,586543989.0,fasta,,38084291,1495804928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-05-26 13:22:26.389232,96136.0,17.0
,,2017-06-19 08:58:59.380283,slurm_normal,1497862761.0,0,,1.0,main_w4_handler0,3063235,16130208,False,,365395,vcf,10210435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30076922}]",hg19,,cached,32.0,,,,38772260,1497862756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-19 08:59:23.066196,97187.0,5.0
,,2017-06-22 18:55:19.282170,slurm_normal,1498157779.0,1,,1.0,main_w4_handler1,3143407,16167677,False,,1395071,vcf,10244600.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-x""",0,"[{'src': 'hda', 'id': 30131371}]",hg19,,cached,32.0,,,,38499325,1498157774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 18:56:19.922213,81498.0,5.0
,,2017-06-22 18:59:20.258900,slurm_normal,1498157997.0,1,,1.0,main_w4_handler1,3143407,16167693,False,,1395071,vcf,10244648.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",0,"[{'src': 'hda', 'id': 30131371}]",hg19,,cached,32.0,,,,38499325,1498157979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 18:59:58.827655,81498.0,18.0
,,2017-06-22 18:56:33.329494,slurm_normal,1498157879.0,0,,1.0,main_w4_handler1,3167266,16167684,False,,281758085,vcf,10244626.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,"[{'src': 'hda', 'id': 30118509}]",,"[{'src': 'hda', 'id': 30118506}]",history,32.0,256886062.0,fasta,,38867229,1498157814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-22 18:58:03.226525,63215.0,65.0
,,2017-06-29 14:36:58.827587,slurm_normal,1498747396.0,0,,1.0,main_w3_handler0,2978039,16223662,False,,1379237734,vcf,10299735.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""-x""",1,"[{'src': 'hda', 'id': 30234886}]",,"[{'src': 'hda', 'id': 29171410}]",history,32.0,121210391.0,fasta,,37059738,1498747040.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-06-29 14:43:23.452561,98932.0,356.0
,,2017-07-01 20:20:44.386302,slurm_normal,1498940460.0,0,,1.0,main_w4_handler0,3166376,16239243,False,,7047966,vcf,10314844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 30108570}]",hg19,,cached,32.0,,,,38990811,1498940453.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-01 20:21:01.571374,98146.0,7.0
,,2017-07-01 20:17:37.748741,slurm_normal,1498940301.0,0,,1.0,main_w3_handler0,3166376,16239237,False,,1618658,vcf,10314840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""-x""",0,"[{'src': 'hda', 'id': 30108559}]",hg19,,cached,32.0,,,,38990811,1498940275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-01 20:18:22.653924,98146.0,26.0
,,2017-07-05 04:34:55.059623,slurm_normal,1499229309.0,1,,1.0,main_w3_handler1,3143407,16258987,False,,7518132,vcf,10330759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19Haps.len""","""hg19Haps""","""-x""",0,"[{'src': 'hda', 'id': 30298027}]",hg19,,cached,32.0,,,,38499325,1499229304.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-05 04:35:11.113241,81498.0,5.0
,,2017-07-07 07:50:38.873530,slurm_normal,1499413887.0,0,,1.0,main_w4_handler0,3183528,16279942,False,,80677489,vcf,10350388.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""-x""",0,"[{'src': 'hda', 'id': 30330785}]",mm10,,cached,32.0,,,,39129484,1499413854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-07 07:51:28.770593,108622.0,33.0
,,2017-07-08 08:57:49.493927,slurm_normal,1499504280.0,0,,1.0,main_w3_handler0,3140322,16288171,False,,28093,vcf,10358320.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 29986362}]",hg19,,cached,32.0,,,,38558403,1499504277.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-08 08:58:01.859550,107440.0,3.0
,,2017-07-08 08:51:55.441318,slurm_normal,1499503928.0,0,,1.0,main_w4_handler0,3140322,16288163,False,,26813,vcf,10358314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 29986381}]",hg19,,cached,32.0,,,,38558403,1499503925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-08 08:52:11.411559,107440.0,3.0
,,2017-07-08 08:55:16.693918,slurm_normal,1499504129.0,139,,1.0,main_w4_handler0,3140322,16288167,False,,31553,vcf,10358317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 30356345}]",hg19,,cached,32.0,,,,38558403,1499504127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-08 08:55:31.626201,107440.0,2.0
,,2017-07-08 08:59:52.771496,slurm_normal,1499504407.0,1,,1.0,main_w4_handler0,3140322,16288191,False,,31553,vcf,10358327.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 30356345}]",Araly1,,cached,32.0,,,,38558403,1499504404.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-08 09:00:10.078897,107440.0,3.0
,,2017-07-08 09:44:37.243942,slurm_normal,1499507094.0,1,,1.0,main_w4_handler0,3140322,16288333,False,,47825,vcf,10358429.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 29986580}]",Araly1,,cached,32.0,,,,38558403,1499507091.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-08 09:44:55.725318,107440.0,3.0
,,2017-07-08 09:40:18.334313,slurm_normal,1499506833.0,0,,1.0,main_w4_handler0,3140322,16288324,False,,47825,vcf,10358419.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-k""",0,"[{'src': 'hda', 'id': 29986580}]",hg19,,cached,32.0,,,,38558403,1499506830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-08 09:40:34.856281,107440.0,3.0
,,2017-07-10 19:29:12.575888,slurm_normal,1499714972.0,139,,1.0,main_w4_handler0,3140322,16301724,False,,31553,vcf,10369868.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30374885}]",hg19,,cached,32.0,,,,38558403,1499714967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-10 19:29:34.848896,107440.0,5.0
,,2017-07-10 19:38:17.455539,slurm_normal,1499715514.0,0,,1.0,main_w4_handler1,3140322,16301804,False,,47825,vcf,10369954.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 29986580}]",hg19,,cached,32.0,,,,38558403,1499715509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-10 19:38:36.516560,107440.0,5.0
,,2017-07-12 14:06:32.923752,slurm_normal,1499868502.0,0,,1.0,main_w4_handler0,2978039,16320718,False,,284683306,vcf,10387147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""","""-x""",0,"[{'src': 'hda', 'id': 30449191}]",dm3,,cached,32.0,,,,39191594,1499868414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-12 14:08:26.736647,98932.0,88.0
,,2017-07-16 16:00:58.669086,slurm_normal,1500220866.0,1,,1.0,main_w4_handler1,3140322,16354669,False,,36371,vcf,10418911.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 30507558}]",hg19,,cached,32.0,,,,38558403,1500220863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-16 16:01:07.544397,107440.0,3.0
,,2017-07-16 16:18:31.227557,slurm_normal,1500221919.0,0,,1.0,main_w4_handler0,3140322,16354722,False,,36199,vcf,10418959.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""-x""",0,"[{'src': 'hda', 'id': 30507686}]",hg19,,cached,32.0,,,,38558403,1500221915.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-16 16:18:40.547793,107440.0,4.0
,,2017-07-21 06:17:04.230367,slurm_normal,1500617848.0,1,,1.0,main_w4_handler1,3198119,16381378,False,,7420545566,vcf,10446481.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",1,"[{'src': 'hda', 'id': 30548313}]",,"[{'src': 'hda', 'id': 30548015}]",history,32.0,3199905909.0,fasta,,38465903,1500617836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-21 06:17:32.062409,107157.0,12.0
,,2017-07-21 06:06:52.808882,slurm_normal,1500617229.0,1,,1.0,main_w4_handler1,3198119,16381302,False,,7420545566,vcf,10446414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",1,"[{'src': 'hda', 'id': 30548018}]",,"[{'src': 'hda', 'id': 30548015}]",history,32.0,3199905909.0,fasta,,38465903,1500617221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-21 06:07:10.817689,107157.0,8.0
,,2017-07-21 19:40:32.178856,slurm_normal,1500666043.0,0,,1.0,main_w4_handler0,3199053,16391266,False,,80672,vcf,10455332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-k""",1,"[{'src': 'hda', 'id': 30568251}]",,"[{'src': 'hda', 'id': 30568245}]",history,32.0,1054.0,fasta,,39434702,1500666039.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-21 19:40:50.845456,,4.0
,,2017-07-23 17:02:41.930883,slurm_normal,1500829374.0,0,,1.0,main_w3_handler0,3181983,16399594,False,,1597917,vcf,10463863.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""-x""",0,"[{'src': 'hda', 'id': 30507662}]",hg19,,cached,32.0,,,,39379848,1500829369.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc1.0,1.0.0_rc1.0,,2017-07-23 17:02:55.519390,108551.0,5.0
