chromInfo,chromInfo_filetype,corData,corData_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.corData.values,parameters.corData|__identifier__,parameters.corMethod,parameters.dbkey,parameters.outFileCorMatrix,parameters.outFileFormat,parameters.plotting_type.__current_case__,parameters.plotting_type.colorMap,parameters.plotting_type.plotNumbers,parameters.plotting_type.plotTitle,parameters.plotting_type.whatToPlot,parameters.plotting_type.zMax,parameters.plotting_type.zMin,parameters.removeOutliers,parameters.skipZeros,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,28282252,deeptools_coverage_matrix,2017-07-12 17:30:49.237931,slurm_normal,1499880700.0,0,,1.0,main_w3_handler1,3031969,16323021,False,,10389378.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30458221}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,39270487.0,1499880661.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-12 17:31:43.475259,48080.0,39.0
,,113761460,deeptools_coverage_matrix,2017-07-12 21:06:47.506635,slurm_normal,1499899012.0,0,,1.0,main_w3_handler1,3031969,16325045,False,,10392413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30463426}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,39270487.0,1499898561.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-12 22:37:01.719433,48080.0,451.0
,,28129605,deeptools_coverage_matrix,2017-07-13 09:31:36.202011,slurm_normal,1499939410.0,0,,1.0,main_w3_handler1,605821,16329738,False,,10396451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30470211}]",,"""pearson""","""mm9""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,38290194.0,1499939383.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-13 09:50:12.171601,12956.0,27.0
,,28129605,deeptools_coverage_matrix,2017-07-13 09:52:13.978638,slurm_normal,1499939578.0,0,,1.0,main_w4_handler1,605821,16329995,False,,10396479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30470211}]",,"""pearson""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""false""",32.0,,38290194.0,1499939548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-13 09:53:01.004389,12956.0,30.0
,,28129605,deeptools_coverage_matrix,2017-07-13 09:52:41.699504,slurm_normal,1499939681.0,0,,1.0,main_w3_handler1,605821,16329996,False,,10396486.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30470211}]",,"""pearson""","""mm9""","""false""","""png""",1.0,,,,scatterplot,,,"""true""","""false""",32.0,,38290194.0,1499939646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-13 09:55:29.548851,12956.0,35.0
,,15169870,deeptools_coverage_matrix,2017-07-13 19:33:26.771493,slurm_normal,1499975175.0,0,,1.0,main_w3_handler0,2716612,16337746,False,,10403743.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30479968}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,39293807.0,1499975157.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-13 19:46:18.763770,70907.0,18.0
,,23031,deeptools_coverage_matrix,2017-07-14 12:29:35.329292,slurm_normal,1500035399.0,0,,1.0,main_w4_handler1,3145176,16344746,False,,10410264.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30492065}]",,"""pearson""","""hg19""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,39287313.0,1500035391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 12:30:03.575078,107347.0,8.0
,,23031,deeptools_coverage_matrix,2017-07-14 12:30:47.993692,slurm_normal,1500035465.0,0,,1.0,main_w3_handler1,3145176,16344753,False,,10410271.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30492065}]",,"""spearman""","""hg19""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,39287313.0,1500035459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 12:31:08.144142,107347.0,6.0
,,231696,deeptools_coverage_matrix,2017-07-14 12:38:08.769976,slurm_normal,1500035911.0,0,,1.0,main_w4_handler0,3145176,16344804,False,,10410340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30492192}]",,"""spearman""","""hg19""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,39287313.0,1500035904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 12:38:36.102345,107347.0,7.0
,,231696,deeptools_coverage_matrix,2017-07-14 12:40:45.806413,slurm_normal,1500036081.0,0,,1.0,main_w3_handler1,3145176,16344828,False,,10410365.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30492192}]",,"""pearson""","""hg19""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""true""","""true""",32.0,,39287313.0,1500036064.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 12:41:25.823597,107347.0,17.0
,,5810215,deeptools_coverage_matrix,2017-07-14 14:00:40.038933,slurm_normal,1500041171.0,0,,1.0,main_w4_handler0,3177774,16345390,False,,10410979.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30493314}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['RdYlBu'],true,ChIP-seq MYC and cofactors project,heatmap,,,"""false""","""false""",32.0,,37458930.0,1500041145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 14:06:14.079856,27830.0,26.0
,,16183299,deeptools_coverage_matrix,2017-07-14 14:16:44.264797,slurm_normal,1500041824.0,0,,1.0,main_w3_handler0,3191527,16345516,False,,10411067.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/rn4.len""","[{'src': 'hda', 'id': 30493454}]",,"""pearson""","""rn4""","""false""","""png""",0.0,['RdYlBu'],false,H3K27ac injury,heatmap,,,"""false""","""false""",32.0,,39292538.0,1500041815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 14:17:07.611588,80068.0,9.0
,,6414258,deeptools_coverage_matrix,2017-07-14 16:24:38.394495,slurm_normal,1500050234.0,0,,1.0,main_w3_handler1,3177774,16346575,False,,10412159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 30495224}]",,"""spearman""","""hg19""","""false""","""png""",0.0,['summer'],true,,heatmap,,,"""false""","""false""",32.0,,37458930.0,1500050204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 16:37:19.807536,27830.0,30.0
,,134233,deeptools_coverage_matrix,2017-07-14 21:42:17.210846,slurm_normal,1500068566.0,0,,1.0,main_w4_handler1,3105763,16349043,False,,10414455.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm6.len""","[{'src': 'hda', 'id': 30496144}]",,"""spearman""","""dm6""","""true""","""png""",0.0,['RdYlBu'],true,,heatmap,1,,"""false""","""false""",32.0,,38317723.0,1500068542.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-14 21:42:48.746388,89066.0,24.0
,,23741200,deeptools_coverage_matrix,2017-07-14 23:31:24.867248,slurm_normal,1500081053.0,0,,1.0,main_w3_handler1,2643013,16349625,False,,10415259.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30499760}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37615983.0,1500080921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 01:10:55.954880,37946.0,132.0
,,40547,deeptools_coverage_matrix,2017-07-15 21:41:10.067436,slurm_normal,1500154884.0,0,,1.0,main_w4_handler1,3114196,16352488,False,,10417422.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","[{'src': 'hda', 'id': 30504208}]",,"""spearman""","""ce10""","""false""","""pdf""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,39336217.0,1500154874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 21:41:26.906858,104542.0,10.0
,,296619,deeptools_coverage_matrix,2017-07-15 21:54:14.566186,slurm_normal,1500155666.0,0,,1.0,main_w4_handler1,3114196,16352528,False,,10417454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","[{'src': 'hda', 'id': 30504255}]",,"""spearman""","""ce10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,39336217.0,1500155657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 21:54:28.863902,104542.0,9.0
,,53238837,deeptools_coverage_matrix,2017-07-15 20:30:21.054432,slurm_normal,1500152417.0,0,,1.0,main_w4_handler0,2643013,16352355,False,,10417352.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504065}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37615983.0,1500152354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 21:00:21.163562,37946.0,63.0
,,40547,deeptools_coverage_matrix,2017-07-15 21:39:38.563856,slurm_normal,1500154792.0,0,,1.0,main_w4_handler1,3114196,16352481,False,,10417417.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","[{'src': 'hda', 'id': 30504208}]",,"""spearman""","""ce10""","""false""","""png""",1.0,,,,scatterplot,,,"""false""","""false""",32.0,,39336217.0,1500154783.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 21:39:54.157316,104542.0,9.0
,,60819058,deeptools_coverage_matrix,2017-07-16 00:25:57.547714,slurm_normal,1500169781.0,0,,1.0,main_w4_handler0,2643013,16352760,False,,10417821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504764}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,37615983.0,1500169583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-16 01:49:43.822559,37946.0,198.0
,,53238837,deeptools_coverage_matrix,2017-07-15 20:37:04.960747,slurm_normal,1500152646.0,0,,1.0,main_w4_handler1,2643013,16352365,False,,10417353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504065}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37615983.0,1500152354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 21:04:09.272587,37946.0,292.0
,,64756786,deeptools_coverage_matrix,2017-07-15 23:16:39.576133,slurm_normal,1500162368.0,0,,1.0,main_w4_handler0,2643013,16352674,False,,10417602.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504613}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,37615983.0,1500162193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 23:46:10.668157,37946.0,175.0
,,64756786,deeptools_coverage_matrix,2017-07-15 23:11:51.894428,slurm_normal,1500162257.0,0,,1.0,main_w4_handler1,2643013,16352664,False,,10417603.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504613}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37615983.0,1500162193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 23:44:18.745238,37946.0,64.0
,,64756786,deeptools_coverage_matrix,2017-07-15 23:12:51.374696,slurm_normal,1500162421.0,0,,1.0,main_w4_handler0,2643013,16352666,False,,10417601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504613}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,37615983.0,1500162190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 23:47:03.466865,37946.0,231.0
,,64756786,deeptools_coverage_matrix,2017-07-15 23:16:25.209934,slurm_normal,1500162326.0,0,,1.0,main_w4_handler1,2643013,16352673,False,,10417604.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504613}]",,"""pearson""","""mm10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""true""","""true""",32.0,,37615983.0,1500162196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-15 23:45:28.453602,37946.0,130.0
,,65730681,deeptools_coverage_matrix,2017-07-16 00:25:45.963789,slurm_normal,1500166806.0,0,,1.0,main_w4_handler1,2643013,16352759,False,,10417672.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504763}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,37615983.0,1500166582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-16 01:00:08.870674,37946.0,224.0
,,131658746,deeptools_coverage_matrix,2017-07-16 00:28:21.979915,slurm_normal,1500175266.0,0,,1.0,main_w4_handler1,2643013,16352763,False,,10417937.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{'src': 'hda', 'id': 30504771}]",,"""spearman""","""mm10""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""true""",32.0,,37615983.0,1500175070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-16 03:21:08.438121,37946.0,196.0
,,296619,deeptools_coverage_matrix,2017-07-17 14:33:04.688254,slurm_normal,1500302000.0,0,,1.0,main_w4_handler0,3114196,16360541,False,,10423565.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","[{'src': 'hda', 'id': 30504255}]",,"""spearman""","""ce10""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,38634117.0,1500301988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 14:33:30.260006,104542.0,12.0
,,1217970,deeptools_coverage_matrix,2017-07-17 18:29:31.845177,slurm_normal,1500316216.0,0,,1.0,main_w4_handler1,3153518,16362775,False,,10425643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 30521575}]",,"""pearson""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""true""","""false""",32.0,,38928577.0,1500316182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 18:30:26.282686,52862.0,34.0
,,232769,deeptools_coverage_matrix,2017-07-17 18:37:21.602064,slurm_normal,1500316673.0,0,,1.0,main_w4_handler0,3153518,16362892,False,,10425738.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","[{'src': 'hda', 'id': 30521665}]",,"""pearson""","""sacCer3""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""true""","""false""",32.0,,38928577.0,1500316657.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 18:38:17.747775,52862.0,16.0
,,173736,deeptools_coverage_matrix,2017-07-17 19:25:51.001770,slurm_normal,1500319601.0,0,,1.0,main_w4_handler1,3153518,16363433,False,,10426229.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer2.len""","[{'src': 'hda', 'id': 30523090}]",,"""pearson""","""sacCer2""","""false""","""pdf""",0.0,['RdYlBu'],false,,heatmap,,,"""true""","""true""",32.0,,38928577.0,1500319593.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 19:26:46.561320,52862.0,8.0
,,16896504,deeptools_coverage_matrix,2017-07-17 19:30:16.372623,slurm_normal,1500319843.0,0,,1.0,main_w4_handler0,2788464,16363485,False,,10426265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{'src': 'hda', 'id': 29045753}]",,"""spearman""","""hg19""","""true""","""pdf""",0.0,['bwr_r'],true,,heatmap,,,"""false""","""false""",32.0,,38505153.0,1500319825.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 19:30:58.330292,66832.0,18.0
,,1366634,deeptools_coverage_matrix,2017-07-17 23:28:14.028594,slurm_normal,1500334118.0,0,,1.0,main_w4_handler1,3193957,16365994,False,,10430157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30526717}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],false,,heatmap,,,"""false""","""false""",32.0,,39337287.0,1500334100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 23:28:40.841694,106192.0,18.0
,,571367,deeptools_coverage_matrix,2017-07-17 23:18:49.772068,slurm_normal,1500333555.0,0,,1.0,main_w4_handler1,3193957,16365957,False,,10430099.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30526670}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,39337287.0,1500333535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 23:19:18.741006,106192.0,20.0
,,5562241,deeptools_coverage_matrix,2017-07-17 23:21:05.813392,slurm_normal,1500333788.0,0,,1.0,main_w4_handler1,3193957,16365970,False,,10430131.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30526690}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,Correlation ,heatmap,,,"""false""","""false""",32.0,,39337287.0,1500333780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 23:23:12.355967,106192.0,8.0
,,1366634,deeptools_coverage_matrix,2017-07-17 23:29:32.170239,slurm_normal,1500334186.0,0,,1.0,main_w4_handler0,3193957,16366061,False,,10430171.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{'src': 'hda', 'id': 30526717}]",,"""spearman""","""mm9""","""false""","""png""",0.0,['RdYlBu'],true,,heatmap,,,"""false""","""false""",32.0,,39337287.0,1500334180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-07-17 23:29:50.088104,106192.0,6.0
,,3959614,deeptools_coverage_matrix,2017-09-29 12:23:30.046653,slurm_normal,1506687825.0,0,,1.0,main_w3_handler0,3250481,16971953,False,,11039579.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","[{'src': 'hda', 'id': 31479452}]",,"""pearson""","""dm6""","""false""","""pdf""",0.0,['RdYlBu'],true,vGlut_adults_Pearson,heatmap,,,"""false""","""false""",32.0,,40674226.0,1506687814.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-29 12:23:48.669346,111348.0,11.0
,,14782555,deeptools_coverage_matrix,2017-09-29 12:54:38.963794,slurm_normal,1506689703.0,0,,1.0,main_w3_handler0,3250481,16972156,False,,11039790.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/dm6.len""","[{'src': 'hda', 'id': 31480202}]",,"""pearson""","""dm6""","""false""","""pdf""",0.0,['RdYlBu'],true,Adults_Pearson,heatmap,,,"""false""","""false""",32.0,,40674226.0,1506689683.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.5.0.0,2.5.0.0,,2017-09-29 12:55:05.580190,111348.0,20.0
