chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.inputFile,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.sort_order,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-15 17:09:32.268335,slurm_normal_16gb,1447609661.0,0,1.0,main_w2_handler1,2507551,10908578,False,,208973946,bam,5162213.roundup,slurm,,132112168.0,corral-repl,,"""a07ae9f48bbb11e590a4005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22012128,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447609571.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-15 17:47:46.448395,651.0,90.0
,,2015-12-15 15:33:41.262750,slurm_normal_16gb,1450193674.0,0,1.0,main_w2_handler1,2539264,11186751,False,,40359959,bam,5455017.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",22466929,,,"""coordinate""","""LENIENT""",32.0,,26822561.0,1450193653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-12-15 15:34:37.622926,69518.0,21.0
,,2015-11-15 21:32:31.809157,slurm_normal_16gb,1447625697.0,0,1.0,main_w2_handler1,2506844,10909345,False,,191107698,bam,5163016.roundup,slurm,,132112168.0,corral-repl,,"""5b5e985a8be011e5a44d005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22013311,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447625618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-15 22:14:59.421472,651.0,79.0
,,2015-11-15 21:19:09.227813,slurm_normal_16gb,1447624527.0,0,1.0,main_w1_handler2,2506856,10909277,False,,237804909,bam,5162961.roundup,slurm,,132112168.0,corral-repl,,"""7f08aac28bde11e59a89005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22013201,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447624442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-15 21:55:28.964152,651.0,85.0
,,2015-11-15 21:31:39.179485,slurm_normal_16gb,1447625409.0,0,1.0,main_w2_handler0,2506844,10909337,False,,191230503,bam,5163008.roundup,slurm,,132112168.0,corral-repl,,"""3b8077ec8be011e5bf27005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22013296,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447625340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-15 22:10:13.770395,651.0,69.0
,,2015-11-15 21:20:45.455964,slurm_normal_16gb,1447625083.0,0,1.0,main_w1_handler0,2506856,10909293,False,,237946031,bam,5162986.roundup,slurm,,132112168.0,corral-repl,,"""b79208fc8bde11e585bb005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22013238,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447625000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-15 22:04:45.427972,651.0,83.0
,,2015-11-15 23:52:09.672752,slurm_normal_16gb,1447631814.0,0,1.0,main_w1_handler1,2441142,10909837,False,,2056255578,sam,5163364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",22012670,,,"""coordinate""","""LENIENT""",32.0,,25208604.0,1447631546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-15 23:56:56.864995,69449.0,268.0
,,2015-11-16 10:42:05.559434,slurm_normal_16gb,1447673028.0,0,1.0,main_w2_handler1,2508074,10913365,False,,231838313,bam,5166967.roundup,slurm,,132112168.0,corral-repl,,"""aa6583e68c4e11e591d3005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22018558,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447672946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 11:23:54.903309,651.0,82.0
,,2015-11-16 10:42:57.694519,slurm_normal_16gb,1447674457.0,0,1.0,main_w2_handler0,2508074,10913377,False,,232832731,bam,5167102.roundup,slurm,,132112168.0,corral-repl,,"""c9f040f28c4e11e5b4ef005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22018577,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447674376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 11:47:43.386170,651.0,81.0
,,2015-11-16 05:26:47.567880,slurm_normal_16gb,1447653864.0,0,1.0,main_w1_handler2,2507511,10910716,False,,209447998,bam,5164320.roundup,slurm,,132112168.0,corral-repl,,"""9e89775c8c2211e5b4ef005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22015365,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447653789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 06:04:27.090190,651.0,75.0
,,2015-11-16 10:39:59.863054,slurm_normal_16gb,1447672646.0,0,1.0,main_w1_handler2,2508073,10913339,False,,220662056,bam,5166923.roundup,slurm,,132112168.0,corral-repl,,"""5eef6db48c4e11e58565005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22018518,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447672510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 11:17:30.011343,651.0,136.0
,,2015-11-18 09:53:59.075420,slurm_normal_16gb,1447840848.0,0,1.0,main_w1_handler1,2497068,10932157,False,,601594116,bam,5187351.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023515,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447840456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:00:50.500599,65075.0,392.0
,,2015-11-18 09:53:59.772562,slurm_normal_16gb,1447841430.0,0,1.0,main_w1_handler0,2497068,10932158,False,,598304127,bam,5187581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023516,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447841252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:10:34.673843,65075.0,178.0
,,2015-11-18 09:54:03.341339,slurm_normal_16gb,1447841242.0,0,1.0,main_w1_handler1,2497068,10932165,False,,1140719927,bam,5187461.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22031293,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447840860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:07:24.369466,65075.0,382.0
,,2015-12-15 19:53:48.206515,slurm_normal_16gb,1450209505.0,0,1.0,main_w1_handler1,2532759,11190460,False,,149390903,bam,5458026.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""",22470552,,,"""coordinate""","""LENIENT""",32.0,,26823969.0,1450209336.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-12-15 19:58:33.860468,73737.0,169.0
,,2015-11-18 09:54:07.727446,slurm_normal_16gb,1447841675.0,0,1.0,main_w1_handler1,2497068,10932171,False,,402100038,bam,5187637.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22035697,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447841443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:14:39.832396,65075.0,232.0
,,2015-11-18 09:53:57.808337,slurm_normal_16gb,1447841703.0,0,1.0,main_w1_handler2,2497068,10932155,False,,584124280,bam,5187636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023514,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447841443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:15:07.197797,65075.0,260.0
,,2015-11-18 09:54:01.978480,slurm_normal_16gb,1447841791.0,0,1.0,main_w2_handler1,2497068,10932162,False,,866304387,bam,5187634.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023521,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447841441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:16:37.805311,65075.0,350.0
,,2015-11-18 09:54:01.085769,slurm_normal_16gb,1447841913.0,0,1.0,main_w1_handler0,2497068,10932161,False,,814158864,bam,5187635.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023520,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447841441.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:18:43.572559,65075.0,472.0
,,2015-11-18 09:54:06.475928,slurm_normal_16gb,1447842205.0,0,1.0,main_w1_handler0,2497068,10932169,False,,793736390,bam,5187772.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22035695,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447841931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:23:28.461302,65075.0,274.0
,,2015-11-18 09:54:02.673979,slurm_normal_16gb,1447842710.0,0,1.0,main_w2_handler1,2497068,10932164,False,,975333154,bam,5187844.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023522,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447842222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:31:57.757989,65075.0,488.0
,,2015-11-18 09:54:00.527804,slurm_normal_16gb,1447842894.0,0,1.0,main_w1_handler2,2497068,10932160,False,,453042389,bam,5187999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22023517,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447842728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:35:00.411815,65075.0,166.0
,,2015-11-18 09:54:04.430172,slurm_normal_16gb,1447843153.0,0,1.0,main_w1_handler2,2497068,10932166,False,,817784942,bam,5188066.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22035694,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447842919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:39:17.490641,65075.0,234.0
,,2015-11-18 09:54:07.276766,slurm_normal_16gb,1447843508.0,0,1.0,main_w1_handler2,2497068,10932170,False,,917120180,bam,5188127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",22035696,,,"""coordinate""","""LENIENT""",32.0,,26248345.0,1447843165.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 10:45:14.398723,65075.0,343.0
,,2015-11-18 13:15:02.263368,slurm_normal_16gb,1447852831.0,0,1.0,main_w1_handler2,2510902,10935490,False,,31070507,bam,5190322.roundup,slurm,,132112168.0,corral-repl,,"""5ee2fca68df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051061,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447852800.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:20:35.766725,651.0,31.0
,,2015-11-18 12:52:38.457315,slurm_normal_16gb,1447851300.0,0,1.0,main_w2_handler0,2510902,10934817,False,,40957750,bam,5190006.roundup,slurm,,132112168.0,corral-repl,,"""3e7aea808df311e59315005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22050174,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447851269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 12:55:04.753583,651.0,31.0
,,2015-11-18 13:14:53.881566,slurm_normal_16gb,1447852671.0,0,1.0,main_w1_handler0,2510902,10935477,False,,29226983,bam,5190279.roundup,slurm,,132112168.0,corral-repl,,"""59d41a248df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051046,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447852628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:17:55.336288,651.0,43.0
,,2015-11-18 13:15:12.042400,slurm_normal_16gb,1447853395.0,0,1.0,main_w1_handler0,2510902,10935501,False,,43660704,bam,5190493.roundup,slurm,,132112168.0,corral-repl,,"""63eb30388df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051078,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447853347.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:29:57.632704,651.0,48.0
,,2015-11-18 13:15:33.998848,slurm_normal_16gb,1447853336.0,0,1.0,main_w1_handler2,2510902,10935526,False,,41232625,bam,5190478.roundup,slurm,,132112168.0,corral-repl,,"""718eb3688df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051114,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447853298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:28:58.719912,651.0,38.0
,,2015-11-18 13:15:43.146983,slurm_normal_16gb,1447853466.0,0,1.0,main_w1_handler0,2510902,10935540,False,,16526428,bam,5190523.roundup,slurm,,132112168.0,corral-repl,,"""77598d368df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051131,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447853450.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:31:08.613548,651.0,16.0
,,2015-11-18 13:15:24.693850,slurm_normal_16gb,1447853713.0,0,1.0,main_w2_handler0,2510902,10935517,False,,40957750,bam,5190588.roundup,slurm,,132112168.0,corral-repl,,"""6c23a4c48df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051098,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447853660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:35:16.907420,651.0,53.0
,,2015-11-18 13:15:57.582613,slurm_normal_16gb,1447854203.0,0,1.0,main_w1_handler2,2510902,10935554,False,,40527364,bam,5190754.roundup,slurm,,132112168.0,corral-repl,,"""7e7706c08df611e5bb7f005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22051151,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447854130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 13:43:27.395167,651.0,73.0
,,2015-11-18 15:04:16.875554,slurm_normal_16gb,1447859170.0,0,1.0,main_w1_handler1,2510902,10936690,False,,37895567,bam,5191835.roundup,slurm,,132112168.0,corral-repl,,"""9fced79e8e0511e59ee0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22052831,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447859140.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 15:06:16.078187,651.0,30.0
,,2015-11-18 19:14:40.871171,slurm_normal_16gb,1447874710.0,0,1.0,main_w1_handler0,2511495,10938895,False,,13246307,bam,5194384.roundup,slurm,,132112168.0,corral-repl,,"""9c07f0aa8e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056857,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447874548.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:25:18.447825,651.0,162.0
,,2015-11-18 19:14:27.961132,slurm_normal_16gb,1447874280.0,0,1.0,main_w2_handler0,2511495,10938889,False,,10911800,bam,5194302.roundup,slurm,,132112168.0,corral-repl,,"""94dc06e08e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056849,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447874266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:18:05.097141,651.0,14.0
,,2015-11-18 19:14:51.113479,slurm_normal_16gb,1447874529.0,0,1.0,main_w1_handler1,2511495,10938903,False,,9935579,bam,5194369.roundup,slurm,,132112168.0,corral-repl,,"""a1a922868e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056864,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447874510.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:22:13.620001,651.0,19.0
,,2015-11-18 19:15:00.273969,slurm_normal_16gb,1447874324.0,0,1.0,main_w1_handler0,2511495,10938909,False,,18896458,bam,5194317.roundup,slurm,,132112168.0,corral-repl,,"""a8a506ea8e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056873,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447874306.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:18:48.136406,651.0,18.0
,,2015-11-18 19:15:15.082178,slurm_normal_16gb,1447875383.0,0,1.0,main_w2_handler1,2511495,10938914,False,,18265839,bam,5194525.roundup,slurm,,132112168.0,corral-repl,,"""b033e0f28e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056881,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447875354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:36:25.873138,651.0,29.0
,,2015-11-18 19:15:39.213927,slurm_normal_16gb,1447877516.0,0,1.0,main_w1_handler0,2511495,10938924,False,,16502427,bam,5195004.roundup,slurm,,132112168.0,corral-repl,,"""bd9a8d2c8e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056895,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447877498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 20:12:00.591542,651.0,18.0
,,2015-11-18 19:15:25.972708,slurm_normal_16gb,1447876212.0,0,1.0,main_w1_handler2,2511495,10938919,False,,20529417,bam,5194732.roundup,slurm,,132112168.0,corral-repl,,"""b78e7d6c8e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056888,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447876182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:50:15.241998,651.0,30.0
,,2015-11-18 19:15:53.580212,slurm_normal_16gb,1447876341.0,0,1.0,main_w2_handler1,2511495,10938931,False,,26382476,bam,5194772.roundup,slurm,,132112168.0,corral-repl,,"""c7dbebbe8e2811e586e0005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22056904,,,"""coordinate""","""LENIENT""",32.0,,26320260.0,1447876302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-18 19:52:26.352915,651.0,39.0
,,2015-11-19 06:08:26.647968,slurm_normal_16gb,1447913331.0,0,1.0,main_w2_handler1,2511960,10943026,False,,13662213,bam,5200200.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22063327,,,"""coordinate""","""LENIENT""",32.0,,26142315.0,1447913323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-19 06:08:53.709359,72727.0,8.0
,,2015-11-19 14:26:38.956412,slurm_normal_16gb,1447943247.0,0,1.0,main_w1_handler0,2501681,10946777,False,,110259899,sam,5205588.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22071092,,,"""coordinate""","""LENIENT""",32.0,,26350233.0,1447943233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-19 14:27:31.666272,65743.0,14.0
,,2015-11-16 19:11:53.762798,slurm_normal_16gb,1447701209.0,0,1.0,main_w1_handler2,2508661,10917141,False,,201669397,sam,5170312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023819,,,"""coordinate""","""LENIENT""",32.0,,26303451.0,1447701187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 19:13:34.887486,72150.0,22.0
,,2015-11-16 19:11:52.214300,slurm_normal_16gb,1447701168.0,0,1.0,main_w2_handler1,2508661,10917140,False,,178327565,sam,5170304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023814,,,"""coordinate""","""LENIENT""",32.0,,26303451.0,1447701139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 19:12:54.171587,72150.0,29.0
,,2015-11-16 19:11:54.870393,slurm_normal_16gb,1447704520.0,0,1.0,main_w1_handler0,2508661,10917142,False,,1452850002,sam,5170651.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023822,,,"""coordinate""","""LENIENT""",32.0,,26303451.0,1447704256.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 20:08:43.085184,72150.0,264.0
,,2015-11-16 19:11:55.857389,slurm_normal_16gb,1447705288.0,0,1.0,main_w1_handler0,2508661,10917143,False,,1680244057,sam,5170801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22023826,,,"""coordinate""","""LENIENT""",32.0,,26303451.0,1447705015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-16 20:21:30.864018,72150.0,273.0
,,2015-11-20 14:39:00.033223,slurm_normal_16gb,1448030362.0,0,1.0,main_w1_handler0,2511656,10960888,False,,13807511,bam,5221568.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22072500,,,"""coordinate""","""LENIENT""",32.0,,26105441.0,1448030354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-20 14:39:27.359966,72717.0,8.0
,,2015-11-17 10:06:08.278896,slurm_normal_16gb,1447757651.0,0,1.0,main_w2_handler1,2509231,10921298,False,,247080812,bam,5177077.roundup,slurm,,132112168.0,corral-repl,,"""c3e07a328d1211e5bd5e005056a52a46""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22030538,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447757558.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-17 10:54:15.428706,651.0,93.0
,,2015-11-17 10:03:05.118431,slurm_normal_16gb,1447757213.0,0,1.0,main_w2_handler0,2509231,10921278,False,,246455075,bam,5177011.roundup,slurm,,132112168.0,corral-repl,,"""58b0c5328d1211e58169005056a52a46""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22030512,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447757061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-17 10:47:01.702443,651.0,152.0
,,2015-11-17 12:59:29.631028,slurm_normal_16gb,1447767617.0,0,1.0,main_w1_handler1,2509230,10922023,False,,218634949,bam,5177845.roundup,slurm,,132112168.0,corral-repl,,"""04cba0f48d2b11e5bcbf005056a51846""","""/galaxy-repl/localdata/chrom/bosTau7.len""","""bosTau7""",22031668,,,"""coordinate""","""LENIENT""",32.0,,25994101.0,1447767524.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam/1.126.0,1.126.0,,2015-11-17 13:40:21.023877,651.0,93.0
