create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col1,parameters.col1.__class__,parameters.col1.value,parameters.dbkey,parameters.input1,parameters.input1.values,parameters.input2,parameters.input2.values,parameters.keep,parameters.strand_source.__current_case__,parameters.strand_source.strand_choice,parameters.strand_source.strand_col,parameters.uniqpos,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-04-29 00:12:57.947623,slurm_normal,1430266407.0,0.0,1.0,main_w2_handler1,2275844,9356588,False,,15486,interval,430,bed,3693393.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19500098,,19499889,,"""0""",1.0,all_pos,+,"""0""",32.0,,22724609,1430266402.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-04-29 00:13:33.369660,61623.0,5.0
2015-04-29 12:07:42.793182,slurm_normal,1430309282.0,0.0,1.0,main_w1_handler1,2287447,9359187,False,,1520,interval,108,bed,3695871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19511025,,19511040,,"""0""",1.0,all_pos,+,"""1""",32.0,,22401644,1430309278.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-04-29 12:08:06.814974,61511.0,4.0
2015-04-29 13:38:58.954969,slurm_normal,1430314822.0,0.0,1.0,main_w2_handler1,2286504,9359674,False,,29439,interval,3745,bed,3696273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19511413,,19511433,,"""0""",2.0,all_neg,-,"""1""",32.0,,22092508,1430314759.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-04-29 13:40:27.770334,61622.0,63.0
2015-05-13 10:06:28.816730,slurm_normal,1431511627.0,0.0,1.0,main_w1_handler0,2300284,9461786,False,,90176,interval,1980,bed,3786855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",19689215,,19688986,,"""1""",1.0,all_pos,+,"""1""",32.0,,23048906,1431511616.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 10:07:08.954739,63312.0,11.0
2015-05-02 16:36:55.860742,slurm_normal,1430584640.0,0.0,1.0,main_w2_handler0,2284535,9380077,False,,260,bed,260,bed,3715185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19492703,,19492703,,"""0""",1.0,all_pos,+,"""1""",32.0,,22735830,1430584637.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-02 16:37:22.169872,62833.0,3.0
2015-05-03 13:08:24.232608,slurm_normal,1430658530.0,0.0,1.0,main_w1_handler0,2275844,9382567,False,,19513,interval,430,bed,3717116.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",19548187,,19499889,,"""0""",1.0,all_pos,+,"""0""",32.0,,22724609,1430658524.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-03 13:08:53.255933,61623.0,6.0
2015-05-03 13:15:21.471266,slurm_normal,1430658942.0,0.0,1.0,main_w1_handler1,2275844,9382579,False,,19561,interval,430,bed,3717125.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",19548205,,19499889,,"""0""",1.0,all_pos,+,"""0""",32.0,,22724609,1430658936.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-03 13:15:44.318743,61623.0,6.0
2015-05-03 13:17:28.406421,slurm_normal,1430659077.0,0.0,1.0,main_w1_handler1,2275844,9382584,False,,19561,interval,430,bed,3717129.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19548205,,19499889,,"""0""",1.0,all_pos,+,"""0""",32.0,,22724609,1430659071.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-03 13:17:59.907412,61623.0,6.0
2015-05-03 13:12:54.237534,slurm_normal,1430658798.0,0.0,1.0,main_w1_handler0,2275844,9382570,False,,19513,interval,430,bed,3717118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",19548187,,19499889,,"""0""",1.0,all_pos,+,"""0""",32.0,,22724609,1430658792.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-03 13:13:20.592720,61623.0,6.0
2015-05-04 10:46:50.826507,slurm_normal,1430736434.0,0.0,1.0,main_w2_handler0,2292612,9386902,False,,3039,interval,598,bed,3720281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19557427,,19557374,,"""0""",1.0,all_pos,+,"""1""",32.0,,22799745,1430736430.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 10:47:17.681941,61500.0,4.0
2015-05-04 12:25:48.852797,slurm_normal,1430742367.0,0.0,1.0,main_w2_handler1,2292675,9387259,False,,4249,bed,86,bed,3720694.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""5""",,,"""hg18""",19558398,,19558466,,"""0""",1.0,all_pos,+,"""1""",32.0,,22846964,1430742365.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 12:26:09.217148,61519.0,2.0
2015-05-04 12:57:05.239801,slurm_normal,1430744249.0,0.0,1.0,main_w2_handler0,2292675,9387508,False,,10046,bed,86,bed,3720877.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""9""",,,"""hg18""",19559543,,19558466,,"""0""",1.0,all_pos,+,"""1""",32.0,,22846964,1430744245.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-04 12:57:32.069650,61519.0,4.0
2015-05-13 09:37:28.369019,slurm_normal,1431509877.0,0.0,1.0,main_w1_handler1,2301712,9461675,False,,2857,interval,748,bed,3786744.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""11""",,,"""hg19""",19689001,,19662913,,"""0""",2.0,all_neg,-,"""1""",32.0,,22968949,1431509873.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 09:38:01.878753,62797.0,4.0
2015-05-13 11:26:43.473480,slurm_normal,1431516434.0,0.0,1.0,main_w2_handler1,2297005,9462124,False,,7730,interval,345,bed,3787185.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19689680,,19626936,,"""0""",1.0,all_pos,+,"""1""",32.0,,23050106,1431516429.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 11:27:17.602065,63190.0,5.0
2015-05-13 17:42:50.743620,slurm_normal,1431538999.0,0.0,1.0,main_w2_handler0,2297005,9465028,False,,3942,interval,345,bed,3789649.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19693973,,19626936,,"""0""",1.0,all_pos,+,"""1""",32.0,,23050106,1431538995.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 17:43:20.379438,63190.0,4.0
2015-05-13 17:25:54.555094,slurm_normal,1431537993.0,0.0,1.0,main_w1_handler0,2294064,9464879,False,,5347,interval,147,bed,3789432.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""10""",,,"""hg19""",19663641,,19693741,,"""0""",1.0,all_pos,+,"""1""",32.0,,23004742,1431537990.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 17:26:37.052666,63129.0,3.0
2015-05-13 17:19:06.097909,slurm_normal,1431537599.0,0.0,1.0,main_w2_handler1,2294064,9464861,False,,5347,interval,147,bed,3789385.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",19663641,,19693741,,"""0""",1.0,all_pos,+,"""1""",32.0,,23004742,1431537595.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 17:20:05.034427,63129.0,4.0
2015-05-13 17:40:52.785206,slurm_normal,1431538876.0,0.0,1.0,main_w2_handler1,2297005,9465026,False,,3942,interval,345,bed,3789629.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19693973,,19626936,,"""0""",1.0,all_pos,+,"""1""",32.0,,23050106,1431538872.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 17:41:19.900399,63190.0,4.0
2015-05-13 17:24:20.029795,slurm_normal,1431537904.0,0.0,1.0,main_w1_handler1,2294064,9464875,False,,5347,interval,147,bed,3789423.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""9""",,,"""hg19""",19663641,,19693741,,"""0""",1.0,all_pos,+,"""1""",32.0,,23004742,1431537901.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 17:25:22.918803,63129.0,3.0
2015-05-13 21:09:57.083112,slurm_normal,1431551522.0,0.0,1.0,main_w1_handler0,2294064,9466416,False,,5347,interval,147,bed,3791159.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",19663641,,19696054,,"""1""",1.0,all_pos,+,"""1""",32.0,,23004742,1431551499.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 21:12:05.115908,63129.0,23.0
2015-05-13 21:20:41.219142,slurm_normal,1431552073.0,0.0,1.0,main_w2_handler1,2294064,9466464,False,,5347,interval,147,bed,3791227.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",19663641,,19696054,,"""0""",1.0,all_pos,+,"""0""",32.0,,23004742,1431552068.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 21:21:16.445613,63129.0,5.0
2015-05-13 21:33:25.661530,slurm_normal,1431552841.0,0.0,1.0,main_w2_handler1,2294064,9466557,False,,5347,interval,147,bed,3791326.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""8""",,,"""hg19""",19663641,,19696054,,"""0""",0.0,data_column,6,"""1""",32.0,,23004742,1431552838.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 21:34:04.600401,63129.0,3.0
2015-05-13 21:30:46.354777,slurm_normal,1431552684.0,0.0,1.0,main_w1_handler1,2294064,9466545,False,,30423,bed,147,bed,3791316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""hg19""",19629010,,19696054,,"""0""",1.0,all_pos,+,"""1""",32.0,,23004742,1431552670.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-13 21:31:28.967218,63129.0,14.0
2015-05-14 11:37:01.908401,slurm_normal,1431603455.0,0.0,1.0,main_w2_handler0,2305629,9470347,False,,52339,interval,748,bed,3794693.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",19704759,,19702114,,"""0""",0.0,data_column,6,"""1""",32.0,,22968949,1431603448.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 11:37:37.474084,62797.0,7.0
2015-05-14 12:25:22.273135,slurm_normal,1431606347.0,0.0,1.0,main_w2_handler1,2305877,9470755,False,,2969,interval,748,bed,3794993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19706304,,19706173,,"""0""",0.0,data_column,5,"""1""",32.0,,22968949,1431606344.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 12:25:50.622996,62797.0,3.0
2015-05-14 11:39:14.042863,slurm_normal,1431603596.0,0.0,1.0,main_w1_handler1,2305629,9470365,False,,52339,interval,748,bed,3794708.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",19704759,,19702114,,"""0""",0.0,data_column,6,"""1""",32.0,,22968949,1431603586.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 11:39:57.751021,62797.0,10.0
2015-05-14 11:46:08.613854,slurm_normal,1431604013.0,0.0,1.0,main_w2_handler0,2305629,9470413,False,,52339,interval,748,bed,3794745.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""12""",,,"""hg19""",19704759,,19702114,,"""0""",0.0,data_column,11,"""1""",32.0,,22968949,1431603997.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 11:46:55.549673,62797.0,16.0
2015-05-14 12:24:31.980154,slurm_normal,1431606306.0,0.0,1.0,main_w2_handler0,2305877,9470750,False,,52395,interval,748,bed,3794987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19706287,,19706173,,"""0""",0.0,data_column,5,"""1""",32.0,,22968949,1431606298.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 12:25:09.013988,62797.0,8.0
2015-05-14 11:58:57.473302,slurm_normal,1431604776.0,0.0,1.0,main_w1_handler0,2305629,9470585,False,,52395,interval,748,bed,3794807.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""6""",,,"""hg19""",19705928,,19702114,,"""0""",0.0,data_column,5,"""1""",32.0,,22968949,1431604770.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 11:59:39.942456,62797.0,6.0
2015-05-14 12:15:01.282525,slurm_normal,1431605756.0,0.0,1.0,main_w2_handler0,2249916,9470683,False,,110085,interval,1282,bed,3794908.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",19706187,,19625123,,"""0""",1.0,all_pos,+,"""1""",32.0,,22986120,1431605722.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-14 12:15:57.995802,61504.0,34.0
2015-05-01 10:49:58.571818,slurm_normal,1430477412.0,0.0,1.0,main_w1_handler1,2289976,9374319,False,,7089,interval,7089,interval,3710242.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""15""",,,"""hg18""",19534250,,19534250,,"""0""",0.0,data_column,14,"""1""",32.0,,22038492,1430477410.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-01 10:50:14.012831,61505.0,2.0
2015-05-01 12:07:35.272176,slurm_normal,1430482074.0,0.0,1.0,main_w1_handler0,2290014,9374495,False,,26898,interval,1080,bed,3710410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19534621,,19534478,,"""0""",1.0,all_pos,+,"""1""",32.0,,22037888,1430482068.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-01 12:07:57.639267,61499.0,6.0
2015-05-20 21:02:47.315157,slurm_normal,1432155784.0,0.0,1.0,main_w2_handler0,2314112,9507076,False,,2308,interval,111,bed,3828413.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19771705,,19771697,,"""0""",1.0,all_pos,+,"""1""",32.0,,22906724,1432155780.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-20 21:03:07.709713,,4.0
2015-05-16 10:05:38.028998,slurm_normal,1431770772.0,0.0,1.0,main_w2_handler0,2306947,9482776,False,,1151,bed,8074134,bed,3806688.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",19728983,,19716963,,"""0""",1.0,all_pos,+,"""1""",32.0,,23120851,1431770768.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-16 10:06:15.231852,869.0,4.0
2015-05-16 10:05:39.120750,slurm_normal,1431770768.0,0.0,1.0,main_w2_handler1,2306947,9482777,False,,1112,bed,8074134,bed,3806687.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",19728985,,19716963,,"""0""",1.0,all_pos,+,"""1""",32.0,,23120851,1431770762.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-16 10:06:11.509335,869.0,6.0
2015-05-21 10:32:39.606003,slurm_normal,1432204381.0,0.0,1.0,main_w1_handler0,2314112,9511864,False,,65431,interval,1559,bed,3832904.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19779411,,19779407,,"""1""",1.0,all_pos,+,"""1""",32.0,,22906724,1432204374.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-21 10:33:04.894284,,7.0
2015-05-23 15:09:11.733246,slurm_normal,1432393769.0,0.0,1.0,main_w1_handler0,2314112,9524249,False,,58908,interval,1094,bed,3842418.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19798986,,19798985,,"""1""",1.0,all_pos,+,"""1""",32.0,,22906724,1432393762.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-23 15:09:32.405977,,7.0
2015-05-20 21:44:54.592832,slurm_normal,1432158318.0,0.0,1.0,main_w1_handler0,2314148,9507220,False,,28115,interval,660,bed,3828627.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19771907,,19771888,,"""0""",1.0,all_pos,+,"""1""",32.0,,23212603,1432158312.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-20 21:45:23.819411,,6.0
2015-05-27 08:38:32.198992,slurm_normal,1432715946.0,0.0,1.0,main_w2_handler0,2314112,9542750,False,,168833,interval,2498,bed,3856617.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19825644,,19825636,,"""1""",1.0,all_pos,+,"""1""",32.0,,22906724,1432715930.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-27 08:39:08.805075,,16.0
2015-05-27 10:01:24.927412,slurm_normal,1432720907.0,0.0,1.0,main_w2_handler1,2320570,9543267,False,,946,interval,1051,bed,3857207.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19826300,,19826311,,"""0""",1.0,all_pos,+,"""1""",32.0,,23292398,1432720903.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-27 10:01:48.798655,,4.0
2015-05-27 10:29:56.993327,slurm_normal,1432722614.0,0.0,1.0,main_w2_handler1,2320730,9543367,False,,3776,interval,119,bed,3857312.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19826655,,19826654,,"""1""",1.0,all_pos,+,"""1""",32.0,,23292398,1432722610.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-27 10:30:15.924428,,4.0
2015-05-27 11:12:05.509113,slurm_normal,1432725186.0,0.0,1.0,main_w1_handler1,2314112,9543658,False,,121614,interval,1110,bed,3857601.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19827065,,19827051,,"""1""",1.0,all_pos,+,"""1""",32.0,,22906724,1432725149.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-27 11:13:09.341032,,37.0
2015-05-27 12:33:14.765834,slurm_normal,1432730110.0,0.0,1.0,main_w2_handler1,2314112,9544179,False,,12469,interval,316,bed,3858069.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19827882,,19827845,,"""1""",1.0,all_pos,+,"""1""",32.0,,22906724,1432730104.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-27 12:35:13.380235,,6.0
2015-05-27 12:13:36.055575,slurm_normal,1432728849.0,0.0,1.0,main_w1_handler0,2314112,9544070,False,,63259,interval,1832,bed,3857948.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19827747,,19827733,,"""0""",1.0,all_pos,+,"""1""",32.0,,22906724,1432728839.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-05-27 12:14:10.848286,,10.0
2015-06-08 19:24:50.089113,slurm_normal,1433791540.0,0.0,1.0,main_w2_handler0,2334380,9614868,False,,21971,interval,107,bed,3926496.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",19944398,,19944396,,"""1""",1.0,all_pos,+,"""1""",32.0,,23060100,1433791521.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-06-08 19:25:43.548500,2390.0,19.0
2015-07-17 18:39:07.581719,slurm_normal,1437158442.0,0.0,1.0,main_w1_handler0,2352403,9895945,False,,12058080,bed,12058080,bed,4184367.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",20400862,,20400862,,"""0""",1.0,all_pos,+,"""1""",32.0,,23763383,1437158384.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-07-17 18:40:45.746396,65181.0,58.0
2015-08-06 14:34:30.409176,slurm_normal,1438871700.0,0.0,1.0,main_w1_handler0,2402493,10072826,False,,522,bed,20427,bed,4350803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",20703721,,20703516,,"""0""",1.0,all_pos,+,"""1""",32.0,,24547260,1438871689.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-08-06 14:35:05.978373,,11.0
2015-08-06 14:28:31.176245,slurm_normal,1438871400.0,0.0,1.0,main_w1_handler0,2402493,10072794,False,,522,bed,20427,bed,4350782.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",20703721,,20703516,,"""0""",1.0,all_pos,+,"""1""",32.0,,24547260,1438871382.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-08-06 14:30:02.753688,,18.0
2015-08-06 14:31:50.144804,slurm_normal,1438871557.0,0.0,1.0,main_w2_handler1,2402493,10072805,False,,522,bed,0,interval,4350791.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2""",,,"""hg19""",20703721,,20703731,,"""0""",1.0,all_pos,+,"""1""",32.0,,24547260,1438871552.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-08-06 14:32:39.297886,,5.0
2015-07-20 22:00:39.646781,slurm_normal,1437429671.0,0.0,1.0,main_w1_handler2,2383172,9921528,False,,276,bed,641,bed,4209273.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",20441228,,20441229,,"""0""",1.0,all_pos,+,"""1""",32.0,,24233462,1437429667.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-07-20 22:01:14.501276,,4.0
2015-07-20 22:05:56.667588,slurm_normal,1437429984.0,0.0,1.0,main_w2_handler0,2383180,9921567,False,,276,interval,641,bed,4209313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""4""",,,"""hg19""",20441328,,20441329,,"""1""",1.0,all_pos,+,"""1""",32.0,,24233491,1437429978.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-07-20 22:06:27.860358,,6.0
2015-07-21 17:35:41.298535,slurm_normal,1437500171.0,0.0,1.0,main_w1_handler0,2383379,9930202,False,,533936,bed,8088641,bed,4217208.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",20456151,,20456446,,"""1""",1.0,all_pos,+,"""1""",32.0,,24004262,1437500161.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-07-21 17:36:18.252374,65649.0,10.0
2015-07-21 17:15:43.542496,slurm_normal,1437498975.0,0.0,1.0,main_w2_handler0,2383379,9929814,False,,533936,bed,8088641,bed,4216771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""5""",,,"""hg19""",20456151,,20456446,,"""1""",1.0,all_pos,+,"""1""",32.0,,24004262,1437498960.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-07-21 17:16:17.200602,65649.0,15.0
2016-04-26 13:30:06.217767,slurm_normal,1461677422.0,0.0,1.0,main_w1_handler1,2684891,12623093,False,,7089,interval,238263,bed,6826469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0a482806018eeb0'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d660fb8f37850953'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29831295,1461677417.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-04-26 13:30:24.232966,,5.0
2016-04-26 12:30:44.661257,slurm_normal,1461673857.0,0.0,1.0,main_w1_handler2,2684842,12622694,False,,0,interval,0,interval,6826035.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5f5f115da039e6b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5f5f115da039e6b'}]","""0""",1.0,all_pos,+,"""1""",32.0,,29830528,1461673854.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2016-04-26 12:30:58.382110,,3.0
2015-10-06 08:54:05.061892,slurm_normal,1444121667.0,0.0,1.0,main_w1_handler2,2439428,10508358,False,,190,bed,190,bed,4784020.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""",,,"""hg19""",21413550,,21413550,,"""0""",1.0,all_pos,+,"""1""",32.0,,25183313,1444121663.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-10-06 08:54:33.839776,68202.0,4.0
2015-10-16 11:42:10.371582,slurm_normal,1444995773.0,0.0,1.0,main_w1_handler1,2473935,10596765,False,,21590,interval,404157,bed,4865052.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""1""",,,"""hg18""",21556497,,21556417,,"""1""",1.0,all_pos,+,"""1""",32.0,,25481789,1444995760.0,ok,1023996.0,hgv_codingSnps,1.0.0,,2015-10-16 11:42:58.069776,2390.0,13.0
