chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,first_input,first_input_filetype,galaxy_slots,handler,history_id,id,imported,info,input_files_0|additional_input,input_files_0|additional_input_filetype,input_files_10|additional_input,input_files_10|additional_input_filetype,input_files_11|additional_input,input_files_11|additional_input_filetype,input_files_12|additional_input,input_files_12|additional_input_filetype,input_files_13|additional_input,input_files_13|additional_input_filetype,input_files_14|additional_input,input_files_14|additional_input_filetype,input_files_15|additional_input,input_files_15|additional_input_filetype,input_files_16|additional_input,input_files_16|additional_input_filetype,input_files_17|additional_input,input_files_17|additional_input_filetype,input_files_18|additional_input,input_files_18|additional_input_filetype,input_files_19|additional_input,input_files_19|additional_input_filetype,input_files_1|additional_input,input_files_1|additional_input_filetype,input_files_2|additional_input,input_files_2|additional_input_filetype,input_files_3|additional_input,input_files_3|additional_input_filetype,input_files_4|additional_input,input_files_4|additional_input_filetype,input_files_5|additional_input,input_files_5|additional_input_filetype,input_files_6|additional_input,input_files_6|additional_input_filetype,input_files_7|additional_input,input_files_7|additional_input_filetype,input_files_8|additional_input,input_files_8|additional_input_filetype,input_files_9|additional_input,input_files_9|additional_input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.reference_annotation,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.first_input,parameters.first_input.values,parameters.first_input|__identifier__,parameters.input_files,parameters.input_files_0|additional_input|__identifier__,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index.__class__,parameters.seq_data.seq_source.index.value,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,ref_file,ref_file_filetype,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-11-25 00:36:50.590294,slurm_normal,1448411977.0,0,980910,gtf,1.0,main_w2_handler1,2492753,11000287,False,,981480.0,gtf,,,,,,,,,,,,,,,,,,,,,981136.0,gtf,981210.0,gtf,,,,,,,,,,,,,,,5259557.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22152309,,,"[{""__index__"": 0, ""additional_input"": 22150179}, {""__index__"": 1, ""additional_input"": 22150171}, {""__index__"": 2, ""additional_input"": 22150160}]",,0,,,,,,,,No,32.0,,,,,,,,26242201.0,1448411970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-25 00:39:42.550047,50372.0,7.0
,,2015-11-25 00:35:24.516139,slurm_normal,1448411972.0,0,980910,gtf,1.0,main_w1_handler2,2492753,11000284,False,,981480.0,gtf,,,,,,,,,,,,,,,,,,,,,981136.0,gtf,981210.0,gtf,,,,,,,,,,,,,,,5259556.roundup,slurm,,132112168.0,corral-repl,,,0,False,21999274.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22152309,,,"[{""__index__"": 0, ""additional_input"": 22150179}, {""__index__"": 1, ""additional_input"": 22150171}, {""__index__"": 2, ""additional_input"": 22150160}]",,0,,,,,,,,No,32.0,,,1157121.0,gff3,,,,26242201.0,1448411965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-25 00:39:37.413583,50372.0,7.0
,,2015-11-28 17:01:59.738552,slurm_normal,1448730449.0,0,981210,gtf,1.0,main_w1_handler1,2492753,11031914,False,,981480.0,gtf,,,,,,,,,,,,,,,,,,,,,981136.0,gtf,980910.0,gtf,,,,,,,,,,,,,,,5288065.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22201514,,,"[{""__index__"": 0, ""additional_input"": 22201508}, {""__index__"": 1, ""additional_input"": 22201501}, {""__index__"": 2, ""additional_input"": 22201494}]",,0,,,,,,,,No,32.0,,,,,,,,26242201.0,1448730443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-28 17:07:34.969425,50372.0,6.0
,,2015-11-28 17:01:35.972257,slurm_normal,1448730449.0,0,981210,gtf,1.0,main_w1_handler2,2492753,11031907,False,,981480.0,gtf,,,,,,,,,,,,,,,,,,,,,981136.0,gtf,980910.0,gtf,,,,,,,,,,,,,,,5288066.roundup,slurm,,132112168.0,corral-repl,,,0,False,21999274.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",22201514,,,"[{""__index__"": 0, ""additional_input"": 22201508}, {""__index__"": 1, ""additional_input"": 22201501}, {""__index__"": 2, ""additional_input"": 22201494}]",,0,,,,,,,,No,32.0,,,1157121.0,gff3,,,,26242201.0,1448730443.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-28 17:07:35.882731,50372.0,6.0
,,2015-11-30 06:01:46.725038,slurm_normal,1448863440.0,0,170352457,gtf,1.0,main_w1_handler2,2522151,11040065,False,,187851758.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295599.roundup,slurm,,132112168.0,corral-repl,,,0,True,22214799.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22210448,,"""scr-static-n4""","[{""__index__"": 0, ""additional_input"": 22210718}]","""scr-FSS-n4""",1,0.0,hg19,,,cached,,,Yes,32.0,,,142063633.0,gtf,,,,26427201.0,1448863338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-30 06:04:04.184980,74124.0,102.0
,,2015-11-30 06:01:50.640416,slurm_normal,1448863611.0,0,170379200,gtf,1.0,main_w1_handler1,2522151,11040066,False,,189915212.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295600.roundup,slurm,,132112168.0,corral-repl,,,0,True,22214799.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22210453,,"""scr-static-n5""","[{""__index__"": 0, ""additional_input"": 22210723}]","""scr-FSS-n5""",1,0.0,hg19,,,cached,,,Yes,32.0,,,142063633.0,gtf,,,,26427201.0,1448863338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-30 06:06:56.284382,74124.0,273.0
,,2015-11-30 06:01:41.899322,slurm_normal,1448863473.0,0,170342909,gtf,1.0,main_w2_handler0,2522151,11040064,False,,186885962.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295598.roundup,slurm,,132112168.0,corral-repl,,,0,True,22214799.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22210443,,"""scr-static-n2""","[{""__index__"": 0, ""additional_input"": 22210713}]","""scr-FSS-n2""",1,0.0,hg19,,,cached,,,Yes,32.0,,,142063633.0,gtf,,,,26427201.0,1448863326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2015-11-30 06:04:36.488194,74124.0,147.0
,,2016-02-08 08:26:19.202740,slurm_normal,1454920051.0,0,52033657,gtf,1.0,main_w1_handler1,2588490,11741524,False,,61002652.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5998041.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23196139,,,"[{""__index__"": 0, ""additional_input"": 23225111}]",,1,0.0,hg18,,,cached,,,Yes,32.0,,,,,,,,28094300.0,1454919994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-02-08 08:27:36.863623,78024.0,57.0
,,2016-02-08 08:27:24.075925,slurm_normal,1454920143.0,0,51869104,gtf,1.0,main_w2_handler0,2588490,11741527,False,,60374805.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5998045.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23196145,,,"[{""__index__"": 0, ""additional_input"": 23225118}]",,1,0.0,hg18,,,cached,,,Yes,32.0,,,,,,,,28094300.0,1454920068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-02-08 08:29:09.841573,78024.0,75.0
,,2016-02-09 08:00:47.013099,slurm_normal,1455004937.0,0,52033657,gtf,1.0,main_w1_handler0,2588490,11755443,False,,51869104.0,gtf,,,,,,,,,,,,,,,,,,,,,61002652.0,gtf,60374805.0,gtf,,,,,,,,,,,,,,,6011605.roundup,slurm,,132112168.0,corral-repl,,,0,False,23229775.0,,Yes,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23196139,,,"[{""__index__"": 0, ""additional_input"": 23196145}, {""__index__"": 1, ""additional_input"": 23225111}, {""__index__"": 2, ""additional_input"": 23225118}]",,1,0.0,hg18,,,cached,,,Yes,32.0,,,54602553.0,gtf,,,,28094300.0,1455004865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-02-09 08:02:21.502363,78024.0,72.0
,,2016-01-23 00:57:30.315342,slurm_normal,1453510705.0,0,16140536,gtf,1.0,main_w1_handler0,2559677,11584472,False,,16604603.0,gtf,,,,,,,,,,,,,,,,,,,,,14990968.0,gtf,15410460.0,gtf,21539961.0,gtf,21786553.0,gtf,21565921.0,gtf,22075226.0,gtf,,,,,,,5850088.roundup,slurm,,132112168.0,corral-repl,,,0,False,22997457.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23002096,,,"[{""__index__"": 0, ""additional_input"": 23002106}, {""__index__"": 1, ""additional_input"": 23002119}, {""__index__"": 2, ""additional_input"": 23002133}, {""__index__"": 3, ""additional_input"": 23002140}, {""__index__"": 4, ""additional_input"": 23002145}, {""__index__"": 5, ""additional_input"": 23002150}, {""__index__"": 6, ""additional_input"": 23002164}]",,1,1.0,,,,history,22997455.0,,Yes,32.0,381956675.0,fasta,81498659.0,gff3,,,,27636544.0,1453510663.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-01-23 00:58:30.740777,61292.0,42.0
,,2016-01-23 00:59:35.662931,slurm_normal,1453510865.0,0,81074081,gtf,1.0,main_w1_handler2,2559677,11584482,False,,0.0,gtf,,,,,,,,,,,,,,,,,,,,,81064254.0,gtf,81064097.0,gtf,81127412.0,gtf,81127412.0,gtf,81130974.0,gtf,81133509.0,gtf,,,,,,,5850105.roundup,slurm,,132112168.0,corral-repl,,,0,False,22997457.0,,Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",23002173,,,"[{""__index__"": 0, ""additional_input"": 23002191}, {""__index__"": 1, ""additional_input"": 23002199}, {""__index__"": 2, ""additional_input"": 23002206}, {""__index__"": 3, ""additional_input"": 23002214}, {""__index__"": 4, ""additional_input"": 23002260}, {""__index__"": 5, ""additional_input"": 23002273}, {""__index__"": 6, ""additional_input"": 23002304}]",,1,1.0,,,,history,22997455.0,,Yes,32.0,381956675.0,fasta,81498659.0,gff3,,,,27636544.0,1453510793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-01-23 01:01:09.762333,61292.0,72.0
,,2016-02-14 12:43:55.100690,slurm_normal,1455453985.0,0,52033657,gtf,1.0,main_w1_handler2,2588490,11820231,False,,51869104.0,gtf,,,,,,,,,,,,,,,,,,,,,61002652.0,gtf,60374805.0,gtf,,,,,,,,,,,,,,,6069629.roundup,slurm,,132112168.0,corral-repl,,,0,False,23335249.0,,Yes,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",23196139,,,"[{""__index__"": 0, ""additional_input"": 23196145}, {""__index__"": 1, ""additional_input"": 23225111}, {""__index__"": 2, ""additional_input"": 23225118}]",,1,0.0,hg18,,,cached,,,Yes,32.0,,,108098618.0,gtf,,,,28094300.0,1455453872.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-02-14 12:46:31.618688,78024.0,113.0
,,2016-02-18 18:38:14.903127,slurm_normal,1455820751.0,0,223947,gtf,1.0,main_w1_handler1,2541576,11871060,False,,228750.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6111196.roundup,slurm,,132112168.0,corral-repl,,,0,False,23410233.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23409408,,,"[{""__index__"": 0, ""additional_input"": 23409417}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,7996211.0,gtf,,,,28476576.0,1455820727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-02-18 18:39:15.748283,75511.0,24.0
,,2016-02-19 00:55:01.960227,slurm_normal,1455843380.0,0,223947,gtf,1.0,main_w2_handler1,2541576,11873774,False,,228750.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6114262.roundup,slurm,,132112168.0,corral-repl,,,0,True,23413976.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23409408,,,"[{""__index__"": 0, ""additional_input"": 23409417}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,5645359.0,gtf,,,,28479527.0,1455843341.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-02-19 00:56:25.531084,75511.0,39.0
,,2016-09-13 12:15:14.693106,slurm_normal,1473768965.0,0,2696787,gtf,1.0,main_w4_handler0,2818778,13841029,False,,2623911.0,gtf,,,,,,,,,,,,,,,,,,,,,2700147.0,gtf,2580313.0,gtf,,,,,,,,,,,,,,,8063770.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582604c2c3bb872d7'}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55f7df336425528ea'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51dc053ae6a13ccca""}]}}, {""__index__"": 1, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b507ffc6b71e1f2e09""}]}}, {""__index__"": 2, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b513e039a035be242a""}]}}]",,1,1.0,,,,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e691cd0c98e9b10f'}]",Yes,32.0,,,1890852.0,gtf,,52330665.0,fasta,32931624.0,1473768935.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-09-13 12:16:10.741432,90100.0,30.0
,,2016-03-22 01:34:51.556364,slurm_normal,1458610676.0,0,167222873,gtf,1.0,main_w2_handler1,2614410,12222152,False,,172213720.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6434152.roundup,slurm,,132112168.0,corral-repl,,,0,False,23969211.0,,Yes,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23969211,,,"[{""__index__"": 0, ""additional_input"": 23969105}]",,1,0.0,hg19,,,cached,,,Yes,32.0,,,167222873.0,gtf,,,,29050632.0,1458610540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-03-22 01:38:02.095622,79427.0,136.0
,,2016-07-12 02:01:51.740691,slurm_normal,1468288985.0,0,49931463,gtf,1.0,main_w1_handler0,2760304,13380406,False,,49930442.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7591653.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a10b84a80761ad45'}]",Yes,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ebd15f3369786cc9'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b51a1c5d1f5445e18f""}]}}]",,1,0.0,ce6,,,cached,,,Yes,32.0,,,62866617.0,gtf,,,,31226119.0,1468288949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-07-12 02:03:08.531817,86868.0,36.0
,,2016-05-23 08:37:44.376039,slurm_normal,1463992808.0,0,65644192,gtf,1.0,main_w1_handler1,2676082,12962048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7152314.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b534c7412bd478b662'}]",Yes,"""/galaxy-repl/localdata/chrom/taeGut2.len""","""taeGut2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56a0df4b4c2422a51'}]",,[],,1,1.0,,,,history,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff392076cc59a35e'}]",Yes,32.0,,,692507963.0,gff3,,2170265480.0,fasta,30374469.0,1463992698.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-05-23 08:40:13.166298,4220.0,110.0
,,2016-03-31 01:12:26.666735,slurm_normal,1459387288.0,0,67610505,gtf,1.0,main_w1_handler2,2636483,12291495,False,,0.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6496498.roundup,slurm,,132112168.0,corral-repl,,,0,False,24073027.0,,Yes,"""/galaxy-repl/localdata/chrom/ce10.len""","""ce10""",24073089,,,"[{""__index__"": 0, ""additional_input"": 24073095}]",,1,0.0,ce10,,,cached,,,Yes,32.0,,,115417853.0,gff3,,,,29310858.0,1459387238.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-03-31 01:21:34.395082,81689.0,50.0
,,2016-04-11 12:36:06.476278,slurm_normal,1460378302.0,0,51482351,gtf,1.0,main_w2_handler0,2659446,12417056,False,,51298579.0,gtf,,,,,,,,,,,,,,,,,,,,,49562384.0,gtf,49551967.0,gtf,,,,,,,,,,,,,,,6618111.roundup,slurm,,132112168.0,corral-repl,,,0,False,24253050.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",24214211,,,"[{""__index__"": 0, ""additional_input"": 24214266}, {""__index__"": 1, ""additional_input"": 24214288}, {""__index__"": 2, ""additional_input"": 24214318}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,30927.0,gtf,,,,29425960.0,1460378201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-04-11 12:38:27.015717,82007.0,101.0
,,2016-04-11 12:42:32.554492,slurm_normal,1460378661.0,0,51482351,gtf,1.0,main_w1_handler1,2659446,12417107,False,,51298579.0,gtf,,,,,,,,,,,,,,,,,,,,,49562384.0,gtf,49551967.0,gtf,,,,,,,,,,,,,,,6618190.roundup,slurm,,132112168.0,corral-repl,,,0,False,24253766.0,,Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",24214211,,,"[{""__index__"": 0, ""additional_input"": 24214266}, {""__index__"": 1, ""additional_input"": 24214288}, {""__index__"": 2, ""additional_input"": 24214318}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,73438322.0,gtf,,,,29425960.0,1460378587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-04-11 12:44:27.640022,82007.0,74.0
,,2016-04-18 06:19:53.893616,slurm_normal,1460967494.0,0,132917810,gtf,1.0,main_w1_handler1,2669400,12500263,False,,126715615.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6692949.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5776bf9082d808a0a'}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53c44c99b1755ea2d'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c65933a086b8e8b8""}]}}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,73438322.0,gtf,,,,29622747.0,1460967413.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-04-18 08:18:18.807013,82498.0,81.0
,,2016-04-18 06:08:02.211247,slurm_normal,1460959832.0,0,52966177,gtf,1.0,main_w1_handler1,2669400,12500215,False,,48756502.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691573.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5776bf9082d808a0a'}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504f2d26e4cecf6c2'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d2c965588e9492a4""}]}}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,73438322.0,gtf,,,,29622747.0,1460959736.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-04-18 06:10:34.541578,82498.0,96.0
,,2016-04-18 06:05:32.444099,slurm_normal,1460959624.0,0,52760661,gtf,1.0,main_w1_handler0,2669400,12500195,False,,49278329.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691546.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5776bf9082d808a0a'}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53662b569188df339'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5c6dc8745c19a0b25""}]}}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,73438322.0,gtf,,,,29622747.0,1460959583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-04-18 06:07:08.548184,82498.0,41.0
,,2016-04-18 06:06:46.964286,slurm_normal,1460959713.0,0,53714216,gtf,1.0,main_w2_handler0,2669400,12500198,False,,49498244.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691564.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5776bf9082d808a0a'}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ad19f020e2d5fbb1'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b546714e01384482dd""}]}}]",,1,0.0,mm10,,,cached,,,Yes,32.0,,,73438322.0,gtf,,,,29622747.0,1460959667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-04-18 06:08:38.802718,82498.0,46.0
,,2016-08-19 14:38:23.392145,slurm_normal,1471617725.0,0,22504975,gtf,1.0,main_w4_handler0,2795836,13687261,False,,24733268.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7901589.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c463665692828df'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b528810d0c643de329""}]}}]",,1,0.0,bosTau8,,,cached,,,Yes,32.0,,,,,,,,32297586.0,1471617546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-08-19 14:42:07.626287,88587.0,179.0
,,2016-08-18 16:44:44.306475,slurm_normal,1471538920.0,0,22504975,gtf,1.0,main_w3_handler1,2795836,13683277,False,,24733268.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7899529.roundup,slurm,,132112168.0,corral-repl,,,0,false,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b07b859c66795ac1'}]",Yes,"""/galaxy-repl/localdata/chrom/bosTau8.len""","""bosTau8""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c463665692828df'}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b528810d0c643de329""}]}}]",,1,0.0,bosTau8,,,cached,,,Yes,32.0,,,76985681.0,gtf,,,,32297586.0,1471538701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2016-08-18 16:48:43.624328,88587.0,219.0
,,2017-01-11 09:26:12.224921,slurm_normal,1484126816.0,0,75371126,gtf,1.0,main_w4_handler0,2948105,14738106,False,,70416990.0,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8903082.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27888036}]",,"[{""__index__"": 0, ""additional_input"": {""values"": [{""src"": ""hda"", ""id"": 27888047}]}}]",,0,,,,,,,,No,32.0,,,,,,,,35309656.0,1484126780.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/0.0.6,0.0.6,,2017-01-11 09:27:01.892887,97709.0,36.0
