chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,gatk_param_type|pedigree_0|pedigree_file,gatk_param_type|pedigree_0|pedigree_file_filetype,handler,history_id,id,imported,info,input_concordance,input_concordance_filetype,input_discordance,input_discordance_filetype,input_variant,input_variant_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.analysis_param_type.__current_case__,parameters.analysis_param_type.analysis_param_type_selector,parameters.chromInfo,parameters.dbkey,parameters.exclude_filtered,parameters.exclude_sample_name_repeat,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.input_concordance.values,parameters.input_discordance.values,parameters.reference_source.__current_case__,parameters.reference_source.input_variant.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.sample_name_repeat,parameters.select_expressions_repeat,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-09-30 12:15:27.736715,slurm_normal,1475237927.0,0,,1.0,,,,,,,main_w3_handler0,2708930,13981889,False,,,,104348559.0,vcf,8946808,vcf,8201327.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a9a055067ff18c8c'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cdfa93b0b71be17d'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d16d511183ae705'}]",history,[],[],32.0,121182577.0,fasta,,33349789.0,1475237861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-09-30 12:18:52.128969,60924.0,66.0
,,2016-09-30 12:44:57.312145,slurm_normal,1475239618.0,0,,1.0,,,,,,,main_w4_handler0,2708930,13982071,False,,,,,,9531582,vcf,8201502.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b716820db7e82edd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d16d511183ae705'}]",history,[],[],32.0,121182577.0,fasta,,33349789.0,1475239588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-09-30 12:47:01.537236,60924.0,30.0
,,2016-09-30 14:24:19.841494,slurm_normal,1475245677.0,0,,1.0,,,,,,,main_w4_handler0,2708930,13982816,False,,,,86211921.0,vcf,9531582,vcf,8202201.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564fe1c3ea58c3099'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b716820db7e82edd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d16d511183ae705'}]",history,[],[],32.0,121182577.0,fasta,,33349789.0,1475245546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-09-30 14:28:03.633227,60924.0,131.0
,,2016-09-30 14:28:22.834950,slurm_normal,1475245937.0,0,,1.0,,,,,,,main_w4_handler0,2708930,13982843,False,,86211921.0,vcf,,,9531582,vcf,8202237.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564fe1c3ea58c3099'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b716820db7e82edd'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d16d511183ae705'}]",history,[],[],32.0,121182577.0,fasta,,33349789.0,1475245785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-09-30 14:32:21.562991,60924.0,152.0
,,2016-10-26 10:18:37.238769,slurm_normal,1477477223.0,0,,1.0,,,,,,,main_w4_handler0,2869486,14178796,False,,,,105606182.0,vcf,1050977,vcf,8391219.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59861c00f28915bc4'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dac6781289359290'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d85e8c9d87895747'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477477120.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 10:20:25.966128,84663.0,103.0
,,2016-10-26 10:22:45.332980,slurm_normal,1477477527.0,0,,1.0,,,,,,,main_w4_handler0,2869486,14178832,False,,,,84012316.0,vcf,790449,vcf,8391254.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b9f2ed87f31f1a5d'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58641bf73d0e6d3e1'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d85e8c9d87895747'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477477371.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 10:25:31.048662,84663.0,156.0
,,2016-10-26 10:38:35.062046,slurm_normal,1477478674.0,0,,1.0,,,,,,,main_w3_handler0,2869486,14178957,False,,,,,,771037,vcf,8391394.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c2ddb0ffd0edd77f'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d85e8c9d87895747'}]",history,[],"[{""__index__"": 0, ""select_expressions"": ""DP >= 10 && QUAL >= 150""}]",32.0,121182577.0,fasta,,33911687.0,1477478320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 10:44:38.047689,84663.0,354.0
,,2016-10-26 12:20:21.510421,slurm_normal,1477484485.0,0,,1.0,,,,,,,main_w4_handler0,2710172,14179775,False,,,,1074874.0,vcf,122180292,vcf,8392369.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddcc37552b23df6e'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a396160ef51a8d53'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477484429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:21:27.559420,84663.0,56.0
,,2016-10-26 12:27:40.959722,slurm_normal,1477485011.0,0,,1.0,,,,,,,main_w3_handler1,2710172,14179841,False,,,,113126610.0,vcf,122180292,vcf,8392433.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57690338cac59e44c'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a396160ef51a8d53'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477484866.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:30:14.065890,84663.0,145.0
,,2016-10-26 12:31:32.916566,slurm_normal,1477485136.0,0,,1.0,,,,,,,main_w3_handler0,2710172,14179869,False,,,,1074874.0,vcf,3748359,vcf,8392465.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddcc37552b23df6e'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543d9ea8031589bfa'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477485097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:32:19.068351,84663.0,39.0
,,2016-10-26 12:33:46.399558,slurm_normal,1477485295.0,0,,1.0,,,,,,,main_w4_handler0,2710172,14179931,False,,,,,,2678968,vcf,8392489.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a51af28d0459e006'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],"[{""__index__"": 0, ""select_expressions"": ""DP >= 20 && QUAL >= 300""}]",32.0,121182577.0,fasta,,33911687.0,1477485232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:35:02.164438,84663.0,63.0
,,2016-10-26 12:45:35.920784,slurm_normal,1477486030.0,0,,1.0,,,,,,,main_w4_handler1,2710172,14180076,False,,,,113859586.0,vcf,2678968,vcf,8392609.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f09027bfc72ca58'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a51af28d0459e006'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477485941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:47:14.261341,84663.0,89.0
,,2016-10-26 12:49:43.681074,slurm_normal,1477486326.0,0,,1.0,,,,,,,main_w3_handler1,2710172,14180174,False,,,,113859586.0,vcf,2678968,vcf,8392665.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53f09027bfc72ca58'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a51af28d0459e006'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477486230.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:52:08.774860,84663.0,96.0
,,2016-10-26 12:54:49.226136,slurm_normal,1477486632.0,0,,1.0,,,,,,,main_w3_handler1,2710172,14180240,False,,,,84085052.0,vcf,2678968,vcf,8392724.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53b90ba365024f8a1'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b561ff6ad731d02d5c'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477486495.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 12:57:14.022500,84663.0,137.0
,,2016-10-26 12:59:11.439237,slurm_normal,1477486965.0,0,,1.0,,,,,,,main_w3_handler1,2710172,14180262,False,,,,90746563.0,vcf,2488529,vcf,8392763.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57ca17dd7f93ad739'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fa1909b062ee68f8'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477486757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:02:48.601984,84663.0,208.0
,,2016-10-26 13:04:29.713951,slurm_normal,1477487124.0,0,,1.0,,,,,,,main_w4_handler1,2710172,14180304,False,,,,94106160.0,vcf,2324714,vcf,8392809.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59048ad38a337ef4d'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50322fcc92b13868b'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477487073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:05:26.641005,84663.0,51.0
,,2016-10-26 13:11:03.880135,slurm_normal,1477487513.0,0,,1.0,,,,,,,main_w3_handler0,2710172,14180347,False,,,,84028977.0,vcf,2121871,vcf,8392864.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57fe63a74f4a44543'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ae3f2c62cb285f6'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477487468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:11:57.054182,84663.0,45.0
,,2016-10-26 13:07:19.689794,slurm_normal,1477487424.0,0,,1.0,,,,,,,main_w4_handler0,2710172,14180332,False,,,,86211921.0,vcf,2198055,vcf,8392837.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b559ad3aabb1e31186'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58bdc884e90dd5aa5'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477487244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:10:26.464662,84663.0,180.0
,,2016-10-26 13:13:02.865347,slurm_normal,1477487659.0,0,,1.0,,,,,,,main_w4_handler0,2868331,14180359,False,,,,130235960.0,vcf,125686055,vcf,8392880.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546328ccbb7c869fb'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55a85453dd375b110'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56efea3f75047a11b'}]",history,[],[],32.0,121377874.0,fasta,,33894789.0,1477487586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:14:22.277487,89968.0,73.0
,,2016-10-26 13:13:34.722242,slurm_normal,1477487691.0,0,,1.0,,,,,,,main_w3_handler1,2868331,14180362,False,,,,130235960.0,vcf,123233173,vcf,8392883.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546328ccbb7c869fb'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5501c4c9d38f6ef96'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56efea3f75047a11b'}]",history,[],[],32.0,121377874.0,fasta,,33894789.0,1477487618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:14:55.070006,89968.0,73.0
,,2016-10-26 13:14:57.170765,slurm_normal,1477487724.0,0,,1.0,,,,,,,main_w3_handler1,2710172,14180369,False,,,,113043470.0,vcf,2071710,vcf,8392894.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a40c717c8c2452cf'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520ad7d65560abb02'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477487704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:15:28.707527,84663.0,20.0
,,2016-10-26 13:17:07.554791,slurm_normal,1477488130.0,0,,1.0,,,,,,,main_w4_handler1,2710172,14180392,False,,,,105606182.0,vcf,1291242,vcf,8392915.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d7c8dac539ec16bc'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5322a4ae9fbb732ed'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477487830.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:22:15.354071,84663.0,300.0
,,2016-10-26 13:24:05.414092,slurm_normal,1477488283.0,0,,1.0,,,,,,,main_w3_handler1,2710172,14180473,False,,,,84012316.0,vcf,1098409,vcf,8393002.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fd16436226257c85'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c1cbccbe7158bdb9'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477488251.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:24:48.267251,84663.0,32.0
,,2016-10-26 13:39:42.283388,slurm_normal,1477489528.0,0,,1.0,,,,,,,main_w4_handler1,2710172,14180643,False,,1074874.0,vcf,,,122180292,vcf,8393178.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddcc37552b23df6e'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a396160ef51a8d53'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477489188.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:45:33.404725,84663.0,340.0
,,2016-10-26 13:48:46.668316,slurm_normal,1477489909.0,0,,1.0,,,,,,,main_w4_handler0,2710172,14180710,False,,81007606.0,vcf,,,1079397,vcf,8393260.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5320a6f55e2dbd01e'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d397e3d2a6c54d45'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477489731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 13:51:53.193655,84663.0,178.0
,,2016-10-26 13:53:14.845367,slurm_normal,1477490315.0,0,,1.0,,,,,,,main_w4_handler1,2710172,14180746,False,,81007606.0,vcf,,,122180292,vcf,8393299.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5320a6f55e2dbd01e'}]",,1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a396160ef51a8d53'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57618bc393892b32c'}]",history,[],[],32.0,121182577.0,fasta,,33911687.0,1477490000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 14:03:28.674413,84663.0,315.0
,,2016-10-26 14:42:40.506404,slurm_normal,1477493067.0,0,,1.0,,,,,,,main_w3_handler1,2868331,14181106,False,,,,130235960.0,vcf,94685613,vcf,8393718.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546328ccbb7c869fb'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c7bd091fa608b877'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56efea3f75047a11b'}]",history,[],[],32.0,121377874.0,fasta,,33894789.0,1477492972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 14:44:29.267212,89968.0,95.0
,,2016-10-26 14:29:01.650186,slurm_normal,1477492318.0,0,,1.0,,,,,,,main_w3_handler1,2868331,14180987,False,,,,130235960.0,vcf,126007213,vcf,8393577.roundup,slurm,,132112168.0,corral-repl,,,0.0,basic,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""",[],0,,,,,,,basic,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546328ccbb7c869fb'}]",1,"[{'src': 'hda', 'id': 'bbd44e69cb8906b549295ced97935c44'}]",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56efea3f75047a11b'}]",history,[],[],32.0,121377874.0,fasta,,33894789.0,1477492146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.3,0.0.3,,2016-10-26 14:32:01.735531,89968.0,172.0
