conditions_0|samples_0|sample,conditions_0|samples_0|sample_filetype,conditions_0|samples_10|sample,conditions_0|samples_10|sample_filetype,conditions_0|samples_11|sample,conditions_0|samples_11|sample_filetype,conditions_0|samples_12|sample,conditions_0|samples_12|sample_filetype,conditions_0|samples_13|sample,conditions_0|samples_13|sample_filetype,conditions_0|samples_14|sample,conditions_0|samples_14|sample_filetype,conditions_0|samples_15|sample,conditions_0|samples_15|sample_filetype,conditions_0|samples_16|sample,conditions_0|samples_16|sample_filetype,conditions_0|samples_17|sample,conditions_0|samples_17|sample_filetype,conditions_0|samples_1|sample,conditions_0|samples_1|sample_filetype,conditions_0|samples_2|sample,conditions_0|samples_2|sample_filetype,conditions_0|samples_3|sample,conditions_0|samples_3|sample_filetype,conditions_0|samples_4|sample,conditions_0|samples_4|sample_filetype,conditions_0|samples_5|sample,conditions_0|samples_5|sample_filetype,conditions_0|samples_6|sample,conditions_0|samples_6|sample_filetype,conditions_0|samples_7|sample,conditions_0|samples_7|sample_filetype,conditions_0|samples_8|sample,conditions_0|samples_8|sample_filetype,conditions_0|samples_9|sample,conditions_0|samples_9|sample_filetype,conditions_10|samples_0|sample,conditions_10|samples_0|sample_filetype,conditions_10|samples_1|sample,conditions_10|samples_1|sample_filetype,conditions_10|samples_2|sample,conditions_10|samples_2|sample_filetype,conditions_10|samples_3|sample,conditions_10|samples_3|sample_filetype,conditions_10|samples_4|sample,conditions_10|samples_4|sample_filetype,conditions_10|samples_5|sample,conditions_10|samples_5|sample_filetype,conditions_11|samples_0|sample,conditions_11|samples_0|sample_filetype,conditions_11|samples_1|sample,conditions_11|samples_1|sample_filetype,conditions_11|samples_2|sample,conditions_11|samples_2|sample_filetype,conditions_12|samples_0|sample,conditions_12|samples_0|sample_filetype,conditions_12|samples_1|sample,conditions_12|samples_1|sample_filetype,conditions_12|samples_2|sample,conditions_12|samples_2|sample_filetype,conditions_13|samples_0|sample,conditions_13|samples_0|sample_filetype,conditions_13|samples_1|sample,conditions_13|samples_1|sample_filetype,conditions_13|samples_2|sample,conditions_13|samples_2|sample_filetype,conditions_14|samples_0|sample,conditions_14|samples_0|sample_filetype,conditions_14|samples_1|sample,conditions_14|samples_1|sample_filetype,conditions_14|samples_2|sample,conditions_14|samples_2|sample_filetype,conditions_15|samples_0|sample,conditions_15|samples_0|sample_filetype,conditions_15|samples_1|sample,conditions_15|samples_1|sample_filetype,conditions_16|samples_0|sample,conditions_16|samples_0|sample_filetype,conditions_16|samples_1|sample,conditions_16|samples_1|sample_filetype,conditions_16|samples_2|sample,conditions_16|samples_2|sample_filetype,conditions_17|samples_0|sample,conditions_17|samples_0|sample_filetype,conditions_18|samples_0|sample,conditions_18|samples_0|sample_filetype,conditions_19|samples_0|sample,conditions_19|samples_0|sample_filetype,conditions_1|samples_0|sample,conditions_1|samples_0|sample_filetype,conditions_1|samples_10|sample,conditions_1|samples_10|sample_filetype,conditions_1|samples_11|sample,conditions_1|samples_11|sample_filetype,conditions_1|samples_12|sample,conditions_1|samples_12|sample_filetype,conditions_1|samples_13|sample,conditions_1|samples_13|sample_filetype,conditions_1|samples_14|sample,conditions_1|samples_14|sample_filetype,conditions_1|samples_15|sample,conditions_1|samples_15|sample_filetype,conditions_1|samples_16|sample,conditions_1|samples_16|sample_filetype,conditions_1|samples_17|sample,conditions_1|samples_17|sample_filetype,conditions_1|samples_18|sample,conditions_1|samples_18|sample_filetype,conditions_1|samples_19|sample,conditions_1|samples_19|sample_filetype,conditions_1|samples_1|sample,conditions_1|samples_1|sample_filetype,conditions_1|samples_20|sample,conditions_1|samples_20|sample_filetype,conditions_1|samples_21|sample,conditions_1|samples_21|sample_filetype,conditions_1|samples_22|sample,conditions_1|samples_22|sample_filetype,conditions_1|samples_23|sample,conditions_1|samples_23|sample_filetype,conditions_1|samples_24|sample,conditions_1|samples_24|sample_filetype,conditions_1|samples_25|sample,conditions_1|samples_25|sample_filetype,conditions_1|samples_2|sample,conditions_1|samples_2|sample_filetype,conditions_1|samples_3|sample,conditions_1|samples_3|sample_filetype,conditions_1|samples_4|sample,conditions_1|samples_4|sample_filetype,conditions_1|samples_5|sample,conditions_1|samples_5|sample_filetype,conditions_1|samples_6|sample,conditions_1|samples_6|sample_filetype,conditions_1|samples_7|sample,conditions_1|samples_7|sample_filetype,conditions_1|samples_8|sample,conditions_1|samples_8|sample_filetype,conditions_1|samples_9|sample,conditions_1|samples_9|sample_filetype,conditions_20|samples_0|sample,conditions_20|samples_0|sample_filetype,conditions_21|samples_0|sample,conditions_21|samples_0|sample_filetype,conditions_22|samples_0|sample,conditions_22|samples_0|sample_filetype,conditions_23|samples_0|sample,conditions_23|samples_0|sample_filetype,conditions_24|samples_0|sample,conditions_24|samples_0|sample_filetype,conditions_25|samples_0|sample,conditions_25|samples_0|sample_filetype,conditions_2|samples_0|sample,conditions_2|samples_0|sample_filetype,conditions_2|samples_1|sample,conditions_2|samples_1|sample_filetype,conditions_2|samples_2|sample,conditions_2|samples_2|sample_filetype,conditions_2|samples_3|sample,conditions_2|samples_3|sample_filetype,conditions_2|samples_4|sample,conditions_2|samples_4|sample_filetype,conditions_2|samples_5|sample,conditions_2|samples_5|sample_filetype,conditions_2|samples_6|sample,conditions_2|samples_6|sample_filetype,conditions_2|samples_7|sample,conditions_2|samples_7|sample_filetype,conditions_3|samples_0|sample,conditions_3|samples_0|sample_filetype,conditions_3|samples_1|sample,conditions_3|samples_1|sample_filetype,conditions_3|samples_2|sample,conditions_3|samples_2|sample_filetype,conditions_3|samples_3|sample,conditions_3|samples_3|sample_filetype,conditions_3|samples_4|sample,conditions_3|samples_4|sample_filetype,conditions_3|samples_5|sample,conditions_3|samples_5|sample_filetype,conditions_3|samples_6|sample,conditions_3|samples_6|sample_filetype,conditions_3|samples_7|sample,conditions_3|samples_7|sample_filetype,conditions_4|samples_0|sample,conditions_4|samples_0|sample_filetype,conditions_4|samples_1|sample,conditions_4|samples_1|sample_filetype,conditions_4|samples_2|sample,conditions_4|samples_2|sample_filetype,conditions_4|samples_3|sample,conditions_4|samples_3|sample_filetype,conditions_5|samples_0|sample,conditions_5|samples_0|sample_filetype,conditions_5|samples_1|sample,conditions_5|samples_1|sample_filetype,conditions_5|samples_2|sample,conditions_5|samples_2|sample_filetype,conditions_5|samples_3|sample,conditions_5|samples_3|sample_filetype,conditions_6|samples_0|sample,conditions_6|samples_0|sample_filetype,conditions_6|samples_1|sample,conditions_6|samples_1|sample_filetype,conditions_6|samples_2|sample,conditions_6|samples_2|sample_filetype,conditions_7|samples_0|sample,conditions_7|samples_0|sample_filetype,conditions_7|samples_1|sample,conditions_7|samples_1|sample_filetype,conditions_7|samples_2|sample,conditions_7|samples_2|sample_filetype,conditions_8|samples_0|sample,conditions_8|samples_0|sample_filetype,conditions_8|samples_1|sample,conditions_8|samples_1|sample_filetype,conditions_8|samples_2|sample,conditions_8|samples_2|sample_filetype,conditions_9|samples_0|sample,conditions_9|samples_0|sample_filetype,conditions_9|samples_1|sample,conditions_9|samples_1|sample_filetype,conditions_9|samples_2|sample,conditions_9|samples_2|sample_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,gtf_input,gtf_input_filetype,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.additional.__current_case__,parameters.additional.frag_len_std_dev,parameters.additional.frag_mean_len,parameters.additional.sAdditional,parameters.bias_correction.__current_case__,parameters.bias_correction.do_bias_correction,parameters.bias_correction.seq_source.__current_case__,parameters.bias_correction.seq_source.index_source,parameters.bias_correction.seq_source.ref_file,parameters.chromInfo,parameters.conditions,parameters.dbkey,parameters.dispersion_method,parameters.do_normalization,parameters.fdr,parameters.group_analysis.__current_case__,parameters.group_analysis.aligned_reads1,parameters.group_analysis.aligned_reads2,parameters.group_analysis.do_groups,parameters.group_analysis.groups,parameters.gtf_input,parameters.gtf_input.values,parameters.include_read_group_files,parameters.library_norm_method,parameters.min_alignment_count,parameters.multiread_correct,parameters.singlePaired.__current_case__,parameters.singlePaired.sPaired,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
531869550.0,bam,,,,,,,,,,,,,,,,,691708494.0,bam,612238655.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624878359.0,bam,,,,,,,,,,,,,,,,,,,,,786865854.0,bam,,,,,,,,,,,,,855413199.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-18 05:39:06.430331,slurm_multi_dynamic_walltime,1474179896.0,0.0,6.0,73626105.0,gtf,main_w3_handler2,2461551,13873533,False,,8096864,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{""__index__"": 0, ""name"": ""eGFP"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b52f20a5982b2036bd""}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b57dff093d59bd15f0""}]}, ""__index__"": 1}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5d003d52fe0979af4""}]}, ""__index__"": 2}]}, {""__index__"": 1, ""name"": ""Cre"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5573456c50659c594""}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b50dcac49d3c40827f""}]}, ""__index__"": 1}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5fce59ae6390b1a2b""}]}, ""__index__"": 2}]}]","""mm10""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540d7fbbfbf276233'}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,32156702.0,1474177210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-09-18 06:25:00.959603,70582.0,2686.0
2172093985.0,bam,,,,,,,,,,,,,,,,,1790551817.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175657124.0,bam,,,,,,,,,,,,,,,,,,,,,1947266368.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11 12:27:00.553315,slurm_multi_dynamic_walltime,1468243148.0,0.0,6.0,99125896.0,gtf,main_w1_handler2,2310442,13374458,False,,7585226,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","[{""__index__"": 0, ""name"": ""sc"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5dcd66c6ac3c379fd""}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5b95cf93abc15abb6""}]}, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""end"", ""samples"": [{""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5be4860c802f3437b""}]}, ""__index__"": 0}, {""sample"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b59572e4d75187509f""}]}, ""__index__"": 1}]}]","""Arabidopsis_thaliana_TAIR10""","""pooled""",,"""0.05""",,,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ee8f0a0420fa8420'}]","""No""","""geometric""","""10""","""No""",,,32.0,,,,31137542.0,1468240061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-07-11 13:19:14.465841,46476.0,3087.0
2188755918.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136806731.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990806297.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-03 15:39:01.994675,slurm_multi_dynamic_walltime,1459706472.0,0.0,6.0,159953431.0,gtf,main_w2_handler2,2634023,12326014,False,,6532649,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""1"", ""samples"": [{""sample"": 24121602, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""2"", ""samples"": [{""sample"": 24121594, ""__index__"": 0}]}, {""__index__"": 2, ""name"": ""3"", ""samples"": [{""sample"": 24121586, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,24123225,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,29353376.0,1459697965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-03 18:01:20.788604,38442.0,8507.0
849976984.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117850899.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322105729.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-04 10:55:25.513977,slurm_multi_dynamic_walltime,1459777112.0,0.0,6.0,631686627.0,gtf,main_w2_handler2,2403268,12332152,False,,6538503,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 24003155, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 24003154, ""__index__"": 0}]}, {""__index__"": 2, ""name"": """", ""samples"": [{""sample"": 24003156, ""__index__"": 0}]}]","""mm9""","""blind""",,"""0.05""",,,,,,24074138,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,29399445.0,1459775706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-04 13:38:44.947833,64919.0,1406.0
849976984.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117850899.0,bam,,,,,,,,,,,,,,,,,,,,,1322105729.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 02:42:03.979385,slurm_multi_dynamic_walltime,1459830962.0,0.0,6.0,631686627.0,gtf,main_w2_handler2,2403268,12339827,False,,6545502,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 24003155, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 24003154, ""__index__"": 0}, {""sample"": 24003156, ""__index__"": 1}]}]","""mm9""","""blind""",,"""0.05""",,,,,,24074138,,"""No""","""classic-fpkm""","""10""","""Yes""",,,32.0,,,,29416986.0,1459828950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-05 04:36:20.564936,64919.0,2012.0
849976984.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117850899.0,bam,,,,,,,,,,,,,,,,,,,,,1322105729.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 02:42:01.195084,slurm_multi_dynamic_walltime,1459831096.0,0.0,6.0,631686627.0,gtf,main_w2_handler2,2403268,12339825,False,,6545500,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 23988875, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 23944289, ""__index__"": 0}, {""sample"": 23988880, ""__index__"": 1}]}]","""mm9""","""blind""",,"""0.05""",,,,,,24074138,,"""No""","""classic-fpkm""","""10""","""Yes""",,,32.0,,,,29416986.0,1459828741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-05 04:38:27.883148,64919.0,2355.0
849976984.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117850899.0,bam,,,,,,,,,,,,,,,,,,,,,1322105729.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-05 02:42:02.317730,slurm_multi_dynamic_walltime,1459831169.0,0.0,6.0,631686627.0,gtf,main_w2_handler2,2403268,12339826,False,,6545501,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","[{""__index__"": 0, ""name"": """", ""samples"": [{""sample"": 24003147, ""__index__"": 0}]}, {""__index__"": 1, ""name"": """", ""samples"": [{""sample"": 24003146, ""__index__"": 0}, {""sample"": 24003148, ""__index__"": 1}]}]","""mm9""","""blind""",,"""0.05""",,,,,,24074138,,"""No""","""classic-fpkm""","""10""","""Yes""",,,32.0,,,,29416986.0,1459828803.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-05 04:39:42.976745,64919.0,2366.0
1751531062.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155820845.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-06 06:46:39.183047,slurm_multi_dynamic_walltime,1459941806.0,0.0,6.0,111812724.0,gtf,main_w2_handler2,2634023,12351111,False,,6555603,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","[{""__index__"": 0, ""name"": ""1"", ""samples"": [{""sample"": 24136896, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""2"", ""samples"": [{""sample"": 24135488, ""__index__"": 0}]}]","""hg19""","""pooled""",,"""0.05""",,,,,,24123091,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,29353376.0,1459937195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-06 11:23:42.053587,38442.0,4611.0
1523511.0,bam,,,,,,,,,,,,,,,,,1611349.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761492.0,bam,,,,,,,,,,,,,,,,,,,,,5680016.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-07 12:19:54.777559,slurm_multi_dynamic_walltime,1460031868.0,0.0,6.0,26447906.0,gtf,main_w2_handler2,2641321,12363424,False,,6566798,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","[{""__index__"": 0, ""name"": ""wt"", ""samples"": [{""sample"": 24181378, ""__index__"": 0}, {""sample"": 24181453, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""mut"", ""samples"": [{""sample"": 24181484, ""__index__"": 0}, {""sample"": 24181514, ""__index__"": 1}]}]","""dm3""","""pooled""",,"""0.05""",,,,,,23956483,,"""No""","""quartile""","""10""","""No""",,,32.0,,,,29000464.0,1460031618.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-07 12:24:38.156830,76566.0,250.0
742286457.0,bam,,,,,,,,,,,,,,,,,731073389.0,bam,722157987.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682301380.0,bam,,,,,,,,,,,,,,,,,,,,,737353616.0,bam,,,,,,,,,,,,,624892724.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-07 13:23:30.036332,slurm_multi_dynamic_walltime,1460035433.0,0.0,6.0,0.0,gtf,main_w2_handler2,2658627,12364277,False,,6567801,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","[{""__index__"": 0, ""name"": ""Bmi1positive"", ""samples"": [{""sample"": 24158498, ""__index__"": 0}, {""sample"": 24158510, ""__index__"": 1}, {""sample"": 24158526, ""__index__"": 2}]}, {""__index__"": 1, ""name"": ""Bmi1negative"", ""samples"": [{""sample"": 24158824, ""__index__"": 0}, {""sample"": 24158830, ""__index__"": 1}, {""sample"": 24158488, ""__index__"": 2}]}]","""mm10""","""pooled""",,"""0.05""",,,,,,24172442,,"""No""","""geometric""","""10""","""No""",,,32.0,,,,29428444.0,1460035429.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-07 13:24:01.275332,82016.0,4.0
450406523.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647605814.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11 13:04:39.555152,slurm_multi_dynamic_walltime,1460380535.0,0.0,6.0,26447906.0,gtf,main_w2_handler2,2664208,12417302,False,,6618431,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""name"": ""wt"", ""samples"": [{""sample"": 24239702, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""glass-mutant"", ""samples"": [{""sample"": 24239844, ""__index__"": 0}]}]","""?""","""pooled""",,"""0.05""",,,,,,24239544,,"""No""","""quartile""","""10""","""No""",,,32.0,,,,29542818.0,1460379946.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-11 13:15:44.964065,76336.0,589.0
0.0,bam,,,,,,,,,,,,,,,,,0.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,bam,,,,,,,,,,,,,,,,,,,,,0.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11 12:42:06.020399,slurm_multi_dynamic_walltime,1460378797.0,0.0,6.0,26447906.0,gtf,main_w2_handler2,2664084,12417104,False,,6618188,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/dm3.len""","[{""__index__"": 0, ""name"": ""wt"", ""samples"": [{""sample"": 24238426, ""__index__"": 0}, {""sample"": 24238428, ""__index__"": 1}]}, {""__index__"": 1, ""name"": ""mutant"", ""samples"": [{""sample"": 24238443, ""__index__"": 0}, {""sample"": 24238455, ""__index__"": 1}]}]","""dm3""","""pooled""",,"""0.05""",,,,,,24238404,,"""No""","""quartile""","""10""","""No""",,,32.0,,,,29104389.0,1460378567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-11 12:46:51.226928,76566.0,230.0
428991112.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552934797.0,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11 13:04:36.899374,slurm_multi_dynamic_walltime,1460380233.0,0.0,6.0,26447906.0,gtf,main_w2_handler2,2664208,12417301,False,,6618429,slurm,,132112168.0,corral-repl,,0.0,no,,0,,,No,1,No,,,,"""/galaxy-repl/localdata/chrom/?.len""","[{""__index__"": 0, ""name"": ""wt"", ""samples"": [{""sample"": 24239694, ""__index__"": 0}]}, {""__index__"": 1, ""name"": ""glass-mutant"", ""samples"": [{""sample"": 24239704, ""__index__"": 0}]}]","""?""","""pooled""",,"""0.05""",,,,,,24239544,,"""No""","""quartile""","""10""","""No""",,,32.0,,,,29542818.0,1460379927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,0.0.6,,2016-04-11 13:10:41.636479,76336.0,306.0
