create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,inputA,inputA_filetype,inputB,inputB_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputA.values,parameters.inputB.values,parameters.overlap,parameters.reciprocal,parameters.split,parameters.strand,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-01-19 18:29:30.152975,slurm_normal,1484850575.0,0,1.0,main_w3_handler1,2788464,14822443,False,,114267,bed,265103,bed,8983796.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28007107}]","[{'src': 'hda', 'id': 28007105}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484850572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:29:40.444831,66832.0,3.0
2017-01-19 18:29:30.753029,slurm_normal,1484850577.0,0,1.0,main_w3_handler0,2788464,14822444,False,,114267,bed,290888,bed,8983797.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28007107}]","[{'src': 'hda', 'id': 28007106}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484850574.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:29:39.778145,66832.0,3.0
2017-01-19 18:34:18.573501,slurm_normal,1484850867.0,0,1.0,main_w3_handler1,2788464,14822510,False,,275822,bed,114267,bed,8983857.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28007166}]","[{'src': 'hda', 'id': 28007107}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484850864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:34:31.720443,66832.0,3.0
2017-01-19 18:34:17.846233,slurm_normal,1484850867.0,0,1.0,main_w3_handler1,2788464,14822508,False,,275822,bed,265103,bed,8983856.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28007166}]","[{'src': 'hda', 'id': 28007105}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484850864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:34:30.897661,66832.0,3.0
2017-01-19 18:34:18.245896,slurm_normal,1484850865.0,0,1.0,main_w4_handler1,2788464,14822509,False,,275822,bed,290888,bed,8983855.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28007166}]","[{'src': 'hda', 'id': 28007106}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484850860.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:34:26.591334,66832.0,5.0
2017-01-19 18:35:18.948864,slurm_normal,1484850932.0,0,1.0,main_w3_handler0,2788464,14822541,False,,290888,bed,265103,bed,8983878.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28007106}]","[{'src': 'hda', 'id': 28007105}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484850928.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:35:35.927118,66832.0,4.0
2016-12-11 05:34:57.822818,slurm_normal,1481434507.0,0,1.0,main_w3_handler1,2925858,14541552,False,,5149272,bed,4694961,bed,8724322.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27580943}]","[{'src': 'hda', 'id': 27580973}]","""1e-09""","""false""","""false""","""""",32.0,,34767301,1481434501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-11 05:35:08.709711,93636.0,6.0
2016-12-11 05:36:00.203007,slurm_normal,1481434568.0,0,1.0,main_w3_handler1,2925858,14541554,False,,3602605,bed,3958062,bed,8724324.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27581023}]","[{'src': 'hda', 'id': 27580993}]","""1e-09""","""false""","""false""","""""",32.0,,34767301,1481434563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-11 05:36:09.547030,93636.0,5.0
2016-12-13 12:37:19.231702,slurm_normal,1481632649.0,0,1.0,main_w3_handler0,2926644,14564168,False,,19536,bed,13572,bed,8743385.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588266}]","[{'src': 'hda', 'id': 27588260}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:37:30.649256,96726.0,6.0
2016-12-13 12:59:08.063497,slurm_normal,1481633956.0,0,1.0,main_w3_handler0,2926644,14564363,False,,11680,bed,9317,bed,8743555.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588256}]","[{'src': 'hda', 'id': 27588262}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481633952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:59:18.296940,96726.0,4.0
2016-12-13 12:46:45.312612,slurm_normal,1481633212.0,0,1.0,main_w3_handler0,2926644,14564276,False,,9317,bed,9317,bed,8743475.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588262}]","[{'src': 'hda', 'id': 27588262}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481633209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:46:55.992325,96726.0,3.0
2017-01-19 19:19:10.784635,slurm_normal,1484853566.0,0,1.0,main_w4_handler0,2788464,14822971,False,,953020,bed,609980,bed,8984261.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28006800}]","[{'src': 'hda', 'id': 28007262}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484853555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 19:19:30.221475,66832.0,11.0
2016-12-12 17:32:43.220745,slurm_normal,1481563971.0,0,1.0,main_w4_handler1,2927541,14554381,False,,64724,bed,17576,bed,8734389.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27599698}]","[{'src': 'hda', 'id': 27599695}]","""1e-09""","""false""","""false""","""""",32.0,,34806877,1481563967.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-12 17:32:51.704959,,4.0
2016-12-12 18:53:42.205822,slurm_normal,1481568875.0,0,1.0,main_w4_handler0,2927541,14555221,False,,12490,bed,62480,bed,8735133.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27599916}]","[{'src': 'hda', 'id': 27599874}]","""1e-09""","""false""","""false""","""""",32.0,,34806877,1481568826.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-12 18:54:37.471681,,49.0
2016-12-12 18:42:31.847529,slurm_normal,1481568173.0,0,1.0,main_w3_handler1,2927541,14555132,False,,12490,bed,11824,bed,8735045.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27599916}]","[{'src': 'hda', 'id': 27600752}]","""1e-09""","""false""","""false""","""""",32.0,,34806877,1481568156.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-12 18:42:55.584814,,17.0
2016-12-12 18:58:05.217102,slurm_normal,1481569092.0,0,1.0,main_w3_handler0,2927541,14555251,False,,11824,bed,12945,bed,8735165.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27600752}]","[{'src': 'hda', 'id': 27599872}]","""1e-09""","""false""","""false""","""""",32.0,,34806877,1481569087.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-12 18:58:13.638271,,5.0
2017-01-19 19:30:07.457917,slurm_normal,1484854224.0,0,1.0,main_w3_handler1,2788464,14823103,False,,992202,bed,953020,bed,8984417.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28008112}]","[{'src': 'hda', 'id': 28006800}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484854215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 19:30:27.179625,66832.0,9.0
2017-01-19 18:06:42.925343,slurm_normal,1484849237.0,0,1.0,main_w3_handler1,2788464,14822181,False,,953020,bed,447933,bed,8983609.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 28006800}]","[{'src': 'hda', 'id': 28006403}]","""1e-09""","""false""","""false""","""""",32.0,,35483211,1484849207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2017-01-19 18:07:20.326871,66832.0,30.0
2016-12-10 20:33:16.883102,slurm_normal,1481402017.0,0,1.0,main_w3_handler1,2925695,14540111,False,,8505307,bed,11661275,bed,8723055.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27578531}]","[{'src': 'hda', 'id': 27578560}]","""1e-09""","""false""","""false""","""""",32.0,,34767301,1481402000.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-10 20:33:38.352616,93636.0,17.0
2016-12-10 20:30:36.936270,slurm_normal,1481401847.0,0,1.0,main_w3_handler0,2925695,14540089,False,,5791932,bed,7893164,bed,8723043.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27578530}]","[{'src': 'hda', 'id': 27578559}]","""1e-09""","""false""","""false""","""""",32.0,,34767301,1481401841.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-10 20:30:48.490507,93636.0,6.0
2016-12-10 20:21:07.805550,slurm_normal,1481401279.0,0,1.0,main_w3_handler1,2925695,14540043,False,,4470565,bed,1949978,bed,8722993.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","[{'src': 'hda', 'id': 27577539}]","[{'src': 'hda', 'id': 27577710}]","""1e-09""","""false""","""false""","""""",32.0,,34767301,1481401273.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-10 20:21:20.743827,93636.0,6.0
2016-12-13 12:13:59.989229,slurm_normal,1481631249.0,0,1.0,main_w3_handler0,2926644,14563981,False,,13634,bed,19536,bed,8743162.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588266}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481631245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:14:11.583000,96726.0,4.0
2016-12-13 12:09:06.760353,slurm_normal,1481630960.0,0,1.0,main_w4_handler1,2926644,14563947,False,,8805,bed,8805,bed,8743123.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588264}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481630952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:09:22.405044,96726.0,8.0
2016-12-13 12:09:05.322763,slurm_normal,1481630956.0,0,1.0,main_w4_handler1,2926644,14563943,False,,11680,bed,11680,bed,8743119.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588256}]","[{'src': 'hda', 'id': 27588256}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481630949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:09:19.264928,96726.0,7.0
2016-12-13 12:09:07.275453,slurm_normal,1481630956.0,0,1.0,main_w3_handler1,2926644,14563948,False,,19536,bed,19536,bed,8743124.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588266}]","[{'src': 'hda', 'id': 27588266}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481630952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:09:17.299176,96726.0,4.0
2016-12-13 12:09:06.205609,slurm_normal,1481630953.0,0,1.0,main_w3_handler1,2926644,14563946,False,,9317,bed,9317,bed,8743121.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588262}]","[{'src': 'hda', 'id': 27588262}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481630949.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:09:14.674618,96726.0,4.0
2016-12-13 12:13:59.361203,slurm_normal,1481631248.0,0,1.0,main_w4_handler0,2926644,14563979,False,,13634,bed,9317,bed,8743160.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588262}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481631245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:14:11.728914,96726.0,3.0
2016-12-13 12:09:05.778034,slurm_normal,1481630956.0,0,1.0,main_w4_handler0,2926644,14563944,False,,13572,bed,13572,bed,8743125.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588260}]","[{'src': 'hda', 'id': 27588260}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481630952.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:09:17.265681,96726.0,4.0
2016-12-13 12:13:58.284279,slurm_normal,1481631248.0,0,1.0,main_w4_handler1,2926644,14563977,False,,13634,bed,11680,bed,8743159.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588256}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481631245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:14:10.367548,96726.0,3.0
2016-12-13 12:13:58.870757,slurm_normal,1481631245.0,0,1.0,main_w4_handler0,2926644,14563978,False,,13634,bed,13572,bed,8743157.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588260}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481631242.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:14:07.992936,96726.0,3.0
2016-12-13 12:09:07.723052,slurm_normal,1481630964.0,0,1.0,main_w4_handler1,2926644,14563949,False,,13634,bed,13634,bed,8743128.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588272}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481630960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:09:25.414277,96726.0,4.0
2016-12-13 12:14:00.253600,slurm_normal,1481631248.0,0,1.0,main_w3_handler0,2926644,14563982,False,,13634,bed,13634,bed,8743163.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588272}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481631245.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:14:10.086455,96726.0,3.0
2016-12-13 12:13:59.699295,slurm_normal,1481631249.0,0,1.0,main_w4_handler0,2926644,14563980,False,,13634,bed,8805,bed,8743161.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588272}]","[{'src': 'hda', 'id': 27588264}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481631246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:14:11.898355,96726.0,3.0
2016-12-13 12:41:55.100657,slurm_normal,1481632923.0,0,1.0,main_w3_handler0,2926644,14564212,False,,8805,bed,19536,bed,8743428.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588266}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:42:04.395525,96726.0,4.0
2016-12-13 12:46:46.908119,slurm_normal,1481633214.0,0,1.0,main_w3_handler0,2926644,14564280,False,,9317,bed,13634,bed,8743477.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588262}]","[{'src': 'hda', 'id': 27588272}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481633211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:46:57.413807,96726.0,3.0
2016-12-13 12:46:44.323710,slurm_normal,1481633210.0,0,1.0,main_w4_handler0,2926644,14564274,False,,9317,bed,11680,bed,8743472.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588262}]","[{'src': 'hda', 'id': 27588256}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481633207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:46:52.745504,96726.0,3.0
2016-12-13 12:41:53.969034,slurm_normal,1481632923.0,0,1.0,main_w4_handler0,2926644,14564210,False,,8805,bed,9317,bed,8743430.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588262}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:42:07.574664,96726.0,4.0
2016-12-13 12:37:18.588160,slurm_normal,1481632649.0,0,1.0,main_w4_handler0,2926644,14564167,False,,19536,bed,11680,bed,8743386.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588266}]","[{'src': 'hda', 'id': 27588256}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:37:31.864633,96726.0,6.0
2016-12-13 12:41:53.624791,slurm_normal,1481632923.0,0,1.0,main_w4_handler0,2926644,14564209,False,,8805,bed,13572,bed,8743429.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588260}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:42:04.800603,96726.0,4.0
2016-12-13 12:41:53.158614,slurm_normal,1481632923.0,0,1.0,main_w4_handler0,2926644,14564207,False,,8805,bed,11680,bed,8743427.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588256}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:42:07.434808,96726.0,4.0
2016-12-13 12:41:55.768701,slurm_normal,1481632926.0,0,1.0,main_w4_handler0,2926644,14564213,False,,8805,bed,13634,bed,8743432.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588272}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:42:08.572159,96726.0,4.0
2016-12-13 12:37:20.555489,slurm_normal,1481632651.0,0,1.0,main_w4_handler1,2926644,14564171,False,,19536,bed,19536,bed,8743387.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588266}]","[{'src': 'hda', 'id': 27588266}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:37:33.820092,96726.0,4.0
2016-12-13 12:46:44.979335,slurm_normal,1481633212.0,0,1.0,main_w3_handler1,2926644,14564275,False,,9317,bed,13572,bed,8743474.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588262}]","[{'src': 'hda', 'id': 27588260}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481633208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:46:54.286933,96726.0,4.0
2016-12-13 12:41:54.450163,slurm_normal,1481632923.0,0,1.0,main_w4_handler0,2926644,14564211,False,,8805,bed,8805,bed,8743431.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588264}]","[{'src': 'hda', 'id': 27588264}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632919.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:42:04.803301,96726.0,4.0
2016-12-13 12:37:19.656116,slurm_normal,1481632651.0,0,1.0,main_w4_handler0,2926644,14564169,False,,19536,bed,9317,bed,8743388.roundup,slurm,,132111800.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588266}]","[{'src': 'hda', 'id': 27588262}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:37:34.956421,96726.0,4.0
2016-12-13 12:37:21.180522,slurm_normal,1481632653.0,0,1.0,main_w4_handler0,2926644,14564172,False,,19536,bed,13634,bed,8743391.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 27588266}]","[{'src': 'hda', 'id': 27588272}]","""1e-09""","""false""","""false""","""""",32.0,,34797685,1481632649.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.24.0,2.24.0,,2016-12-13 12:37:35.815787,96726.0,4.0
