bamfiles,bamfiles1,bamfiles10,bamfiles10_filetype,bamfiles11,bamfiles11_filetype,bamfiles12,bamfiles12_filetype,bamfiles13,bamfiles13_filetype,bamfiles14,bamfiles14_filetype,bamfiles15,bamfiles15_filetype,bamfiles16,bamfiles16_filetype,bamfiles17,bamfiles17_filetype,bamfiles18,bamfiles18_filetype,bamfiles19,bamfiles19_filetype,bamfiles1_filetype,bamfiles2,bamfiles20,bamfiles20_filetype,bamfiles21,bamfiles21_filetype,bamfiles22,bamfiles22_filetype,bamfiles23,bamfiles23_filetype,bamfiles24,bamfiles24_filetype,bamfiles25,bamfiles25_filetype,bamfiles26,bamfiles26_filetype,bamfiles27,bamfiles27_filetype,bamfiles28,bamfiles28_filetype,bamfiles29,bamfiles29_filetype,bamfiles2_filetype,bamfiles3,bamfiles30,bamfiles30_filetype,bamfiles31,bamfiles31_filetype,bamfiles32,bamfiles32_filetype,bamfiles33,bamfiles33_filetype,bamfiles34,bamfiles34_filetype,bamfiles35,bamfiles35_filetype,bamfiles36,bamfiles36_filetype,bamfiles37,bamfiles37_filetype,bamfiles38,bamfiles38_filetype,bamfiles39,bamfiles39_filetype,bamfiles3_filetype,bamfiles4,bamfiles40,bamfiles40_filetype,bamfiles41,bamfiles41_filetype,bamfiles42,bamfiles42_filetype,bamfiles43,bamfiles43_filetype,bamfiles44,bamfiles44_filetype,bamfiles45,bamfiles45_filetype,bamfiles46,bamfiles46_filetype,bamfiles47,bamfiles47_filetype,bamfiles48,bamfiles48_filetype,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles9,bamfiles9_filetype,bamfiles_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.tacc_compute_resource,parameters.advancedOpt.__current_case__,parameters.advancedOpt.blackListFileName.values,parameters.advancedOpt.centerReads,parameters.advancedOpt.doExtendCustom.__current_case__,parameters.advancedOpt.doExtendCustom.doExtend,parameters.advancedOpt.doExtendCustom.extendReadsValue,parameters.advancedOpt.exonID,parameters.advancedOpt.ignoreDuplicates,parameters.advancedOpt.maxFragmentLength,parameters.advancedOpt.metagene,parameters.advancedOpt.minFragmentLength,parameters.advancedOpt.minMappingQuality,parameters.advancedOpt.samFlagExclude,parameters.advancedOpt.samFlagInclude,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.transcriptID,parameters.advancedOpt.transcript_id_designator,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.mode.__current_case__,parameters.mode.binSize,parameters.mode.distanceBetweenBins,parameters.mode.modeOpt,parameters.mode.region_file.values,parameters.outRawCounts,parameters.region,processor_count,region_file,region_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
33284090,33284090,40978110.0,bam,32481984.0,bam,34373826.0,bam,34442782.0,bam,37088613.0,bam,36774077.0,bam,42363933.0,bam,37256445.0,bam,32216107.0,bam,36935828.0,bam,bam,37516741,33699754.0,bam,,,,,,,,,,,,,,,,,,,bam,32130351.0,,,,,,,,,,,,,,,,,,,,,bam,34257776.0,,,,,,,,,,,,,,,,,,,bam,36127832.0,bam,35427045.0,bam,36195092.0,bam,34468665.0,bam,34161997.0,bam,bam,,,,,2017-01-19 09:41:26.093096,slurm_multi,1484819259.0,0,6.0,main_w4_handler2,1578492,14808587,False,,8971577,slurm,,132112168.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27865572}, {'src': 'hda', 'id': 27865573}, {'src': 'hda', 'id': 27865575}, {'src': 'hda', 'id': 27865577}, {'src': 'hda', 'id': 27865578}, {'src': 'hda', 'id': 27865579}, {'src': 'hda', 'id': 27865580}, {'src': 'hda', 'id': 27865582}, {'src': 'hda', 'id': 27865583}, {'src': 'hda', 'id': 27865585}, {'src': 'hda', 'id': 27865586}, {'src': 'hda', 'id': 27865588}, {'src': 'hda', 'id': 27865589}, {'src': 'hda', 'id': 27865594}, {'src': 'hda', 'id': 27865596}, {'src': 'hda', 'id': 27865602}, {'src': 'hda', 'id': 27865605}, {'src': 'hda', 'id': 27865610}, {'src': 'hda', 'id': 27865611}, {'src': 'hda', 'id': 27865612}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,50,0,bins,,"""false""","""chr13""",32.0,,,,35262967,1484819153.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 09:47:41.207336,30453,106.0
33284090,33284090,40978110.0,bam,32481984.0,bam,34373826.0,bam,34442782.0,bam,37088613.0,bam,36774077.0,bam,42363933.0,bam,37256445.0,bam,32216107.0,bam,36935828.0,bam,bam,37516741,33699754.0,bam,,,,,,,,,,,,,,,,,,,bam,32130351.0,,,,,,,,,,,,,,,,,,,,,bam,34257776.0,,,,,,,,,,,,,,,,,,,bam,36127832.0,bam,35427045.0,bam,36195092.0,bam,34468665.0,bam,34161997.0,bam,bam,,,,,2017-01-19 14:02:43.504724,slurm_multi,1484850686.0,0,6.0,main_w3_handler2,1578492,14818701,False,,8982235,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27865572}, {'src': 'hda', 'id': 27865573}, {'src': 'hda', 'id': 27865575}, {'src': 'hda', 'id': 27865577}, {'src': 'hda', 'id': 27865578}, {'src': 'hda', 'id': 27865579}, {'src': 'hda', 'id': 27865580}, {'src': 'hda', 'id': 27865582}, {'src': 'hda', 'id': 27865583}, {'src': 'hda', 'id': 27865585}, {'src': 'hda', 'id': 27865586}, {'src': 'hda', 'id': 27865588}, {'src': 'hda', 'id': 27865589}, {'src': 'hda', 'id': 27865594}, {'src': 'hda', 'id': 27865596}, {'src': 'hda', 'id': 27865602}, {'src': 'hda', 'id': 27865605}, {'src': 'hda', 'id': 27865610}, {'src': 'hda', 'id': 27865611}, {'src': 'hda', 'id': 27865612}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10,25,bins,,"""false""","""""",32.0,,,,35262967,1484841352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 18:31:28.479365,30453,9334.0
33284090,33284090,40978110.0,bam,32481984.0,bam,34373826.0,bam,34442782.0,bam,37088613.0,bam,36774077.0,bam,42363933.0,bam,37256445.0,bam,32216107.0,bam,36935828.0,bam,bam,37516741,33699754.0,bam,,,,,,,,,,,,,,,,,,,bam,32130351.0,,,,,,,,,,,,,,,,,,,,,bam,34257776.0,,,,,,,,,,,,,,,,,,,bam,36127832.0,bam,35427045.0,bam,36195092.0,bam,34468665.0,bam,34161997.0,bam,bam,,,,,2017-01-19 12:25:53.010076,slurm_multi,1484832296.0,0,6.0,main_w4_handler2,1578492,14818066,False,,8978856,slurm,,132111800.0,corral-repl,,0,no,,,,,,,,,,,,,,,,,,,"[{'src': 'hda', 'id': 27865572}, {'src': 'hda', 'id': 27865573}, {'src': 'hda', 'id': 27865575}, {'src': 'hda', 'id': 27865577}, {'src': 'hda', 'id': 27865578}, {'src': 'hda', 'id': 27865579}, {'src': 'hda', 'id': 27865580}, {'src': 'hda', 'id': 27865582}, {'src': 'hda', 'id': 27865583}, {'src': 'hda', 'id': 27865585}, {'src': 'hda', 'id': 27865586}, {'src': 'hda', 'id': 27865588}, {'src': 'hda', 'id': 27865589}, {'src': 'hda', 'id': 27865594}, {'src': 'hda', 'id': 27865596}, {'src': 'hda', 'id': 27865602}, {'src': 'hda', 'id': 27865605}, {'src': 'hda', 'id': 27865610}, {'src': 'hda', 'id': 27865611}, {'src': 'hda', 'id': 27865612}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5,100,bins,,"""false""","""chr17""",32.0,,,,35262967,1484831811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 13:24:56.837572,30453,485.0
33284090,33284090,40978110.0,bam,32481984.0,bam,34373826.0,bam,34442782.0,bam,37088613.0,bam,36774077.0,bam,42363933.0,bam,37256445.0,bam,32216107.0,bam,36935828.0,bam,bam,37516741,33699754.0,bam,,,,,,,,,,,,,,,,,,,bam,32130351.0,,,,,,,,,,,,,,,,,,,,,bam,34257776.0,,,,,,,,,,,,,,,,,,,bam,36127832.0,bam,35427045.0,bam,36195092.0,bam,34468665.0,bam,34161997.0,bam,bam,,,,,2017-01-19 12:08:46.534360,slurm_multi,1484830040.0,0,6.0,main_w3_handler2,1578492,14817844,False,,8976517,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27865572}, {'src': 'hda', 'id': 27865573}, {'src': 'hda', 'id': 27865575}, {'src': 'hda', 'id': 27865577}, {'src': 'hda', 'id': 27865578}, {'src': 'hda', 'id': 27865579}, {'src': 'hda', 'id': 27865580}, {'src': 'hda', 'id': 27865582}, {'src': 'hda', 'id': 27865583}, {'src': 'hda', 'id': 27865585}, {'src': 'hda', 'id': 27865586}, {'src': 'hda', 'id': 27865588}, {'src': 'hda', 'id': 27865589}, {'src': 'hda', 'id': 27865594}, {'src': 'hda', 'id': 27865596}, {'src': 'hda', 'id': 27865602}, {'src': 'hda', 'id': 27865605}, {'src': 'hda', 'id': 27865610}, {'src': 'hda', 'id': 27865611}, {'src': 'hda', 'id': 27865612}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,5,20,bins,,"""false""","""chr17""",32.0,,,,35262967,1484827959.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 12:47:22.877788,30453,2081.0
474865465,474865465,,,,,,,,,,,,,,,,,,,,,bam,397059424,,,,,,,,,,,,,,,,,,,,,bam,381425464.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-11 23:20:05.942308,slurm_multi,1481498662.0,0,6.0,main_w4_handler2,2886715,14544541,False,,8726882,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27585678}, {'src': 'hda', 'id': 27585819}, {'src': 'hda', 'id': 27586030}]","""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",0,10000,0,bins,,"""false""","""""",32.0,,,,34149776,1481498538.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-12-11 23:24:23.729889,94301,124.0
33284090,33284090,40978110.0,bam,32481984.0,bam,34373826.0,bam,34442782.0,bam,37088613.0,bam,36774077.0,bam,42363933.0,bam,37256445.0,bam,32216107.0,bam,36935828.0,bam,bam,37516741,33699754.0,bam,,,,,,,,,,,,,,,,,,,bam,32130351.0,,,,,,,,,,,,,,,,,,,,,bam,34257776.0,,,,,,,,,,,,,,,,,,,bam,36127832.0,bam,35427045.0,bam,36195092.0,bam,34468665.0,bam,34161997.0,bam,bam,,,,,2017-01-19 12:13:47.033698,slurm_multi,1484831627.0,0,6.0,main_w4_handler2,1578492,14818032,False,,8977932,slurm,,132111800.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27865572}, {'src': 'hda', 'id': 27865573}, {'src': 'hda', 'id': 27865575}, {'src': 'hda', 'id': 27865577}, {'src': 'hda', 'id': 27865578}, {'src': 'hda', 'id': 27865579}, {'src': 'hda', 'id': 27865580}, {'src': 'hda', 'id': 27865582}, {'src': 'hda', 'id': 27865583}, {'src': 'hda', 'id': 27865585}, {'src': 'hda', 'id': 27865586}, {'src': 'hda', 'id': 27865588}, {'src': 'hda', 'id': 27865589}, {'src': 'hda', 'id': 27865594}, {'src': 'hda', 'id': 27865596}, {'src': 'hda', 'id': 27865602}, {'src': 'hda', 'id': 27865605}, {'src': 'hda', 'id': 27865610}, {'src': 'hda', 'id': 27865611}, {'src': 'hda', 'id': 27865612}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,1,50,bins,,"""false""","""chr13""",32.0,,,,35262967,1484830222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 13:13:48.171023,30453,1405.0
376236821,376236821,,,,,,,,,,,,,,,,,,,,,bam,425643553,,,,,,,,,,,,,,,,,,,,,bam,466923014.0,,,,,,,,,,,,,,,,,,,,,bam,393860809.0,,,,,,,,,,,,,,,,,,,bam,158102604.0,bam,216431520.0,bam,961762290.0,bam,911827783.0,bam,,,bam,,,,,2017-01-19 20:23:16.956883,slurm_multi,1484857921.0,0,6.0,main_w4_handler2,2958888,14823741,False,,8985029,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28008559}, {'src': 'hda', 'id': 28008628}, {'src': 'hda', 'id': 28008635}, {'src': 'hda', 'id': 28008691}, {'src': 'hda', 'id': 28008700}, {'src': 'hda', 'id': 28008705}, {'src': 'hda', 'id': 28008755}, {'src': 'hda', 'id': 28008797}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,,BED-file,"[{'src': 'hda', 'id': 28009250}]","""true""","""""",32.0,1887760.0,bed,,34734814,1484857710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 20:32:03.563839,64320,211.0
855362931,855362931,,,,,,,,,,,,,,,,,,,,,bam,825268478,,,,,,,,,,,,,,,,,,,,,bam,687805078.0,,,,,,,,,,,,,,,,,,,,,bam,670039722.0,,,,,,,,,,,,,,,,,,,bam,912323993.0,bam,723325576.0,bam,,,,,,,bam,,,,,2017-01-19 20:50:45.200566,slurm_multi,1484859581.0,0,6.0,main_w3_handler2,2961844,14823932,False,,8985169,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28009537}, {'src': 'hda', 'id': 28009538}, {'src': 'hda', 'id': 28009548}, {'src': 'hda', 'id': 28009549}, {'src': 'hda', 'id': 28009550}, {'src': 'hda', 'id': 28009551}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",0,10000,0,bins,,"""false""","""""",32.0,,,,35201334,1484859252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 20:59:43.432643,93636,329.0
8189448,8189448,,,,,,,,,,,,,,,,,,,,,bam,37487700,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-12 19:52:01.050570,slurm_multi,1481572443.0,0,6.0,main_w3_handler2,2925738,14555824,False,,8735716,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27578833}, {'src': 'hda', 'id': 27578834}]","""/galaxy-repl/localdata/chrom/92.len""","""92""",0,10000,0,bins,,"""false""","""""",32.0,,,,34779117,1481572420.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-12-12 19:54:05.468992,96685,23.0
927098146,927098146,,,,,,,,,,,,,,,,,,,,,bam,450086595,,,,,,,,,,,,,,,,,,,,,bam,1275803312.0,,,,,,,,,,,,,,,,,,,,,bam,1162012773.0,,,,,,,,,,,,,,,,,,,bam,675269077.0,bam,430732430.0,bam,1124516186.0,bam,1092694650.0,bam,,,bam,,,,,2016-12-12 19:59:35.932053,slurm_multi,1481573199.0,0,6.0,main_w3_handler2,2790904,14556264,False,,8735819,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27601695}, {'src': 'hda', 'id': 27601700}, {'src': 'hda', 'id': 27601712}, {'src': 'hda', 'id': 27601722}, {'src': 'hda', 'id': 27601727}, {'src': 'hda', 'id': 27601734}, {'src': 'hda', 'id': 27602281}, {'src': 'hda', 'id': 27602616}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,34639970,1481572909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-12-12 20:06:42.203731,88448,290.0
1313232227,1313232227,,,,,,,,,,,,,,,,,,,,,bam,887448471,,,,,,,,,,,,,,,,,,,,,bam,880287495.0,,,,,,,,,,,,,,,,,,,,,bam,634264217.0,,,,,,,,,,,,,,,,,,,bam,1112344892.0,bam,1042941717.0,bam,951607761.0,bam,1137289927.0,bam,1092694650.0,bam,bam,,,,,2016-12-12 20:00:20.729260,slurm_multi,1481573646.0,0,6.0,main_w3_handler2,2790904,14556334,False,,8735886,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27601618}, {'src': 'hda', 'id': 27601622}, {'src': 'hda', 'id': 27601634}, {'src': 'hda', 'id': 27601649}, {'src': 'hda', 'id': 27601664}, {'src': 'hda', 'id': 27601671}, {'src': 'hda', 'id': 27601676}, {'src': 'hda', 'id': 27601683}, {'src': 'hda', 'id': 27602616}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,34639970,1481573305.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-12-12 20:14:09.223847,88448,341.0
1313232227,1313232227,450086595.0,bam,1275803312.0,bam,1162012773.0,bam,675269077.0,bam,430732430.0,bam,1124516186.0,bam,1092694650.0,bam,,,,,,,bam,887448471,,,,,,,,,,,,,,,,,,,,,bam,880287495.0,,,,,,,,,,,,,,,,,,,,,bam,634264217.0,,,,,,,,,,,,,,,,,,,bam,1112344892.0,bam,1042941717.0,bam,951607761.0,bam,1137289927.0,bam,927098146.0,bam,bam,,,,,2016-12-12 20:29:27.259074,slurm_multi,1481575339.0,0,6.0,main_w3_handler2,2790904,14556841,False,,8736063,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27601618}, {'src': 'hda', 'id': 27601622}, {'src': 'hda', 'id': 27601634}, {'src': 'hda', 'id': 27601649}, {'src': 'hda', 'id': 27601664}, {'src': 'hda', 'id': 27601671}, {'src': 'hda', 'id': 27601676}, {'src': 'hda', 'id': 27601683}, {'src': 'hda', 'id': 27601695}, {'src': 'hda', 'id': 27601700}, {'src': 'hda', 'id': 27601712}, {'src': 'hda', 'id': 27601722}, {'src': 'hda', 'id': 27601727}, {'src': 'hda', 'id': 27601734}, {'src': 'hda', 'id': 27602281}, {'src': 'hda', 'id': 27602616}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,34639970,1481574686.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-12-12 20:42:22.411984,88448,653.0
2918643631,2918643631,2188993080.0,bam,1721908786.0,bam,1926964100.0,bam,,,,,,,,,,,,,,,bam,3737691219,,,,,,,,,,,,,,,,,,,,,bam,3763373086.0,,,,,,,,,,,,,,,,,,,,,bam,2012149199.0,,,,,,,,,,,,,,,,,,,bam,2250118171.0,bam,6338467172.0,bam,2154896771.0,bam,2199275126.0,bam,2209642566.0,bam,bam,,,,,2017-01-19 16:32:25.822520,slurm_multi,1484848630.0,0,6.0,main_w3_handler2,2959684,14821280,False,,8982741,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27972939}, {'src': 'hda', 'id': 27972944}, {'src': 'hda', 'id': 27972945}, {'src': 'hda', 'id': 27972946}, {'src': 'hda', 'id': 27972948}, {'src': 'hda', 'id': 27972950}, {'src': 'hda', 'id': 27972959}, {'src': 'hda', 'id': 27972965}, {'src': 'hda', 'id': 27973000}, {'src': 'hda', 'id': 27973015}, {'src': 'hda', 'id': 27973016}, {'src': 'hda', 'id': 27973020}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",0,10000,0,bins,,"""false""","""""",32.0,,,,35450964,1484843770.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 17:57:13.082653,97737,4860.0
2503040726,2503040726,,,,,,,,,,,,,,,,,,,,,bam,2856481844,,,,,,,,,,,,,,,,,,,,,bam,2851560791.0,,,,,,,,,,,,,,,,,,,,,bam,2509090951.0,,,,,,,,,,,,,,,,,,,bam,2040557028.0,bam,899385838.0,bam,1213951825.0,bam,,,,,bam,,,,,2017-01-20 17:58:42.624112,slurm_multi,1484937897.0,0,6.0,main_w3_handler2,2950831,14830891,False,,8991410,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27859771}, {'src': 'hda', 'id': 27859774}, {'src': 'hda', 'id': 27859780}, {'src': 'hda', 'id': 27859785}, {'src': 'hda', 'id': 27859788}, {'src': 'hda', 'id': 27859792}, {'src': 'hda', 'id': 27859817}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""""",32.0,,,,35204014,1484936498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-20 18:44:58.348441,71689,1399.0
62245582,62245582,,,,,,,,,,,,,,,,,,,,,bam,76911063,,,,,,,,,,,,,,,,,,,,,bam,211173122.0,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2017-01-20 17:13:19.484646,slurm_multi,1484932839.0,0,6.0,main_w4_handler2,2641723,14830619,False,,8990880,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28019786}, {'src': 'hda', 'id': 28019839}, {'src': 'hda', 'id': 28019858}]","""/galaxy-repl/localdata/chrom/?.len""","""?""",0,10000,0,bins,,"""false""","""""",32.0,,,,34464516,1484932759.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-20 17:20:41.186364,67439,80.0
376236821,376236821,,,,,,,,,,,,,,,,,,,,,bam,425643553,,,,,,,,,,,,,,,,,,,,,bam,466923014.0,,,,,,,,,,,,,,,,,,,,,bam,393860809.0,,,,,,,,,,,,,,,,,,,bam,158102604.0,bam,216431520.0,bam,961762290.0,bam,911827783.0,bam,,,bam,,,,,2017-01-19 20:44:11.954650,slurm_multi,1484859130.0,0,6.0,main_w4_handler2,2958888,14823902,False,,8985148,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 28008559}, {'src': 'hda', 'id': 28008628}, {'src': 'hda', 'id': 28008635}, {'src': 'hda', 'id': 28008691}, {'src': 'hda', 'id': 28008700}, {'src': 'hda', 'id': 28008705}, {'src': 'hda', 'id': 28008755}, {'src': 'hda', 'id': 28008797}]","""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",1,,,BED-file,"[{'src': 'hda', 'id': 28009250}]","""true""","""""",32.0,1887760.0,bed,,34734814,1484858923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 20:52:12.147106,64320,207.0
270896145,270896145,,,,,,,,,,,,,,,,,,,,,bam,289728530,,,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bam,,,,,2016-12-13 18:02:36.998802,slurm_multi,1481652421.0,0,6.0,main_w3_handler2,2494388,14567271,False,,8746291,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 21862997}, {'src': 'hda', 'id': 21862999}]","""/galaxy-repl/main/files/007/609/dataset_7609691.dat""","""pichia_2""",0,10000,0,bins,,"""false""","""""",32.0,,,,34808176,1481652367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2016-12-13 18:07:02.291686,43044,54.0
2856481844,2856481844,,,,,,,,,,,,,,,,,,,,,bam,2851560791,,,,,,,,,,,,,,,,,,,,,bam,2509090951.0,,,,,,,,,,,,,,,,,,,,,bam,2040557028.0,,,,,,,,,,,,,,,,,,,bam,,,,,,,,,,,bam,,,,,2017-01-19 22:05:27.525813,slurm_multi,1484864704.0,0,6.0,main_w4_handler2,2950831,14824419,False,,8985633,slurm,,132112168.0,corral-repl,,0,no,,0.0,,,,,,,,,,,,,,no,,,"[{'src': 'hda', 'id': 27859774}, {'src': 'hda', 'id': 27859780}, {'src': 'hda', 'id': 27859785}, {'src': 'hda', 'id': 27859788}]","""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",0,10000,0,bins,,"""false""","""""",32.0,,,,35204014,1484863740.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.3.6.0,2.3.6.0,,2017-01-19 22:25:06.420019,71689,964.0
