chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-07-15 05:16:56.461231,slurm_normal,1468559929.0,0,1.0,main_w1_handler1,2766856,13417069,False,42672,tabular,,7629334.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b516ab50dea2f93dff'}]",,32.0,,30362023.0,1468559925.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:18:52.193586,35039.0,4.0
,,2016-07-15 05:16:58.702261,slurm_normal,1468559952.0,0,1.0,main_w1_handler1,2766856,13417074,False,3062,tabular,,7629340.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b582efdd8408d6e202'}]",,32.0,,30362023.0,1468559948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:19:13.901803,35039.0,4.0
,,2016-07-15 05:16:59.601557,slurm_normal,1468559953.0,0,1.0,main_w1_handler1,2766856,13417075,False,263335,tabular,,7629341.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c01a224f62fa1d2'}]",,32.0,,30362023.0,1468559948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 05:19:16.402637,35039.0,5.0
,,2016-07-15 06:20:51.534385,slurm_normal,1468563722.0,0,1.0,main_w2_handler0,2766898,13417588,False,53906685,tabular,,7629899.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50138bdc5a5be07e7'}]",,32.0,,31493457.0,1468563709.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-15 06:22:05.875097,86237.0,13.0
,,2016-07-14 22:22:38.066024,slurm_normal,1468534993.0,0,1.0,main_w2_handler1,2766547,13415013,False,10,tabular,,7627004.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b571378aeea1dd0a1b'}]",,32.0,,30362023.0,1468534990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-14 22:23:15.794408,35039.0,3.0
,,2016-07-14 22:22:31.628511,slurm_normal,1468534997.0,0,1.0,main_w1_handler0,2766547,13415004,False,339135,tabular,,7627005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d26b315839dc24ed'}]",,32.0,,30362023.0,1468534994.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-14 22:23:18.403514,35039.0,3.0
,,2016-07-14 22:22:34.589890,slurm_normal,1468535000.0,0,1.0,main_w2_handler0,2766547,13415008,False,17691,tabular,,7627008.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dd8a9d665e063bf'}]",,32.0,,30362023.0,1468534997.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-14 22:23:23.045261,35039.0,3.0
,,2016-07-14 22:15:33.097661,slurm_normal,1468534573.0,0,1.0,main_w2_handler0,2766547,13414986,False,338088,tabular,,7626987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ff4a6640e4ba002f'}]",,32.0,,30362023.0,1468534570.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-14 22:16:16.735583,35039.0,3.0
,,2016-09-21 17:11:55.661278,slurm_normal,1474477962.0,0,1.0,main_w4_handler1,2828017,13908529,False,15196,vcf,,8131243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590f23ded89c95f99'}]",,32.0,,33073155.0,1474477938.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-09-21 17:12:43.380291,29548.0,24.0
,,2016-10-19 22:37:43.696788,slurm_normal,1476916694.0,0,1.0,main_w3_handler1,2861352,14123657,False,11352,tabular,,8338192.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b553f73fac1e463e80'}]",,32.0,,33308139.0,1476916667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-10-19 22:38:17.530589,91147.0,27.0
,,2016-06-05 15:04:58.294058,slurm_normal,1465139131.0,0,1.0,main_w2_handler0,2727958,13073845,False,512842,tabular,,7259270.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58a60f7507f7ff6f6'}]",,32.0,,30589055.0,1465139126.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-06-05 15:05:32.799699,43306.0,5.0
,,2016-09-24 11:12:39.949856,slurm_normal,1474715632.0,0,1.0,main_w4_handler1,2827144,13931342,False,296116,tabular,,8153801.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5afd116fab3455b02'}]",,32.0,,33065401.0,1474715628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-09-24 11:13:54.134844,90667.0,4.0
,,2016-06-14 18:16:44.187772,reserved,1465928230.0,0,1.0,main_w2_handler1,2624500,13162281,False,84,bed,,7346283.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578b5853c41c25bc0'}]",,32.0,,30731085.0,1465928225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-06-14 18:17:14.394155,5254.0,5.0
,,2016-07-26 06:04:53.038579,slurm_normal,1469513106.0,0,1.0,main_w1_handler1,2680343,13495174,False,906,interval,,7710336.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5007604128d5c3f23'}]",,32.0,,31721770.0,1469513103.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-07-26 06:05:07.289397,65191.0,3.0
,,2016-06-15 18:09:57.635031,slurm_normal,1466014210.0,0,1.0,main_w2_handler1,2740080,13172331,False,35279,tabular,,7356267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6abeafad7b4ec7e'}]",,32.0,,30882399.0,1466014205.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-06-15 18:10:10.938337,85956.0,5.0
,,2016-06-15 17:59:35.396892,slurm_normal,1466013591.0,0,1.0,main_w1_handler1,2740080,13172161,False,4615323,tabular,,7356148.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d1633d4311c7e0ea'}]",,32.0,,30882399.0,1466013584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-06-15 17:59:52.821057,85956.0,7.0
,,2016-06-16 04:40:46.526847,slurm_normal,1466052078.0,0,1.0,main_w2_handler0,2664901,13179520,False,290539692,gtf,,7364012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5fc5e07972f54c9e4'}]",,32.0,,30879943.0,1466052057.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-06-16 04:41:22.091965,82267.0,21.0
,,2016-08-04 07:23:46.562612,slurm_normal,1470295459.0,0,1.0,main_w1_handler0,2777163,13587208,False,47213,tabular,,7796666.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e147ea6e532c094'}]",,32.0,,31720330.0,1470295455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-04 07:24:20.137529,87755.0,4.0
,,2016-09-28 17:43:53.405711,slurm_normal,1475084767.0,0,1.0,main_w3_handler0,2790996,13967624,False,8703,tabular,,8186867.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f35388482b4f6ba9'}]",,32.0,,32169023.0,1475084651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-09-28 17:46:10.346130,,116.0
,,2016-08-07 06:30:11.121341,slurm_normal,1470551974.0,0,1.0,main_w1_handler0,2787291,13611312,False,2306189,interval,,7823591.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57523e1b0ca0b2508'}]","""11_Weak_Txn""",32.0,,31523733.0,1470551968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:35.899750,21918.0,6.0
,,2016-08-07 06:30:13.933716,slurm_normal,1470551991.0,0,1.0,main_w1_handler1,2787291,13611322,False,3094817,interval,,7823595.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563eebe7e7626d1cf'}]","""1_Active_Promoter""",32.0,,31523733.0,1470551985.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:53.038244,21918.0,6.0
,,2016-08-07 06:30:11.660199,slurm_normal,1470551910.0,0,1.0,main_w1_handler1,2787291,13611314,False,2291058,interval,,7823578.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54fb65d42ea9e5e14'}]","""9_Txn_Transition""",32.0,,31523733.0,1470551904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:38:32.347039,21918.0,6.0
,,2016-08-07 06:30:12.506100,slurm_normal,1470551968.0,0,1.0,main_w2_handler1,2787291,13611317,False,2414611,interval,,7823588.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b569130df43a4b0312'}]","""6_Weak_Enhancer""",32.0,,31523733.0,1470551962.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:29.224734,21918.0,6.0
,,2016-08-07 06:30:10.487038,slurm_normal,1470551907.0,0,1.0,main_w1_handler1,2787291,13611310,False,2836843,interval,,7823577.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c64a5a763bf17619'}]","""13_Heterochrom/lo""",32.0,,31523733.0,1470551900.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:38:29.677321,21918.0,7.0
,,2016-08-07 06:30:12.797283,slurm_normal,1470551973.0,0,1.0,main_w2_handler0,2787291,13611318,False,2314004,interval,,7823590.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5d2f07ff03c5b99'}]","""5_Strong_Enhancer""",32.0,,31523733.0,1470551966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:34.947274,21918.0,7.0
,,2016-08-07 06:30:11.929105,slurm_normal,1470551863.0,0,1.0,main_w1_handler1,2787291,13611315,False,2188852,interval,,7823571.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b558673a0ac11ef7b2'}]","""8_Insulator""",32.0,,31523733.0,1470551856.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:37:44.295582,21918.0,7.0
,,2016-08-07 06:30:10.782140,slurm_normal,1470551933.0,0,1.0,main_w2_handler0,2787291,13611311,False,2385975,interval,,7823583.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54699bfd4f13853e7'}]","""12_Repressed""",32.0,,31523733.0,1470551927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:38:53.968556,21918.0,6.0
,,2016-08-07 06:30:13.092513,slurm_normal,1470551975.0,0,1.0,main_w1_handler0,2787291,13611319,False,2361291,interval,,7823593.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500e0b37ab7119237'}]","""4_Strong_Enhancer""",32.0,,31523733.0,1470551969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:37.666089,21918.0,6.0
,,2016-08-07 06:30:12.187505,slurm_normal,1470551909.0,0,1.0,main_w1_handler1,2787291,13611316,False,2303387,interval,,7823579.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e171b8108156ceea'}]","""7_Weak_Enhancer""",32.0,,31523733.0,1470551904.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:38:32.597711,21918.0,5.0
,,2016-08-07 06:30:13.347255,slurm_normal,1470551950.0,0,1.0,main_w1_handler1,2787291,13611320,False,2333887,interval,,7823586.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54cd328479ab704ec'}]","""3_Poised_Promoter""",32.0,,31523733.0,1470551944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:12.672371,21918.0,6.0
,,2016-08-07 06:30:10.155890,slurm_normal,1470551928.0,0,1.0,main_w2_handler1,2787291,13611308,False,2306448,interval,,7823580.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f9b884cf9e4c2e23'}]","""15_Repetitive/CNV""",32.0,,31523733.0,1470551921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:38:50.369272,21918.0,7.0
,,2016-08-07 06:30:10.317674,slurm_normal,1470551932.0,0,1.0,main_w2_handler0,2787291,13611309,False,2305478,interval,,7823582.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54d2f8bd07dbb64f9'}]","""14_Repetitive/CNV""",32.0,,31523733.0,1470551927.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:38:53.826535,21918.0,5.0
,,2016-08-07 06:30:13.628457,slurm_normal,1470552050.0,0,1.0,main_w2_handler1,2787291,13611321,False,2445725,interval,,7823596.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b535767eb8d7511867'}]","""2_Weak_Promoter""",32.0,,31523733.0,1470552043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:40:52.109201,21918.0,7.0
,,2016-08-07 06:30:11.378242,slurm_normal,1470551977.0,0,1.0,main_w1_handler0,2787291,13611313,False,2329581,interval,,7823592.roundup,slurm,,132112168.0,corral-repl,,"""4f14c2785c6811e69fff005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5623241952591ae62'}]","""10_Txn_Elongation""",32.0,,31523733.0,1470551968.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-07 06:39:39.303624,21918.0,9.0
,,2016-08-13 10:19:26.217509,slurm_normal,1471083579.0,0,1.0,main_w2_handler0,2792386,13656576,False,1825597,bed,,7872348.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5262d7429df98e041'}]",,32.0,,32230347.0,1471083573.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-13 10:19:51.197392,,6.0
,,2016-09-29 09:32:31.538908,slurm_normal,1475141759.0,0,1.0,main_w3_handler1,2837112,13972081,False,47,tabular,,8191492.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4456dba0d46ee32'}]",,32.0,,33323020.0,1475141754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-09-29 09:36:03.767838,,5.0
,,2016-08-23 13:17:50.823915,slurm_normal,1471958543.0,0,1.0,main_w4_handler1,2796038,13704812,False,208860,tabular,,7920987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52525ced5d35fbd9e'}]",,32.0,,32364465.0,1471958344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-23 13:22:24.974711,,199.0
,,2016-10-23 15:49:04.526083,slurm_normal,1477237800.0,0,1.0,main_w4_handler0,2865753,14151467,False,18103698,tabular,,8363281.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f5dbca3130bb768f'}]",,32.0,,33862653.0,1477237789.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-10-23 15:50:02.995880,,11.0
,,2016-08-22 14:06:32.994423,slurm_normal,1471874838.0,0,1.0,main_w4_handler1,2797835,13697937,False,25507,tabular,,7913805.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b555f8bb4b371e179f'}]",,32.0,,31425089.0,1471874811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-22 14:07:19.374278,87060.0,27.0
,,2016-08-28 01:06:37.469134,slurm_normal,1472346413.0,0,1.0,main_w4_handler1,2802704,13733579,False,4341480,vcf,,7952353.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52fb6c7fa97145400'}]",,32.0,,32413321.0,1472346408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-08-28 01:06:55.610374,88498.0,5.0
,,2016-09-01 06:36:11.160341,slurm_normal,1472711907.0,0,1.0,main_w3_handler1,2362295,13760529,False,607369150,bedgraph,,7981896.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/susScr3.len""","""susScr3""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5942a54c2fb26a1eb'}]",,32.0,,32055993.0,1472711832.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-09-01 06:38:29.001741,61387.0,75.0
,,2016-09-29 21:20:30.527292,slurm_normal,1475184187.0,0,1.0,main_w3_handler0,2837112,13978503,False,33140102,tabular,,8197922.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b20f522067c1905'}]",,32.0,,33323020.0,1475184146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-09-29 21:23:09.000504,,41.0
,,2016-10-28 09:40:53.667163,slurm_normal,1477647687.0,0,1.0,main_w3_handler1,2574484,14198658,False,26169,bed,,8410218.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a8b2adf6bf78614a'}]",,32.0,,33961521.0,1477647682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-10-28 09:41:29.603442,41316.0,5.0
,,2016-10-09 02:56:16.095525,slurm_normal,1475981832.0,0,1.0,main_w3_handler0,2847889,14037932,False,24367,interval,,8255325.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b564467bcdb2658b1b'}]",,32.0,,33549449.0,1475981827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-10-09 02:57:14.537216,91843.0,5.0
,,2016-11-06 20:39:43.852600,slurm_normal,1478464792.0,0,1.0,main_w3_handler0,2878659,14266228,False,2412,tabular,,8474646.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5586180bade2cad9e'}]",,32.0,,34110703.0,1478464787.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-11-06 20:39:53.292333,6835.0,5.0
,,2016-11-16 10:37:13.283723,slurm_normal,1479292834.0,0,1.0,main_w4_handler0,2895406,14352974,False,15291766,tabular,,8558531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59a8136bdbebb8c8e'}]",,32.0,,34264962.0,1479292653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-11-16 10:40:43.116039,,181.0
,,2016-11-22 00:00:37.100573,slurm_normal,1479772841.0,0,1.0,main_w3_handler1,2903447,14400285,False,93116,tabular,,8605239.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e2fac85b16eca472'}]",,32.0,,34314964.0,1479772838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-11-22 00:00:45.121414,93922.0,3.0
,,2016-11-23 15:14:04.659533,slurm_normal,1479914075.0,0,1.0,main_w4_handler1,2892595,14416233,False,633,tabular,,8620803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27385733}]",,32.0,,34247822.0,1479914063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-11-23 15:14:39.610411,61346.0,12.0
,,2016-11-23 15:14:06.094637,slurm_normal,1479914090.0,0,1.0,main_w4_handler0,2892595,14416235,False,633,tabular,,8620821.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27385735}]",,32.0,,34247822.0,1479914078.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.0.0,1.0.0,,2016-11-23 15:14:55.531635,61346.0,12.0
