chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.distance,parameters.input1,parameters.input1.values,parameters.minregions,parameters.returntype,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-30 14:41:57.938190,slurm_normal,1485787511.0,0,,1.0,main_w4_handler1,2950613,14905539,False,,225699688,bedgraph,9061489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50""",,"[{'src': 'hda', 'id': 28138829}]","""2""","""1""",32.0,,35556770.0,1485787322.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-01-30 14:45:14.705954,4364.0,189.0
,,2017-01-30 15:39:19.249084,slurm_normal,1485791144.0,0,,1.0,main_w3_handler1,2950613,14906051,False,,225699660,bedgraph,9061993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50""",,"[{'src': 'hda', 'id': 28137988}]","""2""","""1""",32.0,,35556770.0,1485790765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-01-30 15:45:47.296989,4364.0,379.0
,,2017-01-31 11:36:21.787487,slurm_normal,1485862780.0,0,,1.0,main_w3_handler0,2950613,14914011,False,,225699660,bedgraph,9069841.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""50""",,"[{'src': 'hda', 'id': 28137988}]","""2""","""1""",32.0,,35556770.0,1485862584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-01-31 11:39:43.731558,4364.0,196.0
,,2017-04-07 18:30:20.058978,slurm_normal,1491589954.0,0,,1.0,main_w4_handler0,3064089,15524878,False,,1985945,bed,9651397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",,"[{'src': 'hda', 'id': 29124838}]","""2""","""1""",32.0,,37198758.0,1491589947.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-04-07 18:32:37.832755,,7.0
,,2017-04-07 19:30:35.441741,slurm_normal,1491594424.0,0,,1.0,main_w3_handler0,3064142,15525943,False,,1985945,bed,9652484.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",,"[{'src': 'hda', 'id': 29126045}]","""2""","""1""",32.0,,37199612.0,1491594075.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-04-07 19:55:40.339242,,349.0
,,2017-02-21 07:28:43.160765,slurm_normal,1487662132.0,0,,1.0,main_w3_handler0,3002862,15093066,False,,96672,bed,9248083.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""300""",,"[{'src': 'hda', 'id': 28440004}]","""5""","""3""",32.0,,36176495.0,1487662127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-21 07:28:55.063952,,5.0
,,2017-02-21 07:42:49.275428,slurm_normal,1487662978.0,0,,1.0,main_w3_handler0,3002862,15093103,False,,51060,bed,9248118.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""300""",,"[{'src': 'hda', 'id': 28440135}]","""5""","""1""",32.0,,36176495.0,1487662972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-21 07:43:00.956328,,6.0
,,2017-02-21 07:49:18.810257,slurm_normal,1487663368.0,0,,1.0,main_w3_handler0,3002862,15093128,False,,45612,bed,9248140.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""300""",,"[{'src': 'hda', 'id': 28440136}]","""5""","""1""",32.0,,36176495.0,1487663362.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-21 07:49:29.891883,,6.0
,,2017-02-21 07:38:15.005707,slurm_normal,1487662703.0,0,,1.0,main_w4_handler0,3002862,15093096,False,,51060,bed,9248113.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""300""",,"[{'src': 'hda', 'id': 28440135}]","""5""","""2""",32.0,,36176495.0,1487662699.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-21 07:38:25.285103,,4.0
,,2017-02-06 06:43:12.650974,slurm_normal,1486363514.0,0,,1.0,main_w4_handler0,2983146,14957539,False,,17965,interval,9115086.roundup,slurm,,132112168.0,corral-repl,,"""7db1be4cec3711e69239005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""50""",,"[{'src': 'hda', 'id': 28221896}]","""1""","""1""",32.0,,,1486363509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-06 06:45:15.776019,2108.0,5.0
,,2017-02-07 12:49:26.278125,slurm_normal,1486471915.0,0,,1.0,main_w3_handler1,2643013,14971311,False,,1389148,bed,9128855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""10000""",,"[{'src': 'hda', 'id': 28179725}]","""2""","""1""",32.0,,35538902.0,1486471908.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 12:51:59.922009,37946.0,7.0
,,2017-02-07 12:57:30.458369,slurm_normal,1486472317.0,0,,1.0,main_w3_handler0,2643013,14971420,False,,456941,bed,9128984.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""12500""",,"[{'src': 'hda', 'id': 28246167}]","""2""","""1""",32.0,,35538902.0,1486472295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 12:58:44.604103,37946.0,22.0
,,2017-03-02 18:06:52.965431,slurm_normal,1488478024.0,0,,1.0,main_w4_handler1,2987658,15191237,False,,211341,bed,9342051.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28285771}]","""3""","""3""",32.0,,35170344.0,1488478019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-03-02 18:07:06.095368,17286.0,5.0
,,2017-02-07 19:42:41.663918,slurm_normal,1486496572.0,0,,1.0,main_w4_handler1,2975299,14975921,False,,582193,bed,9133555.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252889}]","""2""","""2""",32.0,,35170344.0,1486496565.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:42:52.851147,17286.0,7.0
,,2017-02-07 19:26:18.497862,slurm_normal,1486495589.0,0,,1.0,main_w4_handler1,2975299,14975793,False,,152984,bed,9133435.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252693}]","""2""","""1""",32.0,,35170344.0,1486495582.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:26:31.080970,17286.0,7.0
,,2017-02-07 19:26:20.908359,slurm_normal,1486495592.0,0,,1.0,main_w3_handler0,2975299,14975796,False,,141667,bed,9133438.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252700}]","""2""","""1""",32.0,,35170344.0,1486495585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:26:36.088364,17286.0,7.0
,,2017-02-07 19:26:19.979198,slurm_normal,1486495590.0,0,,1.0,main_w4_handler1,2975299,14975795,False,,157218,bed,9133437.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252698}]","""2""","""1""",32.0,,35170344.0,1486495585.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:26:32.819366,17286.0,5.0
,,2017-02-07 19:26:19.151717,slurm_normal,1486495589.0,0,,1.0,main_w3_handler0,2975299,14975794,False,,153826,bed,9133436.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252696}]","""2""","""1""",32.0,,35170344.0,1486495583.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:26:30.587722,17286.0,6.0
,,2017-02-07 19:42:22.476035,slurm_normal,1486496714.0,0,,1.0,main_w3_handler0,2975299,14975919,False,,582193,bed,9133553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252889}]","""2""","""3""",32.0,,35170344.0,1486496549.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:45:18.548182,17286.0,165.0
,,2017-02-07 19:40:58.536382,slurm_normal,1486496486.0,0,,1.0,main_w3_handler0,2975299,14975907,False,,582193,bed,9133542.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28252889}]","""2""","""1""",32.0,,35170344.0,1486496467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-07 19:41:30.037916,17286.0,19.0
,,2017-03-02 18:06:52.581009,slurm_normal,1488478020.0,0,,1.0,main_w4_handler1,2987658,15191236,False,,212832,bed,9342048.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28285769}]","""3""","""3""",32.0,,35170344.0,1488478016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-03-02 18:07:02.054371,17286.0,4.0
,,2017-03-02 18:06:53.635809,slurm_normal,1488478023.0,0,,1.0,main_w3_handler1,2987658,15191239,False,,192545,bed,9342050.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 28285777}]","""3""","""3""",32.0,,35170344.0,1488478019.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-03-02 18:07:05.713399,17286.0,4.0
,,2017-03-30 10:55:42.747918,slurm_normal,1490871350.0,0,,1.0,main_w3_handler0,3052225,15434288,False,,404596,interval,9565935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,"[{'src': 'hda', 'id': 28984712}]","""2""","""1""",32.0,,36976896.0,1490871345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-03-30 10:55:52.267417,103246.0,5.0
,,2017-06-01 17:38:31.888165,slurm_normal,1496338732.0,0,,1.0,main_w3_handler1,3136252,15990950,False,,11749,bed,10085784.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""1""",,"[{'src': 'hda', 'id': 29852206}]","""2""","""3""",32.0,,38240182.0,1496338727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-06-01 17:38:55.763766,106696.0,5.0
,,2017-02-22 17:55:59.227394,slurm_normal,1487786176.0,0,,1.0,main_w4_handler1,2991153,15110203,False,,0,bed,9264939.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",,"[{'src': 'hda', 'id': 28465947}]","""2""","""2""",32.0,,36175712.0,1487786168.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-22 17:56:19.513791,99905.0,8.0
,,2017-02-22 18:34:41.302123,slurm_normal,1487788490.0,0,,1.0,main_w4_handler1,2408954,15110524,False,,305468,interval,9265328.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""12450""",,"[{'src': 'hda', 'id': 25935975}]","""3""","""1""",32.0,,35071602.0,1487788484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-22 18:34:52.851529,65481.0,6.0
,,2017-02-22 18:32:54.724010,slurm_normal,1487788382.0,0,,1.0,main_w4_handler0,2408954,15110509,False,,555995,bed,9265313.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""","""12450""",,"[{'src': 'hda', 'id': 28115689}]","""3""","""1""",32.0,,35071602.0,1487788377.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-22 18:33:05.411886,65481.0,5.0
14.0,len,2017-02-10 08:42:53.286923,slurm_normal,1486716200.0,0,,1.0,main_w3_handler1,2989791,15002696,False,,38811756,interval,9158547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/787/dataset_18787779.dat""","""?""","""1""",,"[{'src': 'hda', 'id': 28293146}]","""2""","""2""",32.0,,35928984.0,1486716178.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-10 08:43:23.875995,72262.0,22.0
14.0,len,2017-02-10 08:24:01.792792,slurm_normal,1486715053.0,0,,1.0,main_w4_handler1,2989791,15002622,False,,38811756,interval,9158470.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/787/dataset_18787779.dat""","""?""","""1""",,"[{'src': 'hda', 'id': 28293146}]","""2""","""5""",32.0,,35928984.0,1486715045.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-10 08:24:14.009595,72262.0,8.0
14.0,len,2017-02-10 08:42:52.677296,slurm_normal,1486716185.0,0,,1.0,main_w4_handler0,2989791,15002695,False,,19515431,interval,9158546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/018/787/dataset_18787779.dat""","""?""","""1""",,"[{'src': 'hda', 'id': 28293145}]","""2""","""2""",32.0,,35928984.0,1486716175.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-10 08:43:06.896462,72262.0,10.0
,,2017-03-30 10:52:23.477643,slurm_normal,1490871150.0,0,,1.0,main_w3_handler1,3052225,15434268,False,,404596,interval,9565924.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""1""",,"[{'src': 'hda', 'id': 28984712}]","""2""","""1""",32.0,,36976896.0,1490871146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-03-30 10:52:33.344515,103246.0,4.0
,,2017-02-22 18:38:05.843747,slurm_normal,1487788695.0,0,,1.0,main_w3_handler1,2408954,15110555,False,,305468,interval,9265358.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""12300""",,"[{'src': 'hda', 'id': 25935975}]","""3""","""1""",32.0,,35071602.0,1487788690.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-22 18:38:18.465061,65481.0,5.0
,,2017-02-13 11:34:07.939124,slurm_normal,1486986758.0,0,,1.0,main_w4_handler0,2528353,15022394,False,,4093695,bed,9178658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28324369}]","""20""","""1""",32.0,,35740086.0,1486986746.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 11:52:50.652298,12752.0,12.0
,,2017-02-12 08:49:37.227227,slurm_normal,1486889388.0,0,,1.0,main_w4_handler0,2990890,15015681,False,,1633873,interval,9172215.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",,"[{'src': 'hda', 'id': 28313278}]","""2""","""1""",32.0,,35210595.0,1486889380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-12 08:49:51.050794,97687.0,8.0
,,2017-02-12 08:49:22.873401,slurm_normal,1486889371.0,0,,1.0,main_w3_handler0,2990890,15015679,False,,842819,interval,9172213.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""1""",,"[{'src': 'hda', 'id': 28313274}]","""2""","""1""",32.0,,35210595.0,1486889366.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-12 08:49:33.350522,97687.0,5.0
,,2017-02-13 11:33:49.164831,slurm_normal,1486986738.0,0,,1.0,main_w3_handler1,2528353,15022387,False,,4093695,bed,9178654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28324369}]","""1""","""1""",32.0,,35740086.0,1486986732.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 11:52:22.877270,12752.0,6.0
,,2017-02-13 11:34:08.383603,slurm_normal,1486987051.0,0,,1.0,main_w3_handler1,2528353,15022395,False,,849424036,bed,9178657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28324370}]","""20""","""1""",32.0,,35740086.0,1486986743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 11:57:34.701780,12752.0,308.0
,,2017-02-13 11:33:49.476142,slurm_normal,1486986991.0,0,,1.0,main_w4_handler1,2528353,15022388,False,,849424036,bed,9178653.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28324370}]","""1""","""1""",32.0,,35740086.0,1486986629.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 11:56:36.731534,12752.0,362.0
,,2017-02-13 11:43:04.858799,slurm_normal,1486988525.0,0,,1.0,main_w3_handler0,2528353,15022455,False,,690587176,bed,9178792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28324494}]","""20""","""1""",32.0,,35740086.0,1486988275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 12:22:10.890248,12752.0,250.0
,,2017-02-13 11:42:57.049155,slurm_normal,1486988561.0,0,,1.0,main_w4_handler1,2528353,15022454,False,,690587176,bed,9178803.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28324494}]","""1""","""1""",32.0,,35740086.0,1486988312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 12:22:43.914693,12752.0,249.0
,,2017-02-13 13:22:26.306852,slurm_normal,1486992223.0,0,,1.0,main_w4_handler1,2528353,15023123,False,,196281556,bed,9179370.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28325521}]","""1""","""1""",32.0,,35740086.0,1486992150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 13:23:46.589534,12752.0,73.0
,,2017-02-13 13:22:34.245232,slurm_normal,1486992235.0,0,,1.0,main_w3_handler1,2528353,15023132,False,,196281556,bed,9179374.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28325521}]","""20""","""1""",32.0,,35740086.0,1486992159.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 13:23:59.887235,12752.0,76.0
,,2017-02-13 13:35:24.900120,slurm_normal,1486993504.0,0,,1.0,main_w4_handler0,2528353,15023258,False,,37318668,bed,9179521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28325756}]","""1""","""1""",32.0,,35740086.0,1486993483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 13:45:08.688894,12752.0,21.0
,,2017-02-13 13:35:32.182527,slurm_normal,1486993504.0,0,,1.0,main_w4_handler0,2528353,15023261,False,,37318668,bed,9179522.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28325756}]","""20""","""1""",32.0,,35740086.0,1486993484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 13:45:08.872045,12752.0,20.0
,,2017-02-13 16:48:14.449877,slurm_normal,1487005004.0,0,,1.0,main_w4_handler0,2528353,15024827,False,,69840084,bed,9181158.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28327728}]","""20""","""1""",32.0,,35740086.0,1487004796.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 16:56:49.867695,12752.0,208.0
,,2017-02-13 16:48:07.091697,slurm_normal,1487004851.0,0,,1.0,main_w4_handler0,2528353,15024826,False,,69840084,bed,9181157.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28327728}]","""1""","""1""",32.0,,35740086.0,1487004785.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-13 16:54:25.804792,12752.0,66.0
,,2017-04-07 18:48:11.056637,slurm_normal,1491590963.0,0,,1.0,main_w3_handler1,3064111,15525209,False,,1673317,bed,9651851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""","""1""",,"[{'src': 'hda', 'id': 29125170}]","""2""","""1""",32.0,,37197838.0,1491590897.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-04-07 18:49:25.299523,91490.0,66.0
,,2017-02-14 02:47:37.480804,slurm_normal,1487040484.0,0,,1.0,main_w4_handler1,2968945,15028777,False,,4017363,bed,9185122.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""","""100""",,"[{'src': 'hda', 'id': 28336315}]","""2""","""1""",32.0,,35593694.0,1487040472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-14 02:48:07.589714,87324.0,12.0
,,2017-03-09 10:48:00.223048,slurm_normal,1489056489.0,0,,1.0,main_w3_handler1,3020628,15251991,False,,2326,bed,9398210.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""1""",,"[{'src': 'hda', 'id': 28692777}]","""1""","""1""",32.0,,35740086.0,1489056484.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-03-09 10:48:12.574330,12752.0,5.0
,,2017-02-16 10:14:22.079302,slurm_normal,1487240124.0,0,,1.0,main_w3_handler0,605821,15055358,False,,364531,interval,9210824.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5000""",,"[{'src': 'hda', 'id': 28379407}]","""2""","""1""",32.0,,34508217.0,1487240112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-16 10:15:29.586436,12956.0,12.0
,,2017-02-16 10:14:22.990666,slurm_normal,1487240123.0,0,,1.0,main_w4_handler0,605821,15055359,False,,365175,interval,9210823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""5000""",,"[{'src': 'hda', 'id': 28379408}]","""2""","""1""",32.0,,34508217.0,1487240111.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0,1.0.0,,2017-02-16 10:15:29.260670,12956.0,12.0
