create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputFile,inputFile_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.inputFile.values,parameters.inputFile|__identifier__,parameters.max_diff_rate,parameters.max_group_ratio,parameters.min_identical_bases,parameters.min_mean_quality,parameters.optical_duplicate_pixel_distance,parameters.read_name_regex,parameters.validation_stringency,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2018-01-16 21:09:38.652361,slurm_normal,1516137145.0,0,,1.0,main_w3_handler0,3386984,18053001,False,,3401480417,bam,12130549,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/ce10.len""","""ce10""","[{'src': 'hda', 'id': 33266591}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,43101853,1516136982.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2018-01-16 21:12:27.449515,119603.0,163.0
2017-12-05 14:19:07.008309,slurm_normal,1512483572.0,0,,1.0,main_w3_handler1,3353541,17703743,False,,797160,bam,11768196,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32740896}]",,"""0.03""","""500""","""5""","""2""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,41214994,1512483562.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-05 14:19:34.946138,29139.0,10.0
2017-12-06 11:20:40.062884,slurm_normal,1512559421.0,0,,1.0,main_w3_handler1,3342568,17716278,False,,866146565,bam,11781803,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32666686}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42008931,1512559249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-06 11:23:43.738381,93619.0,172.0
2017-12-06 12:06:29.174740,slurm_normal,1512562201.0,0,,1.0,main_w4_handler1,3342568,17716944,False,,1015876968,bam,11782405,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32614660}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42008931,1512561999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-06 12:10:07.235673,93619.0,202.0
2017-12-06 14:56:55.021722,slurm_normal,1512572326.0,0,,1.0,main_w4_handler1,3328079,17720598,False,,987178565,bam,11785955,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 32772375}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42051006,1512572231.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-06 14:58:49.587629,,95.0
2017-12-06 15:24:31.112757,slurm_normal,1512574085.0,0,,1.0,main_w4_handler0,3354314,17720940,False,,556393189,bam,11786440,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32772825}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""SILENT""",32.0,,40767221,1512573958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-06 15:28:12.888420,54622.0,127.0
2017-12-06 15:25:01.680284,slurm_normal,1512574095.0,0,,1.0,main_w4_handler0,3354314,17720944,False,,568572247,bam,11786449,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 32772867}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""SILENT""",32.0,,40767221,1512573964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-06 15:28:19.898454,54622.0,131.0
2017-12-07 12:49:29.261508,slurm_normal,1512651696.0,0,,1.0,main_w4_handler1,3308416,17735188,False,,3242311481,bam,11801695,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 32031470}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42148836,1512650979.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-07 13:01:38.649565,43522.0,717.0
2017-12-07 16:23:28.759520,slurm_normal,1512664509.0,0,,1.0,main_w3_handler0,3300864,17737763,False,,2922542538,bam,11804138,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm9.len""","""mm9""","[{'src': 'hda', 'id': 31899919}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,42148836,1512663820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2017-12-07 16:35:12.291932,43522.0,689.0
2018-01-25 09:23:36.809560,slurm_normal,1516872734.0,0,,1.0,main_w4_handler0,3402629,18152529,False,,2416002724,bam,12233554,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 33493059}]",,"""0.03""","""500""","""5""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""SILENT""",32.0,,43391304,1516872226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2018-01-25 09:32:17.600080,54622.0,508.0
2018-02-23 20:49:21.757518,slurm_normal,1519419032.0,0,7680.0,1.0,main_w3_handler0,3401398,18502381,False,,156181152,bam,12598043,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg_g1k_v37.len""","""hg_g1k_v37""","[{'src': 'hda', 'id': 33948653}]",,"""0.03""","""500""","""15""","""20""","""100""","""[a-zA-Z0-9]+:[0-9]:([0-9]+):([0-9]+):([0-9]+).*.""","""LENIENT""",32.0,,43980815,1519418972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,2.7.1.0,,2018-02-23 20:50:33.713747,92921.0,60.0
