chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam|__identifier__,parameters.iterations,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.ref_file,parameters.reference_source.ref_file.__class__,parameters.reference_source.ref_file.value,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,processor_count,ref_file,ref_file_filetype,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-06-26 10:26:56.581332,slurm_normal,1435320227.0,0,,1.0,main_w2_handler0,2356333,9738878,False,,66150377,bam,4045065,slurm,,132112168.0,corral-repl,,"""d2164afa1bed11e58390005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20144535.0,,20144507,,,,history,32.0,2653990.0,fasta,,23845363.0,1435320195.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-26 12:05:04.428379,64518.0,32.0
,,2015-05-29 13:27:05.844228,slurm_normal,1432906046.0,0,,1.0,main_w2_handler0,2323675,9562001,False,,15008576,bam,3875479.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"""5""",1,19854227.0,,19854202,,,,history,32.0,241.0,fasta,,21583248.0,1432906035.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-05-29 13:27:32.015629,25506.0,11.0
,,2015-06-01 17:48:55.306964,slurm_normal,1433182078.0,0,,1.0,main_w1_handler1,2099041,9575344,False,Job output deleted by user before job completed.,8978925363,bam,3888204.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,19857909.0,,hg19,,,,cached,32.0,,,,23380928.0,1433180965.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-01 18:08:12.402343,35609.0,1113.0
,,2015-06-04 12:39:58.880498,slurm_normal,1433427107.0,0,,1.0,main_w2_handler1,2319532,9597273,False,,15194403709,bam,3908585.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,19874148.0,,hg19,,,,cached,32.0,,,,23363656.0,1433421631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-04 14:11:51.751261,64114.0,5476.0
,,2015-06-04 12:40:36.826307,slurm_normal,1433426842.0,0,,1.0,main_w2_handler1,2319532,9597279,False,,15349327387,bam,3908589.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,19874119.0,,hg19,,,,cached,32.0,,,,23363656.0,1433421660.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-04 14:07:27.917066,64114.0,5182.0
,,2015-07-01 20:32:02.912961,slurm_normal,1435784116.0,0,,1.0,main_w1_handler2,2361861,9776992,False,,74879519,bam,4079656.roundup,slurm,,132112168.0,corral-repl,,"""2e97eee6203011e58df1005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20207640.0,,20207617,,,,history,32.0,2653990.0,fasta,,23756651.0,1435783953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-01 20:55:20.859344,64518.0,163.0
,,2015-07-01 20:32:00.756482,slurm_normal,1435783975.0,0,,1.0,main_w1_handler1,2361861,9776991,False,,74807838,bam,4079651.roundup,slurm,,132112168.0,corral-repl,,"""2e97eee6203011e58df1005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20207639.0,,20207617,,,,history,32.0,2653990.0,fasta,,23756651.0,1435783934.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-01 20:52:56.891696,64518.0,41.0
,,2015-07-02 23:31:03.660835,slurm_normal,1435879898.0,0,,1.0,main_w2_handler0,2362943,9784845,False,,637552,bam,4086831.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,20219129.0,,20219128,,,,history,32.0,330.0,fasta,,23960134.0,1435879894.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-02 23:31:41.810707,65568.0,4.0
,,2015-10-24 15:13:04.443734,slurm_normal,1445699612.0,0,,1.0,main_w1_handler2,2481181,10714957,False,,10333854,bam,4977534.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,21715452.0,,hg19,,,,cached,32.0,,,,25530823.0,1445699604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-10-24 15:13:35.739429,70563.0,8.0
,,2015-09-16 18:47:37.003803,slurm_normal,1442429293.0,0,,1.0,main_w1_handler1,2373283,10337353,False,,1838128,bam,4620734.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,21096940.0,,20889188,,,,history,32.0,1277.0,fasta,,24120604.0,1442429285.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-09-16 18:48:17.464993,58640.0,8.0
,,2015-06-13 19:48:39.180523,slurm_normal,1434224989.0,0,,1.0,main_w1_handler1,2331487,9648916,False,,122033187,bam,3960301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/279.len""","""279""",,"""5""",1,20000149.0,,19984395,,,,history,32.0,2535080.0,fasta,,23595515.0,1434224943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-13 19:49:52.790355,64518.0,46.0
,,2015-10-24 15:06:34.817121,slurm_normal,1445699221.0,0,,1.0,main_w1_handler1,2481181,10714915,False,,10367189,bam,4977500.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,21715466.0,,hg19,,,,cached,32.0,,,,25530823.0,1445699213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-10-24 15:07:04.568519,70563.0,8.0
,,2015-10-24 15:14:14.519989,slurm_normal,1445699679.0,0,,1.0,main_w1_handler0,2481181,10714987,False,,13716688,bam,4977546.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,21715427.0,,hg19,,,,cached,32.0,,,,25530823.0,1445699670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-10-24 15:14:40.522733,70563.0,9.0
,,2015-06-16 14:26:52.441673,slurm_normal,1434471868.0,0,,1.0,main_w2_handler1,2228613,9664577,False,,1631669813,bam,3975372.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,19275818.0,,hg19,,,,cached,32.0,,,,22599223.0,1434471208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-16 16:24:31.816446,9646.0,660.0
,,2015-06-16 16:50:07.258041,slurm_normal,1434473768.0,0,,1.0,main_w1_handler2,2343328,9665833,False,,1190884929,bam,3976014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20026152.0,,hg19,,,,cached,32.0,,,,23662039.0,1434473431.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-06-16 16:56:13.075174,64864.0,337.0
,,2015-07-08 11:16:46.141998,slurm_normal,1436354251.0,0,,1.0,main_w2_handler1,2365729,9810988,False,,53114967,bam,4111346.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20261004.0,,hg19,,,,cached,32.0,,,,22756964.0,1436354229.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-08 11:17:35.805814,62874.0,22.0
,,2015-09-17 04:25:46.797633,slurm_normal,1442463985.0,0,,1.0,main_w2_handler0,2440287,10340874,False,,32493544,bam,4624085.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""100""",0,21143535.0,,hg19,,,,cached,32.0,,,,25100297.0,1442463964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-09-17 04:26:28.644495,68980.0,21.0
,,2015-09-17 04:58:20.328681,slurm_normal,1442466134.0,0,,1.0,main_w2_handler0,2441807,10340946,False,,32502951,bam,4624168.roundup,slurm,,132112168.0,corral-repl,,"""b0815f285cf811e5af1f005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""100""",0,21143776.0,,,UnvalidatedValue,hg19,,cached,32.0,,,,25100297.0,1442466113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-09-17 05:02:16.311650,68980.0,21.0
,,2015-07-14 15:40:30.134755,slurm_normal,1436888484.0,0,,1.0,main_w1_handler2,2375398,9866384,False,,13455364,bam,4157463.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20344364.0,,hg19,,,,cached,32.0,,,,24085433.0,1436888473.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-14 15:41:27.130100,65807.0,11.0
,,2015-08-03 12:46:32.996367,slurm_normal,1438606172.0,0,,1.0,main_w2_handler0,2158966,10054521,False,,134304450,bam,4333982.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20673254.0,,hg19,,,,cached,32.0,,,,24438175.0,1438606010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-08-03 12:49:34.949604,2722.0,162.0
,,2015-07-18 15:54:17.360970,slurm_normal,1437234904.0,0,,1.0,main_w1_handler1,2379935,9902799,False,,9413578,bam,4191286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20413154.0,,hg19,,,,cached,32.0,,,,24188990.0,1437234888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-18 15:55:12.474340,66428.0,16.0
,,2015-07-18 15:54:16.199741,slurm_normal,1437234905.0,0,,1.0,main_w2_handler0,2379935,9902798,False,,13309035,bam,4191287.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20413112.0,,hg19,,,,cached,32.0,,,,24188990.0,1437234892.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-18 15:55:14.560948,66428.0,13.0
13.0,len,2015-08-04 19:44:03.416076,slurm_normal,1438717542.0,0,,1.0,main_w2_handler0,2395516,10063178,False,,249633084,bam,4342023.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/012/095/dataset_12095520.dat""","""?""",,"""5""",1,20684774.0,,20629183,,,,history,32.0,154816.0,fasta,,24464329.0,1438717464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-08-04 19:45:45.795996,67385.0,78.0
,,2015-07-18 15:54:18.383445,slurm_normal,1437234920.0,0,,1.0,main_w2_handler1,2379935,9902800,False,,9401633,bam,4191289.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20413156.0,,hg19,,,,cached,32.0,,,,24188990.0,1437234895.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-18 15:55:24.461937,66428.0,25.0
,,2015-07-19 19:45:57.390785,slurm_normal,1437335574.0,0,,1.0,main_w1_handler0,2381852,9909277,False,,6876085,bam,4197740.roundup,slurm,,132112168.0,corral-repl,,"""b2151c862e4e11e58e0a005056a51846""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423208.0,,20423141,,,,history,32.0,2653990.0,fasta,,23756651.0,1437335568.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 19:52:57.641132,64518.0,6.0
,,2015-07-19 19:45:55.389858,slurm_normal,1437335566.0,0,,1.0,main_w1_handler2,2381852,9909275,False,,6971104,bam,4197739.roundup,slurm,,132112168.0,corral-repl,,"""b2151c862e4e11e58e0a005056a51846""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423203.0,,20423141,,,,history,32.0,2653990.0,fasta,,23756651.0,1437335559.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 19:52:48.645753,64518.0,7.0
,,2015-07-19 20:13:30.493996,slurm_normal,1437337096.0,0,,1.0,main_w2_handler0,2381875,9909542,False,,6971104,bam,4197910.roundup,slurm,,132112168.0,corral-repl,,"""9756cc2e2e5211e5a8d7005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423537.0,,20423524,,,,history,32.0,2653990.0,fasta,,23756651.0,1437337089.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:18:20.689962,64518.0,7.0
,,2015-07-19 19:55:48.357325,slurm_normal,1437336432.0,0,,1.0,main_w1_handler2,2381863,9909343,False,,6875942,bam,4197834.roundup,slurm,,132112168.0,corral-repl,,"""1c84b2242e5011e5809e005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423305.0,,20423289,,,,history,32.0,2653990.0,fasta,,23756651.0,1437336425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:07:15.844862,64518.0,7.0
,,2015-07-19 20:34:51.149986,slurm_normal,1437338414.0,0,,1.0,main_w1_handler2,2381886,9909684,False,,6971105,bam,4198094.roundup,slurm,,132112168.0,corral-repl,,"""90ee0d362e5511e58e0a005056a51846""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423683.0,,20423666,,,,history,32.0,2653990.0,fasta,,23756651.0,1437338408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:40:17.422842,64518.0,6.0
,,2015-07-19 19:55:46.647166,slurm_normal,1437336411.0,0,,1.0,main_w1_handler2,2381863,9909342,False,,6971104,bam,4197832.roundup,slurm,,132112168.0,corral-repl,,"""1c84b2242e5011e5809e005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423303.0,,20423289,,,,history,32.0,2653990.0,fasta,,23756651.0,1437336405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:06:53.608713,64518.0,6.0
,,2015-07-19 20:20:19.522899,slurm_normal,1437337526.0,0,,1.0,main_w2_handler1,2381874,9909578,False,,6875893,bam,4197982.roundup,slurm,,132112168.0,corral-repl,,"""898670802e5311e58045005056a51846""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423579.0,,20423522,,,,history,32.0,2653990.0,fasta,,23756651.0,1437337519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:25:32.064785,64518.0,7.0
,,2015-07-19 20:34:56.461309,slurm_normal,1437338413.0,0,,1.0,main_w2_handler1,2381886,9909689,False,,6875977,bam,4198093.roundup,slurm,,132112168.0,corral-repl,,"""90ee0d362e5511e58e0a005056a51846""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423686.0,,20423666,,,,history,32.0,2653990.0,fasta,,23756651.0,1437338405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:40:18.695587,64518.0,8.0
,,2015-07-19 20:13:34.376505,slurm_normal,1437337120.0,0,,1.0,main_w1_handler1,2381875,9909545,False,,6875894,bam,4197914.roundup,slurm,,132112168.0,corral-repl,,"""9756cc2e2e5211e5a8d7005056a52a46""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423542.0,,20423524,,,,history,32.0,2653990.0,fasta,,23756651.0,1437337113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:18:43.785620,64518.0,7.0
,,2015-07-19 20:20:16.951468,slurm_normal,1437337526.0,0,,1.0,main_w1_handler0,2381874,9909575,False,,6971105,bam,4197983.roundup,slurm,,132112168.0,corral-repl,,"""898670802e5311e58045005056a51846""","""/galaxy-repl/localdata/chrom/64.len""","""64""",,"""5""",1,20423576.0,,20423522,,,,history,32.0,2653990.0,fasta,,23756651.0,1437337519.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-19 20:25:31.402671,64518.0,7.0
,,2015-07-20 03:42:38.028948,slurm_normal,1437363797.0,0,,1.0,main_w1_handler0,2382071,9911925,False,,134,bam,4199942.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,20426911.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24102739.0,1437363790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-20 03:43:19.433310,66014.0,7.0
,,2015-07-20 03:42:36.805107,slurm_normal,1437363794.0,0,,1.0,main_w1_handler2,2382071,9911923,False,,132,bam,4199941.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,20426905.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24102739.0,1437363790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-20 03:43:18.318735,66014.0,4.0
,,2015-07-20 03:42:37.483183,slurm_normal,1437363785.0,0,,1.0,main_w1_handler1,2382071,9911924,False,,132,bam,4199940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,20426909.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24102739.0,1437363781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-20 03:43:09.183797,66014.0,4.0
,,2015-07-20 12:18:25.833767,slurm_normal,1437394734.0,0,,1.0,main_w1_handler1,2382392,9915399,False,,1714,bam,4203333.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"""5""",1,20431799.0,,20431692,,,,history,32.0,29679356.0,fasta,,24221622.0,1437394728.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-20 12:18:56.238644,66551.0,6.0
,,2015-07-21 15:35:03.406033,slurm_normal,1437493208.0,0,,1.0,main_w1_handler2,2383866,9928105,False,,496610678,bam,4215449.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"""5""",1,20449311.0,,20449625,,,,history,32.0,12360704.0,fasta,,24135318.0,1437492933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-21 15:40:11.537649,44233.0,275.0
,,2015-07-21 15:35:54.049464,slurm_normal,1437493197.0,0,,1.0,main_w1_handler2,2383866,9928123,False,,521460910,bam,4215456.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Saccharomyces_cerevisiae_S288C_SGD2010.len""","""Saccharomyces_cerevisiae_S288C_SGD2010""",,"""5""",1,20449343.0,,20449625,,,,history,32.0,12360704.0,fasta,,24135318.0,1437492969.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-21 15:39:59.932592,44233.0,228.0
,,2015-07-21 16:10:18.975285,slurm_normal,1437495147.0,0,,1.0,main_w1_handler2,2373031,9928611,False,,31457199,bam,4215851.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20454274.0,,hg19,,,,cached,32.0,,,,24103064.0,1437495037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-21 16:12:30.934377,66019.0,110.0
,,2015-07-23 18:48:40.714038,slurm_normal,1437677349.0,0,,1.0,main_w2_handler0,2387227,9957767,False,,8606170,bam,4242407.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,20503309.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24278957.0,1437677339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-23 18:49:12.603985,64830.0,10.0
,,2015-07-23 18:44:07.052459,slurm_normal,1437677080.0,0,,1.0,main_w2_handler1,2387227,9957700,False,,9144038,bam,4242364.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,20503032.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24278957.0,1437677070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-23 18:44:44.715769,64830.0,10.0
,,2015-07-23 19:32:15.948900,slurm_normal,1437679968.0,0,,1.0,main_w2_handler0,2380182,9958182,False,,8985098,bam,4242855.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20501623.0,,hg19,,,,cached,32.0,,,,24225379.0,1437679960.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-23 19:32:52.777293,64170.0,8.0
,,2015-07-22 19:27:49.387995,slurm_normal,1437593317.0,0,,1.0,main_w2_handler0,2373268,9946162,False,,11906560,bam,4231038.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",,"""5""",0,20372025.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24249635.0,1437593302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-22 19:28:39.095001,64830.0,15.0
,,2015-07-25 21:26:04.166597,slurm_normal,1437860413.0,0,,1.0,main_w1_handler1,2389189,9984969,False,,13452275,bam,4267968.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,20546529.0,,hg38,,,,cached,32.0,,,,24318253.0,1437860405.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-25 21:40:17.467704,66173.0,8.0
,,2015-07-25 21:26:03.555737,slurm_normal,1437860472.0,0,,1.0,main_w1_handler0,2389189,9984968,False,,10158948,bam,4267987.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,20546517.0,,hg38,,,,cached,32.0,,,,24318253.0,1437860465.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-25 21:41:15.386525,66173.0,7.0
,,2015-07-25 21:26:02.932503,slurm_normal,1437860434.0,0,,1.0,main_w1_handler0,2389189,9984967,False,,10135860,bam,4267976.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"""5""",0,20546360.0,,hg38,,,,cached,32.0,,,,24318253.0,1437860427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-25 21:40:38.221607,66173.0,7.0
,,2015-07-26 01:01:15.122773,slurm_normal,1437872510.0,0,,1.0,main_w1_handler1,2389006,9987745,False,,13346514,bam,4270089.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20549160.0,,Homo_sapiens_nuHg19_mtrCRS,,,,cached,32.0,,,,24186905.0,1437872499.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-07-26 01:01:54.207929,66362.0,11.0
,,2015-08-09 13:47:46.066612,slurm_normal,1439128112.0,0,,1.0,main_w2_handler0,2403919,10085771,False,,11872074,bam,4362531.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"""5""",0,20723680.0,,hg19,,,,cached,32.0,,,,24254914.0,1439128101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/0.4,0.4,,2015-08-09 13:48:35.774000,45381.0,11.0
