chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,ownFile,ownFile_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.c.__current_case__,parameters.c.consensus,parameters.c.fraction,parameters.c.hapNum,parameters.c.phredProb,parameters.c.theta,parameters.chromInfo,parameters.dbkey,parameters.indels,parameters.lastCol,parameters.mapCap,parameters.refOrHistory.__current_case__,parameters.refOrHistory.input1,parameters.refOrHistory.input1.values,parameters.refOrHistory.ownFile,parameters.refOrHistory.ownFile.values,parameters.refOrHistory.reference,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-11-21 15:32:04.935149,rodeo_normal,1416585504.0,0,,1.0,main_w2_handler1,2125559,8220252,False,,10103102,bam,2078519.roundup,slurm,,132112264.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,17635054.0,,,,indexed,32.0,,19641352.0,1416585446.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-21 15:58:58.520981,56286.0,58.0
,,2014-11-24 23:30:41.258064,rodeo_normal,1416872027.0,0,,1.0,main_w2_handler0,2123253,8243027,False,,89070415,bam,316534.rodeo,slurm,,8059880.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""yes""","""60""",0,17606522.0,,,,indexed,1.0,,19756913.0,1416871861.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-24 23:33:49.798491,38098.0,166.0
,,2014-11-25 22:56:13.112774,rodeo_normal,1416956459.0,0,,1.0,main_w1_handler0,2123253,8252606,False,,52923218,bam,329932.rodeo,slurm,,16332532.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""","""no""","""yes""","""60""",0,17672304.0,,,,indexed,2.0,,19776927.0,1416956192.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-11-25 23:01:03.986845,38098.0,267.0
,,2014-12-03 04:33:02.910076,rodeo_normal,1417581210.0,0,,1.0,main_w2_handler0,2136421,8307339,False,,808578,bam,404537.rodeo,slurm,,16332532.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/ce6.len""","""ce6""","""no""","""no""","""60""",0,17764547.0,,,,indexed,2.0,,19870992.0,1417581197.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-03 04:33:34.317807,56858.0,13.0
,,2014-12-09 10:16:41.807026,rodeo_normal,1418120319.0,0,,1.0,main_w2_handler0,2142527,8378429,False,,60430393,bam,509312.rodeo,slurm,,8059880.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17876518.0,,,,indexed,1.0,,19617429.0,1418120207.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-09 10:18:42.151837,56174.0,112.0
,,2014-12-09 10:18:38.279771,rodeo_normal,1418120427.0,0,,1.0,main_w2_handler1,2142546,8378487,False,,60430393,bam,2271639.roundup,slurm,,132112264.0,corral-repl,,,,,1,yes,0.001,2,40,0.85,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""no""","""no""","""60""",0,17876498.0,,,,indexed,32.0,,19617519.0,1418120326.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-09 10:20:30.096641,56191.0,101.0
,,2014-12-18 13:10:57.630477,rodeo_normal,1418915686.0,0,,1.0,main_w2_handler0,1146366,8439465,False,,1890314305,bam,595221.rodeo,slurm,,16332532.0,corral-repl,,,,"""4b26bb4086b711e4816c005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,18022266.0,,,,indexed,2.0,,20114338.0,1418915250.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-18 15:14:50.831776,26809.0,436.0
,,2014-12-18 13:10:57.037061,rodeo_normal,1418916380.0,0,,1.0,main_w2_handler0,1146366,8439464,False,,1906640943,bam,595270.rodeo,slurm,,16332532.0,corral-repl,,,,"""4b26bb4086b711e4816c005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,18022265.0,,,,indexed,2.0,,20114338.0,1418915927.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-18 15:26:30.821640,26809.0,453.0
,,2014-12-19 16:52:54.354853,rodeo_normal,1419020561.0,0,,1.0,main_w2_handler0,2153790,8445938,False,,1913927338,bam,605861.rodeo,slurm,,16332532.0,corral-repl,,,,"""75ae9066879f11e49732005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,18032456.0,,,,indexed,2.0,,20135128.0,1419020118.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-19 20:22:44.628922,26809.0,443.0
,,2014-12-19 16:52:53.811492,rodeo_normal,1419020642.0,0,,1.0,main_w1_handler1,2153790,8445937,False,,1917971013,bam,605873.rodeo,slurm,,16332532.0,corral-repl,,,,"""75ae9066879f11e49732005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,18032455.0,,,,indexed,2.0,,20135128.0,1419020246.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-19 20:24:05.565263,26809.0,396.0
,,2014-12-20 16:50:02.855927,rodeo_normal,1419108754.0,0,,1.0,main_w2_handler1,2154995,8449357,False,,2211908302,bam,611946.rodeo,slurm,,16332532.0,corral-repl,,,,"""391c8c60886811e4ae51005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,18037531.0,,,,indexed,2.0,,20152573.0,1419108392.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-20 20:52:38.803552,26809.0,362.0
,,2014-12-20 16:50:01.877781,rodeo_normal,1419108936.0,0,,1.0,main_w2_handler1,2154995,8449356,False,,2215568537,bam,611957.rodeo,slurm,,16332532.0,corral-repl,,,,"""391c8c60886811e4ae51005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""no""","""no""","""60""",0,18037530.0,,,,indexed,2.0,,20152573.0,1419108553.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2014-12-20 20:55:40.903947,26809.0,383.0
,,2015-02-17 17:17:42.640654,rodeo_normal,1424217821.0,0,,1.0,main_w1_handler0,2209557,8745465,False,,1541035457,bam,2799829.roundup,slurm,,132112168.0,corral-repl,2085824.0,fasta,,"""df689ee0b6c811e49f4f005056a52a46""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,18541240.0,,18541154.0,,history,32.0,,21285778.0,1424217763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-02-18 00:03:56.563565,59403.0,58.0
,,2015-02-18 17:23:18.265335,rodeo_normal,1424287298.0,0,,1.0,main_w2_handler0,2209557,8757253,False,,690731659,bam,2817122.roundup,slurm,,132112168.0,corral-repl,2085824.0,fasta,,"""d1679a10b79211e4a7af005056a51846""",0,no,,,,,"""/galaxy-repl/localdata/chrom/zymoMobi_ZM4.len""","""zymoMobi_ZM4""","""no""","""yes""","""60""",1,18559525.0,,18541154.0,,history,32.0,,21320707.0,1424287268.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,1.1.1,,2015-02-18 19:21:40.661591,59403.0,30.0
