chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.coverage,parameters.dbkey,parameters.format_type.__current_case__,parameters.format_type.base_column,parameters.format_type.cvrg_column,parameters.format_type.format,parameters.format_type.loc_column,parameters.format_type.seq_column,parameters.format_type.which_base,parameters.input,parameters.input.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-05-02 17:59:05.584545,slurm_normal,1462211993.0,0,,1.0,main_w1_handler1,2672756,12736316,False,,161624253,tabular,6935368.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5598c8f839c591a53'}]",32.0,,29649483.0,1462211988.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-02 17:59:56.393333,82637.0,5.0
,,2016-06-22 11:10:02.526306,slurm_normal,1466593821.0,0,,1.0,main_w1_handler0,2694219,13234874,False,,55790,tabular,7420048.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""2""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e3b2eb4dc08d80be'}]",32.0,,30051095.0,1466593818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-06-22 11:10:22.818801,75552.0,3.0
,,2017-03-19 06:16:03.403242,slurm_normal,1489904497.0,0,,1.0,main_w3_handler0,2960361,15334523,False,,10737286444,pileup,9474712.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""1""","""ce10""",0,,,six,,,,,"[{'src': 'hda', 'id': 28796339}]",32.0,,35203209.0,1489904166.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-03-19 06:21:40.058925,91484.0,331.0
,,2016-10-13 16:15:30.301432,slurm_normal,1476375872.0,0,,1.0,main_w3_handler0,2803888,14074603,False,,10834030098,tabular,8291380.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""3""","""ce10""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54ed83f40f5c8335c'}]",32.0,,32693561.0,1476375346.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-13 16:24:35.369986,89300.0,526.0
,,2017-03-19 05:54:09.236721,slurm_normal,1489903163.0,0,,1.0,main_w3_handler1,2960361,15334494,False,,10737286444,pileup,9474681.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/ce10.len""","""3""","""ce10""",0,,,six,,,,,"[{'src': 'hda', 'id': 28796339}]",32.0,,35203209.0,1489902854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-03-19 05:59:25.071341,91484.0,309.0
,,2016-06-26 16:39:33.728085,slurm_normal,1466959217.0,0,,1.0,main_w2_handler0,2552775,13262699,False,,588318091,tabular,7450521.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""2000""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552339ea19696aaa9'}]",32.0,,30308598.0,1466959210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-06-26 16:40:18.755376,26979.0,7.0
,,2016-06-26 18:23:19.663548,slurm_normal,1466965443.0,0,,1.0,main_w1_handler0,2747348,13262865,False,,1732396330,tabular,7450722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""5""","""90""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53399774f2f1edaaa'}]",32.0,,30920537.0,1466965423.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-06-26 18:24:06.294753,57573.0,20.0
50.0,len,2016-03-05 01:21:56.237714,slurm_normal,1457140964.0,0,,1.0,main_w1_handler2,2611696,12026866,False,,536323620,tabular,6254667.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/main/files/014/522/dataset_14522202.dat""","""3""","""?""",0,,,six,,,,23678857,,32.0,,28602947.0,1457140945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-03-05 01:22:48.179396,79276.0,19.0
,,2017-05-29 12:55:55.433848,slurm_normal,1496066134.0,0,,1.0,main_w4_handler0,3073014,15960597,False,,148917823258,pileup,10057663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 29598112}]",32.0,,38289001.0,1496062569.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2017-05-29 13:55:36.406974,103034.0,3565.0
,,2016-03-05 16:52:54.950800,slurm_normal,1457196798.0,0,,1.0,main_w1_handler0,2533404,12032017,False,,1499266,tabular,6259387.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,23684370,,32.0,,28829020.0,1457196792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-03-05 16:53:19.932567,75052.0,6.0
,,2016-10-14 14:04:18.481346,slurm_normal,1476454024.0,0,,1.0,main_w3_handler1,2854465,14082311,False,,1418569527,tabular,8298654.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mycoTube_H37RV.len""","""3""","""mycoTube_H37RV""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dbc31584e0bbd0ff'}]",32.0,,33675109.0,1476453887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-14 14:07:17.804481,92191.0,137.0
,,2016-05-10 15:24:11.786451,slurm_normal,1462893886.0,0,,1.0,main_w1_handler2,2655047,12845420,False,,800821,pileup,7045361.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b546db3c31dc9cd571'}]",32.0,,29371433.0,1462893883.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-10 15:24:50.191074,8309.0,3.0
,,2016-05-12 20:17:41.066281,slurm_normal,1463084298.0,0,,1.0,main_w2_handler1,2704281,12876053,False,,9803545,tabular,7075704.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""3""","""hg38""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5128a3fe435d33eed'}]",32.0,,30197947.0,1463084292.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-12 20:18:20.911438,62805.0,6.0
,,2016-05-13 01:59:49.063029,slurm_normal,1463104826.0,0,,1.0,main_w2_handler0,2704281,12880161,False,,88136179,tabular,7079228.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""3""","""hg38""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5770f59612e4676eb'}]",32.0,,30206637.0,1463104820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-13 02:00:28.229687,62805.0,6.0
,,2016-07-08 07:02:21.428806,slurm_normal,1467961420.0,0,,1.0,main_w1_handler1,2694219,13359223,False,,852088589,tabular,7569139.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a32a36b7b26587d6'}]",32.0,,30051095.0,1467961397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-08 07:03:41.438915,75552.0,23.0
,,2016-05-21 05:34:05.877555,slurm_normal,1463808883.0,0,,1.0,main_w2_handler1,2713027,12952541,False,,10667571,pileup,7146363.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""1""","""hg38""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523f4b88e158fca6d'}]",32.0,,30350529.0,1463808877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-21 05:34:45.898075,84823.0,6.0
,,2016-10-18 00:30:21.677906,slurm_normal,1476750936.0,0,,1.0,main_w4_handler1,2839164,14103400,False,,3589384069,tabular,8318454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b589a3fac03b504a81'}]",32.0,,33773680.0,1476750651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-10-18 00:35:39.142780,91350.0,285.0
,,2016-09-19 23:51:57.427705,slurm_normal,1474329365.0,0,,1.0,main_w3_handler0,2538446,13888293,False,,3079876263,tabular,8111940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599d4a354502788e7'}]",32.0,,32995288.0,1474329135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-09-19 23:56:08.994402,27929.0,230.0
,,2016-03-31 21:36:10.712085,slurm_normal,1459460201.0,0,,1.0,main_w2_handler1,2648344,12305106,False,,88860709,tabular,6513102.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,24093076,,32.0,,29243642.0,1459460183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-03-31 21:36:44.266783,80601.0,18.0
,,2016-04-05 14:12:16.060025,slurm_normal,1459865588.0,0,,1.0,main_w2_handler1,2459142,12343803,False,,66749775,tabular,6549120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143897,,32.0,,29215483.0,1459865555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:13:13.387996,4421.0,33.0
,,2016-04-05 14:12:18.294135,slurm_normal,1459865616.0,0,,1.0,main_w1_handler0,2459142,12343808,False,,28603692,tabular,6549132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143902,,32.0,,29215483.0,1459865609.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:13:44.581593,4421.0,7.0
,,2016-04-05 14:12:17.542641,slurm_normal,1459865620.0,0,,1.0,main_w1_handler0,2459142,12343806,False,,53186121,tabular,6549128.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143900,,32.0,,29215483.0,1459865584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:13:48.056448,4421.0,36.0
,,2016-04-05 14:12:17.174435,slurm_normal,1459865590.0,0,,1.0,main_w1_handler0,2459142,12343805,False,,43956504,tabular,6549124.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143899,,32.0,,29215483.0,1459865553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:13:20.425263,4421.0,37.0
,,2016-04-05 14:12:18.739373,slurm_normal,1459865600.0,0,,1.0,main_w1_handler1,2459142,12343809,False,,48454115,tabular,6549127.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143903,,32.0,,29215483.0,1459865584.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:13:24.028936,4421.0,16.0
,,2016-04-05 14:12:17.869670,slurm_normal,1459865564.0,0,,1.0,main_w1_handler1,2459142,12343807,False,,46610283,tabular,6549123.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143901,,32.0,,29215483.0,1459865553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:12:46.859133,4421.0,11.0
,,2016-04-05 14:12:16.808900,slurm_normal,1459865566.0,0,,1.0,main_w1_handler2,2459142,12343804,False,,47623699,tabular,6549121.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24143898,,32.0,,29215483.0,1459865554.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-05 14:12:51.435603,4421.0,12.0
,,2016-05-27 09:01:36.634492,slurm_normal,1464339759.0,0,,1.0,main_w1_handler0,2713824,13000564,False,,26134826,tabular,7187337.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a6cf8c96f33dec69'}]",32.0,,30384726.0,1464339753.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-27 09:02:43.516252,60032.0,6.0
,,2016-04-07 14:01:25.892478,slurm_normal,1460037833.0,0,,1.0,main_w2_handler1,1490317,12364576,False,,17548671,pileup,6568184.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""3""","""?""",1,,,ten,,,first,24183702,,32.0,,29245281.0,1460037701.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-07 14:03:56.702640,36047.0,132.0
,,2016-07-13 22:00:30.411371,slurm_normal,1468447274.0,0,,1.0,main_w2_handler1,2765164,13400711,False,,9337497,pileup,7612725.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""3""","""hg38""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541bee1090de64630'}]",32.0,,30933037.0,1468447271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-13 22:01:18.599116,12159.0,3.0
,,2016-04-11 18:15:27.776157,slurm_normal,1460399964.0,0,,1.0,main_w1_handler0,2606845,12420384,False,,10869245739,tabular,6621634.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""3""","""hg38""",0,,,six,,,,24049694,,32.0,,28509418.0,1460398553.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 18:39:28.459923,73750.0,1411.0
,,2016-04-11 18:08:17.821209,slurm_normal,1460398166.0,0,,1.0,main_w2_handler1,2459142,12420352,False,,9159464,tabular,6621582.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24258249,,32.0,,29215483.0,1460398155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 18:09:31.218074,4421.0,11.0
,,2016-04-11 18:08:19.075013,slurm_normal,1460398136.0,0,,1.0,main_w1_handler0,2459142,12420353,False,,15480276,tabular,6621578.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24258250,,32.0,,29215483.0,1460398128.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 18:08:57.162840,4421.0,8.0
,,2016-04-08 21:08:11.623123,slurm_normal,1460149710.0,0,,1.0,main_w2_handler0,2651800,12396272,False,,44534,tabular,6593027.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""3""","""droSim1""",0,,,six,,,,24223100,,32.0,,29497332.0,1460149706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-08 21:08:33.277576,5707.0,4.0
,,2016-04-08 21:17:41.442618,slurm_normal,1460150285.0,0,,1.0,main_w2_handler0,2651800,12396330,False,,44534,tabular,6593108.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/droSim1.len""","""0""","""droSim1""",0,,,six,,,,24223100,,32.0,,29497332.0,1460150280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-08 21:18:10.975173,5707.0,5.0
,,2016-04-11 17:51:05.066692,slurm_normal,1460397109.0,0,,1.0,main_w2_handler0,2459142,12420250,False,,9159464,tabular,6621450.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""3""","""mm10""",0,,,six,,,,24258249,,32.0,,29215483.0,1460397100.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 17:51:54.000361,4421.0,9.0
,,2016-04-11 17:51:04.508805,slurm_normal,1460397155.0,0,,1.0,main_w1_handler0,2459142,12420249,False,,3454455,tabular,6621460.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""3""","""mm10""",0,,,six,,,,24258248,,32.0,,29215483.0,1460397144.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 17:52:47.947681,4421.0,11.0
,,2016-04-11 17:51:03.959447,slurm_normal,1460397131.0,0,,1.0,main_w1_handler0,2459142,12420248,False,,21356308,tabular,6621454.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""3""","""mm10""",0,,,six,,,,24258247,,32.0,,29215483.0,1460397122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 17:52:15.572976,4421.0,9.0
,,2016-04-11 17:51:05.708408,slurm_normal,1460397109.0,0,,1.0,main_w1_handler2,2459142,12420251,False,,15480276,tabular,6621447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""3""","""mm10""",0,,,six,,,,24258250,,32.0,,29215483.0,1460397101.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 17:51:59.639456,4421.0,8.0
,,2016-04-11 17:51:03.345027,slurm_normal,1460397174.0,0,,1.0,main_w2_handler1,2459142,12420247,False,,19983647,tabular,6621448.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""3""","""mm10""",0,,,six,,,,24258246,,32.0,,29215483.0,1460397102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 17:52:59.330329,4421.0,72.0
,,2016-04-11 18:08:16.563090,slurm_normal,1460398127.0,0,,1.0,main_w1_handler2,2459142,12420351,False,,3454455,tabular,6621577.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24258248,,32.0,,29215483.0,1460398121.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 18:08:52.790101,4421.0,6.0
,,2016-04-11 18:08:14.819059,slurm_normal,1460398186.0,0,,1.0,main_w2_handler1,2459142,12420349,False,,19983647,tabular,6621581.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24258246,,32.0,,29215483.0,1460398138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 18:09:49.346486,4421.0,48.0
,,2016-04-11 18:08:15.612071,slurm_normal,1460398143.0,0,,1.0,main_w1_handler1,2459142,12420350,False,,21356308,tabular,6621580.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,,,six,,,,24258247,,32.0,,29215483.0,1460398136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-11 18:09:06.600984,4421.0,7.0
,,2016-05-27 15:31:55.270679,slurm_normal,1464363154.0,0,,1.0,main_w1_handler1,2719817,13005432,False,,384998,tabular,7191963.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""3""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54c08073a0e5c0dd4'}]",32.0,,30052900.0,1464363151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-05-27 15:32:36.842298,83897.0,3.0
,,2016-04-16 21:28:51.849289,slurm_normal,1460842243.0,0,,1.0,main_w2_handler0,2671790,12487336,False,,557510659,tabular,6678765.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""3""","""mm9""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5879ef082924c79ce'}]",32.0,,29641627.0,1460842181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-16 21:30:49.643927,82606.0,62.0
,,2016-04-18 10:46:43.361136,slurm_normal,1460976552.0,0,,1.0,main_w2_handler1,2673353,12502210,False,,971100981,tabular,6694354.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""3""","""Arabidopsis_thaliana_TAIR10""",1,,,ten,,,first,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c6029c3c4ae0e75a'}]",32.0,,29657277.0,1460976456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-18 10:49:16.445814,82694.0,96.0
,,2016-07-18 09:26:09.810008,slurm_normal,1468834015.0,0,,1.0,main_w1_handler1,2754991,13429964,False,,106945550,table,7641495.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""3""","""Homo_sapiens_nuHg19_mtrCRS""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b581bcf57f36799c41'}]",32.0,,31282664.0,1468834010.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-18 09:26:58.898870,86983.0,5.0
,,2016-07-18 12:38:09.097327,slurm_normal,1468845528.0,0,,1.0,main_w2_handler1,2765014,13431112,False,,70704929,tabular,7642663.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""20""","""hg19""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50afa0b9ef1bfea1f'}]",32.0,,31506152.0,1468845520.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-18 12:38:49.298473,87106.0,8.0
,,2016-07-18 15:24:15.645234,slurm_normal,1468855495.0,0,,1.0,main_w1_handler1,2754991,13432912,False,,106891991,tabular,7644379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""3""","""Homo_sapiens_nuHg19_mtrCRS""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b541fd343e84569d8d'}]",32.0,,31282664.0,1468855490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-18 15:25:00.045212,86983.0,5.0
,,2016-07-18 14:42:23.084054,slurm_normal,1468853016.0,0,,1.0,main_w1_handler0,2754991,13432095,False,,106892150,tabular,7643613.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""3""","""Homo_sapiens_nuHg19_mtrCRS""",1,,,ten,,,second,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54b8ca6e2b1975f66'}]",32.0,,31282664.0,1468852981.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-07-18 14:43:39.077439,86983.0,35.0
,,2016-04-22 19:40:48.735004,slurm_normal,1461354073.0,0,,1.0,main_w1_handler0,2608332,12573959,False,,6196200,pileup,6764610.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/falciparum.len""","""3""","""falciparum""",0,,,six,,,,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58ad8542f97d9ee8d'}]",32.0,,29769122.0,1461354068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.2,1.0.2,,2016-04-22 19:41:18.630184,73057.0,5.0
