chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,inputs,inputs1,inputs10,inputs10_filetype,inputs11,inputs11_filetype,inputs12,inputs12_filetype,inputs13,inputs13_filetype,inputs14,inputs14_filetype,inputs15,inputs15_filetype,inputs16,inputs16_filetype,inputs17,inputs17_filetype,inputs18,inputs18_filetype,inputs19,inputs19_filetype,inputs1_filetype,inputs2,inputs20,inputs20_filetype,inputs21,inputs21_filetype,inputs22,inputs22_filetype,inputs23,inputs23_filetype,inputs24,inputs24_filetype,inputs25,inputs25_filetype,inputs26,inputs26_filetype,inputs27,inputs27_filetype,inputs28,inputs28_filetype,inputs29,inputs29_filetype,inputs2_filetype,inputs3,inputs30,inputs30_filetype,inputs31,inputs31_filetype,inputs32,inputs32_filetype,inputs33,inputs33_filetype,inputs34,inputs34_filetype,inputs35,inputs35_filetype,inputs36,inputs36_filetype,inputs37,inputs37_filetype,inputs38,inputs38_filetype,inputs39,inputs39_filetype,inputs3_filetype,inputs4,inputs40,inputs40_filetype,inputs41,inputs41_filetype,inputs42,inputs42_filetype,inputs43,inputs43_filetype,inputs44,inputs44_filetype,inputs45,inputs45_filetype,inputs46,inputs46_filetype,inputs47,inputs47_filetype,inputs48,inputs48_filetype,inputs49,inputs49_filetype,inputs4_filetype,inputs5,inputs50,inputs50_filetype,inputs51,inputs51_filetype,inputs52,inputs52_filetype,inputs53,inputs53_filetype,inputs54,inputs54_filetype,inputs55,inputs55_filetype,inputs56,inputs56_filetype,inputs57,inputs57_filetype,inputs58,inputs58_filetype,inputs59,inputs59_filetype,inputs5_filetype,inputs6,inputs60,inputs60_filetype,inputs61,inputs61_filetype,inputs62,inputs62_filetype,inputs63,inputs63_filetype,inputs64,inputs64_filetype,inputs65,inputs65_filetype,inputs66,inputs66_filetype,inputs67,inputs67_filetype,inputs68,inputs68_filetype,inputs69,inputs69_filetype,inputs6_filetype,inputs7,inputs70,inputs70_filetype,inputs71,inputs71_filetype,inputs72,inputs72_filetype,inputs73,inputs73_filetype,inputs74,inputs74_filetype,inputs75,inputs75_filetype,inputs76,inputs76_filetype,inputs77,inputs77_filetype,inputs78,inputs78_filetype,inputs7_filetype,inputs8,inputs8_filetype,inputs9,inputs9_filetype,inputs_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.annotation.__current_case__,parameters.annotation.ignore_nonoverlapping_reference,parameters.annotation.ignore_nonoverlapping_transfrags,parameters.annotation.reference_annotation.values,parameters.annotation.use_ref_annotation,parameters.chromInfo,parameters.dbkey,parameters.discard_intron_redundant_transfrags,parameters.discard_single_exon,parameters.inputs.values,parameters.max_dist_exon,parameters.max_dist_group,parameters.seq_data.__current_case__,parameters.seq_data.seq_source.__current_case__,parameters.seq_data.seq_source.index,parameters.seq_data.seq_source.index_source,parameters.seq_data.seq_source.ref_file.values,parameters.seq_data.use_seq_data,processor_count,reference_annotation,reference_annotation_filetype,runner_name,seq_data|ref_file,seq_data|ref_file_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-12-15 10:02:06.609698,slurm_normal,1513332277.0,0,,1.0,main_w4_handler1,3189968,17815850,False,,170671627,170671627,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11884507,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 30451140}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","""false""","""""","[{'src': 'hda', 'id': 30451147}]","""100""","""100""",1,0.0,hg19,cached,,Yes,32.0,158314123.0,gtf,,,,42678347.0,1513332138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-15 10:04:40.259174,37746.0,139.0
,,2017-07-27 18:41:54.350596,slurm_normal,1501180986.0,0,,1.0,main_w4_handler1,3203925,16436644,False,,16675780,16675780,,,,,,,,,,,,,,,,,,,,,gtf,14535118.0,,,,,,,,,,,,,,,,,,,,,gtf,17585284.0,,,,,,,,,,,,,,,,,,,,,gtf,20452302.0,,,,,,,,,,,,,,,,,,,,,gtf,17313762.0,,,,,,,,,,,,,,,,,,,,,gtf,16143237.0,,,,,,,,,,,,,,,,,,,,,gtf,15126312.0,,,,,,,,,,,,,,,,,,,gtf,9181920.0,gtf,,,gtf,10504409.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 30632750}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 30638685}, {'src': 'hda', 'id': 30638686}, {'src': 'hda', 'id': 30638689}, {'src': 'hda', 'id': 30638691}, {'src': 'hda', 'id': 30638693}, {'src': 'hda', 'id': 30638703}, {'src': 'hda', 'id': 30638705}, {'src': 'hda', 'id': 30638707}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 30632748}]",Yes,32.0,132781258.0,gff3,,254060521.0,fasta,39426186.0,1501180923.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-07-27 18:43:10.391900,109215.0,63.0
,,2017-07-28 00:38:08.743597,slurm_normal,1501202408.0,0,,1.0,main_w3_handler0,3204836,16438819,False,,46693770,46693770,,,,,,,,,,,,,,,,,,,,,gtf,46853939.0,,,,,,,,,,,,,,,,,,,,,gtf,46748405.0,,,,,,,,,,,,,,,,,,,,,gtf,46761702.0,,,,,,,,,,,,,,,,,,,,,gtf,46832824.0,,,,,,,,,,,,,,,,,,,,,gtf,46773855.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10506660.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 30646446}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 30646470}, {'src': 'hda', 'id': 30646486}, {'src': 'hda', 'id': 30646492}, {'src': 'hda', 'id': 30646503}, {'src': 'hda', 'id': 30646512}, {'src': 'hda', 'id': 30646522}]","""100""","""100""",0,,,,,No,32.0,187211754.0,gtf,,,,39554153.0,1501202296.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-07-28 00:40:11.899640,106495.0,112.0
,,2017-07-27 14:23:26.146346,slurm_normal,1501214900.0,0,,1.0,main_w4_handler0,3204417,16434283,False,,81329854,81329854,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10507373.roundup,slurm,,132112168.0,corral-repl,,"""2364291c72d711e7a212005056ba2773""",0,false,false,"[{'src': 'hda', 'id': 30638801}]",Yes,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 30638840}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,213909504.0,gtf,,,,,1501214705.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-07-28 04:08:23.509416,107184.0,195.0
,,2017-07-28 04:38:30.757142,slurm_normal,1501216751.0,0,,1.0,main_w3_handler0,3189906,16439584,False,,118303635,118303635,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10507483.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 30615331}]",Yes,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""""","[{'src': 'hda', 'id': 30647592}]","""100""","""100""",0,,,,,No,32.0,76028578.0,gtf,,,,39556205.0,1501216720.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-07-28 04:39:16.015003,102353.0,31.0
,,2017-07-29 07:03:58.509884,slurm_normal,1501316115.0,0,,1.0,main_w4_handler0,3162958,16454472,False,,36853269,36853269,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10522732.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""""","[{'src': 'hda', 'id': 30668294}]","""100""","""100""",1,0.0,Arabidopsis_thaliana_TAIR10,cached,,Yes,32.0,,,,,,39096097.0,1501316094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-07-29 08:15:17.154611,40784.0,21.0
,,2017-12-15 10:28:37.700508,slurm_normal,1513333964.0,0,,1.0,main_w4_handler1,3113100,17816105,False,,294193356,294193356,,,,,,,,,,,,,,,,,,,,,gtf,123611611.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11884740,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29620479}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 29620482}, {'src': 'hda', 'id': 31920284}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,238695801.0,gtf,,,,42678347.0,1513333730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-15 10:32:48.422220,37746.0,234.0
,,2017-08-01 07:16:36.896401,slurm_normal,1501571913.0,0,,1.0,main_w3_handler1,3208537,16475188,False,,118305445,118305445,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10543789.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 30707399}]",Yes,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""""","[{'src': 'hda', 'id': 30707908}]","""100""","""100""",1,0.0,mm10,cached,,Yes,32.0,76028578.0,gtf,,,,39629453.0,1501571805.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-01 07:18:35.543729,109419.0,108.0
,,2017-08-02 20:08:23.686747,slurm_normal,1501704575.0,0,,1.0,main_w4_handler0,3030056,16491628,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,159945525.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10560968.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29171260}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,39484503.0,1501704513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-02 20:09:38.116273,22860.0,62.0
,,2017-08-02 19:42:26.001901,slurm_normal,1501703019.0,0,,1.0,main_w4_handler0,3030056,16491460,False,,132498983,132498983,,,,,,,,,,,,,,,,,,,,,gtf,44555283.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10560817.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29088305}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 28990014}, {'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,44555283.0,gtf,,767218420.0,fasta,39484503.0,1501702957.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-02 19:43:43.046617,22860.0,62.0
,,2017-08-02 19:25:46.955282,slurm_normal,1501702020.0,0,,1.0,main_w4_handler0,3030056,16491367,False,,132498983,132498983,,,,,,,,,,,,,,,,,,,,,gtf,44555283.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10560743.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 28990014}, {'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,39484503.0,1501701955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-02 19:27:04.152868,22860.0,65.0
,,2017-08-02 20:08:43.115390,slurm_normal,1501704599.0,0,,1.0,main_w3_handler0,3030056,16491632,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,159945525.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10560971.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29088305}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29171260}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,44555283.0,gtf,,767218420.0,fasta,39484503.0,1501704532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-02 20:10:02.366791,22860.0,67.0
,,2017-08-02 20:16:28.780553,slurm_normal,1501705275.0,0,,1.0,main_w3_handler1,3030056,16491720,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,74347542.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10561055.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}, {'src': 'hda', 'id': 30737050}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,,,,767218420.0,fasta,39484503.0,1501705002.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-02 20:21:18.388900,22860.0,273.0
,,2017-08-02 20:17:31.240375,slurm_normal,1501705123.0,0,,1.0,main_w3_handler0,3030056,16491738,False,,44555283,44555283,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,1047633.0,,,,,,,,,,,,,,,,,,,,,gtf,74347542.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10561063.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29088305}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29088305}, {'src': 'hda', 'id': 29192053}, {'src': 'hda', 'id': 29192056}, {'src': 'hda', 'id': 29192057}, {'src': 'hda', 'id': 29262446}, {'src': 'hda', 'id': 30737050}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 28742717}]",Yes,32.0,44555283.0,gtf,,767218420.0,fasta,39484503.0,1501705058.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-02 20:18:46.689781,22860.0,65.0
,,2017-12-15 11:44:43.454928,slurm_normal,1513338508.0,0,,1.0,main_w3_handler0,3113100,17817054,False,,294193356,294193356,,,,,,,,,,,,,,,,,,,,,gtf,209354708.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11885337,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29620479}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 29620482}, {'src': 'hda', 'id': 32331712}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,238695801.0,gtf,,,,42678347.0,1513338295.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-15 11:48:35.538737,37746.0,213.0
,,2017-12-15 11:47:28.238498,slurm_normal,1513338667.0,0,,1.0,main_w4_handler1,3113100,17817079,False,,294273084,294273084,,,,,,,,,,,,,,,,,,,,,gtf,208494860.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11885370,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29620479}]",Yes,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 29620571}, {'src': 'hda', 'id': 32333365}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,238695801.0,gtf,,,,42678347.0,1513338486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-12-15 11:51:10.276411,37746.0,181.0
,,2017-08-03 16:20:35.039524,slurm_normal,1501777301.0,0,,1.0,main_w4_handler1,3057600,16500380,False,,1047633,1047633,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,59136906.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10569688.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29105242}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 30750683}, {'src': 'hda', 'id': 30750686}, {'src': 'hda', 'id': 30750687}, {'src': 'hda', 'id': 30750690}, {'src': 'hda', 'id': 30750777}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29202063}]",Yes,32.0,31804358.0,gff3,,767218420.0,fasta,39484503.0,1501777247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-03 16:21:45.610732,22860.0,54.0
,,2017-08-03 16:17:34.065868,slurm_normal,1501777127.0,0,,1.0,main_w4_handler1,3057600,16500363,False,,50083548,50083548,,,,,,,,,,,,,,,,,,,,,gtf,119612919.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10569669.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29105242}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29265031}, {'src': 'hda', 'id': 30750764}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29202063}]",Yes,32.0,31804358.0,gff3,,767218420.0,fasta,39484503.0,1501777067.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-03 16:18:49.877745,22860.0,60.0
,,2017-08-03 16:17:05.488031,slurm_normal,1501777094.0,0,,1.0,main_w3_handler0,3057600,16500355,False,,50083548,50083548,,,,,,,,,,,,,,,,,,,,,gtf,59136906.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10569664.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29105242}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 29265031}, {'src': 'hda', 'id': 30750777}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29202063}]",Yes,32.0,31804358.0,gff3,,767218420.0,fasta,39484503.0,1501777037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-03 16:18:18.943890,22860.0,57.0
,,2017-08-03 16:21:08.882294,slurm_normal,1501777338.0,0,,1.0,main_w3_handler0,3057600,16500383,False,,1047633,1047633,,,,,,,,,,,,,,,,,,,,,gtf,51191643.0,,,,,,,,,,,,,,,,,,,,,gtf,944270.0,,,,,,,,,,,,,,,,,,,,,gtf,461027.0,,,,,,,,,,,,,,,,,,,,,gtf,119612919.0,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,10569690.roundup,slurm,,132112168.0,corral-repl,,,0,false,false,"[{'src': 'hda', 'id': 29105242}]",Yes,"""/galaxy-repl/main/files/019/283/dataset_19283847.dat""","""Sko_v3""","""false""","""""","[{'src': 'hda', 'id': 30750683}, {'src': 'hda', 'id': 30750686}, {'src': 'hda', 'id': 30750687}, {'src': 'hda', 'id': 30750690}, {'src': 'hda', 'id': 30750764}]","""100""","""100""",1,1.0,,history,"[{'src': 'hda', 'id': 29202063}]",Yes,32.0,31804358.0,gff3,,767218420.0,fasta,39484503.0,1501777276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-08-03 16:22:22.693163,22860.0,62.0
,,2017-10-02 08:47:32.513098,slurm_normal,1506934203.0,0,,1.0,main_w4_handler1,3269273,16983765,False,,1113425834,1113425834,,,,,,,,,,,,,,,,,,,,,gtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gtf,11050897.roundup,slurm,,132112168.0,corral-repl,,,1,,,,No,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""false""","""""","[{'src': 'hda', 'id': 31458914}]","""100""","""100""",1,0.0,hg38,cached,,Yes,32.0,,,,,,39748849.0,1506934056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.9.8,0.9.8,,2017-10-02 08:50:05.047076,21426.0,147.0
