BED,BED1,BED1_filetype,BED2,BED2_filetype,BED3,BED3_filetype,BED4,BED4_filetype,BED5,BED5_filetype,BED_filetype,bamfiles,bamfiles1,bamfiles1_filetype,bamfiles2,bamfiles2_filetype,bamfiles3,bamfiles3_filetype,bamfiles4,bamfiles4_filetype,bamfiles5,bamfiles5_filetype,bamfiles6,bamfiles6_filetype,bamfiles7,bamfiles7_filetype,bamfiles8,bamfiles8_filetype,bamfiles_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.BED.values,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamfiles.values,parameters.chromInfo,parameters.dbkey,parameters.outFileFormat,parameters.outRawCounts,parameters.region,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
100956,100956,bed,33235.0,bed,8741.0,bed,522832.0,bed,40691.0,bed,bed,526043658,526043658,bam,700534995.0,bam,414310542.0,bam,,,,,,,,,,,bam,2016-10-08 09:24:31.943189,slurm_normal,1475920094.0,0,1.0,main_w3_handler1,2806818,14035018,False,,8252584.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f2ba6be9e3a2130a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5c71c62de7367c180'}, {'src': 'hda', 'id': 'bbd44e69cb8906b548c39bd9c4702b07'}, {'src': 'hda', 'id': 'bbd44e69cb8906b55a409e9862b87e8c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5670c1d4aa3000b2c'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b3615b7ac9a11d0'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5e7373ad24d845ce4'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5399708f404d03c03'}]","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""png""","""false""","""""",32.0,,33533104,1475918955.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-10-08 09:48:16.701158,89286,1139.0
331513,331513,bed,,,,,,,,,bed,1092369104,1092369104,bam,1583664912.0,bam,,,,,,,,,,,,,bam,2016-11-15 11:10:03.023804,slurm_normal,1479209852.0,0,1.0,main_w3_handler0,2894966,14343514,False,,8549648.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57d87f3cba1d2e04d'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1b1e36ec0019d1a'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5266e072eff50efdf'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479208363.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 11:37:34.888789,77683,1489.0
331513,331513,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 12:17:48.013028,slurm_normal,1479213923.0,0,1.0,main_w4_handler0,2895072,14344007,False,,8550103.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543cea59cfe9be334'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479212532.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 12:45:43.740955,77683,1391.0
2560,2560,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:05:15.720395,slurm_normal,1479220135.0,0,1.0,main_w3_handler0,2895072,14344688,False,,8550681.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590d91d37297c6d40'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479219015.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:29:02.389251,77683,1120.0
750,750,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:03:19.815119,slurm_normal,1479220119.0,0,1.0,main_w4_handler0,2895072,14344676,False,,8550661.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540f87273ce821e2c'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479218858.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:28:43.642213,77683,1261.0
4059,4059,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:04:37.955268,slurm_normal,1479220134.0,0,1.0,main_w4_handler1,2895072,14344683,False,,8550667.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5150886b72010c000'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479218914.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:28:58.162736,77683,1220.0
544,544,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:04:47.151372,slurm_normal,1479220119.0,0,1.0,main_w3_handler1,2895072,14344685,False,,8550675.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dc98cca85e930c8'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479218977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:28:42.604818,77683,1142.0
413708,413708,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:05:37.775417,slurm_normal,1479221838.0,0,1.0,main_w3_handler1,2895072,14344693,False,,8550942.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e63b57bde1d3a00'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479220481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:57:24.203025,77683,1357.0
462,462,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:04:58.588554,slurm_normal,1479220590.0,0,1.0,main_w4_handler0,2895072,14344687,False,,8550670.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5765ed35b8768e8cc'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479218924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:36:35.645959,77683,1666.0
8749,8749,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:04:28.308949,slurm_normal,1479220686.0,0,1.0,main_w3_handler0,2895072,14344682,False,,8550672.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b54bc711c5f7acb'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479218944.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:38:12.921427,77683,1742.0
44,44,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:06:19.311791,slurm_normal,1479222300.0,0,1.0,main_w3_handler1,2895072,14344701,False,,8551095.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e79aa97718c1c273'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479221094.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:05:04.548238,77683,1206.0
6542,6542,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:05:27.180804,slurm_normal,1479221790.0,0,1.0,main_w4_handler1,2895072,14344690,False,,8550917.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6e83daff9169333'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479220389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:56:34.884658,77683,1401.0
422,422,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:06:59.947563,slurm_normal,1479223306.0,0,1.0,main_w3_handler0,2895072,14344711,False,,8551294.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5be2c5d579690214b'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479222059.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:21:51.407754,77683,1247.0
352,352,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:06:33.811800,slurm_normal,1479221633.0,0,1.0,main_w4_handler0,2895072,14344705,False,,8550916.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b592175e76e0d31e68'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479220389.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:53:56.571405,77683,1244.0
68778,68778,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:05:51.424865,slurm_normal,1479221859.0,0,1.0,main_w3_handler0,2895072,14344695,False,,8550948.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5960b958d26262f13'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479220486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 14:57:41.038627,77683,1373.0
15851,15851,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:07:18.068597,slurm_normal,1479222049.0,0,1.0,main_w4_handler1,2895072,14344714,False,,8551073.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540f2ee8857951f46'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""png""","""false""","""""",32.0,,34262298,1479221011.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:00:52.245314,77683,1038.0
302,302,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:06:05.873448,slurm_normal,1479223162.0,0,1.0,main_w3_handler0,2895072,14344697,False,,8551289.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57652f9bbb21f7e35'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34262298,1479222031.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:19:26.398550,77683,1131.0
20324,20324,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:07:38.049962,slurm_normal,1479223591.0,0,1.0,main_w3_handler0,2895072,14344718,False,,8551356.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53945c39abcec5e7d'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""png""","""false""","""""",32.0,,34262298,1479222461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:26:41.584253,77683,1130.0
32497,32497,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:07:28.652994,slurm_normal,1479223481.0,0,1.0,main_w3_handler0,2895072,14344716,False,,8551318.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a81aa67563870bd0'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""png""","""false""","""""",32.0,,34262298,1479222252.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:24:57.412069,77683,1229.0
22694,22694,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-15 14:07:11.652049,slurm_normal,1479223550.0,0,1.0,main_w3_handler0,2895072,14344713,False,,8551319.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53d415d63e0b0b58e'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/main/files/017/494/dataset_17494598.dat""","""SC5314 A22""","""png""","""false""","""""",32.0,,34262298,1479222255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-15 15:26:20.595840,77683,1295.0
4059,4059,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:15:20.139709,slurm_normal,1479311196.0,0,1.0,main_w3_handler0,2895072,14356523,False,,8562363.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5150886b72010c000'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479309838.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 15:46:40.317350,77683,1358.0
413708,413708,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:16:57.920386,slurm_normal,1479313351.0,0,1.0,main_w4_handler1,2895072,14356571,False,,8562763.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56e63b57bde1d3a00'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479311376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 16:22:37.345149,77683,1975.0
462,462,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:15:58.161490,slurm_normal,1479311196.0,0,1.0,main_w4_handler1,2895072,14356529,False,,8562345.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5765ed35b8768e8cc'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479309726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 15:46:38.514709,77683,1470.0
544,544,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:15:36.452428,slurm_normal,1479310934.0,0,1.0,main_w4_handler1,2895072,14356527,False,,8562344.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58dc98cca85e930c8'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479309723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 15:42:16.459819,77683,1211.0
331513,331513,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:14:22.310379,slurm_normal,1479311232.0,0,1.0,main_w3_handler1,2895072,14356507,False,,8562358.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543cea59cfe9be334'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479309794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 15:47:16.982019,77683,1438.0
8749,8749,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:15:03.230698,slurm_normal,1479311898.0,0,1.0,main_w3_handler0,2895072,14356518,False,,8562359.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58b54bc711c5f7acb'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479309799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 15:58:21.018283,77683,2099.0
6542,6542,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:16:31.890131,slurm_normal,1479312704.0,0,1.0,main_w3_handler0,2895072,14356543,False,,8562818.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6e83daff9169333'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479311528.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 16:11:50.676374,77683,1176.0
750,750,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:14:45.614073,slurm_normal,1479310933.0,0,1.0,main_w3_handler0,2895072,14356514,False,,8562360.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b540f87273ce821e2c'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479309801.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 15:42:16.007724,77683,1132.0
2560,2560,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:16:16.974382,slurm_normal,1479312428.0,0,1.0,main_w3_handler1,2895072,14356534,False,,8562717.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590d91d37297c6d40'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479311221.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 16:07:13.631967,77683,1207.0
68778,68778,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:17:19.502682,slurm_normal,1479312918.0,0,1.0,main_w4_handler0,2895072,14356588,False,,8562762.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5960b958d26262f13'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479311376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 16:15:30.534943,77683,1542.0
302,302,bed,,,,,,,,,bed,1583664912,1583664912,bam,1092369104.0,bam,,,,,,,,,,,,,bam,2016-11-16 15:17:36.128990,slurm_normal,1479313138.0,0,1.0,main_w4_handler1,2895072,14356593,False,,8562884.roundup,slurm,,132112168.0,corral-repl,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57652f9bbb21f7e35'}]",,,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c486b217603271c'}, {'src': 'hda', 'id': 'bbd44e69cb8906b5fc446d6d4257330f'}]","""/galaxy-repl/localdata/chrom/?.len""","""?""","""png""","""false""","""""",32.0,,34279803,1479311735.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,2.3.5.0,,2016-11-16 16:19:05.247447,77683,1403.0
