create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__current_case__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-08-11 12:39:16.640919,slurm_normal,1502456219.0,0,,1.0,main_w3_handler1,3165020,16558417,False,,1424670720,fastq.bz2,10629616.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30837877}]",32.0,,38805679,1502455475.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 12:57:01.973616,107918.0,744.0
2017-08-11 12:39:03.041537,slurm_normal,1502455353.0,0,,1.0,main_w3_handler1,3165020,16558414,False,,951161836,fastq.bz2,10629573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30495204}]",32.0,,38805679,1502455149.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 12:42:36.902911,107918.0,204.0
2017-08-11 12:39:27.653194,slurm_normal,1502455955.0,0,,1.0,main_w3_handler0,3165020,16558420,False,,2373354333,fastq.bz2,10629598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30838733}]",32.0,,38805679,1502455358.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 12:52:37.862496,107918.0,597.0
2017-08-11 12:38:50.194243,slurm_normal,1502455755.0,0,,1.0,main_w4_handler1,3165020,16558411,False,,1490120431,fastq.bz2,10629572.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30495159}]",32.0,,38805679,1502455138.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 12:49:17.644164,107918.0,617.0
2017-08-11 12:39:48.719501,slurm_normal,1502463269.0,0,,1.0,main_w3_handler1,3165020,16558424,False,,1585642306,fastq.bz2,10630776.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30839607}]",32.0,,38805679,1502462886.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-11 14:54:36.834148,107918.0,383.0
2017-08-23 01:39:55.509263,slurm_normal,1503452623.0,0,,1.0,main_w3_handler0,3230155,16637224,False,,986693585,fastq.bz2,10709414.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30958431}]",32.0,,39867873,1503452406.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-23 01:43:48.463464,102321.0,217.0
2017-08-23 01:39:18.169214,slurm_normal,1503452560.0,0,,1.0,main_w3_handler0,3230155,16637222,False,,779545989,fastq.bz2,10709406.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30958427}]",32.0,,39867873,1503452375.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-23 01:43:11.205407,102321.0,185.0
2017-08-22 21:38:35.394932,slurm_normal,1503437947.0,0,,1.0,main_w3_handler0,3193304,16636105,False,,8594440133,fastqcssanger.bz2,10708469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30956450}]",32.0,,40009420,1503437921.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-22 21:39:09.087268,110437.0,26.0
2017-08-25 09:43:00.136492,slurm_normal,1503655087.0,0,,1.0,main_w3_handler0,2958220,16656945,False,,1920621219,fastqcssanger.bz2,10729147.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30984624}]",32.0,,40066449,1503654190.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-25 09:58:11.786582,97841.0,897.0
2017-08-23 00:58:23.566335,slurm_normal,1503450149.0,0,,1.0,main_w3_handler0,3079674,16636839,False,,972888521,fastq.bz2,10709237.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30957951}]",32.0,,39867873,1503449915.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-23 01:02:31.325591,102321.0,234.0
2017-08-23 01:03:39.677944,slurm_normal,1503450460.0,0,,1.0,main_w4_handler1,3079674,16636858,False,,972888521,fastq.bz2,10709258.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30957951}]",32.0,,39867873,1503450227.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-23 01:07:43.351165,102321.0,233.0
2017-08-23 01:38:40.978995,slurm_normal,1503452496.0,0,,1.0,main_w3_handler0,3230155,16637219,False,,706690317,fastq.bz2,10709397.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30958341}]",32.0,,39867873,1503452331.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-23 01:41:42.974442,102321.0,165.0
2017-08-23 01:37:39.203588,slurm_normal,1503452557.0,0,,1.0,main_w3_handler1,3230155,16637193,False,,972888521,fastq.bz2,10709391.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30958152}]",32.0,,39867873,1503452279.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-23 01:43:11.184295,102321.0,278.0
2017-08-24 05:57:24.067778,slurm_normal,1503554495.0,0,,1.0,main_w4_handler1,3230518,16646205,False,,1076214802,fastq.bz2,10718848.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30972302}]",32.0,,40037891,1503554250.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-24 06:01:38.794142,110446.0,245.0
2017-08-25 20:57:19.157475,slurm_normal,1503695053.0,0,,1.0,main_w4_handler1,3233293,16662156,False,,781212527,fastq.bz2,10734395.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30996703}]",32.0,,40034513,1503694649.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-25 21:04:15.659367,102321.0,404.0
2017-08-25 20:57:11.844233,slurm_normal,1503694831.0,0,,1.0,main_w4_handler0,3233293,16662155,False,,822633313,fastq.bz2,10734394.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30996702}]",32.0,,40034513,1503694641.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-25 21:00:36.785260,102321.0,190.0
2017-08-25 20:57:29.257375,slurm_normal,1503694858.0,0,,1.0,main_w4_handler1,3233293,16662158,False,,794058131,fastq.bz2,10734398.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","[{'src': 'hda', 'id': 30996704}]",32.0,,40034513,1503694660.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-25 21:01:01.506757,102321.0,198.0
2017-08-26 04:10:42.391221,slurm_normal,1503720661.0,0,,1.0,main_w4_handler0,3233485,16663213,False,,907870208,fastqcssanger.bz2,10735660.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30999506}]",32.0,,40070035,1503720650.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-26 04:11:01.822241,109267.0,11.0
2017-08-26 04:10:33.902361,slurm_normal,1503720652.0,0,,1.0,main_w4_handler0,3233485,16663211,False,,1584708509,fastqcssanger.bz2,10735659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 30999455}]",32.0,,40070035,1503720640.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-08-26 04:10:52.760554,109267.0,12.0
2017-09-03 13:53:22.493390,slurm_normal,1504447184.0,0,,1.0,main_w4_handler1,3240275,16723720,False,,1994693739,fastq.bz2,10793132.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31086600}]",32.0,,40231721,1504446810.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-03 13:59:45.505150,110855.0,374.0
2017-09-03 02:57:09.685586,slurm_normal,1504407793.0,0,,1.0,main_w3_handler1,3240275,16720758,False,,1928532448,fastq.bz2,10791883.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","[{'src': 'hda', 'id': 31086610}]",32.0,,40210140,1504407436.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-03 03:03:15.723718,110855.0,357.0
2017-09-13 20:57:17.081650,slurm_normal,1505337432.0,0,,1.0,main_w3_handler0,3181960,16812044,False,,5292810814,fastq.bz2,10879581.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31223894}]",32.0,,39097929,1505336251.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-13 21:17:15.795893,108550.0,1181.0
2017-09-13 20:57:16.131646,slurm_normal,1505336894.0,0,,1.0,main_w4_handler0,3181960,16812042,False,,2832251102,fastq.bz2,10879580.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31223775}]",32.0,,39097929,1505336250.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-13 21:08:20.330935,108550.0,644.0
2017-09-14 05:13:59.360239,slurm_normal,1505366269.0,0,,1.0,main_w4_handler0,3249787,16814518,False,,898732316,fastq.bz2,10884003.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""","""hg19""","[{'src': 'hda', 'id': 31227249}]",32.0,,40490778,1505366048.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-14 05:17:54.125223,111314.0,221.0
2017-09-22 13:33:20.299481,slurm_normal,1506087224.0,0,,1.0,main_w4_handler0,3260587,16899516,False,,900001,fastq.bz2,10968235.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31366888}]",32.0,,40716718,1506087220.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-22 13:33:48.856380,91699.0,4.0
2017-09-23 11:02:26.503830,slurm_normal,1506165059.0,0,,1.0,main_w4_handler1,3119315,16907363,False,,1835780300,fastq.bz2,10976637.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31380143}]",32.0,,40787211,1506164559.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-23 11:11:01.298616,17616.0,500.0
2017-09-23 10:38:12.831843,slurm_normal,1506163447.0,0,,1.0,main_w3_handler0,3119315,16907304,False,,1796623920,fastq.bz2,10976576.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31380131}]",32.0,,40787211,1506163108.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-23 10:44:09.848312,17616.0,339.0
2017-09-23 10:36:20.649467,slurm_normal,1506163316.0,0,,1.0,main_w3_handler1,3119315,16907299,False,,1605129048,fastq.bz2,10976570.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31380127}]",32.0,,40787211,1506162994.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-23 10:41:58.573990,17616.0,322.0
2017-09-27 16:01:29.096481,slurm_normal,1506528551.0,0,,1.0,main_w3_handler0,3267457,16950171,False,,436583267,fastqsanger.bz2,11017917.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31432967}]",32.0,,40890986,1506528454.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-27 16:09:14.763985,112333.0,97.0
2017-09-27 19:25:48.193801,slurm_normal,1506541061.0,0,,1.0,main_w3_handler1,3267457,16952263,False,,3209332325,fastqsanger.bz2,11020117.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31432944}]",32.0,,40890986,1506540369.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-09-27 19:37:54.577673,112333.0,692.0
2017-10-24 04:50:02.192970,slurm_normal,1508822024.0,0,,1.0,main_w4_handler1,3291974,17186442,False,,7662128101,fastq.bz2,11247358,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31753411}]",32.0,,40423254,1508820606.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-10-24 05:13:47.144053,96446.0,1418.0
2017-10-24 04:51:12.687043,slurm_normal,1508822315.0,0,,1.0,main_w4_handler1,3291974,17186445,False,,7017031734,fastq.bz2,11247360,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31753423}]",32.0,,40423254,1508820675.0,ok,1023996.0,CONVERTER_fastqbz2_to_fastq,1.0.0,,2017-10-24 05:18:38.376837,96446.0,1640.0
