create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.advancedOpt.__current_case__,parameters.advancedOpt.averageType,parameters.advancedOpt.colors,parameters.advancedOpt.outFileNameData,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotHeight,parameters.advancedOpt.plotTitle,parameters.advancedOpt.plotType,parameters.advancedOpt.plotWidth,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,parameters.scaleRegions.__current_case__,parameters.scaleRegions.endLabel,parameters.scaleRegions.showScaleRegionsOpt,parameters.scaleRegions.startLabel,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-10-26 12:46:19.060383,slurm_normal,1477486331.0,0,1.0,main_w3_handler1,2739523,14180079,False,,8392674.roundup,slurm,,93415,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,K4me3WT K4me3KO,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c58290ba05c46a38'}]",0,,,,no,0,,no,,32.0,,32940287,1477486278.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 12:52:24.151529,36650,53.0
2016-10-26 15:46:23.335716,slurm_normal,1477501100.0,0,1.0,main_w3_handler1,2739523,14181638,False,,8394745.roundup,slurm,,1225287,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,K36me3WT K36me3KO,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55449862d2e7ef538'}]",0,,,,no,0,,no,,32.0,,32940287,1477501021.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 16:58:35.032613,36650,79.0
2016-10-26 13:55:33.832484,slurm_normal,1477494583.0,0,1.0,main_w3_handler1,2739523,14180774,False,,8393902.roundup,slurm,,768722,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,K4me3WT K4me3KO,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b599a9e4851db2c1c5'}]",0,,,,no,0,,no,,32.0,,32940287,1477494572.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 15:09:47.077735,36650,11.0
2016-10-26 15:44:39.397741,slurm_normal,1477500453.0,0,1.0,main_w4_handler1,2739523,14181627,False,,8394663.roundup,slurm,,1406355,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,K79me2WT K79me2KO,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51ae97dd7303109e7'}]",0,,,,no,0,,no,,32.0,,32940287,1477500422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 16:47:36.773856,36650,31.0
2016-10-26 15:50:05.603010,slurm_normal,1477501788.0,0,1.0,main_w3_handler0,2739523,14181663,False,,8394864.roundup,slurm,,400553,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,RAW BMDM,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55256c755ab083af6'}]",0,,,,no,0,,no,,32.0,,32940287,1477501757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 17:09:50.069097,36650,31.0
2016-10-26 15:38:25.895385,slurm_normal,1477501443.0,0,1.0,main_w3_handler1,2739523,14181543,False,,8394807.roundup,slurm,,777522,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,true,5,,lines,11,,K4me3WT K4me3KO,yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bdca5a24b5b0811'}]",0,,,,no,0,,no,,32.0,,32940287,1477501376.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 17:04:15.297176,36650,67.0
2016-10-26 19:54:42.311074,slurm_normal,1477513317.0,0,1.0,main_w4_handler1,2408954,14183549,False,,8396324.roundup,slurm,,4192780,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red blue,false,false,11,MNase 2.5hpf,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b563bb9701181728ab'}]",0,,,,no,0,,no,,32.0,,33225411,1477513223.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 20:22:02.767825,65481,94.0
2016-10-26 19:55:34.458828,slurm_normal,1477514665.0,0,1.0,main_w3_handler0,2408954,14183554,False,,8396465.roundup,slurm,,4273737,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red blue,false,false,11,MNase 4.5hpf,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a107420aa5ac3065'}]",0,,,,no,0,,no,,32.0,,33225411,1477514631.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 20:44:28.649425,65481,34.0
2016-10-26 22:47:36.197578,slurm_normal,1477522732.0,0,1.0,main_w4_handler0,2408954,14184511,False,,8397297.roundup,slurm,,3475272,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red blue,false,false,11,MNase 2.5hpf,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54abaed54a285669b'}]",0,,,,no,0,,no,,32.0,,33225411,1477522703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 22:58:56.413806,65481,29.0
2016-10-26 22:46:55.603118,slurm_normal,1477522604.0,0,1.0,main_w4_handler1,2408954,14184506,False,,8397271.roundup,slurm,,3537531,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,red blue,false,false,11,MNase 4.5hpf,se,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a561fb92b4adc84a'}]",0,,,,no,0,,no,,32.0,,33225411,1477522456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-26 22:56:59.382379,65481,148.0
2016-10-27 01:58:37.059957,slurm_normal,1477533948.0,0,1.0,main_w4_handler1,2694982,14185631,False,,8398360.roundup,slurm,,1553980,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,fill,11,,"""REP_only peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5949e7b23f1c868e5'}]",0,,,,no,0,,no,,32.0,,33486407,1477533778.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-27 02:05:53.728471,84133,170.0
2016-10-27 02:10:53.630456,slurm_normal,1477534571.0,0,1.0,main_w4_handler1,2694982,14185710,False,,8398427.roundup,slurm,,1553980,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,fill,11,,"""REPand ACT_shared peaks""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/Zea_mays_B73_RefGen_v2.len""","""Zea_mays_B73_RefGen_v2""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5949e7b23f1c868e5'}]",0,,,,no,0,,no,,32.0,,33486407,1477534523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-27 02:16:15.754500,84133,48.0
2016-10-10 18:48:09.592453,slurm_normal,1476126390.0,0,1.0,main_w4_handler1,2799745,14047293,False,,8265084.roundup,slurm,,23913,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,,,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5894b006e0c08190f'}]",0,,,,no,0,,no,,32.0,,33571690,1476126224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 19:06:37.680167,88896,166.0
2016-10-10 02:23:53.941368,slurm_normal,1476066481.0,0,1.0,main_w4_handler1,2847887,14041410,False,,8258788.roundup,slurm,,604315,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black red,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,8.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5947def58a07b7198'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476066455.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 02:28:02.718015,78191,26.0
2016-10-09 22:29:59.881063,slurm_normal,1476052596.0,0,1.0,main_w4_handler0,2847858,14040602,False,,8257974.roundup,slurm,,694688,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,#6a7a7b #8013be,false,true,5,,fill,5,UP-genes,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5667d3649bdc4a58c'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476052579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 22:36:38.149116,78191,17.0
2016-10-09 22:30:55.500867,slurm_normal,1476052539.0,0,1.0,main_w3_handler1,2847887,14040607,False,,8257970.roundup,slurm,,606111,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57786aa3fbf1f2161'}]",0,,,,no,0,,no,,32.0,,33427714,1476052523.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 22:35:40.993847,78191,16.0
2016-10-10 01:05:41.845877,slurm_normal,1476062197.0,0,1.0,main_w3_handler1,2738574,14041151,False,,8258551.roundup,slurm,,15109998,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5134c4d23e27581c1'}]",0,,,,no,0,,no,,32.0,,33562991,1476062145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 01:16:42.004393,78201,52.0
2016-10-07 03:44:24.881600,slurm_normal,1475812068.0,0,1.0,main_w4_handler1,2845126,14025987,False,,8244013.roundup,slurm,,41525,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b579e6c64fdbce3bf1'}]",0,,,,no,0,,no,,32.0,,33513406,1475812050.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-07 03:47:50.978606,24624,18.0
2016-10-08 10:26:01.983922,slurm_normal,1475922815.0,0,1.0,main_w3_handler0,2806818,14035151,False,,8252679.roundup,slurm,,2339426,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,constitutive poised_activated latent poised_not_activated repressed,H3K27ac_NM0 H3k27ac_NM3 H3K27ac_NM6,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5dc5ffa56d3e8d3'}]",0,,,,no,1,End,yes,Start,32.0,,33536912,1475922799.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-08 10:33:37.348148,89286,16.0
2016-10-08 19:36:06.363367,slurm_normal,1475955883.0,0,1.0,main_w4_handler1,2806818,14036784,False,,8254185.roundup,slurm,,335130,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b3cfdf7c00d77866'}]",0,,,,no,0,,no,,32.0,,33545611,1475955867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-08 19:44:44.989927,89286,16.0
2016-10-08 09:07:48.736997,slurm_normal,1475919548.0,0,1.0,main_w3_handler0,2806818,14034974,False,,8252597.roundup,slurm,,3169682,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,,false,false,5,,lines,11,constitutive poised_activated latent poised_not_activated repressed,H3K4me1_NM0 H3K4me1_NM3 H3K4me1_NM6,yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d25ad8a3793ab5a3'}]",1,200,png,false,yes,1,End,yes,Start,32.0,,33533104,1475919531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-08 09:39:10.931484,89286,17.0
2016-10-08 19:18:14.618471,slurm_normal,1475955034.0,0,1.0,main_w4_handler1,2806818,14036625,False,,8254125.roundup,slurm,,1094319,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b59783d18f96d13b3c'}]",0,,,,no,0,,no,,32.0,,33545611,1475955016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-08 19:30:36.193553,89286,18.0
2016-10-08 22:47:29.731100,slurm_normal,1475967042.0,0,1.0,main_w4_handler1,2843012,14037351,False,,8254774.roundup,slurm,,0,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56306e53702d09211'}]",0,,,,no,0,,no,,32.0,,33427714,1475967022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-08 22:50:43.912626,78191,20.0
2016-10-09 23:01:26.785624,slurm_normal,1476054297.0,0,1.0,main_w3_handler0,2847858,14040706,False,,8258076.roundup,slurm,,694688,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,false,5,K27ac,lines,5,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5667d3649bdc4a58c'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476054281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:05:00.353291,78191,16.0
2016-10-09 22:59:35.734139,slurm_normal,1476054183.0,0,1.0,main_w3_handler1,2847887,14040696,False,,8258074.roundup,slurm,,606111,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,false,5,K27me3,fill,5,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57786aa3fbf1f2161'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476054169.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:03:05.816932,78191,14.0
2016-10-09 22:45:00.898350,slurm_normal,1476053292.0,0,1.0,main_w3_handler0,2847887,14040641,False,,8258005.roundup,slurm,,606111,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black red,false,true,5,,lines,5,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57786aa3fbf1f2161'}]",0,,,,no,0,,no,,32.0,,33427714,1476053280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 22:48:13.978941,78191,12.0
2016-10-09 23:55:01.516740,slurm_normal,1476057494.0,0,1.0,main_w3_handler1,2847858,14040958,False,,8258347.roundup,slurm,,510257,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black blue,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50d94acac14f85f46'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476057479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:58:16.330279,78191,15.0
2016-10-09 23:37:05.519048,slurm_normal,1476056445.0,0,1.0,main_w4_handler0,2847887,14040885,False,,8258296.roundup,slurm,,606111,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,true,5,H3K27me3,lines,5,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57786aa3fbf1f2161'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476056425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:40:50.448300,78191,20.0
2016-10-09 23:35:39.562292,slurm_normal,1476056415.0,0,1.0,main_w4_handler1,2847858,14040883,False,,8258289.roundup,slurm,,694688,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,true,5,H3K27ac,lines,5,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5667d3649bdc4a58c'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476056397.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:40:20.202071,78191,18.0
2016-10-09 23:43:07.145884,slurm_normal,1476056848.0,0,1.0,main_w3_handler1,2847858,14040920,False,,8258321.roundup,slurm,,694688,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5667d3649bdc4a58c'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476056837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:47:30.968592,78191,11.0
2016-10-09 23:56:28.158927,slurm_normal,1476057593.0,0,1.0,main_w4_handler0,2847887,14040963,False,,8258351.roundup,slurm,,606111,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black red,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57786aa3fbf1f2161'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476057579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-09 23:59:55.604515,78191,14.0
2016-10-10 02:02:22.102618,slurm_normal,1476065295.0,0,1.0,main_w4_handler0,2847858,14041349,False,,8258742.roundup,slurm,,808900,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black purple,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,10.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b38d8171e67002d7'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476065200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 02:08:17.242478,78191,95.0
2016-10-10 00:37:49.885499,slurm_normal,1476060067.0,0,1.0,main_w3_handler0,2847887,14041059,False,,8258461.roundup,slurm,,604315,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black red,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5947def58a07b7198'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476060054.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 00:41:08.991639,78191,13.0
2016-10-10 02:09:04.343892,slurm_normal,1476065785.0,0,1.0,main_w4_handler1,2847887,14041365,False,,8258768.roundup,slurm,,529671,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black red,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,8.0,0.0,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552ae8977ecb5169b'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476065765.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 02:16:27.191663,78191,20.0
2016-10-10 01:21:30.309723,slurm_normal,1476063173.0,0,1.0,main_w4_handler0,2738574,14041202,False,,8258628.roundup,slurm,,15056669,deeptools_compute_matrix_archive,132112168.0,corral-repl,,0,,,,,,,,,,,no,,,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b500922e922e21ff18'}]",0,,,,no,1,TES,yes,TSS,32.0,,33562991,1476063152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 01:32:56.005489,78201,21.0
2016-10-10 01:56:10.580897,slurm_normal,1476064809.0,0,1.0,main_w3_handler1,2847858,14041338,False,,8258728.roundup,slurm,,808900,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black blue,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,0.0,2.0,none,,,no,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b38d8171e67002d7'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476064794.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 02:00:12.304918,78191,15.0
2016-10-10 01:30:29.313048,slurm_normal,1476063285.0,0,1.0,main_w4_handler0,2847887,14041252,False,,8258641.roundup,slurm,,529671,deeptools_compute_matrix_archive,132112168.0,corral-repl,,1,mean,black red,false,true,5,,lines,10,,"""DMSO"" ""Corin2""",yes,1.0,,,,,yes,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b552ae8977ecb5169b'}]",1,200,png,false,yes,0,,no,,32.0,,33427714,1476063259.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,2.3.5.0,,2016-10-10 01:34:48.015241,78191,26.0
